answer_logprob,answer_token_accuracy,budget_chunks,budget_tokens,budget_violation,complete_evidence,condition,dataset,end_to_end_time_ns,evidence_recall,example_id,identity_id,materialization_time_ns,materialized_kv_bytes,materialized_tokens,peak_device_bytes,pid,sampling_seed,selection_time_ns
-3.6940536499023438,0.4000000059604645,4,128,0,0.0,agreement,qasper,2379164636,0.3333333333333333,qasper-2002.12612-dd20d93166c14f1e57644cd7fa7b5e5738025cd0,2002.12612,976616824,14680064,128,3418443776,89536,20260906,70987
-4.816806793212891,0.4000000059604645,4,128,0,0.0,community,qasper,2378315611,0.3333333333333333,qasper-2002.12612-dd20d93166c14f1e57644cd7fa7b5e5738025cd0,2002.12612,976847376,14680064,128,3418443776,89536,20260906,59609
-4.738568305969238,0.4000000059604645,4,128,0,0.0,bridge_preserving,qasper,2376860936,0.3333333333333333,qasper-2002.12612-dd20d93166c14f1e57644cd7fa7b5e5738025cd0,2002.12612,979725167,14680064,128,3418443776,89536,20260906,80706
-1.7720749378204346,0.6000000238418579,4,128,0,0.0,combined_structural,qasper,2380196844,0.3333333333333333,qasper-2002.12612-dd20d93166c14f1e57644cd7fa7b5e5738025cd0,2002.12612,978126185,14680064,128,3418443776,89536,20260906,102817
-4.19818639755249,0.6000000238418579,4,128,0,0.0,oracle_evidence,qasper,2371925176,0.3333333333333333,qasper-2002.12612-dd20d93166c14f1e57644cd7fa7b5e5738025cd0,2002.12612,972201319,14680064,128,3418443776,89536,20260906,69650
-3.870370626449585,0.4000000059604645,6,192,0,0.0,base_topk,qasper,2775949139,0.5,qasper-2002.12612-dd20d93166c14f1e57644cd7fa7b5e5738025cd0,2002.12612,1321114047,22020096,192,3418443776,89536,20260906,22979
-3.870370626449585,0.4000000059604645,6,192,0,0.0,budget_tuned_topk,qasper,2775949139,0.5,qasper-2002.12612-dd20d93166c14f1e57644cd7fa7b5e5738025cd0,2002.12612,1321114047,22020096,192,3418443776,89536,20260906,52763
-3.870370626449585,0.4000000059604645,6,192,0,0.0,power_sharpen,qasper,2775949139,0.5,qasper-2002.12612-dd20d93166c14f1e57644cd7fa7b5e5738025cd0,2002.12612,1321114047,22020096,192,3418443776,89536,20260906,56044
-3.870370626449585,0.4000000059604645,6,192,0,0.0,entropy_adaptive_sharpen,qasper,2775949139,0.5,qasper-2002.12612-dd20d93166c14f1e57644cd7fa7b5e5738025cd0,2002.12612,1321114047,22020096,192,3418443776,89536,20260906,106450
-2.3673503398895264,0.6000000238418579,6,192,0,0.0,persistence,qasper,2770822070,0.5,qasper-2002.12612-dd20d93166c14f1e57644cd7fa7b5e5738025cd0,2002.12612,1318161166,22020096,192,3418443776,89536,20260906,23175
-1.5702852010726929,0.4000000059604645,6,192,0,0.0,agreement,qasper,2756678910,0.5,qasper-2002.12612-dd20d93166c14f1e57644cd7fa7b5e5738025cd0,2002.12612,1310054194,22020096,192,3418443776,89536,20260906,57186
-1.8845652341842651,0.6000000238418579,6,192,0,0.0,community,qasper,2762568698,0.5,qasper-2002.12612-dd20d93166c14f1e57644cd7fa7b5e5738025cd0,2002.12612,1309999608,22020096,192,3418443776,89536,20260906,63526
-4.4998908042907715,0.6000000238418579,6,192,0,0.0,bridge_preserving,qasper,2766786809,0.5,qasper-2002.12612-dd20d93166c14f1e57644cd7fa7b5e5738025cd0,2002.12612,1316878579,22020096,192,3418443776,89536,20260906,97816
-1.6679550409317017,0.6000000238418579,6,192,0,0.0,combined_structural,qasper,2772304478,0.5,qasper-2002.12612-dd20d93166c14f1e57644cd7fa7b5e5738025cd0,2002.12612,1316872771,22020096,192,3418443776,89536,20260906,125542
-3.870370626449585,0.4000000059604645,6,192,0,0.0,oracle_evidence,qasper,2775949139,0.5,qasper-2002.12612-dd20d93166c14f1e57644cd7fa7b5e5738025cd0,2002.12612,1321114047,22020096,192,3418443776,89536,20260906,68711
-5.733767986297607,0.0,2,64,0,0.0,base_topk,qasper,1434741984,0.0,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,549535047,7340032,64,3418443776,89536,20260906,1950666
-5.733767986297607,0.0,2,64,0,0.0,budget_tuned_topk,qasper,1434741984,0.0,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,549535047,7340032,64,3418443776,89536,20260906,54067
-5.733767986297607,0.0,2,64,0,0.0,power_sharpen,qasper,1434741984,0.0,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,549535047,7340032,64,3418443776,89536,20260906,55569
-5.733767986297607,0.0,2,64,0,0.0,entropy_adaptive_sharpen,qasper,1434741984,0.0,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,549535047,7340032,64,3418443776,89536,20260906,105447
-6.985989093780518,0.0,2,64,0,0.0,persistence,qasper,1440664647,0.0,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,552371980,7340032,64,3418443776,89536,20260906,21351
-5.733767986297607,0.0,2,64,0,0.0,agreement,qasper,1434741984,0.0,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,549535047,7340032,64,3418443776,89536,20260906,56076
-5.733767986297607,0.0,2,64,0,0.0,community,qasper,1434741984,0.0,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,549535047,7340032,64,3418443776,89536,20260906,25151
-4.007745742797852,0.0,2,64,0,0.0,bridge_preserving,qasper,1438252260,0.14285714285714285,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,550369880,7340032,64,3418443776,89536,20260906,39350
-6.985989093780518,0.0,2,64,0,0.0,combined_structural,qasper,1440664647,0.0,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,552371980,7340032,64,3418443776,89536,20260906,126706
-6.4279608726501465,0.0,2,64,0,0.0,oracle_evidence,qasper,1437206757,0.2857142857142857,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,549207845,7340032,64,3418443776,89536,20260906,33621
-5.637533664703369,0.0,4,128,0,0.0,base_topk,qasper,1882885374,0.2857142857142857,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,982204370,14680064,128,3414249472,89536,20260906,53229
-5.637533664703369,0.0,4,128,0,0.0,budget_tuned_topk,qasper,1882885374,0.2857142857142857,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,982204370,14680064,128,3414249472,89536,20260906,53708
-5.637533664703369,0.0,4,128,0,0.0,power_sharpen,qasper,1882885374,0.2857142857142857,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,982204370,14680064,128,3414249472,89536,20260906,56919
-5.637533664703369,0.0,4,128,0,0.0,entropy_adaptive_sharpen,qasper,1882885374,0.2857142857142857,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,982204370,14680064,128,3414249472,89536,20260906,110168
-5.933837890625,0.0,4,128,0,0.0,persistence,qasper,1877362235,0.2857142857142857,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,981691368,14680064,128,3414249472,89536,20260906,22468
-5.637533664703369,0.0,4,128,0,0.0,agreement,qasper,1882885374,0.2857142857142857,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,982204370,14680064,128,3414249472,89536,20260906,68359
-5.637533664703369,0.0,4,128,0,0.0,community,qasper,1882885374,0.2857142857142857,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,982204370,14680064,128,3414249472,89536,20260906,32172
-4.764533996582031,0.0,4,128,0,0.0,bridge_preserving,qasper,1883841419,0.2857142857142857,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,984576083,14680064,128,3414249472,89536,20260906,58141
-5.933837890625,0.0,4,128,0,0.0,combined_structural,qasper,1877362235,0.2857142857142857,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,981691368,14680064,128,3414249472,89536,20260906,95327
-6.288142204284668,0.0,4,128,0,0.0,oracle_evidence,qasper,1878908659,0.5714285714285714,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,979858385,14680064,128,3414249472,89536,20260906,27760
-7.307046890258789,0.0,6,192,0,0.0,base_topk,qasper,2211911471,0.2857142857142857,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,1300103429,22020096,192,3414249472,89536,20260906,54005
-7.307046890258789,0.0,6,192,0,0.0,budget_tuned_topk,qasper,2211911471,0.2857142857142857,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,1300103429,22020096,192,3414249472,89536,20260906,55182
-7.307046890258789,0.0,6,192,0,0.0,power_sharpen,qasper,2211911471,0.2857142857142857,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,1300103429,22020096,192,3414249472,89536,20260906,57081
-7.307046890258789,0.0,6,192,0,0.0,entropy_adaptive_sharpen,qasper,2211911471,0.2857142857142857,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,1300103429,22020096,192,3414249472,89536,20260906,107666
-6.757739067077637,0.0,6,192,0,0.0,persistence,qasper,2213687632,0.42857142857142855,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,1305667046,22020096,192,3414249472,89536,20260906,22129
-7.307046890258789,0.0,6,192,0,0.0,agreement,qasper,2211911471,0.2857142857142857,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,1300103429,22020096,192,3414249472,89536,20260906,70764
-6.744848728179932,0.0,6,192,0,0.0,community,qasper,2232356336,0.42857142857142855,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,1320859058,22020096,192,3414249472,89536,20260906,31958
-5.800804615020752,0.0,6,192,0,0.0,bridge_preserving,qasper,2220860672,0.42857142857142855,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,1312052453,22020096,192,3414249472,89536,20260906,68514
-6.757739067077637,0.0,6,192,0,0.0,combined_structural,qasper,2213687632,0.42857142857142855,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,1305667046,22020096,192,3414249472,89536,20260906,103313
-6.754434585571289,0.0,6,192,0,0.0,oracle_evidence,qasper,2232264676,0.8571428571428571,qasper-2003.11562-fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,1317305851,22020096,192,3414249472,89536,20260906,34691
-7.726107597351074,0.0,2,64,0,0.0,base_topk,qasper,1960882993,0.3333333333333333,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,547406036,7340032,64,3418443776,89536,20260906,1182827
-7.726107597351074,0.0,2,64,0,0.0,budget_tuned_topk,qasper,1960882993,0.3333333333333333,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,547406036,7340032,64,3418443776,89536,20260906,93234
-7.726107597351074,0.0,2,64,0,0.0,power_sharpen,qasper,1960882993,0.3333333333333333,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,547406036,7340032,64,3418443776,89536,20260906,83366
-7.726107597351074,0.0,2,64,0,0.0,entropy_adaptive_sharpen,qasper,1960882993,0.3333333333333333,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,547406036,7340032,64,3418443776,89536,20260906,152754
-7.5875139236450195,0.0,2,64,0,0.0,persistence,qasper,1936381502,0.3333333333333333,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,550616687,7340032,64,3418443776,89536,20260906,28768
-7.209382057189941,0.1666666716337204,2,64,0,0.0,agreement,qasper,1969814932,0.0,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,579061939,7340032,64,3418443776,89536,20260906,42204
-7.209382057189941,0.1666666716337204,2,64,0,0.0,community,qasper,1969814932,0.0,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,579061939,7340032,64,3418443776,89536,20260906,50894
-7.726107597351074,0.0,2,64,0,0.0,bridge_preserving,qasper,1960882993,0.3333333333333333,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,547406036,7340032,64,3418443776,89536,20260906,32583
-7.726107597351074,0.0,2,64,0,0.0,combined_structural,qasper,1960882993,0.3333333333333333,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,547406036,7340032,64,3418443776,89536,20260906,55570
-1.9877222776412964,0.8333333730697632,2,64,0,0.0,oracle_evidence,qasper,1994775598,0.6666666666666666,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,607048830,7340032,64,3418443776,89536,20260906,22596
-7.905078887939453,0.0,4,128,0,0.0,base_topk,qasper,2437760601,0.3333333333333333,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,982723446,14680064,128,3418443776,89536,20260906,65222
-7.905078887939453,0.0,4,128,0,0.0,budget_tuned_topk,qasper,2437760601,0.3333333333333333,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,982723446,14680064,128,3418443776,89536,20260906,55464
-7.905078887939453,0.0,4,128,0,0.0,power_sharpen,qasper,2437760601,0.3333333333333333,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,982723446,14680064,128,3418443776,89536,20260906,56180
-7.905078887939453,0.0,4,128,0,0.0,entropy_adaptive_sharpen,qasper,2437760601,0.3333333333333333,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,982723446,14680064,128,3418443776,89536,20260906,118342
-7.905078887939453,0.0,4,128,0,0.0,persistence,qasper,2437760601,0.3333333333333333,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,982723446,14680064,128,3418443776,89536,20260906,22863
-2.697906494140625,0.6666666865348816,4,128,0,0.0,agreement,qasper,2420164751,0.3333333333333333,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,983468270,14680064,128,3418443776,89536,20260906,19638
-7.905078887939453,0.0,4,128,0,0.0,community,qasper,2437760601,0.3333333333333333,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,982723446,14680064,128,3418443776,89536,20260906,69725
-7.905078887939453,0.0,4,128,0,0.0,bridge_preserving,qasper,2437760601,0.3333333333333333,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,982723446,14680064,128,3418443776,89536,20260906,53591
-7.905078887939453,0.0,4,128,0,0.0,combined_structural,qasper,2437760601,0.3333333333333333,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,982723446,14680064,128,3418443776,89536,20260906,83253
-2.382016181945801,0.6666666865348816,4,128,0,1.0,oracle_evidence,qasper,2413644293,1.0,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,974305305,14680064,128,3418443776,89536,20260906,35888
-3.2363479137420654,0.6666666865348816,6,192,0,1.0,base_topk,qasper,2552850078,1.0,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,1056529891,22020096,192,3418443776,89536,20260906,48668
-3.2363479137420654,0.6666666865348816,6,192,0,1.0,budget_tuned_topk,qasper,2552850078,1.0,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,1056529891,22020096,192,3418443776,89536,20260906,54225
-3.2363479137420654,0.6666666865348816,6,192,0,1.0,power_sharpen,qasper,2552850078,1.0,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,1056529891,22020096,192,3418443776,89536,20260906,57200
-3.2363479137420654,0.6666666865348816,6,192,0,1.0,entropy_adaptive_sharpen,qasper,2552850078,1.0,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,1056529891,22020096,192,3418443776,89536,20260906,107611
-2.740891933441162,0.6666666865348816,6,192,0,0.0,persistence,qasper,2809209783,0.6666666666666666,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,1317490665,22020096,192,3418443776,89536,20260906,22924
-2.0584945678710938,0.8333333730697632,6,192,0,0.0,agreement,qasper,2536725970,0.3333333333333333,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,1056577335,22020096,192,3418443776,89536,20260906,59058
-7.8210601806640625,0.0,6,192,0,0.0,community,qasper,2536314093,0.3333333333333333,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,1055640765,22020096,192,3418443776,89536,20260906,61480
-3.2363479137420654,0.6666666865348816,6,192,0,1.0,bridge_preserving,qasper,2552850078,1.0,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,1056529891,22020096,192,3418443776,89536,20260906,65423
-2.740891933441162,0.6666666865348816,6,192,0,0.0,combined_structural,qasper,2809209783,0.6666666666666666,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,1317490665,22020096,192,3418443776,89536,20260906,56169
-3.2363479137420654,0.6666666865348816,6,192,0,1.0,oracle_evidence,qasper,2552850078,1.0,qasper-2003.11563-64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,1056529891,22020096,192,3418443776,89536,20260906,22272
-0.16414254903793335,0.9166666865348816,2,64,0,0.0,base_topk,hotpotqa,6382815727,0.16666666666666666,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,2365279792,7340032,64,3182764032,90313,20260917,26952
-0.16414254903793335,0.9166666865348816,2,64,0,0.0,budget_tuned_topk,hotpotqa,6382815727,0.16666666666666666,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,2365279792,7340032,64,3182764032,90313,20260917,101847
-0.16414254903793335,0.9166666865348816,2,64,0,0.0,power_sharpen,hotpotqa,6382815727,0.16666666666666666,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,2365279792,7340032,64,3182764032,90313,20260917,118422
-0.16414254903793335,0.9166666865348816,2,64,0,0.0,entropy_adaptive_sharpen,hotpotqa,6382815727,0.16666666666666666,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,2365279792,7340032,64,3182764032,90313,20260917,160754
-0.326236367225647,0.9166666865348816,2,64,0,0.0,persistence,hotpotqa,2763777461,0.0,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,575484013,7340032,64,3182772224,90313,20260917,26792
-0.45654141902923584,0.9166666865348816,2,64,0,0.0,agreement,hotpotqa,2655451477,0.0,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,476133541,7340032,64,3182772224,90313,20260917,61112
-0.377755343914032,0.9166666865348816,2,64,0,0.0,community,hotpotqa,2660898116,0.16666666666666666,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,477467809,7340032,64,3182772224,90313,20260917,42417
-0.28837794065475464,0.9166666865348816,2,64,0,0.0,bridge_preserving,hotpotqa,2654032640,0.3333333333333333,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,475863332,7340032,64,3182772224,90313,20260917,108103
-0.326236367225647,0.9166666865348816,2,64,0,0.0,combined_structural,hotpotqa,2763777461,0.0,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,575484013,7340032,64,3182772224,90313,20260917,99803
-0.28837794065475464,0.9166666865348816,2,64,0,0.0,oracle_evidence,hotpotqa,2654032640,0.3333333333333333,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,475863332,7340032,64,3182772224,90313,20260917,27694
-0.36304908990859985,0.9166666865348816,4,128,0,0.0,base_topk,hotpotqa,5433871913,0.16666666666666666,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,2748469833,14680064,128,3182882816,90313,20260917,15750
-0.36304908990859985,0.9166666865348816,4,128,0,0.0,budget_tuned_topk,hotpotqa,5433871913,0.16666666666666666,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,2748469833,14680064,128,3182882816,90313,20260917,37213
-0.36304908990859985,0.9166666865348816,4,128,0,0.0,power_sharpen,hotpotqa,5433871913,0.16666666666666666,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,2748469833,14680064,128,3182882816,90313,20260917,36010
-0.36304908990859985,0.9166666865348816,4,128,0,0.0,entropy_adaptive_sharpen,hotpotqa,5433871913,0.16666666666666666,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,2748469833,14680064,128,3182882816,90313,20260917,66308
-0.23271410167217255,0.9166666865348816,4,128,0,0.0,persistence,hotpotqa,3246375609,0.3333333333333333,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,946162751,14680064,128,3182882816,90313,20260917,12717
-0.3310215473175049,0.9166666865348816,4,128,0,0.0,agreement,hotpotqa,3270190913,0.0,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,965207628,14680064,128,3182882816,90313,20260917,50461
-0.36304908990859985,0.9166666865348816,4,128,0,0.0,community,hotpotqa,5433871913,0.16666666666666666,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,2748469833,14680064,128,3182882816,90313,20260917,56829
-0.23271410167217255,0.9166666865348816,4,128,0,0.0,bridge_preserving,hotpotqa,3246375609,0.3333333333333333,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,946162751,14680064,128,3182882816,90313,20260917,44547
-0.23271410167217255,0.9166666865348816,4,128,0,0.0,combined_structural,hotpotqa,3246375609,0.3333333333333333,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,946162751,14680064,128,3182882816,90313,20260917,70060
-0.92711341381073,0.9166666865348816,4,128,0,0.0,oracle_evidence,hotpotqa,3261932290,0.6666666666666666,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,957248926,14680064,128,3182882816,90313,20260917,29364
-0.502669095993042,0.9166666865348816,6,192,0,0.0,base_topk,hotpotqa,5929204985,0.3333333333333333,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,3122104542,22020096,192,3182993408,90313,20260917,47221
-0.502669095993042,0.9166666865348816,6,192,0,0.0,budget_tuned_topk,hotpotqa,5929204985,0.3333333333333333,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,3122104542,22020096,192,3182993408,90313,20260917,44702
-0.502669095993042,0.9166666865348816,6,192,0,0.0,power_sharpen,hotpotqa,5929204985,0.3333333333333333,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,3122104542,22020096,192,3182993408,90313,20260917,46708
-0.502669095993042,0.9166666865348816,6,192,0,0.0,entropy_adaptive_sharpen,hotpotqa,5929204985,0.3333333333333333,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,3122104542,22020096,192,3182993408,90313,20260917,86754
-0.6867743730545044,0.9166666865348816,6,192,0,0.0,persistence,hotpotqa,3471877124,0.6666666666666666,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,1055153218,22020096,192,3182993408,90313,20260917,18243
-0.4259927272796631,0.9166666865348816,6,192,0,0.0,agreement,hotpotqa,3472240361,0.3333333333333333,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,1055795886,22020096,192,3182993408,90313,20260917,62559
-0.6528729796409607,0.9166666865348816,6,192,0,0.0,community,hotpotqa,3475730869,0.5,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,1055880829,22020096,192,3182993408,90313,20260917,71082
-0.6528729796409607,0.9166666865348816,6,192,0,0.0,bridge_preserving,hotpotqa,3475730869,0.5,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,1055880829,22020096,192,3182993408,90313,20260917,70315
-0.27423644065856934,0.9166666865348816,6,192,0,0.0,combined_structural,hotpotqa,3470644060,0.3333333333333333,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,1056446387,22020096,192,3182993408,90313,20260917,64167
-0.6520634293556213,0.9166666865348816,6,192,0,1.0,oracle_evidence,hotpotqa,3467203087,1.0,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,1056099439,22020096,192,3182993408,90313,20260917,81780
-6.6891584396362305,0.0,2,64,0,0.0,base_topk,hotpotqa,4078475912,0.1111111111111111,hotpotqa-5a77d3f555429967ab1052c5,5a77d3f555429967ab1052c5,479381218,7340032,64,3183108096,90313,20260917,68988
-6.6891584396362305,0.0,2,64,0,0.0,budget_tuned_topk,hotpotqa,4078475912,0.1111111111111111,hotpotqa-5a77d3f555429967ab1052c5,5a77d3f555429967ab1052c5,479381218,7340032,64,3183108096,90313,20260917,46348
-6.6891584396362305,0.0,2,64,0,0.0,power_sharpen,hotpotqa,4078475912,0.1111111111111111,hotpotqa-5a77d3f555429967ab1052c5,5a77d3f555429967ab1052c5,479381218,7340032,64,3183108096,90313,20260917,48470
-6.6891584396362305,0.0,2,64,0,0.0,entropy_adaptive_sharpen,hotpotqa,4078475912,0.1111111111111111,hotpotqa-5a77d3f555429967ab1052c5,5a77d3f555429967ab1052c5,479381218,7340032,64,3183108096,90313,20260917,91388
-1.5458629131317139,0.6666666865348816,2,64,0,0.0,persistence,hotpotqa,1729563574,0.2222222222222222,hotpotqa-5a77d3f555429967ab1052c5,5a77d3f555429967ab1052c5,569276115,7340032,64,3174764544,90313,20260917,18022
-4.085725784301758,0.3333333432674408,2,64,0,0.0,agreement,hotpotqa,1708598021,0.2222222222222222,hotpotqa-5a77d3f555429967ab1052c5,5a77d3f555429967ab1052c5,550852416,7340032,64,3174764544,90313,20260917,67960
-1.3483688831329346,0.6666666865348816,2,64,0,0.0,community,hotpotqa,1712708803,0.1111111111111111,hotpotqa-5a77d3f555429967ab1052c5,5a77d3f555429967ab1052c5,550963893,7340032,64,3174764544,90313,20260917,49782
-6.926034927368164,0.0,2,64,0,0.0,bridge_preserving,hotpotqa,1712005811,0.0,hotpotqa-5a77d3f555429967ab1052c5,5a77d3f555429967ab1052c5,550240202,7340032,64,3174764544,90313,20260917,89702
-6.926034927368164,0.0,2,64,0,0.0,combined_structural,hotpotqa,1712005811,0.0,hotpotqa-5a77d3f555429967ab1052c5,5a77d3f555429967ab1052c5,550240202,7340032,64,3174764544,90313,20260917,120276
-4.675215721130371,0.3333333432674408,2,64,0,0.0,oracle_evidence,hotpotqa,1709096523,0.2222222222222222,hotpotqa-5a77d3f555429967ab1052c5,5a77d3f555429967ab1052c5,550054930,7340032,64,3174764544,90313,20260917,41399
-1.2042347192764282,0.6666666865348816,4,128,0,0.0,base_topk,hotpotqa,2648571820,0.3333333333333333,hotpotqa-5a77d3f555429967ab1052c5,5a77d3f555429967ab1052c5,969643753,14680064,128,3174780928,90313,20260917,47648
-1.2042347192764282,0.6666666865348816,4,128,0,0.0,budget_tuned_topk,hotpotqa,2648571820,0.3333333333333333,hotpotqa-5a77d3f555429967ab1052c5,5a77d3f555429967ab1052c5,969643753,14680064,128,3174780928,90313,20260917,64059
-1.2042347192764282,0.6666666865348816,4,128,0,0.0,power_sharpen,hotpotqa,2648571820,0.3333333333333333,hotpotqa-5a77d3f555429967ab1052c5,5a77d3f555429967ab1052c5,969643753,14680064,128,3174780928,90313,20260917,71041
