axis,axis_value,dependency_span,family_id,model_type,nuisance_count,predictive_order,raw_length,target_margin,top1_correct
predictive_order,6,5,"predictive_order:(0, 0):4",rnn,0,6,6,-0.09858131408691406,0
predictive_order,6,5,"predictive_order:(1, 3):5",rnn,0,6,6,-0.1105203628540039,0
predictive_order,6,5,"predictive_order:(3, 2):6",rnn,0,6,6,0.20904254913330078,1
predictive_order,6,5,"predictive_order:(2, 0):7",rnn,0,6,6,-0.1552257537841797,0
predictive_order,6,5,"predictive_order:(0, 2):8",rnn,0,6,6,0.0023326873779296875,1
predictive_order,6,5,"predictive_order:(1, 0):9",rnn,0,6,6,-0.3697032928466797,0
predictive_order,6,5,"predictive_order:(0, 0):10",rnn,0,6,6,-0.4343910217285156,0
predictive_order,6,5,"predictive_order:(2, 0):11",rnn,0,6,6,-0.37534046173095703,0
predictive_order,6,5,"predictive_order:(2, 3):12",rnn,0,6,6,-0.06067466735839844,0
predictive_order,6,5,"predictive_order:(2, 1):13",rnn,0,6,6,0.0453643798828125,1
predictive_order,6,5,"predictive_order:(0, 3):14",rnn,0,6,6,-0.23790550231933594,0
predictive_order,6,5,"predictive_order:(1, 3):15",rnn,0,6,6,0.12830352783203125,1
predictive_order,6,5,"predictive_order:(1, 2):16",rnn,0,6,6,-0.3137493133544922,0
predictive_order,6,5,"predictive_order:(3, 2):17",rnn,0,6,6,-0.5305995941162109,0
predictive_order,6,5,"predictive_order:(0, 0):18",rnn,0,6,6,-0.1987018585205078,0
predictive_order,6,5,"predictive_order:(1, 3):19",rnn,0,6,6,0.11498451232910156,1
predictive_order,6,5,"predictive_order:(2, 0):20",rnn,0,6,6,-0.2914113998413086,0
predictive_order,6,5,"predictive_order:(3, 0):21",rnn,0,6,6,-0.19678211212158203,0
predictive_order,6,5,"predictive_order:(2, 1):22",rnn,0,6,6,0.06974983215332031,1
predictive_order,6,5,"predictive_order:(3, 0):23",rnn,0,6,6,-0.2086029052734375,0
predictive_order,6,5,"predictive_order:(2, 3):24",rnn,0,6,6,-0.19886493682861328,0
predictive_order,6,5,"predictive_order:(3, 2):25",rnn,0,6,6,0.22725772857666016,1
predictive_order,6,5,"predictive_order:(3, 2):26",rnn,0,6,6,-0.14672279357910156,0
predictive_order,6,5,"predictive_order:(2, 3):27",rnn,0,6,6,-0.37370872497558594,0
predictive_order,6,5,"predictive_order:(0, 1):28",rnn,0,6,6,-0.06500816345214844,0
predictive_order,6,5,"predictive_order:(2, 0):29",rnn,0,6,6,-0.018329620361328125,0
predictive_order,6,5,"predictive_order:(1, 3):30",rnn,0,6,6,-0.10223197937011719,0
predictive_order,6,5,"predictive_order:(0, 0):31",rnn,0,6,6,-0.3713645935058594,0
predictive_order,6,5,"predictive_order:(0, 1):32",rnn,0,6,6,0.1725482940673828,1
predictive_order,6,5,"predictive_order:(2, 3):33",rnn,0,6,6,0.11863040924072266,1
predictive_order,6,5,"predictive_order:(2, 2):34",rnn,0,6,6,-0.4258613586425781,0
predictive_order,6,5,"predictive_order:(3, 2):35",rnn,0,6,6,-0.35394287109375,0
predictive_order,6,5,"predictive_order:(0, 3):36",rnn,0,6,6,-0.07868385314941406,0
predictive_order,6,5,"predictive_order:(1, 2):37",rnn,0,6,6,0.012194633483886719,1
predictive_order,6,5,"predictive_order:(2, 2):38",rnn,0,6,6,-0.9155607223510742,0
predictive_order,6,5,"predictive_order:(0, 0):39",rnn,0,6,6,0.12108802795410156,1
predictive_order,6,5,"predictive_order:(0, 1):40",rnn,0,6,6,-0.20221328735351562,0
predictive_order,6,5,"predictive_order:(0, 1):41",rnn,0,6,6,-0.17215347290039062,0
predictive_order,6,5,"predictive_order:(2, 0):42",rnn,0,6,6,-0.10643863677978516,0
predictive_order,6,5,"predictive_order:(0, 1):43",rnn,0,6,6,-0.23186397552490234,0
predictive_order,6,5,"predictive_order:(2, 1):44",rnn,0,6,6,-0.2653388977050781,0
predictive_order,6,5,"predictive_order:(3, 0):45",rnn,0,6,6,-0.33471202850341797,0
predictive_order,6,5,"predictive_order:(2, 0):46",rnn,0,6,6,-0.23404502868652344,0
predictive_order,6,5,"predictive_order:(0, 0):47",rnn,0,6,6,-0.2204122543334961,0
predictive_order,6,5,"predictive_order:(1, 2):48",rnn,0,6,6,-0.1879110336303711,0
predictive_order,6,5,"predictive_order:(1, 0):49",rnn,0,6,6,0.4401531219482422,1
predictive_order,6,5,"predictive_order:(0, 2):50",rnn,0,6,6,-0.2853422164916992,0
predictive_order,6,5,"predictive_order:(2, 1):51",rnn,0,6,6,-0.11906623840332031,0
predictive_order,6,5,"predictive_order:(2, 1):52",rnn,0,6,6,-0.5463047027587891,0
predictive_order,6,5,"predictive_order:(1, 3):53",rnn,0,6,6,-0.3431053161621094,0
predictive_order,6,5,"predictive_order:(3, 3):54",rnn,0,6,6,-0.10970878601074219,0
predictive_order,6,5,"predictive_order:(0, 3):55",rnn,0,6,6,-0.4847240447998047,0
predictive_order,6,5,"predictive_order:(3, 2):56",rnn,0,6,6,-0.08152961730957031,0
predictive_order,6,5,"predictive_order:(2, 2):57",rnn,0,6,6,0.0012569427490234375,1
predictive_order,6,5,"predictive_order:(1, 2):58",rnn,0,6,6,-0.2719879150390625,0
predictive_order,6,5,"predictive_order:(3, 2):59",rnn,0,6,6,-0.154296875,0
predictive_order,6,5,"predictive_order:(3, 2):60",rnn,0,6,6,-0.19649696350097656,0
predictive_order,6,5,"predictive_order:(0, 2):61",rnn,0,6,6,-0.14452362060546875,0
predictive_order,6,5,"predictive_order:(1, 3):62",rnn,0,6,6,0.2638702392578125,1
predictive_order,6,5,"predictive_order:(0, 3):63",rnn,0,6,6,-0.2194671630859375,0
predictive_order,6,5,"predictive_order:(2, 2):64",rnn,0,6,6,0.34081459045410156,1
predictive_order,6,5,"predictive_order:(1, 1):65",rnn,0,6,6,0.19429779052734375,1
predictive_order,6,5,"predictive_order:(3, 2):66",rnn,0,6,6,0.10691642761230469,1
predictive_order,6,5,"predictive_order:(0, 2):67",rnn,0,6,6,0.22316360473632812,1
predictive_order,6,5,"predictive_order:(2, 0):68",rnn,0,6,6,-0.13274574279785156,0
predictive_order,6,5,"predictive_order:(1, 0):69",rnn,0,6,6,-0.10302734375,0
predictive_order,6,5,"predictive_order:(0, 2):70",rnn,0,6,6,-0.29129886627197266,0
predictive_order,6,5,"predictive_order:(1, 0):71",rnn,0,6,6,-0.20341205596923828,0
predictive_order,6,5,"predictive_order:(3, 0):72",rnn,0,6,6,-0.19678211212158203,0
predictive_order,6,5,"predictive_order:(0, 2):73",rnn,0,6,6,-0.449554443359375,0
predictive_order,6,5,"predictive_order:(1, 1):74",rnn,0,6,6,-0.11896514892578125,0
predictive_order,6,5,"predictive_order:(3, 0):75",rnn,0,6,6,-0.058826446533203125,0
predictive_order,6,5,"predictive_order:(1, 3):76",rnn,0,6,6,0.0915212631225586,1
predictive_order,6,5,"predictive_order:(1, 1):77",rnn,0,6,6,-0.07932853698730469,0
predictive_order,6,5,"predictive_order:(2, 1):78",rnn,0,6,6,-0.5378131866455078,0
predictive_order,6,5,"predictive_order:(3, 3):79",rnn,0,6,6,0.21480369567871094,1
predictive_order,6,5,"predictive_order:(2, 0):80",rnn,0,6,6,-0.92730712890625,0
predictive_order,6,5,"predictive_order:(1, 1):81",rnn,0,6,6,0.089263916015625,1
predictive_order,6,5,"predictive_order:(2, 2):82",rnn,0,6,6,-0.22884464263916016,0
predictive_order,6,5,"predictive_order:(1, 0):83",rnn,0,6,6,-0.7405624389648438,0
predictive_order,6,5,"predictive_order:(3, 0):84",rnn,0,6,6,0.08017539978027344,1
predictive_order,6,5,"predictive_order:(0, 0):85",rnn,0,6,6,0.18698692321777344,1
predictive_order,6,5,"predictive_order:(2, 3):86",rnn,0,6,6,-0.2789316177368164,0
predictive_order,6,5,"predictive_order:(0, 1):87",rnn,0,6,6,-0.2180013656616211,0
predictive_order,6,5,"predictive_order:(1, 3):88",rnn,0,6,6,-0.8145599365234375,0
predictive_order,6,5,"predictive_order:(3, 2):89",rnn,0,6,6,-0.03322410583496094,0
predictive_order,6,5,"predictive_order:(3, 3):90",rnn,0,6,6,-0.189056396484375,0
predictive_order,6,5,"predictive_order:(0, 2):91",rnn,0,6,6,-0.26449012756347656,0
predictive_order,6,5,"predictive_order:(3, 0):92",rnn,0,6,6,0.09582901000976562,1
predictive_order,6,5,"predictive_order:(1, 3):93",rnn,0,6,6,-0.2428455352783203,0
predictive_order,6,5,"predictive_order:(2, 1):94",rnn,0,6,6,0.1373157501220703,1
predictive_order,6,5,"predictive_order:(3, 3):95",rnn,0,6,6,0.17360687255859375,1
predictive_order,6,5,"predictive_order:(3, 3):96",rnn,0,6,6,0.06041717529296875,1
predictive_order,6,5,"predictive_order:(0, 0):97",rnn,0,6,6,0.13134193420410156,1
predictive_order,6,5,"predictive_order:(3, 2):98",rnn,0,6,6,-0.16182327270507812,0
predictive_order,6,5,"predictive_order:(3, 0):99",rnn,0,6,6,-0.055629730224609375,0
predictive_order,6,5,"predictive_order:(2, 2):100",rnn,0,6,6,-0.5282373428344727,0
predictive_order,6,5,"predictive_order:(1, 3):101",rnn,0,6,6,0.08942604064941406,1
predictive_order,6,5,"predictive_order:(2, 1):102",rnn,0,6,6,0.14562225341796875,1
predictive_order,6,5,"predictive_order:(0, 3):103",rnn,0,6,6,-0.1756153106689453,0
predictive_order,6,5,"predictive_order:(1, 0):104",rnn,0,6,6,-0.050086021423339844,0
predictive_order,6,5,"predictive_order:(1, 2):105",rnn,0,6,6,-0.2776918411254883,0
predictive_order,6,5,"predictive_order:(1, 3):106",rnn,0,6,6,-0.8145599365234375,0
predictive_order,6,5,"predictive_order:(3, 0):107",rnn,0,6,6,-0.3208465576171875,0
predictive_order,6,5,"predictive_order:(2, 1):108",rnn,0,6,6,-0.32056427001953125,0
predictive_order,6,5,"predictive_order:(2, 3):109",rnn,0,6,6,0.3407554626464844,1
predictive_order,6,5,"predictive_order:(3, 2):110",rnn,0,6,6,-0.11503028869628906,0
predictive_order,6,5,"predictive_order:(2, 1):111",rnn,0,6,6,-0.6420049667358398,0
predictive_order,6,5,"predictive_order:(0, 2):112",rnn,0,6,6,0.041828155517578125,1
predictive_order,6,5,"predictive_order:(0, 0):113",rnn,0,6,6,-0.5253067016601562,0
predictive_order,6,5,"predictive_order:(0, 0):114",rnn,0,6,6,0.118988037109375,1
predictive_order,6,5,"predictive_order:(3, 1):115",rnn,0,6,6,0.029415130615234375,1
predictive_order,6,5,"predictive_order:(2, 3):116",rnn,0,6,6,-0.050606727600097656,0
predictive_order,6,5,"predictive_order:(1, 3):117",rnn,0,6,6,0.04603385925292969,1
predictive_order,6,5,"predictive_order:(2, 1):118",rnn,0,6,6,0.08358383178710938,1
predictive_order,6,5,"predictive_order:(3, 3):119",rnn,0,6,6,-0.7448396682739258,0
predictive_order,6,5,"predictive_order:(2, 2):120",rnn,0,6,6,-0.1923675537109375,0
predictive_order,6,5,"predictive_order:(0, 2):121",rnn,0,6,6,-0.021327972412109375,0
predictive_order,6,5,"predictive_order:(3, 1):122",rnn,0,6,6,0.0061092376708984375,1
predictive_order,6,5,"predictive_order:(2, 3):123",rnn,0,6,6,0.1375885009765625,1
predictive_order,6,5,"predictive_order:(2, 2):124",rnn,0,6,6,0.27246856689453125,1
predictive_order,6,5,"predictive_order:(3, 1):125",rnn,0,6,6,-0.1905803680419922,0
predictive_order,6,5,"predictive_order:(1, 1):126",rnn,0,6,6,-0.7741155624389648,0
predictive_order,6,5,"predictive_order:(2, 2):127",rnn,0,6,6,-0.2958059310913086,0
predictive_order,8,7,"predictive_order:(0, 0):0",rnn,0,8,8,0.06541728973388672,1
predictive_order,8,7,"predictive_order:(0, 0):1",rnn,0,8,8,-0.1473541259765625,0
predictive_order,8,7,"predictive_order:(2, 3):2",rnn,0,8,8,-0.16842269897460938,0
predictive_order,8,7,"predictive_order:(2, 0):3",rnn,0,8,8,-0.1561288833618164,0
predictive_order,8,7,"predictive_order:(0, 0):4",rnn,0,8,8,-0.0391693115234375,0
predictive_order,8,7,"predictive_order:(1, 3):5",rnn,0,8,8,-0.00757598876953125,0
predictive_order,8,7,"predictive_order:(3, 2):6",rnn,0,8,8,-0.2419109344482422,0
predictive_order,8,7,"predictive_order:(2, 0):7",rnn,0,8,8,-0.17831707000732422,0
predictive_order,8,7,"predictive_order:(0, 2):8",rnn,0,8,8,-0.047771453857421875,0
predictive_order,8,7,"predictive_order:(1, 0):9",rnn,0,8,8,0.039154052734375,1
predictive_order,8,7,"predictive_order:(0, 0):10",rnn,0,8,8,-0.13344764709472656,0
predictive_order,8,7,"predictive_order:(2, 0):11",rnn,0,8,8,-0.25154685974121094,0
predictive_order,8,7,"predictive_order:(2, 3):12",rnn,0,8,8,0.18211650848388672,1
predictive_order,8,7,"predictive_order:(2, 1):13",rnn,0,8,8,-0.017446517944335938,0
predictive_order,8,7,"predictive_order:(0, 3):14",rnn,0,8,8,-0.13908958435058594,0
predictive_order,8,7,"predictive_order:(1, 3):15",rnn,0,8,8,-0.011734962463378906,0
predictive_order,8,7,"predictive_order:(1, 2):16",rnn,0,8,8,-0.1755218505859375,0
predictive_order,8,7,"predictive_order:(3, 2):17",rnn,0,8,8,0.017334938049316406,1
predictive_order,8,7,"predictive_order:(0, 0):18",rnn,0,8,8,-0.19637489318847656,0
predictive_order,8,7,"predictive_order:(1, 3):19",rnn,0,8,8,-0.10147571563720703,0
predictive_order,8,7,"predictive_order:(2, 0):20",rnn,0,8,8,-0.07687091827392578,0
predictive_order,8,7,"predictive_order:(3, 0):21",rnn,0,8,8,-0.04288196563720703,0
predictive_order,8,7,"predictive_order:(2, 1):22",rnn,0,8,8,-0.12970352172851562,0
predictive_order,8,7,"predictive_order:(3, 0):23",rnn,0,8,8,-0.019797325134277344,0
predictive_order,8,7,"predictive_order:(2, 3):24",rnn,0,8,8,-0.15513134002685547,0
predictive_order,8,7,"predictive_order:(3, 2):25",rnn,0,8,8,-0.02309703826904297,0
predictive_order,8,7,"predictive_order:(3, 2):26",rnn,0,8,8,-0.046881675720214844,0
predictive_order,8,7,"predictive_order:(2, 3):27",rnn,0,8,8,-0.000728607177734375,0
predictive_order,8,7,"predictive_order:(0, 1):28",rnn,0,8,8,0.21660804748535156,1
predictive_order,8,7,"predictive_order:(2, 0):29",rnn,0,8,8,0.09723949432373047,1
predictive_order,8,7,"predictive_order:(1, 3):30",rnn,0,8,8,-0.06564044952392578,0
predictive_order,8,7,"predictive_order:(0, 0):31",rnn,0,8,8,-0.10868263244628906,0
predictive_order,8,7,"predictive_order:(0, 1):32",rnn,0,8,8,-0.25447559356689453,0
predictive_order,8,7,"predictive_order:(2, 3):33",rnn,0,8,8,-0.0313873291015625,0
predictive_order,8,7,"predictive_order:(2, 2):34",rnn,0,8,8,-0.7047586441040039,0
predictive_order,8,7,"predictive_order:(3, 2):35",rnn,0,8,8,0.030936241149902344,1
predictive_order,8,7,"predictive_order:(0, 3):36",rnn,0,8,8,-0.12023353576660156,0
predictive_order,8,7,"predictive_order:(1, 2):37",rnn,0,8,8,-0.16073036193847656,0
predictive_order,8,7,"predictive_order:(2, 2):38",rnn,0,8,8,-0.09775161743164062,0
predictive_order,8,7,"predictive_order:(0, 0):39",rnn,0,8,8,-0.16991615295410156,0
predictive_order,8,7,"predictive_order:(0, 1):40",rnn,0,8,8,0.051746368408203125,1
predictive_order,8,7,"predictive_order:(0, 1):41",rnn,0,8,8,-0.3219947814941406,0
predictive_order,8,7,"predictive_order:(2, 0):42",rnn,0,8,8,0.16942691802978516,1
predictive_order,8,7,"predictive_order:(0, 1):43",rnn,0,8,8,-0.13789081573486328,0
predictive_order,8,7,"predictive_order:(2, 1):44",rnn,0,8,8,-0.12331581115722656,0
predictive_order,8,7,"predictive_order:(3, 0):45",rnn,0,8,8,-0.1571674346923828,0
predictive_order,8,7,"predictive_order:(2, 0):46",rnn,0,8,8,-0.42687129974365234,0
predictive_order,8,7,"predictive_order:(0, 0):47",rnn,0,8,8,-0.1283731460571289,0
predictive_order,8,7,"predictive_order:(1, 2):48",rnn,0,8,8,0.2134075164794922,1
predictive_order,8,7,"predictive_order:(1, 0):49",rnn,0,8,8,0.04060840606689453,1
predictive_order,8,7,"predictive_order:(0, 2):50",rnn,0,8,8,-0.16768264770507812,0
predictive_order,8,7,"predictive_order:(2, 1):51",rnn,0,8,8,-0.035004615783691406,0
predictive_order,8,7,"predictive_order:(2, 1):52",rnn,0,8,8,0.03387165069580078,1
predictive_order,8,7,"predictive_order:(1, 3):53",rnn,0,8,8,-0.2718191146850586,0
predictive_order,8,7,"predictive_order:(3, 3):54",rnn,0,8,8,0.029657363891601562,1
predictive_order,8,7,"predictive_order:(0, 3):55",rnn,0,8,8,0.05626201629638672,1
predictive_order,8,7,"predictive_order:(3, 2):56",rnn,0,8,8,-0.1490039825439453,0
predictive_order,8,7,"predictive_order:(2, 2):57",rnn,0,8,8,-0.1303701400756836,0
predictive_order,8,7,"predictive_order:(1, 2):58",rnn,0,8,8,-0.01594066619873047,0
predictive_order,8,7,"predictive_order:(3, 2):59",rnn,0,8,8,-0.11083793640136719,0
predictive_order,8,7,"predictive_order:(3, 2):60",rnn,0,8,8,-0.12139511108398438,0
predictive_order,8,7,"predictive_order:(0, 2):61",rnn,0,8,8,-0.19947433471679688,0
predictive_order,8,7,"predictive_order:(1, 3):62",rnn,0,8,8,-0.20135211944580078,0
predictive_order,8,7,"predictive_order:(0, 3):63",rnn,0,8,8,-0.09677982330322266,0
predictive_order,8,7,"predictive_order:(2, 2):64",rnn,0,8,8,-0.5232295989990234,0
predictive_order,8,7,"predictive_order:(1, 1):65",rnn,0,8,8,0.012141227722167969,1
predictive_order,8,7,"predictive_order:(3, 2):66",rnn,0,8,8,-0.24341678619384766,0
predictive_order,8,7,"predictive_order:(0, 2):67",rnn,0,8,8,0.039412498474121094,1
predictive_order,8,7,"predictive_order:(2, 0):68",rnn,0,8,8,-0.2104511260986328,0
predictive_order,8,7,"predictive_order:(1, 0):69",rnn,0,8,8,-0.020114898681640625,0
predictive_order,8,7,"predictive_order:(0, 2):70",rnn,0,8,8,-0.23209476470947266,0
predictive_order,8,7,"predictive_order:(1, 0):71",rnn,0,8,8,-0.17144298553466797,0
predictive_order,8,7,"predictive_order:(3, 0):72",rnn,0,8,8,-0.17034435272216797,0
predictive_order,8,7,"predictive_order:(0, 2):73",rnn,0,8,8,-0.13495159149169922,0
predictive_order,8,7,"predictive_order:(1, 1):74",rnn,0,8,8,0.022037506103515625,1
predictive_order,8,7,"predictive_order:(3, 0):75",rnn,0,8,8,-0.11156272888183594,0
predictive_order,8,7,"predictive_order:(1, 3):76",rnn,0,8,8,-0.04585552215576172,0
predictive_order,8,7,"predictive_order:(1, 1):77",rnn,0,8,8,0.00040340423583984375,1
predictive_order,8,7,"predictive_order:(2, 1):78",rnn,0,8,8,-0.03320598602294922,0
predictive_order,8,7,"predictive_order:(3, 3):79",rnn,0,8,8,0.18028831481933594,1
predictive_order,8,7,"predictive_order:(2, 0):80",rnn,0,8,8,-0.1693439483642578,0
predictive_order,8,7,"predictive_order:(1, 1):81",rnn,0,8,8,0.027620315551757812,1
predictive_order,8,7,"predictive_order:(2, 2):82",rnn,0,8,8,-0.10569000244140625,0
predictive_order,8,7,"predictive_order:(1, 0):83",rnn,0,8,8,-0.29156494140625,0
predictive_order,8,7,"predictive_order:(3, 0):84",rnn,0,8,8,-0.1065835952758789,0
predictive_order,8,7,"predictive_order:(0, 0):85",rnn,0,8,8,0.029682159423828125,1
predictive_order,8,7,"predictive_order:(2, 3):86",rnn,0,8,8,-0.14091873168945312,0
predictive_order,8,7,"predictive_order:(0, 1):87",rnn,0,8,8,-0.00012874603271484375,0
predictive_order,8,7,"predictive_order:(1, 3):88",rnn,0,8,8,-0.20982933044433594,0
predictive_order,8,7,"predictive_order:(3, 2):89",rnn,0,8,8,-0.1963033676147461,0
predictive_order,8,7,"predictive_order:(3, 3):90",rnn,0,8,8,-0.12895870208740234,0
predictive_order,8,7,"predictive_order:(0, 2):91",rnn,0,8,8,-0.054378509521484375,0
predictive_order,8,7,"predictive_order:(3, 0):92",rnn,0,8,8,-0.13593006134033203,0
predictive_order,8,7,"predictive_order:(1, 3):93",rnn,0,8,8,-0.3202991485595703,0
predictive_order,8,7,"predictive_order:(2, 1):94",rnn,0,8,8,-0.2550172805786133,0
predictive_order,8,7,"predictive_order:(3, 3):95",rnn,0,8,8,-0.2208108901977539,0
predictive_order,8,7,"predictive_order:(3, 3):96",rnn,0,8,8,-0.2580833435058594,0
predictive_order,8,7,"predictive_order:(0, 0):97",rnn,0,8,8,0.17584800720214844,1
predictive_order,8,7,"predictive_order:(3, 2):98",rnn,0,8,8,-0.09452056884765625,0
predictive_order,8,7,"predictive_order:(3, 0):99",rnn,0,8,8,-0.14162635803222656,0
predictive_order,8,7,"predictive_order:(2, 2):100",rnn,0,8,8,0.05571746826171875,1
predictive_order,8,7,"predictive_order:(1, 3):101",rnn,0,8,8,-0.14542198181152344,0
predictive_order,8,7,"predictive_order:(2, 1):102",rnn,0,8,8,-0.08818817138671875,0
predictive_order,8,7,"predictive_order:(0, 3):103",rnn,0,8,8,0.007496833801269531,1
predictive_order,8,7,"predictive_order:(1, 0):104",rnn,0,8,8,-0.1352396011352539,0
predictive_order,8,7,"predictive_order:(1, 2):105",rnn,0,8,8,0.004904747009277344,1
predictive_order,8,7,"predictive_order:(1, 3):106",rnn,0,8,8,-0.20982933044433594,0
predictive_order,8,7,"predictive_order:(3, 0):107",rnn,0,8,8,0.1472787857055664,1
predictive_order,8,7,"predictive_order:(2, 1):108",rnn,0,8,8,0.05252647399902344,1
predictive_order,8,7,"predictive_order:(2, 3):109",rnn,0,8,8,-0.05272197723388672,0
predictive_order,8,7,"predictive_order:(3, 2):110",rnn,0,8,8,-0.11725807189941406,0
predictive_order,8,7,"predictive_order:(2, 1):111",rnn,0,8,8,-0.14156341552734375,0
predictive_order,8,7,"predictive_order:(0, 2):112",rnn,0,8,8,-0.17778682708740234,0
predictive_order,8,7,"predictive_order:(0, 0):113",rnn,0,8,8,-0.14965343475341797,0
predictive_order,8,7,"predictive_order:(0, 0):114",rnn,0,8,8,-0.1895771026611328,0
predictive_order,8,7,"predictive_order:(3, 1):115",rnn,0,8,8,-0.44809722900390625,0
predictive_order,8,7,"predictive_order:(2, 3):116",rnn,0,8,8,0.04984855651855469,1
predictive_order,8,7,"predictive_order:(1, 3):117",rnn,0,8,8,-0.26288700103759766,0
predictive_order,8,7,"predictive_order:(2, 1):118",rnn,0,8,8,-0.11939048767089844,0
predictive_order,8,7,"predictive_order:(3, 3):119",rnn,0,8,8,-0.2767314910888672,0
predictive_order,8,7,"predictive_order:(2, 2):120",rnn,0,8,8,-0.14193344116210938,0
predictive_order,8,7,"predictive_order:(0, 2):121",rnn,0,8,8,-0.13051986694335938,0
predictive_order,8,7,"predictive_order:(3, 1):122",rnn,0,8,8,-0.03888702392578125,0
predictive_order,8,7,"predictive_order:(2, 3):123",rnn,0,8,8,-0.14539813995361328,0
predictive_order,8,7,"predictive_order:(2, 2):124",rnn,0,8,8,-0.08437156677246094,0
predictive_order,8,7,"predictive_order:(3, 1):125",rnn,0,8,8,0.06320667266845703,1
predictive_order,8,7,"predictive_order:(1, 1):126",rnn,0,8,8,-0.16423702239990234,0
predictive_order,8,7,"predictive_order:(2, 2):127",rnn,0,8,8,-0.007126808166503906,0
nuisance,0,1,"nuisance:(3, 1):0",rnn,0,2,2,10.947107315063477,1
nuisance,0,1,"nuisance:(3, 0):1",rnn,0,2,2,9.29376220703125,1
nuisance,0,1,"nuisance:(2, 1):2",rnn,0,2,2,8.13643741607666,1
nuisance,0,1,"nuisance:(2, 1):3",rnn,0,2,2,8.13643741607666,1
nuisance,0,1,"nuisance:(2, 0):4",rnn,0,2,2,4.731084823608398,1
nuisance,0,1,"nuisance:(1, 0):5",rnn,0,2,2,7.887814521789551,1
nuisance,0,1,"nuisance:(0, 0):6",rnn,0,2,2,9.586627960205078,1
nuisance,0,1,"nuisance:(0, 0):7",rnn,0,2,2,9.586627960205078,1
nuisance,0,1,"nuisance:(2, 2):8",rnn,0,2,2,7.167701721191406,1
nuisance,0,1,"nuisance:(3, 1):9",rnn,0,2,2,10.947107315063477,1
nuisance,0,1,"nuisance:(2, 3):10",rnn,0,2,2,11.514713287353516,1
nuisance,0,1,"nuisance:(1, 1):11",rnn,0,2,2,6.993236541748047,1
nuisance,0,1,"nuisance:(2, 2):12",rnn,0,2,2,7.167701721191406,1
nuisance,0,1,"nuisance:(2, 0):13",rnn,0,2,2,4.731084823608398,1
nuisance,0,1,"nuisance:(1, 0):14",rnn,0,2,2,7.887814521789551,1
nuisance,0,1,"nuisance:(3, 3):15",rnn,0,2,2,9.669301986694336,1
nuisance,0,1,"nuisance:(1, 3):16",rnn,0,2,2,7.518766403198242,1
nuisance,0,1,"nuisance:(0, 3):17",rnn,0,2,2,12.585535049438477,1
nuisance,0,1,"nuisance:(1, 1):18",rnn,0,2,2,6.993236541748047,1
nuisance,0,1,"nuisance:(3, 1):19",rnn,0,2,2,10.947107315063477,1
nuisance,0,1,"nuisance:(3, 2):20",rnn,0,2,2,7.608699798583984,1
nuisance,0,1,"nuisance:(0, 1):21",rnn,0,2,2,7.787351608276367,1
nuisance,0,1,"nuisance:(0, 2):22",rnn,0,2,2,12.562824249267578,1
nuisance,0,1,"nuisance:(1, 0):23",rnn,0,2,2,7.887814521789551,1
nuisance,0,1,"nuisance:(1, 2):24",rnn,0,2,2,7.095491409301758,1
nuisance,0,1,"nuisance:(1, 3):25",rnn,0,2,2,7.518766403198242,1
nuisance,0,1,"nuisance:(2, 3):26",rnn,0,2,2,11.514713287353516,1
nuisance,0,1,"nuisance:(3, 0):27",rnn,0,2,2,9.29376220703125,1
nuisance,0,1,"nuisance:(2, 1):28",rnn,0,2,2,8.13643741607666,1
nuisance,0,1,"nuisance:(1, 3):29",rnn,0,2,2,7.518766403198242,1
nuisance,0,1,"nuisance:(2, 2):30",rnn,0,2,2,7.167701721191406,1
nuisance,0,1,"nuisance:(3, 3):31",rnn,0,2,2,9.669301986694336,1
nuisance,0,1,"nuisance:(3, 3):32",rnn,0,2,2,9.669301986694336,1
nuisance,0,1,"nuisance:(2, 0):33",rnn,0,2,2,4.731084823608398,1
nuisance,0,1,"nuisance:(1, 0):34",rnn,0,2,2,7.887814521789551,1
nuisance,0,1,"nuisance:(3, 3):35",rnn,0,2,2,9.669301986694336,1
nuisance,0,1,"nuisance:(0, 2):36",rnn,0,2,2,12.562824249267578,1
nuisance,0,1,"nuisance:(2, 3):37",rnn,0,2,2,11.514713287353516,1
nuisance,0,1,"nuisance:(1, 1):38",rnn,0,2,2,6.993236541748047,1
nuisance,0,1,"nuisance:(2, 3):39",rnn,0,2,2,11.514713287353516,1
nuisance,0,1,"nuisance:(3, 0):40",rnn,0,2,2,9.29376220703125,1
nuisance,0,1,"nuisance:(0, 0):41",rnn,0,2,2,9.586627960205078,1
nuisance,0,1,"nuisance:(0, 1):42",rnn,0,2,2,7.787351608276367,1
nuisance,0,1,"nuisance:(1, 0):43",rnn,0,2,2,7.887814521789551,1
nuisance,0,1,"nuisance:(1, 1):44",rnn,0,2,2,6.993236541748047,1
nuisance,0,1,"nuisance:(3, 1):45",rnn,0,2,2,10.947107315063477,1
nuisance,0,1,"nuisance:(1, 0):46",rnn,0,2,2,7.887814521789551,1
nuisance,0,1,"nuisance:(3, 3):47",rnn,0,2,2,9.669301986694336,1
nuisance,0,1,"nuisance:(1, 1):48",rnn,0,2,2,6.993236541748047,1
nuisance,0,1,"nuisance:(2, 3):49",rnn,0,2,2,11.514713287353516,1
