axis,axis_value,computation_index,family_id,hidden_norm,hidden_pair_distance,model_type,target_margin,top1_correct
predictive_order,3,31,"predictive_order:(2, 3):2",4.232632637023926,,gru,-15.826007843017578,0
predictive_order,3,63,"predictive_order:(2, 3):2",4.448349475860596,,gru,-13.128470420837402,0
predictive_order,3,79,"predictive_order:(2, 3):2",5.279882907867432,,gru,13.690305709838867,1
predictive_order,3,0,"predictive_order:(2, 0):3",1.836060643196106,,gru,-20.70844268798828,0
predictive_order,3,1,"predictive_order:(2, 0):3",2.695338487625122,,gru,-21.066085815429688,0
predictive_order,3,3,"predictive_order:(2, 0):3",3.3909494876861572,,gru,-21.08212661743164,0
predictive_order,3,7,"predictive_order:(2, 0):3",3.8241472244262695,,gru,-20.558076858520508,0
predictive_order,3,15,"predictive_order:(2, 0):3",4.058499813079834,,gru,-20.30900001525879,0
predictive_order,3,31,"predictive_order:(2, 0):3",4.232632637023926,,gru,-19.415733337402344,0
predictive_order,3,63,"predictive_order:(2, 0):3",4.448349475860596,,gru,-17.551488876342773,0
predictive_order,3,79,"predictive_order:(2, 0):3",5.378984451293945,,gru,9.6507568359375,1
predictive_order,3,0,"predictive_order:(0, 0):4",1.836060643196106,,gru,-28.402118682861328,0
predictive_order,3,1,"predictive_order:(0, 0):4",2.695338487625122,,gru,-29.72774887084961,0
predictive_order,3,3,"predictive_order:(0, 0):4",3.3909494876861572,,gru,-31.50910186767578,0
predictive_order,3,7,"predictive_order:(0, 0):4",3.8241472244262695,,gru,-31.47922706604004,0
predictive_order,3,15,"predictive_order:(0, 0):4",4.058499813079834,,gru,-30.691810607910156,0
predictive_order,3,31,"predictive_order:(0, 0):4",4.232632637023926,,gru,-29.29784393310547,0
predictive_order,3,63,"predictive_order:(0, 0):4",4.448349475860596,,gru,-26.92131996154785,0
predictive_order,3,79,"predictive_order:(0, 0):4",4.74797248840332,,gru,15.346636772155762,1
predictive_order,3,0,"predictive_order:(1, 3):5",1.836060643196106,,gru,-18.655214309692383,0
predictive_order,3,1,"predictive_order:(1, 3):5",2.695338487625122,,gru,-19.375673294067383,0
predictive_order,3,3,"predictive_order:(1, 3):5",3.3909494876861572,,gru,-19.654821395874023,0
predictive_order,3,7,"predictive_order:(1, 3):5",3.8241472244262695,,gru,-18.81194305419922,0
predictive_order,3,15,"predictive_order:(1, 3):5",4.058499813079834,,gru,-17.70022964477539,0
predictive_order,3,31,"predictive_order:(1, 3):5",4.232632637023926,,gru,-15.826007843017578,0
predictive_order,3,63,"predictive_order:(1, 3):5",4.448349475860596,,gru,-13.128470420837402,0
predictive_order,3,79,"predictive_order:(1, 3):5",5.380213260650635,,gru,9.537955284118652,1
predictive_order,3,0,"predictive_order:(3, 2):6",1.836060643196106,,gru,-18.655214309692383,0
predictive_order,3,1,"predictive_order:(3, 2):6",2.695338487625122,,gru,-19.375673294067383,0
predictive_order,3,3,"predictive_order:(3, 2):6",3.3909494876861572,,gru,-19.654821395874023,0
predictive_order,3,7,"predictive_order:(3, 2):6",3.8241472244262695,,gru,-18.81194305419922,0
predictive_order,3,15,"predictive_order:(3, 2):6",4.058499813079834,,gru,-17.70022964477539,0
predictive_order,3,31,"predictive_order:(3, 2):6",4.232632637023926,,gru,-15.826007843017578,0
predictive_order,3,63,"predictive_order:(3, 2):6",4.448349475860596,,gru,-13.128470420837402,0
predictive_order,3,79,"predictive_order:(3, 2):6",5.584010124206543,,gru,17.08075523376465,1
predictive_order,3,0,"predictive_order:(2, 0):7",1.836060643196106,,gru,-18.655214309692383,0
predictive_order,3,1,"predictive_order:(2, 0):7",2.695338487625122,,gru,-19.375673294067383,0
predictive_order,3,3,"predictive_order:(2, 0):7",3.3909494876861572,,gru,-19.654821395874023,0
predictive_order,3,7,"predictive_order:(2, 0):7",3.8241472244262695,,gru,-18.81194305419922,0
predictive_order,3,15,"predictive_order:(2, 0):7",4.058499813079834,,gru,-17.70022964477539,0
predictive_order,3,31,"predictive_order:(2, 0):7",4.232632637023926,,gru,-15.826007843017578,0
predictive_order,3,63,"predictive_order:(2, 0):7",4.448349475860596,,gru,-13.128470420837402,0
predictive_order,3,79,"predictive_order:(2, 0):7",5.357066631317139,,gru,7.032632827758789,1
predictive_order,3,0,"predictive_order:(0, 2):8",1.836060643196106,,gru,-20.70844268798828,0
predictive_order,3,1,"predictive_order:(0, 2):8",2.695338487625122,,gru,-21.066085815429688,0
predictive_order,3,3,"predictive_order:(0, 2):8",3.3909494876861572,,gru,-21.08212661743164,0
predictive_order,3,7,"predictive_order:(0, 2):8",3.8241472244262695,,gru,-20.558076858520508,0
predictive_order,3,15,"predictive_order:(0, 2):8",4.058499813079834,,gru,-20.30900001525879,0
predictive_order,3,31,"predictive_order:(0, 2):8",4.232632637023926,,gru,-19.415733337402344,0
predictive_order,3,63,"predictive_order:(0, 2):8",4.448349475860596,,gru,-17.551488876342773,0
predictive_order,3,79,"predictive_order:(0, 2):8",5.572091579437256,,gru,10.720122337341309,1
predictive_order,3,0,"predictive_order:(1, 0):9",1.836060643196106,,gru,-28.402118682861328,0
predictive_order,3,1,"predictive_order:(1, 0):9",2.695338487625122,,gru,-29.72774887084961,0
predictive_order,3,3,"predictive_order:(1, 0):9",3.3909494876861572,,gru,-31.50910186767578,0
predictive_order,3,7,"predictive_order:(1, 0):9",3.8241472244262695,,gru,-31.47922706604004,0
predictive_order,3,15,"predictive_order:(1, 0):9",4.058499813079834,,gru,-30.691810607910156,0
predictive_order,3,31,"predictive_order:(1, 0):9",4.232632637023926,,gru,-29.29784393310547,0
predictive_order,3,63,"predictive_order:(1, 0):9",4.448349475860596,,gru,-26.92131996154785,0
predictive_order,3,79,"predictive_order:(1, 0):9",5.118218421936035,,gru,17.20197296142578,1
predictive_order,3,0,"predictive_order:(0, 0):10",1.836060643196106,,gru,-18.596405029296875,0
predictive_order,3,1,"predictive_order:(0, 0):10",2.695338487625122,,gru,-19.880250930786133,0
predictive_order,3,3,"predictive_order:(0, 0):10",3.3909494876861572,,gru,-22.117765426635742,0
predictive_order,3,7,"predictive_order:(0, 0):10",3.8241472244262695,,gru,-23.076372146606445,0
predictive_order,3,15,"predictive_order:(0, 0):10",4.058499813079834,,gru,-22.385608673095703,0
predictive_order,3,31,"predictive_order:(0, 0):10",4.232632637023926,,gru,-20.705724716186523,0
predictive_order,3,63,"predictive_order:(0, 0):10",4.448349475860596,,gru,-18.394773483276367,0
predictive_order,3,79,"predictive_order:(0, 0):10",5.259679794311523,,gru,14.501300811767578,1
predictive_order,3,0,"predictive_order:(2, 0):11",1.836060643196106,,gru,-20.70844268798828,0
predictive_order,3,1,"predictive_order:(2, 0):11",2.695338487625122,,gru,-21.066085815429688,0
predictive_order,3,3,"predictive_order:(2, 0):11",3.3909494876861572,,gru,-21.08212661743164,0
predictive_order,3,7,"predictive_order:(2, 0):11",3.8241472244262695,,gru,-20.558076858520508,0
predictive_order,3,15,"predictive_order:(2, 0):11",4.058499813079834,,gru,-20.30900001525879,0
predictive_order,3,31,"predictive_order:(2, 0):11",4.232632637023926,,gru,-19.415733337402344,0
predictive_order,3,63,"predictive_order:(2, 0):11",4.448349475860596,,gru,-17.551488876342773,0
predictive_order,3,79,"predictive_order:(2, 0):11",5.378984451293945,,gru,9.6507568359375,1
predictive_order,3,0,"predictive_order:(2, 3):12",1.836060643196106,,gru,-18.596405029296875,0
predictive_order,3,1,"predictive_order:(2, 3):12",2.695338487625122,,gru,-19.880250930786133,0
predictive_order,3,3,"predictive_order:(2, 3):12",3.3909494876861572,,gru,-22.117765426635742,0
predictive_order,3,7,"predictive_order:(2, 3):12",3.8241472244262695,,gru,-23.076372146606445,0
predictive_order,3,15,"predictive_order:(2, 3):12",4.058499813079834,,gru,-22.385608673095703,0
predictive_order,3,31,"predictive_order:(2, 3):12",4.232632637023926,,gru,-20.705724716186523,0
predictive_order,3,63,"predictive_order:(2, 3):12",4.448349475860596,,gru,-18.394773483276367,0
predictive_order,3,79,"predictive_order:(2, 3):12",5.076533317565918,,gru,13.979955673217773,1
predictive_order,3,0,"predictive_order:(2, 1):13",1.836060643196106,,gru,-20.70844268798828,0
predictive_order,3,1,"predictive_order:(2, 1):13",2.695338487625122,,gru,-21.066085815429688,0
predictive_order,3,3,"predictive_order:(2, 1):13",3.3909494876861572,,gru,-21.08212661743164,0
predictive_order,3,7,"predictive_order:(2, 1):13",3.8241472244262695,,gru,-20.558076858520508,0
predictive_order,3,15,"predictive_order:(2, 1):13",4.058499813079834,,gru,-20.30900001525879,0
predictive_order,3,31,"predictive_order:(2, 1):13",4.232632637023926,,gru,-19.415733337402344,0
predictive_order,3,63,"predictive_order:(2, 1):13",4.448349475860596,,gru,-17.551488876342773,0
predictive_order,3,79,"predictive_order:(2, 1):13",5.201510429382324,,gru,14.79869556427002,1
predictive_order,3,0,"predictive_order:(0, 3):14",1.836060643196106,,gru,-28.402118682861328,0
predictive_order,3,1,"predictive_order:(0, 3):14",2.695338487625122,,gru,-29.72774887084961,0
predictive_order,3,3,"predictive_order:(0, 3):14",3.3909494876861572,,gru,-31.50910186767578,0
predictive_order,3,7,"predictive_order:(0, 3):14",3.8241472244262695,,gru,-31.47922706604004,0
predictive_order,3,15,"predictive_order:(0, 3):14",4.058499813079834,,gru,-30.691810607910156,0
predictive_order,3,31,"predictive_order:(0, 3):14",4.232632637023926,,gru,-29.29784393310547,0
predictive_order,3,63,"predictive_order:(0, 3):14",4.448349475860596,,gru,-26.92131996154785,0
predictive_order,3,79,"predictive_order:(0, 3):14",5.247158050537109,,gru,12.083523750305176,1
predictive_order,3,0,"predictive_order:(1, 3):15",1.836060643196106,,gru,-28.402118682861328,0
predictive_order,3,1,"predictive_order:(1, 3):15",2.695338487625122,,gru,-29.72774887084961,0
predictive_order,3,3,"predictive_order:(1, 3):15",3.3909494876861572,,gru,-31.50910186767578,0
predictive_order,3,7,"predictive_order:(1, 3):15",3.8241472244262695,,gru,-31.47922706604004,0
predictive_order,3,15,"predictive_order:(1, 3):15",4.058499813079834,,gru,-30.691810607910156,0
predictive_order,3,31,"predictive_order:(1, 3):15",4.232632637023926,,gru,-29.29784393310547,0
predictive_order,3,63,"predictive_order:(1, 3):15",4.448349475860596,,gru,-26.92131996154785,0
predictive_order,3,79,"predictive_order:(1, 3):15",4.703516960144043,,gru,17.034488677978516,1
predictive_order,4,0,"predictive_order:(0, 0):0",1.836060643196106,,gru,-18.596405029296875,0
predictive_order,4,1,"predictive_order:(0, 0):0",2.695338487625122,,gru,-19.880250930786133,0
predictive_order,4,3,"predictive_order:(0, 0):0",3.3909494876861572,,gru,-22.117765426635742,0
predictive_order,4,7,"predictive_order:(0, 0):0",3.8241472244262695,,gru,-23.076372146606445,0
predictive_order,4,15,"predictive_order:(0, 0):0",4.058499813079834,,gru,-22.385608673095703,0
predictive_order,4,31,"predictive_order:(0, 0):0",4.232632637023926,,gru,-20.705724716186523,0
predictive_order,4,63,"predictive_order:(0, 0):0",4.448349475860596,,gru,-18.394773483276367,0
predictive_order,4,79,"predictive_order:(0, 0):0",5.440493583679199,,gru,9.620338439941406,1
predictive_order,4,0,"predictive_order:(0, 0):1",1.836060643196106,,gru,-20.70844268798828,0
predictive_order,4,1,"predictive_order:(0, 0):1",2.695338487625122,,gru,-21.066085815429688,0
predictive_order,4,3,"predictive_order:(0, 0):1",3.3909494876861572,,gru,-21.08212661743164,0
predictive_order,4,7,"predictive_order:(0, 0):1",3.8241472244262695,,gru,-20.558076858520508,0
predictive_order,4,15,"predictive_order:(0, 0):1",4.058499813079834,,gru,-20.30900001525879,0
predictive_order,4,31,"predictive_order:(0, 0):1",4.232632637023926,,gru,-19.415733337402344,0
predictive_order,4,63,"predictive_order:(0, 0):1",4.448349475860596,,gru,-17.551488876342773,0
predictive_order,4,79,"predictive_order:(0, 0):1",5.553393840789795,,gru,13.193380355834961,1
predictive_order,4,0,"predictive_order:(2, 3):2",1.836060643196106,,gru,-18.655214309692383,0
predictive_order,4,1,"predictive_order:(2, 3):2",2.695338487625122,,gru,-19.375673294067383,0
predictive_order,4,3,"predictive_order:(2, 3):2",3.3909494876861572,,gru,-19.654821395874023,0
predictive_order,4,7,"predictive_order:(2, 3):2",3.8241472244262695,,gru,-18.81194305419922,0
predictive_order,4,15,"predictive_order:(2, 3):2",4.058499813079834,,gru,-17.70022964477539,0
predictive_order,4,31,"predictive_order:(2, 3):2",4.232632637023926,,gru,-15.826007843017578,0
predictive_order,4,63,"predictive_order:(2, 3):2",4.448349475860596,,gru,-13.128470420837402,0
predictive_order,4,79,"predictive_order:(2, 3):2",5.3895182609558105,,gru,14.314491271972656,1
predictive_order,4,0,"predictive_order:(2, 0):3",1.836060643196106,,gru,-18.655214309692383,0
predictive_order,4,1,"predictive_order:(2, 0):3",2.695338487625122,,gru,-19.375673294067383,0
predictive_order,4,3,"predictive_order:(2, 0):3",3.3909494876861572,,gru,-19.654821395874023,0
predictive_order,4,7,"predictive_order:(2, 0):3",3.8241472244262695,,gru,-18.81194305419922,0
predictive_order,4,15,"predictive_order:(2, 0):3",4.058499813079834,,gru,-17.70022964477539,0
predictive_order,4,31,"predictive_order:(2, 0):3",4.232632637023926,,gru,-15.826007843017578,0
predictive_order,4,63,"predictive_order:(2, 0):3",4.448349475860596,,gru,-13.128470420837402,0
predictive_order,4,79,"predictive_order:(2, 0):3",5.4153008460998535,,gru,10.461816787719727,1
predictive_order,4,0,"predictive_order:(0, 0):4",1.836060643196106,,gru,-18.596405029296875,0
predictive_order,4,1,"predictive_order:(0, 0):4",2.695338487625122,,gru,-19.880250930786133,0
predictive_order,4,3,"predictive_order:(0, 0):4",3.3909494876861572,,gru,-22.117765426635742,0
predictive_order,4,7,"predictive_order:(0, 0):4",3.8241472244262695,,gru,-23.076372146606445,0
predictive_order,4,15,"predictive_order:(0, 0):4",4.058499813079834,,gru,-22.385608673095703,0
predictive_order,4,31,"predictive_order:(0, 0):4",4.232632637023926,,gru,-20.705724716186523,0
predictive_order,4,63,"predictive_order:(0, 0):4",4.448349475860596,,gru,-18.394773483276367,0
predictive_order,4,79,"predictive_order:(0, 0):4",5.017580986022949,,gru,13.748987197875977,1
predictive_order,4,0,"predictive_order:(1, 3):5",1.836060643196106,,gru,-18.596405029296875,0
predictive_order,4,1,"predictive_order:(1, 3):5",2.695338487625122,,gru,-19.880250930786133,0
predictive_order,4,3,"predictive_order:(1, 3):5",3.3909494876861572,,gru,-22.117765426635742,0
predictive_order,4,7,"predictive_order:(1, 3):5",3.8241472244262695,,gru,-23.076372146606445,0
predictive_order,4,15,"predictive_order:(1, 3):5",4.058499813079834,,gru,-22.385608673095703,0
predictive_order,4,31,"predictive_order:(1, 3):5",4.232632637023926,,gru,-20.705724716186523,0
predictive_order,4,63,"predictive_order:(1, 3):5",4.448349475860596,,gru,-18.394773483276367,0
predictive_order,4,79,"predictive_order:(1, 3):5",5.375264644622803,,gru,12.093988418579102,1
predictive_order,4,0,"predictive_order:(3, 2):6",1.836060643196106,,gru,-20.70844268798828,0
predictive_order,4,1,"predictive_order:(3, 2):6",2.695338487625122,,gru,-21.066085815429688,0
predictive_order,4,3,"predictive_order:(3, 2):6",3.3909494876861572,,gru,-21.08212661743164,0
predictive_order,4,7,"predictive_order:(3, 2):6",3.8241472244262695,,gru,-20.558076858520508,0
predictive_order,4,15,"predictive_order:(3, 2):6",4.058499813079834,,gru,-20.30900001525879,0
predictive_order,4,31,"predictive_order:(3, 2):6",4.232632637023926,,gru,-19.415733337402344,0
predictive_order,4,63,"predictive_order:(3, 2):6",4.448349475860596,,gru,-17.551488876342773,0
predictive_order,4,79,"predictive_order:(3, 2):6",5.57564640045166,,gru,12.071903228759766,1
predictive_order,4,0,"predictive_order:(2, 0):7",1.836060643196106,,gru,-18.596405029296875,0
predictive_order,4,1,"predictive_order:(2, 0):7",2.695338487625122,,gru,-19.880250930786133,0
predictive_order,4,3,"predictive_order:(2, 0):7",3.3909494876861572,,gru,-22.117765426635742,0
predictive_order,4,7,"predictive_order:(2, 0):7",3.8241472244262695,,gru,-23.076372146606445,0
predictive_order,4,15,"predictive_order:(2, 0):7",4.058499813079834,,gru,-22.385608673095703,0
predictive_order,4,31,"predictive_order:(2, 0):7",4.232632637023926,,gru,-20.705724716186523,0
predictive_order,4,63,"predictive_order:(2, 0):7",4.448349475860596,,gru,-18.394773483276367,0
predictive_order,4,79,"predictive_order:(2, 0):7",5.278803825378418,,gru,12.836366653442383,1
predictive_order,4,0,"predictive_order:(0, 2):8",1.836060643196106,,gru,-20.70844268798828,0
predictive_order,4,1,"predictive_order:(0, 2):8",2.695338487625122,,gru,-21.066085815429688,0
predictive_order,4,3,"predictive_order:(0, 2):8",3.3909494876861572,,gru,-21.08212661743164,0
predictive_order,4,7,"predictive_order:(0, 2):8",3.8241472244262695,,gru,-20.558076858520508,0
predictive_order,4,15,"predictive_order:(0, 2):8",4.058499813079834,,gru,-20.30900001525879,0
predictive_order,4,31,"predictive_order:(0, 2):8",4.232632637023926,,gru,-19.415733337402344,0
predictive_order,4,63,"predictive_order:(0, 2):8",4.448349475860596,,gru,-17.551488876342773,0
predictive_order,4,79,"predictive_order:(0, 2):8",5.743420600891113,,gru,9.074470520019531,1
predictive_order,4,0,"predictive_order:(1, 0):9",1.836060643196106,,gru,-18.655214309692383,0
predictive_order,4,1,"predictive_order:(1, 0):9",2.695338487625122,,gru,-19.375673294067383,0
predictive_order,4,3,"predictive_order:(1, 0):9",3.3909494876861572,,gru,-19.654821395874023,0
predictive_order,4,7,"predictive_order:(1, 0):9",3.8241472244262695,,gru,-18.81194305419922,0
predictive_order,4,15,"predictive_order:(1, 0):9",4.058499813079834,,gru,-17.70022964477539,0
predictive_order,4,31,"predictive_order:(1, 0):9",4.232632637023926,,gru,-15.826007843017578,0
predictive_order,4,63,"predictive_order:(1, 0):9",4.448349475860596,,gru,-13.128470420837402,0
predictive_order,4,79,"predictive_order:(1, 0):9",5.158905982971191,,gru,13.292531967163086,1
predictive_order,4,0,"predictive_order:(0, 0):10",1.836060643196106,,gru,-18.596405029296875,0
predictive_order,4,1,"predictive_order:(0, 0):10",2.695338487625122,,gru,-19.880250930786133,0
predictive_order,4,3,"predictive_order:(0, 0):10",3.3909494876861572,,gru,-22.117765426635742,0
predictive_order,4,7,"predictive_order:(0, 0):10",3.8241472244262695,,gru,-23.076372146606445,0
predictive_order,4,15,"predictive_order:(0, 0):10",4.058499813079834,,gru,-22.385608673095703,0
predictive_order,4,31,"predictive_order:(0, 0):10",4.232632637023926,,gru,-20.705724716186523,0
predictive_order,4,63,"predictive_order:(0, 0):10",4.448349475860596,,gru,-18.394773483276367,0
predictive_order,4,79,"predictive_order:(0, 0):10",5.367855548858643,,gru,13.486923217773438,1
predictive_order,4,0,"predictive_order:(2, 0):11",1.836060643196106,,gru,-18.655214309692383,0
predictive_order,4,1,"predictive_order:(2, 0):11",2.695338487625122,,gru,-19.375673294067383,0
predictive_order,4,3,"predictive_order:(2, 0):11",3.3909494876861572,,gru,-19.654821395874023,0
predictive_order,4,7,"predictive_order:(2, 0):11",3.8241472244262695,,gru,-18.81194305419922,0
predictive_order,4,15,"predictive_order:(2, 0):11",4.058499813079834,,gru,-17.70022964477539,0
predictive_order,4,31,"predictive_order:(2, 0):11",4.232632637023926,,gru,-15.826007843017578,0
predictive_order,4,63,"predictive_order:(2, 0):11",4.448349475860596,,gru,-13.128470420837402,0
predictive_order,4,79,"predictive_order:(2, 0):11",5.4153008460998535,,gru,10.461816787719727,1
predictive_order,4,0,"predictive_order:(2, 3):12",1.836060643196106,,gru,-20.70844268798828,0
predictive_order,4,1,"predictive_order:(2, 3):12",2.695338487625122,,gru,-21.066085815429688,0
predictive_order,4,3,"predictive_order:(2, 3):12",3.3909494876861572,,gru,-21.08212661743164,0
predictive_order,4,7,"predictive_order:(2, 3):12",3.8241472244262695,,gru,-20.558076858520508,0
predictive_order,4,15,"predictive_order:(2, 3):12",4.058499813079834,,gru,-20.30900001525879,0
predictive_order,4,31,"predictive_order:(2, 3):12",4.232632637023926,,gru,-19.415733337402344,0
predictive_order,4,63,"predictive_order:(2, 3):12",4.448349475860596,,gru,-17.551488876342773,0
predictive_order,4,79,"predictive_order:(2, 3):12",5.073342800140381,,gru,8.45979118347168,1
predictive_order,4,0,"predictive_order:(2, 1):13",1.836060643196106,,gru,-20.70844268798828,0
predictive_order,4,1,"predictive_order:(2, 1):13",2.695338487625122,,gru,-21.066085815429688,0
predictive_order,4,3,"predictive_order:(2, 1):13",3.3909494876861572,,gru,-21.08212661743164,0
predictive_order,4,7,"predictive_order:(2, 1):13",3.8241472244262695,,gru,-20.558076858520508,0
predictive_order,4,15,"predictive_order:(2, 1):13",4.058499813079834,,gru,-20.30900001525879,0
predictive_order,4,31,"predictive_order:(2, 1):13",4.232632637023926,,gru,-19.415733337402344,0
predictive_order,4,63,"predictive_order:(2, 1):13",4.448349475860596,,gru,-17.551488876342773,0
predictive_order,4,79,"predictive_order:(2, 1):13",5.313591003417969,,gru,13.092015266418457,1
predictive_order,4,0,"predictive_order:(0, 3):14",1.836060643196106,,gru,-18.655214309692383,0
predictive_order,4,1,"predictive_order:(0, 3):14",2.695338487625122,,gru,-19.375673294067383,0
predictive_order,4,3,"predictive_order:(0, 3):14",3.3909494876861572,,gru,-19.654821395874023,0
predictive_order,4,7,"predictive_order:(0, 3):14",3.8241472244262695,,gru,-18.81194305419922,0
predictive_order,4,15,"predictive_order:(0, 3):14",4.058499813079834,,gru,-17.70022964477539,0
predictive_order,4,31,"predictive_order:(0, 3):14",4.232632637023926,,gru,-15.826007843017578,0
predictive_order,4,63,"predictive_order:(0, 3):14",4.448349475860596,,gru,-13.128470420837402,0
predictive_order,4,79,"predictive_order:(0, 3):14",5.08664608001709,,gru,11.855997085571289,1
predictive_order,4,0,"predictive_order:(1, 3):15",1.836060643196106,,gru,-18.596405029296875,0
predictive_order,4,1,"predictive_order:(1, 3):15",2.695338487625122,,gru,-19.880250930786133,0
predictive_order,4,3,"predictive_order:(1, 3):15",3.3909494876861572,,gru,-22.117765426635742,0
predictive_order,4,7,"predictive_order:(1, 3):15",3.8241472244262695,,gru,-23.076372146606445,0
predictive_order,4,15,"predictive_order:(1, 3):15",4.058499813079834,,gru,-22.385608673095703,0
predictive_order,4,31,"predictive_order:(1, 3):15",4.232632637023926,,gru,-20.705724716186523,0
predictive_order,4,63,"predictive_order:(1, 3):15",4.448349475860596,,gru,-18.394773483276367,0
predictive_order,4,79,"predictive_order:(1, 3):15",4.7850470542907715,,gru,12.203585624694824,1
predictive_order,6,0,"predictive_order:(0, 0):0",1.836060643196106,,gru,-20.70844268798828,0
predictive_order,6,1,"predictive_order:(0, 0):0",2.695338487625122,,gru,-21.066085815429688,0
predictive_order,6,3,"predictive_order:(0, 0):0",3.3909494876861572,,gru,-21.08212661743164,0
predictive_order,6,7,"predictive_order:(0, 0):0",3.8241472244262695,,gru,-20.558076858520508,0
predictive_order,6,15,"predictive_order:(0, 0):0",4.058499813079834,,gru,-20.30900001525879,0
predictive_order,6,31,"predictive_order:(0, 0):0",4.232632637023926,,gru,-19.415733337402344,0
predictive_order,6,63,"predictive_order:(0, 0):0",4.448349475860596,,gru,-17.551488876342773,0
predictive_order,6,79,"predictive_order:(0, 0):0",5.6444902420043945,,gru,9.317672729492188,1
predictive_order,6,0,"predictive_order:(0, 0):1",1.836060643196106,,gru,-28.402118682861328,0
predictive_order,6,1,"predictive_order:(0, 0):1",2.695338487625122,,gru,-29.72774887084961,0
predictive_order,6,3,"predictive_order:(0, 0):1",3.3909494876861572,,gru,-31.50910186767578,0
predictive_order,6,7,"predictive_order:(0, 0):1",3.8241472244262695,,gru,-31.47922706604004,0
predictive_order,6,15,"predictive_order:(0, 0):1",4.058499813079834,,gru,-30.691810607910156,0
predictive_order,6,31,"predictive_order:(0, 0):1",4.232632637023926,,gru,-29.29784393310547,0
predictive_order,6,63,"predictive_order:(0, 0):1",4.448349475860596,,gru,-26.92131996154785,0
predictive_order,6,79,"predictive_order:(0, 0):1",5.671546459197998,,gru,7.861479759216309,1
predictive_order,6,0,"predictive_order:(2, 3):2",1.836060643196106,,gru,-20.70844268798828,0
predictive_order,6,1,"predictive_order:(2, 3):2",2.695338487625122,,gru,-21.066085815429688,0
predictive_order,6,3,"predictive_order:(2, 3):2",3.3909494876861572,,gru,-21.08212661743164,0
predictive_order,6,7,"predictive_order:(2, 3):2",3.8241472244262695,,gru,-20.558076858520508,0
predictive_order,6,15,"predictive_order:(2, 3):2",4.058499813079834,,gru,-20.30900001525879,0
predictive_order,6,31,"predictive_order:(2, 3):2",4.232632637023926,,gru,-19.415733337402344,0
predictive_order,6,63,"predictive_order:(2, 3):2",4.448349475860596,,gru,-17.551488876342773,0
predictive_order,6,79,"predictive_order:(2, 3):2",5.422245502471924,,gru,7.717084884643555,1
predictive_order,6,0,"predictive_order:(2, 0):3",1.836060643196106,,gru,-18.596405029296875,0
predictive_order,6,1,"predictive_order:(2, 0):3",2.695338487625122,,gru,-19.880250930786133,0
predictive_order,6,3,"predictive_order:(2, 0):3",3.3909494876861572,,gru,-22.117765426635742,0
predictive_order,6,7,"predictive_order:(2, 0):3",3.8241472244262695,,gru,-23.076372146606445,0
predictive_order,6,15,"predictive_order:(2, 0):3",4.058499813079834,,gru,-22.385608673095703,0
predictive_order,6,31,"predictive_order:(2, 0):3",4.232632637023926,,gru,-20.705724716186523,0
predictive_order,6,63,"predictive_order:(2, 0):3",4.448349475860596,,gru,-18.394773483276367,0
predictive_order,6,79,"predictive_order:(2, 0):3",5.752020359039307,,gru,9.49179458618164,1
predictive_order,6,0,"predictive_order:(0, 0):4",1.836060643196106,,gru,-20.70844268798828,0
predictive_order,6,1,"predictive_order:(0, 0):4",2.695338487625122,,gru,-21.066085815429688,0
predictive_order,6,3,"predictive_order:(0, 0):4",3.3909494876861572,,gru,-21.08212661743164,0
predictive_order,6,7,"predictive_order:(0, 0):4",3.8241472244262695,,gru,-20.558076858520508,0
predictive_order,6,15,"predictive_order:(0, 0):4",4.058499813079834,,gru,-20.30900001525879,0
predictive_order,6,31,"predictive_order:(0, 0):4",4.232632637023926,,gru,-19.415733337402344,0
predictive_order,6,63,"predictive_order:(0, 0):4",4.448349475860596,,gru,-17.551488876342773,0
predictive_order,6,79,"predictive_order:(0, 0):4",5.199028968811035,,gru,9.926883697509766,1
predictive_order,6,0,"predictive_order:(1, 3):5",1.836060643196106,,gru,-20.70844268798828,0
predictive_order,6,1,"predictive_order:(1, 3):5",2.695338487625122,,gru,-21.066085815429688,0
predictive_order,6,3,"predictive_order:(1, 3):5",3.3909494876861572,,gru,-21.08212661743164,0
predictive_order,6,7,"predictive_order:(1, 3):5",3.8241472244262695,,gru,-20.558076858520508,0
predictive_order,6,15,"predictive_order:(1, 3):5",4.058499813079834,,gru,-20.30900001525879,0
predictive_order,6,31,"predictive_order:(1, 3):5",4.232632637023926,,gru,-19.415733337402344,0
predictive_order,6,63,"predictive_order:(1, 3):5",4.448349475860596,,gru,-17.551488876342773,0
predictive_order,6,79,"predictive_order:(1, 3):5",5.432464122772217,,gru,7.13117790222168,1
predictive_order,6,0,"predictive_order:(3, 2):6",1.836060643196106,,gru,-18.596405029296875,0
predictive_order,6,1,"predictive_order:(3, 2):6",2.695338487625122,,gru,-19.880250930786133,0
predictive_order,6,3,"predictive_order:(3, 2):6",3.3909494876861572,,gru,-22.117765426635742,0
predictive_order,6,7,"predictive_order:(3, 2):6",3.8241472244262695,,gru,-23.076372146606445,0
predictive_order,6,15,"predictive_order:(3, 2):6",4.058499813079834,,gru,-22.385608673095703,0
predictive_order,6,31,"predictive_order:(3, 2):6",4.232632637023926,,gru,-20.705724716186523,0
