abstraction_level,between_category_variance,category_id,family,fisher_separation_ratio,layer,location,mean_js_to_category_centroid,mean_within_example_entropy_bits,model_setting,n_entities,n_realizations,natural,nuisance_context_variance,residual_covariance_effective_rank,seed,semantic_member_variance,within_category_variance
parent,53.52172216110165,39,action,1.5661177081785647,0,post_block,0.3111895993222226,0.06955148962368839,tiny-w48-l3-h3,2,6,False,0.9103235147518435,1.0516025036178225,11,33.26445267327095,34.1747761880228
parent,53.52172216110165,42,action,2.7431109133162166,0,post_block,0.3203597200479685,1.751952320271349,tiny-w48-l3-h3,2,6,False,2.0681397334230525,1.2393992951781585,11,17.443182940875186,19.51132267429824
root,0.0,38,action,0.0,0,post_block,0.5482382627298666,0.14413777386667756,tiny-w48-l3-h3,4,12,False,1.0374521800505518,2.6797492498607713,11,48.75241657542738,49.78986875547793
parent,46.70610140557773,18,action,1.1750353149984765,0,post_block,0.31728440053794105,1.0845601983967443,tiny-w48-l3-h3,2,6,True,0.311819734867488,1.014155468205194,11,39.43685914261654,39.74867887748403
parent,46.70610140557773,21,action,1.6089295268515662,0,post_block,0.31130971449476275,0.0057692589493599025,tiny-w48-l3-h3,2,6,True,0.6885526698934545,1.0479978251984143,11,28.340749500335573,29.029302170229027
root,0.0,17,action,0.0,0,post_block,0.5488533542451849,0.29891067112781994,tiny-w48-l3-h3,4,12,True,1.0733937508684936,2.898297534827745,11,41.821559547380396,42.894953298248886
parent,58.43686347656438,32,noun,2.54136541628293,0,post_block,0.3156434639530293,0.26876853126194117,tiny-w48-l3-h3,2,6,False,2.233267391640305,1.1985949874798476,11,20.761010842473596,22.9942782341139
parent,58.43686347656438,35,noun,2.1252395935826036,0,post_block,0.30377927594496307,1.3387583229472266,tiny-w48-l3-h3,2,6,False,0.25165529654451557,1.0159753671554188,11,27.244944923506424,27.49660022005094
root,0.0,31,noun,0.0,0,post_block,0.5418011557455289,0.49826608615188167,tiny-w48-l3-h3,4,12,False,1.7801074416252642,2.8302971086329807,11,41.66791389494911,43.44802133657437
parent,83.15848716414618,11,noun,5.1513480705738655,0,post_block,0.2742386421893438,1.4309111723030228,tiny-w48-l3-h3,2,6,True,0.3629326655788757,1.0454617541276288,11,15.780120769147047,16.14305343472592
parent,83.15848716414618,14,noun,3.042773459075993,0,post_block,0.31127540019896216,0.4371849544561128,tiny-w48-l3-h3,2,6,True,0.12325760639431182,1.0087237744746516,11,27.20657429946145,27.329831905855762
root,0.0,10,noun,0.0,0,post_block,0.5202038993605919,0.8665834429025862,tiny-w48-l3-h3,4,12,True,0.18790184599279489,2.196197369401051,11,65.90508084567617,66.09298269166896
parent,79.67630003482697,46,relation,2.073941494654893,0,post_block,0.311311197145534,0.03784610932742035,tiny-w48-l3-h3,2,6,False,0.7799752588905213,1.0403326222582883,11,37.63783943847403,38.417814697364555
parent,79.67630003482697,49,relation,2.9182211373690294,0,post_block,0.31132093182411147,0.0633852521748492,tiny-w48-l3-h3,2,6,False,0.7231551179094349,1.04995283717119,11,26.57988200101859,27.303037118928025
root,0.0,45,relation,0.0,0,post_block,0.5487960879303436,0.09800267343593504,tiny-w48-l3-h3,4,12,False,0.46052745697360026,2.523236230130663,11,53.08255161439152,53.54307907136512
parent,110.17330355863811,25,relation,8.420282581815867,0,post_block,0.03434136404965684,0.921268593931508,tiny-w48-l3-h3,2,6,True,1.2532153463137026,1.2114446221830144,11,11.831060922105642,13.084276268419345
parent,110.17330355863811,28,relation,5.146325789479707,0,post_block,0.31351956848102863,0.36342017855025927,tiny-w48-l3-h3,2,6,True,0.8052915396397273,1.0718129607409383,11,20.602856344013126,21.408147883652855
root,0.0,24,relation,0.0,0,post_block,0.48172854573390606,0.4888367546788257,tiny-w48-l3-h3,4,12,True,1.329107807961136,2.070078997038129,11,46.75966154305199,48.08876935101313
parent,42.662534804429626,39,action,1.5886410159320965,0,post_sa,0.311296708644351,0.0025217996981301075,tiny-w48-l3-h3,2,6,False,0.5558954417247359,1.0412573483408218,11,26.298840383787372,26.85473582551211
parent,42.662534804429626,42,action,2.139113807753966,0,post_sa,0.31422911537771575,0.13459420619667684,tiny-w48-l3-h3,2,6,False,1.0655663140084515,1.1137752910656145,11,18.878456603231555,19.944022917240005
root,0.0,38,action,0.0,0,post_sa,0.5488039563775872,0.005956193819221131,tiny-w48-l3-h3,4,12,False,0.4806483757028671,2.7559249970816486,11,39.239178058055835,39.719826433758705
parent,43.35306457502303,18,action,1.1545731711764906,0,post_sa,0.311278556540645,0.0014306179112972123,tiny-w48-l3-h3,2,6,True,0.21878603056946594,1.0113775005254386,11,37.330210999083484,37.54899702965295
parent,43.35306457502303,21,action,1.3416750580805905,0,post_sa,0.31127812446674424,2.540447293425876e-07,tiny-w48-l3-h3,2,6,True,0.4858752427663575,1.0303022941896178,11,31.826765820297176,32.31264106306353
root,0.0,17,action,0.0,0,post_sa,0.5487949585290907,0.00022777778028447134,tiny-w48-l3-h3,4,12,True,0.7476300564079523,2.8637197341272005,11,44.588714396146614,45.33634445255456
parent,53.80054899876873,32,noun,1.8039393187254027,0,post_sa,0.31127873414510787,8.956746029334975e-05,tiny-w48-l3-h3,2,6,False,1.5504379899098473,1.1077672916930488,11,28.27348593053678,29.823923920446628
parent,53.80054899876873,35,noun,1.9821079688280598,0,post_sa,0.31127996695555543,0.002682002980033405,tiny-w48-l3-h3,2,6,False,0.13987714733879777,1.0092561746249702,11,27.003219921474674,27.14309706881347
root,0.0,31,noun,0.0,0,post_sa,0.5486713267875116,0.004534484998461998,tiny-w48-l3-h3,4,12,False,1.2358116910071417,2.8569453441059935,11,42.09445000207153,43.330261693078675
parent,67.1285950710723,11,noun,3.1896783165115368,0,post_sa,0.3112778945790409,0.0006921936207190077,tiny-w48-l3-h3,2,6,True,0.2577860664877436,1.0245230331258524,11,20.787782925086614,21.045568991574356
parent,67.1285950710723,14,noun,2.394983940598265,0,post_sa,0.3113065444849694,0.22389463797204903,tiny-w48-l3-h3,2,6,True,0.0856327597185467,1.0060771822188255,11,27.94319613268047,28.028828892399016
root,0.0,10,noun,0.0,0,post_sa,0.5486003784260869,0.4240523979296588,tiny-w48-l3-h3,4,12,True,0.11672865103793037,2.7089760949350388,11,51.302217067513126,51.41894571855106
parent,69.96795670495749,46,relation,1.6897530864633032,0,post_sa,0.3112790527959497,0.0006330892994926388,tiny-w48-l3-h3,2,6,False,0.5788384931409082,1.0269667152042175,11,40.82836902461675,41.407207517757655
parent,69.96795670495749,49,relation,2.585713012350869,0,post_sa,0.3112789787112675,0.0011500255863102218,tiny-w48-l3-h3,2,6,False,0.41744138216882676,1.0295233336959038,11,26.64200271342486,27.059444095593687
root,0.0,45,relation,0.0,0,post_sa,0.5487973789801837,0.004653318526228974,tiny-w48-l3-h3,4,12,False,0.2682433651743222,2.6104857922202163,11,52.28032603691848,52.5485694020928
parent,83.62687792706643,25,relation,5.216319760749555,0,post_sa,0.3121352407701464,0.14583829727728012,tiny-w48-l3-h3,2,6,True,0.8180120045637561,1.107119070740037,11,15.213765524935265,16.03177752949902
parent,83.62687792706643,28,relation,4.040962747977053,0,post_sa,0.3112781037395729,2.7790068393651355e-06,tiny-w48-l3-h3,2,6,True,0.5380535815292989,1.0510897868693756,11,20.15673702720148,20.694790608730777
root,0.0,24,relation,0.0,0,post_sa,0.5492612486416815,0.07445138695258202,tiny-w48-l3-h3,4,12,True,0.908267772053633,2.193282912838559,11,43.62081537937092,44.52908315142455
parent,34.21059084976355,39,action,1.7062850571443011,0,pre_sa,0.31127812315099784,0.00031604755399578747,tiny-w48-l3-h3,2,6,False,0.0,1.000000000000003,11,20.049751186955596,20.049751186955596
parent,34.21059084976355,42,action,1.7174929120053977,0,pre_sa,0.31127754036109634,0.0031062541634181897,tiny-w48-l3-h3,2,6,False,0.0,1.0000000000000033,11,19.918912392958994,19.918912392958994
root,0.0,38,action,0.0,0,pre_sa,0.5487933182523167,0.0017111508587069888,tiny-w48-l3-h3,4,12,False,0.0,2.9532411678384825,11,28.536979502398186,28.536979502398186
parent,42.80477438497782,18,action,2.0458809042264248,0,pre_sa,0.31127809746328494,0.0005210780614806982,tiny-w48-l3-h3,2,6,True,0.0,1.0000000000000036,11,20.92241747628163,20.92241747628163
parent,42.80477438497782,21,action,1.495305915418804,0,pre_sa,0.3112781244565944,1.8635314300451118e-08,tiny-w48-l3-h3,2,6,True,0.0,1.0000000000000036,11,28.62609847496597,28.62609847496597
root,0.0,17,action,0.0,0,pre_sa,0.5487949173550156,0.00026054834839749937,tiny-w48-l3-h3,4,12,True,0.0,2.7557651408624837,11,35.475451571868255,35.475451571868255
parent,55.25795118919304,32,noun,1.9093579881843576,0,pre_sa,0.31127812419129414,0.00031730333599493506,tiny-w48-l3-h3,2,6,False,0.0,1.0000000000000036,11,28.940592351536342,28.940592351536342
parent,55.25795118919304,35,noun,2.70804412230316,0,pre_sa,0.31127810029307246,0.0002442852727418777,tiny-w48-l3-h3,2,6,False,0.0,1.0000000000000029,11,20.405114796355974,20.405114796355974
root,0.0,31,noun,0.0,0,pre_sa,0.5487926237801838,0.0002807943043684064,tiny-w48-l3-h3,4,12,False,0.0,2.5641010873127734,11,38.48734137124442,38.48734137124442
parent,41.81116025859427,11,noun,2.0117727166392987,0,pre_sa,0.3112780406216608,0.0012204308756520424,tiny-w48-l3-h3,2,6,True,0.0,1.000000000000003,11,20.783242516799085,20.783242516799085
parent,41.81116025859427,14,noun,1.9405889698504382,0,pre_sa,0.31127801890744095,0.6360415785498426,tiny-w48-l3-h3,2,6,True,0.0,1.000000000000003,11,21.545603375152993,21.545603375152993
root,0.0,10,noun,0.0,0,pre_sa,0.5487598140152675,0.31863100471274736,tiny-w48-l3-h3,4,12,True,0.0,2.6899488890991083,11,31.617213010624603,31.617213010624603
parent,48.38184322755744,46,relation,1.7786710496219345,0,pre_sa,0.31127812384991654,9.5316781866782e-06,tiny-w48-l3-h3,2,6,False,0.0,1.0000000000000029,11,27.201119193929223,27.201119193929223
parent,48.38184322755744,49,relation,2.6245478987495185,0,pre_sa,0.31127812356791945,4.635249543331919e-07,tiny-w48-l3-h3,2,6,False,0.0,1.0000000000000029,11,18.434353303519153,18.434353303519153
root,0.0,45,relation,0.0,0,pre_sa,0.5487949392653279,4.997601570505696e-06,tiny-w48-l3-h3,4,12,False,0.0,2.9152143496323757,11,34.91319705561355,34.91319705561355
parent,53.135311312079054,25,relation,3.378569491628427,0,pre_sa,0.31127551281826243,0.0061943650748455745,tiny-w48-l3-h3,2,6,True,0.0,1.0000000000000038,11,15.72716247031181,15.72716247031181
parent,53.135311312079054,28,relation,2.917365591100447,0,pre_sa,0.31127812367757746,2.270462450304823e-07,tiny-w48-l3-h3,2,6,True,0.0,1.000000000000003,11,18.21345650821778,18.21345650821778
root,0.0,24,relation,0.0,0,pre_sa,0.5487938643853049,0.003097296060545302,tiny-w48-l3-h3,4,12,True,0.0,2.788898170314422,11,30.254137317284563,30.254137317284563
parent,77.42162778408245,39,action,1.6938694428482606,1,post_block,0.20877387917147913,1.384339068102875,tiny-w48-l3-h3,2,6,False,2.1090440032556605,1.0863005862173027,11,43.597918898145466,45.70696290140113
parent,77.42162778408245,42,action,3.216424902306799,1,post_block,0.24136988719586952,0.4089059024018889,tiny-w48-l3-h3,2,6,False,4.244996252928579,1.431094891604102,11,19.82571272851108,24.070708981439658
root,0.0,38,action,0.0,1,post_block,0.5193437128926723,0.7242348013037277,tiny-w48-l3-h3,4,12,False,3.891133220430808,2.7222061053965336,11,78.72050980582279,82.61164302625359
parent,52.00990011979139,18,action,0.9562498182395255,1,post_block,0.235288740071516,1.2885882793534114,tiny-w48-l3-h3,2,6,True,0.9533605892218999,1.0324022715427006,11,53.436087782692695,54.3894483719146
parent,52.00990011979139,21,action,1.5162058589407088,1,post_block,0.2700613008858485,1.2216556988107934,tiny-w48-l3-h3,2,6,True,1.5400951050413076,1.0896910994369808,11,32.76256888553837,34.30266399057968
root,0.0,17,action,0.0,1,post_block,0.41798163509501035,1.2416146172514144,tiny-w48-l3-h3,4,12,True,3.349611675099044,2.9427114395217107,11,49.84601381992461,53.19562549502365
parent,66.82846557873944,32,noun,2.803742779513312,1,post_block,0.21512540512199685,0.7804712624639937,tiny-w48-l3-h3,2,6,False,3.742094676301358,1.3237478351474963,11,20.09335344934299,23.835448125644348
parent,66.82846557873944,35,noun,2.0175918024185235,1,post_block,0.04474017779373548,1.1922343725681033,tiny-w48-l3-h3,2,6,False,1.0603498342344018,1.0596721284596802,11,32.06253731203124,33.12288714626564
root,0.0,31,noun,0.0,1,post_block,0.4347995964850859,0.9819870072938107,tiny-w48-l3-h3,4,12,False,4.485831207650271,2.8750964516184183,11,47.428688930854086,51.91452013850436
parent,96.59198696945924,11,noun,5.2808079101353185,1,post_block,0.016998325417750915,1.0044926237480782,tiny-w48-l3-h3,2,6,True,1.3007779988210766,1.150310110072149,11,16.990360140112692,18.291138138933768
parent,96.59198696945924,14,noun,2.8940271050962956,1,post_block,0.11719197475542159,1.6047777255394777,tiny-w48-l3-h3,2,6,True,1.175699560073159,1.0704104603641194,11,32.20062466279388,33.376324222867034
root,0.0,10,noun,0.0,1,post_block,0.44160018366820136,1.1853279062194872,tiny-w48-l3-h3,4,12,True,2.9914886176159503,2.0157536652674954,11,106.4052738720552,109.39676248967116
parent,97.46503292825072,46,relation,2.1385451768470283,1,post_block,0.18119359711831598,0.7607338303314345,tiny-w48-l3-h3,2,6,False,1.9457784810499397,1.0890439266925758,11,43.62961266965216,45.5753911507021
parent,97.46503292825072,49,relation,3.110568557937636,1,post_block,0.30603494595889474,0.9981379628223249,tiny-w48-l3-h3,2,6,False,2.25097076214828,1.147485569699278,11,29.082539852667367,31.333510614815648
root,0.0,45,relation,0.0,1,post_block,0.5411710177592687,0.7264608054467755,tiny-w48-l3-h3,4,12,False,2.8809587569413524,2.6839709587009635,11,74.4311325248037,77.31209128174505
parent,112.72012903518214,25,relation,7.7303515555664335,1,post_block,0.02319794893133735,1.024639652581167,tiny-w48-l3-h3,2,6,True,2.3308593026169864,1.380857796443704,11,12.250641709974762,14.581501012591747
parent,112.72012903518214,28,relation,5.117609751589201,1,post_block,0.12609236339834656,1.6203205534937892,tiny-w48-l3-h3,2,6,True,2.5080899475005873,1.2382260984380846,11,19.517842959981955,22.02593290748254
root,0.0,24,relation,0.0,1,post_block,0.2823277131093016,1.4863935666156713,tiny-w48-l3-h3,4,12,True,4.747077938604587,2.3009808065813933,11,50.614558248411214,55.361636187015804
parent,53.94713008719677,39,action,1.4692081267212644,1,post_sa,0.29635748786994615,0.8070893741052295,tiny-w48-l3-h3,2,6,False,1.5577564454577435,1.0806826251793804,11,35.16075137248296,36.718507817940704
parent,53.94713008719677,42,action,2.6426727037966944,1,post_sa,0.23965534289197962,0.5769724533813997,tiny-w48-l3-h3,2,6,False,3.033615747683395,1.3535981230817475,11,17.380236489747148,20.413852237430543
root,0.0,38,action,0.0,1,post_sa,0.5466562859725385,0.0885069212474713,tiny-w48-l3-h3,4,12,False,2.658975213138558,2.785796265668173,11,58.120336802227854,60.779312015366415
parent,49.955688333106224,18,action,1.1851539569597018,1,post_sa,0.2857172088245412,0.7550172843643087,tiny-w48-l3-h3,2,6,True,0.8332701501441457,1.0371775912626546,11,41.31795251569288,42.151222665837025
parent,49.955688333106224,21,action,1.5649471054936075,1,post_sa,0.3167602607105156,0.636823237715075,tiny-w48-l3-h3,2,6,True,1.3219154132413347,1.0847342090897867,11,30.59973111253658,31.921646525777916
root,0.0,17,action,0.0,1,post_sa,0.549722973427743,0.7565463043441137,tiny-w48-l3-h3,4,12,True,2.706393083682781,3.02258170442717,11,44.81841415102125,47.524807234704035
parent,58.671888064948654,32,noun,2.5219412087094493,1,post_sa,0.25765920129012804,1.3665335011954456,tiny-w48-l3-h3,2,6,False,3.0383515672971795,1.2630839326911643,11,20.226222508548453,23.264574075845633
parent,58.671888064948654,35,noun,2.0824903996980693,1,post_sa,0.10334706484358276,1.386286480206003,tiny-w48-l3-h3,2,6,False,0.9006920344465219,1.0601329808106699,11,27.27321362843443,28.17390566288095
root,0.0,31,noun,0.0,1,post_sa,0.5109674522031231,0.7275668570746583,tiny-w48-l3-h3,4,12,False,3.6526157150352243,2.959887922590973,11,40.7156228294204,44.36823854445562
parent,83.41497105932577,11,noun,4.894106666942249,1,post_sa,0.00862564706687816,0.6763731188620136,tiny-w48-l3-h3,2,6,True,1.0613480284109755,1.1314615578892917,11,15.982614585391628,17.043962613802606
parent,83.41497105932577,14,noun,2.8835192952197777,1,post_sa,0.23656411259201668,1.4993604396814062,tiny-w48-l3-h3,2,6,True,0.9483112187477696,1.066527134997131,11,27.979870811318374,28.928182030066143
root,0.0,10,noun,0.0,1,post_sa,0.4438380328296117,1.0275532610506593,tiny-w48-l3-h3,4,12,True,2.218665947221916,2.054545775473958,11,84.60972883695726,86.82839478417918
parent,86.77108881510128,46,relation,2.22350023287637,1,post_sa,0.26275478304961797,1.168574414925924,tiny-w48-l3-h3,2,6,False,1.578178477879634,1.0826657273669793,11,37.44636828497464,39.02454676285427
parent,86.77108881510128,49,relation,3.079875612184461,1,post_sa,0.3188129751345237,0.6288158906793028,tiny-w48-l3-h3,2,6,False,1.713787320278208,1.1270172363075808,11,26.459781921226718,28.173569241504925
root,0.0,45,relation,0.0,1,post_sa,0.5484483494288827,0.37246275405622237,tiny-w48-l3-h3,4,12,False,2.1965954557664715,2.6961377936770705,11,57.08415957857616,59.28075503434263
parent,112.14989516359705,25,relation,8.582955230383355,1,post_sa,0.029189423048015056,0.678940126157397,tiny-w48-l3-h3,2,6,True,1.9434173259734862,1.3430385116839059,11,11.12316547135842,13.066582797331906
parent,112.14989516359705,28,relation,5.3657860555989,1,post_sa,0.30223757691364556,1.1100223541550516,tiny-w48-l3-h3,2,6,True,1.872166555386944,1.189312470879932,11,19.028759050205338,20.90092560559228
root,0.0,24,relation,0.0,1,post_sa,0.4740886486854447,0.824265158132247,tiny-w48-l3-h3,4,12,True,3.648734817552517,2.1986984878215523,11,46.79946630694641,50.44820112449892
parent,53.52172216110165,39,action,1.5661177081785647,1,pre_sa,0.3111895993222226,0.06955148962368839,tiny-w48-l3-h3,2,6,False,0.9103235147518435,1.0516025036178225,11,33.26445267327095,34.1747761880228
parent,53.52172216110165,42,action,2.7431109133162166,1,pre_sa,0.3203597200479685,1.751952320271349,tiny-w48-l3-h3,2,6,False,2.0681397334230525,1.2393992951781585,11,17.443182940875186,19.51132267429824
root,0.0,38,action,0.0,1,pre_sa,0.5482382627298666,0.14413777386667756,tiny-w48-l3-h3,4,12,False,1.0374521800505518,2.6797492498607713,11,48.75241657542738,49.78986875547793
parent,46.70610140557773,18,action,1.1750353149984765,1,pre_sa,0.31728440053794105,1.0845601983967443,tiny-w48-l3-h3,2,6,True,0.311819734867488,1.014155468205194,11,39.43685914261654,39.74867887748403
parent,46.70610140557773,21,action,1.6089295268515662,1,pre_sa,0.31130971449476275,0.0057692589493599025,tiny-w48-l3-h3,2,6,True,0.6885526698934545,1.0479978251984143,11,28.340749500335573,29.029302170229027
root,0.0,17,action,0.0,1,pre_sa,0.5488533542451849,0.29891067112781994,tiny-w48-l3-h3,4,12,True,1.0733937508684936,2.898297534827745,11,41.821559547380396,42.894953298248886
parent,58.43686347656438,32,noun,2.54136541628293,1,pre_sa,0.3156434639530293,0.26876853126194117,tiny-w48-l3-h3,2,6,False,2.233267391640305,1.1985949874798476,11,20.761010842473596,22.9942782341139
parent,58.43686347656438,35,noun,2.1252395935826036,1,pre_sa,0.30377927594496307,1.3387583229472266,tiny-w48-l3-h3,2,6,False,0.25165529654451557,1.0159753671554188,11,27.244944923506424,27.49660022005094
root,0.0,31,noun,0.0,1,pre_sa,0.5418011557455289,0.49826608615188167,tiny-w48-l3-h3,4,12,False,1.7801074416252642,2.8302971086329807,11,41.66791389494911,43.44802133657437
parent,83.15848716414618,11,noun,5.1513480705738655,1,pre_sa,0.2742386421893438,1.4309111723030228,tiny-w48-l3-h3,2,6,True,0.3629326655788757,1.0454617541276288,11,15.780120769147047,16.14305343472592
parent,83.15848716414618,14,noun,3.042773459075993,1,pre_sa,0.31127540019896216,0.4371849544561128,tiny-w48-l3-h3,2,6,True,0.12325760639431182,1.0087237744746516,11,27.20657429946145,27.329831905855762
root,0.0,10,noun,0.0,1,pre_sa,0.5202038993605919,0.8665834429025862,tiny-w48-l3-h3,4,12,True,0.18790184599279489,2.196197369401051,11,65.90508084567617,66.09298269166896
parent,79.67630003482697,46,relation,2.073941494654893,1,pre_sa,0.311311197145534,0.03784610932742035,tiny-w48-l3-h3,2,6,False,0.7799752588905213,1.0403326222582883,11,37.63783943847403,38.417814697364555
parent,79.67630003482697,49,relation,2.9182211373690294,1,pre_sa,0.31132093182411147,0.0633852521748492,tiny-w48-l3-h3,2,6,False,0.7231551179094349,1.04995283717119,11,26.57988200101859,27.303037118928025
root,0.0,45,relation,0.0,1,pre_sa,0.5487960879303436,0.09800267343593504,tiny-w48-l3-h3,4,12,False,0.46052745697360026,2.523236230130663,11,53.08255161439152,53.54307907136512
parent,110.17330355863811,25,relation,8.420282581815867,1,pre_sa,0.03434136404965684,0.921268593931508,tiny-w48-l3-h3,2,6,True,1.2532153463137026,1.2114446221830144,11,11.831060922105642,13.084276268419345
parent,110.17330355863811,28,relation,5.146325789479707,1,pre_sa,0.31351956848102863,0.36342017855025927,tiny-w48-l3-h3,2,6,True,0.8052915396397273,1.0718129607409383,11,20.602856344013126,21.408147883652855
root,0.0,24,relation,0.0,1,pre_sa,0.48172854573390606,0.4888367546788257,tiny-w48-l3-h3,4,12,True,1.329107807961136,2.070078997038129,11,46.75966154305199,48.08876935101313
parent,112.81393795031298,39,action,2.162933671333596,2,post_block,0.14834872617227093,1.6239794798608778,tiny-w48-l3-h3,2,6,False,3.0140709385151827,1.114275046124522,11,49.143764248707875,52.15783518722306
parent,112.81393795031298,42,action,4.264626346285804,2,post_block,0.15121786071398752,1.3777602336183294,tiny-w48-l3-h3,2,6,False,5.231769671908152,1.4922831872004014,11,21.22164706143969,26.453416733347844
root,0.0,38,action,0.0,2,post_block,0.37840102383605484,1.9996116229294707,tiny-w48-l3-h3,4,12,False,6.905622744833538,2.571054182701626,11,108.51808256273955,115.42370530757309
parent,55.24952182303151,18,action,0.8833722070395403,2,post_block,0.12245417934985463,1.9144108123569812,tiny-w48-l3-h3,2,6,True,1.6278042872365845,1.0486190242824989,11,60.916071762690464,62.54387604992705
parent,55.24952182303151,21,action,1.4691248209886867,2,post_block,0.1798279911444419,1.3503774402975157,tiny-w48-l3-h3,2,6,True,2.2351515403142446,1.1237829417358323,11,35.3719469401606,37.60709848047484
root,0.0,17,action,0.0,2,post_block,0.17162799118635164,1.5408599615118002,tiny-w48-l3-h3,4,12,True,5.366589327896068,3.018733490114582,11,54.1109712489232,59.477560576819265
parent,68.26524767312272,32,noun,2.6350369997499135,2,post_block,0.18217164715165257,1.6182324912356372,tiny-w48-l3-h3,2,6,False,4.3227343103782605,1.3591549654448924,11,21.58401678252922,25.906751092907477
parent,68.26524767312272,35,noun,1.790211811988815,2,post_block,0.04926786327551146,1.5825172823557565,tiny-w48-l3-h3,2,6,False,1.7822784087643266,1.0974616166863664,11,36.35021921858862,38.13249762735295
root,0.0,31,noun,0.0,2,post_block,0.26891200184974656,0.9862048313696129,tiny-w48-l3-h3,4,12,False,6.646608934059528,3.0718819124230605,11,53.77549834292978,60.42210727698931
parent,111.89651077157563,11,noun,4.777473458268893,2,post_block,0.016319335948843553,1.2529162668131866,tiny-w48-l3-h3,2,6,True,2.003459206065507,1.1707562140560275,11,21.418232562395115,23.421691768460622
parent,111.89651077157563,14,noun,2.9458342001424023,2,post_block,0.07604407190262398,2.6105827328221056,tiny-w48-l3-h3,2,6,True,2.196511476285343,1.1147017068865543,11,35.78814861292352,37.984660089208866
root,0.0,10,noun,0.0,2,post_block,0.28638699179177846,1.6559512492906334,tiny-w48-l3-h3,4,12,True,5.70714062133857,2.227650898374556,11,137.96960328560897,143.67674390694754
parent,109.56707207000744,46,relation,1.8199553422298975,2,post_block,0.12881694770047028,1.5189832546133901,tiny-w48-l3-h3,2,6,False,2.7024699867732473,1.092489094090351,11,57.50069518307128,60.203165169844524
parent,109.56707207000744,49,relation,2.958314869990851,2,post_block,0.16472238039839626,2.2880206644295464,tiny-w48-l3-h3,2,6,False,3.3406488503760983,1.1897440926473675,11,33.69633905833366,37.03698790870976
root,0.0,45,relation,0.0,2,post_block,0.4158844210585957,1.1086145482272582,tiny-w48-l3-h3,4,12,False,4.808128774183015,2.4366258429457726,11,104.06997319120364,108.87810196538666
parent,121.25727404236571,25,relation,7.162644705974016,2,post_block,0.021851556439620196,1.2318091324610025,tiny-w48-l3-h3,2,6,True,3.0606535936672383,1.4324962483850776,11,13.868466727103502,16.929120320770743
parent,121.25727404236571,28,relation,4.528999747657644,2,post_block,0.06805841466057103,2.250343441188702,tiny-w48-l3-h3,2,6,True,3.7752244572676643,1.2864349730538183,11,22.99829746776199,26.773521925029655
root,0.0,24,relation,0.0,2,post_block,0.14635207797601157,1.7329072312643419,tiny-w48-l3-h3,4,12,True,7.339018781784746,2.5539021112209004,11,55.460542536125715,62.79956131791046
parent,77.36437908107271,39,action,1.6559754979207775,2,post_sa,0.2055050327246006,1.3158630466864254,tiny-w48-l3-h3,2,6,False,2.43604283294072,1.102182026932288,11,44.28226862650447,46.71831145944519
parent,77.36437908107271,42,action,3.1902054841506855,2,post_sa,0.2031844604001657,0.6382514147211101,tiny-w48-l3-h3,2,6,False,4.510730593684006,1.4576981426561122,11,19.739863753742206,24.250594347426212
root,0.0,38,action,0.0,2,post_sa,0.4368980001720597,1.4516231811740072,tiny-w48-l3-h3,4,12,False,4.962537145699521,2.7698482769051087,11,79.1065499149596,84.06908706065911
parent,52.35430302888504,18,action,0.9472729405358075,2,post_sa,0.15974994993190822,1.5774743675433929,tiny-w48-l3-h3,2,6,True,1.3378816070846007,1.0445054242459189,11,53.930564042035066,55.26844564911967
parent,52.35430302888504,21,action,1.5074199447389665,2,post_sa,0.19831560518739413,0.9524169735716045,tiny-w48-l3-h3,2,6,True,1.874534460113468,1.1131878549978427,11,32.85653249412603,34.731066954239495
root,0.0,17,action,0.0,2,post_sa,0.24269285228939894,1.358968546702781,tiny-w48-l3-h3,4,12,True,4.318476142144325,3.034563640818314,11,50.54147994412199,54.859956086266315
parent,66.63456787737985,32,noun,2.780777983079924,2,post_sa,0.1986428158906571,1.181912658293103,tiny-w48-l3-h3,2,6,False,3.9365756853474094,1.3537452285965192,11,20.025987411321303,23.962563096668713
parent,66.63456787737985,35,noun,1.9927394350341332,2,post_sa,0.039695855310599854,1.292768358861108,tiny-w48-l3-h3,2,6,False,1.4619852269791922,1.0892644883637481,11,31.976690550638708,33.4386757776179
root,0.0,31,noun,0.0,2,post_sa,0.25573155965366795,0.6955353435837726,tiny-w48-l3-h3,4,12,False,5.4573803951727315,2.9746563414837897,11,47.984536197342635,53.44191659251537
parent,96.76713589722026,11,noun,5.221307656951533,2,post_sa,0.01637076455903892,1.1369142885701629,tiny-w48-l3-h3,2,6,True,1.6774474868153302,1.1905302177984123,11,16.855675296782117,18.53312278359745
parent,96.76713589722026,14,noun,2.7992883998912417,2,post_sa,0.1059508484956657,1.7017197861228912,tiny-w48-l3-h3,2,6,True,1.639541953423521,1.0941204031094134,11,32.92893477122546,34.568476724648974
root,0.0,10,noun,0.0,2,post_sa,0.31162028525258406,0.9999755336712295,tiny-w48-l3-h3,4,12,True,4.2255924925918205,1.9791013115162226,11,121.90327349881314,126.12886599140495
