abstraction_level,between_parent_dispersion,cross_template_cosine,effective_rank,family,hierarchy_rsa_spearman,layer,location,model_setting,n_items,natural,normalized_separation,permuted_neighbor_recovery,seed,step,tree_neighbor_recovery,within_parent_dispersion
parent,0.483574778444122,0.9938943275561001,2.8699719057764965,relation,0.0,1,post_block,tiny-w32-l2-h2,4,False,-0.002500089036238925,0.25,23,0,0.25,0.4847837584459118
root,0.49586867238674065,0.9945417696931043,2.8606238349459785,relation,0.0,1,post_block,tiny-w32-l2-h2,4,False,-0.010542764610664227,0.25,23,0,0.25,0.5010964990775166
parent,0.45462561107706495,0.9942355850135204,2.7618086325508164,relation,0.0,1,post_block,tiny-w32-l2-h2,4,True,0.013320879139192653,0.5,23,0,0.5,0.44856959825832576
root,0.4594131346850534,0.9947245194647877,2.729744396872393,relation,0.0,1,post_block,tiny-w32-l2-h2,4,True,-0.005940965791513652,0.5,23,0,0.5,0.46214249240238936
parent,0.33175313993810884,0.9938598980068402,2.647576966831817,action,-0.6210590034081188,1,post_sa,tiny-w32-l2-h2,4,False,-0.31487464503032236,0.0,23,0,0.0,0.4362137921138157
root,0.340376760344626,0.9943272417331613,2.687729687986679,action,-0.8280786712108251,1,post_sa,tiny-w32-l2-h2,4,False,-0.29957791926188837,0.0,23,0,0.0,0.4423461219737715
parent,0.43659705757565803,0.9933163436932354,2.8406498652328533,action,0.41403933560541256,1,post_sa,tiny-w32-l2-h2,4,True,0.14842127764163923,0.5,23,0,0.5,0.37179676447569854
root,0.4412582615670463,0.9942243897922415,2.8511796932835387,action,0.41403933560541256,1,post_sa,tiny-w32-l2-h2,4,True,0.14275140131781633,0.5,23,0,0.5,0.3782680263852869
parent,0.32684327183455186,0.9933549308843599,2.5575009030112943,noun,0.20701966780270628,1,post_sa,tiny-w32-l2-h2,4,False,-0.0013474346242353284,0.25,23,0,0.25,0.3272836717757201
root,0.3342398412451635,0.9939194547714741,2.566931207141007,noun,0.0,1,post_sa,tiny-w32-l2-h2,4,False,-0.012250864217564734,0.0,23,0,0.0,0.3383345681563584
parent,0.4708676189539829,0.9893267573495269,2.1887836835799783,noun,0.0,1,post_sa,tiny-w32-l2-h2,4,True,0.04180456272463925,0.25,23,0,0.25,0.45118320404241957
root,0.47929120643726997,0.9908932212832999,2.16555437554708,noun,0.0,1,post_sa,tiny-w32-l2-h2,4,True,0.0386660133326722,0.25,23,0,0.25,0.46075892625893394
parent,0.4925379638674896,0.9940795350419132,2.8432115904720603,relation,0.0,1,post_sa,tiny-w32-l2-h2,4,False,0.008600450340628488,0.25,23,0,0.25,0.488301915568373
root,0.5042968225257817,0.9947213262591136,2.8322206345054326,relation,0.0,1,post_sa,tiny-w32-l2-h2,4,False,0.0027837959514191483,0.25,23,0,0.25,0.5028929630729209
parent,0.47224381086953576,0.9943266271252026,2.742469506545702,relation,0.0,1,post_sa,tiny-w32-l2-h2,4,True,0.02723980375152908,0.5,23,0,0.5,0.4593799821385754
root,0.47715687597135525,0.9947948654839261,2.71410838213144,relation,0.0,1,post_sa,tiny-w32-l2-h2,4,True,0.007765934028615628,0.5,23,0,0.5,0.4734513071512614
parent,0.3387987249305861,0.9959694071183988,2.656000037857151,action,-0.6210590034081188,1,pre_sa,tiny-w32-l2-h2,4,False,-0.30410901828953935,0.0,23,0,0.0,0.44183047256697433
root,0.3467609629788682,0.9970438502610898,2.6880295923822337,action,-0.6210590034081188,1,pre_sa,tiny-w32-l2-h2,4,False,-0.2897826482800333,0.0,23,0,0.0,0.4472462731510192
parent,0.44595699324203697,0.9961815011289966,2.8279553421787162,action,0.6210590034081188,1,pre_sa,tiny-w32-l2-h2,4,True,0.18808736546276703,0.25,23,0,0.75,0.36207811727344524
root,0.453719023213778,0.9972695370298942,2.8471343279284387,action,0.8280786712108251,1,pre_sa,tiny-w32-l2-h2,4,True,0.1899262335478378,0.0,23,0,1.0,0.36754587804578115
parent,0.3382859896597018,0.9966551811810102,2.551865813766291,noun,0.0,1,pre_sa,tiny-w32-l2-h2,4,False,-0.02160424900355326,0.0,23,0,0.0,0.34559440441472344
root,0.35022653479861926,0.9975379231974261,2.5597559902361304,noun,0.0,1,pre_sa,tiny-w32-l2-h2,4,False,-0.03255190854475758,0.0,23,0,0.0,0.36162707692933127
parent,0.46285439004692286,0.9931168856694613,2.2448643536379698,noun,0.0,1,pre_sa,tiny-w32-l2-h2,4,True,0.04789803322105951,0.25,23,0,0.25,0.4406845750959421
root,0.4717346293673397,0.9948268523066615,2.2400494637034654,noun,0.0,1,pre_sa,tiny-w32-l2-h2,4,True,0.037547150299212205,0.25,23,0,0.25,0.454022338337141
parent,0.48298336322734503,0.9967564245091891,2.8550715563487152,relation,0.0,1,pre_sa,tiny-w32-l2-h2,4,False,0.00145762549426825,0.25,23,0,0.25,0.48227935436379743
root,0.49364411656869667,0.9975466886937664,2.8483552404504686,relation,0.0,1,pre_sa,tiny-w32-l2-h2,4,False,-0.008450659564163989,0.25,23,0,0.25,0.4978157349436712
parent,0.4725641908809887,0.9974723821921093,2.697120106550673,relation,0.0,1,pre_sa,tiny-w32-l2-h2,4,True,0.029665191438259707,0.5,23,0,0.5,0.4585454836916379
root,0.4829256995949569,0.9980657610272742,2.689696568674753,relation,0.0,1,pre_sa,tiny-w32-l2-h2,4,True,0.015214156873748344,0.5,23,0,0.5,0.47557839224295456
parent,0.17981248435332922,0.9936890150234728,2.5281858651594233,action,-0.6210590034081188,0,post_block,tiny-w32-l2-h2,4,False,-0.35324826482794897,0.5,23,40,0.0,0.2433309324455455
root,0.16775649777568388,0.9965448994522217,2.5380396564110557,action,-0.6210590034081188,0,post_block,tiny-w32-l2-h2,4,False,-0.3514450074208899,0.5,23,40,0.0,0.2267136813813616
parent,0.2872869548193051,0.9923457393552156,2.2457780256016293,action,0.41403933560541256,0,post_block,tiny-w32-l2-h2,4,True,0.38726291461948487,0.5,23,40,0.5,0.17603137136382474
root,0.2632667650519813,0.9950324541276805,2.085452058804661,action,0.8280786712108251,0,post_block,tiny-w32-l2-h2,4,True,0.4411793072100223,1.0,23,40,1.0,0.1471189160349245
parent,0.20074558724739172,0.9954434787930303,2.7687772437799603,noun,-0.20701966780270628,0,post_block,tiny-w32-l2-h2,4,False,-0.05927560184981572,1.0,23,40,0.0,0.21264490275017556
root,0.1716436122710953,0.9978022984651295,2.6931004713702786,noun,-0.20701966780270628,0,post_block,tiny-w32-l2-h2,4,False,-0.13592447434946453,1.0,23,40,0.0,0.19497418004448724
parent,0.2607715783716579,0.9889411468431284,2.2149487859020858,noun,-0.20701966780270628,0,post_block,tiny-w32-l2-h2,4,True,-0.27254138265047523,0.5,23,40,0.25,0.33184262489701627
root,0.23708338565820827,0.992767045077494,2.2119335174707473,noun,-0.20701966780270628,0,post_block,tiny-w32-l2-h2,4,True,-0.289926357199766,0.5,23,40,0.25,0.30582010801467985
parent,0.30419997205596117,0.9941649373842285,2.7389983861441354,relation,0.8280786712108251,0,post_block,tiny-w32-l2-h2,4,False,0.18974385377817105,0.0,23,40,1.0,0.24647989703885115
root,0.27981004464028536,0.9969860604452472,2.620790166454054,relation,0.6210590034081188,0,post_block,tiny-w32-l2-h2,4,False,0.24358737676504183,0.0,23,40,0.75,0.211651849873849
parent,0.3307501597757918,0.9954653591981503,2.695355972856953,relation,-0.41403933560541256,0,post_block,tiny-w32-l2-h2,4,True,0.018249569709149156,1.0,23,40,0.0,0.3247141116786513
root,0.31893822629398205,0.9972510196966393,2.5084611152159755,relation,-0.41403933560541256,0,post_block,tiny-w32-l2-h2,4,True,-0.02641195784722985,1.0,23,40,0.0,0.32736200928272896
parent,0.24069625040935794,0.9931596223585255,2.517199939273891,action,-0.6210590034081188,0,post_sa,tiny-w32-l2-h2,4,False,-0.37518811632439536,0.5,23,40,0.0,0.3310026232067899
root,0.2383422223374037,0.9953877708529214,2.587422498478531,action,-0.8280786712108251,0,post_sa,tiny-w32-l2-h2,4,False,-0.35743538633788974,0.5,23,40,0.0,0.3235341666592048
parent,0.3743295535483081,0.9909386545962265,2.5982621378957496,action,0.6210590034081188,0,post_sa,tiny-w32-l2-h2,4,True,0.2553528106288611,0.75,23,40,0.75,0.27874344994830086
root,0.3567589778988262,0.9931699666943054,2.600366278663239,action,0.6210590034081188,0,post_sa,tiny-w32-l2-h2,4,True,0.2655396182135194,0.75,23,40,0.75,0.2620253351133265
parent,0.24276304127443674,0.9954389785686669,2.665574677347363,noun,0.0,0,post_sa,tiny-w32-l2-h2,4,False,0.04692927304863406,0.75,23,40,0.25,0.23137034822435187
root,0.2342846973421119,0.9973292669459521,2.6705097462181566,noun,0.20701966780270628,0,post_sa,tiny-w32-l2-h2,4,False,0.03187757102217357,0.75,23,40,0.25,0.2268162702631803
parent,0.36377010899926465,0.9895301384525522,2.2789682758401284,noun,0.0,0,post_sa,tiny-w32-l2-h2,4,True,-0.0324235814179224,0.5,23,40,0.25,0.3755648387458088
root,0.3451313392190317,0.9910877845456563,2.2725436326192487,noun,0.0,0,post_sa,tiny-w32-l2-h2,4,True,-0.07420535749322711,0.5,23,40,0.25,0.3707419336278962
parent,0.41395995271866426,0.9935463391385598,2.8773775762104226,relation,0.20701966780270628,0,post_sa,tiny-w32-l2-h2,4,False,0.021360570506454145,0.0,23,40,0.5,0.4051175319617688
root,0.41186315863111983,0.9957437861990028,2.8410717530462737,relation,0.20701966780270628,0,post_sa,tiny-w32-l2-h2,4,False,0.021980864138681264,0.0,23,40,0.5,0.40281005049752105
parent,0.39559401628293434,0.9947515004968862,2.782363963148411,relation,0.20701966780270628,0,post_sa,tiny-w32-l2-h2,4,True,0.15136970549706774,0.5,23,40,0.5,0.33571306654178434
root,0.3897429043163476,0.9964202919243869,2.783693119763176,relation,0.20701966780270628,0,post_sa,tiny-w32-l2-h2,4,True,0.11905255449279681,0.5,23,40,0.5,0.34334301596204475
parent,0.37422095419166124,1.0,2.638298320852587,action,-0.6210590034081188,0,pre_sa,tiny-w32-l2-h2,4,False,-0.30027084484974825,0.5,23,40,0.0,0.4865885962672703
root,0.37422095419166124,1.0,2.638298320852587,action,-0.6210590034081188,0,pre_sa,tiny-w32-l2-h2,4,False,-0.30027084484974825,0.5,23,40,0.0,0.4865885962672703
parent,0.5261434513402894,1.0,2.7503659803408986,action,0.8280786712108251,0,pre_sa,tiny-w32-l2-h2,4,True,0.2410968234880967,1.0,23,40,1.0,0.39929193652308165
root,0.5261434513402894,1.0,2.7503659803408986,action,0.8280786712108251,0,pre_sa,tiny-w32-l2-h2,4,True,0.2410968234880967,1.0,23,40,1.0,0.39929193652308165
parent,0.3691767622999241,1.0,2.5809414173832614,noun,0.0,0,pre_sa,tiny-w32-l2-h2,4,False,-0.011495784471621773,1.0,23,40,0.0,0.37342073879125515
root,0.3691767622999241,1.0,2.5809414173832614,noun,0.0,0,pre_sa,tiny-w32-l2-h2,4,False,-0.011495784471621773,1.0,23,40,0.0,0.37342073879125515
parent,0.4924915560290908,1.0,2.1702844495379088,noun,0.0,0,pre_sa,tiny-w32-l2-h2,4,True,0.0017873431472596368,0.5,23,40,0.25,0.49161130462133895
root,0.4924915560290908,1.0,2.1702844495379088,noun,0.0,0,pre_sa,tiny-w32-l2-h2,4,True,0.0017873431472596368,0.5,23,40,0.25,0.49161130462133895
parent,0.5234377232264849,1.0000000000000002,2.8772902038665906,relation,-0.20701966780270628,0,pre_sa,tiny-w32-l2-h2,4,False,-0.010210124786164216,0.25,23,40,0.0,0.528782087698413
root,0.5234377232264849,1.0000000000000002,2.8772902038665906,relation,-0.20701966780270628,0,pre_sa,tiny-w32-l2-h2,4,False,-0.010210124786164216,0.25,23,40,0.0,0.528782087698413
parent,0.5188455206668321,1.0,2.6847775150866826,relation,0.0,0,pre_sa,tiny-w32-l2-h2,4,True,0.06934432886476778,0.5,23,40,0.5,0.4828665262516996
root,0.5188455206668321,1.0,2.6847775150866826,relation,0.0,0,pre_sa,tiny-w32-l2-h2,4,True,0.06934432886476778,0.5,23,40,0.5,0.4828665262516996
parent,0.036849037663920364,0.9924709466904432,2.587203452146735,action,-0.6210590034081188,1,post_block,tiny-w32-l2-h2,4,False,-0.39165541099228923,0.0,23,40,0.0,0.05128116265485344
root,0.0332642576801534,0.9939342278172769,2.5579379228054395,action,-0.6210590034081188,1,post_block,tiny-w32-l2-h2,4,False,-0.3913298330681297,0.0,23,40,0.0,0.04628155408526308
parent,0.07645117744798913,0.9904564292170083,1.92079017243379,action,0.6210590034081188,1,post_block,tiny-w32-l2-h2,4,True,0.4278582260638466,0.25,23,40,0.75,0.04374091228460014
root,0.06712168876537308,0.9922829100037814,1.81826522987739,action,0.6210590034081188,1,post_block,tiny-w32-l2-h2,4,True,0.45314359292219136,0.25,23,40,0.75,0.03670592555522684
parent,0.04832494163113191,0.9904881661026201,2.7247980827191594,noun,-0.41403933560541256,1,post_block,tiny-w32-l2-h2,4,False,-0.11915539078069175,0.0,23,40,0.0,0.05408311893564355
root,0.03822314496202622,0.9924432498403691,2.6200346047913365,noun,-0.41403933560541256,1,post_block,tiny-w32-l2-h2,4,False,-0.2029625485314532,0.0,23,40,0.0,0.04598101187640624
parent,0.05838432864680798,0.9898952146243047,1.9447280597906105,noun,0.0,1,post_block,tiny-w32-l2-h2,4,True,-0.3817979967465658,0.5,23,40,0.5,0.0806753483655524
root,0.050769043567350264,0.9926658342984487,2.0257510945164046,noun,0.0,1,post_block,tiny-w32-l2-h2,4,True,-0.3820200875473455,0.5,23,40,0.5,0.07016383803564441
parent,0.07220153886972441,0.9903093325937516,2.7402029681216544,relation,0.8280786712108251,1,post_block,tiny-w32-l2-h2,4,False,0.2369159129477428,1.0,23,40,1.0,0.055095845372171715
root,0.061477800879180505,0.9918211218809146,2.598966659079412,relation,0.41403933560541256,1,post_block,tiny-w32-l2-h2,4,False,0.2786808015766649,0.75,23,40,0.75,0.04434511805099989
parent,0.10016836815652821,0.9919359145314837,2.456323012965589,relation,-0.41403933560541256,1,post_block,tiny-w32-l2-h2,4,True,-0.057100774514360214,0.0,23,40,0.0,0.10588805956010555
root,0.09284132325634553,0.9932077243469988,2.2183010442838524,relation,-0.41403933560541256,1,post_block,tiny-w32-l2-h2,4,True,-0.0894294019506103,0.0,23,40,0.0,0.1011440672714638
parent,0.0597896017613051,0.9889406350021686,2.564667333639175,action,-0.6210590034081188,1,post_sa,tiny-w32-l2-h2,4,False,-0.37902310168219927,0.0,23,40,0.0,0.08245124206921844
root,0.052398075989372656,0.9910781084634078,2.553863489638085,action,-0.6210590034081188,1,post_sa,tiny-w32-l2-h2,4,False,-0.3741867288173012,0.0,23,40,0.0,0.07200474064015638
parent,0.10811937313853143,0.9855225262019904,2.0584504233265677,action,0.6210590034081188,1,post_sa,tiny-w32-l2-h2,4,True,0.41317612103386664,0.25,23,40,0.75,0.06344702993653978
root,0.09493652215487203,0.9884484065576173,1.919928721302094,action,0.6210590034081188,1,post_sa,tiny-w32-l2-h2,4,True,0.44392384078628605,0.25,23,40,0.75,0.0527919366089889
parent,0.07361439370006054,0.9855035060389891,2.731496796663225,noun,-0.20701966780270628,1,post_sa,tiny-w32-l2-h2,4,False,-0.08039836314065636,0.25,23,40,0.25,0.07953287045713725
root,0.057827575319876284,0.988508896227258,2.6506754963005874,noun,-0.20701966780270628,1,post_sa,tiny-w32-l2-h2,4,False,-0.1508651243941889,0.0,23,40,0.0,0.06655173966392375
parent,0.0874674179863901,0.9838381143656453,2.108748799231174,noun,-0.20701966780270628,1,post_sa,tiny-w32-l2-h2,4,True,-0.2805630291400532,0.25,23,40,0.25,0.11200754172771088
root,0.07414931355022994,0.9885658062465658,2.178023674734022,noun,-0.20701966780270628,1,post_sa,tiny-w32-l2-h2,4,True,-0.2836383892291627,0.25,23,40,0.25,0.09518090540806529
parent,0.12264341879984811,0.984126696749017,2.772999562701806,relation,0.6210590034081188,1,post_sa,tiny-w32-l2-h2,4,False,0.2129458650877727,0.75,23,40,0.75,0.09652700988619245
root,0.1024760570510479,0.9870569826996571,2.6202862301792735,relation,0.41403933560541256,1,post_sa,tiny-w32-l2-h2,4,False,0.25050662955155095,0.75,23,40,0.75,0.07680512538945744
parent,0.1424432193342831,0.9878404133006033,2.667848157578723,relation,-0.41403933560541256,1,post_sa,tiny-w32-l2-h2,4,True,0.01244467003343874,0.0,23,40,0.0,0.14067056047116722
root,0.1304344983944747,0.9898242900671087,2.4253276970709714,relation,-0.41403933560541256,1,post_sa,tiny-w32-l2-h2,4,True,-0.015970037400013293,0.0,23,40,0.0,0.13251754221208645
parent,0.17981248435332922,0.9936890150234728,2.5281858651594233,action,-0.6210590034081188,1,pre_sa,tiny-w32-l2-h2,4,False,-0.35324826482794897,0.0,23,40,0.0,0.2433309324455455
root,0.16775649777568388,0.9965448994522217,2.5380396564110557,action,-0.6210590034081188,1,pre_sa,tiny-w32-l2-h2,4,False,-0.3514450074208899,0.0,23,40,0.0,0.2267136813813616
parent,0.2872869548193051,0.9923457393552156,2.2457780256016293,action,0.41403933560541256,1,pre_sa,tiny-w32-l2-h2,4,True,0.38726291461948487,0.5,23,40,0.5,0.17603137136382474
root,0.2632667650519813,0.9950324541276805,2.085452058804661,action,0.8280786712108251,1,pre_sa,tiny-w32-l2-h2,4,True,0.4411793072100223,0.0,23,40,1.0,0.1471189160349245
parent,0.20074558724739172,0.9954434787930303,2.7687772437799603,noun,-0.20701966780270628,1,pre_sa,tiny-w32-l2-h2,4,False,-0.05927560184981572,0.0,23,40,0.0,0.21264490275017556
root,0.1716436122710953,0.9978022984651295,2.6931004713702786,noun,-0.20701966780270628,1,pre_sa,tiny-w32-l2-h2,4,False,-0.13592447434946453,0.0,23,40,0.0,0.19497418004448724
parent,0.2607715783716579,0.9889411468431284,2.2149487859020858,noun,-0.20701966780270628,1,pre_sa,tiny-w32-l2-h2,4,True,-0.27254138265047523,0.25,23,40,0.25,0.33184262489701627
root,0.23708338565820827,0.992767045077494,2.2119335174707473,noun,-0.20701966780270628,1,pre_sa,tiny-w32-l2-h2,4,True,-0.289926357199766,0.25,23,40,0.25,0.30582010801467985
parent,0.30419997205596117,0.9941649373842285,2.7389983861441354,relation,0.8280786712108251,1,pre_sa,tiny-w32-l2-h2,4,False,0.18974385377817105,1.0,23,40,1.0,0.24647989703885115
root,0.27981004464028536,0.9969860604452472,2.620790166454054,relation,0.6210590034081188,1,pre_sa,tiny-w32-l2-h2,4,False,0.24358737676504183,0.75,23,40,0.75,0.211651849873849
parent,0.3307501597757918,0.9954653591981503,2.695355972856953,relation,-0.41403933560541256,1,pre_sa,tiny-w32-l2-h2,4,True,0.018249569709149156,0.0,23,40,0.0,0.3247141116786513
root,0.31893822629398205,0.9972510196966393,2.5084611152159755,relation,-0.41403933560541256,1,pre_sa,tiny-w32-l2-h2,4,True,-0.02641195784722985,0.0,23,40,0.0,0.32736200928272896
parent,0.28655301508282494,0.9953339567081293,2.57936169206025,action,-0.41403933560541256,0,post_block,tiny-w32-l2-h2,4,False,-0.3183533554901724,0.75,23,100,0.0,0.37777812896026824
root,0.27368119041488637,0.9918619125271521,2.6923175117328526,action,-0.8280786712108251,0,post_block,tiny-w32-l2-h2,4,False,-0.31838077019275557,0.5,23,100,0.0,0.3608160186064481
parent,0.3909326327486604,0.9681648661131329,2.507188721375628,action,0.41403933560541256,0,post_block,tiny-w32-l2-h2,4,True,0.15476314297838864,0.75,23,100,0.75,0.3304306698116616
root,0.3484984036967156,0.9750108694092233,2.380105170623112,action,0.41403933560541256,0,post_block,tiny-w32-l2-h2,4,True,0.1111071316138373,0.75,23,100,0.75,0.3097777456899724
parent,0.2285442795571256,0.9960699578418963,2.608931966704382,noun,0.41403933560541256,0,post_block,tiny-w32-l2-h2,4,False,0.045647681123973514,0.5,23,100,0.5,0.21811176316119368
root,0.22094891602169098,0.9892795114324322,2.640103519522697,noun,0.0,0,post_block,tiny-w32-l2-h2,4,False,-0.03621799775486557,1.0,23,100,0.0,0.22895124336610456
parent,0.3999800726673738,0.9802764122725707,1.8332721816391782,noun,-0.20701966780270628,0,post_block,tiny-w32-l2-h2,4,True,-0.3145997291895216,0.75,23,100,0.25,0.5258136952097348
root,0.4246127578098118,0.9688780345279252,1.7927212360274594,noun,-0.41403933560541256,0,post_block,tiny-w32-l2-h2,4,True,-0.5034120823729648,1.0,23,100,0.0,0.6383679504209765
parent,0.3777905003547675,0.9912875138643659,2.830957670805904,relation,0.6210590034081188,0,post_block,tiny-w32-l2-h2,4,False,0.1967067574156461,0.0,23,100,0.75,0.3034765560475467
root,0.3641952345703062,0.9925016833453095,2.8395581121497715,relation,0.41403933560541256,0,post_block,tiny-w32-l2-h2,4,False,0.12681475912101212,0.25,23,100,0.5,0.31800990362525233
parent,0.5131709855808249,0.9943841141652902,2.091566709133298,relation,0.0,0,post_block,tiny-w32-l2-h2,4,True,0.1513532927793616,0.25,23,100,0.25,0.4355008671543367
root,0.5258240160162723,0.9946251806854773,1.9494076175738158,relation,-0.20701966780270628,0,post_block,tiny-w32-l2-h2,4,True,0.11903643950263722,0.5,23,100,0.0,0.46323179734471753
parent,0.297906654416902,0.9968036689298677,2.499865567445143,action,-0.6210590034081188,0,post_sa,tiny-w32-l2-h2,4,False,-0.38463997650076637,0.75,23,100,0.0,0.4124934629712411
root,0.32045325911009626,0.9945185770966808,2.6913975080011125,action,-0.6210590034081188,0,post_sa,tiny-w32-l2-h2,4,False,-0.310952277618022,0.5,23,100,0.0,0.42009892990049885
parent,0.4327967179978188,0.980794067260169,2.7059536693482524,action,0.41403933560541256,0,post_sa,tiny-w32-l2-h2,4,True,0.21209802561573363,0.75,23,100,0.75,0.341001388617512
root,0.44063102098519674,0.9857078361844627,2.5577955405862833,action,0.41403933560541256,0,post_sa,tiny-w32-l2-h2,4,True,0.17353241643528503,0.75,23,100,0.75,0.36416725515728876
parent,0.2446851893750143,0.997347565366216,2.5417753054806345,noun,0.20701966780270628,0,post_sa,tiny-w32-l2-h2,4,False,0.11361584557122088,0.75,23,100,0.25,0.21688507468541773
root,0.26184975835929925,0.9931374529698792,2.5529987456040626,noun,0.20701966780270628,0,post_sa,tiny-w32-l2-h2,4,False,0.06062339380115954,0.75,23,100,0.25,0.24597553734154498
parent,0.4213086003925027,0.9870233170924703,2.232239130388038,noun,-0.20701966780270628,0,post_sa,tiny-w32-l2-h2,4,True,-0.01662986670485719,0.5,23,100,0.0,0.42831490625863994
root,0.44253298835697713,0.9793980646837478,2.2237674560310223,noun,-0.20701966780270628,0,post_sa,tiny-w32-l2-h2,4,True,-0.15704997698409462,0.5,23,100,0.0,0.512032783993143
parent,0.43176300991055605,0.993193603470787,2.9314573852424632,relation,0.20701966780270628,0,post_sa,tiny-w32-l2-h2,4,False,0.03317970610207747,0.0,23,100,0.5,0.41743724013597544
root,0.47135986770159044,0.9928772283598045,2.895007465666268,relation,-0.20701966780270628,0,post_sa,tiny-w32-l2-h2,4,False,-0.026608237563430896,0.0,23,100,0.25,0.4839019230392617
parent,0.47077271148396316,0.9953658737829733,2.6159740610755224,relation,0.20701966780270628,0,post_sa,tiny-w32-l2-h2,4,True,0.19874442979836102,0.25,23,100,0.5,0.3772092573754546
root,0.5122955664542559,0.9950479622463786,2.5160759585757995,relation,0.20701966780270628,0,post_sa,tiny-w32-l2-h2,4,True,0.22128295181386942,0.25,23,100,0.5,0.39893329130809985
parent,0.3712385027165923,1.0,2.640943807166471,action,-0.6210590034081188,0,pre_sa,tiny-w32-l2-h2,4,False,-0.28978413772309214,0.5,23,100,0.0,0.4788175321159318
root,0.3712385027165923,1.0,2.640943807166471,action,-0.6210590034081188,0,pre_sa,tiny-w32-l2-h2,4,False,-0.28978413772309214,0.5,23,100,0.0,0.4788175321159318
parent,0.5255502965248221,1.0,2.7386885567816996,action,0.8280786712108251,0,pre_sa,tiny-w32-l2-h2,4,True,0.25039979579340604,1.0,23,100,1.0,0.39395260959584266
root,0.5255502965248221,1.0,2.7386885567816996,action,0.8280786712108251,0,pre_sa,tiny-w32-l2-h2,4,True,0.25039979579340604,1.0,23,100,1.0,0.39395260959584266
parent,0.35920390053666795,1.0,2.5459789633213985,noun,0.0,0,pre_sa,tiny-w32-l2-h2,4,False,-0.011915194843797758,1.0,23,100,0.0,0.3634838850002145
root,0.35920390053666795,1.0,2.5459789633213985,noun,0.0,0,pre_sa,tiny-w32-l2-h2,4,False,-0.011915194843797758,1.0,23,100,0.0,0.3634838850002145
parent,0.46977737061748737,1.0,2.148938951219572,noun,0.0,0,pre_sa,tiny-w32-l2-h2,4,True,-0.005304122332872304,0.5,23,100,0.25,0.4722691272604576
root,0.46977737061748737,1.0,2.148938951219572,noun,0.0,0,pre_sa,tiny-w32-l2-h2,4,True,-0.005304122332872304,0.5,23,100,0.25,0.4722691272604576
parent,0.5060168546140119,1.0,2.8533655969378753,relation,-0.20701966780270628,0,pre_sa,tiny-w32-l2-h2,4,False,-0.024834432488750134,0.25,23,100,0.0,0.5185834960280933
root,0.5060168546140119,1.0,2.8533655969378753,relation,-0.20701966780270628,0,pre_sa,tiny-w32-l2-h2,4,False,-0.024834432488750134,0.25,23,100,0.0,0.5185834960280933
parent,0.5202207610900034,1.0,2.6719386482414524,relation,0.0,0,pre_sa,tiny-w32-l2-h2,4,True,0.08594755144252184,0.5,23,100,0.5,0.47550906046475244
root,0.5202207610900034,1.0,2.6719386482414524,relation,0.0,0,pre_sa,tiny-w32-l2-h2,4,True,0.08594755144252184,0.5,23,100,0.5,0.47550906046475244
parent,0.15910114026165817,0.9795608226041398,2.3751426409715997,action,-0.41403933560541256,1,post_block,tiny-w32-l2-h2,4,False,-0.3803386453916439,0.0,23,100,0.0,0.21961345242904318
root,0.12808044901665075,0.9698182205938056,2.446609911629465,action,-0.20701966780270628,1,post_block,tiny-w32-l2-h2,4,False,-0.27941844088446854,0.0,23,100,0.0,0.16386848838866597
parent,0.2560576621827662,0.9651942944232746,2.2839756750827243,action,0.20701966780270628,1,post_block,tiny-w32-l2-h2,4,True,0.18531209385195088,0.0,23,100,0.5,0.2086070806568423
root,0.2238128500981684,0.9684059380036248,1.9997613512066665,action,0.20701966780270628,1,post_block,tiny-w32-l2-h2,4,True,0.31697375906674435,0.5,23,100,0.5,0.1528700496751102
parent,0.1480713282780829,0.9793614363378077,2.5418646988438645,noun,0.20701966780270628,1,post_block,tiny-w32-l2-h2,4,False,0.15580801654915039,0.5,23,100,0.5,0.12500062831127667
root,0.10841068948770621,0.9628535697323998,2.536220167932498,noun,0.0,1,post_block,tiny-w32-l2-h2,4,False,-0.03148245148560762,0.0,23,100,0.0,0.1118237237600242
parent,0.2565597101535635,0.9719886876101409,1.5758372600293047,noun,-0.20701966780270628,1,post_block,tiny-w32-l2-h2,4,True,-0.3763182773540559,0.25,23,100,0.25,0.3531078183170084
root,0.23397479687385678,0.9627209308270063,1.6443112281544046,noun,-0.41403933560541256,1,post_block,tiny-w32-l2-h2,4,True,-0.5093309490047787,0.0,23,100,0.0,0.35314540220881857
parent,0.24532981360163086,0.9767167062104279,2.65039771301801,relation,0.20701966780270628,1,post_block,tiny-w32-l2-h2,4,False,0.16952821032224097,0.5,23,100,0.5,0.2037394893630574
root,0.1788251473175989,0.9696543178304885,2.696593786338126,relation,0.41403933560541256,1,post_block,tiny-w32-l2-h2,4,False,0.11614399275573246,0.5,23,100,0.5,0.1580556807030009
parent,0.37999932330384667,0.9783645971256817,1.928884624449758,relation,-0.20701966780270628,1,post_block,tiny-w32-l2-h2,4,True,0.08376069821849359,0.0,23,100,0.0,0.3481703146613614
root,0.3793973955424019,0.9768955659882427,1.7819482107970075,relation,-0.20701966780270628,1,post_block,tiny-w32-l2-h2,4,True,0.0581415281770025,0.0,23,100,0.0,0.357338651179192
