component,correct_signed_progress,correct_target,example_id,habitual_signed_progress,habitual_target,layer,model_setting,repair_geometry_candidate,run_id,seed,update_cosine_previous
ff,0.09632605314254761,13,override-22,8.583667755126953,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.383204467915057
sa,-4.053104930790141e-06,13,override-22,5.775016784667969,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.3761094145135719
ff,-1.1920865290449e-06,13,override-22,-0.4236431121826172,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.7109157987117806
sa,5.8412379075889476e-06,13,override-22,-5.348602294921875,3,2,tiny-w48-l3-h3,opposing_candidate,paper05-tiny-w48-l3-h3-seed11,11,-0.6784514646117223
ff,0.0,13,override-22,0.38059043884277344,3,2,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.5080083035774591
sa,40.64584732055664,13,override-23,11.24089241027832,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.0
ff,0.10161309689283371,13,override-23,8.577920913696289,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.3840101388397372
sa,-1.668927779974183e-06,13,override-23,5.792074203491211,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.4351301790700333
ff,-1.1920906217710581e-07,13,override-23,-0.5200948715209961,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.6841226880059461
sa,2.3841830625315197e-06,13,override-23,-4.412503242492676,3,2,tiny-w48-l3-h3,opposing_candidate,paper05-tiny-w48-l3-h3-seed11,11,-0.6695229160185223
ff,0.0,13,override-23,0.33942413330078125,3,2,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.5515624107701574
sa,18.57307243347168,13,override-0,4.82958984375,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.0
ff,0.0016836004797369242,13,override-0,14.3283052444458,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.4443106034185708
sa,-2.1457585717143957e-06,13,override-0,0.7278099060058594,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.1219123332165221
ff,-5.1258422899991274e-05,13,override-0,2.5077285766601562,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.10124908733876718
sa,-5.5546861403854564e-05,13,override-0,0.6895675659179688,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.06791854268592772
ff,-0.00013396728900261223,13,override-0,0.786992073059082,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.06548498946624963
sa,18.57317352294922,13,override-1,4.73838996887207,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.0
ff,0.0015819624532014132,13,override-1,14.300877571105957,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.44381639688188573
sa,-1.4305066997621907e-06,13,override-1,0.6388139724731445,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.11727476978362839
ff,-4.1841416532406583e-05,13,override-1,2.511873245239258,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.1148539067012418
sa,-3.6118104617344216e-05,13,override-1,0.5828990936279297,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.06334398635807079
ff,-9.893070091493428e-05,13,override-1,0.7911796569824219,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.05177232255918189
sa,18.57326889038086,13,override-2,4.724512100219727,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.0
ff,0.0014881702372804284,13,override-2,14.263601303100586,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.4432833950773483
sa,-2.026551101153018e-06,13,override-2,0.7718801498413086,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.14034615207679138
ff,-4.625193105312064e-05,13,override-2,2.530345916748047,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.07649472214554012
sa,-6.853952072560787e-05,13,override-2,0.8561973571777344,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.0915753149985444
ff,-0.0001423087960574776,13,override-2,0.7857770919799805,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.08683318470849077
sa,18.57317543029785,13,override-3,4.785610198974609,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.0
ff,0.0015804148279130459,13,override-3,14.490172386169434,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.44172391783664827
sa,-2.264967406517826e-06,13,override-3,0.6899032592773438,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.1319233480386706
ff,-5.471528857015073e-05,13,override-3,2.4904041290283203,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.08422448093558266
sa,-6.210239371284842e-05,13,override-3,0.7134675979614258,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.11180327811435409
ff,-0.00014207004278432578,13,override-3,0.7723321914672852,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.1375491165870241
sa,18.573144912719727,13,override-4,4.799777984619141,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.0
ff,0.0016105268150568008,13,override-4,14.313187599182129,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.44470840340896933
sa,-2.384176468694932e-06,13,override-4,0.8090019226074219,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.12229573604953535
ff,-5.328486076905392e-05,13,override-4,2.510732650756836,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.10771665213433047
sa,-6.0672140534734353e-05,13,override-4,0.713134765625,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.06896546097584444
ff,-0.00014242800534702837,13,override-4,0.7865991592407227,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.0363387906176315
sa,18.573362350463867,13,override-5,4.5668487548828125,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.0
ff,0.0013931787107139826,13,override-5,14.321121215820312,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.4413450945459406
sa,-2.384177605563309e-06,13,override-5,0.9283285140991211,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.15295985917265859
ff,-4.970881491317414e-05,13,override-5,2.542196273803711,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.030593843021890006
sa,-5.828848225064576e-05,13,override-5,0.7306985855102539,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.08509719937835379
ff,-0.00016102065274026245,13,override-5,0.8880224227905273,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.23049360132000807
sa,18.573457717895508,13,override-6,4.511072158813477,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.0
ff,0.0012979399180039763,13,override-6,14.342435836791992,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.44069248991719306
sa,-1.5497164440603228e-06,13,override-6,0.7253341674804688,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.12161328583985646
ff,-3.8026904803700745e-05,13,override-6,2.51513671875,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.10547144607506326
sa,-3.790626215049997e-05,13,override-6,0.6469259262084961,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.07742046812465499
ff,-9.40442259889096e-05,13,override-6,0.7815790176391602,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.069464848422698
sa,18.573041915893555,13,override-7,4.849445343017578,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.0
ff,0.0017133519286289811,13,override-7,14.360562324523926,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.44500426835703116
sa,-2.9802190510963555e-06,13,override-7,0.8615903854370117,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.13466628894143892
ff,-6.246333941817284e-05,13,override-7,2.518178939819336,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.08136827085240471
sa,-9.30917594814673e-05,13,override-7,0.8602399826049805,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.08841840338559567
ff,-0.00019652504124678671,13,override-7,0.796271800994873,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.10816178477085013
sa,18.573074340820312,13,override-8,4.836008071899414,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.0
ff,0.0016806252533569932,13,override-8,14.343209266662598,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.44493296427290274
sa,-2.264967406517826e-06,13,override-8,0.7468833923339844,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.12760551205710458
ff,-5.400007648859173e-05,13,override-8,2.5186643600463867,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.0947186243894711
sa,-6.722779653500766e-05,13,override-8,0.7600269317626953,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.08227808208842116
ff,-0.0001514844043413177,13,override-8,0.788020133972168,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.07445356666731734
sa,18.573366165161133,13,override-9,4.586723327636719,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.0
ff,0.0013899646000936627,13,override-9,14.28201675415039,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.4414262163740561
sa,-1.6689250514900777e-06,13,override-9,0.7617607116699219,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.13270266137306738
ff,-4.064938548253849e-05,13,override-9,2.5279455184936523,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.09040037559549431
sa,-4.30317159043625e-05,13,override-9,0.6791505813598633,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.07947047328833892
ff,-0.00010751158697530627,13,override-9,0.8011722564697266,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.106865450436921
sa,18.573163986206055,13,override-10,4.718358993530273,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.0
ff,0.0015926744090393186,13,override-10,14.323214530944824,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.4429798596608791
sa,-1.9073422663495876e-06,13,override-10,0.7381916046142578,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.13845287364760123
ff,-4.684794839704409e-05,13,override-10,2.5227460861206055,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.0790554927158161
sa,-4.6368961193365976e-05,13,override-10,0.6444587707519531,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.08645606996671704
ff,-0.0001210974805871956,13,override-10,0.8064699172973633,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.1347151104818186
sa,18.573225021362305,13,override-11,4.722927093505859,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.0
ff,0.001530544483102858,13,override-11,14.267329216003418,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.4434213180304444
sa,-1.3112980923324358e-06,13,override-11,0.6148881912231445,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.12155210975660691
ff,-3.909973383997567e-05,13,override-11,2.51938533782959,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.1110029862628674
sa,-3.742940680240281e-05,13,override-11,0.6271562576293945,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.06781220104140381
ff,-9.607036190573126e-05,13,override-11,0.7870244979858398,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.041157498086414834
sa,18.573585510253906,13,override-12,4.455738067626953,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.0
ff,0.0011698288144543767,13,override-12,14.636898040771484,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.43840616693628637
sa,-2.2649685433862032e-06,13,override-12,0.7391214370727539,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.119891991809784
ff,-4.696714677265845e-05,13,override-12,2.4747724533081055,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.08949491318305527
sa,-3.8501872040797025e-05,13,override-12,0.5590705871582031,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.13968891590460747
ff,-0.00010524679237278178,13,override-12,0.7745599746704102,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.19541763070563178
sa,18.572696685791016,13,override-13,4.979068756103516,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.0
ff,0.0020572145003825426,13,override-13,14.564250946044922,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.44637889503455674
sa,-3.695466148201376e-06,13,override-13,0.8113117218017578,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.14122927348595748
ff,-8.344237721757963e-05,13,override-13,2.522806167602539,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.06281490955130088
sa,-0.00011156348773511127,13,override-13,0.8005151748657227,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.09660329413609692
ff,-0.0002560960128903389,13,override-13,0.8165302276611328,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.15991174734072702
sa,18.572792053222656,13,override-14,4.987543106079102,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.0
ff,0.001962515525519848,13,override-14,14.488832473754883,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.4461784525417529
sa,-3.0994251574156806e-06,13,override-14,0.7442235946655273,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.14112862664332856
ff,-7.259532867465168e-05,13,override-14,2.517871856689453,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.06611651913900475
sa,-9.130289981840178e-05,13,override-14,0.7671794891357422,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.09903403847288114
ff,-0.00021225296950433403,13,override-14,0.8080363273620605,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.1551027907531311
sa,18.573232650756836,13,override-15,4.6746826171875,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.0
ff,0.0015242360532283783,13,override-15,14.327897071838379,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.4430707534014508
sa,-2.384177150815958e-06,13,override-15,0.8590641021728516,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.1281825233397012
ff,-5.0662416470004246e-05,13,override-15,2.520817756652832,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.08902451110745181
sa,-6.19834681856446e-05,13,override-15,0.7502374649047852,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.08427873596950482
ff,-0.00014278574963100255,13,override-15,0.7949485778808594,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.09281749910711097
sa,18.57313346862793,13,override-16,4.801910400390625,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.0
ff,0.0016215953510254622,13,override-16,14.3279447555542,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.44451954038566627
sa,-1.788132749425131e-06,13,override-16,0.6676883697509766,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.12207642955400741
ff,-4.684794112108648e-05,13,override-16,2.506239891052246,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.11367984359927479
sa,-4.863371214014478e-05,13,override-16,0.6676511764526367,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.06689974993748349
ff,-0.00011930944310734048,13,override-16,0.7849397659301758,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.03117986018395304
sa,18.57321548461914,13,override-17,4.6864013671875,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.0
ff,0.001541494857519865,13,override-17,14.336949348449707,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.44281129456679563
sa,-1.7881334315461572e-06,13,override-17,0.7011079788208008,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.11960143259081908
ff,-4.3987070966977626e-05,13,override-17,2.5176801681518555,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.11262460844994306
sa,-4.720348078990355e-05,13,override-17,0.6825361251831055,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.06634393167947308
ff,-0.00011406589328544214,13,override-17,0.7862167358398438,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.031093578577200954
sa,18.573257446289062,13,override-18,4.702852249145508,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.0
ff,0.0014987640315666795,13,override-18,14.277297973632812,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.44325112900263125
sa,-1.9073422663495876e-06,13,override-18,0.7482700347900391,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.1375080592651583
ff,-4.494070162763819e-05,13,override-18,2.532032012939453,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.07758983090519815
sa,-4.863381400355138e-05,13,override-18,0.6886205673217773,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.08715522153066747
ff,-0.00012085908383596689,13,override-18,0.8044090270996094,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.12527734193463647
sa,18.572708129882812,13,override-19,5.024805068969727,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.0
ff,0.002046150853857398,13,override-19,14.534524917602539,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.4468981632475574
sa,-4.64913227915531e-06,13,override-19,0.9107732772827148,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.14026307945866293
ff,-9.214373130816966e-05,13,override-19,2.507962226867676,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.06207196171733653
sa,-0.00012812885688617826,13,override-19,0.8214187622070312,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.097577771627432
ff,-0.0002943362051155418,13,override-19,0.8262991905212402,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.180398668477633
sa,18.573328018188477,13,override-20,4.643777847290039,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.0
ff,0.001427462208084762,13,override-20,14.331377029418945,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.4421863872402075
sa,-1.9073422663495876e-06,13,override-20,0.7601585388183594,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.12779013527022393
ff,-4.4583088310901076e-05,13,override-20,2.519017219543457,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.09440088279944558
sa,-5.805039836559445e-05,13,override-20,0.7837076187133789,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.08821052418269358
ff,-0.00012586363300215453,13,override-20,0.7778072357177734,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.0685157833490077
sa,18.572389602661133,13,override-21,4.985218048095703,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.0
ff,0.002363736741244793,13,override-21,14.717937469482422,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.44254687590967384
sa,-3.576256858650595e-06,13,override-21,0.685394287109375,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.12757802044066302
ff,-8.368075941689312e-05,13,override-21,2.4930801391601562,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.0879986279207525
sa,-8.93947872100398e-05,13,override-21,0.6820659637451172,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.10740491162298961
ff,-0.00021332326286938041,13,override-21,0.7790875434875488,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.14102515971189103
sa,18.573184967041016,13,override-22,4.739469528198242,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.0
ff,0.0015711317537352443,13,override-22,14.331376075744629,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.4429720759189705
sa,-2.7418032004788984e-06,13,override-22,0.8842697143554688,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.136851483186884
ff,-5.554969538934529e-05,13,override-22,2.5173425674438477,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.07400496305219417
sa,-6.973076961003244e-05,13,override-22,0.7643957138061523,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.08707890030995802
ff,-0.00016304371820297092,13,override-22,0.8109750747680664,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.14882153259953815
sa,18.573104858398438,13,override-23,4.786655426025391,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.0
ff,0.0016509916167706251,13,override-23,14.382552146911621,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.44428021941632684
sa,-3.2186362659558654e-06,13,override-23,0.9275312423706055,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,0.1532978608877501
ff,-6.544336065417156e-05,13,override-23,2.5373411178588867,3,1,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.019283685468621893
sa,-8.141080616042018e-05,13,override-23,0.7618169784545898,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.09648859165571544
ff,-0.00021916834521107376,13,override-23,0.8890228271484375,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed23,23,-0.24388591168877993
