between_pattern_js_bits,control_type,layer,location,mean_entropy_bits,mean_js_to_pattern_centroid,mean_target_probability,model_setting,n_realizations,noise_level,pattern_snr_js_ratio,prefix_evidence,prefix_length,relation_id,residual_covariance_effective_rank,residual_total_variance,seed,stratum,target_control,target_logit_variance,target_margin_variance,target_probability_variance,training_stage
0.7099985603393273,answer_changing,1,post_block,0.8422921173889181,0.03673577963820795,8.420105331197192e-06,tiny-w32-l2-h2,24,4,19.327167337449833,weak,1,1-2-to-3,3.5997308139760986,0.7400471829566139,11,familiar_low_entropy,observed,0.4311277902572075,0.5311498894420156,4.122154436634432e-11,random
0.7624761693648219,answer_changing,1,post_sa,0.49360243040294965,0.015613118156550363,2.397332248923097e-05,tiny-w32-l2-h2,24,4,48.83561129299024,weak,1,1-2-to-3,3.6047802291541644,0.7419399336363706,11,familiar_low_entropy,observed,0.41006968319672127,0.668920367999407,3.394831464914503e-10,random
0.7747251414914735,answer_changing,1,pre_sa,0.31350462613061897,0.008209564493227937,1.4798654319747584e-05,tiny-w32-l2-h2,24,4,94.3686040995894,weak,1,1-2-to-3,3.1896225733728025,0.6132690794836082,11,familiar_low_entropy,observed,1.1256416489842456,0.4781290343332274,1.0640646430049361e-10,random
0.8258569636932833,answer_changing,0,post_block,0.025515034107795764,6.18910070869282e-05,4.428586991119092e-12,tiny-w32-l2-h2,24,0,13343.731223073115,full,8,1-2-to-3,5.199982840334063,0.35208925046924244,11,familiar_low_entropy,shuffled_continuation,0.15495703049013446,0.19561067407883695,3.759252066695759e-24,random
0.8221888165653853,answer_changing,0,post_sa,0.010412214143793475,1.9047547525832675e-05,8.352106667227378e-13,tiny-w32-l2-h2,24,0,43165.07494995437,full,8,1-2-to-3,5.167249149459017,0.3407501676246551,11,familiar_low_entropy,shuffled_continuation,0.1682076852083875,0.176160340189133,1.2918127144502086e-25,random
0.8215448337893431,answer_changing,0,pre_sa,0.010545277526075014,0.0,8.0475204408334e-13,tiny-w32-l2-h2,24,0,821544833789.3431,full,8,1-2-to-3,0.0,0.0,11,familiar_low_entropy,shuffled_continuation,0.0,0.0,0.0,random
0.9152199832447249,answer_changing,1,post_block,0.03425545435518564,0.00016453840967414345,3.4789628701900207e-12,tiny-w32-l2-h2,24,0,5562.348542551569,full,8,1-2-to-3,5.92798938759585,0.6703281997015575,11,familiar_low_entropy,shuffled_continuation,0.258778393844351,0.4461730038779617,5.986802193033568e-24,random
0.8591785471580314,answer_changing,1,post_sa,0.054727975448617266,0.0002838516770034951,9.151830683078234e-12,tiny-w32-l2-h2,24,0,3026.857393368341,full,8,1-2-to-3,5.798351440146098,0.6814013295048761,11,familiar_low_entropy,shuffled_continuation,0.33677555020023336,0.5109037807843589,5.139480239265036e-23,random
0.8258569636932833,answer_changing,1,pre_sa,0.025515034107795764,6.18910070869282e-05,4.428586991119092e-12,tiny-w32-l2-h2,24,0,13343.731223073115,full,8,1-2-to-3,5.199982840334063,0.35208925046924244,11,familiar_low_entropy,shuffled_continuation,0.15495703049013446,0.19561067407883695,3.759252066695759e-24,random
0.8000038766317191,answer_changing,0,post_block,1.7702646849000528e-05,1.9020922958211276e-08,2.7392001391689533e-16,tiny-w32-l2-h2,24,2,42059151.30350496,full,8,1-2-to-3,5.221288845419461,0.3458257359392244,11,familiar_low_entropy,shuffled_continuation,0.10718008341623349,0.17053339769048814,1.3704572344230088e-32,random
0.8000109585999914,answer_changing,0,post_sa,1.390604761852957e-05,1.4507477630125574e-08,1.8986653353125974e-16,tiny-w32-l2-h2,24,2,55144731.496171646,full,8,1-2-to-3,5.130200817234355,0.3408965086636317,11,familiar_low_entropy,shuffled_continuation,0.11430607967732627,0.17525359631118606,6.782811379259928e-33,random
