class_id,entity_id,example_id,feature_bits,label_mode,model_seed,output_entropy,position_mode,predictive_order,stage,target_margin,target_probability,template_id,top1_correct
parity-1,test-entity-108,test:natural:t2:prandomized:c1:i8,1000,natural,11,6.290905275818659e-06,randomized,4,s2,-16.099939346313477,1.0183216403447659e-07,2,0
parity-0,test-entity-109,test:natural:t2:prandomized:c6:i9,0110,natural,11,2.9903039830969647e-05,randomized,4,s2,-33.33870315551758,3.3203553889514644e-15,2,0
parity-1,test-entity-110,test:natural:t2:prandomized:c11:i10,1101,natural,11,4.84467891510576e-05,randomized,4,s2,-24.782289505004883,1.7265820717593527e-11,2,0
parity-0,test-entity-111,test:natural:t2:prandomized:c12:i11,0011,natural,11,0.02461465820670128,randomized,4,s2,5.586338043212891,0.9962647557258606,2,1
parity-1,test-entity-112,test:natural:t2:prandomized:c1:i12,1000,natural,11,0.003231402952224016,randomized,4,s2,-7.927448272705078,0.00036057521356269717,2,0
parity-0,test-entity-113,test:natural:t2:prandomized:c6:i13,0110,natural,11,1.534241164335981e-05,randomized,4,s2,-34.72221374511719,8.324043176783041e-16,2,0
parity-1,test-entity-114,test:natural:t2:prandomized:c11:i14,1101,natural,11,3.7263448575686198e-06,randomized,4,s2,-21.903274536132812,3.0727606570302157e-10,2,0
parity-0,test-entity-115,test:natural:t2:prandomized:c12:i15,0011,natural,11,1.1839102853627992e-06,randomized,4,s2,-33.49346923828125,2.8442705683100547e-15,2,0
parity-1,test-entity-116,test:natural:t2:prandomized:c1:i16,1000,natural,11,8.607019844930619e-05,randomized,4,s2,-11.982889175415039,6.250207206903724e-06,2,0
parity-0,test-entity-117,test:natural:t2:prandomized:c6:i17,0110,natural,11,7.49167702451814e-06,randomized,4,s2,-31.44306182861328,2.2103041849596584e-14,2,0
parity-1,test-entity-118,test:natural:t2:prandomized:c11:i18,1101,natural,11,1.3277881407702807e-05,randomized,4,s2,-29.790647506713867,1.1536827266081517e-13,2,0
parity-0,test-entity-119,test:natural:t2:prandomized:c12:i19,0011,natural,11,6.347028829623014e-05,randomized,4,s2,-26.57159996032715,2.8846833775852954e-12,2,0
parity-1,test-entity-120,test:natural:t2:prandomized:c1:i20,1000,natural,11,5.136368599778507e-06,randomized,4,s2,-28.158960342407227,5.898196969895964e-13,2,0
parity-0,test-entity-121,test:natural:t2:prandomized:c6:i21,0110,natural,11,0.0024379268288612366,randomized,4,s2,-34.53803253173828,1.0004809065832974e-15,2,0
parity-1,test-entity-122,test:natural:t2:prandomized:c11:i22,1101,natural,11,7.479938358301297e-05,randomized,4,s2,-19.062297821044922,5.264376934377424e-09,2,0
parity-0,test-entity-123,test:natural:t2:prandomized:c12:i23,0011,natural,11,3.556558658601716e-05,randomized,4,s2,-34.78620910644531,7.808010588283224e-16,2,0
parity-1,test-entity-124,test:natural:t2:prandomized:c1:i24,1000,natural,11,1.301446263823891e-05,randomized,4,s2,-25.825740814208984,6.081673793040254e-12,2,0
parity-0,test-entity-125,test:natural:t2:prandomized:c6:i25,0110,natural,11,0.00013813194527756423,randomized,4,s2,-36.212310791015625,1.8758084600450356e-16,2,0
parity-1,test-entity-126,test:natural:t2:prandomized:c11:i26,1101,natural,11,0.0005040091346018016,randomized,4,s2,-10.487462997436523,2.7882653739652596e-05,2,0
parity-0,test-entity-127,test:natural:t2:prandomized:c12:i27,0011,natural,11,0.0709131509065628,randomized,4,s2,4.305662155151367,0.9866732358932495,2,1
parity-1,test-entity-128,test:natural:t2:prandomized:c1:i28,1000,natural,11,6.179833872010931e-05,randomized,4,s2,-26.65946388244629,2.6420441355534674e-12,2,0
parity-0,test-entity-129,test:natural:t2:prandomized:c6:i29,0110,natural,11,2.7251592200627783e-06,randomized,4,s2,-37.35913848876953,5.958438709081595e-17,2,0
parity-1,test-entity-130,test:natural:t2:prandomized:c11:i30,1101,natural,11,3.4450163184374105e-06,randomized,4,s2,-25.68124771118164,7.027088980149365e-12,2,0
parity-0,test-entity-131,test:natural:t2:prandomized:c12:i31,0011,natural,11,5.029015665058978e-05,randomized,4,s2,-12.550025939941406,3.5447974369162694e-06,2,0
parity-1,test-entity-100,test:natural:t3:paligned:c1:i0,1000,natural,11,5.328898987499997e-05,aligned,4,s2,-33.64858627319336,2.4355843710399065e-15,3,0
parity-0,test-entity-101,test:natural:t3:paligned:c6:i1,0110,natural,11,0.015202057547867298,aligned,4,s2,-6.152866363525391,0.0021228569094091654,3,0
parity-1,test-entity-102,test:natural:t3:paligned:c11:i2,1101,natural,11,8.622956374892965e-05,aligned,4,s2,-23.8570556640625,4.355208901851704e-11,3,0
parity-0,test-entity-103,test:natural:t3:paligned:c12:i3,0011,natural,11,5.062845502834534e-07,aligned,4,s2,-30.133237838745117,8.190324774729613e-14,3,0
parity-1,test-entity-104,test:natural:t3:paligned:c1:i4,1000,natural,11,0.0881553515791893,aligned,4,s2,-4.029766082763672,0.017467759549617767,3,0
parity-0,test-entity-105,test:natural:t3:paligned:c6:i5,0110,natural,11,0.010006312280893326,aligned,4,s2,-6.640922546386719,0.0013041156344115734,3,0
parity-1,test-entity-106,test:natural:t3:paligned:c11:i6,1101,natural,11,8.143556624418125e-05,aligned,4,s2,-27.92584800720215,7.44655368183772e-13,3,0
parity-0,test-entity-107,test:natural:t3:paligned:c12:i7,0011,natural,11,4.501073817664292e-06,aligned,4,s2,-33.620826721191406,2.5041480882301162e-15,3,0
parity-1,test-entity-108,test:natural:t3:paligned:c1:i8,1000,natural,11,8.825381883070804e-06,aligned,4,s2,-18.375991821289062,1.0457018362330928e-08,3,0
parity-0,test-entity-109,test:natural:t3:paligned:c6:i9,0110,natural,11,6.403930910892086e-06,aligned,4,s2,-29.679271697998047,1.2896021056585383e-13,3,0
parity-1,test-entity-110,test:natural:t3:paligned:c11:i10,1101,natural,11,0.0003680122608784586,aligned,4,s2,-24.975696563720703,1.4229130894383157e-11,3,0
parity-0,test-entity-111,test:natural:t3:paligned:c12:i11,0011,natural,11,0.6467795372009277,aligned,4,s2,0.6244468688964844,0.6512249708175659,3,1
parity-1,test-entity-112,test:natural:t3:paligned:c1:i12,1000,natural,11,0.001499042147770524,aligned,4,s2,-8.806053161621094,0.0001498007186455652,3,0
parity-0,test-entity-113,test:natural:t3:paligned:c6:i13,0110,natural,11,5.2709441661136225e-05,aligned,4,s2,-29.239009857177734,2.0028900413193718e-13,3,0
parity-1,test-entity-114,test:natural:t3:paligned:c11:i14,1101,natural,11,5.20536741532851e-06,aligned,4,s2,-22.628055572509766,1.4885401244946195e-10,3,0
parity-0,test-entity-115,test:natural:t3:paligned:c12:i15,0011,natural,11,2.765196995824226e-07,aligned,4,s2,-33.3596305847168,3.251594736601018e-15,3,0
parity-1,test-entity-116,test:natural:t3:paligned:c1:i16,1000,natural,11,2.6345411242800765e-05,aligned,4,s2,-13.59808349609375,1.2428725995050627e-06,3,0
parity-0,test-entity-117,test:natural:t3:paligned:c6:i17,0110,natural,11,1.0780402590171434e-05,aligned,4,s2,-28.79290771484375,3.1289548859878e-13,3,0
parity-1,test-entity-118,test:natural:t3:paligned:c11:i18,1101,natural,11,2.8627560823224485e-05,aligned,4,s2,-29.29696273803711,1.8901219023086113e-13,3,0
parity-0,test-entity-119,test:natural:t3:paligned:c12:i19,0011,natural,11,3.371225602677441e-06,aligned,4,s2,-22.716167449951172,1.3629922190894206e-10,3,0
parity-1,test-entity-120,test:natural:t3:paligned:c1:i20,1000,natural,11,3.9887883758638054e-05,aligned,4,s2,-28.8618106842041,2.9206113439164683e-13,3,0
parity-0,test-entity-121,test:natural:t3:paligned:c6:i21,0110,natural,11,5.478934326674789e-05,aligned,4,s2,-30.19155502319336,7.726321481476423e-14,3,0
parity-1,test-entity-122,test:natural:t3:paligned:c11:i22,1101,natural,11,6.33970121270977e-05,aligned,4,s2,-24.006282806396484,3.751476213009752e-11,3,0
parity-0,test-entity-123,test:natural:t3:paligned:c12:i23,0011,natural,11,2.442218283249531e-05,aligned,4,s2,-32.034767150878906,1.2231405633071537e-14,3,0
parity-1,test-entity-124,test:natural:t3:paligned:c1:i24,1000,natural,11,0.00010091123112943023,aligned,4,s2,-25.673709869384766,7.080208815068989e-12,3,0
parity-0,test-entity-125,test:natural:t3:paligned:c6:i25,0110,natural,11,0.00022953044390305877,aligned,4,s2,-31.878690719604492,1.4297223276701736e-14,3,0
parity-1,test-entity-126,test:natural:t3:paligned:c11:i26,1101,natural,11,0.0006494720000773668,aligned,4,s2,-15.142810821533203,2.6517611217968806e-07,3,0
parity-0,test-entity-127,test:natural:t3:paligned:c12:i27,0011,natural,11,0.004838852211833,aligned,4,s2,-7.471738815307617,0.0005686141084879637,3,0
parity-1,test-entity-128,test:natural:t3:paligned:c1:i28,1000,natural,11,0.00022202914988156408,aligned,4,s2,-29.474794387817383,1.5821624067303974e-13,3,0
parity-0,test-entity-129,test:natural:t3:paligned:c6:i29,0110,natural,11,9.673349268268794e-06,aligned,4,s2,-33.0129280090332,4.599042467115424e-15,3,0
parity-1,test-entity-130,test:natural:t3:paligned:c11:i30,1101,natural,11,8.768722182139754e-06,aligned,4,s2,-26.799179077148438,2.2975427983740193e-12,3,0
parity-0,test-entity-131,test:natural:t3:paligned:c12:i31,0011,natural,11,0.0005459428648464382,aligned,4,s2,-9.90848159790039,4.9748432502383366e-05,3,0
parity-1,test-entity-100,test:natural:t3:prandomized:c1:i0,1000,natural,11,3.7395126128103584e-05,randomized,4,s2,-32.85404968261719,5.390967027304886e-15,3,0
parity-0,test-entity-101,test:natural:t3:prandomized:c6:i1,0110,natural,11,0.08697335422039032,randomized,4,s2,-4.0453948974609375,0.017201673239469528,3,0
parity-1,test-entity-102,test:natural:t3:prandomized:c11:i2,1101,natural,11,0.00021584905334748328,randomized,4,s2,-22.595561981201172,1.5376756812290893e-10,3,0
parity-0,test-entity-103,test:natural:t3:prandomized:c12:i3,0011,natural,11,1.8314921135242912e-07,randomized,4,s2,-30.422779083251953,6.13132930386319e-14,3,0
parity-1,test-entity-104,test:natural:t3:prandomized:c1:i4,1000,natural,11,0.23360657691955566,randomized,4,s2,-2.7102584838867188,0.06237001344561577,3,0
parity-0,test-entity-105,test:natural:t3:prandomized:c6:i5,0110,natural,11,2.0634712200262584e-05,randomized,4,s2,-13.646175384521484,1.184515554086829e-06,3,0
parity-1,test-entity-106,test:natural:t3:prandomized:c11:i6,1101,natural,11,6.561597547261044e-05,randomized,4,s2,-27.042163848876953,1.801918531919855e-12,3,0
parity-0,test-entity-107,test:natural:t3:prandomized:c12:i7,0011,natural,11,1.294729099754477e-05,randomized,4,s2,-32.93319320678711,4.980758288312048e-15,3,0
parity-1,test-entity-108,test:natural:t3:prandomized:c1:i8,1000,natural,11,1.3198212400311604e-05,randomized,4,s2,-14.787759780883789,3.7823127740921336e-07,3,0
parity-0,test-entity-109,test:natural:t3:prandomized:c6:i9,0110,natural,11,4.089505455340259e-05,randomized,4,s2,-33.92705154418945,1.843603208599243e-15,3,0
parity-1,test-entity-110,test:natural:t3:prandomized:c11:i10,1101,natural,11,0.00027397568919695914,randomized,4,s2,-27.113983154296875,1.6770111774949692e-12,3,0
parity-0,test-entity-111,test:natural:t3:prandomized:c12:i11,0011,natural,11,0.3778195083141327,randomized,4,s2,-1.9411277770996094,0.12552376091480255,3,0
parity-1,test-entity-112,test:natural:t3:prandomized:c1:i12,1000,natural,11,0.0006541066104546189,randomized,4,s2,-9.729230880737305,5.951445200480521e-05,3,0
parity-0,test-entity-113,test:natural:t3:prandomized:c6:i13,0110,natural,11,1.8125150745618157e-05,randomized,4,s2,-32.005226135253906,1.2598154805606651e-14,3,0
parity-1,test-entity-114,test:natural:t3:prandomized:c11:i14,1101,natural,11,1.5925885236356407e-05,randomized,4,s2,-20.747011184692383,9.765331876465666e-10,3,0
parity-0,test-entity-115,test:natural:t3:prandomized:c12:i15,0011,natural,11,1.7884477756524575e-06,randomized,4,s2,-37.009796142578125,8.449865024188441e-17,3,0
parity-1,test-entity-116,test:natural:t3:prandomized:c1:i16,1000,natural,11,0.09105676412582397,randomized,4,s2,-3.986896514892578,0.018219081684947014,3,0
parity-0,test-entity-117,test:natural:t3:prandomized:c6:i17,0110,natural,11,5.513269570656121e-06,randomized,4,s2,-32.09199523925781,1.155110349818772e-14,3,0
parity-1,test-entity-118,test:natural:t3:prandomized:c11:i18,1101,natural,11,3.006562837981619e-05,randomized,4,s2,-28.292909622192383,5.15875374102609e-13,3,0
parity-0,test-entity-119,test:natural:t3:prandomized:c12:i19,0011,natural,11,3.7837412492081057e-06,randomized,4,s2,-28.00823211669922,6.857711013635859e-13,3,0
parity-1,test-entity-120,test:natural:t3:prandomized:c1:i20,1000,natural,11,3.744539299077587e-06,randomized,4,s2,-24.955331802368164,1.4522347734080565e-11,3,0
parity-0,test-entity-121,test:natural:t3:prandomized:c6:i21,0110,natural,11,0.000650386034976691,randomized,4,s2,-33.59245300292969,2.576063726550848e-15,3,0
parity-1,test-entity-122,test:natural:t3:prandomized:c11:i22,1101,natural,11,0.00037723936839029193,randomized,4,s2,-22.202903747558594,2.277122240768037e-10,3,0
parity-0,test-entity-123,test:natural:t3:prandomized:c12:i23,0011,natural,11,0.00010403423948446289,randomized,4,s2,-34.236305236816406,1.3531870140067641e-15,3,0
parity-1,test-entity-124,test:natural:t3:prandomized:c1:i24,1000,natural,11,1.8115566490450874e-05,randomized,4,s2,-24.20567512512207,3.073326315661262e-11,3,0
parity-0,test-entity-125,test:natural:t3:prandomized:c6:i25,0110,natural,11,2.525453601265326e-05,randomized,4,s2,-31.40483856201172,2.2964166036961407e-14,3,0
parity-1,test-entity-126,test:natural:t3:prandomized:c11:i26,1101,natural,11,0.0008372919983230531,randomized,4,s2,-9.804344177246094,5.520709601114504e-05,3,0
parity-0,test-entity-127,test:natural:t3:prandomized:c12:i27,0011,natural,11,0.007352329790592194,randomized,4,s2,-6.993358612060547,0.0009171151905320585,3,0
parity-1,test-entity-128,test:natural:t3:prandomized:c1:i28,1000,natural,11,9.585021325619891e-05,randomized,4,s2,-29.07823944091797,2.3522202523447444e-13,3,0
parity-0,test-entity-129,test:natural:t3:prandomized:c6:i29,0110,natural,11,2.3408301785821095e-05,randomized,4,s2,-34.06019592285156,1.6137811471525227e-15,3,0
parity-1,test-entity-130,test:natural:t3:prandomized:c11:i30,1101,natural,11,6.245599706744542e-06,randomized,4,s2,-26.211727142333984,4.134197758437486e-12,3,0
parity-0,test-entity-131,test:natural:t3:prandomized:c12:i31,0011,natural,11,0.20595477521419525,randomized,4,s2,2.8925552368164062,0.947472095489502,3,1
parity-1,test-entity-100,test:arbitrary:t0:paligned:c1:i0,1000,arbitrary,11,0.00013743742601945996,aligned,4,s2,-32.361839294433594,8.819164745276636e-15,0,0
parity-0,test-entity-101,test:arbitrary:t0:paligned:c6:i1,0110,arbitrary,11,2.910526018240489e-05,aligned,4,s2,-13.562971115112305,1.2872882280134945e-06,0,0
parity-1,test-entity-102,test:arbitrary:t0:paligned:c11:i2,1101,arbitrary,11,5.623631295748055e-06,aligned,4,s2,-24.680065155029297,1.912420395655534e-11,0,0
parity-0,test-entity-103,test:arbitrary:t0:paligned:c12:i3,0011,arbitrary,11,1.0675327757780906e-05,aligned,4,s2,-30.127967834472656,8.233593928180793e-14,0,0
parity-1,test-entity-104,test:arbitrary:t0:paligned:c1:i4,1000,arbitrary,11,0.0029786869417876005,aligned,4,s2,-8.019268035888672,0.0003289523592684418,0,0
parity-0,test-entity-105,test:arbitrary:t0:paligned:c6:i5,0110,arbitrary,11,0.00022354777320288122,aligned,4,s2,-11.335660934448242,1.1939262549276464e-05,0,0
parity-1,test-entity-106,test:arbitrary:t0:paligned:c11:i6,1101,arbitrary,11,1.3272435353428591e-05,aligned,4,s2,-26.95547866821289,1.965097355671741e-12,0,0
parity-0,test-entity-107,test:arbitrary:t0:paligned:c12:i7,0011,arbitrary,11,2.87800812657224e-05,aligned,4,s2,-34.34821319580078,1.2099276963629339e-15,0,0
parity-1,test-entity-108,test:arbitrary:t0:paligned:c1:i8,1000,arbitrary,11,2.2874082787893713e-05,aligned,4,s2,-20.538461685180664,1.202980159931144e-09,0,0
parity-0,test-entity-109,test:arbitrary:t0:paligned:c6:i9,0110,arbitrary,11,3.4243919799337164e-05,aligned,4,s2,-32.7491340637207,5.987294315797911e-15,0,0
parity-1,test-entity-110,test:arbitrary:t0:paligned:c11:i10,1101,arbitrary,11,2.008967385336291e-06,aligned,4,s2,-26.44919204711914,3.260328205328955e-12,0,0
parity-0,test-entity-111,test:arbitrary:t0:paligned:c12:i11,0011,arbitrary,11,0.0001874021254479885,aligned,4,s2,11.089527130126953,0.999984622001648,0,1
parity-1,test-entity-112,test:arbitrary:t0:paligned:c1:i12,1000,arbitrary,11,2.0075411157449707e-05,aligned,4,s2,-14.10359001159668,7.497009164580959e-07,0,0
parity-0,test-entity-113,test:arbitrary:t0:paligned:c6:i13,0110,arbitrary,11,5.954686002951348e-06,aligned,4,s2,-34.607444763183594,9.336348663310009e-16,0,0
parity-1,test-entity-114,test:arbitrary:t0:paligned:c11:i14,1101,arbitrary,11,0.0001185181608889252,aligned,4,s2,-23.166013717651367,8.692080388783552e-11,0,0
parity-0,test-entity-115,test:arbitrary:t0:paligned:c12:i15,0011,arbitrary,11,8.245123171946034e-05,aligned,4,s2,-31.62046241760254,1.8509946722068682e-14,0,0
parity-1,test-entity-116,test:arbitrary:t0:paligned:c1:i16,1000,arbitrary,11,4.019641346530989e-05,aligned,4,s2,-16.339365005493164,8.014978902792791e-08,0,0
parity-0,test-entity-117,test:arbitrary:t0:paligned:c6:i17,0110,arbitrary,11,2.3513919586548582e-05,aligned,4,s2,-31.344039916992188,2.4403696836754196e-14,0,0
parity-1,test-entity-118,test:arbitrary:t0:paligned:c11:i18,1101,arbitrary,11,0.00018058833666145802,aligned,4,s2,-30.00983428955078,9.265900086053921e-14,0,0
parity-0,test-entity-119,test:arbitrary:t0:paligned:c12:i19,0011,arbitrary,11,6.859982022433542e-07,aligned,4,s2,-25.44968032836914,8.858185886195802e-12,0,0
parity-1,test-entity-120,test:arbitrary:t0:paligned:c1:i20,1000,arbitrary,11,5.7923385611502454e-05,aligned,4,s2,-28.801794052124023,3.1012597546432874e-13,0,0
parity-0,test-entity-121,test:arbitrary:t0:paligned:c6:i21,0110,arbitrary,11,1.1879737030540127e-05,aligned,4,s2,-30.05715560913086,8.837777108446424e-14,0,0
parity-1,test-entity-122,test:arbitrary:t0:paligned:c11:i22,1101,arbitrary,11,5.473851615533931e-06,aligned,4,s2,-24.83562660217285,1.6369083172262933e-11,0,0
parity-0,test-entity-123,test:arbitrary:t0:paligned:c12:i23,0011,arbitrary,11,5.149601292941952e-06,aligned,4,s2,-30.740022659301758,4.464553116849228e-14,0,0
parity-1,test-entity-124,test:arbitrary:t0:paligned:c1:i24,1000,arbitrary,11,1.2803807294403668e-05,aligned,4,s2,-28.124135971069336,6.10720783840446e-13,0,0
parity-0,test-entity-125,test:arbitrary:t0:paligned:c6:i25,0110,arbitrary,11,2.024038394665695e-06,aligned,4,s2,-32.31474304199219,9.244537915124168e-15,0,0
parity-1,test-entity-126,test:arbitrary:t0:paligned:c11:i26,1101,arbitrary,11,1.997807203224511e-06,aligned,4,s2,-18.066553115844727,1.4249375013264398e-08,0,0
parity-0,test-entity-127,test:arbitrary:t0:paligned:c12:i27,0011,arbitrary,11,0.09999698400497437,aligned,4,s2,-4.3275146484375,0.012964846566319466,0,0
parity-1,test-entity-128,test:arbitrary:t0:paligned:c1:i28,1000,arbitrary,11,4.12395866078441e-06,aligned,4,s2,-29.393802642822266,1.715670249098633e-13,0,0
parity-0,test-entity-129,test:arbitrary:t0:paligned:c6:i29,0110,arbitrary,11,8.06752941571176e-05,aligned,4,s2,-36.26111602783203,1.786465012955428e-16,0,0
parity-1,test-entity-130,test:arbitrary:t0:paligned:c11:i30,1101,arbitrary,11,4.126173007534817e-05,aligned,4,s2,-25.011524200439453,1.372879154110107e-11,0,0
parity-0,test-entity-131,test:arbitrary:t0:paligned:c12:i31,0011,arbitrary,11,1.949313264049124e-05,aligned,4,s2,13.547487258911133,0.9999986886978149,0,1
parity-1,test-entity-100,test:arbitrary:t0:prandomized:c1:i0,1000,arbitrary,11,0.0005339404451660812,randomized,4,s2,-29.439285278320312,1.63930650195869e-13,0,0
parity-0,test-entity-101,test:arbitrary:t0:prandomized:c6:i1,0110,arbitrary,11,8.770601880314643e-07,randomized,4,s2,-21.479312896728516,4.695186461844969e-10,0,0
parity-1,test-entity-102,test:arbitrary:t0:prandomized:c11:i2,1101,arbitrary,11,3.1377455798065057e-06,randomized,4,s2,-22.57689666748047,1.566674012742908e-10,0,0
parity-0,test-entity-103,test:arbitrary:t0:prandomized:c12:i3,0011,arbitrary,11,1.681064532021992e-05,randomized,4,s2,-27.526668548583984,1.1099891622165514e-12,0,0
parity-1,test-entity-104,test:arbitrary:t0:prandomized:c1:i4,1000,arbitrary,11,0.5302106142044067,randomized,4,s2,-1.2505531311035156,0.22260402143001556,0,0
parity-0,test-entity-105,test:arbitrary:t0:prandomized:c6:i5,0110,arbitrary,11,4.6096188270894345e-06,randomized,4,s2,-19.580656051635742,3.1349391971247087e-09,0,0
parity-1,test-entity-106,test:arbitrary:t0:prandomized:c11:i6,1101,arbitrary,11,5.0027406359731685e-06,randomized,4,s2,-23.99285125732422,3.802213405235122e-11,0,0
parity-0,test-entity-107,test:arbitrary:t0:prandomized:c12:i7,0011,arbitrary,11,5.379712547437521e-06,randomized,4,s2,-31.33887481689453,2.4530075846550432e-14,0,0
parity-1,test-entity-108,test:arbitrary:t0:prandomized:c1:i8,1000,arbitrary,11,1.6180623788386583e-05,randomized,4,s2,-14.852027893066406,3.5468744385980244e-07,0,0
parity-0,test-entity-109,test:arbitrary:t0:prandomized:c6:i9,0110,arbitrary,11,7.111172453733161e-05,randomized,4,s2,-24.649736404418945,1.9712996859877485e-11,0,0
parity-1,test-entity-110,test:arbitrary:t0:prandomized:c11:i10,1101,arbitrary,11,7.846331868677225e-07,randomized,4,s2,-24.857868194580078,1.600901876341876e-11,0,0
parity-0,test-entity-111,test:arbitrary:t0:prandomized:c12:i11,0011,arbitrary,11,0.00021188193932175636,randomized,4,s2,11.011707305908203,0.9999825954437256,0,1
parity-1,test-entity-112,test:arbitrary:t0:prandomized:c1:i12,1000,arbitrary,11,0.001310031395405531,randomized,4,s2,-8.942594528198242,0.00013068430416751653,0,0
parity-0,test-entity-113,test:arbitrary:t0:prandomized:c6:i13,0110,arbitrary,11,1.9668802906380733e-06,randomized,4,s2,-33.4608268737793,2.9386452852272343e-15,0,0
parity-1,test-entity-114,test:arbitrary:t0:prandomized:c11:i14,1101,arbitrary,11,0.0010830644750967622,randomized,4,s2,-21.736404418945312,3.630387102049326e-10,0,0
parity-0,test-entity-115,test:arbitrary:t0:prandomized:c12:i15,0011,arbitrary,11,5.017865532863652e-06,randomized,4,s2,-28.624874114990234,3.7014778720388664e-13,0,0
parity-1,test-entity-116,test:arbitrary:t0:prandomized:c1:i16,1000,arbitrary,11,7.288724009413272e-05,randomized,4,s2,-12.179023742675781,5.1370593610045034e-06,0,0
parity-0,test-entity-117,test:arbitrary:t0:prandomized:c6:i17,0110,arbitrary,11,3.2056434520200128e-06,randomized,4,s2,-28.36566925048828,4.79674730925056e-13,0,0
parity-1,test-entity-118,test:arbitrary:t0:prandomized:c11:i18,1101,arbitrary,11,7.050335261737928e-05,randomized,4,s2,-29.460247039794922,1.6053694831819065e-13,0,0
parity-0,test-entity-119,test:arbitrary:t0:prandomized:c12:i19,0011,arbitrary,11,1.4333500075736083e-06,randomized,4,s2,-16.599029541015625,6.182053624570472e-08,0,0
parity-1,test-entity-120,test:arbitrary:t0:prandomized:c1:i20,1000,arbitrary,11,3.799882688326761e-05,randomized,4,s2,-28.36882781982422,4.781602631204196e-13,0,0
parity-0,test-entity-121,test:arbitrary:t0:prandomized:c6:i21,0110,arbitrary,11,4.459683259483427e-05,randomized,4,s2,-28.527528762817383,4.0799045457166894e-13,0,0
parity-1,test-entity-122,test:arbitrary:t0:prandomized:c11:i22,1101,arbitrary,11,1.3876527873435407e-06,randomized,4,s2,-20.254819869995117,1.5975102352072668e-09,0,0
parity-0,test-entity-123,test:arbitrary:t0:prandomized:c12:i23,0011,arbitrary,11,1.583852167641453e-06,randomized,4,s2,-31.388050079345703,2.3353035474914068e-14,0,0
parity-1,test-entity-124,test:arbitrary:t0:prandomized:c1:i24,1000,arbitrary,11,2.2836231892142678e-06,randomized,4,s2,-27.587970733642578,1.0439894391686688e-12,0,0
parity-0,test-entity-125,test:arbitrary:t0:prandomized:c6:i25,0110,arbitrary,11,2.2903273020347115e-06,randomized,4,s2,-30.83275604248047,4.06914898911509e-14,0,0
parity-1,test-entity-126,test:arbitrary:t0:prandomized:c11:i26,1101,arbitrary,11,0.0005803574458695948,randomized,4,s2,-9.8349609375,5.3543579269899055e-05,0,0
parity-0,test-entity-127,test:arbitrary:t0:prandomized:c12:i27,0011,arbitrary,11,0.3234402537345886,randomized,4,s2,-2.2513771057128906,0.09511586278676987,0,0
parity-1,test-entity-128,test:arbitrary:t0:prandomized:c1:i28,1000,arbitrary,11,1.937698243636987e-06,randomized,4,s2,-26.113622665405273,4.56034906018421e-12,0,0
parity-0,test-entity-129,test:arbitrary:t0:prandomized:c6:i29,0110,arbitrary,11,8.799009810900316e-05,randomized,4,s2,-32.70998001098633,6.226346918787335e-15,0,0
parity-1,test-entity-130,test:arbitrary:t0:prandomized:c11:i30,1101,arbitrary,11,3.446174014243297e-05,randomized,4,s2,-22.56732177734375,1.581742514744633e-10,0,0
parity-0,test-entity-131,test:arbitrary:t0:prandomized:c12:i31,0011,arbitrary,11,0.05792785435914993,randomized,4,s2,-4.553947448730469,0.010415921919047832,0,0
parity-1,test-entity-100,test:arbitrary:t1:paligned:c1:i0,1000,arbitrary,11,0.00046457620919682086,aligned,4,s2,-32.365909576416016,8.783054883702238e-15,1,0
parity-0,test-entity-101,test:arbitrary:t1:paligned:c6:i1,0110,arbitrary,11,0.00015106370847206563,aligned,4,s2,-11.38131332397461,1.140652511821827e-05,1,0
parity-1,test-entity-102,test:arbitrary:t1:paligned:c11:i2,1101,arbitrary,11,8.176621122402139e-06,aligned,4,s2,-24.214859008789062,3.04522726479739e-11,1,0
parity-0,test-entity-103,test:arbitrary:t1:paligned:c12:i3,0011,arbitrary,11,1.7728603779687546e-05,aligned,4,s2,-22.553037643432617,1.6044998663033994e-10,1,0
parity-1,test-entity-104,test:arbitrary:t1:paligned:c1:i4,1000,arbitrary,11,0.0001994796039070934,aligned,4,s2,-11.110071182250977,1.4960647604311816e-05,1,0
parity-0,test-entity-105,test:arbitrary:t1:paligned:c6:i5,0110,arbitrary,11,0.00012416405661497265,aligned,4,s2,-12.377010345458984,4.214332420815481e-06,1,0
parity-1,test-entity-106,test:arbitrary:t1:paligned:c11:i6,1101,arbitrary,11,1.80665374500677e-05,aligned,4,s2,-26.832799911499023,2.22158142576534e-12,1,0
parity-0,test-entity-107,test:arbitrary:t1:paligned:c12:i7,0011,arbitrary,11,3.981732515967451e-05,aligned,4,s2,-28.677204132080078,3.5127505288237715e-13,1,0
parity-1,test-entity-108,test:arbitrary:t1:paligned:c1:i8,1000,arbitrary,11,5.076774687040597e-05,aligned,4,s2,-21.52350616455078,4.492193006466749e-10,1,0
parity-0,test-entity-109,test:arbitrary:t1:paligned:c6:i9,0110,arbitrary,11,5.938658068771474e-05,aligned,4,s2,-25.73554229736328,6.655699429092277e-12,1,0
parity-1,test-entity-110,test:arbitrary:t1:paligned:c11:i10,1101,arbitrary,11,2.5002382244565524e-06,aligned,4,s2,-25.845436096191406,5.963063376412947e-12,1,0
