base_length,block_update_cosine,extension_length,family_id,ff_update_cosine,layer,long_target_alignment,model_seed,nonequivalent_update_cosine,normalized_retention,position_mode,relation_type,sa_update_cosine,short_target_alignment,target_preserved,trained
2,0.9902788400650024,4,supportive_extension:n2:k4:f3,0.9952660799026489,5,-0.021672680974006653,37,0.986635684967041,0.2726031836553926,randomized,supportive_extension,0.9846347570419312,-0.021672680974006653,1,0
2,0.984980583190918,4,supportive_extension:n2:k4:f4,0.9994604587554932,0,-0.030965760350227356,37,0.9827514886856079,0.12923401535621776,randomized,supportive_extension,0.9692752361297607,-0.030965760350227356,1,0
2,0.9481368660926819,4,supportive_extension:n2:k4:f4,0.9970757961273193,1,-0.1980908364057541,37,0.9484067559242249,-0.005231107893030973,randomized,supportive_extension,0.8783075213432312,-0.1980908364057541,1,0
2,0.9565026164054871,4,supportive_extension:n2:k4:f4,0.9937569499015808,2,-0.08449085801839828,37,0.9438549280166626,0.22526800156761775,randomized,supportive_extension,0.9453314542770386,-0.08449085801839828,1,0
2,0.9593563079833984,4,supportive_extension:n2:k4:f4,0.9935711622238159,3,-0.15454460680484772,37,0.9567202925682068,0.06090649661713611,randomized,supportive_extension,0.9284754991531372,-0.15454460680484772,1,0
2,0.9551651477813721,4,supportive_extension:n2:k4:f4,0.9945019483566284,4,-0.0997234508395195,37,0.9538036584854126,0.02947179845524688,randomized,supportive_extension,0.9179449081420898,-0.0997234508395195,1,0
2,0.9405204653739929,4,supportive_extension:n2:k4:f4,0.9920905232429504,5,0.004209737293422222,37,0.9364697933197021,0.0637597798306423,randomized,supportive_extension,0.902163028717041,0.004209737293422222,1,0
2,0.9776489734649658,4,supportive_extension:n2:k4:f5,0.9990357756614685,0,-0.013074000366032124,37,0.981753408908844,-0.2249425768589174,randomized,supportive_extension,0.9596192836761475,-0.013074000366032124,1,0
2,0.9727864265441895,4,supportive_extension:n2:k4:f5,0.9984278678894043,1,-0.15794023871421814,37,0.9856634736061096,-0.8981984763903019,randomized,supportive_extension,0.9261879324913025,-0.15794023871421814,1,0
2,0.9520514607429504,4,supportive_extension:n2:k4:f5,0.9964969158172607,2,-0.11286696046590805,37,0.9809908866882324,-1.5223973863615021,randomized,supportive_extension,0.9224212169647217,-0.11286696046590805,1,0
2,0.9572723507881165,4,supportive_extension:n2:k4:f5,0.995921790599823,3,-0.22123683989048004,37,0.9878012537956238,-2.502626089058988,randomized,supportive_extension,0.9173469543457031,-0.22123683989048004,1,0
2,0.9730799794197083,4,supportive_extension:n2:k4:f5,0.9970210194587708,4,-0.07810872793197632,37,0.9940998554229736,-3.562602944088585,randomized,supportive_extension,0.9481781721115112,-0.07810872793197632,1,0
2,0.9403656125068665,4,supportive_extension:n2:k4:f5,0.9934588670730591,5,-0.015312361530959606,37,0.9861752986907959,-3.3136110390912816,randomized,supportive_extension,0.8918461799621582,-0.015312361530959606,1,0
2,0.9861190915107727,4,supportive_extension:n2:k4:f6,0.9995278716087341,0,-0.04047352820634842,37,0.9846234917640686,0.09726523255416294,randomized,supportive_extension,0.9731550216674805,-0.04047352820634842,1,0
2,0.9757672548294067,4,supportive_extension:n2:k4:f6,0.998150110244751,1,-0.15140244364738464,37,0.9731348156929016,0.09798700833117191,randomized,supportive_extension,0.9480288028717041,-0.15140244364738464,1,0
2,0.9699384570121765,4,supportive_extension:n2:k4:f6,0.9975959062576294,2,-0.07949095219373703,37,0.9606034159660339,0.2369505133019601,randomized,supportive_extension,0.9649955034255981,-0.07949095219373703,1,0
2,0.9887499213218689,4,supportive_extension:n2:k4:f6,0.9961676597595215,3,-0.20981936156749725,37,0.988903284072876,-0.013820551791513319,randomized,supportive_extension,0.9908501505851746,-0.20981936156749725,1,0
2,0.9929810166358948,4,supportive_extension:n2:k4:f6,0.9975275993347168,4,-0.07688850909471512,37,0.9930809140205383,-0.01443794317661939,randomized,supportive_extension,0.9879442453384399,-0.07688850909471512,1,0
2,0.9840150475502014,4,supportive_extension:n2:k4:f6,0.9940922260284424,5,-0.025681227445602417,37,0.982111394405365,0.10641707249615252,randomized,supportive_extension,0.9761053323745728,-0.025681227445602417,1,0
2,0.9766913056373596,4,supportive_extension:n2:k4:f7,0.9992761015892029,0,-0.013074000366032124,37,0.9787132143974304,-0.09498421710239399,randomized,supportive_extension,0.9509486556053162,-0.013074000366032124,1,0
2,0.9802789092063904,4,supportive_extension:n2:k4:f7,0.9979556798934937,1,-0.15794023871421814,37,0.9803591966629028,-0.004087788622831795,randomized,supportive_extension,0.9561240077018738,-0.15794023871421814,1,0
