architecture,loss,machine,seed,step
deep_matched,0.00025769349304027855,M3,11,950
deep_matched,0.0006974737625569105,M3,11,1000
deep_matched,25.910280227661133,M3,23,1
deep_matched,6.138918399810791,M3,23,50
deep_matched,4.147736072540283,M3,23,100
deep_matched,3.423344373703003,M3,23,150
deep_matched,2.2247989177703857,M3,23,200
deep_matched,0.31651970744132996,M3,23,250
deep_matched,0.016492825001478195,M3,23,300
deep_matched,0.003341313684359193,M3,23,350
deep_matched,0.0015771826729178429,M3,23,400
deep_matched,0.0008119315025396645,M3,23,450
deep_matched,0.0011136153480038047,M3,23,500
deep_matched,0.00031792643130756915,M3,23,550
deep_matched,0.003557774471119046,M3,23,600
deep_matched,0.0002794221509248018,M3,23,650
deep_matched,0.000418783602071926,M3,23,700
deep_matched,0.00048074524966068566,M3,23,750
deep_matched,0.0003450873482506722,M3,23,800
deep_matched,0.0007418437744490802,M3,23,850
deep_matched,0.00018252355221193284,M3,23,900
deep_matched,0.00019086159591097385,M3,23,950
deep_matched,0.00030945430626161397,M3,23,1000
deep_matched,24.428319931030273,M3,37,1
deep_matched,6.1735453605651855,M3,37,50
deep_matched,3.848118543624878,M3,37,100
deep_matched,3.4507782459259033,M3,37,150
deep_matched,3.1424198150634766,M3,37,200
deep_matched,2.0005123615264893,M3,37,250
deep_matched,0.22699205577373505,M3,37,300
deep_matched,0.044380951672792435,M3,37,350
deep_matched,0.004816402215510607,M3,37,400
deep_matched,0.0024734630715101957,M3,37,450
deep_matched,0.0033389541786164045,M3,37,500
deep_matched,0.0016305207973346114,M3,37,550
deep_matched,0.002938107820227742,M3,37,600
deep_matched,0.0009570918628014624,M3,37,650
deep_matched,0.0008758751791901886,M3,37,700
deep_matched,0.00037438422441482544,M3,37,750
deep_matched,0.00023867689014878124,M3,37,800
deep_matched,0.00029677871498279274,M3,37,850
deep_matched,0.0002936734526883811,M3,37,900
deep_matched,0.00022600834199693054,M3,37,950
deep_matched,0.00013315003889147192,M3,37,1000
deep_matched,30.95570945739746,M4,11,1
deep_matched,4.966426849365234,M4,11,50
deep_matched,3.2715003490448,M4,11,100
deep_matched,2.9287760257720947,M4,11,150
deep_matched,2.7157347202301025,M4,11,200
deep_matched,2.824390411376953,M4,11,250
deep_matched,2.0961191654205322,M4,11,300
deep_matched,0.6206337809562683,M4,11,350
deep_matched,0.055238276720047,M4,11,400
deep_matched,0.008470847271382809,M4,11,450
deep_matched,0.006860090419650078,M4,11,500
deep_matched,0.0014839661307632923,M4,11,550
deep_matched,0.0027794770430773497,M4,11,600
deep_matched,0.001837390591390431,M4,11,650
deep_matched,0.0008412239258177578,M4,11,700
deep_matched,0.0009339248645119369,M4,11,750
deep_matched,0.002863500267267227,M4,11,800
deep_matched,0.0010954290628433228,M4,11,850
deep_matched,0.0005213950062170625,M4,11,900
deep_matched,0.0010824833298102021,M4,11,950
deep_matched,0.0020500721875578165,M4,11,1000
deep_matched,30.599082946777344,M4,23,1
deep_matched,6.0621337890625,M4,23,50
deep_matched,3.1106536388397217,M4,23,100
deep_matched,2.7187864780426025,M4,23,150
deep_matched,2.577883005142212,M4,23,200
deep_matched,1.305699110031128,M4,23,250
deep_matched,0.1967896819114685,M4,23,300
deep_matched,0.04358114302158356,M4,23,350
deep_matched,0.021155506372451782,M4,23,400
deep_matched,0.004022705834358931,M4,23,450
deep_matched,0.013263356871902943,M4,23,500
deep_matched,0.005738557782024145,M4,23,550
deep_matched,0.001284424215555191,M4,23,600
deep_matched,0.0008222966571338475,M4,23,650
deep_matched,0.002451375126838684,M4,23,700
deep_matched,0.0011127666803076863,M4,23,750
deep_matched,0.0021272848825901747,M4,23,800
deep_matched,0.02974632941186428,M4,23,850
deep_matched,0.0007415407453663647,M4,23,900
deep_matched,0.0006886343471705914,M4,23,950
deep_matched,0.0008026656578294933,M4,23,1000
deep_matched,30.0889835357666,M4,37,1
deep_matched,4.775234699249268,M4,37,50
deep_matched,2.862429618835449,M4,37,100
deep_matched,2.4752142429351807,M4,37,150
deep_matched,2.5757763385772705,M4,37,200
deep_matched,1.8621267080307007,M4,37,250
deep_matched,0.5786885619163513,M4,37,300
deep_matched,0.03693137690424919,M4,37,350
deep_matched,0.004754078108817339,M4,37,400
deep_matched,0.0010199666721746325,M4,37,450
deep_matched,0.002506229327991605,M4,37,500
deep_matched,0.00285655097104609,M4,37,550
deep_matched,0.0007481488864868879,M4,37,600
deep_matched,0.0006349458126351237,M4,37,650
deep_matched,0.00034897951991297305,M4,37,700
deep_matched,0.0014474610798060894,M4,37,750
deep_matched,0.00015052365779411048,M4,37,800
deep_matched,0.0007973636966198683,M4,37,850
deep_matched,0.00027300496003590524,M4,37,900
deep_matched,0.00028848243528045714,M4,37,950
deep_matched,0.00011068768071709201,M4,37,1000
shallow_matched,53.99118423461914,M3,11,1
shallow_matched,5.815929412841797,M3,11,50
shallow_matched,3.601391553878784,M3,11,100
shallow_matched,3.5518882274627686,M3,11,150
shallow_matched,3.6269161701202393,M3,11,200
shallow_matched,3.923661470413208,M3,11,250
shallow_matched,3.673823118209839,M3,11,300
shallow_matched,3.634101629257202,M3,11,350
shallow_matched,3.5778398513793945,M3,11,400
shallow_matched,3.43013596534729,M3,11,450
shallow_matched,3.5037224292755127,M3,11,500
shallow_matched,3.6478798389434814,M3,11,550
shallow_matched,3.6379737854003906,M3,11,600
shallow_matched,3.4999358654022217,M3,11,650
shallow_matched,3.597712278366089,M3,11,700
shallow_matched,3.401982545852661,M3,11,750
shallow_matched,3.2608258724212646,M3,11,800
shallow_matched,3.758281707763672,M3,11,850
shallow_matched,3.737471342086792,M3,11,900
shallow_matched,3.469301462173462,M3,11,950
shallow_matched,3.654717206954956,M3,11,1000
shallow_matched,50.69221878051758,M3,23,1
shallow_matched,7.6179423332214355,M3,23,50
shallow_matched,4.127588748931885,M3,23,100
shallow_matched,3.6589202880859375,M3,23,150
shallow_matched,3.6197593212127686,M3,23,200
shallow_matched,3.7440993785858154,M3,23,250
shallow_matched,3.5542232990264893,M3,23,300
shallow_matched,3.4619903564453125,M3,23,350
shallow_matched,3.570758581161499,M3,23,400
shallow_matched,3.48227858543396,M3,23,450
shallow_matched,3.217221975326538,M3,23,500
shallow_matched,3.4472596645355225,M3,23,550
shallow_matched,3.5676193237304688,M3,23,600
shallow_matched,3.2877190113067627,M3,23,650
shallow_matched,3.3618972301483154,M3,23,700
shallow_matched,3.2782137393951416,M3,23,750
shallow_matched,3.0019092559814453,M3,23,800
shallow_matched,2.9961044788360596,M3,23,850
shallow_matched,2.3640921115875244,M3,23,900
shallow_matched,1.8594884872436523,M3,23,950
shallow_matched,1.2858113050460815,M3,23,1000
shallow_matched,47.822174072265625,M3,37,1
shallow_matched,7.792699337005615,M3,37,50
shallow_matched,3.7766640186309814,M3,37,100
shallow_matched,3.6357367038726807,M3,37,150
shallow_matched,3.7697906494140625,M3,37,200
shallow_matched,3.649733543395996,M3,37,250
shallow_matched,3.704287528991699,M3,37,300
shallow_matched,3.3384323120117188,M3,37,350
shallow_matched,3.324434995651245,M3,37,400
shallow_matched,3.320680618286133,M3,37,450
shallow_matched,3.0409793853759766,M3,37,500
shallow_matched,2.558011293411255,M3,37,550
shallow_matched,1.9731755256652832,M3,37,600
shallow_matched,1.5128041505813599,M3,37,650
shallow_matched,0.7522811889648438,M3,37,700
shallow_matched,0.27572718262672424,M3,37,750
shallow_matched,0.013928462751209736,M3,37,800
shallow_matched,0.007677027489989996,M3,37,850
shallow_matched,0.000938231882173568,M3,37,900
shallow_matched,0.0008762827492319047,M3,37,950
shallow_matched,0.00024843253777362406,M3,37,1000
shallow_matched,58.6357536315918,M4,11,1
shallow_matched,7.43177604675293,M4,11,50
shallow_matched,3.313725709915161,M4,11,100
shallow_matched,2.965108871459961,M4,11,150
shallow_matched,2.7527284622192383,M4,11,200
shallow_matched,2.9370310306549072,M4,11,250
shallow_matched,2.82670521736145,M4,11,300
shallow_matched,2.876124143600464,M4,11,350
shallow_matched,2.6317923069000244,M4,11,400
shallow_matched,2.4064605236053467,M4,11,450
shallow_matched,1.8634856939315796,M4,11,500
shallow_matched,1.6150668859481812,M4,11,550
shallow_matched,0.8115107417106628,M4,11,600
shallow_matched,0.5833458304405212,M4,11,650
shallow_matched,0.09625434875488281,M4,11,700
shallow_matched,0.03178766742348671,M4,11,750
shallow_matched,0.03113466687500477,M4,11,800
shallow_matched,0.0007316250703297555,M4,11,850
shallow_matched,0.00029039435321465135,M4,11,900
shallow_matched,0.02829124592244625,M4,11,950
shallow_matched,0.0038668366614729166,M4,11,1000
shallow_matched,60.224578857421875,M4,23,1
shallow_matched,8.419419288635254,M4,23,50
shallow_matched,2.9786479473114014,M4,23,100
shallow_matched,2.7767932415008545,M4,23,150
shallow_matched,2.9628772735595703,M4,23,200
shallow_matched,2.595905065536499,M4,23,250
shallow_matched,2.815873861312866,M4,23,300
shallow_matched,2.8721020221710205,M4,23,350
shallow_matched,2.8478944301605225,M4,23,400
shallow_matched,2.695997953414917,M4,23,450
shallow_matched,2.5813140869140625,M4,23,500
shallow_matched,2.6225693225860596,M4,23,550
shallow_matched,2.6317155361175537,M4,23,600
shallow_matched,2.29921555519104,M4,23,650
shallow_matched,2.0116398334503174,M4,23,700
shallow_matched,1.720645546913147,M4,23,750
shallow_matched,0.44458889961242676,M4,23,800
shallow_matched,0.05370226502418518,M4,23,850
shallow_matched,0.03359808400273323,M4,23,900
shallow_matched,0.0016925269737839699,M4,23,950
shallow_matched,0.0008159733843058348,M4,23,1000
shallow_matched,58.64347457885742,M4,37,1
shallow_matched,8.361184120178223,M4,37,50
shallow_matched,2.985919237136841,M4,37,100
shallow_matched,2.5247013568878174,M4,37,150
shallow_matched,2.536424160003662,M4,37,200
shallow_matched,2.092726945877075,M4,37,250
shallow_matched,2.116307258605957,M4,37,300
shallow_matched,1.8930834531784058,M4,37,350
shallow_matched,1.3349443674087524,M4,37,400
shallow_matched,0.6737660765647888,M4,37,450
shallow_matched,0.20462675392627716,M4,37,500
shallow_matched,0.06689635664224625,M4,37,550
shallow_matched,0.0006955030257813632,M4,37,600
shallow_matched,0.0012772377813234925,M4,37,650
shallow_matched,0.0009059026488102973,M4,37,700
shallow_matched,0.00038297389983199537,M4,37,750
shallow_matched,0.00033689368865452707,M4,37,800
shallow_matched,0.0004353643162176013,M4,37,850
shallow_matched,9.752668120199814e-05,M4,37,900
shallow_matched,0.000389024120522663,M4,37,950
shallow_matched,0.0002176706911996007,M4,37,1000
