cell_id,condition,episodes,example_id,family,heads,layers,mappings,margin,mlp_ratio,pairs,probability,rank,regime,seed,target,top1,vocabulary,width
C2_sa_ff_L2_W64_H2_S11,correct,256,19,sa_ff,2,2,fresh-random,12.40107250213623,2,3,0.9999958276748657,1,C2,11,6,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,19,sa_ff,2,2,fresh-random,-20.62837791442871,2,3,1.0995354626786025e-09,5,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,19,sa_ff,2,2,fresh-random,-13.985145568847656,2,3,8.4397203181652e-07,2,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,19,sa_ff,2,2,fresh-random,12.40107250213623,2,3,0.9999958276748657,1,C2,11,6,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,19,sa_ff,2,2,fresh-random,-34.70812225341797,2,3,8.442172509189494e-16,6,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,20,sa_ff,2,2,fresh-random,13.341344833374023,2,3,0.9999984502792358,1,C2,11,5,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,20,sa_ff,2,2,fresh-random,-17.64388084411621,2,3,2.174502533591749e-08,3,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,20,sa_ff,2,2,fresh-random,-17.809722900390625,2,3,1.8421944858459938e-08,3,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,20,sa_ff,2,2,fresh-random,15.696670532226562,2,3,0.9999998807907104,1,C2,11,5,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,20,sa_ff,2,2,fresh-random,-28.50750732421875,2,3,4.162426967772165e-13,5,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,21,sa_ff,2,2,fresh-random,-19.94331169128418,2,3,2.181373304210865e-09,2,C2,11,4,0,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,21,sa_ff,2,2,fresh-random,-0.7746810913085938,2,3,0.31546735763549805,2,C2,11,4,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,21,sa_ff,2,2,fresh-random,16.84718894958496,2,3,1.0,1,C2,11,4,1,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,21,sa_ff,2,2,fresh-random,8.208490371704102,2,3,0.9997261166572571,1,C2,11,4,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,21,sa_ff,2,2,fresh-random,-19.813175201416016,2,3,2.4783839425168708e-09,4,C2,11,4,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,22,sa_ff,2,2,fresh-random,14.016539573669434,2,3,0.9999991655349731,1,C2,11,6,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,22,sa_ff,2,2,fresh-random,-11.175581932067871,2,3,1.4011968232807703e-05,2,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,22,sa_ff,2,2,fresh-random,-23.482559204101562,2,3,6.333656515922215e-11,4,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,22,sa_ff,2,2,fresh-random,12.079513549804688,2,3,0.9999940395355225,1,C2,11,6,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,22,sa_ff,2,2,fresh-random,-32.19811248779297,2,3,1.0388112862047463e-14,6,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,23,sa_ff,2,2,fresh-random,15.966489791870117,2,3,0.9999998807907104,1,C2,11,6,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,23,sa_ff,2,2,fresh-random,-11.516838073730469,2,3,9.960531315300614e-06,3,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,23,sa_ff,2,2,fresh-random,7.933387756347656,2,3,0.9994450211524963,1,C2,11,6,1,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,23,sa_ff,2,2,fresh-random,15.966489791870117,2,3,0.9999998807907104,1,C2,11,6,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,23,sa_ff,2,2,fresh-random,-17.25402069091797,2,3,3.2014270345825935e-08,3,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,24,sa_ff,2,2,fresh-random,-0.0090789794921875,2,3,0.4977281987667084,2,C2,11,3,0,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,24,sa_ff,2,2,fresh-random,-13.042044639587402,2,3,2.1672294678865e-06,3,C2,11,3,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,24,sa_ff,2,2,fresh-random,-13.891063690185547,2,3,9.272289958062174e-07,2,C2,11,3,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,24,sa_ff,2,2,fresh-random,-0.0090789794921875,2,3,0.4977281987667084,2,C2,11,3,0,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,24,sa_ff,2,2,fresh-random,-11.829370498657227,2,3,7.287047992576845e-06,3,C2,11,3,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,25,sa_ff,2,2,fresh-random,-19.09387969970703,2,3,5.100737165975033e-09,4,C2,11,4,0,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,25,sa_ff,2,2,fresh-random,10.373250961303711,2,3,0.9999586343765259,1,C2,11,4,1,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,25,sa_ff,2,2,fresh-random,-17.46343231201172,2,3,2.6045206880098704e-08,2,C2,11,4,0,4,64
