bridge_selected,bridge_strength,budget_chunks,budget_violation,condition,evidence_recall,example_id,hop_count,lexical_overlap,materialized_tokens,path_complete,quality,qwen_equivalent_kv_bytes,seed,selector_time_ns
0.0,0.28,8,0,budget_tuned_topk,0.6666666666666666,bridge-37-0115,3,high,256,0.0,0.3333333333333333,1048576,37,17200
0.0,0.28,8,0,power_sharpen,0.6666666666666666,bridge-37-0115,3,high,256,0.0,0.3333333333333333,1048576,37,41500
0.0,0.28,8,0,entropy_adaptive_sharpen,0.6666666666666666,bridge-37-0115,3,high,256,0.0,0.3333333333333333,1048576,37,132800
0.0,0.28,8,0,persistence,0.6666666666666666,bridge-37-0115,3,high,256,0.0,0.3333333333333333,1048576,37,39100
0.0,0.28,8,0,agreement,0.6666666666666666,bridge-37-0115,3,high,256,0.0,0.3333333333333333,1048576,37,20800
0.0,0.28,8,0,community,0.6666666666666666,bridge-37-0115,3,high,256,0.0,0.3333333333333333,1048576,37,21100
1.0,0.28,8,0,bridge_preserving,1.0,bridge-37-0115,3,high,256,1.0,1.0,1048576,37,41700
1.0,0.28,8,0,combined_structural,1.0,bridge-37-0115,3,high,256,1.0,1.0,1048576,37,50300
1.0,0.28,8,0,oracle_evidence,1.0,bridge-37-0115,3,high,256,1.0,1.0,1048576,37,26700
0.0,0.4,2,0,base_topk,0.5,bridge-37-0116,2,high,64,0.0,0.25,262144,37,19200
0.0,0.4,2,0,budget_tuned_topk,0.5,bridge-37-0116,2,high,64,0.0,0.25,262144,37,16700
0.0,0.4,2,0,power_sharpen,0.5,bridge-37-0116,2,high,64,0.0,0.25,262144,37,42200
0.0,0.4,2,0,entropy_adaptive_sharpen,0.5,bridge-37-0116,2,high,64,0.0,0.25,262144,37,90500
0.0,0.4,2,0,persistence,0.5,bridge-37-0116,2,high,64,0.0,0.25,262144,37,20400
0.0,0.4,2,0,agreement,0.5,bridge-37-0116,2,high,64,0.0,0.25,262144,37,18600
0.0,0.4,2,0,community,0.5,bridge-37-0116,2,high,64,0.0,0.25,262144,37,18300
1.0,0.4,2,0,bridge_preserving,1.0,bridge-37-0116,2,high,64,1.0,1.0,262144,37,44800
1.0,0.4,2,0,combined_structural,1.0,bridge-37-0116,2,high,64,1.0,1.0,262144,37,44100
1.0,0.4,2,0,oracle_evidence,1.0,bridge-37-0116,2,high,64,1.0,1.0,262144,37,24200
0.0,0.4,3,0,base_topk,0.5,bridge-37-0116,2,high,96,0.0,0.25,393216,37,21100
0.0,0.4,3,0,budget_tuned_topk,0.5,bridge-37-0116,2,high,96,0.0,0.25,393216,37,20000
0.0,0.4,3,0,power_sharpen,0.5,bridge-37-0116,2,high,96,0.0,0.25,393216,37,41000
0.0,0.4,3,0,entropy_adaptive_sharpen,0.5,bridge-37-0116,2,high,96,0.0,0.25,393216,37,90100
0.0,0.4,3,0,persistence,0.5,bridge-37-0116,2,high,96,0.0,0.25,393216,37,20900
0.0,0.4,3,0,agreement,0.5,bridge-37-0116,2,high,96,0.0,0.25,393216,37,19000
0.0,0.4,3,0,community,0.5,bridge-37-0116,2,high,96,0.0,0.25,393216,37,18500
1.0,0.4,3,0,bridge_preserving,1.0,bridge-37-0116,2,high,96,1.0,1.0,393216,37,40000
1.0,0.4,3,0,combined_structural,1.0,bridge-37-0116,2,high,96,1.0,1.0,393216,37,44000
1.0,0.4,3,0,oracle_evidence,1.0,bridge-37-0116,2,high,96,1.0,1.0,393216,37,24300
0.0,0.4,4,0,base_topk,0.5,bridge-37-0116,2,high,128,0.0,0.25,524288,37,17500
0.0,0.4,4,0,budget_tuned_topk,0.5,bridge-37-0116,2,high,128,0.0,0.25,524288,37,16600
0.0,0.4,4,0,power_sharpen,0.5,bridge-37-0116,2,high,128,0.0,0.25,524288,37,41200
0.0,0.4,4,0,entropy_adaptive_sharpen,0.5,bridge-37-0116,2,high,128,0.0,0.25,524288,37,90300
0.0,0.4,4,0,persistence,0.5,bridge-37-0116,2,high,128,0.0,0.25,524288,37,20600
0.0,0.4,4,0,agreement,0.5,bridge-37-0116,2,high,128,0.0,0.25,524288,37,24200
0.0,0.4,4,0,community,0.5,bridge-37-0116,2,high,128,0.0,0.25,524288,37,23600
1.0,0.4,4,0,bridge_preserving,1.0,bridge-37-0116,2,high,128,1.0,1.0,524288,37,41100
1.0,0.4,4,0,combined_structural,1.0,bridge-37-0116,2,high,128,1.0,1.0,524288,37,43300
1.0,0.4,4,0,oracle_evidence,1.0,bridge-37-0116,2,high,128,1.0,1.0,524288,37,24900
0.0,0.4,6,0,base_topk,0.5,bridge-37-0116,2,high,192,0.0,0.25,786432,37,17800
0.0,0.4,6,0,budget_tuned_topk,0.5,bridge-37-0116,2,high,192,0.0,0.25,786432,37,17500
0.0,0.4,6,0,power_sharpen,0.5,bridge-37-0116,2,high,192,0.0,0.25,786432,37,42000
0.0,0.4,6,0,entropy_adaptive_sharpen,0.5,bridge-37-0116,2,high,192,0.0,0.25,786432,37,90600
0.0,0.4,6,0,persistence,0.5,bridge-37-0116,2,high,192,0.0,0.25,786432,37,21600
0.0,0.4,6,0,agreement,0.5,bridge-37-0116,2,high,192,0.0,0.25,786432,37,20100
0.0,0.4,6,0,community,0.5,bridge-37-0116,2,high,192,0.0,0.25,786432,37,19700
1.0,0.4,6,0,bridge_preserving,1.0,bridge-37-0116,2,high,192,1.0,1.0,786432,37,40800
1.0,0.4,6,0,combined_structural,1.0,bridge-37-0116,2,high,192,1.0,1.0,786432,37,49200
1.0,0.4,6,0,oracle_evidence,1.0,bridge-37-0116,2,high,192,1.0,1.0,786432,37,25800
0.0,0.4,8,0,base_topk,0.5,bridge-37-0116,2,high,256,0.0,0.25,1048576,37,18900
0.0,0.4,8,0,budget_tuned_topk,0.5,bridge-37-0116,2,high,256,0.0,0.25,1048576,37,18400
0.0,0.4,8,0,power_sharpen,0.5,bridge-37-0116,2,high,256,0.0,0.25,1048576,37,43500
0.0,0.4,8,0,entropy_adaptive_sharpen,0.5,bridge-37-0116,2,high,256,0.0,0.25,1048576,37,91300
1.0,0.4,8,0,persistence,1.0,bridge-37-0116,2,high,256,1.0,1.0,1048576,37,21700
0.0,0.4,8,0,agreement,0.5,bridge-37-0116,2,high,256,0.0,0.25,1048576,37,20500
0.0,0.4,8,0,community,0.5,bridge-37-0116,2,high,256,0.0,0.25,1048576,37,19900
1.0,0.4,8,0,bridge_preserving,1.0,bridge-37-0116,2,high,256,1.0,1.0,1048576,37,45800
1.0,0.4,8,0,combined_structural,1.0,bridge-37-0116,2,high,256,1.0,1.0,1048576,37,45700
1.0,0.4,8,0,oracle_evidence,1.0,bridge-37-0116,2,high,256,1.0,1.0,1048576,37,26400
0.0,0.16,2,0,base_topk,0.0,bridge-37-0117,3,low,64,0.0,0.0,262144,37,19400
0.0,0.16,2,0,budget_tuned_topk,0.0,bridge-37-0117,3,low,64,0.0,0.0,262144,37,21500
0.0,0.16,2,0,power_sharpen,0.0,bridge-37-0117,3,low,64,0.0,0.0,262144,37,42300
0.0,0.16,2,0,entropy_adaptive_sharpen,0.0,bridge-37-0117,3,low,64,0.0,0.0,262144,37,91000
0.0,0.16,2,0,persistence,0.0,bridge-37-0117,3,low,64,0.0,0.0,262144,37,20600
0.0,0.16,2,0,agreement,0.0,bridge-37-0117,3,low,64,0.0,0.0,262144,37,19500
0.0,0.16,2,0,community,0.0,bridge-37-0117,3,low,64,0.0,0.0,262144,37,19400
1.0,0.16,2,0,bridge_preserving,0.3333333333333333,bridge-37-0117,3,low,64,0.0,0.16666666666666666,262144,37,39900
1.0,0.16,2,0,combined_structural,0.6666666666666666,bridge-37-0117,3,low,64,0.0,0.3333333333333333,262144,37,44600
0.0,0.16,2,0,oracle_evidence,0.6666666666666666,bridge-37-0117,3,low,64,0.0,0.3333333333333333,262144,37,24200
0.0,0.16,3,0,base_topk,0.0,bridge-37-0117,3,low,96,0.0,0.0,393216,37,17200
0.0,0.16,3,0,budget_tuned_topk,0.0,bridge-37-0117,3,low,96,0.0,0.0,393216,37,16400
0.0,0.16,3,0,power_sharpen,0.0,bridge-37-0117,3,low,96,0.0,0.0,393216,37,40400
0.0,0.16,3,0,entropy_adaptive_sharpen,0.0,bridge-37-0117,3,low,96,0.0,0.0,393216,37,90000
0.0,0.16,3,0,persistence,0.0,bridge-37-0117,3,low,96,0.0,0.0,393216,37,25300
0.0,0.16,3,0,agreement,0.0,bridge-37-0117,3,low,96,0.0,0.0,393216,37,18900
0.0,0.16,3,0,community,0.0,bridge-37-0117,3,low,96,0.0,0.0,393216,37,19100
1.0,0.16,3,0,bridge_preserving,0.3333333333333333,bridge-37-0117,3,low,96,0.0,0.16666666666666666,393216,37,39900
1.0,0.16,3,0,combined_structural,1.0,bridge-37-0117,3,low,96,1.0,1.0,393216,37,43300
1.0,0.16,3,0,oracle_evidence,1.0,bridge-37-0117,3,low,96,1.0,1.0,393216,37,24600
0.0,0.16,4,0,base_topk,0.3333333333333333,bridge-37-0117,3,low,128,0.0,0.16666666666666666,524288,37,17200
0.0,0.16,4,0,budget_tuned_topk,0.3333333333333333,bridge-37-0117,3,low,128,0.0,0.16666666666666666,524288,37,20600
0.0,0.16,4,0,power_sharpen,0.3333333333333333,bridge-37-0117,3,low,128,0.0,0.16666666666666666,524288,37,41700
0.0,0.16,4,0,entropy_adaptive_sharpen,0.3333333333333333,bridge-37-0117,3,low,128,0.0,0.16666666666666666,524288,37,89100
0.0,0.16,4,0,persistence,0.3333333333333333,bridge-37-0117,3,low,128,0.0,0.16666666666666666,524288,37,20800
0.0,0.16,4,0,agreement,0.3333333333333333,bridge-37-0117,3,low,128,0.0,0.16666666666666666,524288,37,19100
0.0,0.16,4,0,community,0.3333333333333333,bridge-37-0117,3,low,128,0.0,0.16666666666666666,524288,37,18800
1.0,0.16,4,0,bridge_preserving,0.3333333333333333,bridge-37-0117,3,low,128,0.0,0.16666666666666666,524288,37,39500
1.0,0.16,4,0,combined_structural,1.0,bridge-37-0117,3,low,128,1.0,1.0,524288,37,47300
1.0,0.16,4,0,oracle_evidence,1.0,bridge-37-0117,3,low,128,1.0,1.0,524288,37,24800
0.0,0.16,6,0,base_topk,0.3333333333333333,bridge-37-0117,3,low,192,0.0,0.16666666666666666,786432,37,17800
0.0,0.16,6,0,budget_tuned_topk,0.3333333333333333,bridge-37-0117,3,low,192,0.0,0.16666666666666666,786432,37,16900
0.0,0.16,6,0,power_sharpen,0.3333333333333333,bridge-37-0117,3,low,192,0.0,0.16666666666666666,786432,37,65500
0.0,0.16,6,0,entropy_adaptive_sharpen,0.3333333333333333,bridge-37-0117,3,low,192,0.0,0.16666666666666666,786432,37,93800
0.0,0.16,6,0,persistence,0.6666666666666666,bridge-37-0117,3,low,192,0.0,0.3333333333333333,786432,37,22100
0.0,0.16,6,0,agreement,0.3333333333333333,bridge-37-0117,3,low,192,0.0,0.16666666666666666,786432,37,20500
0.0,0.16,6,0,community,0.3333333333333333,bridge-37-0117,3,low,192,0.0,0.16666666666666666,786432,37,20000
1.0,0.16,6,0,bridge_preserving,1.0,bridge-37-0117,3,low,192,1.0,1.0,786432,37,51500
1.0,0.16,6,0,combined_structural,1.0,bridge-37-0117,3,low,192,1.0,1.0,786432,37,46500
1.0,0.16,6,0,oracle_evidence,1.0,bridge-37-0117,3,low,192,1.0,1.0,786432,37,26400
0.0,0.16,8,0,base_topk,0.6666666666666666,bridge-37-0117,3,low,256,0.0,0.3333333333333333,1048576,37,19000
0.0,0.16,8,0,budget_tuned_topk,0.6666666666666666,bridge-37-0117,3,low,256,0.0,0.3333333333333333,1048576,37,22800
0.0,0.16,8,0,power_sharpen,0.6666666666666666,bridge-37-0117,3,low,256,0.0,0.3333333333333333,1048576,37,43800
0.0,0.16,8,0,entropy_adaptive_sharpen,0.6666666666666666,bridge-37-0117,3,low,256,0.0,0.3333333333333333,1048576,37,92200
0.0,0.16,8,0,persistence,0.6666666666666666,bridge-37-0117,3,low,256,0.0,0.3333333333333333,1048576,37,22300
0.0,0.16,8,0,agreement,0.6666666666666666,bridge-37-0117,3,low,256,0.0,0.3333333333333333,1048576,37,20600
0.0,0.16,8,0,community,0.6666666666666666,bridge-37-0117,3,low,256,0.0,0.3333333333333333,1048576,37,20400
1.0,0.16,8,0,bridge_preserving,1.0,bridge-37-0117,3,low,256,1.0,1.0,1048576,37,45800
1.0,0.16,8,0,combined_structural,1.0,bridge-37-0117,3,low,256,1.0,1.0,1048576,37,45600
1.0,0.16,8,0,oracle_evidence,1.0,bridge-37-0117,3,low,256,1.0,1.0,1048576,37,26100
0.0,0.28,2,0,base_topk,0.5,bridge-37-0118,2,high,64,0.0,0.25,262144,37,18700
0.0,0.28,2,0,budget_tuned_topk,0.5,bridge-37-0118,2,high,64,0.0,0.25,262144,37,21300
0.0,0.28,2,0,power_sharpen,0.5,bridge-37-0118,2,high,64,0.0,0.25,262144,37,42700
0.0,0.28,2,0,entropy_adaptive_sharpen,0.5,bridge-37-0118,2,high,64,0.0,0.25,262144,37,91000
0.0,0.28,2,0,persistence,0.5,bridge-37-0118,2,high,64,0.0,0.25,262144,37,25000
0.0,0.28,2,0,agreement,0.5,bridge-37-0118,2,high,64,0.0,0.25,262144,37,18700
0.0,0.28,2,0,community,0.5,bridge-37-0118,2,high,64,0.0,0.25,262144,37,18300
0.0,0.28,2,0,bridge_preserving,0.5,bridge-37-0118,2,high,64,0.0,0.25,262144,37,39300
1.0,0.28,2,0,combined_structural,1.0,bridge-37-0118,2,high,64,1.0,1.0,262144,37,43900
1.0,0.28,2,0,oracle_evidence,1.0,bridge-37-0118,2,high,64,1.0,1.0,262144,37,24200
0.0,0.28,3,0,base_topk,0.5,bridge-37-0118,2,high,96,0.0,0.25,393216,37,17100
0.0,0.28,3,0,budget_tuned_topk,0.5,bridge-37-0118,2,high,96,0.0,0.25,393216,37,16300
0.0,0.28,3,0,power_sharpen,0.5,bridge-37-0118,2,high,96,0.0,0.25,393216,37,41000
0.0,0.28,3,0,entropy_adaptive_sharpen,0.5,bridge-37-0118,2,high,96,0.0,0.25,393216,37,90300
0.0,0.28,3,0,persistence,0.5,bridge-37-0118,2,high,96,0.0,0.25,393216,37,20100
0.0,0.28,3,0,agreement,0.5,bridge-37-0118,2,high,96,0.0,0.25,393216,37,18900
0.0,0.28,3,0,community,0.5,bridge-37-0118,2,high,96,0.0,0.25,393216,37,18900
0.0,0.28,3,0,bridge_preserving,0.5,bridge-37-0118,2,high,96,0.0,0.25,393216,37,51500
1.0,0.28,3,0,combined_structural,1.0,bridge-37-0118,2,high,96,1.0,1.0,393216,37,43600
1.0,0.28,3,0,oracle_evidence,1.0,bridge-37-0118,2,high,96,1.0,1.0,393216,37,24800
0.0,0.28,4,0,base_topk,0.5,bridge-37-0118,2,high,128,0.0,0.25,524288,37,18200
0.0,0.28,4,0,budget_tuned_topk,0.5,bridge-37-0118,2,high,128,0.0,0.25,524288,37,17100
0.0,0.28,4,0,power_sharpen,0.5,bridge-37-0118,2,high,128,0.0,0.25,524288,37,41700
0.0,0.28,4,0,entropy_adaptive_sharpen,0.5,bridge-37-0118,2,high,128,0.0,0.25,524288,37,91300
0.0,0.28,4,0,persistence,0.5,bridge-37-0118,2,high,128,0.0,0.25,524288,37,20900
0.0,0.28,4,0,agreement,0.5,bridge-37-0118,2,high,128,0.0,0.25,524288,37,18900
0.0,0.28,4,0,community,0.5,bridge-37-0118,2,high,128,0.0,0.25,524288,37,18600
0.0,0.28,4,0,bridge_preserving,0.5,bridge-37-0118,2,high,128,0.0,0.25,524288,37,39900
1.0,0.28,4,0,combined_structural,1.0,bridge-37-0118,2,high,128,1.0,1.0,524288,37,43200
1.0,0.28,4,0,oracle_evidence,1.0,bridge-37-0118,2,high,128,1.0,1.0,524288,37,34700
0.0,0.28,6,0,base_topk,0.5,bridge-37-0118,2,high,192,0.0,0.25,786432,37,18800
0.0,0.28,6,0,budget_tuned_topk,0.5,bridge-37-0118,2,high,192,0.0,0.25,786432,37,23600
0.0,0.28,6,0,power_sharpen,0.5,bridge-37-0118,2,high,192,0.0,0.25,786432,37,44400
0.0,0.28,6,0,entropy_adaptive_sharpen,0.5,bridge-37-0118,2,high,192,0.0,0.25,786432,37,93500
0.0,0.28,6,0,persistence,0.5,bridge-37-0118,2,high,192,0.0,0.25,786432,37,21900
0.0,0.28,6,0,agreement,0.5,bridge-37-0118,2,high,192,0.0,0.25,786432,37,19700
0.0,0.28,6,0,community,0.5,bridge-37-0118,2,high,192,0.0,0.25,786432,37,19800
1.0,0.28,6,0,bridge_preserving,1.0,bridge-37-0118,2,high,192,1.0,1.0,786432,37,62300
1.0,0.28,6,0,combined_structural,1.0,bridge-37-0118,2,high,192,1.0,1.0,786432,37,44000
1.0,0.28,6,0,oracle_evidence,1.0,bridge-37-0118,2,high,192,1.0,1.0,786432,37,24400
0.0,0.28,8,0,base_topk,0.5,bridge-37-0118,2,high,256,0.0,0.25,1048576,37,18100
0.0,0.28,8,0,budget_tuned_topk,0.5,bridge-37-0118,2,high,256,0.0,0.25,1048576,37,17100
0.0,0.28,8,0,power_sharpen,0.5,bridge-37-0118,2,high,256,0.0,0.25,1048576,37,42400
0.0,0.28,8,0,entropy_adaptive_sharpen,0.5,bridge-37-0118,2,high,256,0.0,0.25,1048576,37,90000
0.0,0.28,8,0,persistence,0.5,bridge-37-0118,2,high,256,0.0,0.25,1048576,37,26100
0.0,0.28,8,0,agreement,0.5,bridge-37-0118,2,high,256,0.0,0.25,1048576,37,19900
0.0,0.28,8,0,community,0.5,bridge-37-0118,2,high,256,0.0,0.25,1048576,37,19400
1.0,0.28,8,0,bridge_preserving,1.0,bridge-37-0118,2,high,256,1.0,1.0,1048576,37,44100
1.0,0.28,8,0,combined_structural,1.0,bridge-37-0118,2,high,256,1.0,1.0,1048576,37,51800
1.0,0.28,8,0,oracle_evidence,1.0,bridge-37-0118,2,high,256,1.0,1.0,1048576,37,51200
0.0,0.4,2,0,base_topk,0.3333333333333333,bridge-37-0119,3,high,64,0.0,0.16666666666666666,262144,37,31300
0.0,0.4,2,0,budget_tuned_topk,0.3333333333333333,bridge-37-0119,3,high,64,0.0,0.16666666666666666,262144,37,25700
0.0,0.4,2,0,power_sharpen,0.3333333333333333,bridge-37-0119,3,high,64,0.0,0.16666666666666666,262144,37,62400
0.0,0.4,2,0,entropy_adaptive_sharpen,0.3333333333333333,bridge-37-0119,3,high,64,0.0,0.16666666666666666,262144,37,125500
0.0,0.4,2,0,persistence,0.3333333333333333,bridge-37-0119,3,high,64,0.0,0.16666666666666666,262144,37,27000
0.0,0.4,2,0,agreement,0.3333333333333333,bridge-37-0119,3,high,64,0.0,0.16666666666666666,262144,37,26100
0.0,0.4,2,0,community,0.3333333333333333,bridge-37-0119,3,high,64,0.0,0.16666666666666666,262144,37,43200
1.0,0.4,2,0,bridge_preserving,0.6666666666666666,bridge-37-0119,3,high,64,0.0,0.3333333333333333,262144,37,101000
1.0,0.4,2,0,combined_structural,0.6666666666666666,bridge-37-0119,3,high,64,0.0,0.3333333333333333,262144,37,105400
0.0,0.4,2,0,oracle_evidence,0.6666666666666666,bridge-37-0119,3,high,64,0.0,0.3333333333333333,262144,37,44200
0.0,0.4,3,0,base_topk,0.6666666666666666,bridge-37-0119,3,high,96,0.0,0.3333333333333333,393216,37,26900
0.0,0.4,3,0,budget_tuned_topk,0.6666666666666666,bridge-37-0119,3,high,96,0.0,0.3333333333333333,393216,37,24900
0.0,0.4,3,0,power_sharpen,0.6666666666666666,bridge-37-0119,3,high,96,0.0,0.3333333333333333,393216,37,74600
0.0,0.4,3,0,entropy_adaptive_sharpen,0.6666666666666666,bridge-37-0119,3,high,96,0.0,0.3333333333333333,393216,37,134300
0.0,0.4,3,0,persistence,0.6666666666666666,bridge-37-0119,3,high,96,0.0,0.3333333333333333,393216,37,28900
0.0,0.4,3,0,agreement,0.6666666666666666,bridge-37-0119,3,high,96,0.0,0.3333333333333333,393216,37,89000
0.0,0.4,3,0,community,0.6666666666666666,bridge-37-0119,3,high,96,0.0,0.3333333333333333,393216,37,166000
1.0,0.4,3,0,bridge_preserving,0.6666666666666666,bridge-37-0119,3,high,96,0.0,0.3333333333333333,393216,37,60900
1.0,0.4,3,0,combined_structural,1.0,bridge-37-0119,3,high,96,1.0,1.0,393216,37,85500
1.0,0.4,3,0,oracle_evidence,1.0,bridge-37-0119,3,high,96,1.0,1.0,393216,37,1148200
0.0,0.4,4,0,base_topk,0.6666666666666666,bridge-37-0119,3,high,128,0.0,0.3333333333333333,524288,37,30800
0.0,0.4,4,0,budget_tuned_topk,0.6666666666666666,bridge-37-0119,3,high,128,0.0,0.3333333333333333,524288,37,18300
0.0,0.4,4,0,power_sharpen,0.6666666666666666,bridge-37-0119,3,high,128,0.0,0.3333333333333333,524288,37,63200
0.0,0.4,4,0,entropy_adaptive_sharpen,0.6666666666666666,bridge-37-0119,3,high,128,0.0,0.3333333333333333,524288,37,122800
1.0,0.4,4,0,persistence,1.0,bridge-37-0119,3,high,128,1.0,1.0,524288,37,21500
0.0,0.4,4,0,agreement,0.6666666666666666,bridge-37-0119,3,high,128,0.0,0.3333333333333333,524288,37,27600
0.0,0.4,4,0,community,0.6666666666666666,bridge-37-0119,3,high,128,0.0,0.3333333333333333,524288,37,20000
1.0,0.4,4,0,bridge_preserving,1.0,bridge-37-0119,3,high,128,1.0,1.0,524288,37,44600
1.0,0.4,4,0,combined_structural,1.0,bridge-37-0119,3,high,128,1.0,1.0,524288,37,71800
1.0,0.4,4,0,oracle_evidence,1.0,bridge-37-0119,3,high,128,1.0,1.0,524288,37,25300
1.0,0.4,6,0,base_topk,1.0,bridge-37-0119,3,high,192,1.0,1.0,786432,37,17400
1.0,0.4,6,0,budget_tuned_topk,1.0,bridge-37-0119,3,high,192,1.0,1.0,786432,37,16900
1.0,0.4,6,0,power_sharpen,1.0,bridge-37-0119,3,high,192,1.0,1.0,786432,37,67400
1.0,0.4,6,0,entropy_adaptive_sharpen,1.0,bridge-37-0119,3,high,192,1.0,1.0,786432,37,92700
1.0,0.4,6,0,persistence,1.0,bridge-37-0119,3,high,192,1.0,1.0,786432,37,24900
1.0,0.4,6,0,agreement,1.0,bridge-37-0119,3,high,192,1.0,1.0,786432,37,18600
1.0,0.4,6,0,community,1.0,bridge-37-0119,3,high,192,1.0,1.0,786432,37,18000
1.0,0.4,6,0,bridge_preserving,1.0,bridge-37-0119,3,high,192,1.0,1.0,786432,37,41100
1.0,0.4,6,0,combined_structural,1.0,bridge-37-0119,3,high,192,1.0,1.0,786432,37,50800
1.0,0.4,6,0,oracle_evidence,1.0,bridge-37-0119,3,high,192,1.0,1.0,786432,37,1221000
1.0,0.4,8,0,base_topk,1.0,bridge-37-0119,3,high,256,1.0,1.0,1048576,37,46600
1.0,0.4,8,0,budget_tuned_topk,1.0,bridge-37-0119,3,high,256,1.0,1.0,1048576,37,21800
1.0,0.4,8,0,power_sharpen,1.0,bridge-37-0119,3,high,256,1.0,1.0,1048576,37,69000
1.0,0.4,8,0,entropy_adaptive_sharpen,1.0,bridge-37-0119,3,high,256,1.0,1.0,1048576,37,128700
1.0,0.4,8,0,persistence,1.0,bridge-37-0119,3,high,256,1.0,1.0,1048576,37,23300
1.0,0.4,8,0,agreement,1.0,bridge-37-0119,3,high,256,1.0,1.0,1048576,37,20400
1.0,0.4,8,0,community,1.0,bridge-37-0119,3,high,256,1.0,1.0,1048576,37,20100
1.0,0.4,8,0,bridge_preserving,1.0,bridge-37-0119,3,high,256,1.0,1.0,1048576,37,49100
1.0,0.4,8,0,combined_structural,1.0,bridge-37-0119,3,high,256,1.0,1.0,1048576,37,63900
1.0,0.4,8,0,oracle_evidence,1.0,bridge-37-0119,3,high,256,1.0,1.0,1048576,37,26600
0.0,0.16,2,0,base_topk,0.0,bridge-37-0120,2,low,64,0.0,0.0,262144,37,18800
0.0,0.16,2,0,budget_tuned_topk,0.0,bridge-37-0120,2,low,64,0.0,0.0,262144,37,16300
0.0,0.16,2,0,power_sharpen,0.0,bridge-37-0120,2,low,64,0.0,0.0,262144,37,42000
0.0,0.16,2,0,entropy_adaptive_sharpen,0.0,bridge-37-0120,2,low,64,0.0,0.0,262144,37,91400
0.0,0.16,2,0,persistence,0.5,bridge-37-0120,2,low,64,0.0,0.25,262144,37,20000
0.0,0.16,2,0,agreement,0.0,bridge-37-0120,2,low,64,0.0,0.0,262144,37,18300
0.0,0.16,2,0,community,0.0,bridge-37-0120,2,low,64,0.0,0.0,262144,37,18000
1.0,0.16,2,0,bridge_preserving,0.5,bridge-37-0120,2,low,64,0.0,0.25,262144,37,44300
1.0,0.16,2,0,combined_structural,1.0,bridge-37-0120,2,low,64,1.0,1.0,262144,37,46100
1.0,0.16,2,0,oracle_evidence,1.0,bridge-37-0120,2,low,64,1.0,1.0,262144,37,24500
0.0,0.16,3,0,base_topk,0.0,bridge-37-0120,2,low,96,0.0,0.0,393216,37,21000
0.0,0.16,3,0,budget_tuned_topk,0.0,bridge-37-0120,2,low,96,0.0,0.0,393216,37,16200
0.0,0.16,3,0,power_sharpen,0.0,bridge-37-0120,2,low,96,0.0,0.0,393216,37,41000
0.0,0.16,3,0,entropy_adaptive_sharpen,0.0,bridge-37-0120,2,low,96,0.0,0.0,393216,37,87400
0.0,0.16,3,0,persistence,0.5,bridge-37-0120,2,low,96,0.0,0.25,393216,37,20300
0.0,0.16,3,0,agreement,0.0,bridge-37-0120,2,low,96,0.0,0.0,393216,37,18300
0.0,0.16,3,0,community,0.0,bridge-37-0120,2,low,96,0.0,0.0,393216,37,18000
1.0,0.16,3,0,bridge_preserving,0.5,bridge-37-0120,2,low,96,0.0,0.25,393216,37,40600
1.0,0.16,3,0,combined_structural,1.0,bridge-37-0120,2,low,96,1.0,1.0,393216,37,43600
1.0,0.16,3,0,oracle_evidence,1.0,bridge-37-0120,2,low,96,1.0,1.0,393216,37,23500
0.0,0.16,4,0,base_topk,0.0,bridge-37-0120,2,low,128,0.0,0.0,524288,37,16500
0.0,0.16,4,0,budget_tuned_topk,0.0,bridge-37-0120,2,low,128,0.0,0.0,524288,37,16000
0.0,0.16,4,0,power_sharpen,0.0,bridge-37-0120,2,low,128,0.0,0.0,524288,37,40200
0.0,0.16,4,0,entropy_adaptive_sharpen,0.0,bridge-37-0120,2,low,128,0.0,0.0,524288,37,97600
0.0,0.16,4,0,persistence,0.5,bridge-37-0120,2,low,128,0.0,0.25,524288,37,20400
0.0,0.16,4,0,agreement,0.0,bridge-37-0120,2,low,128,0.0,0.0,524288,37,18500
0.0,0.16,4,0,community,0.0,bridge-37-0120,2,low,128,0.0,0.0,524288,37,18000
1.0,0.16,4,0,bridge_preserving,0.5,bridge-37-0120,2,low,128,0.0,0.25,524288,37,42700
1.0,0.16,4,0,combined_structural,1.0,bridge-37-0120,2,low,128,1.0,1.0,524288,37,44200
1.0,0.16,4,0,oracle_evidence,1.0,bridge-37-0120,2,low,128,1.0,1.0,524288,37,24200
0.0,0.16,6,0,base_topk,0.0,bridge-37-0120,2,low,192,0.0,0.0,786432,37,17800
0.0,0.16,6,0,budget_tuned_topk,0.0,bridge-37-0120,2,low,192,0.0,0.0,786432,37,16500
0.0,0.16,6,0,power_sharpen,0.0,bridge-37-0120,2,low,192,0.0,0.0,786432,37,57800
0.0,0.16,6,0,entropy_adaptive_sharpen,0.0,bridge-37-0120,2,low,192,0.0,0.0,786432,37,113800
0.0,0.16,6,0,persistence,0.5,bridge-37-0120,2,low,192,0.0,0.25,786432,37,22800
0.0,0.16,6,0,agreement,0.0,bridge-37-0120,2,low,192,0.0,0.0,786432,37,20000
0.0,0.16,6,0,community,0.0,bridge-37-0120,2,low,192,0.0,0.0,786432,37,19200
1.0,0.16,6,0,bridge_preserving,1.0,bridge-37-0120,2,low,192,1.0,1.0,786432,37,46600
