condition,example_id,family,heads,icl_gain,layers,margin,model_seed,probability,rank,stage,target,top1,width
none,50,6,1,,1,-8.779436111450195,11,0.00014490378089249134,20,D4,6,0,16
correct,50,6,1,16.82277774810791,1,8.043341636657715,11,0.9992597699165344,1,D4,6,1,16
shuffled,50,6,1,,1,-8.258356094360352,11,0.0002586902992334217,3,D4,6,0,16
wrong_chain,50,6,1,,1,-4.806264877319336,11,0.008060930296778679,2,D4,6,0,16
irrelevant,50,6,1,,1,-9.491730690002441,11,7.505837857024744e-05,7,D4,6,0,16
reversed,50,6,1,,1,7.1538591384887695,11,0.9984853863716125,1,D4,6,1,16
none,51,6,1,,1,-8.779436111450195,11,0.00014490378089249134,20,D4,6,0,16
correct,51,6,1,16.82277774810791,1,8.043341636657715,11,0.9992597699165344,1,D4,6,1,16
shuffled,51,6,1,,1,-7.003938674926758,11,0.0009046310442499816,3,D4,6,0,16
wrong_chain,51,6,1,,1,-4.806264877319336,11,0.008060930296778679,2,D4,6,0,16
irrelevant,51,6,1,,1,-9.491730690002441,11,7.505837857024744e-05,7,D4,6,0,16
reversed,51,6,1,,1,7.1538591384887695,11,0.9984853863716125,1,D4,6,1,16
none,52,6,1,,1,-8.779436111450195,11,0.00014490378089249134,20,D4,6,0,16
correct,52,6,1,16.82277774810791,1,8.043341636657715,11,0.9992597699165344,1,D4,6,1,16
shuffled,52,6,1,,1,-8.258356094360352,11,0.0002586902992334217,3,D4,6,0,16
wrong_chain,52,6,1,,1,-4.806264877319336,11,0.008060930296778679,2,D4,6,0,16
irrelevant,52,6,1,,1,-9.491730690002441,11,7.505837857024744e-05,7,D4,6,0,16
reversed,52,6,1,,1,7.1538591384887695,11,0.9984853863716125,1,D4,6,1,16
none,53,6,1,,1,-8.779436111450195,11,0.00014490378089249134,20,D4,6,0,16
correct,53,6,1,16.82277774810791,1,8.043341636657715,11,0.9992597699165344,1,D4,6,1,16
shuffled,53,6,1,,1,-8.258356094360352,11,0.0002586902992334217,3,D4,6,0,16
wrong_chain,53,6,1,,1,-4.806264877319336,11,0.008060930296778679,2,D4,6,0,16
irrelevant,53,6,1,,1,-9.491730690002441,11,7.505837857024744e-05,7,D4,6,0,16
reversed,53,6,1,,1,7.1538591384887695,11,0.9984853863716125,1,D4,6,1,16
none,54,6,1,,1,-8.779436111450195,11,0.00014490378089249134,20,D4,6,0,16
correct,54,6,1,16.82277774810791,1,8.043341636657715,11,0.9992597699165344,1,D4,6,1,16
shuffled,54,6,1,,1,-8.258356094360352,11,0.0002586902992334217,3,D4,6,0,16
wrong_chain,54,6,1,,1,-4.806264877319336,11,0.008060930296778679,2,D4,6,0,16
irrelevant,54,6,1,,1,-9.491730690002441,11,7.505837857024744e-05,7,D4,6,0,16
reversed,54,6,1,,1,7.1538591384887695,11,0.9984853863716125,1,D4,6,1,16
none,55,6,1,,1,-8.779436111450195,11,0.00014490378089249134,20,D4,6,0,16
correct,55,6,1,16.82277774810791,1,8.043341636657715,11,0.9992597699165344,1,D4,6,1,16
shuffled,55,6,1,,1,-7.003938674926758,11,0.0009046310442499816,3,D4,6,0,16
wrong_chain,55,6,1,,1,-4.806264877319336,11,0.008060930296778679,2,D4,6,0,16
irrelevant,55,6,1,,1,-9.491730690002441,11,7.505837857024744e-05,7,D4,6,0,16
reversed,55,6,1,,1,7.1538591384887695,11,0.9984853863716125,1,D4,6,1,16
none,56,7,1,,1,-10.379476547241211,11,1.1698387424985413e-05,85,D4,6,0,16
correct,56,7,1,19.113253593444824,1,8.733777046203613,11,0.9995026588439941,1,D4,6,1,16
shuffled,56,7,1,,1,-5.949758052825928,11,0.0025908828247338533,2,D4,6,0,16
wrong_chain,56,7,1,,1,-6.499616622924805,11,0.0014715194702148438,6,D4,6,0,16
irrelevant,56,7,1,,1,-6.190447807312012,11,0.0020289993844926357,3,D4,6,0,16
reversed,56,7,1,,1,9.730749130249023,11,0.9997188448905945,1,D4,6,1,16
none,57,7,1,,1,-10.379476547241211,11,1.1698387424985413e-05,85,D4,6,0,16
correct,57,7,1,19.113253593444824,1,8.733777046203613,11,0.9995026588439941,1,D4,6,1,16
shuffled,57,7,1,,1,-4.183135986328125,11,0.014966760762035847,2,D4,6,0,16
wrong_chain,57,7,1,,1,-6.499616622924805,11,0.0014715194702148438,6,D4,6,0,16
irrelevant,57,7,1,,1,-6.190447807312012,11,0.0020289993844926357,3,D4,6,0,16
reversed,57,7,1,,1,9.730749130249023,11,0.9997188448905945,1,D4,6,1,16
none,58,7,1,,1,-10.379476547241211,11,1.1698387424985413e-05,85,D4,6,0,16
correct,58,7,1,19.113253593444824,1,8.733777046203613,11,0.9995026588439941,1,D4,6,1,16
shuffled,58,7,1,,1,-5.949758052825928,11,0.0025908828247338533,2,D4,6,0,16
wrong_chain,58,7,1,,1,-6.499616622924805,11,0.0014715194702148438,6,D4,6,0,16
irrelevant,58,7,1,,1,-6.190447807312012,11,0.0020289993844926357,3,D4,6,0,16
reversed,58,7,1,,1,9.730749130249023,11,0.9997188448905945,1,D4,6,1,16
none,59,7,1,,1,-10.379476547241211,11,1.1698387424985413e-05,85,D4,6,0,16
correct,59,7,1,19.113253593444824,1,8.733777046203613,11,0.9995026588439941,1,D4,6,1,16
shuffled,59,7,1,,1,-5.949758052825928,11,0.0025908828247338533,2,D4,6,0,16
wrong_chain,59,7,1,,1,-6.499616622924805,11,0.0014715194702148438,6,D4,6,0,16
irrelevant,59,7,1,,1,-6.190447807312012,11,0.0020289993844926357,3,D4,6,0,16
reversed,59,7,1,,1,9.730749130249023,11,0.9997188448905945,1,D4,6,1,16
none,60,7,1,,1,-10.379476547241211,11,1.1698387424985413e-05,85,D4,6,0,16
correct,60,7,1,19.113253593444824,1,8.733777046203613,11,0.9995026588439941,1,D4,6,1,16
shuffled,60,7,1,,1,-4.183135986328125,11,0.014966760762035847,2,D4,6,0,16
wrong_chain,60,7,1,,1,-6.499616622924805,11,0.0014715194702148438,6,D4,6,0,16
irrelevant,60,7,1,,1,-6.190447807312012,11,0.0020289993844926357,3,D4,6,0,16
reversed,60,7,1,,1,9.730749130249023,11,0.9997188448905945,1,D4,6,1,16
none,61,7,1,,1,-10.379476547241211,11,1.1698387424985413e-05,85,D4,6,0,16
correct,61,7,1,19.113253593444824,1,8.733777046203613,11,0.9995026588439941,1,D4,6,1,16
shuffled,61,7,1,,1,-5.949758052825928,11,0.0025908828247338533,2,D4,6,0,16
wrong_chain,61,7,1,,1,-6.499616622924805,11,0.0014715194702148438,6,D4,6,0,16
irrelevant,61,7,1,,1,-6.190447807312012,11,0.0020289993844926357,3,D4,6,0,16
reversed,61,7,1,,1,9.730749130249023,11,0.9997188448905945,1,D4,6,1,16
none,62,7,1,,1,-10.379476547241211,11,1.1698387424985413e-05,85,D4,6,0,16
correct,62,7,1,19.113253593444824,1,8.733777046203613,11,0.9995026588439941,1,D4,6,1,16
shuffled,62,7,1,,1,-4.183135986328125,11,0.014966760762035847,2,D4,6,0,16
wrong_chain,62,7,1,,1,-6.499616622924805,11,0.0014715194702148438,6,D4,6,0,16
irrelevant,62,7,1,,1,-6.190447807312012,11,0.0020289993844926357,3,D4,6,0,16
reversed,62,7,1,,1,9.730749130249023,11,0.9997188448905945,1,D4,6,1,16
none,63,7,1,,1,-10.379476547241211,11,1.1698387424985413e-05,85,D4,6,0,16
correct,63,7,1,19.113253593444824,1,8.733777046203613,11,0.9995026588439941,1,D4,6,1,16
shuffled,63,7,1,,1,-5.949758052825928,11,0.0025908828247338533,2,D4,6,0,16
wrong_chain,63,7,1,,1,-6.499616622924805,11,0.0014715194702148438,6,D4,6,0,16
irrelevant,63,7,1,,1,-6.190447807312012,11,0.0020289993844926357,3,D4,6,0,16
reversed,63,7,1,,1,9.730749130249023,11,0.9997188448905945,1,D4,6,1,16
none,0,0,1,,1,-13.06413745880127,23,1.5257775203281199e-06,79,D4,6,0,16
correct,0,0,1,11.830131530761719,1,-1.2340059280395508,23,0.1327880471944809,3,D4,6,0,16
shuffled,0,0,1,,1,-1.0279502868652344,23,0.15452037751674652,3,D4,6,0,16
wrong_chain,0,0,1,,1,-1.1442785263061523,23,0.1400827169418335,3,D4,6,0,16
irrelevant,0,0,1,,1,-1.0196313858032227,23,0.15608654916286469,3,D4,6,0,16
reversed,0,0,1,,1,-1.0228910446166992,23,0.1551806628704071,3,D4,6,0,16
none,1,0,1,,1,-13.06413745880127,23,1.5257775203281199e-06,79,D4,6,0,16
correct,1,0,1,11.830131530761719,1,-1.2340059280395508,23,0.1327880471944809,3,D4,6,0,16
shuffled,1,0,1,,1,-1.0279502868652344,23,0.15452037751674652,3,D4,6,0,16
wrong_chain,1,0,1,,1,-1.1442785263061523,23,0.1400827169418335,3,D4,6,0,16
irrelevant,1,0,1,,1,-1.0196313858032227,23,0.15608654916286469,3,D4,6,0,16
reversed,1,0,1,,1,-1.0228910446166992,23,0.1551806628704071,3,D4,6,0,16
none,2,0,1,,1,-13.06413745880127,23,1.5257775203281199e-06,79,D4,6,0,16
correct,2,0,1,11.830131530761719,1,-1.2340059280395508,23,0.1327880471944809,3,D4,6,0,16
shuffled,2,0,1,,1,-1.0279502868652344,23,0.15452037751674652,3,D4,6,0,16
wrong_chain,2,0,1,,1,-1.1442785263061523,23,0.1400827169418335,3,D4,6,0,16
irrelevant,2,0,1,,1,-1.0196313858032227,23,0.15608654916286469,3,D4,6,0,16
reversed,2,0,1,,1,-1.0228910446166992,23,0.1551806628704071,3,D4,6,0,16
none,3,0,1,,1,-13.06413745880127,23,1.5257775203281199e-06,79,D4,6,0,16
correct,3,0,1,11.830131530761719,1,-1.2340059280395508,23,0.1327880471944809,3,D4,6,0,16
shuffled,3,0,1,,1,-1.2544221878051758,23,0.13097421824932098,3,D4,6,0,16
wrong_chain,3,0,1,,1,-1.1442785263061523,23,0.1400827169418335,3,D4,6,0,16
irrelevant,3,0,1,,1,-1.0196313858032227,23,0.15608654916286469,3,D4,6,0,16
reversed,3,0,1,,1,-1.0228910446166992,23,0.1551806628704071,3,D4,6,0,16
none,4,0,1,,1,-13.06413745880127,23,1.5257775203281199e-06,79,D4,6,0,16
correct,4,0,1,11.830131530761719,1,-1.2340059280395508,23,0.1327880471944809,3,D4,6,0,16
shuffled,4,0,1,,1,-1.0279502868652344,23,0.15452037751674652,3,D4,6,0,16
wrong_chain,4,0,1,,1,-1.1442785263061523,23,0.1400827169418335,3,D4,6,0,16
irrelevant,4,0,1,,1,-1.0196313858032227,23,0.15608654916286469,3,D4,6,0,16
reversed,4,0,1,,1,-1.0228910446166992,23,0.1551806628704071,3,D4,6,0,16
none,5,0,1,,1,-13.06413745880127,23,1.5257775203281199e-06,79,D4,6,0,16
correct,5,0,1,11.830131530761719,1,-1.2340059280395508,23,0.1327880471944809,3,D4,6,0,16
shuffled,5,0,1,,1,-1.2544221878051758,23,0.13097421824932098,3,D4,6,0,16
wrong_chain,5,0,1,,1,-1.1442785263061523,23,0.1400827169418335,3,D4,6,0,16
irrelevant,5,0,1,,1,-1.0196313858032227,23,0.15608654916286469,3,D4,6,0,16
reversed,5,0,1,,1,-1.0228910446166992,23,0.1551806628704071,3,D4,6,0,16
none,6,0,1,,1,-13.06413745880127,23,1.5257775203281199e-06,79,D4,6,0,16
correct,6,0,1,11.830131530761719,1,-1.2340059280395508,23,0.1327880471944809,3,D4,6,0,16
shuffled,6,0,1,,1,-1.2544221878051758,23,0.13097421824932098,3,D4,6,0,16
wrong_chain,6,0,1,,1,-1.1442785263061523,23,0.1400827169418335,3,D4,6,0,16
irrelevant,6,0,1,,1,-1.0196313858032227,23,0.15608654916286469,3,D4,6,0,16
reversed,6,0,1,,1,-1.0228910446166992,23,0.1551806628704071,3,D4,6,0,16
none,7,0,1,,1,-13.06413745880127,23,1.5257775203281199e-06,79,D4,6,0,16
correct,7,0,1,11.830131530761719,1,-1.2340059280395508,23,0.1327880471944809,3,D4,6,0,16
shuffled,7,0,1,,1,-1.0279502868652344,23,0.15452037751674652,3,D4,6,0,16
wrong_chain,7,0,1,,1,-1.1442785263061523,23,0.1400827169418335,3,D4,6,0,16
irrelevant,7,0,1,,1,-1.0196313858032227,23,0.15608654916286469,3,D4,6,0,16
reversed,7,0,1,,1,-1.0228910446166992,23,0.1551806628704071,3,D4,6,0,16
none,8,1,1,,1,-12.77099323272705,23,1.659492113503802e-06,98,D4,6,0,16
correct,8,1,1,13.072493553161621,1,0.3015003204345703,23,0.46296533942222595,1,D4,6,1,16
shuffled,8,1,1,,1,0.29673194885253906,23,0.46213990449905396,1,D4,6,1,16
wrong_chain,8,1,1,,1,0.3076658248901367,23,0.4645608067512512,1,D4,6,1,16
irrelevant,8,1,1,,1,0.35205936431884766,23,0.47132179141044617,1,D4,6,1,16
reversed,8,1,1,,1,0.34354400634765625,23,0.4698105454444885,1,D4,6,1,16
none,9,1,1,,1,-12.77099323272705,23,1.659492113503802e-06,98,D4,6,0,16
correct,9,1,1,13.072493553161621,1,0.3015003204345703,23,0.46296533942222595,1,D4,6,1,16
shuffled,9,1,1,,1,0.29673194885253906,23,0.46213990449905396,1,D4,6,1,16
wrong_chain,9,1,1,,1,0.3076658248901367,23,0.4645608067512512,1,D4,6,1,16
irrelevant,9,1,1,,1,0.35205936431884766,23,0.47132179141044617,1,D4,6,1,16
reversed,9,1,1,,1,0.34354400634765625,23,0.4698105454444885,1,D4,6,1,16
none,10,1,1,,1,-12.77099323272705,23,1.659492113503802e-06,98,D4,6,0,16
correct,10,1,1,13.072493553161621,1,0.3015003204345703,23,0.46296533942222595,1,D4,6,1,16
shuffled,10,1,1,,1,0.29673194885253906,23,0.46213990449905396,1,D4,6,1,16
wrong_chain,10,1,1,,1,0.3076658248901367,23,0.4645608067512512,1,D4,6,1,16
irrelevant,10,1,1,,1,0.35205936431884766,23,0.47132179141044617,1,D4,6,1,16
reversed,10,1,1,,1,0.34354400634765625,23,0.4698105454444885,1,D4,6,1,16
none,11,1,1,,1,-12.77099323272705,23,1.659492113503802e-06,98,D4,6,0,16
correct,11,1,1,13.072493553161621,1,0.3015003204345703,23,0.46296533942222595,1,D4,6,1,16
shuffled,11,1,1,,1,0.34748268127441406,23,0.47027137875556946,1,D4,6,1,16
wrong_chain,11,1,1,,1,0.3076658248901367,23,0.4645608067512512,1,D4,6,1,16
irrelevant,11,1,1,,1,0.35205936431884766,23,0.47132179141044617,1,D4,6,1,16
reversed,11,1,1,,1,0.34354400634765625,23,0.4698105454444885,1,D4,6,1,16
none,12,1,1,,1,-12.77099323272705,23,1.659492113503802e-06,98,D4,6,0,16
correct,12,1,1,13.072493553161621,1,0.3015003204345703,23,0.46296533942222595,1,D4,6,1,16
shuffled,12,1,1,,1,0.34748268127441406,23,0.47027137875556946,1,D4,6,1,16
wrong_chain,12,1,1,,1,0.3076658248901367,23,0.4645608067512512,1,D4,6,1,16
irrelevant,12,1,1,,1,0.35205936431884766,23,0.47132179141044617,1,D4,6,1,16
reversed,12,1,1,,1,0.34354400634765625,23,0.4698105454444885,1,D4,6,1,16
none,13,1,1,,1,-12.77099323272705,23,1.659492113503802e-06,98,D4,6,0,16
correct,13,1,1,13.072493553161621,1,0.3015003204345703,23,0.46296533942222595,1,D4,6,1,16
shuffled,13,1,1,,1,0.34748268127441406,23,0.47027137875556946,1,D4,6,1,16
wrong_chain,13,1,1,,1,0.3076658248901367,23,0.4645608067512512,1,D4,6,1,16
irrelevant,13,1,1,,1,0.35205936431884766,23,0.47132179141044617,1,D4,6,1,16
reversed,13,1,1,,1,0.34354400634765625,23,0.4698105454444885,1,D4,6,1,16
none,14,1,1,,1,-12.77099323272705,23,1.659492113503802e-06,98,D4,6,0,16
correct,14,1,1,13.072493553161621,1,0.3015003204345703,23,0.46296533942222595,1,D4,6,1,16
shuffled,14,1,1,,1,0.29673194885253906,23,0.46213990449905396,1,D4,6,1,16
wrong_chain,14,1,1,,1,0.3076658248901367,23,0.4645608067512512,1,D4,6,1,16
irrelevant,14,1,1,,1,0.35205936431884766,23,0.47132179141044617,1,D4,6,1,16
reversed,14,1,1,,1,0.34354400634765625,23,0.4698105454444885,1,D4,6,1,16
none,15,1,1,,1,-12.77099323272705,23,1.659492113503802e-06,98,D4,6,0,16
correct,15,1,1,13.072493553161621,1,0.3015003204345703,23,0.46296533942222595,1,D4,6,1,16
shuffled,15,1,1,,1,0.34748268127441406,23,0.47027137875556946,1,D4,6,1,16
wrong_chain,15,1,1,,1,0.3076658248901367,23,0.4645608067512512,1,D4,6,1,16
irrelevant,15,1,1,,1,0.35205936431884766,23,0.47132179141044617,1,D4,6,1,16
reversed,15,1,1,,1,0.34354400634765625,23,0.4698105454444885,1,D4,6,1,16
none,16,2,1,,1,-1.617774486541748,23,0.1294078379869461,2,D4,6,0,16
correct,16,2,1,0.8040642738342285,1,-0.8137102127075195,23,0.23846335709095,2,D4,6,0,16
shuffled,16,2,1,,1,-0.8153953552246094,23,0.2381691038608551,2,D4,6,0,16
wrong_chain,16,2,1,,1,-0.7862958908081055,23,0.242318794131279,2,D4,6,0,16
irrelevant,16,2,1,,1,-0.7603139877319336,23,0.24591279029846191,2,D4,6,0,16
reversed,16,2,1,,1,-0.7598257064819336,23,0.24596071243286133,2,D4,6,0,16
none,17,2,1,,1,-1.617774486541748,23,0.1294078379869461,2,D4,6,0,16
correct,17,2,1,0.8040642738342285,1,-0.8137102127075195,23,0.23846335709095,2,D4,6,0,16
shuffled,17,2,1,,1,-0.7644538879394531,23,0.24528062343597412,2,D4,6,0,16
wrong_chain,17,2,1,,1,-0.7862958908081055,23,0.242318794131279,2,D4,6,0,16
irrelevant,17,2,1,,1,-0.7603139877319336,23,0.24591279029846191,2,D4,6,0,16
reversed,17,2,1,,1,-0.7598257064819336,23,0.24596071243286133,2,D4,6,0,16
none,18,2,1,,1,-1.617774486541748,23,0.1294078379869461,2,D4,6,0,16
correct,18,2,1,0.8040642738342285,1,-0.8137102127075195,23,0.23846335709095,2,D4,6,0,16
shuffled,18,2,1,,1,-0.7644538879394531,23,0.24528062343597412,2,D4,6,0,16
wrong_chain,18,2,1,,1,-0.7862958908081055,23,0.242318794131279,2,D4,6,0,16
irrelevant,18,2,1,,1,-0.7603139877319336,23,0.24591279029846191,2,D4,6,0,16
reversed,18,2,1,,1,-0.7598257064819336,23,0.24596071243286133,2,D4,6,0,16
none,19,2,1,,1,-1.617774486541748,23,0.1294078379869461,2,D4,6,0,16
correct,19,2,1,0.8040642738342285,1,-0.8137102127075195,23,0.23846335709095,2,D4,6,0,16
shuffled,19,2,1,,1,-0.8153953552246094,23,0.2381691038608551,2,D4,6,0,16
wrong_chain,19,2,1,,1,-0.7862958908081055,23,0.242318794131279,2,D4,6,0,16
irrelevant,19,2,1,,1,-0.7603139877319336,23,0.24591279029846191,2,D4,6,0,16
reversed,19,2,1,,1,-0.7598257064819336,23,0.24596071243286133,2,D4,6,0,16
none,20,2,1,,1,-1.617774486541748,23,0.1294078379869461,2,D4,6,0,16
correct,20,2,1,0.8040642738342285,1,-0.8137102127075195,23,0.23846335709095,2,D4,6,0,16
shuffled,20,2,1,,1,-0.8153953552246094,23,0.2381691038608551,2,D4,6,0,16
wrong_chain,20,2,1,,1,-0.7862958908081055,23,0.242318794131279,2,D4,6,0,16
irrelevant,20,2,1,,1,-0.7603139877319336,23,0.24591279029846191,2,D4,6,0,16
reversed,20,2,1,,1,-0.7598257064819336,23,0.24596071243286133,2,D4,6,0,16
none,21,2,1,,1,-1.617774486541748,23,0.1294078379869461,2,D4,6,0,16
correct,21,2,1,0.8040642738342285,1,-0.8137102127075195,23,0.23846335709095,2,D4,6,0,16
shuffled,21,2,1,,1,-0.7644538879394531,23,0.24528062343597412,2,D4,6,0,16
wrong_chain,21,2,1,,1,-0.7862958908081055,23,0.242318794131279,2,D4,6,0,16
irrelevant,21,2,1,,1,-0.7603139877319336,23,0.24591279029846191,2,D4,6,0,16
reversed,21,2,1,,1,-0.7598257064819336,23,0.24596071243286133,2,D4,6,0,16
none,22,2,1,,1,-1.617774486541748,23,0.1294078379869461,2,D4,6,0,16
correct,22,2,1,0.8040642738342285,1,-0.8137102127075195,23,0.23846335709095,2,D4,6,0,16
shuffled,22,2,1,,1,-0.7644538879394531,23,0.24528062343597412,2,D4,6,0,16
wrong_chain,22,2,1,,1,-0.7862958908081055,23,0.242318794131279,2,D4,6,0,16
irrelevant,22,2,1,,1,-0.7603139877319336,23,0.24591279029846191,2,D4,6,0,16
reversed,22,2,1,,1,-0.7598257064819336,23,0.24596071243286133,2,D4,6,0,16
none,23,2,1,,1,-1.617774486541748,23,0.1294078379869461,2,D4,6,0,16
correct,23,2,1,0.8040642738342285,1,-0.8137102127075195,23,0.23846335709095,2,D4,6,0,16
shuffled,23,2,1,,1,-0.8153953552246094,23,0.2381691038608551,2,D4,6,0,16
wrong_chain,23,2,1,,1,-0.7862958908081055,23,0.242318794131279,2,D4,6,0,16
irrelevant,23,2,1,,1,-0.7603139877319336,23,0.24591279029846191,2,D4,6,0,16
reversed,23,2,1,,1,-0.7598257064819336,23,0.24596071243286133,2,D4,6,0,16
none,24,3,1,,1,-2.358745574951172,23,0.056995611637830734,3,D4,6,0,16
correct,24,3,1,2.0780467987060547,1,-0.2806987762451172,23,0.3022709786891937,2,D4,6,0,16
shuffled,24,3,1,,1,-0.24423885345458984,23,0.3182220757007599,2,D4,6,0,16
wrong_chain,24,3,1,,1,-0.2578134536743164,23,0.311611145734787,2,D4,6,0,16
irrelevant,24,3,1,,1,-0.2335948944091797,23,0.32144463062286377,2,D4,6,0,16
reversed,24,3,1,,1,-0.23855018615722656,23,0.31987667083740234,2,D4,6,0,16
none,25,3,1,,1,-2.358745574951172,23,0.056995611637830734,3,D4,6,0,16
correct,25,3,1,2.0780467987060547,1,-0.2806987762451172,23,0.3022709786891937,2,D4,6,0,16
shuffled,25,3,1,,1,-0.24423885345458984,23,0.3182220757007599,2,D4,6,0,16
wrong_chain,25,3,1,,1,-0.2578134536743164,23,0.311611145734787,2,D4,6,0,16
irrelevant,25,3,1,,1,-0.2335948944091797,23,0.32144463062286377,2,D4,6,0,16
reversed,25,3,1,,1,-0.23855018615722656,23,0.31987667083740234,2,D4,6,0,16
none,26,3,1,,1,-2.358745574951172,23,0.056995611637830734,3,D4,6,0,16
correct,26,3,1,2.0780467987060547,1,-0.2806987762451172,23,0.3022709786891937,2,D4,6,0,16
shuffled,26,3,1,,1,-0.29186153411865234,23,0.29912757873535156,2,D4,6,0,16
wrong_chain,26,3,1,,1,-0.2578134536743164,23,0.311611145734787,2,D4,6,0,16
irrelevant,26,3,1,,1,-0.2335948944091797,23,0.32144463062286377,2,D4,6,0,16
reversed,26,3,1,,1,-0.23855018615722656,23,0.31987667083740234,2,D4,6,0,16
none,27,3,1,,1,-2.358745574951172,23,0.056995611637830734,3,D4,6,0,16
correct,27,3,1,2.0780467987060547,1,-0.2806987762451172,23,0.3022709786891937,2,D4,6,0,16
shuffled,27,3,1,,1,-0.24423885345458984,23,0.3182220757007599,2,D4,6,0,16
wrong_chain,27,3,1,,1,-0.2578134536743164,23,0.311611145734787,2,D4,6,0,16
irrelevant,27,3,1,,1,-0.2335948944091797,23,0.32144463062286377,2,D4,6,0,16
reversed,27,3,1,,1,-0.23855018615722656,23,0.31987667083740234,2,D4,6,0,16
none,28,3,1,,1,-2.358745574951172,23,0.056995611637830734,3,D4,6,0,16
correct,28,3,1,2.0780467987060547,1,-0.2806987762451172,23,0.3022709786891937,2,D4,6,0,16
shuffled,28,3,1,,1,-0.29186153411865234,23,0.29912757873535156,2,D4,6,0,16
wrong_chain,28,3,1,,1,-0.2578134536743164,23,0.311611145734787,2,D4,6,0,16
irrelevant,28,3,1,,1,-0.2335948944091797,23,0.32144463062286377,2,D4,6,0,16
reversed,28,3,1,,1,-0.23855018615722656,23,0.31987667083740234,2,D4,6,0,16
none,29,3,1,,1,-2.358745574951172,23,0.056995611637830734,3,D4,6,0,16
correct,29,3,1,2.0780467987060547,1,-0.2806987762451172,23,0.3022709786891937,2,D4,6,0,16
shuffled,29,3,1,,1,-0.24423885345458984,23,0.3182220757007599,2,D4,6,0,16
wrong_chain,29,3,1,,1,-0.2578134536743164,23,0.311611145734787,2,D4,6,0,16
irrelevant,29,3,1,,1,-0.2335948944091797,23,0.32144463062286377,2,D4,6,0,16
reversed,29,3,1,,1,-0.23855018615722656,23,0.31987667083740234,2,D4,6,0,16
none,30,3,1,,1,-2.358745574951172,23,0.056995611637830734,3,D4,6,0,16
correct,30,3,1,2.0780467987060547,1,-0.2806987762451172,23,0.3022709786891937,2,D4,6,0,16
shuffled,30,3,1,,1,-0.29186153411865234,23,0.29912757873535156,2,D4,6,0,16
wrong_chain,30,3,1,,1,-0.2578134536743164,23,0.311611145734787,2,D4,6,0,16
irrelevant,30,3,1,,1,-0.2335948944091797,23,0.32144463062286377,2,D4,6,0,16
reversed,30,3,1,,1,-0.23855018615722656,23,0.31987667083740234,2,D4,6,0,16
none,31,3,1,,1,-2.358745574951172,23,0.056995611637830734,3,D4,6,0,16
correct,31,3,1,2.0780467987060547,1,-0.2806987762451172,23,0.3022709786891937,2,D4,6,0,16
shuffled,31,3,1,,1,-0.29186153411865234,23,0.29912757873535156,2,D4,6,0,16
wrong_chain,31,3,1,,1,-0.2578134536743164,23,0.311611145734787,2,D4,6,0,16
irrelevant,31,3,1,,1,-0.2335948944091797,23,0.32144463062286377,2,D4,6,0,16
reversed,31,3,1,,1,-0.23855018615722656,23,0.31987667083740234,2,D4,6,0,16
none,32,4,1,,1,-10.496652603149414,23,2.7552383471629582e-05,14,D4,6,0,16
correct,32,4,1,10.140748977661133,1,-0.35590362548828125,23,0.27107682824134827,3,D4,6,0,16
shuffled,32,4,1,,1,-0.3643503189086914,23,0.26820123195648193,3,D4,6,0,16
wrong_chain,32,4,1,,1,-0.35088157653808594,23,0.2722480297088623,3,D4,6,0,16
irrelevant,32,4,1,,1,-0.32514286041259766,23,0.286039799451828,3,D4,6,0,16
reversed,32,4,1,,1,-0.3307075500488281,23,0.2835717797279358,3,D4,6,0,16
none,33,4,1,,1,-10.496652603149414,23,2.7552383471629582e-05,14,D4,6,0,16
correct,33,4,1,10.140748977661133,1,-0.35590362548828125,23,0.27107682824134827,3,D4,6,0,16
shuffled,33,4,1,,1,-0.3643503189086914,23,0.26820123195648193,3,D4,6,0,16
wrong_chain,33,4,1,,1,-0.35088157653808594,23,0.2722480297088623,3,D4,6,0,16
irrelevant,33,4,1,,1,-0.32514286041259766,23,0.286039799451828,3,D4,6,0,16
reversed,33,4,1,,1,-0.3307075500488281,23,0.2835717797279358,3,D4,6,0,16
none,34,4,1,,1,-10.496652603149414,23,2.7552383471629582e-05,14,D4,6,0,16
correct,34,4,1,10.140748977661133,1,-0.35590362548828125,23,0.27107682824134827,3,D4,6,0,16
shuffled,34,4,1,,1,-0.3643503189086914,23,0.26820123195648193,3,D4,6,0,16
wrong_chain,34,4,1,,1,-0.35088157653808594,23,0.2722480297088623,3,D4,6,0,16
irrelevant,34,4,1,,1,-0.32514286041259766,23,0.286039799451828,3,D4,6,0,16
reversed,34,4,1,,1,-0.3307075500488281,23,0.2835717797279358,3,D4,6,0,16
none,35,4,1,,1,-10.496652603149414,23,2.7552383471629582e-05,14,D4,6,0,16
correct,35,4,1,10.140748977661133,1,-0.35590362548828125,23,0.27107682824134827,3,D4,6,0,16
shuffled,35,4,1,,1,-0.3643503189086914,23,0.26820123195648193,3,D4,6,0,16
wrong_chain,35,4,1,,1,-0.35088157653808594,23,0.2722480297088623,3,D4,6,0,16
irrelevant,35,4,1,,1,-0.32514286041259766,23,0.286039799451828,3,D4,6,0,16
reversed,35,4,1,,1,-0.3307075500488281,23,0.2835717797279358,3,D4,6,0,16
