category_id,entity_id,example_id,label_mode,model_seed,ontology_family,output_entropy,parent_id,position_mode,query_level,root_id,target_margin,target_probability,target_rank,template_id,top1_correct
cat-258,test-leaf-127,test:b4-d2-i8:natural:ancestor:t3:paligned:27,natural,11,b4-d2-i8,0.0240105502307415,parent-258,aligned,ancestor,root-263,5.663225173950195,0.9964558482170105,1,3,1
cat-247,test-leaf-128,test:b4-d2-i8:natural:ancestor:t3:paligned:28,natural,11,b4-d2-i8,1.8666510186449159e-06,parent-247,aligned,ancestor,root-260,16.694244384765625,1.0,1,3,1
cat-251,test-leaf-129,test:b4-d2-i8:natural:ancestor:t3:paligned:29,natural,11,b4-d2-i8,0.0014578484697267413,parent-251,aligned,ancestor,root-261,9.507970809936523,0.9998698234558105,1,3,1
cat-255,test-leaf-130,test:b4-d2-i8:natural:ancestor:t3:paligned:30,natural,11,b4-d2-i8,0.0004617564263753593,parent-255,aligned,ancestor,root-262,10.255264282226562,0.9999604225158691,1,3,1
cat-259,test-leaf-131,test:b4-d2-i8:natural:ancestor:t3:paligned:31,natural,11,b4-d2-i8,0.20580846071243286,parent-259,aligned,ancestor,root-263,2.9190921783447266,0.948410153388977,1,3,1
cat-244,test-leaf-100,test:b4-d2-i8:natural:ancestor:t3:prandomized:0,natural,11,b4-d2-i8,4.4797481677960604e-05,parent-244,randomized,ancestor,root-260,12.809953689575195,0.9999969005584717,1,3,1
cat-248,test-leaf-101,test:b4-d2-i8:natural:ancestor:t3:prandomized:1,natural,11,b4-d2-i8,0.0006258958019316196,parent-248,randomized,ancestor,root-261,9.784910202026367,0.9999425411224365,1,3,1
cat-252,test-leaf-102,test:b4-d2-i8:natural:ancestor:t3:prandomized:2,natural,11,b4-d2-i8,0.02749307081103325,parent-252,randomized,ancestor,root-262,6.124675750732422,0.9965147972106934,1,3,1
cat-256,test-leaf-103,test:b4-d2-i8:natural:ancestor:t3:prandomized:3,natural,11,b4-d2-i8,0.00019081665959674865,parent-256,randomized,ancestor,root-263,12.156440734863281,0.9999867677688599,1,3,1
cat-245,test-leaf-104,test:b4-d2-i8:natural:ancestor:t3:prandomized:4,natural,11,b4-d2-i8,3.952099632442696e-06,parent-245,randomized,ancestor,root-260,16.189260482788086,0.9999997615814209,1,3,1
cat-249,test-leaf-105,test:b4-d2-i8:natural:ancestor:t3:prandomized:5,natural,11,b4-d2-i8,1.8021679352386855e-05,parent-249,randomized,ancestor,root-261,14.873102188110352,0.9999990463256836,1,3,1
cat-253,test-leaf-106,test:b4-d2-i8:natural:ancestor:t3:prandomized:6,natural,11,b4-d2-i8,0.0026763402856886387,parent-253,randomized,ancestor,root-262,8.940771102905273,0.9997579455375671,1,3,1
cat-257,test-leaf-107,test:b4-d2-i8:natural:ancestor:t3:prandomized:7,natural,11,b4-d2-i8,4.61949675809592e-05,parent-257,randomized,ancestor,root-263,13.004898071289062,0.9999969005584717,1,3,1
cat-246,test-leaf-108,test:b4-d2-i8:natural:ancestor:t3:prandomized:8,natural,11,b4-d2-i8,0.002641578670591116,parent-246,randomized,ancestor,root-260,8.72425651550293,0.9997434020042419,1,3,1
cat-250,test-leaf-109,test:b4-d2-i8:natural:ancestor:t3:prandomized:9,natural,11,b4-d2-i8,5.151258665136993e-05,parent-250,randomized,ancestor,root-261,13.90373420715332,0.9999967813491821,1,3,1
cat-254,test-leaf-110,test:b4-d2-i8:natural:ancestor:t3:prandomized:10,natural,11,b4-d2-i8,0.05535285174846649,parent-254,randomized,ancestor,root-262,4.812704086303711,0.9910942912101746,1,3,1
cat-258,test-leaf-111,test:b4-d2-i8:natural:ancestor:t3:prandomized:11,natural,11,b4-d2-i8,6.285812332862406e-07,parent-258,randomized,ancestor,root-263,17.53855323791504,1.0,1,3,1
cat-247,test-leaf-112,test:b4-d2-i8:natural:ancestor:t3:prandomized:12,natural,11,b4-d2-i8,0.0001784292107913643,parent-247,randomized,ancestor,root-260,11.448320388793945,0.9999864101409912,1,3,1
cat-251,test-leaf-113,test:b4-d2-i8:natural:ancestor:t3:prandomized:13,natural,11,b4-d2-i8,1.1804901361465454,parent-251,randomized,ancestor,root-261,0.4296417236328125,0.5376343131065369,1,3,1
cat-255,test-leaf-114,test:b4-d2-i8:natural:ancestor:t3:prandomized:14,natural,11,b4-d2-i8,0.0041515217162668705,parent-255,randomized,ancestor,root-262,7.652587890625,0.9995226860046387,1,3,1
cat-259,test-leaf-115,test:b4-d2-i8:natural:ancestor:t3:prandomized:15,natural,11,b4-d2-i8,0.0025586087722331285,parent-259,randomized,ancestor,root-263,8.247125625610352,0.9997280240058899,1,3,1
cat-244,test-leaf-116,test:b4-d2-i8:natural:ancestor:t3:prandomized:16,natural,11,b4-d2-i8,0.11819668859243393,parent-244,randomized,ancestor,root-260,5.226404190063477,0.9823180437088013,1,3,1
cat-248,test-leaf-117,test:b4-d2-i8:natural:ancestor:t3:prandomized:17,natural,11,b4-d2-i8,0.0035884082317352295,parent-248,randomized,ancestor,root-261,8.03200912475586,0.9996215105056763,1,3,1
cat-252,test-leaf-118,test:b4-d2-i8:natural:ancestor:t3:prandomized:18,natural,11,b4-d2-i8,0.00884967390447855,parent-252,randomized,ancestor,root-262,7.604915618896484,0.9989959597587585,1,3,1
cat-256,test-leaf-119,test:b4-d2-i8:natural:ancestor:t3:prandomized:19,natural,11,b4-d2-i8,0.0015488709323108196,parent-256,randomized,ancestor,root-263,9.77482795715332,0.9998624324798584,1,3,1
cat-245,test-leaf-120,test:b4-d2-i8:natural:ancestor:t3:prandomized:20,natural,11,b4-d2-i8,6.861135716462741e-06,parent-245,randomized,ancestor,root-260,14.824647903442383,0.9999996423721313,1,3,1
cat-249,test-leaf-121,test:b4-d2-i8:natural:ancestor:t3:prandomized:21,natural,11,b4-d2-i8,1.529851579107344e-05,parent-249,randomized,ancestor,root-261,14.308174133300781,0.9999991655349731,1,3,1
cat-253,test-leaf-122,test:b4-d2-i8:natural:ancestor:t3:prandomized:22,natural,11,b4-d2-i8,0.018793411552906036,parent-253,randomized,ancestor,root-262,6.308675765991211,0.9976254105567932,1,3,1
cat-257,test-leaf-123,test:b4-d2-i8:natural:ancestor:t3:prandomized:23,natural,11,b4-d2-i8,0.13880643248558044,parent-257,randomized,ancestor,root-263,5.361330986022949,0.9797639846801758,1,3,1
cat-246,test-leaf-124,test:b4-d2-i8:natural:ancestor:t3:prandomized:24,natural,11,b4-d2-i8,0.0011358455521985888,parent-246,randomized,ancestor,root-260,9.206075668334961,0.9998921155929565,1,3,1
cat-250,test-leaf-125,test:b4-d2-i8:natural:ancestor:t3:prandomized:25,natural,11,b4-d2-i8,5.962886643828824e-05,parent-250,randomized,ancestor,root-261,13.437137603759766,0.9999961853027344,1,3,1
cat-254,test-leaf-126,test:b4-d2-i8:natural:ancestor:t3:prandomized:26,natural,11,b4-d2-i8,0.004174118861556053,parent-254,randomized,ancestor,root-262,8.627166748046875,0.9996001124382019,1,3,1
cat-258,test-leaf-127,test:b4-d2-i8:natural:ancestor:t3:prandomized:27,natural,11,b4-d2-i8,2.8130461942055263e-05,parent-258,randomized,ancestor,root-263,13.565044403076172,0.9999982118606567,1,3,1
cat-247,test-leaf-128,test:b4-d2-i8:natural:ancestor:t3:prandomized:28,natural,11,b4-d2-i8,6.3455241615884e-05,parent-247,randomized,ancestor,root-260,13.068660736083984,0.9999957084655762,1,3,1
cat-251,test-leaf-129,test:b4-d2-i8:natural:ancestor:t3:prandomized:29,natural,11,b4-d2-i8,0.008609729818999767,parent-251,randomized,ancestor,root-261,7.615329742431641,0.9990226030349731,1,3,1
cat-255,test-leaf-130,test:b4-d2-i8:natural:ancestor:t3:prandomized:30,natural,11,b4-d2-i8,0.00017782420036382973,parent-255,randomized,ancestor,root-262,11.225421905517578,0.9999858140945435,1,3,1
cat-259,test-leaf-131,test:b4-d2-i8:natural:ancestor:t3:prandomized:31,natural,11,b4-d2-i8,0.003208886831998825,parent-259,randomized,ancestor,root-263,8.124053955078125,0.9996603727340698,1,3,1
cat-244,test-leaf-100,test:b4-d2-i8:natural:root:t0:paligned:0,natural,11,b4-d2-i8,3.2634829949529376e-06,parent-244,aligned,root,root-260,16.525442123413086,0.9999998807907104,1,0,1
cat-248,test-leaf-101,test:b4-d2-i8:natural:root:t0:paligned:1,natural,11,b4-d2-i8,6.779289833502844e-05,parent-248,aligned,root,root-261,13.067729949951172,0.9999953508377075,1,0,1
cat-252,test-leaf-102,test:b4-d2-i8:natural:root:t0:paligned:2,natural,11,b4-d2-i8,0.0009402349824085832,parent-252,aligned,root,root-262,10.01059627532959,0.9999231100082397,1,0,1
cat-256,test-leaf-103,test:b4-d2-i8:natural:root:t0:paligned:3,natural,11,b4-d2-i8,1.8711103621171787e-05,parent-256,aligned,root,root-263,13.682914733886719,0.9999986886978149,1,0,1
cat-245,test-leaf-104,test:b4-d2-i8:natural:root:t0:paligned:4,natural,11,b4-d2-i8,0.0008195711998268962,parent-245,aligned,root,root-260,9.928722381591797,0.9999290704727173,1,0,1
cat-249,test-leaf-105,test:b4-d2-i8:natural:root:t0:paligned:5,natural,11,b4-d2-i8,0.0021746577695012093,parent-249,aligned,root,root-261,8.40789794921875,0.999771773815155,1,0,1
cat-253,test-leaf-106,test:b4-d2-i8:natural:root:t0:paligned:6,natural,11,b4-d2-i8,0.0008750702254474163,parent-253,aligned,root,root-262,9.661548614501953,0.9999221563339233,1,0,1
cat-257,test-leaf-107,test:b4-d2-i8:natural:root:t0:paligned:7,natural,11,b4-d2-i8,0.00016673680511303246,parent-257,aligned,root,root-263,12.128602981567383,0.9999880790710449,1,0,1
cat-246,test-leaf-108,test:b4-d2-i8:natural:root:t0:paligned:8,natural,11,b4-d2-i8,0.0008701180922798812,parent-246,aligned,root,root-260,9.776975631713867,0.9999222755432129,1,0,1
cat-250,test-leaf-109,test:b4-d2-i8:natural:root:t0:paligned:9,natural,11,b4-d2-i8,2.8220150852575898e-05,parent-250,aligned,root,root-261,14.017582893371582,0.9999982118606567,1,0,1
cat-254,test-leaf-110,test:b4-d2-i8:natural:root:t0:paligned:10,natural,11,b4-d2-i8,0.002866333117708564,parent-254,aligned,root,root-262,8.454706192016602,0.999711811542511,1,0,1
cat-258,test-leaf-111,test:b4-d2-i8:natural:root:t0:paligned:11,natural,11,b4-d2-i8,6.876680708955973e-05,parent-258,aligned,root,root-263,12.93139362335205,0.9999954700469971,1,0,1
cat-247,test-leaf-112,test:b4-d2-i8:natural:root:t0:paligned:12,natural,11,b4-d2-i8,1.6470747141283937e-05,parent-247,aligned,root,root-260,13.947908401489258,0.999998927116394,1,0,1
cat-251,test-leaf-113,test:b4-d2-i8:natural:root:t0:paligned:13,natural,11,b4-d2-i8,0.1146397590637207,parent-251,aligned,root,root-261,3.7770328521728516,0.9768401384353638,1,0,1
cat-255,test-leaf-114,test:b4-d2-i8:natural:root:t0:paligned:14,natural,11,b4-d2-i8,1.935365162353264e-06,parent-255,aligned,root,root-262,16.283580780029297,0.9999998807907104,1,0,1
cat-259,test-leaf-115,test:b4-d2-i8:natural:root:t0:paligned:15,natural,11,b4-d2-i8,1.9216981854697224e-06,parent-259,aligned,root,root-263,16.734718322753906,0.9999998807907104,1,0,1
cat-244,test-leaf-116,test:b4-d2-i8:natural:root:t0:paligned:16,natural,11,b4-d2-i8,2.6154480110562872e-06,parent-244,aligned,root,root-260,16.906166076660156,0.9999998807907104,1,0,1
cat-248,test-leaf-117,test:b4-d2-i8:natural:root:t0:paligned:17,natural,11,b4-d2-i8,0.00022933818399906158,parent-248,aligned,root,root-261,11.319448471069336,0.9999822378158569,1,0,1
cat-252,test-leaf-118,test:b4-d2-i8:natural:root:t0:paligned:18,natural,11,b4-d2-i8,9.969221537176054e-07,parent-252,aligned,root,root-262,18.258920669555664,1.0,1,0,1
cat-256,test-leaf-119,test:b4-d2-i8:natural:root:t0:paligned:19,natural,11,b4-d2-i8,1.4864957847748883e-05,parent-256,aligned,root,root-263,14.406637191772461,0.9999991655349731,1,0,1
cat-245,test-leaf-120,test:b4-d2-i8:natural:root:t0:paligned:20,natural,11,b4-d2-i8,0.00011360342614352703,parent-245,aligned,root,root-260,12.26559066772461,0.9999918937683105,1,0,1
cat-249,test-leaf-121,test:b4-d2-i8:natural:root:t0:paligned:21,natural,11,b4-d2-i8,0.00022364694450516254,parent-249,aligned,root,root-261,11.242656707763672,0.9999828338623047,1,0,1
cat-253,test-leaf-122,test:b4-d2-i8:natural:root:t0:paligned:22,natural,11,b4-d2-i8,0.012207751162350178,parent-253,aligned,root,root-262,6.893163681030273,0.9985987544059753,1,0,1
cat-257,test-leaf-123,test:b4-d2-i8:natural:root:t0:paligned:23,natural,11,b4-d2-i8,8.05713061708957e-05,parent-257,aligned,root,root-263,13.058370590209961,0.9999947547912598,1,0,1
cat-246,test-leaf-124,test:b4-d2-i8:natural:root:t0:paligned:24,natural,11,b4-d2-i8,0.0005465290741994977,parent-246,aligned,root,root-260,10.053699493408203,0.9999517202377319,1,0,1
cat-250,test-leaf-125,test:b4-d2-i8:natural:root:t0:paligned:25,natural,11,b4-d2-i8,0.0003919812152162194,parent-250,aligned,root,root-261,11.40530014038086,0.9999700784683228,1,0,1
cat-254,test-leaf-126,test:b4-d2-i8:natural:root:t0:paligned:26,natural,11,b4-d2-i8,6.1003014707239345e-05,parent-254,aligned,root,root-262,12.343875885009766,0.9999954700469971,1,0,1
cat-258,test-leaf-127,test:b4-d2-i8:natural:root:t0:paligned:27,natural,11,b4-d2-i8,5.02731345477514e-05,parent-258,aligned,root,root-263,12.931562423706055,0.999996542930603,1,0,1
cat-247,test-leaf-128,test:b4-d2-i8:natural:root:t0:paligned:28,natural,11,b4-d2-i8,0.00020733062410727143,parent-247,aligned,root,root-260,11.325096130371094,0.9999840259552002,1,0,1
cat-251,test-leaf-129,test:b4-d2-i8:natural:root:t0:paligned:29,natural,11,b4-d2-i8,0.030953845009207726,parent-251,aligned,root,root-261,5.6611328125,0.9955926537513733,1,0,1
cat-255,test-leaf-130,test:b4-d2-i8:natural:root:t0:paligned:30,natural,11,b4-d2-i8,2.474653683748329e-06,parent-255,aligned,root,root-262,16.067665100097656,0.9999998807907104,1,0,1
cat-259,test-leaf-131,test:b4-d2-i8:natural:root:t0:paligned:31,natural,11,b4-d2-i8,8.848360448610038e-05,parent-259,aligned,root,root-263,12.265804290771484,0.9999936819076538,1,0,1
cat-244,test-leaf-100,test:b4-d2-i8:natural:root:t0:prandomized:0,natural,11,b4-d2-i8,2.581544322310947e-05,parent-244,randomized,root,root-260,13.976419448852539,0.9999984502792358,1,0,1
cat-248,test-leaf-101,test:b4-d2-i8:natural:root:t0:prandomized:1,natural,11,b4-d2-i8,8.759597403695807e-05,parent-248,randomized,root,root-261,12.189672470092773,0.9999936819076538,1,0,1
cat-252,test-leaf-102,test:b4-d2-i8:natural:root:t0:prandomized:2,natural,11,b4-d2-i8,0.06900764256715775,parent-252,randomized,root,root-262,4.3858795166015625,0.9874702095985413,1,0,1
cat-256,test-leaf-103,test:b4-d2-i8:natural:root:t0:prandomized:3,natural,11,b4-d2-i8,0.0005084173171781003,parent-256,randomized,root,root-263,9.995872497558594,0.9999539852142334,1,0,1
cat-245,test-leaf-104,test:b4-d2-i8:natural:root:t0:prandomized:4,natural,11,b4-d2-i8,0.012576337903738022,parent-245,randomized,root,root-260,7.232110977172852,0.9985791444778442,1,0,1
cat-249,test-leaf-105,test:b4-d2-i8:natural:root:t0:prandomized:5,natural,11,b4-d2-i8,7.469812408089638e-05,parent-249,randomized,root,root-261,12.520469665527344,0.9999947547912598,1,0,1
cat-253,test-leaf-106,test:b4-d2-i8:natural:root:t0:prandomized:6,natural,11,b4-d2-i8,9.520252206129953e-05,parent-253,randomized,root,root-262,11.887649536132812,0.9999927282333374,1,0,1
cat-257,test-leaf-107,test:b4-d2-i8:natural:root:t0:prandomized:7,natural,11,b4-d2-i8,0.0001974938641069457,parent-257,randomized,root,root-263,11.988286972045898,0.9999854564666748,1,0,1
cat-246,test-leaf-108,test:b4-d2-i8:natural:root:t0:prandomized:8,natural,11,b4-d2-i8,0.02799689956009388,parent-246,randomized,root,root-260,5.467466354370117,0.9957326054573059,1,0,1
cat-250,test-leaf-109,test:b4-d2-i8:natural:root:t0:prandomized:9,natural,11,b4-d2-i8,2.3757478629704565e-05,parent-250,randomized,root,root-261,14.521116256713867,0.9999985694885254,1,0,1
cat-254,test-leaf-110,test:b4-d2-i8:natural:root:t0:prandomized:10,natural,11,b4-d2-i8,0.007487485185265541,parent-254,randomized,root,root-262,7.39703369140625,0.9991488456726074,1,0,1
cat-258,test-leaf-111,test:b4-d2-i8:natural:root:t0:prandomized:11,natural,11,b4-d2-i8,0.00011162672308273613,parent-258,randomized,root,root-263,12.09975814819336,0.9999920129776001,1,0,1
cat-247,test-leaf-112,test:b4-d2-i8:natural:root:t0:prandomized:12,natural,11,b4-d2-i8,0.00017112652130890638,parent-247,randomized,root,root-260,11.777721405029297,0.9999873638153076,1,0,1
cat-251,test-leaf-113,test:b4-d2-i8:natural:root:t0:prandomized:13,natural,11,b4-d2-i8,0.18394312262535095,parent-251,randomized,root,root-261,3.1468944549560547,0.9573466181755066,1,0,1
cat-255,test-leaf-114,test:b4-d2-i8:natural:root:t0:prandomized:14,natural,11,b4-d2-i8,0.0004345315392129123,parent-255,randomized,root,root-262,10.212385177612305,0.9999619722366333,1,0,1
cat-259,test-leaf-115,test:b4-d2-i8:natural:root:t0:prandomized:15,natural,11,b4-d2-i8,5.445486294775037e-06,parent-259,randomized,root,root-263,15.356216430664062,0.9999996423721313,1,0,1
cat-244,test-leaf-116,test:b4-d2-i8:natural:root:t0:prandomized:16,natural,11,b4-d2-i8,7.659844413865358e-05,parent-244,randomized,root,root-260,13.195493698120117,0.9999949932098389,1,0,1
cat-248,test-leaf-117,test:b4-d2-i8:natural:root:t0:prandomized:17,natural,11,b4-d2-i8,4.6563451178371906e-05,parent-248,randomized,root,root-261,13.031656265258789,0.9999969005584717,1,0,1
cat-252,test-leaf-118,test:b4-d2-i8:natural:root:t0:prandomized:18,natural,11,b4-d2-i8,0.007731210440397263,parent-252,randomized,root,root-262,7.799739837646484,0.999194324016571,1,0,1
cat-256,test-leaf-119,test:b4-d2-i8:natural:root:t0:prandomized:19,natural,11,b4-d2-i8,0.00028638888034038246,parent-256,randomized,root,root-263,11.12509536743164,0.9999775886535645,1,0,1
cat-245,test-leaf-120,test:b4-d2-i8:natural:root:t0:prandomized:20,natural,11,b4-d2-i8,0.0009752854821272194,parent-245,randomized,root,root-260,9.70357894897461,0.9999135732650757,1,0,1
cat-249,test-leaf-121,test:b4-d2-i8:natural:root:t0:prandomized:21,natural,11,b4-d2-i8,0.00015476945554837584,parent-249,randomized,root,root-261,11.595733642578125,0.999988317489624,1,0,1
cat-253,test-leaf-122,test:b4-d2-i8:natural:root:t0:prandomized:22,natural,11,b4-d2-i8,0.08195742964744568,parent-253,randomized,root,root-262,4.147655487060547,0.9842982292175293,1,0,1
cat-257,test-leaf-123,test:b4-d2-i8:natural:root:t0:prandomized:23,natural,11,b4-d2-i8,0.0006877956329844892,parent-257,randomized,root,root-263,9.827239990234375,0.9999393224716187,1,0,1
cat-246,test-leaf-124,test:b4-d2-i8:natural:root:t0:prandomized:24,natural,11,b4-d2-i8,0.0015298014041036367,parent-246,randomized,root,root-260,9.354759216308594,0.9998546838760376,1,0,1
cat-250,test-leaf-125,test:b4-d2-i8:natural:root:t0:prandomized:25,natural,11,b4-d2-i8,0.00023887546558398753,parent-250,randomized,root,root-261,11.179075241088867,0.9999814033508301,1,0,1
cat-254,test-leaf-126,test:b4-d2-i8:natural:root:t0:prandomized:26,natural,11,b4-d2-i8,1.8052991208605818e-06,parent-254,randomized,root,root-262,17.437355041503906,0.9999998807907104,1,0,1
cat-258,test-leaf-127,test:b4-d2-i8:natural:root:t0:prandomized:27,natural,11,b4-d2-i8,0.00013817561557516456,parent-258,randomized,root,root-263,11.946128845214844,0.9999899864196777,1,0,1
cat-247,test-leaf-128,test:b4-d2-i8:natural:root:t0:prandomized:28,natural,11,b4-d2-i8,0.13763922452926636,parent-247,randomized,root,root-260,3.5418128967285156,0.9707798957824707,1,0,1
cat-251,test-leaf-129,test:b4-d2-i8:natural:root:t0:prandomized:29,natural,11,b4-d2-i8,0.0009840144775807858,parent-251,randomized,root,root-261,10.401830673217773,0.9999171495437622,1,0,1
cat-255,test-leaf-130,test:b4-d2-i8:natural:root:t0:prandomized:30,natural,11,b4-d2-i8,0.0011229286901652813,parent-255,randomized,root,root-262,9.11691665649414,0.9998894929885864,1,0,1
cat-259,test-leaf-131,test:b4-d2-i8:natural:root:t0:prandomized:31,natural,11,b4-d2-i8,0.0001479917555116117,parent-259,randomized,root,root-263,12.231694221496582,0.9999895095825195,1,0,1
cat-244,test-leaf-100,test:b4-d2-i8:natural:root:t1:paligned:0,natural,11,b4-d2-i8,1.1088302926509641e-05,parent-244,aligned,root,root-260,14.848037719726562,0.9999994039535522,1,1,1
cat-248,test-leaf-101,test:b4-d2-i8:natural:root:t1:paligned:1,natural,11,b4-d2-i8,6.971896800678223e-05,parent-248,aligned,root,root-261,12.762008666992188,0.999995231628418,1,1,1
cat-252,test-leaf-102,test:b4-d2-i8:natural:root:t1:paligned:2,natural,11,b4-d2-i8,0.17085573077201843,parent-252,aligned,root,root-262,4.409513473510742,0.9709752798080444,1,1,1
cat-256,test-leaf-103,test:b4-d2-i8:natural:root:t1:paligned:3,natural,11,b4-d2-i8,0.00020947135635651648,parent-256,aligned,root,root-263,10.979604721069336,0.9999827146530151,1,1,1
cat-245,test-leaf-104,test:b4-d2-i8:natural:root:t1:paligned:4,natural,11,b4-d2-i8,0.0027265551034361124,parent-245,aligned,root,root-260,8.97087287902832,0.9997416138648987,1,1,1
cat-249,test-leaf-105,test:b4-d2-i8:natural:root:t1:paligned:5,natural,11,b4-d2-i8,0.0005603734753094614,parent-249,aligned,root,root-261,10.26917839050293,0.9999531507492065,1,1,1
cat-253,test-leaf-106,test:b4-d2-i8:natural:root:t1:paligned:6,natural,11,b4-d2-i8,0.0019027680391445756,parent-253,aligned,root,root-262,8.527732849121094,0.9998010993003845,1,1,1
cat-257,test-leaf-107,test:b4-d2-i8:natural:root:t1:paligned:7,natural,11,b4-d2-i8,0.0011039297096431255,parent-257,aligned,root,root-263,9.394979476928711,0.9998993873596191,1,1,1
cat-246,test-leaf-108,test:b4-d2-i8:natural:root:t1:paligned:8,natural,11,b4-d2-i8,0.04498573765158653,parent-246,aligned,root,root-260,5.303384780883789,0.9934614896774292,1,1,1
cat-250,test-leaf-109,test:b4-d2-i8:natural:root:t1:paligned:9,natural,11,b4-d2-i8,9.930190572049469e-05,parent-250,aligned,root,root-261,12.482004165649414,0.9999929666519165,1,1,1
cat-254,test-leaf-110,test:b4-d2-i8:natural:root:t1:paligned:10,natural,11,b4-d2-i8,0.002075386233627796,parent-254,aligned,root,root-262,9.12539291381836,0.9998067021369934,1,1,1
cat-258,test-leaf-111,test:b4-d2-i8:natural:root:t1:paligned:11,natural,11,b4-d2-i8,0.00020690515520982444,parent-258,aligned,root,root-263,12.110797882080078,0.9999850988388062,1,1,1
cat-247,test-leaf-112,test:b4-d2-i8:natural:root:t1:paligned:12,natural,11,b4-d2-i8,0.00479535898193717,parent-247,aligned,root,root-260,7.608793258666992,0.9994615912437439,1,1,1
cat-251,test-leaf-113,test:b4-d2-i8:natural:root:t1:paligned:13,natural,11,b4-d2-i8,0.0010872847633436322,parent-251,aligned,root,root-261,9.933639526367188,0.9999053478240967,1,1,1
cat-255,test-leaf-114,test:b4-d2-i8:natural:root:t1:paligned:14,natural,11,b4-d2-i8,6.477277202066034e-05,parent-255,aligned,root,root-262,12.336984634399414,0.999995231628418,1,1,1
cat-259,test-leaf-115,test:b4-d2-i8:natural:root:t1:paligned:15,natural,11,b4-d2-i8,1.2753354894812219e-05,parent-259,aligned,root,root-263,14.18891716003418,0.9999991655349731,1,1,1
cat-244,test-leaf-116,test:b4-d2-i8:natural:root:t1:paligned:16,natural,11,b4-d2-i8,6.0319871408864856e-05,parent-244,aligned,root,root-260,13.347105026245117,0.9999959468841553,1,1,1
cat-248,test-leaf-117,test:b4-d2-i8:natural:root:t1:paligned:17,natural,11,b4-d2-i8,0.00028261737315915525,parent-248,aligned,root,root-261,11.026580810546875,0.9999779462814331,1,1,1
cat-252,test-leaf-118,test:b4-d2-i8:natural:root:t1:paligned:18,natural,11,b4-d2-i8,3.8315723941195756e-05,parent-252,aligned,root,root-262,13.156105041503906,0.9999973773956299,1,1,1
cat-256,test-leaf-119,test:b4-d2-i8:natural:root:t1:paligned:19,natural,11,b4-d2-i8,0.00013432100240606815,parent-256,aligned,root,root-263,11.931327819824219,0.9999901056289673,1,1,1
cat-245,test-leaf-120,test:b4-d2-i8:natural:root:t1:paligned:20,natural,11,b4-d2-i8,0.0005212479154579341,parent-245,aligned,root,root-260,10.962316513061523,0.9999591112136841,1,1,1
cat-249,test-leaf-121,test:b4-d2-i8:natural:root:t1:paligned:21,natural,11,b4-d2-i8,0.00014580987044610083,parent-249,aligned,root,root-261,12.290313720703125,0.9999897480010986,1,1,1
cat-253,test-leaf-122,test:b4-d2-i8:natural:root:t1:paligned:22,natural,11,b4-d2-i8,0.039543718099594116,parent-253,aligned,root,root-262,5.058773040771484,0.9935839772224426,1,1,1
cat-257,test-leaf-123,test:b4-d2-i8:natural:root:t1:paligned:23,natural,11,b4-d2-i8,0.03341977298259735,parent-257,aligned,root,root-263,6.556240081787109,0.9960355162620544,1,1,1
cat-246,test-leaf-124,test:b4-d2-i8:natural:root:t1:paligned:24,natural,11,b4-d2-i8,0.011141998693346977,parent-246,aligned,root,root-260,6.571643829345703,0.998552143573761,1,1,1
cat-250,test-leaf-125,test:b4-d2-i8:natural:root:t1:paligned:25,natural,11,b4-d2-i8,0.0003883070021402091,parent-250,aligned,root,root-261,10.637535095214844,0.999968409538269,1,1,1
cat-254,test-leaf-126,test:b4-d2-i8:natural:root:t1:paligned:26,natural,11,b4-d2-i8,0.0007210529875010252,parent-254,aligned,root,root-262,9.60477066040039,0.9999322891235352,1,1,1
cat-258,test-leaf-127,test:b4-d2-i8:natural:root:t1:paligned:27,natural,11,b4-d2-i8,0.00024164601927623153,parent-258,aligned,root,root-263,11.830877304077148,0.9999818801879883,1,1,1
cat-247,test-leaf-128,test:b4-d2-i8:natural:root:t1:paligned:28,natural,11,b4-d2-i8,0.04904378950595856,parent-247,aligned,root,root-260,4.829652786254883,0.9918246865272522,1,1,1
cat-251,test-leaf-129,test:b4-d2-i8:natural:root:t1:paligned:29,natural,11,b4-d2-i8,0.0005069460021331906,parent-251,aligned,root,root-261,10.826168060302734,0.9999598264694214,1,1,1
cat-255,test-leaf-130,test:b4-d2-i8:natural:root:t1:paligned:30,natural,11,b4-d2-i8,3.381977148819715e-05,parent-255,aligned,root,root-262,13.031539916992188,0.9999977350234985,1,1,1
cat-259,test-leaf-131,test:b4-d2-i8:natural:root:t1:paligned:31,natural,11,b4-d2-i8,0.0010111199226230383,parent-259,aligned,root,root-263,10.17945671081543,0.9999138116836548,1,1,1
cat-244,test-leaf-100,test:b4-d2-i8:natural:root:t1:prandomized:0,natural,11,b4-d2-i8,1.315966892434517e-05,parent-244,randomized,root,root-260,15.18411922454834,0.9999991655349731,1,1,1
cat-248,test-leaf-101,test:b4-d2-i8:natural:root:t1:prandomized:1,natural,11,b4-d2-i8,6.895288152009016e-06,parent-248,randomized,root,root-261,15.712568283081055,0.9999997615814209,1,1,1
cat-252,test-leaf-102,test:b4-d2-i8:natural:root:t1:prandomized:2,natural,11,b4-d2-i8,0.5821825861930847,parent-252,randomized,root,root-262,2.371885299682617,0.853882908821106,1,1,1
