boundary,category_id,entity_id,example_id,label_mode,model_seed,ontology_family,output_entropy,parent_id,position_mode,query_level,residual,root_id,target_margin,target_probability,target_rank,template_id,top1_correct
1,cat-251,test-leaf-113,test:b4-d3-i16:natural:ancestor:t0:prandomized:13,natural,11,b4-d3-i16,1.6639564037322998,parent-208,randomized,ancestor,0.479245:-3.25628:1.45025:4.91911:-0.64625:-0.748273:5.00927:-2.53547:-2.26784:-4.29053:4.51473:-1.74907:0.200795:-1.03899:1.01509:2.57242:-1.59279:2.63592:-1.67208:-1.56627:-1.12798:0.630399:-1.17866:0.602414:2.47166:-1.04461:3.77163:2.43915:1.18011:-0.400923:-0.684276:-0.736041:-0.135236:-1.9749:-0.239486:2.01552:-4.90317:1.90891:1.55958:-0.314569:0.825683:-1.06993:-1.23509:-1.75878:-0.493331:-1.77686:2.63001:-0.010134:2.2109:-4.42395:-2.892:3.6997:0.651312:2.87579:-0.52959:3.86327:-1.73327:-0.81764:3.14799:-3.40806:1.35413:-0.28632:-2.58918:-0.720016,root-261,-15.457205772399902,1.0023478580478695e-07,125,0,0
1,cat-251,test-leaf-129,test:b4-d3-i16:natural:ancestor:t0:prandomized:29,natural,11,b4-d3-i16,1.6870574951171875,parent-209,randomized,ancestor,-0.10094:-1.67854:0.445727:6.15682:-0.678086:0.333424:4.93889:-1.52488:-3.21595:-3.98903:2.40997:-1.95851:-0.775351:-2.34229:2.46862:1.22659:-2.12983:2.18717:-1.687:0.637676:0.175666:0.449188:-0.119945:1.44585:-1.02926:-1.12975:3.5761:3.82862:-0.300075:-0.829732:-2.38671:-1.41327:0.523784:-2.55616:-0.832555:0.708507:-3.24733:0.367409:1.47051:-0.101169:-0.144573:1.13037:-1.46682:-0.000413179:-1.44212:-0.544347:1.8485:-1.70827:-0.430031:-4.56592:-1.67149:2.52994:1.00673:3.09706:-1.37103:1.80056:-0.16097:-0.820792:0.501239:-1.18484:-1.30389:-1.90114:-2.56916:-0.681906,root-261,-14.522713661193848,2.1156269269795303e-07,141,0,0
1,cat-251,test-leaf-113,test:b4-d3-i16:natural:ancestor:t1:paligned:13,natural,11,b4-d3-i16,1.3602492809295654,parent-208,aligned,ancestor,0.24139:-3.11975:0.283823:4.05752:-0.399449:0.0218627:3.91177:-2.96617:-2.1531:-3.12144:2.95199:-1.4713:0.284211:-1.32604:0.699883:1.66064:-1.95931:2.81759:-1.29371:-1.54763:0.437168:1.28893:-0.802951:0.571064:2.07957:-0.581154:0.914868:1.97686:0.853622:-0.270796:-0.232065:-0.803625:-0.0638739:-2.25796:0.654837:1.16241:-4.17869:0.988767:1.50878:-0.404574:-0.280898:-0.957309:-1.75634:-0.621801:-1.53535:-1.79769:2.34148:0.0226872:0.958266:-3.34766:-2.1365:3.95066:0.818988:2.51297:-1.42046:3.11887:-1.81637:0.702184:2.45909:-3.10193:1.74336:0.073715:-1.79873:-1.08995,root-261,-13.827483177185059,6.596464459107665e-07,69,1,0
1,cat-251,test-leaf-129,test:b4-d3-i16:natural:ancestor:t1:paligned:29,natural,11,b4-d3-i16,1.5713868141174316,parent-209,aligned,ancestor,-0.0934784:-1.38689:0.524774:5.02325:-0.805494:0.449233:4.27043:-1.84349:-3.3977:-3.45219:2.07899:-1.96907:-0.7298:-2.58741:2.70246:1.29289:-1.87573:2.27766:-1.76795:0.94581:0.0870147:0.372188:0.184447:1.02653:-0.743957:-1.30374:3.00248:3.44887:-0.74602:-0.522546:-2.13107:-1.62688:0.492807:-2.07081:-0.730311:0.740336:-2.87341:0.0901059:1.29143:0.569111:-0.230504:0.474486:-1.54924:0.387082:-2.23031:-0.412073:2.03629:-1.55825:-0.167905:-3.83466:-1.51835:2.42111:1.0032:2.97156:-1.51172:1.84428:-0.468701:-0.564716:0.724647:-0.886886:-0.903964:-1.45419:-2.27396:-0.824391,root-261,-16.390756607055664,3.7072901193369034e-08,173,1,0
1,cat-251,test-leaf-113,test:b4-d3-i16:natural:ancestor:t1:prandomized:13,natural,11,b4-d3-i16,1.114760398864746,parent-208,randomized,ancestor,0.354535:-3.23719:0.973074:5.25491:-0.162269:-0.0310358:5.44077:-2.33228:-2.40047:-3.91122:4.19783:-1.30389:0.0938193:-1.2281:1.09654:1.74571:-2.00309:2.6485:-1.78718:-1.40949:-0.551747:1.23389:-1.2858:1.0149:1.57741:-0.928887:3.43889:2.80947:1.64594:-0.573068:-1.45566:-0.453461:0.0574162:-2.62284:0.253475:2.00935:-4.80309:1.97018:1.90526:-0.953237:0.488488:-0.461418:-1.40933:-1.93187:0.170741:-1.61867:2.26524:0.178127:1.39949:-4.32426:-2.05792:3.84655:0.42846:2.94047:-0.376564:3.30152:-1.69888:-0.595421:2.39753:-3.99741:1.41629:-0.832737:-2.50182:-0.543145,root-261,-14.802814483642578,2.447378335546091e-07,79,1,0
1,cat-251,test-leaf-129,test:b4-d3-i16:natural:ancestor:t1:prandomized:29,natural,11,b4-d3-i16,1.863274335861206,parent-209,randomized,ancestor,-0.159336:-1.60383:0.937813:6.29375:-0.231947:-0.211915:4.96007:-2.0782:-3.26706:-4.33612:3.03485:-2.21524:-0.362724:-2.52061:3.47565:1.78556:-2.31777:2.62618:-1.86633:1.45768:-0.997891:1.05186:-0.35406:1.46081:-1.37936:-1.4913:4.92162:4.04344:-0.250309:-0.135251:-2.43681:-1.206:-0.412965:-2.1651:-1.31533:1.08157:-3.54213:0.367663:2.20519:0.680054:-0.31027:0.252843:-1.26138:-0.840088:-1.18487:-0.258529:2.6011:-1.15076:0.14546:-5.23364:-2.33011:3.09812:0.585173:3.57216:-0.810537:2.75179:0.0591921:-1.55382:0.659524:-1.13552:-1.46462:-1.68453:-3.18711:-0.652365,root-261,-15.323614120483398,8.276001040030678e-08,167,1,0
1,cat-251,test-leaf-113,test:b4-d3-i16:natural:ancestor:t2:paligned:13,natural,11,b4-d3-i16,1.5250271558761597,parent-208,aligned,ancestor,0.148155:-3.23614:-0.447085:4.32851:-0.390029:-0.0455049:4.30882:-2.37577:-1.59485:-3.11881:2.97238:-1.13461:-0.0790362:-1.43718:0.675253:1.45166:-1.76398:2.96661:-1.50291:-2.05446:0.49525:1.51937:-0.451239:0.73194:1.64803:-0.928627:1.19431:2.93069:1.0557:-0.383647:-0.436833:-0.387898:-0.00242379:-2.52829:0.710146:1.07301:-4.1663:0.8129:1.19563:-0.610432:-0.25033:-0.464188:-1.51745:-1.01354:-1.16941:-1.96123:2.0726:-0.054175:0.859012:-3.71072:-2.04116:3.91736:0.932071:2.45395:-1.11946:3.0717:-1.73499:0.201306:2.36804:-2.86532:1.51259:-0.566455:-1.6147:-0.29056,root-261,-12.510052680969238,1.5532302768406225e-06,60,2,0
1,cat-251,test-leaf-129,test:b4-d3-i16:natural:ancestor:t2:paligned:29,natural,11,b4-d3-i16,0.7915762066841125,parent-209,aligned,ancestor,-0.122712:-1.54875:-0.0417061:5.16758:-0.686576:0.526091:4.63157:-1.3387:-2.96081:-3.59445:2.12363:-1.49435:-1.03361:-2.5722:2.33476:1.35266:-1.51134:2.40673:-2.18349:0.466613:0.0793488:0.424985:0.592692:1.18193:-1.12882:-1.49167:3.22339:4.05598:-0.650503:-0.590243:-2.30595:-1.2848:0.341317:-2.4242:-0.648859:0.694098:-2.92358:0.0223119:0.981688:0.227509:-0.147435:0.924911:-1.16186:0.171424:-1.67744:-0.524098:1.835:-1.55171:-0.203366:-4.14313:-1.39824:2.50638:1.16151:2.94939:-1.32686:1.87061:-0.519821:-1.12146:0.756323:-0.738272:-1.10304:-1.98817:-1.97238:-0.166232,root-261,-16.032381057739258,9.054370764260966e-08,138,2,0
1,cat-251,test-leaf-113,test:b4-d3-i16:natural:ancestor:t2:prandomized:13,natural,11,b4-d3-i16,1.6639468669891357,parent-208,randomized,ancestor,0.479251:-3.25627:1.45025:4.91909:-0.646253:-0.748277:5.00926:-2.53547:-2.26783:-4.29054:4.51471:-1.74906:0.200807:-1.03898:1.01508:2.57243:-1.59278:2.63592:-1.67206:-1.56625:-1.12797:0.63038:-1.17867:0.602407:2.47165:-1.04461:3.77162:2.43913:1.18011:-0.400923:-0.684277:-0.736048:-0.135233:-1.97489:-0.239486:2.01553:-4.90315:1.9089:1.55957:-0.314575:0.825686:-1.06993:-1.23509:-1.75877:-0.493345:-1.77685:2.63001:-0.0101238:2.21089:-4.42394:-2.892:3.69969:0.651311:2.87578:-0.529582:3.86326:-1.73328:-0.817642:3.14799:-3.40805:1.35413:-0.286308:-2.58917:-0.720026,root-261,-15.457256317138672,1.0023052254837239e-07,125,2,0
1,cat-251,test-leaf-129,test:b4-d3-i16:natural:ancestor:t2:prandomized:29,natural,11,b4-d3-i16,1.6766464710235596,parent-209,randomized,ancestor,-0.0985105:-1.67766:0.454972:6.17866:-0.668054:0.341569:4.95326:-1.51948:-3.20556:-4.00409:2.40255:-1.96457:-0.782774:-2.32382:2.4636:1.23324:-2.12985:2.17854:-1.68807:0.627942:0.178578:0.429108:-0.125114:1.45183:-1.03698:-1.12726:3.57533:3.84177:-0.284508:-0.83507:-2.39459:-1.41683:0.522393:-2.5832:-0.827682:0.704837:-3.25206:0.373151:1.45491:-0.129721:-0.129993:1.15661:-1.45983:0.00373435:-1.4285:-0.546612:1.85179:-1.71191:-0.451612:-4.57349:-1.67036:2.54809:1.00603:3.09656:-1.3682:1.80097:-0.163982:-0.833302:0.489511:-1.19665:-1.30904:-1.92108:-2.56996:-0.678553,root-261,-14.549321174621582,2.1039853947968368e-07,142,2,0
1,cat-251,test-leaf-113,test:b4-d3-i16:natural:ancestor:t3:paligned:13,natural,11,b4-d3-i16,1.7498881816864014,parent-208,aligned,ancestor,0.26493:-3.10912:0.354992:4.31231:-0.211311:0.00991398:4.16683:-2.78424:-1.93381:-3.32661:2.87133:-1.34505:0.210721:-1.23174:0.761769:1.51966:-1.91361:2.59728:-1.3361:-1.61051:0.667509:1.06692:-0.876141:0.705511:2.17239:-0.550524:0.920887:2.12357:0.955591:-0.325467:-0.400086:-0.690086:-0.134477:-2.24449:0.509339:1.15809:-4.17685:0.781561:1.12601:-0.681654:-0.37002:-0.569373:-1.78335:-0.722429:-1.50333:-2.06864:2.22708:0.178351:0.658431:-3.4706:-2.29801:3.86481:0.665673:2.40125:-1.12957:3.27384:-1.81786:0.521777:2.55293:-3.21123:1.52264:-0.0752732:-1.76582:-1.18186,root-261,-13.296463966369629,8.588985451751796e-07,71,3,0
1,cat-251,test-leaf-129,test:b4-d3-i16:natural:ancestor:t3:paligned:29,natural,11,b4-d3-i16,1.656420350074768,parent-209,aligned,ancestor,-0.080694:-1.38529:0.643774:5.20808:-0.661024:0.418486:4.47694:-1.65577:-3.16506:-3.59204:2.02754:-1.86144:-0.793846:-2.58297:2.86315:1.09131:-1.92393:2.05408:-1.7503:0.926374:0.238585:0.276761:0.104829:1.11981:-0.665987:-1.34033:3.05787:3.67534:-0.65422:-0.606741:-2.27473:-1.51997:0.559354:-2.00514:-0.879327:0.770864:-2.81688:-0.11107:0.957076:0.443681:-0.407819:0.754124:-1.64176:0.201909:-2.25839:-0.639684:1.84319:-1.4647:-0.416031:-3.97585:-1.66917:2.28106:0.906697:2.85675:-1.14752:1.90929:-0.489765:-0.659916:0.81273:-0.969868:-1.0838:-1.61154:-2.24068:-0.904961,root-261,-16.30964469909668,3.0366248182644995e-08,180,3,0
1,cat-251,test-leaf-113,test:b4-d3-i16:natural:ancestor:t3:prandomized:13,natural,11,b4-d3-i16,1.1143102645874023,parent-208,randomized,ancestor,0.354883:-3.23657:0.973416:5.25412:-0.162328:-0.0311791:5.44025:-2.33244:-2.40014:-3.91161:4.19722:-1.30376:0.0942515:-1.228:1.09609:1.74627:-2.00268:2.64828:-1.78647:-1.40877:-0.551296:1.23306:-1.28625:1.01462:1.57731:-0.928575:3.43876:2.80876:1.64595:-0.57307:-1.45562:-0.453777:0.0575214:-2.62256:0.253385:2.00964:-4.80265:1.97006:1.90493:-0.953348:0.488415:-0.46153:-1.40925:-1.93133:0.170104:-1.61794:2.26498:0.178555:1.39922:-4.32414:-2.05777:3.84612:0.428533:2.94007:-0.376165:3.30128:-1.69892:-0.595687:2.39744:-3.99698:1.41633:-0.832382:-2.5018:-0.543506,root-261,-14.804649353027344,2.443784978822805e-07,79,3,0
1,cat-251,test-leaf-129,test:b4-d3-i16:natural:ancestor:t3:prandomized:29,natural,11,b4-d3-i16,1.8318312168121338,parent-209,randomized,ancestor,-0.109993:-1.63833:1.00781:6.3159:-0.190073:-0.166965:5.03298:-2.03978:-3.19379:-4.37256:3.05783:-2.20812:-0.399385:-2.55023:3.50496:1.80829:-2.31161:2.53803:-1.85571:1.44367:-0.993574:1.02433:-0.410498:1.45954:-1.35575:-1.50447:4.96132:4.11532:-0.230567:-0.136:-2.44789:-1.19273:-0.417168:-2.16405:-1.34617:1.09741:-3.52201:0.37117:2.12375:0.632495:-0.338572:0.320328:-1.28633:-0.865433:-1.15037:-0.300448:2.5397:-1.12526:0.0795895:-5.26219:-2.33726:3.0535:0.595049:3.53839:-0.771136:2.73405:0.0290091:-1.56335:0.657328:-1.18699:-1.52309:-1.74917:-3.15598:-0.66405,root-261,-15.455556869506836,7.674377400235244e-08,169,3,0
1,cat-251,test-leaf-113,test:b4-d3-i16:natural:root:t0:paligned:13,natural,11,b4-d3-i16,0.7949520945549011,parent-208,aligned,root,2.72451:-1.28545:1.0762:-2.34418:0.584057:-2.15166:0.345894:-1.30221:-0.679306:-4.79775:0.273109:-1.97789:3.49484:-0.208776:-2.63909:5.10582:0.179469:3.42946:4.92284:1.89054:4.01983:-2.55634:-3.40451:-0.992154:0.588109:0.140812:-0.742507:-2.06114:1.05105:-1.94172:2.33843:-4.42148:-0.653928:0.115336:-0.124522:3.31595:-1.12398:1.57443:0.477191:0.315361:-2.07623:-2.20794:-1.69114:3.05525:-4.34215:0.912731:-1.60044:2.67073:-0.708578:-3.32449:-1.68842:3.76696:2.3692:-0.805702:0.685139:1.55218:-2.11069:-2.08461:2.10714:0.925713:1.94322:1.78486:-3.16502:-1.7003,root-261,1.3929405212402344,0.7381025552749634,1,0,1
1,cat-251,test-leaf-129,test:b4-d3-i16:natural:root:t0:paligned:29,natural,11,b4-d3-i16,0.30015048384666443,parent-209,aligned,root,2.42533:0.388387:1.4068:-1.43808:0.272582:-1.53255:0.661848:-0.269005:-2.04518:-5.22635:-0.513525:-2.31126:2.50835:-1.45551:-0.791798:4.96972:0.477927:2.8493:4.25701:4.39584:3.61929:-3.6624:-2.39706:-0.602419:-2.12652:-0.435398:1.32645:-0.907459:-0.746066:-2.11781:0.482346:-5.28799:-0.273246:0.22176:-1.46797:2.94252:0.0947579:0.730675:0.254846:1.13342:-1.95763:-0.842124:-1.40715:4.25775:-4.94829:2.40532:-1.74702:1.17352:-1.79815:-3.74806:-1.07238:2.31772:2.56344:-0.266913:0.408375:0.466484:-0.815604:-3.45788:0.533532:3.07725:-0.682266:0.334861:-3.54491:-1.52588,root-261,3.368715286254883,0.9423068761825562,1,0,1
1,cat-251,test-leaf-113,test:b4-d3-i16:natural:root:t0:prandomized:13,natural,11,b4-d3-i16,0.016711242496967316,parent-208,randomized,root,2.88777:-1.01684:2.73629:-1.69597:0.0124305:-2.88296:1.35504:-1.74626:-1.23949:-5.98686:1.44722:-1.75989:3.525:0.331626:-2.13658:6.17156:0.892199:2.70127:4.31519:2.65288:2.50126:-3.83856:-4.03009:-0.901808:1.54126:0.364459:2.05615:-2.51288:1.08867:-1.75071:1.62907:-4.3384:-0.693346:0.643537:-0.811779:4.07865:-1.84409:2.175:0.331757:0.313707:-0.685542:-2.70982:-1.15363:2.31375:-3.76261:1.52078:-0.659585:2.7564:0.535941:-3.76055:-2.27334:2.95414:1.92568:-0.654045:1.63358:2.02573:-2.00866:-3.19495:2.35586:0.358464:1.79481:1.9816:-3.77069:-1.98055,root-261,6.751495361328125,0.9980959296226501,1,0,1
1,cat-251,test-leaf-129,test:b4-d3-i16:natural:root:t0:prandomized:29,natural,11,b4-d3-i16,0.46681129932403564,parent-209,randomized,root,2.22055:0.253209:1.79831:-0.0676305:0.480545:-1.70144:1.08764:-0.426095:-2.36075:-5.60133:-0.18541:-2.8025:2.53737:-1.06867:-0.930971:4.58114:-0.296095:2.58883:4.72868:4.48825:3.68162:-3.55195:-3.13866:-0.104247:-2.03074:0.065905:1.68024:-1.19416:-0.264579:-2.53465:0.361499:-5.26304:-0.303547:0.183464:-1.53906:2.97428:-0.383295:0.969179:0.62386:0.691402:-2.04522:-0.498682:-1.64475:4.02626:-4.40083:2.22264:-1.6158:0.892282:-2.00942:-4.04723:-1.3948:2.39317:2.28963:-0.11265:0.47796:0.296047:-0.430474:-3.389:0.0988417:2.42866:-1.02014:0.186099:-4.08016:-2.11672,root-261,3.4386215209960938,0.9053970575332642,1,0,1
1,cat-251,test-leaf-113,test:b4-d3-i16:natural:root:t1:paligned:13,natural,11,b4-d3-i16,0.7239627838134766,parent-208,aligned,root,2.54691:-0.971377:1.68423:-2.4143:0.684997:-2.00968:-0.0913752:-2.02413:-1.22669:-4.74642:0.0854914:-2.0386:3.59116:-0.134991:-2.49516:5.14583:0.215538:3.00948:4.99146:2.36247:4.11224:-2.98529:-3.82602:-0.921676:1.24563:0.80152:-0.828027:-2.98965:0.815012:-1.85931:2.24771:-4.63589:-0.798111:0.37258:0.0590796:3.33661:-1.06231:1.4286:0.528483:0.44663:-1.90255:-2.60431:-1.73153:3.59421:-4.71825:1.12699:-1.0093:2.6101:-0.582255:-2.80102:-1.77414:3.69763:2.24243:-0.755943:0.456195:1.66377:-2.2512:-1.81121:1.9339:0.406741:1.94503:2.05721:-3.17568:-2.22764,root-261,1.3759384155273438,0.7593364119529724,1,1,1
1,cat-251,test-leaf-129,test:b4-d3-i16:natural:root:t1:paligned:29,natural,11,b4-d3-i16,0.49467045068740845,parent-209,aligned,root,2.24317:0.780021:1.93356:-1.50209:0.271932:-1.59536:0.235631:-0.896992:-2.4662:-5.10158:-0.814514:-2.55597:2.6177:-1.39286:-0.493393:4.81603:0.316363:2.46475:4.57412:4.88256:3.7974:-3.93698:-2.86805:-0.497337:-1.59465:0.0787277:1.24014:-1.56134:-0.791644:-2.1078:0.394244:-5.49292:-0.241537:0.581393:-1.34451:2.94959:0.266352:0.52422:0.302788:1.42015:-1.87626:-1.17867:-1.54654:4.64521:-5.45845:2.54951:-1.34962:1.07942:-1.73742:-3.2885:-1.15653:2.16336:2.44401:-0.315982:0.3672:0.400802:-0.882634:-3.08515:0.225899:2.66413:-0.69877:0.55786:-3.65696:-1.99579,root-261,2.646221160888672,0.8896058797836304,1,1,1
1,cat-251,test-leaf-113,test:b4-d3-i16:natural:root:t1:prandomized:13,natural,11,b4-d3-i16,0.09541720896959305,parent-208,randomized,root,2.46601:-0.813482:2.43861:-1.40267:0.676559:-2.2712:1.42359:-1.44946:-1.29946:-5.59242:1.16766:-1.84041:3.29594:0.0273927:-2.33448:5.19512:0.315508:2.66066:4.63206:2.67773:3.13846:-3.34584:-4.23706:-0.648046:0.818775:0.63825:1.41146:-2.4221:1.52582:-2.2074:1.1117:-4.22534:-0.539621:0.0662097:-0.425325:4.04234:-1.62505:2.13566:0.775925:-0.159121:-1.02731:-2.15313:-1.18529:2.47283:-3.36421:1.58578:-1.24916:2.81164:-0.204025:-3.46265:-1.73738:3.18338:1.93383:-0.442781:1.68839:1.51607:-2.02644:-3.12159:1.66151:-0.329673:1.59415:1.36141:-3.63395:-1.8584,root-261,4.264917373657227,0.9835315942764282,1,1,1
1,cat-251,test-leaf-129,test:b4-d3-i16:natural:root:t1:prandomized:29,natural,11,b4-d3-i16,0.05936195328831673,parent-209,randomized,root,2.2276:0.340722:2.55382:-0.181781:0.957569:-2.30331:0.880067:-0.910832:-2.25556:-6.06332:0.384104:-3.30735:3.18388:-1.35703:0.162389:5.35686:-0.460388:3.06402:4.77201:5.31866:2.57991:-3.06179:-3.3179:-0.237946:-2.3637:-0.326894:2.85925:-0.82538:-0.206337:-1.87048:0.316693:-5.27901:-1.13758:0.377707:-2.13587:3.2892:-0.449967:1.07635:1.51165:1.50127:-2.05993:-1.47656:-1.41844:3.37293:-4.40075:2.5221:-1.02204:1.46448:-1.47078:-4.9492:-2.12444:3.22654:2.02495:0.487916:0.85544:1.46271:-0.302946:-3.9255:0.512871:2.53383:-1.11659:0.45877:-4.82958:-1.97995,root-261,5.553672790527344,0.9915777444839478,1,1,1
1,cat-251,test-leaf-113,test:b4-d3-i16:natural:root:t2:paligned:13,natural,11,b4-d3-i16,0.76488196849823,parent-208,aligned,root,2.66846:-1.25734:1.04953:-2.20288:0.652691:-2.15424:0.404778:-1.23594:-0.620862:-4.84755:0.244614:-1.94189:3.45274:-0.130621:-2.62147:5.03339:0.158252:3.40157:4.90957:1.85545:4.06442:-2.62598:-3.40113:-0.948247:0.525399:0.15403:-0.721509:-1.98444:1.13466:-1.9853:2.26141:-4.38087:-0.670501:0.0214723:-0.105349:3.29935:-1.15484:1.51388:0.385382:0.215418:-2.04704:-2.11082:-1.65128:3.01715:-4.2642:0.897223:-1.56304:2.64731:-0.805501:-3.37028:-1.70639:3.83764:2.31413:-0.811041:0.774342:1.57543:-2.09393:-2.19089:2.06158:0.901363:1.91036:1.67304:-3.18938:-1.67251,root-261,1.5545997619628906,0.7577279210090637,1,2,1
1,cat-251,test-leaf-129,test:b4-d3-i16:natural:root:t2:paligned:29,natural,11,b4-d3-i16,0.32130810618400574,parent-209,aligned,root,2.35633:0.422022:1.39254:-1.27492:0.341317:-1.52161:0.728756:-0.208989:-1.97426:-5.27814:-0.555297:-2.25944:2.45294:-1.37686:-0.769633:4.89423:0.447332:2.80566:4.22648:4.35171:3.64983:-3.73069:-2.38889:-0.554125:-2.1856:-0.423429:1.352:-0.82468:-0.663762:-2.16201:0.390371:-5.23684:-0.285222:0.109307:-1.43747:2.9242:0.0591098:0.658992:0.150223:1.01973:-1.92675:-0.735845:-1.36299:4.21561:-4.8671:2.3931:-1.7066:1.14356:-1.89907:-3.79932:-1.09091:2.38972:2.50945:-0.263228:0.502608:0.487673:-0.804015:-3.56975:0.483562:3.03827:-0.721271:0.212138:-3.55227:-1.5045,root-261,3.126323699951172,0.9349380135536194,1,2,1
1,cat-251,test-leaf-113,test:b4-d3-i16:natural:root:t2:prandomized:13,natural,11,b4-d3-i16,0.016703784465789795,parent-208,randomized,root,2.88745:-1.01685:2.7362:-1.69553:0.0123031:-2.88282:1.35534:-1.7466:-1.23953:-5.98686:1.44736:-1.75975:3.52485:0.331556:-2.13649:6.17137:0.892096:2.70133:4.31456:2.65268:2.50102:-3.83841:-4.0298:-0.901675:1.54122:0.364399:2.05622:-2.51244:1.08879:-1.75058:1.62857:-4.33807:-0.693191:0.643315:-0.811693:4.0783:-1.84427:2.17492:0.331804:0.313524:-0.685244:-2.7097:-1.15346:2.31339:-3.76243:1.52072:-0.659123:2.75621:0.53599:-3.76069:-2.27323:2.95389:1.92533:-0.65376:1.63351:2.02584:-2.0086:-3.19464:2.35579:0.358142:1.79478:1.98165:-3.7705:-1.98053,root-261,6.752492904663086,0.9980970025062561,1,2,1
1,cat-251,test-leaf-129,test:b4-d3-i16:natural:root:t2:prandomized:29,natural,11,b4-d3-i16,0.48543593287467957,parent-209,randomized,root,2.21298:0.253605:1.80378:-0.0348743:0.486856:-1.6924:1.11081:-0.427397:-2.35321:-5.6117:-0.188886:-2.8032:2.52264:-1.05251:-0.933104:4.57885:-0.298491:2.57803:4.7139:4.47326:3.6802:-3.56614:-3.13918:-0.0945614:-2.03539:0.068435:1.68184:-1.17414:-0.24683:-2.53716:0.347263:-5.25423:-0.301988:0.15352:-1.52936:2.96253:-0.394608:0.968073:0.608804:0.659616:-2.02524:-0.469896:-1.63474:4.02354:-4.38423:2.22047:-1.59995:0.883541:-2.02766:-4.0531:-1.39477:2.40126:2.28101:-0.110929:0.479212:0.295219:-0.430471:-3.39787:0.0831444:2.40804:-1.02898:0.16471:-4.07379:-2.11214,root-261,3.3803939819335938,0.9003318548202515,1,2,1
1,cat-255,test-leaf-114,test:b4-d3-i16:natural:root:t3:paligned:14,natural,11,b4-d3-i16,1.661109447479248,parent-224,aligned,root,3.03794:-0.825925:-2.60698:-6.16372:-1.47855:0.133281:-2.8098:0.657907:-0.119217:-3.65087:-0.79198:-0.959224:2.45027:0.935993:-0.774674:4.08061:1.17588:3.67069:2.67415:1.65625:4.89868:-1.63866:-3.7183:-1.03222:-0.434187:-1.57686:-0.43865:-0.494736:-0.557615:-1.51768:0.405966:-4.4293:1.08443:-0.0692538:-0.647357:2.0221:0.90146:-0.644429:-0.350904:1.35468:-1.84657:-1.76842:-0.473978:5.75175:-4.65195:0.514033:-1.71674:0.866847:-0.903005:0.985225:0.588586:1.15799:1.28026:-1.89712:-3.32323:0.496587:-0.870585:-1.56401:-0.66467:2.98212:1.16574:0.137923:-2.26014:0.347255,root-262,-8.085740089416504,0.00012237843475304544,34,3,0
1,cat-255,test-leaf-130,test:b4-d3-i16:natural:root:t3:paligned:30,natural,11,b4-d3-i16,0.26885297894477844,parent-225,aligned,root,2.87151:-0.34373:-2.53191:-2.39209:-1.39731:-2.02193:-0.864416:-0.334837:0.794074:-1.07622:0.474791:-2.51219:3.29423:-1.60657:0.441709:5.14371:1.43196:2.99303:3.40968:0.570408:4.08082:-1.12954:-1.62973:-2.54527:0.741295:-0.888898:-0.883735:0.45976:1.0606:-0.531352:1.24618:-2.51429:-0.744679:-0.64847:-0.62451:1.62989:0.708574:2.23821:0.30166:-0.552571:-1.8999:-0.651936:-2.43371:5.01135:-4.21557:3.17966:-2.4045:2.05026:-1.34122:0.694771:-0.244774:1.36384:2.31577:-0.442167:-2.04431:-0.57043:-1.49495:0.623235:0.779099:1.10348:0.432847:0.764511:-2.2526:-0.629712,root-262,-15.58668041229248,1.6153133231000538e-07,90,3,0
1,cat-255,test-leaf-114,test:b4-d3-i16:natural:root:t3:prandomized:14,natural,11,b4-d3-i16,2.0258030891418457,parent-224,randomized,root,2.84195:-0.97704:-2.77446:-5.68525:-1.36596:-0.0366308:-2.22279:0.850286:-0.00711621:-3.67133:-0.349998:-0.54974:2.23253:0.943135:-0.617612:3.60251:0.766986:3.95907:2.74522:1.71671:5.04032:-1.20739:-3.77312:-1.05669:-0.971972:-1.87265:-0.203164:0.377337:-0.319578:-1.39799:0.381316:-4.0581:0.979601:-0.184423:-1.00062:2.10134:0.434581:-0.612024:-0.243765:1.08934:-2.69601:-1.53917:-0.618929:4.53954:-4.25481:0.600454:-2.29749:1.14256:-1.46528:0.053209:0.367588:1.31403:1.14967:-2.12236:-2.60524:0.218129:-0.350225:-1.26107:-0.424267:3.47777:1.09789:-0.0562478:-2.25057:0.0411556,root-262,-6.592000961303711,0.00039437002851627767,23,3,0
1,cat-255,test-leaf-130,test:b4-d3-i16:natural:root:t3:prandomized:30,natural,11,b4-d3-i16,0.6426131725311279,parent-225,randomized,root,2.25127:-0.52988:-2.80647:-1.47318:-2.06803:-1.99036:0.276816:-0.775782:0.679534:-0.834348:1.38522:-2.72741:2.80104:-2.00109:1.14971:4.63534:0.849705:3.20902:2.75226:0.0701677:3.37711:-0.545426:-1.59082:-2.28203:0.398491:-1.06742:0.0437598:1.73019:1.35136:-0.257771:0.126912:-2.29648:-0.280867:-1.2006:-0.78803:1.30097:-0.0576882:2.9562:0.838288:-0.331804:-1.56367:-0.552319:-2.37313:3.43001:-3.52417:3.30358:-2.15183:1.54573:-1.05568:0.119566:0.0932155:0.901381:2.18952:-0.207196:-1.92341:-1.32054:-1.31572:1.41933:0.000719547:1.15837:0.693532:0.679426:-2.39068:0.144915,root-262,-15.44730281829834,1.3286458511174715e-07,48,3,0
