baseline_target_logprob,component,donor_family,family,identity,layer,mode,model_id,revision,semantic,syntax,target_logprob_change
-0.49627211689949036,sa,question:temperature,question:temperature,2,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,question,0.05201801657676697
-0.5766375660896301,sa,question:temperature,question:temperature,3,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,question,0.012450814247131348
-1.809414267539978,sa,alternation:magnitude,alternation:magnitude,2,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,alternation,-0.15300273895263672
-1.1689479351043701,sa,alternation:magnitude,alternation:magnitude,3,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,alternation,0.0011546611785888672
-0.6392275094985962,sa,mapping:magnitude,mapping:magnitude,2,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,mapping,-0.0896182656288147
-0.18370883166790009,sa,mapping:magnitude,mapping:magnitude,3,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,mapping,-0.004862308502197266
-1.142284870147705,sa,arrow:magnitude,arrow:magnitude,2,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,arrow,-0.14223742485046387
-0.9924983978271484,sa,arrow:magnitude,arrow:magnitude,3,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,arrow,0.09177494049072266
-0.31128254532814026,sa,question:magnitude,question:magnitude,2,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,question,-0.07834362983703613
-0.949868381023407,sa,question:magnitude,question:magnitude,3,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,question,0.027504146099090576
-0.9206460118293762,sa,alternation:geography,alternation:geography,2,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,alternation,-0.15020185708999634
-1.5245424509048462,sa,alternation:geography,alternation:geography,3,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,alternation,-0.17377376556396484
-0.08081910014152527,sa,mapping:geography,mapping:geography,2,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,mapping,0.023128241300582886
-0.09825953096151352,sa,mapping:geography,mapping:geography,3,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,mapping,0.0025698840618133545
-0.9448333978652954,sa,arrow:geography,arrow:geography,2,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,arrow,0.09597069025039673
-2.138657569885254,sa,arrow:geography,arrow:geography,3,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,arrow,0.17239367961883545
-0.33268964290618896,sa,question:geography,question:geography,2,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,question,0.042190104722976685
-0.7016850113868713,sa,question:geography,question:geography,3,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,question,0.19581645727157593
-1.97080397605896,sa,alternation:tense,alternation:tense,2,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,alternation,-0.7160496711730957
-2.077249050140381,sa,alternation:tense,alternation:tense,3,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,alternation,-0.10660767555236816
-0.06130878999829292,sa,mapping:tense,mapping:tense,2,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,mapping,-0.03084215149283409
-0.0621170736849308,sa,mapping:tense,mapping:tense,3,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,mapping,-0.010201860219240189
-0.6350164413452148,sa,arrow:tense,arrow:tense,2,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,arrow,-0.18701845407485962
-0.47608327865600586,sa,arrow:tense,arrow:tense,3,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,arrow,0.006623744964599609
-0.3218518793582916,sa,question:tense,question:tense,2,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,question,-0.06709444522857666
-0.33328571915626526,sa,question:tense,question:tense,3,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,question,-0.019681543111801147
-1.1992031335830688,sa,alternation:direction,alternation:direction,2,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,alternation,-0.13879692554473877
-0.4335789084434509,sa,alternation:direction,alternation:direction,3,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,alternation,-0.6185311675071716
-0.5920091271400452,sa,mapping:direction,mapping:direction,2,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,mapping,-0.015017032623291016
-0.29745420813560486,sa,mapping:direction,mapping:direction,3,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,mapping,-0.055776745080947876
-2.4165139198303223,sa,arrow:direction,arrow:direction,2,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,arrow,0.17757916450500488
-1.2362991571426392,sa,arrow:direction,arrow:direction,3,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,arrow,-0.14628839492797852
-0.37534359097480774,sa,question:direction,question:direction,2,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,question,-0.043338656425476074
-0.31869152188301086,sa,question:direction,question:direction,3,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,question,-0.006774455308914185
-2.7236595153808594,sa,arrow:number,alternation:number,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,alternation,0.07859921455383301
-1.1689479351043701,sa,arrow:number,alternation:number,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,alternation,-0.04514658451080322
-0.5363903045654297,sa,alternation:number,mapping:number,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,mapping,-0.13479900360107422
-0.18370883166790009,sa,alternation:number,mapping:number,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,mapping,0.0008298903703689575
-1.0664994716644287,sa,alternation:number,arrow:number,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,arrow,-0.06991016864776611
-0.9924983978271484,sa,alternation:number,arrow:number,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,arrow,0.09555357694625854
-1.068599820137024,sa,alternation:number,question:number,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,question,-0.11945688724517822
-0.949868381023407,sa,alternation:number,question:number,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,question,0.030863642692565918
-1.3929387331008911,sa,arrow:color,alternation:color,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,alternation,-0.13511872291564941
-1.6863932609558105,sa,arrow:color,alternation:color,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,alternation,-0.004297614097595215
-0.45522192120552063,sa,alternation:color,mapping:color,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,mapping,-0.02016553282737732
-1.497774600982666,sa,alternation:color,mapping:color,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,mapping,-0.12169444561004639
-1.0279550552368164,sa,alternation:color,arrow:color,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,arrow,-0.10889244079589844
-1.3027722835540771,sa,alternation:color,arrow:color,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,arrow,-0.03731703758239746
-0.4456680119037628,sa,alternation:color,question:color,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,question,-0.09475234150886536
-0.3952460289001465,sa,alternation:color,question:color,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,question,-0.00013110041618347168
-0.642569899559021,sa,arrow:animal,alternation:animal,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,alternation,-0.15032464265823364
-1.5554593801498413,sa,arrow:animal,alternation:animal,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,alternation,-0.11931824684143066
-0.5352122187614441,sa,alternation:animal,mapping:animal,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,mapping,0.0018215179443359375
-0.44126006960868835,sa,alternation:animal,mapping:animal,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,mapping,-0.0029316246509552
-1.734141230583191,sa,alternation:animal,arrow:animal,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,arrow,-0.2745598554611206
-0.9108942151069641,sa,alternation:animal,arrow:animal,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,arrow,0.018862903118133545
-0.7575696110725403,sa,alternation:animal,question:animal,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,question,0.08088666200637817
-1.2352173328399658,sa,alternation:animal,question:animal,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,question,0.1448119878768921
-0.9698891043663025,sa,arrow:temperature,alternation:temperature,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,alternation,-0.005275368690490723
-0.694771409034729,sa,arrow:temperature,alternation:temperature,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,alternation,-0.12472891807556152
-0.3067984879016876,sa,alternation:temperature,mapping:temperature,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,mapping,-0.010621786117553711
-0.28149354457855225,sa,alternation:temperature,mapping:temperature,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,mapping,0.04460732638835907
-0.9431058764457703,sa,alternation:temperature,arrow:temperature,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,arrow,-0.04515039920806885
-0.6881223320960999,sa,alternation:temperature,arrow:temperature,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,arrow,0.023735880851745605
-0.49627211689949036,sa,alternation:temperature,question:temperature,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,question,0.05473703145980835
-0.5766375660896301,sa,alternation:temperature,question:temperature,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,question,0.008600831031799316
-1.809414267539978,sa,arrow:magnitude,alternation:magnitude,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,alternation,-0.2377866506576538
-1.1689479351043701,sa,arrow:magnitude,alternation:magnitude,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,alternation,0.005239248275756836
-0.6392275094985962,sa,alternation:magnitude,mapping:magnitude,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,mapping,-0.10284465551376343
-0.18370883166790009,sa,alternation:magnitude,mapping:magnitude,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,mapping,0.006972357630729675
-1.142284870147705,sa,alternation:magnitude,arrow:magnitude,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,arrow,-0.08793318271636963
-0.9924983978271484,sa,alternation:magnitude,arrow:magnitude,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,arrow,0.08489590883255005
-0.31128254532814026,sa,alternation:magnitude,question:magnitude,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,question,-0.0867844820022583
-0.949868381023407,sa,alternation:magnitude,question:magnitude,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,question,0.04552936553955078
-0.9206460118293762,sa,arrow:geography,alternation:geography,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,alternation,-0.10813301801681519
-1.5245424509048462,sa,arrow:geography,alternation:geography,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,alternation,-0.186010479927063
-0.08081910014152527,sa,alternation:geography,mapping:geography,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,mapping,0.02682831510901451
-0.09825953096151352,sa,alternation:geography,mapping:geography,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,mapping,0.005984991788864136
-0.9448333978652954,sa,alternation:geography,arrow:geography,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,arrow,0.09036660194396973
-2.138657569885254,sa,alternation:geography,arrow:geography,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,arrow,0.20052969455718994
-0.33268964290618896,sa,alternation:geography,question:geography,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,question,0.053791344165802
-0.7016850113868713,sa,alternation:geography,question:geography,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,question,0.1274924874305725
-1.97080397605896,sa,arrow:tense,alternation:tense,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,alternation,-0.49706101417541504
-2.077249050140381,sa,arrow:tense,alternation:tense,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,alternation,0.06447410583496094
-0.06130878999829292,sa,alternation:tense,mapping:tense,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,mapping,-0.0639084093272686
-0.0621170736849308,sa,alternation:tense,mapping:tense,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,mapping,-0.011455822736024857
-0.6350164413452148,sa,alternation:tense,arrow:tense,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,arrow,-0.22986626625061035
-0.47608327865600586,sa,alternation:tense,arrow:tense,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,arrow,-0.025477945804595947
-0.3218518793582916,sa,alternation:tense,question:tense,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,question,-0.09319397807121277
-0.33328571915626526,sa,alternation:tense,question:tense,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,question,-0.05136936902999878
-1.1992031335830688,sa,arrow:direction,alternation:direction,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,alternation,-0.06403946876525879
-0.4335789084434509,sa,arrow:direction,alternation:direction,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,alternation,-0.5588584542274475
-0.5920091271400452,sa,alternation:direction,mapping:direction,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,mapping,-0.04471254348754883
-0.29745420813560486,sa,alternation:direction,mapping:direction,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,mapping,-0.06264305114746094
-2.4165139198303223,sa,alternation:direction,arrow:direction,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,arrow,0.02682971954345703
-1.2362991571426392,sa,alternation:direction,arrow:direction,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,arrow,-0.10223197937011719
-0.37534359097480774,sa,alternation:direction,question:direction,2,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,question,-0.055164456367492676
-0.31869152188301086,sa,alternation:direction,question:direction,3,27,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,question,-0.014456123113632202
-2.7236595153808594,sa,alternation:animal,alternation:number,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,alternation,-0.004643917083740234
-1.1689479351043701,sa,alternation:animal,alternation:number,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,alternation,0.028484463691711426
-0.5363903045654297,sa,mapping:animal,mapping:number,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,mapping,-0.0990176796913147
-0.18370883166790009,sa,mapping:animal,mapping:number,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,mapping,-0.011986136436462402
-1.0664994716644287,sa,arrow:animal,arrow:number,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,arrow,-0.005005478858947754
-0.9924983978271484,sa,arrow:animal,arrow:number,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,arrow,0.03917735815048218
-1.068599820137024,sa,question:animal,question:number,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,question,-0.008193373680114746
-0.949868381023407,sa,question:animal,question:number,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,question,-0.04962223768234253
-1.3929387331008911,sa,alternation:animal,alternation:color,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,alternation,-0.1433788537979126
-1.6863932609558105,sa,alternation:animal,alternation:color,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,alternation,-0.3492131233215332
-0.45522192120552063,sa,mapping:animal,mapping:color,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,mapping,-0.02561056613922119
-1.497774600982666,sa,mapping:animal,mapping:color,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,mapping,-0.00011360645294189453
-1.0279550552368164,sa,arrow:animal,arrow:color,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,arrow,0.0065010786056518555
-1.3027722835540771,sa,arrow:animal,arrow:color,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,arrow,-0.055846571922302246
-0.4456680119037628,sa,question:animal,question:color,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,question,0.016988158226013184
-0.3952460289001465,sa,question:animal,question:color,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,question,-0.0027168989181518555
-0.642569899559021,sa,alternation:color,alternation:animal,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,alternation,-0.22791922092437744
-1.5554593801498413,sa,alternation:color,alternation:animal,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,alternation,-0.23076176643371582
-0.5352122187614441,sa,mapping:color,mapping:animal,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,mapping,0.015426039695739746
-0.44126006960868835,sa,mapping:color,mapping:animal,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,mapping,-0.10437801480293274
-1.734141230583191,sa,arrow:color,arrow:animal,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,arrow,-0.1274968385696411
-0.9108942151069641,sa,arrow:color,arrow:animal,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,arrow,-0.13282471895217896
-0.7575696110725403,sa,question:color,question:animal,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,question,0.14969050884246826
-1.2352173328399658,sa,question:color,question:animal,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,question,-0.0001442432403564453
-0.9698891043663025,sa,alternation:animal,alternation:temperature,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,alternation,-0.01496046781539917
-0.694771409034729,sa,alternation:animal,alternation:temperature,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,alternation,-0.09758579730987549
-0.3067984879016876,sa,mapping:animal,mapping:temperature,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,mapping,0.011593431234359741
-0.28149354457855225,sa,mapping:animal,mapping:temperature,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,mapping,0.008267581462860107
-0.9431058764457703,sa,arrow:animal,arrow:temperature,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,arrow,0.07548153400421143
-0.6881223320960999,sa,arrow:animal,arrow:temperature,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,arrow,-0.08025956153869629
-0.49627211689949036,sa,question:animal,question:temperature,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,question,0.11006101965904236
-0.5766375660896301,sa,question:animal,question:temperature,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,question,-0.08069074153900146
-1.809414267539978,sa,alternation:animal,alternation:magnitude,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,alternation,-0.06759178638458252
-1.1689479351043701,sa,alternation:animal,alternation:magnitude,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,alternation,0.028484463691711426
-0.6392275094985962,sa,mapping:animal,mapping:magnitude,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,mapping,-0.07859259843826294
-0.18370883166790009,sa,mapping:animal,mapping:magnitude,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,mapping,-0.011986136436462402
-1.142284870147705,sa,arrow:animal,arrow:magnitude,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,arrow,-0.03396296501159668
-0.9924983978271484,sa,arrow:animal,arrow:magnitude,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,arrow,0.03917735815048218
-0.31128254532814026,sa,question:animal,question:magnitude,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,question,-0.05125436186790466
-0.949868381023407,sa,question:animal,question:magnitude,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,question,-0.04962223768234253
-0.9206460118293762,sa,alternation:animal,alternation:geography,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,alternation,-0.21168190240859985
-1.5245424509048462,sa,alternation:animal,alternation:geography,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,alternation,-0.2879526615142822
-0.08081910014152527,sa,mapping:animal,mapping:geography,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,mapping,-0.003490544855594635
-0.09825953096151352,sa,mapping:animal,mapping:geography,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,mapping,-0.022034235298633575
