boundary,class_id,example_id,model_seed,position_mode,predictive_order,residual,stage,target_margin,template_id,top1_correct
2,level2-0,test:l2:t3:prandomized:c55:i11,11,randomized,2,2.82397:0.337726:-0.534074:1.66362:-4.54725:-0.425697:3.47461:1.29549:1.99144:-1.41433:-3.80246:-7.35125:5.6972:-3.95608:6.99187:-0.385476:-3.17775:7.88829:-5.84931:2.41797:1.787:-0.879308:-6.7292:6.57021:-3.75051:2.08657:-1.80085:0.94301:5.85137:-7.65242:-3.53446:-7.02907:-7.49851:-2.60715:-13.5675:-3.64936:-8.33102:-3.81874:0.0775059:7.80949:-0.96903:0.108123:10.2363:6.27664:4.50855:7.14233:1.89679:5.85469:1.29691:-6.33031:-11.2187:1.03098:-4.20313:0.401445:4.14883:6.59617:3.6996:2.14206:1.66617:0.282395:4.51988:-0.253551:1.2593:-3.53396,s3,1.5152950286865234,3,1
2,level2-1,test:l2:t3:prandomized:c60:i12,11,randomized,2,4.53529:-2.52598:-1.62984:3.51959:-3.74515:1.21371:0.969917:0.633107:1.26617:1.0318:-4.34222:-3.35763:3.70847:-3.67529:9.14823:0.8758:-3.94652:4.87921:-2.74816:3.68999:0.812792:-1.11213:-6.8774:6.51072:-5.9946:0.431638:-0.890213:0.974325:4.44511:-6.22717:-0.0446926:-5.24263:-6.17899:-1.13623:-8.3427:-4.99637:-7.15101:-3.28043:-0.657422:6.79759:-1.94324:-0.554241:6.98336:5.60363:5.37974:7.19612:0.0870738:3.17936:4.21609:-7.71664:-6.08499:1.35556:-2.08853:1.52655:2.54527:5.78953:0.231219:2.26822:2.13141:-1.64923:4.86035:-3.18788:3.07636:-4.34113,s3,-0.9920120239257812,3,0
2,level2-0,test:l2:t3:prandomized:c0:i13,11,randomized,2,3.93366:-3.18608:-1.90633:0.244775:-3.02671:0.880793:2.75861:-1.3026:-0.0587952:-1.86779:-3.08206:-5.49275:4.45067:-3.67525:6.1155:2.17776:-4.2487:6.09539:-2.61237:2.43167:2.97883:-0.786152:-7.4912:6.96163:-2.37977:2.19828:-3.67758:1.22052:7.35258:-7.10687:-0.361313:-5.43198:-5.88005:-1.87222:-9.66635:-2.63256:-8.95713:-2.80465:0.753634:6.59939:-0.311685:-2.10105:9.25919:6.53463:3.6069:7.17274:3.06353:6.14306:3.96488:-5.98829:-8.12289:3.10842:-1.95751:0.483506:4.08799:6.33433:-2.03312:2.28639:2.75743:-4.80015:5.34634:-0.189907:2.65498:-3.67026,s3,0.8211555480957031,3,1
2,level2-0,test:l2:t3:prandomized:c5:i14,11,randomized,2,4.04265:-1.74258:-1.45847:-0.189419:-3.80374:1.49409:1.80629:0.815052:1.05199:-3.65764:-2.50283:-4.13597:4.33629:-0.816803:7.13293:1.00964:-2.69538:5.14227:-4.61893:2.97388:2.05333:-0.00420989:-8.09991:6.66325:-2.80856:0.309686:-1.32042:0.463931:5.91678:-5.95043:-2.88519:-5.23499:-5.76613:-2.19338:-10.6851:-3.68689:-8.27813:-4.52763:0.192742:6.52214:-0.786612:-1.94656:10.0613:6.26741:3.62543:5.93722:2.13044:4.54061:2.99233:-5.78275:-5.47049:0.567006:-3.76837:-0.0228536:1.31175:6.94736:0.114834:1.0255:1.09682:-2.64221:4.63407:-2.13608:1.35397:-3.40983,s3,4.124267578125,3,1
2,level2-0,test:l2:t3:prandomized:c10:i15,11,randomized,2,6.01709:-2.06845:-1.20496:2.09921:-4.52995:-0.524512:2.90459:1.06121:0.719769:-0.0509542:-2.32766:-4.49029:6.09663:-3.69276:8.08128:-1.3546:-2.55699:4.48515:-3.83105:2.49474:1.17978:0.214221:-7.659:5.13076:-3.90186:-0.225836:-2.44432:1.04399:4.78683:-8.78628:-0.912656:-3.49786:-6.92597:-1.34787:-9.25802:-5.5531:-6.00337:-2.32833:0.876365:8.59271:-0.581208:-3.10602:7.76875:7.55309:4.23015:8.92689:0.446207:5.8705:2.37581:-6.9031:-5.93958:0.179674:-2.19176:-0.566246:3.18386:6.0948:1.44967:1.2036:3.84452:-0.411974:3.55417:-2.27777:1.98668:-3.48132,s3,0.9062271118164062,3,1
2,level2-0,test:l2:t3:prandomized:c15:i16,11,randomized,2,4.73727:-1.60503:-2.79534:2.18009:-3.81444:0.212437:1.84642:-1.53383:0.544462:-2.33756:-4.17112:-5.93144:4.33407:-4.23822:6.78747:-0.362481:-5.6602:4.1509:-4.07902:0.58964:-0.160675:-2.43406:-7.50883:6.10303:-4.41472:0.617932:-1.02016:0.484201:7.32423:-6.31143:-2.91379:-5.02567:-6.28922:-0.7457:-11.5786:-3.68726:-8.01191:-3.04366:1.13791:8.70705:-0.0830608:-2.14439:9.0849:5.10209:3.38126:7.87204:3.51412:5.65732:4.2329:-2.94998:-7.09434:-1.10363:-2.26922:2.65525:2.12027:8.30742:-1.04532:2.32251:4.39553:-4.13692:4.71008:-0.169539:1.16521:-3.82804,s3,4.1264801025390625,3,1
2,level2-1,test:l2:t3:prandomized:c20:i17,11,randomized,2,4.05601:-2.95692:-0.547491:1.40873:-2.32721:-0.103887:-0.177727:0.572703:0.924967:-4.4183:-5.03358:-6.99762:4.31195:-2.70072:8.5885:0.214522:-3.63509:4.25546:-3.67303:2.96503:2.17681:-1.89119:-8.62079:7.85866:-2.44061:1.19382:-2.49783:1.8593:5.97191:-6.85103:-3.62658:-5.41468:-6.05342:-1.04222:-12.1901:-5.11685:-9.25802:-1.71305:-0.942223:7.27962:-1.04014:-0.448905:9.28798:6.96013:3.94254:7.42178:2.9308:6.67816:1.80438:-6.59145:-8.29596:1.5659:-2.48104:0.325105:3.98183:7.89724:0.263343:4.52111:2.08022:-2.79323:4.27077:-1.5935:1.13747:-5.3458,s3,-2.037677764892578,3,0
2,level2-1,test:l2:t3:prandomized:c25:i18,11,randomized,2,6.05284:-1.24609:-3.45398:0.235581:-3.7035:1.89976:2.90311:-2.21688:2.72664:-4.20009:-5.55614:-6.90359:3.90829:-3.16671:9.32117:-0.0632399:-5.49521:6.09133:-4.7168:2.69149:1.09753:-1.33697:-11.4044:8.44773:-1.80291:2.14151:-1.87049:1.45425:7.02625:-5.03936:-2.43927:-6.74866:-6.32673:-1.3637:-12.3881:-4.55974:-7.13036:-2.59111:-1.29943:7.65445:1.49773:-1.79644:10.9998:6.44919:3.29514:7.79189:3.89378:6.18318:3.59493:-5.1246:-7.14921:0.406629:-2.3013:0.251563:5.11195:6.37039:-3.15742:2.89987:2.34473:-2.79309:4.42078:1.24748:2.47281:-4.15661,s3,-5.313957214355469,3,0
2,level2-1,test:l2:t3:prandomized:c30:i19,11,randomized,2,2.93576:-0.457845:-0.89976:1.83615:-3.75018:-0.780723:2.71216:0.620321:1.08473:-1.83136:-5.00665:-7.80143:5.16161:-2.95361:8.17265:-0.0714561:-3.67984:3.15487:-3.75014:2.11803:1.86532:0.373472:-6.53604:8.61629:-1.83448:1.07243:-2.88627:1.69903:7.22391:-6.42811:-2.84298:-4.43414:-7.03555:-0.837021:-10.5326:-5.69851:-6.31543:-1.89884:0.52593:7.13109:0.0909308:-0.784326:7.70913:6.30226:5.02907:6.85881:1.04244:4.54888:3.62143:-5.74356:-7.02872:1.32986:-1.62984:-0.767886:2.2256:6.88569:0.695455:2.51279:3.00584:-0.195524:4.87046:-2.328:2.32115:-3.71952,s3,-2.8708114624023438,3,0
2,level2-1,test:l2:t3:prandomized:c35:i20,11,randomized,2,3.47172:-3.21088:-2.33205:-0.45006:-0.633308:1.63467:0.420255:2.22657:0.435281:-2.97278:-3.38044:-5.67707:4.8679:-2.06039:8.98057:0.145454:-5.72925:4.80123:-3.24273:2.97352:-0.92248:0.289519:-5.92394:6.42261:-2.68913:2.03:-2.41357:2.89388:5.8002:-4.72678:-0.577167:-4.82134:-6.11722:-0.00414899:-9.8262:-2.25686:-6.96168:-3.71814:1.67006:9.27085:0.126062:-1.68723:10.3403:7.59332:4.12065:7.1051:0.85353:4.18497:4.2615:-4.13025:-2.74253:0.359426:-1.25601:2.27875:3.18761:6.01938:-0.178409:1.49709:4.54168:-2.23413:3.21928:-1.55624:3.80141:-4.1458,s3,-3.417633056640625,3,0
2,level2-0,test:l2:t3:prandomized:c40:i21,11,randomized,2,5.58068:-1.82093:0.356462:0.220694:-4.5729:-1.19417:3.32196:-0.328468:1.63409:-1.50294:-3.37004:-6.60413:5.27689:-4.30066:7.15955:0.419987:-3.20179:3.91113:-4.28546:4.37392:2.60656:-2.87467:-9.15569:7.90448:-3.25956:0.0882213:-1.88429:-1.06995:6.78578:-6.5619:-1.56404:-5.09484:-7.19168:-2.39904:-13.4431:-5.12113:-6.76344:-3.38552:-0.0471555:6.00919:-1.29967:0.898706:10.626:6.73975:4.78733:8.98268:1.16385:6.78839:3.80134:-5.29869:-8.07845:1.32119:-3.12267:-1.16035:3.31513:7.76223:2.04161:4.03181:2.51223:-2.60207:4.63783:-2.56585:0.257131:-2.14635,s3,1.253753662109375,3,1
2,level2-0,test:l2:t3:prandomized:c45:i22,11,randomized,2,4.34736:-1.87808:-1.18971:1.71443:-3.10321:-1.26336:2.89891:1.81576:0.296643:-0.286807:-3.36246:-4.89112:4.26566:-2.96024:6.60653:0.255799:-4.08042:5.22594:-1.92187:3.74578:1.07756:-0.981518:-6.70289:7.09401:-2.53356:0.25106:-2.69252:-0.0314676:6.67606:-7.41113:-2.12684:-5.8838:-7.66456:0.0300928:-12.2399:-4.54378:-8.1989:-2.12568:0.181534:7.38413:-0.354971:-1.43819:8.14282:5.04873:4.1601:9.03385:0.812174:6.58892:4.77968:-6.72908:-6.20162:1.42452:-3.81378:-0.273014:2.67864:6.36453:2.27379:3.01815:2.88903:-3.11304:3.80317:-0.630957:1.12903:-2.3713,s3,4.490756988525391,3,1
2,level2-0,test:l2:t3:prandomized:c50:i23,11,randomized,2,4.09803:-1.97899:-1.4321:1.80106:-5.79408:1.14014:3.39813:-0.884887:1.2761:-2.2857:-4.6952:-6.15545:6.72367:-3.23644:7.21038:0.928684:-3.00332:6.23345:-2.41712:3.33427:2.81917:-2.56817:-10.4239:10.8175:-3.0232:1.02809:-0.599976:1.1387:4.73783:-6.3177:-2.61022:-8.74646:-6.6381:0.311341:-14.8424:-4.92311:-8.63503:-5.2627:0.383166:6.96304:1.37659:0.076525:9.81892:6.41807:3.65585:7.38303:3.71764:5.9705:3.50333:-6.13124:-8.04984:2.32489:-3.78619:-1.03965:4.98991:7.11935:-0.891417:2.92755:2.65806:-3.21053:4.11175:0.748914:1.2645:-2.47763,s3,5.409507751464844,3,1
2,level2-0,test:l2:t3:prandomized:c55:i24,11,randomized,2,4.12509:-0.533955:-1.44338:1.20511:-4.34286:-0.240609:2.43712:-0.166771:3.59507:-0.877876:-4.53029:-8.45692:6.20897:-4.50732:8.11433:0.906171:-5.19572:7.64256:-5.23344:2.31581:2.03544:-2.8873:-8.85118:10.005:-4.16738:1.75793:-0.682139:0.0504056:6.46279:-8.71311:-1.81141:-6.91377:-7.5477:-1.95075:-12.2656:-5.19604:-9.46796:-1.3112:-0.532381:7.59929:-1.79341:-0.882889:10.4631:6.75201:3.43159:7.97309:3.08913:7.24109:1.94139:-6.61372:-7.19731:1.33112:-3.0412:1.11843:2.66569:7.39282:1.01289:3.30138:0.840112:-2.28673:3.59957:1.19913:2.03529:-3.23579,s3,4.073818206787109,3,1
2,level2-1,test:l2:t3:prandomized:c60:i25,11,randomized,2,5.1641:-0.584856:-1.59939:1.48923:-2.6297:2.81561:0.2459:-0.545158:0.88702:-2.01226:-4.8402:-2.63887:4.29736:-2.76026:9.00876:-0.542928:-5.50719:4.08787:-4.1101:4.30242:1.96128:-2.1266:-8.59841:7.05151:-3.8057:2.06687:-2.62946:1.11674:7.23276:-5.96161:-1.60508:-5.01722:-6.24048:-0.642853:-9.6999:-3.53786:-6.74158:-2.56403:-0.155872:6.22478:0.239424:-0.217733:9.99771:4.72274:3.95222:8.02798:2.2447:5.10846:3.93796:-5.85918:-5.68903:1.98202:-0.0598172:2.58921:2.72425:7.7506:-0.00954623:3.22201:2.72791:-4.06894:7.11846:-2.28678:0.982693:-3.95804,s3,-2.50103759765625,3,0
2,level2-0,test:l2:t3:prandomized:c0:i26,11,randomized,2,4.00273:-1.14624:-2.31692:-1.47572:-2.21354:4.84505:1.8122:-0.88973:1.06027:-2.61917:-4.49528:-5.1521:4.48032:-3.96175:6.5066:-0.182327:-5.72346:4.56168:-4.72068:3.27926:2.28068:-1.04917:-7.07958:5.45564:-5.25228:1.22511:-1.89639:1.00482:7.10998:-5.05677:-1.92029:-5.31887:-5.49842:-0.440424:-13.3988:-2.46947:-6.80148:-1.97927:-0.240305:4.81632:-0.162264:-2.60221:9.25026:6.72944:1.76928:6.98668:4.16482:4.31168:3.88482:-5.5442:-5.68344:0.958897:-1.36642:1.35668:3.94138:7.27778:-2.07301:3.19322:4.18428:-4.11371:4.31189:0.252477:2.32851:-4.86084,s3,2.082611083984375,3,1
2,level2-0,test:l2:t3:prandomized:c5:i27,11,randomized,2,2.53936:-1.22419:-1.54497:2.19769:-1.99843:2.47718:2.40845:1.99614:0.915099:-3.12004:-4.2368:-4.24555:2.46364:-3.57085:4.81186:1.04006:-4.90782:4.6276:-3.71119:4.04289:2.99167:-1.3854:-6.33505:6.356:-4.042:2.58165:-2.76989:1.4014:5.86892:-5.99626:-2.2524:-5.20937:-6.99456:-0.353268:-9.61744:-4.73305:-8.76508:-2.83798:0.0741393:5.78427:-0.489939:-3.88697:8.07499:6.29457:2.95611:7.6304:2.77292:5.43069:2.76343:-7.28846:-8.10891:0.80936:-1.50683:-0.265015:3.01731:5.93329:0.267576:2.3968:1.77462:-4.59233:5.18191:-1.15465:1.72677:-2.99122,s3,2.837677001953125,3,1
2,level2-0,test:l2:t3:prandomized:c10:i28,11,randomized,2,3.50072:-2.27015:-0.657571:1.90104:-5.86343:1.56448:3.46925:-0.545842:1.70573:-3.47529:-4.98343:-4.65962:4.82379:-3.79469:9.95562:0.260716:-4.80076:4.25029:-3.07474:2.96047:2.28634:-1.95465:-8.30636:7.45175:-1.47156:0.326567:-2.45066:0.623034:4.35023:-7.2237:0.973171:-4.34413:-7.9267:-0.033226:-11.4995:-3.47216:-8.22363:-2.76696:-0.653143:5.96573:-1.34387:-2.86544:7.79507:5.40396:4.16199:8.71012:1.56938:4.5553:3.45503:-4.13755:-5.67735:1.11647:-1.18826:1.06155:3.56505:6.0726:0.345805:3.71106:3.24002:-5.14659:4.20639:-1.2498:2.30463:-3.95316,s3,2.6022796630859375,3,1
2,level2-0,test:l2:t3:prandomized:c15:i29,11,randomized,2,3.07213:-1.28221:-1.9983:1.35354:-2.06116:1.30309:3.27149:0.477744:-0.904362:-1.82588:-4.15387:-5.14846:3.32165:-4.65865:7.75093:1.94641:-4.34334:5.5778:-2.47721:4.06463:2.34647:-1.10426:-5.8612:6.69846:-5.0511:0.894722:-2.50822:2.09469:5.60694:-7.00393:-1.48687:-6.38182:-6.37278:-1.74704:-10.3272:-3.59337:-7.52006:-3.50338:0.479342:6.70869:0.0878243:-1.36686:9.39842:7.15158:2.98373:8.44852:2.38544:4.34359:2.38099:-6.62048:-6.41897:1.58799:-1.33785:0.892364:3.2324:4.92977:-1.13787:0.733206:1.13153:-2.45476:2.63614:-3.03202:3.18809:-3.65325,s3,0.11199188232421875,3,1
2,level2-1,test:l2:t3:prandomized:c20:i30,11,randomized,2,4.66554:-0.770789:-2.20586:3.0627:-4.22739:-0.576362:2.71109:-0.0262931:2.14976:0.132209:-1.73508:-6.14004:5.19084:-3.48688:7.73523:1.87124:-3.036:5.17742:-3.55802:1.03953:1.66261:0.555723:-5.97263:5.63338:-1.76729:0.513027:-2.1958:2.04283:7.472:-5.91224:-1.61984:-2.86288:-6.54028:-3.10824:-10.48:-4.20959:-7.41512:-1.42652:0.0548493:5.56377:-0.574422:-0.596221:7.64797:6.49486:3.808:9.21065:1.07536:4.12117:3.2294:-5.56711:-6.86775:1.22432:-2.43274:1.66448:1.90523:5.09468:-0.758822:3.53275:1.82923:-3.88253:4.58394:-1.86085:1.80592:-3.97516,s3,-0.22850418090820312,3,0
2,level2-1,test:l2:t3:prandomized:c25:i31,11,randomized,2,4.6229:0.750001:-2.00945:0.737339:-2.45186:-1.06741:1.86771:0.999128:2.1279:-2.80434:-3.39214:-7.27807:5.19678:-3.61223:8.76882:0.31752:-4.57:7.69096:-3.49253:2.19604:2.77092:-0.646621:-6.70362:7.67722:-4.3379:1.63375:-0.681232:1.91677:4.71676:-4.63261:-1.07107:-3.02013:-8.13513:-3.73968:-11.3109:-5.65889:-7.90264:-3.36318:-0.439763:8.15791:1.39964:-1.29999:10.0749:8.32476:4.80312:5.39183:2.06417:5.15121:2.24748:-6.28714:-7.81489:1.91467:-2.34399:-0.0569386:3.94313:6.83026:0.539047:2.63179:1.91404:-1.35406:4.26039:-1.78862:2.87811:-2.93483,s3,-3.012012481689453,3,0
3,level2-0,test:l2:t2:paligned:c0:i0,11,aligned,2,6.51045:1.50356:-5.15624:1.43826:0.552114:-2.27163:0.151175:-3.08059:5.82146:-8.95885:-1.90771:-5.99638:3.65218:-3.19226:8.99376:4.81003:-10.0018:7.97349:-6.24946:0.339094:4.40189:-4.36397:-10.7816:4.0851:-3.57645:0.583544:-2.68345:-2.61625:4.65132:-6.9426:0.0393247:-11.9099:-7.92139:1.49688:-12.0161:-4.55758:-7.49096:-6.70393:1.5751:9.67582:-4.64702:-6.83032:8.92975:6.55718:3.13983:11.322:6.10385:7.18488:4.64184:-6.13137:-4.03774:2.85431:3.94653:3.92223:7.16014:9.69888:-4.63015:2.07794:4.58333:-3.44301:7.63002:2.42426:6.36304:-1.42727,s3,12.866004943847656,2,1
3,level2-0,test:l2:t2:paligned:c5:i1,11,aligned,2,3.03686:-1.40643:2.0198:4.39354:-6.43469:2.33096:-0.456797:1.22957:4.5951:-0.716343:-4.48423:-5.20341:8.83101:-4.51452:5.38233:2.39876:-3.01271:5.26048:-8.68748:3.8636:-3.88311:-1.34873:-7.29004:12.4408:2.93894:2.90167:-1.92573:-0.43318:8.07268:-4.10792:-5.33179:-6.16216:-9.47687:-3.36542:-19.9393:-8.06271:-11.8485:0.83955:-1.73068:9.28554:7.29556:-2.8941:17.4834:2.75848:5.98588:11.6026:-1.8778:5.62892:6.80924:-5.59408:-8.24884:-1.62465:-4.72155:-3.79319:3.1065:13.202:3.12861:4.54796:-1.33232:1.78585:0.568936:-2.66685:4.92397:-5.06409,s3,16.65691375732422,2,1
3,level2-0,test:l2:t2:paligned:c10:i2,11,aligned,2,7.62074:1.0955:-5.46223:0.499897:0.367338:-3.38854:-1.00177:-1.76798:3.7937:-5.53904:-3.07604:-4.12125:5.33606:-3.0027:7.14376:5.59808:-7.41982:9.72079:-6.6425:2.49177:5.68661:-5.48045:-9.84843:5.67005:-3.45082:0.600666:-4.43346:-2.85906:4.00038:-6.20735:-2.25418:-9.31353:-9.71591:0.963451:-12.9601:-3.79823:-9.16269:-5.40716:1.95856:8.0739:-0.278578:-4.94253:7.81006:6.5161:2.88212:11.2256:7.03462:6.23658:5.06923:-4.85094:-4.64015:3.47842:4.0655:2.07183:7.19586:11.3588:-2.88297:-0.154349:5.15447:-4.68024:7.6868:0.273682:4.00907:-1.76435,s3,14.452627182006836,2,1
3,level2-0,test:l2:t2:paligned:c15:i3,11,aligned,2,6.18219:1.57699:-0.620664:0.19231:0.0704352:-1.50741:-2.98429:0.620293:2.67394:-4.63849:-2.31403:-4.61562:4.41653:-3.17779:7.74881:5.09334:-8.34608:7.24576:-5.89952:-0.527278:0.891862:-4.22174:-8.51218:7.59944:-1.11328:1.09894:-3.57223:-3.99149:3.94625:-5.19891:-0.128407:-7.67054:-9.72076:-1.49929:-12.8448:-5.54852:-9.30464:-3.06579:1.56106:11.2837:1.2666:-5.99164:7.20998:6.08591:3.78139:10.0383:3.93929:5.9463:7.31087:-4.62634:-2.67898:0.535131:1.85341:1.35969:1.89529:7.85841:-3.52563:1.34359:3.98565:-0.59313:4.08664:-2.26451:5.18795:-3.28801,s3,18.485490798950195,2,1
3,level2-1,test:l2:t2:paligned:c20:i4,11,aligned,2,6.70276:-0.684084:1.08474:-2.00638:-2.65581:0.752149:-0.0221445:-3.03191:0.599978:-3.30544:-2.24801:-7.4627:2.26038:-4.33163:8.45706:5.59021:-4.85444:5.84164:-4.20812:4.28861:4.87819:-0.194182:-9.68142:4.45201:-7.06397:2.15691:-2.24105:1.20885:10.0643:-7.39606:-1.68854:-5.24726:-8.26362:-1.94786:-8.10421:-0.691598:-5.46694:-1.8465:1.11263:11.7608:-3.57019:-2.14001:7.27757:8.4471:0.480579:11.9283:3.38171:4.20819:-2.4204:-6.1781:-6.60578:4.0641:0.419535:1.87723:2.46707:5.5928:-0.230793:3.10323:5.71576:-5.60025:5.37214:1.14912:0.367327:-3.80427,s3,10.474695205688477,2,1
3,level2-1,test:l2:t2:paligned:c25:i5,11,aligned,2,3.13756:-1.5847:3.65127:2.0154:-8.53008:6.3139:-0.213439:1.29946:3.23975:0.14456:-5.21415:-5.60441:7.31415:-4.14318:7.88283:2.37394:0.380838:4.83993:-7.16554:4.25613:-4.07703:-0.127615:-7.94926:11.3474:2.60022:4.36752:-0.00965071:2.52701:11.0516:-4.92792:-3.30429:-4.86061:-8.6307:-7.60023:-16.8311:-4.50775:-8.4247:-0.306433:-2.37142:10.5592:4.32427:1.60643:15.2485:3.62916:2.58637:7.52481:-3.06476:6.99635:1.6948:-1.61013:-10.0917:-1.79459:-6.18792:-4.03412:-2.51223:8.2556:0.228254:7.93215:-0.615751:0.00284028:0.214361:-2.43101:3.35971:-4.63295,s3,-2.3102951049804688,2,0
3,level2-1,test:l2:t2:paligned:c30:i6,11,aligned,2,7.84096:-0.270556:-3.23245:0.41051:-3.05079:2.32445:0.15247:-2.85129:2.25622:-3.38016:-3.32046:-7.46802:1.77607:-2.47874:8.70133:7.91701:-6.13807:6.71467:-5.3286:3.14929:7.54724:-1.96834:-9.95406:2.81193:-7.13682:2.74844:-1.80699:4.10834:6.62405:-7.83056:2.33378:-7.65312:-4.86048:-1.50483:-6.70022:0.0259063:-6.15143:-2.29501:3.22487:11.5409:-5.50058:-1.60371:3.26283:7.95566:0.433846:11.7157:5.19195:4.95038:-1.07107:-5.15697:-5.09107:5.53047:2.48054:3.71604:4.89964:5.29298:-2.53456:4.14961:5.89709:-7.31272:5.57643:-0.488518:-0.272595:-3.81373,s3,7.164363861083984,2,1
3,level2-1,test:l2:t2:paligned:c35:i7,11,aligned,2,3.06198:-5.23297:4.20055:3.5968:-8.37155:6.59515:-0.349982:0.0867823:-0.566956:2.0336:-4.12134:-5.9149:8.67506:-6.29154:5.98777:-1.00245:0.716082:3.77567:-3.12216:5.80394:-2.84503:4.62403:-3.57706:11.3602:3.15121:3.9942:1.84987:3.21874:11.7982:-5.9294:-4.59753:-2.63942:-6.13454:-6.46727:-15.6828:-8.07964:-10.3437:1.72578:-4.81134:8.48757:5.07119:0.697482:16.2112:4.03071:4.05422:6.31139:-2.21563:5.5954:0.557203:-1.3112:-11.2448:-0.125697:-5.69598:-3.20536:-0.771343:7.68446:5.76213:3.43501:-2.43827:-1.92067:-0.044384:-2.9353:5.02035:-8.45637,s3,3.8866939544677734,2,1
3,level2-0,test:l2:t2:paligned:c40:i8,11,aligned,2,6.69965:-0.802107:-8.38599:0.51134:2.89944:-7.08788:0.465941:1.88475:6.64928:-4.78339:-2.41081:-6.45542:1.49999:-3.97328:6.3032:1.67398:-7.90068:9.94328:-7.51957:1.93296:6.65727:-4.06976:-6.97274:4.61119:-5.32314:-2.73902:-5.13362:-2.99067:1.81186:-9.22881:-1.81708:-11.3308:-5.80831:2.18024:-15.6748:-4.72659:-11.2239:-6.26733:1.07943:5.15195:-2.74818:-6.23167:10.5067:7.33732:5.6658:13.9032:8.08085:5.89289:4.34064:-6.78373:-2.80631:2.10454:1.15556:8.24354:11.1244:9.71966:-5.16665:-1.97608:3.50443:-2.98387:12.8104:1.91393:6.31917:-1.73953,s3,16.80756950378418,2,1
3,level2-0,test:l2:t2:paligned:c45:i9,11,aligned,2,2.45352:0.676117:-4.47262:-1.60412:-1.73022:-5.27115:-0.746221:-0.193967:6.69672:-6.6235:-1.9093:-8.7008:1.7074:-0.360973:10.2653:5.43992:-6.45423:11.0707:-9.24981:-0.385908:5.99262:-6.54842:-12.3152:6.4848:-4.83691:-1.93436:-6.10439:-1.07946:0.200679:-7.58452:-2.09012:-12.347:-7.58206:2.58369:-17.5444:-6.18951:-8.27362:-7.86342:4.45592:8.2301:-3.26736:-3.16698:10.6411:7.11873:2.89682:10.6014:7.84749:9.61054:8.06174:-6.95552:-2.85372:0.512733:0.378131:4.80681:9.04016:9.36722:-6.75277:-0.87678:4.19372:-3.38896:9.81106:0.917182:2.54883:0.916653,s3,14.781986236572266,2,1
3,level2-0,test:l2:t2:paligned:c50:i10,11,aligned,2,3.17187:-1.35743:-9.54828:0.952025:4.18211:-5.71106:-0.660305:0.300498:6.4964:-7.2931:-1.77761:-7.38354:1.48497:-0.118341:7.22763:4.15331:-10.7179:11.1415:-6.60546:0.804825:7.51725:-5.36951:-6.88671:2.29278:-6.43309:-4.01664:-4.53264:-2.80092:-1.96059:-8.85378:-1.38066:-12.0449:-5.87533:4.27954:-14.6725:-4.25653:-10.0571:-9.04148:5.96071:6.07864:-3.01044:-5.95416:7.33113:8.62884:3.04782:13.089:10.558:5.7283:6.48896:-8.84955:-1.56101:2.54282:2.50675:8.11764:10.8421:9.25453:-5.34918:-1.26668:7.04618:-6.09187:15.2132:3.56871:6.19674:1.70299,s3,16.35410499572754,2,1
3,level2-0,test:l2:t2:paligned:c55:i11,11,aligned,2,-0.337148:-1.17813:0.221405:1.04712:-3.62976:0.0983119:-0.274955:4.73463:6.8518:0.498487:-6.33853:-4.89691:7.6256:-4.99073:6.24278:-0.348204:-2.56492:9.5358:-10.3927:0.864802:-2.42079:-0.977465:-4.49776:8.66769:3.01664:0.741471:-2.16887:-1.01406:5.03336:-6.73503:-4.21421:-7.22291:-9.7598:-2.86806:-22.1764:-6.31114:-12.7109:-4.57011:-1.83785:6.95058:3.96666:-3.66599:18.229:2.01146:6.53859:9.73317:0.840854:7.13731:7.1504:-5.77444:-7.98733:-1.80242:-5.3195:-0.871987:4.31817:11.4219:1.92885:1.18901:-1.51937:4.04569:5.73325:-3.70301:7.81767:-2.69052,s3,21.370830535888672,2,1
3,level2-1,test:l2:t2:paligned:c60:i12,11,aligned,2,3.67952:-6.83018:1.35951:5.53374:-7.95958:6.36364:2.34949:-0.44701:-0.591112:4.07892:-7.56401:-5.48268:6.55481:-5.91448:6.94424:0.951802:-4.22093:2.62241:-4.04814:9.94505:-1.14859:4.61128:-4.0475:9.55095:-3.62114:3.82072:3.02696:2.78434:9.04348:-5.39838:-4.47712:-3.40153:-4.90404:-4.09702:-10.7763:-5.53989:-9.99568:0.701858:-6.2739:7.87938:0.863931:2.59637:12.6643:5.35165:2.85706:8.74784:-1.44018:2.14605:1.30735:-4.16593:-10.7379:0.606187:-4.53234:-0.291701:1.82927:7.56664:4.86792:3.11004:-1.00133:-1.77439:4.84023:-0.302736:5.39625:-8.85314,s3,10.095966339111328,2,1
