condition,example_id,family,heads,icl_gain,layers,margin,model_seed,probability,rank,stage,target,top1,width
correct,50,6,2,18.746715545654297,1,6.658441543579102,11,0.9981008172035217,1,D4,6,1,16
shuffled,50,6,2,,1,-14.486762046813965,11,5.098761448607547e-07,39,D4,6,0,16
wrong_chain,50,6,2,,1,-8.044754028320312,11,0.00031722738640382886,5,D4,6,0,16
irrelevant,50,6,2,,1,-8.611615180969238,11,0.0001758034195518121,6,D4,6,0,16
reversed,50,6,2,,1,7.531188011169434,11,0.9988502264022827,1,D4,6,1,16
none,51,6,2,,1,-12.088274002075195,11,5.452581262943568e-06,45,D4,6,0,16
correct,51,6,2,18.746715545654297,1,6.658441543579102,11,0.9981008172035217,1,D4,6,1,16
shuffled,51,6,2,,1,-5.54920768737793,11,0.003857638221234083,2,D4,6,0,16
wrong_chain,51,6,2,,1,-8.044754028320312,11,0.00031722738640382886,5,D4,6,0,16
irrelevant,51,6,2,,1,-8.611615180969238,11,0.0001758034195518121,6,D4,6,0,16
reversed,51,6,2,,1,7.531188011169434,11,0.9988502264022827,1,D4,6,1,16
none,52,6,2,,1,-12.088274002075195,11,5.452581262943568e-06,45,D4,6,0,16
correct,52,6,2,18.746715545654297,1,6.658441543579102,11,0.9981008172035217,1,D4,6,1,16
shuffled,52,6,2,,1,-14.486762046813965,11,5.098761448607547e-07,39,D4,6,0,16
wrong_chain,52,6,2,,1,-8.044754028320312,11,0.00031722738640382886,5,D4,6,0,16
irrelevant,52,6,2,,1,-8.611615180969238,11,0.0001758034195518121,6,D4,6,0,16
reversed,52,6,2,,1,7.531188011169434,11,0.9988502264022827,1,D4,6,1,16
none,53,6,2,,1,-12.088274002075195,11,5.452581262943568e-06,45,D4,6,0,16
correct,53,6,2,18.746715545654297,1,6.658441543579102,11,0.9981008172035217,1,D4,6,1,16
shuffled,53,6,2,,1,-14.486762046813965,11,5.098761448607547e-07,39,D4,6,0,16
wrong_chain,53,6,2,,1,-8.044754028320312,11,0.00031722738640382886,5,D4,6,0,16
irrelevant,53,6,2,,1,-8.611615180969238,11,0.0001758034195518121,6,D4,6,0,16
reversed,53,6,2,,1,7.531188011169434,11,0.9988502264022827,1,D4,6,1,16
none,54,6,2,,1,-12.088274002075195,11,5.452581262943568e-06,45,D4,6,0,16
correct,54,6,2,18.746715545654297,1,6.658441543579102,11,0.9981008172035217,1,D4,6,1,16
shuffled,54,6,2,,1,-14.486762046813965,11,5.098761448607547e-07,39,D4,6,0,16
wrong_chain,54,6,2,,1,-8.044754028320312,11,0.00031722738640382886,5,D4,6,0,16
irrelevant,54,6,2,,1,-8.611615180969238,11,0.0001758034195518121,6,D4,6,0,16
reversed,54,6,2,,1,7.531188011169434,11,0.9988502264022827,1,D4,6,1,16
none,55,6,2,,1,-12.088274002075195,11,5.452581262943568e-06,45,D4,6,0,16
correct,55,6,2,18.746715545654297,1,6.658441543579102,11,0.9981008172035217,1,D4,6,1,16
shuffled,55,6,2,,1,-5.54920768737793,11,0.003857638221234083,2,D4,6,0,16
wrong_chain,55,6,2,,1,-8.044754028320312,11,0.00031722738640382886,5,D4,6,0,16
irrelevant,55,6,2,,1,-8.611615180969238,11,0.0001758034195518121,6,D4,6,0,16
reversed,55,6,2,,1,7.531188011169434,11,0.9988502264022827,1,D4,6,1,16
none,56,7,2,,1,-15.856168746948242,11,3.829311978620353e-08,124,D4,6,0,16
correct,56,7,2,23.783995628356934,1,7.927826881408691,11,0.999028205871582,1,D4,6,1,16
shuffled,56,7,2,,1,-6.6405839920043945,11,0.001303117722272873,2,D4,6,0,16
wrong_chain,56,7,2,,1,-7.639321327209473,11,0.0004476956382859498,10,D4,6,0,16
irrelevant,56,7,2,,1,-5.90447998046875,11,0.0027026066090911627,3,D4,6,0,16
reversed,56,7,2,,1,7.926283836364746,11,0.998985230922699,1,D4,6,1,16
none,57,7,2,,1,-15.856168746948242,11,3.829311978620353e-08,124,D4,6,0,16
correct,57,7,2,23.783995628356934,1,7.927826881408691,11,0.999028205871582,1,D4,6,1,16
shuffled,57,7,2,,1,-15.811726570129395,11,1.354427183741791e-07,47,D4,6,0,16
wrong_chain,57,7,2,,1,-7.639321327209473,11,0.0004476956382859498,10,D4,6,0,16
irrelevant,57,7,2,,1,-5.90447998046875,11,0.0027026066090911627,3,D4,6,0,16
reversed,57,7,2,,1,7.926283836364746,11,0.998985230922699,1,D4,6,1,16
none,58,7,2,,1,-15.856168746948242,11,3.829311978620353e-08,124,D4,6,0,16
correct,58,7,2,23.783995628356934,1,7.927826881408691,11,0.999028205871582,1,D4,6,1,16
shuffled,58,7,2,,1,-6.6405839920043945,11,0.001303117722272873,2,D4,6,0,16
wrong_chain,58,7,2,,1,-7.639321327209473,11,0.0004476956382859498,10,D4,6,0,16
irrelevant,58,7,2,,1,-5.90447998046875,11,0.0027026066090911627,3,D4,6,0,16
reversed,58,7,2,,1,7.926283836364746,11,0.998985230922699,1,D4,6,1,16
none,59,7,2,,1,-15.856168746948242,11,3.829311978620353e-08,124,D4,6,0,16
correct,59,7,2,23.783995628356934,1,7.927826881408691,11,0.999028205871582,1,D4,6,1,16
shuffled,59,7,2,,1,-6.6405839920043945,11,0.001303117722272873,2,D4,6,0,16
wrong_chain,59,7,2,,1,-7.639321327209473,11,0.0004476956382859498,10,D4,6,0,16
irrelevant,59,7,2,,1,-5.90447998046875,11,0.0027026066090911627,3,D4,6,0,16
reversed,59,7,2,,1,7.926283836364746,11,0.998985230922699,1,D4,6,1,16
none,60,7,2,,1,-15.856168746948242,11,3.829311978620353e-08,124,D4,6,0,16
correct,60,7,2,23.783995628356934,1,7.927826881408691,11,0.999028205871582,1,D4,6,1,16
shuffled,60,7,2,,1,-15.811726570129395,11,1.354427183741791e-07,47,D4,6,0,16
wrong_chain,60,7,2,,1,-7.639321327209473,11,0.0004476956382859498,10,D4,6,0,16
irrelevant,60,7,2,,1,-5.90447998046875,11,0.0027026066090911627,3,D4,6,0,16
reversed,60,7,2,,1,7.926283836364746,11,0.998985230922699,1,D4,6,1,16
none,61,7,2,,1,-15.856168746948242,11,3.829311978620353e-08,124,D4,6,0,16
correct,61,7,2,23.783995628356934,1,7.927826881408691,11,0.999028205871582,1,D4,6,1,16
shuffled,61,7,2,,1,-6.6405839920043945,11,0.001303117722272873,2,D4,6,0,16
wrong_chain,61,7,2,,1,-7.639321327209473,11,0.0004476956382859498,10,D4,6,0,16
irrelevant,61,7,2,,1,-5.90447998046875,11,0.0027026066090911627,3,D4,6,0,16
reversed,61,7,2,,1,7.926283836364746,11,0.998985230922699,1,D4,6,1,16
none,62,7,2,,1,-15.856168746948242,11,3.829311978620353e-08,124,D4,6,0,16
correct,62,7,2,23.783995628356934,1,7.927826881408691,11,0.999028205871582,1,D4,6,1,16
shuffled,62,7,2,,1,-15.811726570129395,11,1.354427183741791e-07,47,D4,6,0,16
wrong_chain,62,7,2,,1,-7.639321327209473,11,0.0004476956382859498,10,D4,6,0,16
irrelevant,62,7,2,,1,-5.90447998046875,11,0.0027026066090911627,3,D4,6,0,16
reversed,62,7,2,,1,7.926283836364746,11,0.998985230922699,1,D4,6,1,16
none,63,7,2,,1,-15.856168746948242,11,3.829311978620353e-08,124,D4,6,0,16
correct,63,7,2,23.783995628356934,1,7.927826881408691,11,0.999028205871582,1,D4,6,1,16
shuffled,63,7,2,,1,-6.6405839920043945,11,0.001303117722272873,2,D4,6,0,16
wrong_chain,63,7,2,,1,-7.639321327209473,11,0.0004476956382859498,10,D4,6,0,16
irrelevant,63,7,2,,1,-5.90447998046875,11,0.0027026066090911627,3,D4,6,0,16
reversed,63,7,2,,1,7.926283836364746,11,0.998985230922699,1,D4,6,1,16
none,0,0,2,,1,-4.981747627258301,23,0.002390775131061673,17,D4,6,0,16
correct,0,0,2,11.807441711425781,1,6.8256940841674805,23,0.9968886971473694,1,D4,6,1,16
shuffled,0,0,2,,1,-10.350667953491211,23,3.1946550734573975e-05,9,D4,6,0,16
wrong_chain,0,0,2,,1,3.893679618835449,23,0.9790692925453186,1,D4,6,1,16
irrelevant,0,0,2,,1,4.192243576049805,23,0.984254002571106,1,D4,6,1,16
reversed,0,0,2,,1,6.900327682495117,23,0.9972506165504456,1,D4,6,1,16
none,1,0,2,,1,-4.981747627258301,23,0.002390775131061673,17,D4,6,0,16
correct,1,0,2,11.807441711425781,1,6.8256940841674805,23,0.9968886971473694,1,D4,6,1,16
shuffled,1,0,2,,1,-10.350667953491211,23,3.1946550734573975e-05,9,D4,6,0,16
wrong_chain,1,0,2,,1,3.893679618835449,23,0.9790692925453186,1,D4,6,1,16
irrelevant,1,0,2,,1,4.192243576049805,23,0.984254002571106,1,D4,6,1,16
reversed,1,0,2,,1,6.900327682495117,23,0.9972506165504456,1,D4,6,1,16
none,2,0,2,,1,-4.981747627258301,23,0.002390775131061673,17,D4,6,0,16
correct,2,0,2,11.807441711425781,1,6.8256940841674805,23,0.9968886971473694,1,D4,6,1,16
shuffled,2,0,2,,1,-10.350667953491211,23,3.1946550734573975e-05,9,D4,6,0,16
wrong_chain,2,0,2,,1,3.893679618835449,23,0.9790692925453186,1,D4,6,1,16
irrelevant,2,0,2,,1,4.192243576049805,23,0.984254002571106,1,D4,6,1,16
reversed,2,0,2,,1,6.900327682495117,23,0.9972506165504456,1,D4,6,1,16
none,3,0,2,,1,-4.981747627258301,23,0.002390775131061673,17,D4,6,0,16
correct,3,0,2,11.807441711425781,1,6.8256940841674805,23,0.9968886971473694,1,D4,6,1,16
shuffled,3,0,2,,1,-22.137237548828125,23,2.429086931599045e-10,126,D4,6,0,16
wrong_chain,3,0,2,,1,3.893679618835449,23,0.9790692925453186,1,D4,6,1,16
irrelevant,3,0,2,,1,4.192243576049805,23,0.984254002571106,1,D4,6,1,16
reversed,3,0,2,,1,6.900327682495117,23,0.9972506165504456,1,D4,6,1,16
none,4,0,2,,1,-4.981747627258301,23,0.002390775131061673,17,D4,6,0,16
correct,4,0,2,11.807441711425781,1,6.8256940841674805,23,0.9968886971473694,1,D4,6,1,16
shuffled,4,0,2,,1,-10.350667953491211,23,3.1946550734573975e-05,9,D4,6,0,16
wrong_chain,4,0,2,,1,3.893679618835449,23,0.9790692925453186,1,D4,6,1,16
irrelevant,4,0,2,,1,4.192243576049805,23,0.984254002571106,1,D4,6,1,16
reversed,4,0,2,,1,6.900327682495117,23,0.9972506165504456,1,D4,6,1,16
none,5,0,2,,1,-4.981747627258301,23,0.002390775131061673,17,D4,6,0,16
correct,5,0,2,11.807441711425781,1,6.8256940841674805,23,0.9968886971473694,1,D4,6,1,16
shuffled,5,0,2,,1,-22.137237548828125,23,2.429086931599045e-10,126,D4,6,0,16
wrong_chain,5,0,2,,1,3.893679618835449,23,0.9790692925453186,1,D4,6,1,16
irrelevant,5,0,2,,1,4.192243576049805,23,0.984254002571106,1,D4,6,1,16
reversed,5,0,2,,1,6.900327682495117,23,0.9972506165504456,1,D4,6,1,16
none,6,0,2,,1,-4.981747627258301,23,0.002390775131061673,17,D4,6,0,16
correct,6,0,2,11.807441711425781,1,6.8256940841674805,23,0.9968886971473694,1,D4,6,1,16
shuffled,6,0,2,,1,-22.137237548828125,23,2.429086931599045e-10,126,D4,6,0,16
wrong_chain,6,0,2,,1,3.893679618835449,23,0.9790692925453186,1,D4,6,1,16
irrelevant,6,0,2,,1,4.192243576049805,23,0.984254002571106,1,D4,6,1,16
reversed,6,0,2,,1,6.900327682495117,23,0.9972506165504456,1,D4,6,1,16
none,7,0,2,,1,-4.981747627258301,23,0.002390775131061673,17,D4,6,0,16
correct,7,0,2,11.807441711425781,1,6.8256940841674805,23,0.9968886971473694,1,D4,6,1,16
shuffled,7,0,2,,1,-10.350667953491211,23,3.1946550734573975e-05,9,D4,6,0,16
wrong_chain,7,0,2,,1,3.893679618835449,23,0.9790692925453186,1,D4,6,1,16
irrelevant,7,0,2,,1,4.192243576049805,23,0.984254002571106,1,D4,6,1,16
reversed,7,0,2,,1,6.900327682495117,23,0.9972506165504456,1,D4,6,1,16
none,8,1,2,,1,-5.39260196685791,23,0.0029681455343961716,12,D4,6,0,16
correct,8,1,2,12.761894226074219,1,7.369292259216309,23,0.9976344108581543,1,D4,6,1,16
shuffled,8,1,2,,1,-16.63657569885254,23,5.9525003592852954e-08,67,D4,6,0,16
wrong_chain,8,1,2,,1,5.709687232971191,23,0.9962299466133118,1,D4,6,1,16
irrelevant,8,1,2,,1,6.552441596984863,23,0.998095691204071,1,D4,6,1,16
reversed,8,1,2,,1,7.451379299163818,23,0.9978033900260925,1,D4,6,1,16
none,9,1,2,,1,-5.39260196685791,23,0.0029681455343961716,12,D4,6,0,16
correct,9,1,2,12.761894226074219,1,7.369292259216309,23,0.9976344108581543,1,D4,6,1,16
shuffled,9,1,2,,1,-16.63657569885254,23,5.9525003592852954e-08,67,D4,6,0,16
wrong_chain,9,1,2,,1,5.709687232971191,23,0.9962299466133118,1,D4,6,1,16
irrelevant,9,1,2,,1,6.552441596984863,23,0.998095691204071,1,D4,6,1,16
reversed,9,1,2,,1,7.451379299163818,23,0.9978033900260925,1,D4,6,1,16
none,10,1,2,,1,-5.39260196685791,23,0.0029681455343961716,12,D4,6,0,16
correct,10,1,2,12.761894226074219,1,7.369292259216309,23,0.9976344108581543,1,D4,6,1,16
shuffled,10,1,2,,1,-16.63657569885254,23,5.9525003592852954e-08,67,D4,6,0,16
wrong_chain,10,1,2,,1,5.709687232971191,23,0.9962299466133118,1,D4,6,1,16
irrelevant,10,1,2,,1,6.552441596984863,23,0.998095691204071,1,D4,6,1,16
reversed,10,1,2,,1,7.451379299163818,23,0.9978033900260925,1,D4,6,1,16
none,11,1,2,,1,-5.39260196685791,23,0.0029681455343961716,12,D4,6,0,16
correct,11,1,2,12.761894226074219,1,7.369292259216309,23,0.9976344108581543,1,D4,6,1,16
shuffled,11,1,2,,1,-7.3697052001953125,23,0.000629349728114903,2,D4,6,0,16
wrong_chain,11,1,2,,1,5.709687232971191,23,0.9962299466133118,1,D4,6,1,16
irrelevant,11,1,2,,1,6.552441596984863,23,0.998095691204071,1,D4,6,1,16
reversed,11,1,2,,1,7.451379299163818,23,0.9978033900260925,1,D4,6,1,16
none,12,1,2,,1,-5.39260196685791,23,0.0029681455343961716,12,D4,6,0,16
correct,12,1,2,12.761894226074219,1,7.369292259216309,23,0.9976344108581543,1,D4,6,1,16
shuffled,12,1,2,,1,-7.3697052001953125,23,0.000629349728114903,2,D4,6,0,16
wrong_chain,12,1,2,,1,5.709687232971191,23,0.9962299466133118,1,D4,6,1,16
irrelevant,12,1,2,,1,6.552441596984863,23,0.998095691204071,1,D4,6,1,16
reversed,12,1,2,,1,7.451379299163818,23,0.9978033900260925,1,D4,6,1,16
none,13,1,2,,1,-5.39260196685791,23,0.0029681455343961716,12,D4,6,0,16
correct,13,1,2,12.761894226074219,1,7.369292259216309,23,0.9976344108581543,1,D4,6,1,16
shuffled,13,1,2,,1,-7.3697052001953125,23,0.000629349728114903,2,D4,6,0,16
wrong_chain,13,1,2,,1,5.709687232971191,23,0.9962299466133118,1,D4,6,1,16
irrelevant,13,1,2,,1,6.552441596984863,23,0.998095691204071,1,D4,6,1,16
reversed,13,1,2,,1,7.451379299163818,23,0.9978033900260925,1,D4,6,1,16
none,14,1,2,,1,-5.39260196685791,23,0.0029681455343961716,12,D4,6,0,16
correct,14,1,2,12.761894226074219,1,7.369292259216309,23,0.9976344108581543,1,D4,6,1,16
shuffled,14,1,2,,1,-16.63657569885254,23,5.9525003592852954e-08,67,D4,6,0,16
wrong_chain,14,1,2,,1,5.709687232971191,23,0.9962299466133118,1,D4,6,1,16
irrelevant,14,1,2,,1,6.552441596984863,23,0.998095691204071,1,D4,6,1,16
reversed,14,1,2,,1,7.451379299163818,23,0.9978033900260925,1,D4,6,1,16
none,15,1,2,,1,-5.39260196685791,23,0.0029681455343961716,12,D4,6,0,16
correct,15,1,2,12.761894226074219,1,7.369292259216309,23,0.9976344108581543,1,D4,6,1,16
shuffled,15,1,2,,1,-7.3697052001953125,23,0.000629349728114903,2,D4,6,0,16
wrong_chain,15,1,2,,1,5.709687232971191,23,0.9962299466133118,1,D4,6,1,16
irrelevant,15,1,2,,1,6.552441596984863,23,0.998095691204071,1,D4,6,1,16
reversed,15,1,2,,1,7.451379299163818,23,0.9978033900260925,1,D4,6,1,16
none,16,2,2,,1,5.467856407165527,23,0.9822531342506409,1,D4,6,1,16
correct,16,2,2,1.063464641571045,1,6.531321048736572,23,0.9963268637657166,1,D4,6,1,16
shuffled,16,2,2,,1,-19.01531219482422,23,5.5164326440149125e-09,98,D4,6,0,16
wrong_chain,16,2,2,,1,4.818447113037109,23,0.9911502599716187,1,D4,6,1,16
irrelevant,16,2,2,,1,5.17900276184082,23,0.9936171770095825,1,D4,6,1,16
reversed,16,2,2,,1,6.661291122436523,23,0.9967601895332336,1,D4,6,1,16
none,17,2,2,,1,5.467856407165527,23,0.9822531342506409,1,D4,6,1,16
correct,17,2,2,1.063464641571045,1,6.531321048736572,23,0.9963268637657166,1,D4,6,1,16
shuffled,17,2,2,,1,-8.349260330200195,23,0.00023624599270988256,3,D4,6,0,16
wrong_chain,17,2,2,,1,4.818447113037109,23,0.9911502599716187,1,D4,6,1,16
irrelevant,17,2,2,,1,5.17900276184082,23,0.9936171770095825,1,D4,6,1,16
reversed,17,2,2,,1,6.661291122436523,23,0.9967601895332336,1,D4,6,1,16
none,18,2,2,,1,5.467856407165527,23,0.9822531342506409,1,D4,6,1,16
correct,18,2,2,1.063464641571045,1,6.531321048736572,23,0.9963268637657166,1,D4,6,1,16
shuffled,18,2,2,,1,-8.349260330200195,23,0.00023624599270988256,3,D4,6,0,16
wrong_chain,18,2,2,,1,4.818447113037109,23,0.9911502599716187,1,D4,6,1,16
irrelevant,18,2,2,,1,5.17900276184082,23,0.9936171770095825,1,D4,6,1,16
reversed,18,2,2,,1,6.661291122436523,23,0.9967601895332336,1,D4,6,1,16
none,19,2,2,,1,5.467856407165527,23,0.9822531342506409,1,D4,6,1,16
correct,19,2,2,1.063464641571045,1,6.531321048736572,23,0.9963268637657166,1,D4,6,1,16
shuffled,19,2,2,,1,-19.01531219482422,23,5.5164326440149125e-09,98,D4,6,0,16
wrong_chain,19,2,2,,1,4.818447113037109,23,0.9911502599716187,1,D4,6,1,16
irrelevant,19,2,2,,1,5.17900276184082,23,0.9936171770095825,1,D4,6,1,16
reversed,19,2,2,,1,6.661291122436523,23,0.9967601895332336,1,D4,6,1,16
none,20,2,2,,1,5.467856407165527,23,0.9822531342506409,1,D4,6,1,16
correct,20,2,2,1.063464641571045,1,6.531321048736572,23,0.9963268637657166,1,D4,6,1,16
shuffled,20,2,2,,1,-19.01531219482422,23,5.5164326440149125e-09,98,D4,6,0,16
wrong_chain,20,2,2,,1,4.818447113037109,23,0.9911502599716187,1,D4,6,1,16
irrelevant,20,2,2,,1,5.17900276184082,23,0.9936171770095825,1,D4,6,1,16
reversed,20,2,2,,1,6.661291122436523,23,0.9967601895332336,1,D4,6,1,16
none,21,2,2,,1,5.467856407165527,23,0.9822531342506409,1,D4,6,1,16
correct,21,2,2,1.063464641571045,1,6.531321048736572,23,0.9963268637657166,1,D4,6,1,16
shuffled,21,2,2,,1,-8.349260330200195,23,0.00023624599270988256,3,D4,6,0,16
wrong_chain,21,2,2,,1,4.818447113037109,23,0.9911502599716187,1,D4,6,1,16
irrelevant,21,2,2,,1,5.17900276184082,23,0.9936171770095825,1,D4,6,1,16
reversed,21,2,2,,1,6.661291122436523,23,0.9967601895332336,1,D4,6,1,16
none,22,2,2,,1,5.467856407165527,23,0.9822531342506409,1,D4,6,1,16
correct,22,2,2,1.063464641571045,1,6.531321048736572,23,0.9963268637657166,1,D4,6,1,16
shuffled,22,2,2,,1,-8.349260330200195,23,0.00023624599270988256,3,D4,6,0,16
wrong_chain,22,2,2,,1,4.818447113037109,23,0.9911502599716187,1,D4,6,1,16
irrelevant,22,2,2,,1,5.17900276184082,23,0.9936171770095825,1,D4,6,1,16
reversed,22,2,2,,1,6.661291122436523,23,0.9967601895332336,1,D4,6,1,16
none,23,2,2,,1,5.467856407165527,23,0.9822531342506409,1,D4,6,1,16
correct,23,2,2,1.063464641571045,1,6.531321048736572,23,0.9963268637657166,1,D4,6,1,16
shuffled,23,2,2,,1,-19.01531219482422,23,5.5164326440149125e-09,98,D4,6,0,16
wrong_chain,23,2,2,,1,4.818447113037109,23,0.9911502599716187,1,D4,6,1,16
irrelevant,23,2,2,,1,5.17900276184082,23,0.9936171770095825,1,D4,6,1,16
reversed,23,2,2,,1,6.661291122436523,23,0.9967601895332336,1,D4,6,1,16
none,24,3,2,,1,-5.790449142456055,23,0.0028765397146344185,5,D4,6,0,16
correct,24,3,2,12.469952583312988,1,6.679503440856934,23,0.9968445301055908,1,D4,6,1,16
shuffled,24,3,2,,1,-7.997242450714111,23,0.00033582086325623095,3,D4,6,0,16
wrong_chain,24,3,2,,1,3.6785202026367188,23,0.9737263917922974,1,D4,6,1,16
irrelevant,24,3,2,,1,4.288747787475586,23,0.9850618243217468,1,D4,6,1,16
reversed,24,3,2,,1,6.669404983520508,23,0.9969924688339233,1,D4,6,1,16
none,25,3,2,,1,-5.790449142456055,23,0.0028765397146344185,5,D4,6,0,16
correct,25,3,2,12.469952583312988,1,6.679503440856934,23,0.9968445301055908,1,D4,6,1,16
shuffled,25,3,2,,1,-7.997242450714111,23,0.00033582086325623095,3,D4,6,0,16
wrong_chain,25,3,2,,1,3.6785202026367188,23,0.9737263917922974,1,D4,6,1,16
irrelevant,25,3,2,,1,4.288747787475586,23,0.9850618243217468,1,D4,6,1,16
reversed,25,3,2,,1,6.669404983520508,23,0.9969924688339233,1,D4,6,1,16
none,26,3,2,,1,-5.790449142456055,23,0.0028765397146344185,5,D4,6,0,16
correct,26,3,2,12.469952583312988,1,6.679503440856934,23,0.9968445301055908,1,D4,6,1,16
shuffled,26,3,2,,1,-14.503406524658203,23,5.017546982344356e-07,52,D4,6,0,16
wrong_chain,26,3,2,,1,3.6785202026367188,23,0.9737263917922974,1,D4,6,1,16
irrelevant,26,3,2,,1,4.288747787475586,23,0.9850618243217468,1,D4,6,1,16
reversed,26,3,2,,1,6.669404983520508,23,0.9969924688339233,1,D4,6,1,16
none,27,3,2,,1,-5.790449142456055,23,0.0028765397146344185,5,D4,6,0,16
correct,27,3,2,12.469952583312988,1,6.679503440856934,23,0.9968445301055908,1,D4,6,1,16
shuffled,27,3,2,,1,-7.997242450714111,23,0.00033582086325623095,3,D4,6,0,16
wrong_chain,27,3,2,,1,3.6785202026367188,23,0.9737263917922974,1,D4,6,1,16
irrelevant,27,3,2,,1,4.288747787475586,23,0.9850618243217468,1,D4,6,1,16
reversed,27,3,2,,1,6.669404983520508,23,0.9969924688339233,1,D4,6,1,16
none,28,3,2,,1,-5.790449142456055,23,0.0028765397146344185,5,D4,6,0,16
correct,28,3,2,12.469952583312988,1,6.679503440856934,23,0.9968445301055908,1,D4,6,1,16
shuffled,28,3,2,,1,-14.503406524658203,23,5.017546982344356e-07,52,D4,6,0,16
wrong_chain,28,3,2,,1,3.6785202026367188,23,0.9737263917922974,1,D4,6,1,16
irrelevant,28,3,2,,1,4.288747787475586,23,0.9850618243217468,1,D4,6,1,16
reversed,28,3,2,,1,6.669404983520508,23,0.9969924688339233,1,D4,6,1,16
none,29,3,2,,1,-5.790449142456055,23,0.0028765397146344185,5,D4,6,0,16
correct,29,3,2,12.469952583312988,1,6.679503440856934,23,0.9968445301055908,1,D4,6,1,16
shuffled,29,3,2,,1,-7.997242450714111,23,0.00033582086325623095,3,D4,6,0,16
wrong_chain,29,3,2,,1,3.6785202026367188,23,0.9737263917922974,1,D4,6,1,16
irrelevant,29,3,2,,1,4.288747787475586,23,0.9850618243217468,1,D4,6,1,16
reversed,29,3,2,,1,6.669404983520508,23,0.9969924688339233,1,D4,6,1,16
none,30,3,2,,1,-5.790449142456055,23,0.0028765397146344185,5,D4,6,0,16
correct,30,3,2,12.469952583312988,1,6.679503440856934,23,0.9968445301055908,1,D4,6,1,16
shuffled,30,3,2,,1,-14.503406524658203,23,5.017546982344356e-07,52,D4,6,0,16
wrong_chain,30,3,2,,1,3.6785202026367188,23,0.9737263917922974,1,D4,6,1,16
irrelevant,30,3,2,,1,4.288747787475586,23,0.9850618243217468,1,D4,6,1,16
reversed,30,3,2,,1,6.669404983520508,23,0.9969924688339233,1,D4,6,1,16
none,31,3,2,,1,-5.790449142456055,23,0.0028765397146344185,5,D4,6,0,16
correct,31,3,2,12.469952583312988,1,6.679503440856934,23,0.9968445301055908,1,D4,6,1,16
shuffled,31,3,2,,1,-14.503406524658203,23,5.017546982344356e-07,52,D4,6,0,16
wrong_chain,31,3,2,,1,3.6785202026367188,23,0.9737263917922974,1,D4,6,1,16
irrelevant,31,3,2,,1,4.288747787475586,23,0.9850618243217468,1,D4,6,1,16
reversed,31,3,2,,1,6.669404983520508,23,0.9969924688339233,1,D4,6,1,16
none,32,4,2,,1,-15.211362838745117,23,2.471682023497124e-07,48,D4,6,0,16
correct,32,4,2,21.44852638244629,1,6.237163543701172,23,0.9952822327613831,1,D4,6,1,16
shuffled,32,4,2,,1,-13.704974174499512,23,1.1123659078293713e-06,34,D4,6,0,16
wrong_chain,32,4,2,,1,4.265411376953125,23,0.9841126799583435,1,D4,6,1,16
irrelevant,32,4,2,,1,5.135506629943848,23,0.9924266338348389,1,D4,6,1,16
reversed,32,4,2,,1,6.260107040405273,23,0.9956151247024536,1,D4,6,1,16
none,33,4,2,,1,-15.211362838745117,23,2.471682023497124e-07,48,D4,6,0,16
correct,33,4,2,21.44852638244629,1,6.237163543701172,23,0.9952822327613831,1,D4,6,1,16
shuffled,33,4,2,,1,-13.704974174499512,23,1.1123659078293713e-06,34,D4,6,0,16
wrong_chain,33,4,2,,1,4.265411376953125,23,0.9841126799583435,1,D4,6,1,16
irrelevant,33,4,2,,1,5.135506629943848,23,0.9924266338348389,1,D4,6,1,16
reversed,33,4,2,,1,6.260107040405273,23,0.9956151247024536,1,D4,6,1,16
none,34,4,2,,1,-15.211362838745117,23,2.471682023497124e-07,48,D4,6,0,16
correct,34,4,2,21.44852638244629,1,6.237163543701172,23,0.9952822327613831,1,D4,6,1,16
shuffled,34,4,2,,1,-13.704974174499512,23,1.1123659078293713e-06,34,D4,6,0,16
wrong_chain,34,4,2,,1,4.265411376953125,23,0.9841126799583435,1,D4,6,1,16
irrelevant,34,4,2,,1,5.135506629943848,23,0.9924266338348389,1,D4,6,1,16
reversed,34,4,2,,1,6.260107040405273,23,0.9956151247024536,1,D4,6,1,16
none,35,4,2,,1,-15.211362838745117,23,2.471682023497124e-07,48,D4,6,0,16
correct,35,4,2,21.44852638244629,1,6.237163543701172,23,0.9952822327613831,1,D4,6,1,16
shuffled,35,4,2,,1,-13.704974174499512,23,1.1123659078293713e-06,34,D4,6,0,16
wrong_chain,35,4,2,,1,4.265411376953125,23,0.9841126799583435,1,D4,6,1,16
irrelevant,35,4,2,,1,5.135506629943848,23,0.9924266338348389,1,D4,6,1,16
reversed,35,4,2,,1,6.260107040405273,23,0.9956151247024536,1,D4,6,1,16
none,36,4,2,,1,-15.211362838745117,23,2.471682023497124e-07,48,D4,6,0,16
correct,36,4,2,21.44852638244629,1,6.237163543701172,23,0.9952822327613831,1,D4,6,1,16
shuffled,36,4,2,,1,-13.704974174499512,23,1.1123659078293713e-06,34,D4,6,0,16
wrong_chain,36,4,2,,1,4.265411376953125,23,0.9841126799583435,1,D4,6,1,16
irrelevant,36,4,2,,1,5.135506629943848,23,0.9924266338348389,1,D4,6,1,16
reversed,36,4,2,,1,6.260107040405273,23,0.9956151247024536,1,D4,6,1,16
none,37,4,2,,1,-15.211362838745117,23,2.471682023497124e-07,48,D4,6,0,16
