architecture,branching,budget_multiplier,diagnostic_tier,distractors,evaluation_axis,example_id,heads,label_mode,model_depth,model_seed,output_entropy,position_mode,predicate,required_path,sequence_length,target_margin,target_probability,target_rank,template_id,top1_correct,total_depth,tree_seed,width
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d2:b2:N4:t2:prandomized:tree211:i6,4,arbitrary,8,11,0.0029695439152419567,randomized,isAncestor,2,32,8.138099670410156,0.999687910079956,1,2,1,12,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d2:b2:N4:t3:prandomized:tree211:i7,4,arbitrary,8,11,7.559974619653076e-07,randomized,isAncestor,2,32,17.190540313720703,1.0,1,3,1,12,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d3:b2:N4:t2:prandomized:tree211:i6,4,arbitrary,8,11,0.0029695439152419567,randomized,isAncestor,3,32,8.138099670410156,0.999687910079956,1,2,1,12,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d3:b2:N4:t3:prandomized:tree211:i7,4,arbitrary,8,11,9.412384542883956e-07,randomized,isAncestor,3,32,17.05958366394043,1.0,1,3,1,12,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d4:b2:N4:t2:prandomized:tree211:i6,4,arbitrary,8,11,0.0029695392586290836,randomized,isAncestor,4,32,8.138101577758789,0.999687910079956,1,2,1,12,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d4:b2:N4:t3:prandomized:tree211:i7,4,arbitrary,8,11,4.958104113939044e-07,randomized,isAncestor,4,32,18.378890991210938,1.0,1,3,1,12,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d5:b2:N4:t2:prandomized:tree211:i6,4,arbitrary,8,11,0.0029695439152419567,randomized,isAncestor,5,32,8.138099670410156,0.999687910079956,1,2,1,12,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d5:b2:N4:t3:prandomized:tree211:i7,4,arbitrary,8,11,7.224095952551579e-07,randomized,isAncestor,5,32,17.050209045410156,1.0,1,3,1,12,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d6:b2:N4:t2:prandomized:tree211:i6,4,arbitrary,8,11,0.0029695439152419567,randomized,isAncestor,6,32,8.138099670410156,0.999687910079956,1,2,1,12,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d6:b2:N4:t3:prandomized:tree211:i7,4,arbitrary,8,11,3.623276541020459e-07,randomized,isAncestor,6,32,17.855567932128906,1.0,1,3,1,12,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d8:b2:N4:t2:prandomized:tree211:i6,4,arbitrary,8,11,0.0029695439152419567,randomized,isAncestor,8,32,8.138099670410156,0.999687910079956,1,2,1,12,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d8:b2:N4:t3:prandomized:tree211:i7,4,arbitrary,8,11,9.762596846485394e-07,randomized,isAncestor,8,32,17.03759002685547,1.0,1,3,1,12,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d12:b2:N4:t2:prandomized:tree211:i6,4,arbitrary,8,11,0.0029695439152419567,randomized,isAncestor,12,32,8.138099670410156,0.999687910079956,1,2,1,12,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d12:b2:N4:t3:prandomized:tree211:i7,4,arbitrary,8,11,1.3321613323569181e-06,randomized,isAncestor,12,32,16.68628692626953,0.9999998807907104,1,3,1,12,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D16:d1:b2:N4:t0:prandomized:tree211:i4,4,arbitrary,8,11,0.0030831440817564726,randomized,isAncestor,1,32,8.120161056518555,0.9996776580810547,1,0,1,16,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D16:d1:b2:N4:t0:prandomized:tree307:i4,4,arbitrary,8,11,0.0021533784456551075,randomized,isAncestor,1,32,8.895917892456055,0.9997983574867249,1,0,1,16,307,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D16:d2:b2:N4:t0:prandomized:tree211:i4,4,arbitrary,8,11,0.0030831440817564726,randomized,isAncestor,2,32,8.120161056518555,0.9996776580810547,1,0,1,16,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D16:d2:b2:N4:t0:prandomized:tree307:i4,4,arbitrary,8,11,0.002153374720364809,randomized,isAncestor,2,32,8.895919799804688,0.9997983574867249,1,0,1,16,307,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D16:d3:b2:N4:t0:prandomized:tree211:i4,4,arbitrary,8,11,0.0030831440817564726,randomized,isAncestor,3,32,8.120161056518555,0.9996776580810547,1,0,1,16,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D16:d3:b2:N4:t0:prandomized:tree307:i4,4,arbitrary,8,11,0.002153374720364809,randomized,isAncestor,3,32,8.895919799804688,0.9997983574867249,1,0,1,16,307,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D16:d4:b2:N4:t0:prandomized:tree211:i4,4,arbitrary,8,11,0.0030831440817564726,randomized,isAncestor,4,32,8.120161056518555,0.9996776580810547,1,0,1,16,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D16:d4:b2:N4:t0:prandomized:tree307:i4,4,arbitrary,8,11,0.002153374720364809,randomized,isAncestor,4,32,8.895919799804688,0.9997983574867249,1,0,1,16,307,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D16:d5:b2:N4:t0:prandomized:tree211:i4,4,arbitrary,8,11,0.0030831440817564726,randomized,isAncestor,5,32,8.120161056518555,0.9996776580810547,1,0,1,16,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D16:d5:b2:N4:t0:prandomized:tree307:i4,4,arbitrary,8,11,0.002153374720364809,randomized,isAncestor,5,32,8.895919799804688,0.9997983574867249,1,0,1,16,307,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D16:d6:b2:N4:t0:prandomized:tree211:i4,4,arbitrary,8,11,0.0030831440817564726,randomized,isAncestor,6,32,8.120161056518555,0.9996776580810547,1,0,1,16,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D16:d6:b2:N4:t0:prandomized:tree307:i4,4,arbitrary,8,11,0.002153374720364809,randomized,isAncestor,6,32,8.895919799804688,0.9997983574867249,1,0,1,16,307,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D16:d8:b2:N4:t0:prandomized:tree211:i4,4,arbitrary,8,11,0.003083151299506426,randomized,isAncestor,8,32,8.120158195495605,0.9996776580810547,1,0,1,16,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D16:d8:b2:N4:t0:prandomized:tree307:i4,4,arbitrary,8,11,0.002153374720364809,randomized,isAncestor,8,32,8.895919799804688,0.9997983574867249,1,0,1,16,307,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D16:d12:b2:N4:t0:prandomized:tree211:i4,4,arbitrary,8,11,0.0030831440817564726,randomized,isAncestor,12,32,8.120161056518555,0.9996776580810547,1,0,1,16,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D16:d12:b2:N4:t0:prandomized:tree307:i4,4,arbitrary,8,11,0.002153374720364809,randomized,isAncestor,12,32,8.895919799804688,0.9997983574867249,1,0,1,16,307,64
depth8,2,2,hard,4,depth_path,test:root:D12:d12:b2:N4:t3:prandomized:tree101:i7,4,arbitrary,8,11,3.509145975112915,randomized,root,12,32,-4.669275283813477,0.00116929376963526,68,3,0,12,101,64
depth8,2,2,hard,4,depth_path,test:root:D12:d12:b2:N4:t1:prandomized:tree211:i5,4,arbitrary,8,11,3.7317826747894287,randomized,root,12,32,-1.3333687782287598,0.024362189695239067,11,1,0,12,211,64
depth8,4,2,medium,4,branching,test:ancestor_k:D8:d3:b4:N4:t1:prandomized:tree211:i10005,4,arbitrary,8,11,3.6365087032318115,randomized,ancestor_k,3,32,-1.2346057891845703,0.032413870096206665,9,1,0,8,211,64
depth8,4,2,medium,4,branching,test:ancestor_k:D8:d3:b4:N4:t2:prandomized:tree211:i10006,4,arbitrary,8,11,3.2277703285217285,randomized,ancestor_k,3,32,-4.929339408874512,0.0012319517554715276,60,2,0,8,211,64
depth8,8,2,hard,4,branching,test:ancestor_k:D8:d3:b8:N4:t2:prandomized:tree211:i10006,4,arbitrary,8,11,0.8105372786521912,randomized,ancestor_k,3,32,-6.277786731719971,0.0016269400948658586,14,2,0,8,211,64
depth8,2,2,easy,4,distractors,test:ancestor_k:D8:d3:b2:N4:t1:prandomized:tree101:i20005,4,arbitrary,8,11,3.3118274211883545,randomized,ancestor_k,3,32,-4.020575046539307,0.002568637253716588,43,1,0,8,101,64
depth8,2,2,easy,4,distractors,test:ancestor_k:D8:d3:b2:N4:t0:prandomized:tree211:i20004,4,arbitrary,8,11,1.249753475189209,randomized,ancestor_k,3,32,-1.9708213806152344,0.10376042127609253,2,0,0,8,211,64
depth8,2,2,hard,4,depth_path,test:parent:D12:d1:b2:N4:t0:prandomized:tree307:i4,4,arbitrary,8,11,3.749413013458252,randomized,parent,1,33,-1.319262981414795,0.02674342878162861,9,0,0,12,307,64
depth8,2,2,hard,4,depth_path,test:parent:D12:d1:b2:N4:t1:prandomized:tree307:i5,4,arbitrary,8,11,3.7147693634033203,randomized,parent,1,33,1.5261340141296387,0.21589970588684082,1,1,1,12,307,64
depth8,2,2,hard,4,depth_path,test:parent:D16:d1:b2:N4:t1:prandomized:tree101:i5,4,arbitrary,8,11,2.2914252281188965,randomized,parent,1,33,-0.3566875457763672,0.26575738191604614,2,1,0,16,101,64
depth8,2,2,hard,4,depth_path,test:parent:D16:d1:b2:N4:t3:prandomized:tree307:i7,4,arbitrary,8,11,2.98622465133667,randomized,parent,1,33,0.9363927841186523,0.30847734212875366,1,3,1,16,307,64
depth8,2,2,hard,4,depth_path,test:grandparent:D12:d2:b2:N4:t0:prandomized:tree307:i4,4,arbitrary,8,11,3.7118313312530518,randomized,grandparent,2,33,-0.08601617813110352,0.10486894845962524,2,0,0,12,307,64
depth8,2,2,hard,4,depth_path,test:grandparent:D12:d2:b2:N4:t1:prandomized:tree307:i5,4,arbitrary,8,11,3.730861186981201,randomized,grandparent,2,33,-3.623669147491455,0.005150596145540476,39,1,0,12,307,64
depth8,2,2,hard,4,depth_path,test:grandparent:D16:d2:b2:N4:t1:prandomized:tree101:i5,4,arbitrary,8,11,3.09468150138855,randomized,grandparent,2,33,-3.8659591674804688,0.007193447090685368,19,1,0,16,101,64
depth8,2,2,hard,4,depth_path,test:grandparent:D16:d2:b2:N4:t3:prandomized:tree307:i7,4,arbitrary,8,11,3.7208378314971924,randomized,grandparent,2,33,-4.388071060180664,0.002183548640459776,64,3,0,16,307,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D12:d1:b2:N4:t3:prandomized:tree101:i7,4,arbitrary,8,11,1.8326539993286133,randomized,ancestor_k,1,33,1.1409425735473633,0.5822258591651917,1,3,1,12,101,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D12:d1:b2:N4:t1:prandomized:tree211:i5,4,arbitrary,8,11,3.2219088077545166,randomized,ancestor_k,1,33,0.24909305572509766,0.20131635665893555,1,1,1,12,211,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D12:d2:b2:N4:t2:prandomized:tree211:i6,4,arbitrary,8,11,3.9828639030456543,randomized,ancestor_k,2,33,-1.094719409942627,0.03169511258602142,10,2,0,12,211,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D12:d2:b2:N4:t3:prandomized:tree211:i7,4,arbitrary,8,11,0.7521650791168213,randomized,ancestor_k,2,33,-5.236928462982178,0.004745579324662685,9,3,0,12,211,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D12:d4:b2:N4:t1:prandomized:tree101:i5,4,arbitrary,8,11,2.2122364044189453,randomized,ancestor_k,4,33,-8.339232444763184,0.0001227416651090607,99,1,0,12,101,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D12:d5:b2:N4:t0:prandomized:tree101:i4,4,arbitrary,8,11,3.7261741161346436,randomized,ancestor_k,5,33,-1.460988998413086,0.04327568784356117,4,0,0,12,101,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D12:d8:b2:N4:t0:paligned:tree101:i0,4,arbitrary,8,11,3.4249649047851562,aligned,ancestor_k,8,33,-3.7714500427246094,0.002455082954838872,46,0,0,12,101,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D12:d8:b2:N4:t1:paligned:tree101:i1,4,arbitrary,8,11,2.384042501449585,aligned,ancestor_k,8,33,-7.5667924880981445,0.00020614948880393058,83,1,0,12,101,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D12:d8:b2:N4:t2:paligned:tree101:i2,4,arbitrary,8,11,2.7453927993774414,aligned,ancestor_k,8,33,-5.643209934234619,0.000865745940245688,60,2,0,12,101,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D12:d8:b2:N4:t3:paligned:tree101:i3,4,arbitrary,8,11,3.655454158782959,aligned,ancestor_k,8,33,-5.940671443939209,0.0002715141454245895,119,3,0,12,101,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D12:d8:b2:N4:t2:prandomized:tree101:i6,4,arbitrary,8,11,1.6113040447235107,randomized,ancestor_k,8,33,-5.912590980529785,0.0019691339693963528,31,2,0,12,101,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D12:d8:b2:N4:t0:paligned:tree211:i0,4,arbitrary,8,11,2.597020387649536,aligned,ancestor_k,8,33,-7.376595973968506,0.0003014925168827176,116,0,0,12,211,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D12:d8:b2:N4:t1:paligned:tree211:i1,4,arbitrary,8,11,2.5882179737091064,aligned,ancestor_k,8,33,-4.022149085998535,0.008389201946556568,17,1,0,12,211,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D12:d8:b2:N4:t2:paligned:tree211:i2,4,arbitrary,8,11,2.4914731979370117,aligned,ancestor_k,8,33,-2.9290318489074707,0.025039449334144592,6,2,0,12,211,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D12:d8:b2:N4:t3:paligned:tree211:i3,4,arbitrary,8,11,3.3284695148468018,aligned,ancestor_k,8,33,-7.753320693969727,8.268404053524137e-05,135,3,0,12,211,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D12:d8:b2:N4:t0:prandomized:tree211:i4,4,arbitrary,8,11,1.3267028331756592,randomized,ancestor_k,8,33,-5.939068794250488,0.0020158689003437757,20,0,0,12,211,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D12:d8:b2:N4:t0:paligned:tree307:i0,4,arbitrary,8,11,3.4576363563537598,aligned,ancestor_k,8,33,-9.129988670349121,2.1238316548988223e-05,148,0,0,12,307,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D12:d8:b2:N4:t1:paligned:tree307:i1,4,arbitrary,8,11,3.6199851036071777,aligned,ancestor_k,8,33,-2.941519260406494,0.008741139434278011,27,1,0,12,307,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D12:d8:b2:N4:t2:paligned:tree307:i2,4,arbitrary,8,11,1.1585674285888672,aligned,ancestor_k,8,33,-12.834887504577637,2.0395864339661784e-06,153,2,0,12,307,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D12:d8:b2:N4:t3:paligned:tree307:i3,4,arbitrary,8,11,2.276228427886963,aligned,ancestor_k,8,33,-7.804738998413086,0.0001554524787934497,99,3,0,12,307,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D12:d8:b2:N4:t3:prandomized:tree307:i7,4,arbitrary,8,11,1.6199489831924438,randomized,ancestor_k,8,33,-4.3350982666015625,0.008108224719762802,6,3,0,12,307,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D16:d1:b2:N4:t3:prandomized:tree211:i7,4,arbitrary,8,11,3.443641185760498,randomized,ancestor_k,1,33,-0.39001941680908203,0.08180087804794312,4,3,0,16,211,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D16:d2:b2:N4:t0:prandomized:tree211:i4,4,arbitrary,8,11,3.6212258338928223,randomized,ancestor_k,2,33,-0.21259021759033203,0.11418285220861435,2,0,0,16,211,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D16:d2:b2:N4:t0:prandomized:tree307:i4,4,arbitrary,8,11,3.009650707244873,randomized,ancestor_k,2,33,-3.3403520584106445,0.0130445696413517,14,0,0,16,307,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D16:d4:b2:N4:t0:paligned:tree101:i0,4,arbitrary,8,11,3.7292957305908203,aligned,ancestor_k,4,33,-4.4303083419799805,0.0011741080088540912,81,0,0,16,101,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D16:d4:b2:N4:t1:paligned:tree101:i1,4,arbitrary,8,11,3.5849385261535645,aligned,ancestor_k,4,33,-1.6100363731384277,0.02518327161669731,10,1,0,16,101,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D16:d4:b2:N4:t2:paligned:tree101:i2,4,arbitrary,8,11,2.9581096172332764,aligned,ancestor_k,4,33,-4.726438522338867,0.0035633177030831575,36,2,0,16,101,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D16:d4:b2:N4:t3:paligned:tree101:i3,4,arbitrary,8,11,3.3573615550994873,aligned,ancestor_k,4,33,-1.2207121849060059,0.047074511647224426,5,3,0,16,101,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D16:d4:b2:N4:t0:paligned:tree211:i0,4,arbitrary,8,11,2.4461772441864014,aligned,ancestor_k,4,33,-5.361840724945068,0.0017375287134200335,33,0,0,16,211,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D16:d4:b2:N4:t1:paligned:tree211:i1,4,arbitrary,8,11,2.607357978820801,aligned,ancestor_k,4,33,-2.8629465103149414,0.017197327688336372,9,1,0,16,211,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D16:d4:b2:N4:t2:paligned:tree211:i2,4,arbitrary,8,11,2.78798770904541,aligned,ancestor_k,4,33,-5.849183082580566,0.0007550235604867339,64,2,0,16,211,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D16:d4:b2:N4:t3:paligned:tree211:i3,4,arbitrary,8,11,3.567924737930298,aligned,ancestor_k,4,33,-1.1804437637329102,0.03623921051621437,7,3,0,16,211,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D16:d4:b2:N4:t0:paligned:tree307:i0,4,arbitrary,8,11,3.272702217102051,aligned,ancestor_k,4,33,-2.166625499725342,0.014728657901287079,16,0,0,16,307,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D16:d4:b2:N4:t1:paligned:tree307:i1,4,arbitrary,8,11,3.7415590286254883,aligned,ancestor_k,4,33,-0.7946233749389648,0.04626256600022316,6,1,0,16,307,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D16:d4:b2:N4:t2:paligned:tree307:i2,4,arbitrary,8,11,3.0539913177490234,aligned,ancestor_k,4,33,-4.346213340759277,0.003559231525287032,39,2,0,16,307,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D16:d4:b2:N4:t3:paligned:tree307:i3,4,arbitrary,8,11,3.0730719566345215,aligned,ancestor_k,4,33,-2.0713553428649902,0.026966223493218422,7,3,0,16,307,64
depth8,2,2,hard,4,depth_path,test:ancestor_k:D16:d4:b2:N4:t1:prandomized:tree307:i5,4,arbitrary,8,11,3.3973753452301025,randomized,ancestor_k,4,33,-4.117651462554932,0.003214569529518485,42,1,0,16,307,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d1:b2:N4:t3:prandomized:tree101:i7,4,arbitrary,8,11,8.810406870907173e-05,randomized,isAncestor,1,33,13.6023530960083,0.9999943971633911,1,3,1,12,101,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d1:b2:N4:t1:prandomized:tree211:i5,4,arbitrary,8,11,0.000867803581058979,randomized,isAncestor,1,33,10.004781723022461,0.9999252557754517,1,1,1,12,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d2:b2:N4:t3:prandomized:tree101:i7,4,arbitrary,8,11,4.1909876017598435e-05,randomized,isAncestor,2,33,13.552084922790527,0.9999973773956299,1,3,1,12,101,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d2:b2:N4:t1:prandomized:tree211:i5,4,arbitrary,8,11,0.6286433935165405,randomized,isAncestor,2,33,1.529266357421875,0.801095187664032,1,1,1,12,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d3:b2:N4:t3:prandomized:tree101:i7,4,arbitrary,8,11,1.0030990779341664e-05,randomized,isAncestor,3,33,14.667191505432129,0.9999994039535522,1,3,1,12,101,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d3:b2:N4:t1:prandomized:tree211:i5,4,arbitrary,8,11,0.0016348747303709388,randomized,isAncestor,3,33,9.077239990234375,0.9998475313186646,1,1,1,12,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d4:b2:N4:t3:prandomized:tree101:i7,4,arbitrary,8,11,7.318969437619671e-06,randomized,isAncestor,4,33,15.119158744812012,0.9999996423721313,1,3,1,12,101,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d4:b2:N4:t1:prandomized:tree211:i5,4,arbitrary,8,11,0.17836794257164001,randomized,isAncestor,4,33,3.4152774810791016,0.9638135433197021,1,1,1,12,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d5:b2:N4:t3:prandomized:tree101:i7,4,arbitrary,8,11,5.554271410801448e-06,randomized,isAncestor,5,33,16.066360473632812,0.9999997615814209,1,3,1,12,101,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d5:b2:N4:t1:prandomized:tree211:i5,4,arbitrary,8,11,0.003524182131513953,randomized,isAncestor,5,33,8.460886001586914,0.9996562004089355,1,1,1,12,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d6:b2:N4:t3:prandomized:tree101:i7,4,arbitrary,8,11,7.318064490391407e-06,randomized,isAncestor,6,33,15.133545875549316,0.9999996423721313,1,3,1,12,101,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d6:b2:N4:t1:prandomized:tree211:i5,4,arbitrary,8,11,0.00022998750500846654,randomized,isAncestor,6,33,11.380895614624023,0.9999821186065674,1,1,1,12,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d8:b2:N4:t3:prandomized:tree101:i7,4,arbitrary,8,11,1.3690691957890522e-05,randomized,isAncestor,8,33,14.674019813537598,0.9999992847442627,1,3,1,12,101,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d8:b2:N4:t1:prandomized:tree211:i5,4,arbitrary,8,11,0.01343782152980566,randomized,isAncestor,8,33,6.730434417724609,0.9984087347984314,1,1,1,12,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d12:b2:N4:t3:prandomized:tree101:i7,4,arbitrary,8,11,8.424773113802075e-05,randomized,isAncestor,12,33,13.158411026000977,0.9999945163726807,1,3,1,12,101,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D12:d12:b2:N4:t1:prandomized:tree211:i5,4,arbitrary,8,11,1.833530068397522,randomized,isAncestor,12,33,0.7491664886474609,0.464423269033432,1,1,1,12,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D16:d1:b2:N4:t3:prandomized:tree211:i7,4,arbitrary,8,11,1.6119722204166465e-05,randomized,isAncestor,1,33,14.002580642700195,0.999998927116394,1,3,1,16,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D16:d2:b2:N4:t3:prandomized:tree211:i7,4,arbitrary,8,11,9.008176675706636e-06,randomized,isAncestor,2,33,14.574807167053223,0.9999994039535522,1,3,1,16,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D16:d3:b2:N4:t3:prandomized:tree211:i7,4,arbitrary,8,11,2.993409725604579e-05,randomized,isAncestor,3,33,13.21932315826416,0.9999979734420776,1,3,1,16,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D16:d4:b2:N4:t3:prandomized:tree211:i7,4,arbitrary,8,11,9.030171895574313e-06,randomized,isAncestor,4,33,14.599427223205566,0.9999995231628418,1,3,1,16,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D16:d5:b2:N4:t3:prandomized:tree211:i7,4,arbitrary,8,11,3.128775642835535e-05,randomized,isAncestor,5,33,14.381776809692383,0.9999982118606567,1,3,1,16,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D16:d6:b2:N4:t3:prandomized:tree211:i7,4,arbitrary,8,11,1.7115251466748305e-05,randomized,isAncestor,6,33,13.762799263000488,0.999998927116394,1,3,1,16,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D16:d8:b2:N4:t3:prandomized:tree211:i7,4,arbitrary,8,11,1.713675374048762e-05,randomized,isAncestor,8,33,13.841004371643066,0.999998927116394,1,3,1,16,211,64
depth8,2,2,hard,4,depth_path,test:isAncestor:D16:d12:b2:N4:t3:prandomized:tree211:i7,4,arbitrary,8,11,6.0251204558881e-06,randomized,isAncestor,12,33,15.212005615234375,0.9999996423721313,1,3,1,16,211,64
depth8,2,2,hard,4,depth_path,test:root:D12:d12:b2:N4:t0:prandomized:tree307:i4,4,arbitrary,8,11,3.652836322784424,randomized,root,12,33,0.8329362869262695,0.18339760601520538,1,0,1,12,307,64
depth8,2,2,hard,4,depth_path,test:root:D12:d12:b2:N4:t1:prandomized:tree307:i5,4,arbitrary,8,11,3.9236369132995605,randomized,root,12,33,-4.957355976104736,0.0008607837953604758,103,1,0,12,307,64
depth8,2,2,medium,16,distractors,test:parent:D8:d1:b2:N16:t0:paligned:tree101:i20000,4,arbitrary,8,11,2.823936939239502,aligned,parent,1,33,1.4228143692016602,0.3878196179866791,1,0,1,8,101,64
depth8,2,2,medium,16,distractors,test:parent:D8:d1:b2:N16:t1:paligned:tree101:i20001,4,arbitrary,8,11,3.2122764587402344,aligned,parent,1,33,0.7496175765991211,0.22267673909664154,1,1,1,8,101,64
depth8,2,2,medium,16,distractors,test:parent:D8:d1:b2:N16:t2:paligned:tree101:i20002,4,arbitrary,8,11,1.890550136566162,aligned,parent,1,33,1.0393133163452148,0.5647072196006775,1,2,1,8,101,64
depth8,2,2,medium,16,distractors,test:parent:D8:d1:b2:N16:t3:paligned:tree101:i20003,4,arbitrary,8,11,2.8510000705718994,aligned,parent,1,33,1.0604782104492188,0.30836203694343567,1,3,1,8,101,64
depth8,2,2,medium,16,distractors,test:parent:D8:d1:b2:N16:t3:prandomized:tree101:i20007,4,arbitrary,8,11,2.236025333404541,randomized,parent,1,33,2.562018871307373,0.5867091417312622,1,3,1,8,101,64
depth8,2,2,medium,16,distractors,test:parent:D8:d1:b2:N16:t0:paligned:tree211:i20000,4,arbitrary,8,11,0.44437795877456665,aligned,parent,1,33,4.407197952270508,0.9383150935173035,1,0,1,8,211,64
depth8,2,2,medium,16,distractors,test:parent:D8:d1:b2:N16:t1:paligned:tree211:i20001,4,arbitrary,8,11,2.3895113468170166,aligned,parent,1,33,-4.9920501708984375,0.0025004809722304344,34,1,0,8,211,64
depth8,2,2,medium,16,distractors,test:parent:D8:d1:b2:N16:t2:paligned:tree211:i20002,4,arbitrary,8,11,1.595650553703308,aligned,parent,1,33,0.7789773941040039,0.5389391183853149,1,2,1,8,211,64
depth8,2,2,medium,16,distractors,test:parent:D8:d1:b2:N16:t3:paligned:tree211:i20003,4,arbitrary,8,11,1.056342601776123,aligned,parent,1,33,1.8727293014526367,0.7763630747795105,1,3,1,8,211,64
depth8,2,2,medium,16,distractors,test:parent:D8:d1:b2:N16:t2:prandomized:tree211:i20006,4,arbitrary,8,11,2.3748607635498047,randomized,parent,1,33,1.566680908203125,0.4673217236995697,1,2,1,8,211,64
