architecture_depth,block_update_cosine,ff_update_cosine,layer,long_length,model_seed,regime,sa_update_cosine,short_length
8,0.9056872129440308,0.9109901189804077,2,4,11,redundant,0.9114667177200317,2
8,-0.4019719958305359,-0.3792080581188202,2,4,11,redundant,-0.5467793941497803,2
8,-0.6874122619628906,0.11807745695114136,2,4,11,redundant,-0.7472522258758545,2
8,0.7322894334793091,0.6496168375015259,2,4,11,redundant,0.5303605794906616,2
8,0.9094170331954956,0.9564997553825378,2,4,11,redundant,0.8776823282241821,2
8,-0.04359830915927887,0.6315310597419739,2,4,11,supportive,-0.3491417169570923,2
8,0.999519407749176,0.9993913769721985,2,4,11,supportive,0.9995851516723633,2
8,-0.1041446179151535,-0.31904810667037964,2,4,11,supportive,-0.31344208121299744,2
8,-0.7844585180282593,0.04216373711824417,2,4,11,supportive,-0.8430691957473755,2
8,0.9780470132827759,0.4883492887020111,2,4,11,supportive,0.9953092932701111,2
8,0.13990949094295502,-0.2113771140575409,2,4,11,supportive,0.23308002948760986,2
8,0.8421652913093567,0.498590886592865,2,4,11,supportive,0.8214051723480225,2
8,0.8298324346542358,0.211585134267807,2,4,11,supportive,0.8515781760215759,2
8,0.07154013216495514,-0.005904024466872215,2,4,11,supportive,0.29865503311157227,2
8,-0.6833316087722778,0.026895809918642044,2,4,11,supportive,-0.7459089756011963,2
8,0.10393158346414566,0.7879252433776855,2,4,11,supportive,0.07988253980875015,2
8,0.9916518926620483,0.9839096665382385,2,4,11,supportive,0.9861695170402527,2
8,-0.2580341100692749,0.05991998314857483,2,4,11,supportive,-0.27980613708496094,2
8,0.04797813296318054,-0.21988433599472046,2,4,11,supportive,0.011582925915718079,2
8,0.5880664587020874,0.7657235264778137,2,4,11,supportive,0.5397120714187622,2
8,0.5100846290588379,0.907105028629303,2,4,11,supportive,0.2804148197174072,2
8,0.8197508454322815,0.8079026937484741,2,4,11,supportive,0.8057237267494202,2
8,0.2650856673717499,-0.12619122862815857,2,4,11,supportive,0.4572027325630188,2
8,0.2565235197544098,0.6366773843765259,2,4,11,supportive,0.1785808503627777,2
8,0.2982137203216553,0.2823365330696106,2,4,11,supportive,0.05639730766415596,2
8,-0.18344959616661072,0.04155629128217697,2,4,11,supportive,-0.00801847130060196,2
8,0.539734959602356,-0.11181972175836563,2,4,11,supportive,0.7144373655319214,2
8,0.057238709181547165,-0.19978651404380798,2,4,11,supportive,0.004888668656349182,2
8,0.9067684412002563,0.9877446889877319,2,4,11,supportive,0.8310583233833313,2
8,0.9067684412002563,0.9877446889877319,2,4,11,supportive,0.8310583233833313,2
8,0.15224453806877136,0.03877594321966171,2,4,11,supportive,0.25310057401657104,2
8,0.47784242033958435,0.9036049842834473,2,4,11,supportive,0.17366839945316315,2
8,0.7525410056114197,0.5091657042503357,2,4,11,supportive,0.6917928457260132,2
8,0.6982380151748657,0.7417615056037903,2,4,11,supportive,0.699363648891449,2
8,-0.21811604499816895,-0.24006885290145874,2,4,11,supportive,-0.288303017616272,2
8,-0.5562057495117188,0.0023214900866150856,2,4,11,supportive,-0.6252883672714233,2
8,-0.0629299208521843,-0.4880181849002838,2,4,11,supportive,-0.16589178144931793,2
8,0.792477011680603,-0.22401148080825806,3,4,11,redundant,0.8689244985580444,2
8,-0.22209636867046356,0.4578735828399658,3,4,11,redundant,-0.5278099775314331,2
8,0.5113646984100342,0.9636367559432983,3,4,11,redundant,0.19168785214424133,2
8,0.5686745643615723,0.7512343525886536,3,4,11,redundant,0.2262936383485794,2
8,0.3960777819156647,0.516292929649353,3,4,11,redundant,0.1659475862979889,2
8,-0.4504295587539673,-0.18579676747322083,3,4,11,redundant,-0.4327508211135864,2
8,0.833016037940979,0.8634002208709717,3,4,11,redundant,0.6563462615013123,2
8,-0.3776094913482666,0.04866001754999161,3,4,11,redundant,-0.42867767810821533,2
8,0.7390128374099731,0.3964341878890991,3,4,11,redundant,0.6696903705596924,2
8,0.657730221748352,0.45031213760375977,3,4,11,redundant,0.5461251139640808,2
8,0.5008504986763,-0.13530312478542328,3,4,11,redundant,0.8142457604408264,2
8,0.5939841866493225,0.31471890211105347,3,4,11,redundant,0.5918218493461609,2
8,-0.8380848169326782,-0.13065996766090393,3,4,11,redundant,-0.7588703632354736,2
8,0.1699262112379074,0.3584233522415161,3,4,11,redundant,-0.007098039612174034,2
8,0.8525407314300537,0.9383358955383301,3,4,11,redundant,0.7287724018096924,2
8,0.6189092993736267,0.7241103053092957,3,4,11,redundant,0.2831190824508667,2
8,-0.4596654176712036,-0.2367677390575409,3,4,11,redundant,-0.28024643659591675,2
8,0.39427563548088074,-0.14127835631370544,3,4,11,redundant,0.7813119888305664,2
8,-0.45360469818115234,-0.07270351052284241,3,4,11,redundant,-0.4158685803413391,2
8,0.153692364692688,0.5696452260017395,3,4,11,redundant,-0.3289700746536255,2
8,-0.3455248475074768,0.386684775352478,3,4,11,redundant,-0.557171106338501,2
8,0.7440678477287292,0.11631717532873154,3,4,11,redundant,0.8731563091278076,2
8,0.8197029232978821,-0.3760291039943695,3,4,11,redundant,0.9272743463516235,2
8,0.20204250514507294,0.37747955322265625,3,4,11,redundant,-0.013383838348090649,2
8,-0.28231877088546753,0.20790117979049683,3,4,11,redundant,-0.07456688582897186,2
8,0.521660566329956,0.8760576248168945,3,4,11,redundant,0.5245603919029236,2
8,-0.28630661964416504,-0.6160650253295898,3,4,11,redundant,-0.12016555666923523,2
8,0.8893231749534607,0.7676138281822205,3,4,11,redundant,0.8548545837402344,2
8,-0.6077829599380493,-0.03216526657342911,3,4,11,redundant,-0.6889849901199341,2
8,-0.39248818159103394,0.09219329059123993,3,4,11,redundant,-0.4585677981376648,2
8,-0.3902311325073242,0.3325582444667816,3,4,11,redundant,-0.3064032196998596,2
8,-0.20196890830993652,0.8099284172058105,3,4,11,redundant,-0.49579641222953796,2
8,0.16914118826389313,0.37173518538475037,3,4,11,supportive,-0.014738993719220161,2
8,0.9954245090484619,0.9997080564498901,3,4,11,supportive,0.9920505285263062,2
8,-0.0760536715388298,0.29976052045822144,3,4,11,supportive,-0.25813028216362,2
8,-0.4292953908443451,-0.2253219485282898,3,4,11,supportive,-0.48031336069107056,2
8,0.8822554349899292,0.5519166588783264,3,4,11,supportive,0.997201144695282,2
8,0.5952804684638977,0.4286913573741913,3,4,11,supportive,0.3977390229701996,2
8,0.5135828852653503,0.7463597655296326,3,4,11,supportive,0.26215362548828125,2
8,0.14069488644599915,-0.09804178774356842,3,4,11,supportive,0.09656922519207001,2
8,-0.34909576177597046,0.7896223068237305,3,4,11,supportive,-0.5819597244262695,2
8,-0.44646984338760376,-0.18418969213962555,3,4,11,supportive,-0.41666293144226074,2
8,0.5825227499008179,0.42644381523132324,3,4,11,supportive,0.5616339445114136,2
8,0.9255408048629761,0.9857123494148254,3,4,11,supportive,0.8892788887023926,2
8,-0.01631774753332138,0.181464284658432,3,4,11,supportive,-0.11603390425443649,2
8,0.7336618900299072,0.20816275477409363,3,4,11,supportive,0.8357309103012085,2
8,0.9436266422271729,0.799075722694397,3,4,11,supportive,0.9883416295051575,2
8,0.42150506377220154,0.8575634956359863,3,4,11,supportive,0.17490988969802856,2
8,0.7561795711517334,0.8305791616439819,3,4,11,supportive,0.5870800614356995,2
8,0.7288206219673157,0.23727267980575562,3,4,11,supportive,0.6611772179603577,2
8,-0.022008104249835014,-0.004506165161728859,3,4,11,supportive,-0.1389719396829605,2
8,0.4076939821243286,0.4021141529083252,3,4,11,supportive,0.1174890547990799,2
8,0.6864477396011353,0.6698148250579834,3,4,11,supportive,0.6501579284667969,2
8,-0.35275429487228394,0.2694922387599945,3,4,11,supportive,-0.4710959792137146,2
8,0.6879279613494873,0.18768221139907837,3,4,11,supportive,0.7814360857009888,2
8,-0.2559821605682373,0.8839332461357117,3,4,11,supportive,-0.5655312538146973,2
8,-0.2559821605682373,0.8839332461357117,3,4,11,supportive,-0.5655312538146973,2
8,0.8500310778617859,0.37984246015548706,3,4,11,supportive,0.8287886381149292,2
8,0.29225799441337585,0.8436064720153809,3,4,11,supportive,0.06856733560562134,2
8,0.544721782207489,0.38902807235717773,3,4,11,supportive,0.4467703104019165,2
8,0.6514784097671509,0.7704503536224365,3,4,11,supportive,0.5009651184082031,2
8,-0.5538326501846313,-0.16025438904762268,3,4,11,supportive,-0.6853896379470825,2
8,-0.5889514088630676,0.08778113126754761,3,4,11,supportive,-0.6528316736221313,2
8,-0.21494007110595703,0.28676146268844604,3,4,11,supportive,-0.02289244905114174,2
8,-0.48822787404060364,-0.36111706495285034,4,4,11,redundant,-0.27058663964271545,2
8,-0.648850679397583,-0.6754702925682068,4,4,11,redundant,-0.6430308222770691,2
8,-0.1722383052110672,0.6298332214355469,4,4,11,redundant,-0.1916847974061966,2
8,0.6220265626907349,0.47873997688293457,4,4,11,redundant,0.6599392890930176,2
8,0.19776655733585358,-0.16858217120170593,4,4,11,redundant,0.2728981077671051,2
8,0.7982057332992554,-0.4351609945297241,4,4,11,redundant,0.9219564199447632,2
8,0.903510332107544,0.7351926565170288,4,4,11,redundant,0.8956195712089539,2
8,0.824353039264679,-0.3368707001209259,4,4,11,redundant,0.852735698223114,2
8,0.41322216391563416,0.7755597233772278,4,4,11,redundant,0.4089386463165283,2
8,-0.3011362552642822,0.6726083755493164,4,4,11,redundant,-0.431866854429245,2
8,0.47189846634864807,-0.6416516900062561,4,4,11,redundant,0.822011411190033,2
8,0.8385262489318848,0.9716048836708069,4,4,11,redundant,0.8251898884773254,2
8,0.3513202667236328,-0.4591577649116516,4,4,11,redundant,0.26160380244255066,2
8,0.3083350956439972,-0.2581643760204315,4,4,11,redundant,0.4359171390533447,2
8,0.4906209409236908,0.7571274042129517,4,4,11,redundant,0.5136967897415161,2
8,0.6072940826416016,0.7511860728263855,4,4,11,redundant,0.6032595038414001,2
8,0.5799018740653992,-0.6286276578903198,4,4,11,redundant,0.7089974284172058,2
8,0.37679892778396606,-0.6950569152832031,4,4,11,redundant,0.797465980052948,2
8,0.8304152488708496,0.1436818540096283,4,4,11,redundant,0.8284730315208435,2
8,-0.013469407334923744,0.8717129230499268,4,4,11,redundant,-0.1391081064939499,2
8,-0.7322155833244324,-0.6669753193855286,4,4,11,redundant,-0.6011084914207458,2
8,0.351139098405838,0.6919549703598022,4,4,11,redundant,0.21666690707206726,2
8,0.337304025888443,0.6667282581329346,4,4,11,redundant,0.2256738841533661,2
8,0.3135159909725189,-0.22301684319972992,4,4,11,redundant,0.43697455525398254,2
8,0.2271985411643982,0.3068811595439911,4,4,11,redundant,0.3445732295513153,2
8,0.2862762212753296,0.6525154709815979,4,4,11,redundant,0.3053372800350189,2
8,0.43964719772338867,-0.7747791409492493,4,4,11,redundant,0.4956355094909668,2
8,0.8491127490997314,0.961540937423706,4,4,11,redundant,0.8927839994430542,2
8,-0.4502851068973541,-0.6917461156845093,4,4,11,redundant,-0.3963914215564728,2
8,-0.5803706645965576,-0.171194925904274,4,4,11,redundant,-0.5638523101806641,2
8,-0.06260934472084045,-0.4844686985015869,4,4,11,redundant,-0.013136114925146103,2
8,0.7635807991027832,0.8915250897407532,4,4,11,redundant,0.7464829087257385,2
8,0.29021167755126953,-0.06006643921136856,4,4,11,supportive,0.4029826521873474,2
8,0.9996767640113831,0.9936331510543823,4,4,11,supportive,0.9997490644454956,2
8,0.2088014781475067,-0.23751112818717957,4,4,11,supportive,0.2855405807495117,2
8,-0.5868520736694336,-0.7692673206329346,4,4,11,supportive,-0.5492233037948608,2
8,0.9966434240341187,0.5465540885925293,4,4,11,supportive,0.9998105764389038,2
8,0.6009180545806885,0.6610517501831055,4,4,11,supportive,0.49081921577453613,2
8,0.49933522939682007,0.11642158031463623,4,4,11,supportive,0.5682186484336853,2
8,0.30711790919303894,0.3091053366661072,4,4,11,supportive,0.29740819334983826,2
8,-0.5774503350257874,0.6701500415802002,4,4,11,supportive,-0.619933009147644,2
8,0.7934183478355408,-0.41621464490890503,4,4,11,supportive,0.9228997826576233,2
8,0.4900791645050049,0.9661077857017517,4,4,11,supportive,0.27166974544525146,2
8,0.9940524697303772,0.9989417791366577,4,4,11,supportive,0.993841290473938,2
8,0.13878533244132996,0.3456501364707947,4,4,11,supportive,-0.03157193586230278,2
8,0.5656176209449768,0.6768367290496826,4,4,11,supportive,0.5213295221328735,2
8,0.7559045553207397,0.8230762481689453,4,4,11,supportive,0.761456310749054,2
8,-0.05731896311044693,0.7143102884292603,4,4,11,supportive,-0.20344308018684387,2
8,0.6873966455459595,0.4740520417690277,4,4,11,supportive,0.7780241966247559,2
8,0.4669380784034729,0.7152571082115173,4,4,11,supportive,0.4591459035873413,2
8,-0.11208568513393402,-0.5805968046188354,4,4,11,supportive,-0.004441782832145691,2
8,-0.35698238015174866,0.6139583587646484,4,4,11,supportive,-0.4460028111934662,2
8,-0.20741601288318634,0.6020432710647583,4,4,11,supportive,-0.4158998727798462,2
8,0.8775395750999451,0.666711688041687,4,4,11,supportive,0.914763867855072,2
8,0.8022264838218689,0.6611864566802979,4,4,11,supportive,0.7879049777984619,2
8,0.17013971507549286,0.7960755825042725,4,4,11,supportive,-0.08785703778266907,2
8,0.17013971507549286,0.7960755825042725,4,4,11,supportive,-0.08785703778266907,2
8,0.5048348307609558,0.6431138515472412,4,4,11,supportive,0.18532295525074005,2
8,0.04103413224220276,0.646599531173706,4,4,11,supportive,-0.07884223014116287,2
8,0.9535977840423584,0.40611279010772705,4,4,11,supportive,0.9553471803665161,2
8,0.9466301202774048,0.37549930810928345,4,4,11,supportive,0.9558123350143433,2
8,-0.6102650165557861,-0.5679091215133667,4,4,11,supportive,-0.4799504280090332,2
8,-0.5975955724716187,0.10839199274778366,4,4,11,supportive,-0.5961243510246277,2
8,0.23219284415245056,-0.27572593092918396,4,4,11,supportive,0.36149758100509644,2
8,-0.511262834072113,-0.20826241374015808,5,4,11,redundant,-0.5423319339752197,2
8,0.2273247390985489,0.8090877532958984,5,4,11,redundant,-0.09013060480356216,2
8,0.9584571123123169,0.9503530859947205,5,4,11,redundant,0.9615281820297241,2
8,0.24180573225021362,0.965733528137207,5,4,11,redundant,0.11677000671625137,2
8,-0.10417085140943527,0.8021448254585266,5,4,11,redundant,0.07348034530878067,2
8,0.8431352376937866,0.4328598976135254,5,4,11,redundant,0.8084834814071655,2
8,0.1450333446264267,0.9010812044143677,5,4,11,redundant,-0.18296833336353302,2
8,0.7384375929832458,0.5227670669555664,5,4,11,redundant,0.63857102394104,2
8,-0.36085933446884155,0.8163315057754517,5,4,11,redundant,-0.4228058159351349,2
8,0.6587087512016296,0.9253376722335815,5,4,11,redundant,0.7119235992431641,2
8,-0.25038808584213257,-0.30129680037498474,5,4,11,redundant,-0.18503382802009583,2
8,0.9514346122741699,0.9947164058685303,5,4,11,redundant,0.8527222871780396,2
8,0.7249352931976318,0.7326646447181702,5,4,11,redundant,0.6808773875236511,2
8,0.17197875678539276,0.7878056168556213,5,4,11,redundant,0.24912351369857788,2
8,0.20537370443344116,0.9926353693008423,5,4,11,redundant,0.014078127220273018,2
8,0.19598433375358582,0.9660413861274719,5,4,11,redundant,0.0799068957567215,2
8,0.3357110619544983,0.449379563331604,5,4,11,redundant,0.371130108833313,2
8,-0.09019674360752106,-0.2942441701889038,5,4,11,redundant,0.019971514120697975,2
8,0.6932249665260315,0.5833181142807007,5,4,11,redundant,0.6334971189498901,2
8,0.49987250566482544,0.9884594082832336,5,4,11,redundant,0.3745637834072113,2
8,-0.18538667261600494,0.03936612606048584,5,4,11,redundant,-0.2299150824546814,2
8,0.8794677257537842,0.952547550201416,5,4,11,redundant,0.9631476998329163,2
8,-0.5352239608764648,0.8334164619445801,5,4,11,redundant,-0.5971444845199585,2
8,0.2258402705192566,0.7943066358566284,5,4,11,redundant,0.27830708026885986,2
8,0.5610682964324951,0.38734787702560425,5,4,11,redundant,0.4923241138458252,2
8,0.3334192633628845,0.8999619483947754,5,4,11,redundant,0.2164379060268402,2
8,0.5253145098686218,0.1878209114074707,5,4,11,redundant,0.49669015407562256,2
8,-0.4271090030670166,0.9115879535675049,5,4,11,redundant,-0.50404953956604,2
8,-0.33642441034317017,0.056939318776130676,5,4,11,redundant,-0.38467031717300415,2
8,-0.254396915435791,-0.029993221163749695,5,4,11,redundant,-0.25137415528297424,2
8,0.7230319976806641,0.7354535460472107,5,4,11,redundant,0.6318628787994385,2
8,0.8819179534912109,0.9948166608810425,5,4,11,redundant,0.7919307947158813,2
8,-0.01550433412194252,0.840837299823761,5,4,11,supportive,-0.095582515001297,2
8,0.9992422461509705,0.9997596740722656,5,4,11,supportive,0.9990518093109131,2
8,-0.5085611343383789,0.6627281308174133,5,4,11,supportive,-0.3287513554096222,2
8,-0.21073231101036072,-0.43308666348457336,5,4,11,supportive,-0.1657477170228958,2
8,0.9820153117179871,0.8807227611541748,5,4,11,supportive,0.9990439414978027,2
8,-0.027423936873674393,0.9943429231643677,5,4,11,supportive,-0.3554076552391052,2
8,0.20122027397155762,0.9694393873214722,5,4,11,supportive,0.023813672363758087,2
8,0.8142399787902832,0.9182626605033875,5,4,11,supportive,0.774790346622467,2
8,0.6492997407913208,0.8570780754089355,5,4,11,supportive,0.4165230393409729,2
8,0.7948939204216003,0.4464285969734192,5,4,11,supportive,0.7299697995185852,2
8,0.20510149002075195,0.9965142011642456,5,4,11,supportive,-0.11564654856920242,2
8,0.9542461037635803,0.9938234090805054,5,4,11,supportive,0.9577110409736633,2
8,0.37501031160354614,0.9035344123840332,5,4,11,supportive,0.10900832712650299,2
8,-0.19114413857460022,0.9567568302154541,5,4,11,supportive,-0.463396281003952,2
8,0.989788293838501,0.9694505929946899,5,4,11,supportive,0.9818580150604248,2
8,0.9260340332984924,0.9407206773757935,5,4,11,supportive,0.8689554929733276,2
8,0.904393196105957,0.9512515664100647,5,4,11,supportive,0.8734880685806274,2
8,0.1594357192516327,0.8002256155014038,5,4,11,supportive,0.38789671659469604,2
8,0.2304663062095642,0.664087176322937,5,4,11,supportive,0.17552313208580017,2
8,0.8717043399810791,0.92572021484375,5,4,11,supportive,0.8036819100379944,2
8,0.7653473615646362,0.8359732031822205,5,4,11,supportive,0.5594882965087891,2
8,0.7816622257232666,0.8546743988990784,5,4,11,supportive,0.6506224870681763,2
8,-0.1675584465265274,0.9628159999847412,5,4,11,supportive,-0.45929181575775146,2
8,0.9332981109619141,0.9873101711273193,5,4,11,supportive,0.8747768402099609,2
8,0.9332981109619141,0.9873101711273193,5,4,11,supportive,0.8747768402099609,2
8,-0.05263301730155945,0.9441077709197998,5,4,11,supportive,-0.3339100778102875,2
8,0.9353804588317871,0.9401177167892456,5,4,11,supportive,0.898953378200531,2
8,0.938045859336853,0.8961449861526489,5,4,11,supportive,0.9256497621536255,2
8,0.9494631886482239,0.9494349360466003,5,4,11,supportive,0.9257771968841553,2
8,-0.3907278776168823,-0.3249801695346832,5,4,11,supportive,-0.3763964772224426,2
8,-0.3093746304512024,-0.22602364420890808,5,4,11,supportive,-0.26625606417655945,2
8,-0.1439756453037262,0.6610568761825562,5,4,11,supportive,-0.14776353538036346,2
8,0.8307316899299622,0.5306746363639832,6,4,11,redundant,0.8606114387512207,2
8,0.7584007382392883,0.9356869459152222,6,4,11,redundant,0.46096158027648926,2
8,0.6349434852600098,0.9601805210113525,6,4,11,redundant,0.13832193613052368,2
8,0.6347029209136963,0.9724025726318359,6,4,11,redundant,0.13982433080673218,2
8,-0.18074867129325867,0.9829135537147522,6,4,11,redundant,-0.6554434299468994,2
8,0.7538034915924072,0.9159772396087646,6,4,11,redundant,0.534394383430481,2
8,0.5528706908226013,0.9756304025650024,6,4,11,redundant,-0.014523379504680634,2
8,0.7787526845932007,0.9475060701370239,6,4,11,redundant,0.37980055809020996,2
8,0.6125165820121765,0.9669013023376465,6,4,11,redundant,0.4028257429599762,2
8,0.3099852204322815,0.9620814323425293,6,4,11,redundant,-0.05367492884397507,2
8,0.8662479519844055,0.4537840485572815,6,4,11,redundant,0.8581470847129822,2
8,0.9370477199554443,0.996859073638916,6,4,11,redundant,0.7766003012657166,2
8,0.946245551109314,0.9720103740692139,6,4,11,redundant,0.8984142541885376,2
8,0.13175609707832336,0.9633791446685791,6,4,11,redundant,-0.2950737178325653,2
8,0.4792405366897583,0.9917562007904053,6,4,11,redundant,-0.16180568933486938,2
8,0.45136380195617676,0.9867441058158875,6,4,11,redundant,0.03468667343258858,2
8,0.6372520327568054,0.9225001931190491,6,4,11,redundant,0.4937276840209961,2
8,0.8022286891937256,0.4735589623451233,6,4,11,redundant,0.8383635878562927,2
8,0.7957190871238708,0.9621219635009766,6,4,11,redundant,0.3147973120212555,2
8,-0.4468621015548706,0.9958733320236206,6,4,11,redundant,-0.6773468255996704,2
8,-0.12931326031684875,0.5918408632278442,6,4,11,redundant,-0.5095779299736023,2
8,0.6670173406600952,0.9770605564117432,6,4,11,redundant,0.5070770978927612,2
8,0.4489346146583557,0.9477691650390625,6,4,11,redundant,0.04134232550859451,2
8,-0.012362617999315262,0.9624720811843872,6,4,11,redundant,-0.3997161090373993,2
8,-0.15076567232608795,0.9191581010818481,6,4,11,redundant,-0.5755360722541809,2
8,0.8939778804779053,0.9761230945587158,6,4,11,redundant,0.7960733771324158,2
8,0.8030186891555786,0.9199649691581726,6,4,11,redundant,0.6945583820343018,2
8,0.8700524568557739,0.9901279211044312,6,4,11,redundant,0.7498747110366821,2
8,0.15863077342510223,0.6089071035385132,6,4,11,redundant,0.030748985707759857,2
8,0.44579780101776123,0.6861034035682678,6,4,11,redundant,0.4536237418651581,2
8,0.7678825855255127,0.9848088026046753,6,4,11,redundant,0.4715000092983246,2
8,0.3676052987575531,0.9974850416183472,6,4,11,redundant,0.5428286790847778,2
8,0.4829346537590027,0.9776298999786377,6,4,11,supportive,-0.33555901050567627,2
8,0.9964098930358887,0.9997007250785828,6,4,11,supportive,0.9953498840332031,2
8,-0.08381005376577377,0.9568427801132202,6,4,11,supportive,-0.42701610922813416,2
8,0.5479005575180054,0.45394936203956604,6,4,11,supportive,0.5707851648330688,2
8,0.9819126129150391,0.9650440216064453,6,4,11,supportive,0.9867261648178101,2
8,0.8321546912193298,0.9782177209854126,6,4,11,supportive,0.5924171805381775,2
8,0.6136923432350159,0.9715424180030823,6,4,11,supportive,0.15547329187393188,2
8,0.36583688855171204,0.9631525278091431,6,4,11,supportive,0.3791266083717346,2
8,-0.07404418289661407,0.9582719206809998,6,4,11,supportive,-0.38111233711242676,2
8,0.7531067728996277,0.9187922477722168,6,4,11,supportive,0.5503056645393372,2
8,0.8720672130584717,0.998548150062561,6,4,11,supportive,0.6002986431121826,2
8,0.7006506323814392,0.9991008043289185,6,4,11,supportive,0.9322768449783325,2
8,-0.3630219101905823,0.9639183282852173,6,4,11,supportive,-0.7149766683578491,2
8,0.6728335618972778,0.9678669571876526,6,4,11,supportive,0.134395033121109,2
8,0.8583514094352722,0.9782782793045044,6,4,11,supportive,0.6737371683120728,2
8,0.8200134038925171,0.9694982767105103,6,4,11,supportive,0.5938957333564758,2
8,0.7029754519462585,0.9607640504837036,6,4,11,supportive,0.22894637286663055,2
8,0.6161671280860901,0.9661619663238525,6,4,11,supportive,0.3546421527862549,2
8,0.2750815153121948,0.9675775766372681,6,4,11,supportive,-0.4565175175666809,2
8,0.6955153942108154,0.9688584804534912,6,4,11,supportive,0.5516161918640137,2
8,0.6478368043899536,0.956101655960083,6,4,11,supportive,0.17483583092689514,2
8,0.7489913702011108,0.9584678411483765,6,4,11,supportive,0.61545330286026,2
8,0.738369345664978,0.9719798564910889,6,4,11,supportive,0.2412359118461609,2
8,0.5775268077850342,0.9895697832107544,6,4,11,supportive,0.4784732758998871,2
8,0.5775268077850342,0.9895697832107544,6,4,11,supportive,0.4784732758998871,2
8,0.49415257573127747,0.9867836833000183,6,4,11,supportive,-0.33776235580444336,2
8,0.8066985607147217,0.9710553884506226,6,4,11,supportive,0.6310824155807495,2
8,0.8588219881057739,0.9866803884506226,6,4,11,supportive,0.6403156518936157,2
8,0.8448381423950195,0.9618548154830933,6,4,11,supportive,0.5888330936431885,2
8,0.585729718208313,0.4684230089187622,6,4,11,supportive,0.7952092885971069,2
8,0.4378758370876312,0.6141279935836792,6,4,11,supportive,0.4731474816799164,2
8,-0.19543516635894775,0.9479182362556458,6,4,11,supportive,-0.19235149025917053,2
8,0.9382622241973877,0.7214255928993225,7,4,11,redundant,0.9313552379608154,2
8,0.6412299275398254,0.9382968544960022,7,4,11,redundant,0.20496615767478943,2
8,-0.275046169757843,0.9324294328689575,7,4,11,redundant,-0.4613419771194458,2
8,0.9624178409576416,0.9687076210975647,7,4,11,redundant,0.971027135848999,2
8,-0.4625813663005829,0.9703431725502014,7,4,11,redundant,-0.4128437042236328,2
8,-0.12708213925361633,-0.5971232652664185,7,4,11,redundant,-0.27959591150283813,2
8,0.5976197123527527,0.816143274307251,7,4,11,redundant,0.3358258903026581,2
8,-0.5766139030456543,-0.5772436261177063,7,4,11,redundant,-0.5675113797187805,2
8,0.8441057205200195,0.9879633188247681,7,4,11,redundant,0.749969482421875,2
8,0.22768227756023407,0.8915830850601196,7,4,11,redundant,0.41663676500320435,2
8,-0.04410872608423233,0.7051820158958435,7,4,11,redundant,-0.039096660912036896,2
8,0.7410061955451965,0.9733556509017944,7,4,11,redundant,-0.348783016204834,2
8,0.29472434520721436,-0.6599847078323364,7,4,11,redundant,0.8487787246704102,2
8,0.2809678316116333,0.6833770275115967,7,4,11,redundant,-0.03528277948498726,2
8,0.37740832567214966,0.9071124792098999,7,4,11,redundant,0.49571460485458374,2
8,0.6059829592704773,0.9703311920166016,7,4,11,redundant,0.6944463849067688,2
8,0.06705749779939651,-0.10327009111642838,7,4,11,redundant,-0.0922098159790039,2
8,0.2562868595123291,0.7065328359603882,7,4,11,redundant,0.10139762610197067,2
8,-0.5876200199127197,-0.4889752268791199,7,4,11,redundant,-0.47286516427993774,2
8,-0.16614221036434174,0.9557099342346191,7,4,11,redundant,-0.1420406848192215,2
8,0.22803497314453125,0.6972736120223999,7,4,11,redundant,-0.08668950200080872,2
8,0.520870566368103,0.9769718647003174,7,4,11,redundant,0.5534363985061646,2
8,0.4169844388961792,0.9502201676368713,7,4,11,redundant,-0.049711789935827255,2
8,0.26100391149520874,0.6799412965774536,7,4,11,redundant,-0.05095108598470688,2
8,0.2456160932779312,-0.540353000164032,7,4,11,redundant,0.20819218456745148,2
8,-0.09062875062227249,0.897597074508667,7,4,11,redundant,0.7347407341003418,2
8,-0.6046891808509827,-0.672953188419342,7,4,11,redundant,-0.43793225288391113,2
8,0.3557113707065582,0.9929693341255188,7,4,11,redundant,0.08477209508419037,2
8,0.2580969035625458,0.7059178352355957,7,4,11,redundant,-0.6229110360145569,2
8,-0.3001466393470764,0.8756805658340454,7,4,11,redundant,-0.3622550368309021,2
8,0.22065776586532593,0.08492883294820786,7,4,11,redundant,-0.04296322166919708,2
8,-0.19234299659729004,0.9971976280212402,7,4,11,redundant,-0.4991298317909241,2
8,-0.07833544164896011,0.9475253224372864,7,4,11,supportive,-0.23321202397346497,2
8,0.9997349977493286,0.9994399547576904,7,4,11,supportive,0.9988561868667603,2
8,0.17492780089378357,0.9223303198814392,7,4,11,supportive,-0.23090103268623352,2
8,0.09506208449602127,0.6294622421264648,7,4,11,supportive,-0.22288544476032257,2
8,0.889201283454895,0.9648112058639526,7,4,11,supportive,0.8324054479598999,2
8,-0.3798627555370331,0.9548239707946777,7,4,11,supportive,-0.6139212250709534,2
8,0.9125642776489258,0.9623038172721863,7,4,11,supportive,0.9339790940284729,2
8,-0.3782324194908142,0.9354127049446106,7,4,11,supportive,-0.6047605872154236,2
8,-0.40401384234428406,0.9034056663513184,7,4,11,supportive,-0.03871127963066101,2
8,-0.20751602947711945,-0.59185791015625,7,4,11,supportive,-0.35764428973197937,2
