condition,episode_id,family,heads,layers,modulus,parameters,seed,split,target,target_margin,target_rank,top1,variant,width
correct,c5d9e9454798ae85,add_n,4,2,11,9,37,seen_parameter,7,-0.6888785362243652,4,0,sa_ff,64
none,c5d9e9454798ae85,add_n,4,2,11,9,37,seen_parameter,7,-2.7944908142089844,6,0,sa_ff,64
shuffled,c5d9e9454798ae85,add_n,4,2,11,9,37,seen_parameter,7,-3.2706565856933594,7,0,sa_ff,64
wrong_rule,c5d9e9454798ae85,add_n,4,2,11,9,37,seen_parameter,7,-3.50063419342041,5,0,sa_ff,64
correct,6dbbe631fb2e93b5,add_n,4,2,11,9,37,seen_parameter,2,-0.1579875946044922,2,0,sa_ff,64
none,6dbbe631fb2e93b5,add_n,4,2,11,9,37,seen_parameter,2,-3.5467824935913086,9,0,sa_ff,64
shuffled,6dbbe631fb2e93b5,add_n,4,2,11,9,37,seen_parameter,2,-0.25809288024902344,2,0,sa_ff,64
wrong_rule,6dbbe631fb2e93b5,add_n,4,2,11,9,37,seen_parameter,2,-0.7399320602416992,3,0,sa_ff,64
correct,74e83412b732883f,add_n,4,2,11,9,37,seen_parameter,7,-0.5492916107177734,2,0,sa_ff,64
none,74e83412b732883f,add_n,4,2,11,9,37,seen_parameter,7,-2.7944908142089844,6,0,sa_ff,64
shuffled,74e83412b732883f,add_n,4,2,11,9,37,seen_parameter,7,-2.9529342651367188,8,0,sa_ff,64
wrong_rule,74e83412b732883f,add_n,4,2,11,9,37,seen_parameter,7,-3.737672805786133,6,0,sa_ff,64
correct,eaa50a0b4c125764,add_n,4,2,11,9,37,seen_parameter,4,-2.6552515029907227,8,0,sa_ff,64
none,eaa50a0b4c125764,add_n,4,2,11,9,37,seen_parameter,4,-1.6153192520141602,4,0,sa_ff,64
shuffled,eaa50a0b4c125764,add_n,4,2,11,9,37,seen_parameter,4,-0.11892414093017578,3,0,sa_ff,64
wrong_rule,eaa50a0b4c125764,add_n,4,2,11,9,37,seen_parameter,4,2.05523681640625,1,1,sa_ff,64
correct,8119e80e77b08612,add_n,4,2,11,1,37,seen_parameter,8,-4.98427677154541,12,0,sa_ff,64
none,8119e80e77b08612,add_n,4,2,11,1,37,seen_parameter,8,-4.1005988121032715,12,0,sa_ff,64
shuffled,8119e80e77b08612,add_n,4,2,11,1,37,seen_parameter,8,-4.980422496795654,12,0,sa_ff,64
wrong_rule,8119e80e77b08612,add_n,4,2,11,1,37,seen_parameter,8,-5.501176357269287,11,0,sa_ff,64
correct,611574a99ca26272,add_n,4,2,11,1,37,seen_parameter,10,-3.888427734375,9,0,sa_ff,64
none,611574a99ca26272,add_n,4,2,11,1,37,seen_parameter,10,-0.7898635864257812,2,0,sa_ff,64
shuffled,611574a99ca26272,add_n,4,2,11,1,37,seen_parameter,10,-2.5482587814331055,7,0,sa_ff,64
wrong_rule,611574a99ca26272,add_n,4,2,11,1,37,seen_parameter,10,-2.2919492721557617,5,0,sa_ff,64
correct,25d6db60b4c5c7e0,add_n,4,2,11,1,37,seen_parameter,3,0.4913196563720703,1,1,sa_ff,64
none,25d6db60b4c5c7e0,add_n,4,2,11,1,37,seen_parameter,3,-0.5178403854370117,3,0,sa_ff,64
shuffled,25d6db60b4c5c7e0,add_n,4,2,11,1,37,seen_parameter,3,0.7902641296386719,1,1,sa_ff,64
wrong_rule,25d6db60b4c5c7e0,add_n,4,2,11,1,37,seen_parameter,3,0.808868408203125,1,1,sa_ff,64
correct,33c491b391e41b69,add_n,4,2,11,1,37,seen_parameter,8,-3.012009620666504,5,0,sa_ff,64
none,33c491b391e41b69,add_n,4,2,11,1,37,seen_parameter,8,-4.1005988121032715,12,0,sa_ff,64
shuffled,33c491b391e41b69,add_n,4,2,11,1,37,seen_parameter,8,-2.8470706939697266,6,0,sa_ff,64
wrong_rule,33c491b391e41b69,add_n,4,2,11,1,37,seen_parameter,8,-2.5646066665649414,6,0,sa_ff,64
correct,349acfbebf8fbf74,add_n,4,2,11,7,37,seen_parameter,5,-2.5940513610839844,4,0,sa_ff,64
none,349acfbebf8fbf74,add_n,4,2,11,7,37,seen_parameter,5,-3.397754669189453,9,0,sa_ff,64
shuffled,349acfbebf8fbf74,add_n,4,2,11,7,37,seen_parameter,5,0.6925277709960938,1,1,sa_ff,64
wrong_rule,349acfbebf8fbf74,add_n,4,2,11,7,37,seen_parameter,5,-7.900539398193359,5,0,sa_ff,64
correct,55b3298246254066,add_n,4,2,11,7,37,seen_parameter,1,-4.806029319763184,10,0,sa_ff,64
none,55b3298246254066,add_n,4,2,11,7,37,seen_parameter,1,-1.4320030212402344,2,0,sa_ff,64
shuffled,55b3298246254066,add_n,4,2,11,7,37,seen_parameter,1,-2.3431262969970703,8,0,sa_ff,64
wrong_rule,55b3298246254066,add_n,4,2,11,7,37,seen_parameter,1,-3.850954055786133,9,0,sa_ff,64
correct,505b38cb70e68885,add_n,4,2,11,7,37,seen_parameter,7,-1.7178592681884766,3,0,sa_ff,64
none,505b38cb70e68885,add_n,4,2,11,7,37,seen_parameter,7,-0.5465936660766602,4,0,sa_ff,64
shuffled,505b38cb70e68885,add_n,4,2,11,7,37,seen_parameter,7,-1.5484638214111328,4,0,sa_ff,64
wrong_rule,505b38cb70e68885,add_n,4,2,11,7,37,seen_parameter,7,-3.905651092529297,7,0,sa_ff,64
correct,da79ae04881be256,add_n,4,2,11,7,37,seen_parameter,2,2.566295623779297,1,1,sa_ff,64
none,da79ae04881be256,add_n,4,2,11,7,37,seen_parameter,2,-3.1081924438476562,8,0,sa_ff,64
shuffled,da79ae04881be256,add_n,4,2,11,7,37,seen_parameter,2,-0.06115913391113281,2,0,sa_ff,64
wrong_rule,da79ae04881be256,add_n,4,2,11,7,37,seen_parameter,2,-1.1017637252807617,2,0,sa_ff,64
correct,e7c7b9cc791f5693,multiply_a,4,2,11,9,37,seen_parameter,7,-3.8626480102539062,10,0,sa_ff,64
none,e7c7b9cc791f5693,multiply_a,4,2,11,9,37,seen_parameter,7,-3.503087043762207,10,0,sa_ff,64
shuffled,e7c7b9cc791f5693,multiply_a,4,2,11,9,37,seen_parameter,7,-3.879298210144043,10,0,sa_ff,64
wrong_rule,e7c7b9cc791f5693,multiply_a,4,2,11,9,37,seen_parameter,7,-4.567389011383057,10,0,sa_ff,64
correct,ec8b6a8a332c7c3c,multiply_a,4,2,11,9,37,seen_parameter,7,-7.54899787902832,5,0,sa_ff,64
none,ec8b6a8a332c7c3c,multiply_a,4,2,11,9,37,seen_parameter,7,-3.503087043762207,10,0,sa_ff,64
shuffled,ec8b6a8a332c7c3c,multiply_a,4,2,11,9,37,seen_parameter,7,-5.495109558105469,9,0,sa_ff,64
wrong_rule,ec8b6a8a332c7c3c,multiply_a,4,2,11,9,37,seen_parameter,7,-3.474020004272461,4,0,sa_ff,64
correct,d46f531661e81241,multiply_a,4,2,11,9,37,seen_parameter,1,-2.923330307006836,5,0,sa_ff,64
none,d46f531661e81241,multiply_a,4,2,11,9,37,seen_parameter,1,-1.4320030212402344,2,0,sa_ff,64
shuffled,d46f531661e81241,multiply_a,4,2,11,9,37,seen_parameter,1,-2.179121971130371,7,0,sa_ff,64
wrong_rule,d46f531661e81241,multiply_a,4,2,11,9,37,seen_parameter,1,-0.3280820846557617,2,0,sa_ff,64
correct,d5ea5a73b6429185,multiply_a,4,2,11,9,37,seen_parameter,2,-0.40767860412597656,2,0,sa_ff,64
none,d5ea5a73b6429185,multiply_a,4,2,11,9,37,seen_parameter,2,-0.8462066650390625,5,0,sa_ff,64
shuffled,d5ea5a73b6429185,multiply_a,4,2,11,9,37,seen_parameter,2,-0.5916538238525391,3,0,sa_ff,64
wrong_rule,d5ea5a73b6429185,multiply_a,4,2,11,9,37,seen_parameter,2,-2.519777297973633,7,0,sa_ff,64
correct,508ded3e383fd79b,multiply_a,4,2,11,8,37,seen_parameter,1,-5.446867942810059,10,0,sa_ff,64
none,508ded3e383fd79b,multiply_a,4,2,11,8,37,seen_parameter,1,-2.313723564147949,8,0,sa_ff,64
shuffled,508ded3e383fd79b,multiply_a,4,2,11,8,37,seen_parameter,1,-5.105842590332031,10,0,sa_ff,64
wrong_rule,508ded3e383fd79b,multiply_a,4,2,11,8,37,seen_parameter,1,-5.174168109893799,10,0,sa_ff,64
correct,14835b781cbc0bd6,multiply_a,4,2,11,8,37,seen_parameter,6,-2.806600570678711,4,0,sa_ff,64
none,14835b781cbc0bd6,multiply_a,4,2,11,8,37,seen_parameter,6,0.7898635864257812,1,1,sa_ff,64
shuffled,14835b781cbc0bd6,multiply_a,4,2,11,8,37,seen_parameter,6,0.7424640655517578,1,1,sa_ff,64
wrong_rule,14835b781cbc0bd6,multiply_a,4,2,11,8,37,seen_parameter,6,-6.51814079284668,8,0,sa_ff,64
correct,46d767f94fc5265f,multiply_a,4,2,11,8,37,seen_parameter,9,-3.0204219818115234,5,0,sa_ff,64
none,46d767f94fc5265f,multiply_a,4,2,11,8,37,seen_parameter,9,-5.459025859832764,13,0,sa_ff,64
shuffled,46d767f94fc5265f,multiply_a,4,2,11,8,37,seen_parameter,9,-4.471032619476318,5,0,sa_ff,64
wrong_rule,46d767f94fc5265f,multiply_a,4,2,11,8,37,seen_parameter,9,-4.395746231079102,2,0,sa_ff,64
correct,6ea0cc9bc68c2d4a,multiply_a,4,2,11,8,37,seen_parameter,2,-1.040740966796875,3,0,sa_ff,64
none,6ea0cc9bc68c2d4a,multiply_a,4,2,11,8,37,seen_parameter,2,-4.269083023071289,9,0,sa_ff,64
shuffled,6ea0cc9bc68c2d4a,multiply_a,4,2,11,8,37,seen_parameter,2,1.3136329650878906,1,1,sa_ff,64
wrong_rule,6ea0cc9bc68c2d4a,multiply_a,4,2,11,8,37,seen_parameter,2,0.4326515197753906,1,1,sa_ff,64
correct,bca22b4d600db0f0,multiply_a,4,2,11,2,37,seen_parameter,9,-6.3277058601379395,9,0,sa_ff,64
none,bca22b4d600db0f0,multiply_a,4,2,11,2,37,seen_parameter,9,-0.6049270629882812,3,0,sa_ff,64
shuffled,bca22b4d600db0f0,multiply_a,4,2,11,2,37,seen_parameter,9,-3.4454522132873535,8,0,sa_ff,64
wrong_rule,bca22b4d600db0f0,multiply_a,4,2,11,2,37,seen_parameter,9,-3.512786865234375,8,0,sa_ff,64
correct,2a38a4fbd9b77818,multiply_a,4,2,11,2,37,seen_parameter,2,-0.7735557556152344,2,0,sa_ff,64
none,2a38a4fbd9b77818,multiply_a,4,2,11,2,37,seen_parameter,2,-4.960115432739258,13,0,sa_ff,64
shuffled,2a38a4fbd9b77818,multiply_a,4,2,11,2,37,seen_parameter,2,-1.3396892547607422,2,0,sa_ff,64
wrong_rule,2a38a4fbd9b77818,multiply_a,4,2,11,2,37,seen_parameter,2,-5.40316104888916,8,0,sa_ff,64
correct,d2070d908a34b7a1,multiply_a,4,2,11,2,37,seen_parameter,7,-3.1685495376586914,9,0,sa_ff,64
none,d2070d908a34b7a1,multiply_a,4,2,11,2,37,seen_parameter,7,-2.7944908142089844,6,0,sa_ff,64
shuffled,d2070d908a34b7a1,multiply_a,4,2,11,2,37,seen_parameter,7,-4.120871543884277,8,0,sa_ff,64
wrong_rule,d2070d908a34b7a1,multiply_a,4,2,11,2,37,seen_parameter,7,-4.2345781326293945,10,0,sa_ff,64
correct,d3583c4a24ae1eee,multiply_a,4,2,11,2,37,seen_parameter,3,-7.298482894897461,10,0,sa_ff,64
none,d3583c4a24ae1eee,multiply_a,4,2,11,2,37,seen_parameter,3,-0.9617929458618164,2,0,sa_ff,64
shuffled,d3583c4a24ae1eee,multiply_a,4,2,11,2,37,seen_parameter,3,-7.395884990692139,10,0,sa_ff,64
wrong_rule,d3583c4a24ae1eee,multiply_a,4,2,11,2,37,seen_parameter,3,-7.319943428039551,10,0,sa_ff,64
correct,a61b3b89137ea71e,multiply_a,4,2,11,7,37,seen_parameter,1,-3.4828834533691406,11,0,sa_ff,64
none,a61b3b89137ea71e,multiply_a,4,2,11,7,37,seen_parameter,1,-2.9516830444335938,10,0,sa_ff,64
shuffled,a61b3b89137ea71e,multiply_a,4,2,11,7,37,seen_parameter,1,-2.578558921813965,5,0,sa_ff,64
wrong_rule,a61b3b89137ea71e,multiply_a,4,2,11,7,37,seen_parameter,1,-2.0747756958007812,5,0,sa_ff,64
correct,1f82636e7fa2295a,multiply_a,4,2,11,7,37,seen_parameter,7,-2.90848445892334,6,0,sa_ff,64
none,1f82636e7fa2295a,multiply_a,4,2,11,7,37,seen_parameter,7,-2.954500675201416,8,0,sa_ff,64
shuffled,1f82636e7fa2295a,multiply_a,4,2,11,7,37,seen_parameter,7,-5.629561424255371,9,0,sa_ff,64
wrong_rule,1f82636e7fa2295a,multiply_a,4,2,11,7,37,seen_parameter,7,-3.0986852645874023,9,0,sa_ff,64
correct,69e6955fbbc2d2e3,multiply_a,4,2,11,7,37,seen_parameter,7,-9.66682243347168,11,0,sa_ff,64
none,69e6955fbbc2d2e3,multiply_a,4,2,11,7,37,seen_parameter,7,-2.954500675201416,8,0,sa_ff,64
shuffled,69e6955fbbc2d2e3,multiply_a,4,2,11,7,37,seen_parameter,7,-6.433061599731445,10,0,sa_ff,64
wrong_rule,69e6955fbbc2d2e3,multiply_a,4,2,11,7,37,seen_parameter,7,-4.521058082580566,5,0,sa_ff,64
correct,4c6d5f940f6e92ee,multiply_a,4,2,11,7,37,seen_parameter,4,-2.60927677154541,8,0,sa_ff,64
none,4c6d5f940f6e92ee,multiply_a,4,2,11,7,37,seen_parameter,4,0.15227031707763672,1,1,sa_ff,64
shuffled,4c6d5f940f6e92ee,multiply_a,4,2,11,7,37,seen_parameter,4,-1.1331901550292969,4,0,sa_ff,64
wrong_rule,4c6d5f940f6e92ee,multiply_a,4,2,11,7,37,seen_parameter,4,-0.9491815567016602,5,0,sa_ff,64
correct,bc537d5f6e8b669d,multiply_a,4,2,11,3,37,seen_parameter,2,-0.6803798675537109,4,0,sa_ff,64
none,bc537d5f6e8b669d,multiply_a,4,2,11,3,37,seen_parameter,2,-1.9446039199829102,6,0,sa_ff,64
shuffled,bc537d5f6e8b669d,multiply_a,4,2,11,3,37,seen_parameter,2,-1.2429924011230469,5,0,sa_ff,64
wrong_rule,bc537d5f6e8b669d,multiply_a,4,2,11,3,37,seen_parameter,2,-4.223536491394043,9,0,sa_ff,64
correct,e4207f98a100f83d,multiply_a,4,2,11,3,37,seen_parameter,3,-0.4981546401977539,5,0,sa_ff,64
none,e4207f98a100f83d,multiply_a,4,2,11,3,37,seen_parameter,3,-1.0901594161987305,2,0,sa_ff,64
shuffled,e4207f98a100f83d,multiply_a,4,2,11,3,37,seen_parameter,3,-4.557168960571289,8,0,sa_ff,64
wrong_rule,e4207f98a100f83d,multiply_a,4,2,11,3,37,seen_parameter,3,-1.030447006225586,6,0,sa_ff,64
correct,1a2d212fa92fd7dc,multiply_a,4,2,11,3,37,seen_parameter,7,-3.4065866470336914,10,0,sa_ff,64
none,1a2d212fa92fd7dc,multiply_a,4,2,11,3,37,seen_parameter,7,-1.7225103378295898,5,0,sa_ff,64
shuffled,1a2d212fa92fd7dc,multiply_a,4,2,11,3,37,seen_parameter,7,-3.13126802444458,10,0,sa_ff,64
wrong_rule,1a2d212fa92fd7dc,multiply_a,4,2,11,3,37,seen_parameter,7,-5.715339660644531,3,0,sa_ff,64
correct,78dc7ad5a6386b1e,multiply_a,4,2,11,3,37,seen_parameter,7,-5.77734375,10,0,sa_ff,64
none,78dc7ad5a6386b1e,multiply_a,4,2,11,3,37,seen_parameter,7,-1.7225103378295898,5,0,sa_ff,64
shuffled,78dc7ad5a6386b1e,multiply_a,4,2,11,3,37,seen_parameter,7,-6.013334274291992,9,0,sa_ff,64
wrong_rule,78dc7ad5a6386b1e,multiply_a,4,2,11,3,37,seen_parameter,7,-6.758215427398682,13,0,sa_ff,64
correct,e0e894f2ba69d901,multiply_a,4,2,11,4,37,seen_parameter,3,-1.65673828125,8,0,sa_ff,64
none,e0e894f2ba69d901,multiply_a,4,2,11,4,37,seen_parameter,3,-3.087583541870117,7,0,sa_ff,64
shuffled,e0e894f2ba69d901,multiply_a,4,2,11,4,37,seen_parameter,3,-2.801302433013916,6,0,sa_ff,64
wrong_rule,e0e894f2ba69d901,multiply_a,4,2,11,4,37,seen_parameter,3,0.25838470458984375,1,1,sa_ff,64
correct,b219a47d82b907b4,multiply_a,4,2,11,4,37,seen_parameter,5,-0.8639535903930664,3,0,sa_ff,64
none,b219a47d82b907b4,multiply_a,4,2,11,4,37,seen_parameter,5,-3.3756861686706543,8,0,sa_ff,64
shuffled,b219a47d82b907b4,multiply_a,4,2,11,4,37,seen_parameter,5,-1.6389989852905273,5,0,sa_ff,64
wrong_rule,b219a47d82b907b4,multiply_a,4,2,11,4,37,seen_parameter,5,-2.726243019104004,7,0,sa_ff,64
correct,3694969354c5b8d9,multiply_a,4,2,11,4,37,seen_parameter,3,-3.6914710998535156,9,0,sa_ff,64
none,3694969354c5b8d9,multiply_a,4,2,11,4,37,seen_parameter,3,-3.087583541870117,7,0,sa_ff,64
shuffled,3694969354c5b8d9,multiply_a,4,2,11,4,37,seen_parameter,3,-1.7825536727905273,5,0,sa_ff,64
wrong_rule,3694969354c5b8d9,multiply_a,4,2,11,4,37,seen_parameter,3,-1.371856689453125,4,0,sa_ff,64
correct,12cd9a6fa5443e8b,multiply_a,4,2,11,4,37,seen_parameter,2,-0.8524293899536133,2,0,sa_ff,64
none,12cd9a6fa5443e8b,multiply_a,4,2,11,4,37,seen_parameter,2,-3.1081924438476562,8,0,sa_ff,64
shuffled,12cd9a6fa5443e8b,multiply_a,4,2,11,4,37,seen_parameter,2,-3.566455841064453,5,0,sa_ff,64
wrong_rule,12cd9a6fa5443e8b,multiply_a,4,2,11,4,37,seen_parameter,2,-0.4091615676879883,2,0,sa_ff,64
correct,91e10aab6cce8a78,multiply_a,4,2,11,10,37,seen_parameter,4,-1.0316314697265625,3,0,sa_ff,64
none,91e10aab6cce8a78,multiply_a,4,2,11,10,37,seen_parameter,4,0.9617929458618164,1,1,sa_ff,64
shuffled,91e10aab6cce8a78,multiply_a,4,2,11,10,37,seen_parameter,4,-1.7219963073730469,3,0,sa_ff,64
wrong_rule,91e10aab6cce8a78,multiply_a,4,2,11,10,37,seen_parameter,4,-0.8492488861083984,3,0,sa_ff,64
correct,2046999d3911f73d,multiply_a,4,2,11,10,37,seen_parameter,2,-1.6040544509887695,4,0,sa_ff,64
none,2046999d3911f73d,multiply_a,4,2,11,10,37,seen_parameter,2,-3.8691835403442383,10,0,sa_ff,64
shuffled,2046999d3911f73d,multiply_a,4,2,11,10,37,seen_parameter,2,-2.319546699523926,6,0,sa_ff,64
wrong_rule,2046999d3911f73d,multiply_a,4,2,11,10,37,seen_parameter,2,-1.4525995254516602,4,0,sa_ff,64
correct,5d3659033da5315d,multiply_a,4,2,11,10,37,seen_parameter,9,-4.01287317276001,10,0,sa_ff,64
none,5d3659033da5315d,multiply_a,4,2,11,10,37,seen_parameter,9,-6.542752265930176,20,0,sa_ff,64
shuffled,5d3659033da5315d,multiply_a,4,2,11,10,37,seen_parameter,9,-3.1500186920166016,8,0,sa_ff,64
wrong_rule,5d3659033da5315d,multiply_a,4,2,11,10,37,seen_parameter,9,-3.7062535285949707,9,0,sa_ff,64
correct,6fee8cef243be435,multiply_a,4,2,11,10,37,seen_parameter,4,-4.413089752197266,7,0,sa_ff,64
none,6fee8cef243be435,multiply_a,4,2,11,10,37,seen_parameter,4,0.9617929458618164,1,1,sa_ff,64
shuffled,6fee8cef243be435,multiply_a,4,2,11,10,37,seen_parameter,4,-4.585305213928223,7,0,sa_ff,64
wrong_rule,6fee8cef243be435,multiply_a,4,2,11,10,37,seen_parameter,4,-4.311164855957031,7,0,sa_ff,64
correct,58d9e1b2fdea9082,multiply_a,4,2,11,5,37,seen_parameter,1,-7.345998764038086,10,0,sa_ff,64
none,58d9e1b2fdea9082,multiply_a,4,2,11,5,37,seen_parameter,1,-2.1220569610595703,5,0,sa_ff,64
shuffled,58d9e1b2fdea9082,multiply_a,4,2,11,5,37,seen_parameter,1,-1.716409683227539,6,0,sa_ff,64
wrong_rule,58d9e1b2fdea9082,multiply_a,4,2,11,5,37,seen_parameter,1,-2.085935592651367,2,0,sa_ff,64
correct,8d6aee61531507ae,multiply_a,4,2,11,5,37,seen_parameter,3,-3.3226518630981445,8,0,sa_ff,64
none,8d6aee61531507ae,multiply_a,4,2,11,5,37,seen_parameter,3,-1.8154630661010742,6,0,sa_ff,64
shuffled,8d6aee61531507ae,multiply_a,4,2,11,5,37,seen_parameter,3,-2.32489013671875,9,0,sa_ff,64
wrong_rule,8d6aee61531507ae,multiply_a,4,2,11,5,37,seen_parameter,3,-2.5761098861694336,8,0,sa_ff,64
correct,73325c6dd5bca72a,multiply_a,4,2,11,5,37,seen_parameter,0,-6.7745747566223145,10,0,sa_ff,64
none,73325c6dd5bca72a,multiply_a,4,2,11,5,37,seen_parameter,0,-1.0502285957336426,5,0,sa_ff,64
shuffled,73325c6dd5bca72a,multiply_a,4,2,11,5,37,seen_parameter,0,-4.3650407791137695,19,0,sa_ff,64
wrong_rule,73325c6dd5bca72a,multiply_a,4,2,11,5,37,seen_parameter,0,-5.424765110015869,14,0,sa_ff,64
correct,c5825c3ee47c9905,multiply_a,4,2,11,5,37,seen_parameter,8,-5.647863388061523,7,0,sa_ff,64
none,c5825c3ee47c9905,multiply_a,4,2,11,5,37,seen_parameter,8,-1.9009933471679688,6,0,sa_ff,64
shuffled,c5825c3ee47c9905,multiply_a,4,2,11,5,37,seen_parameter,8,-7.173484802246094,8,0,sa_ff,64
wrong_rule,c5825c3ee47c9905,multiply_a,4,2,11,5,37,seen_parameter,8,-7.338273048400879,11,0,sa_ff,64
correct,791043a40592d39d,affine,4,2,11,10;9,37,seen_parameter,7,-5.692323684692383,10,0,sa_ff,64
none,791043a40592d39d,affine,4,2,11,10;9,37,seen_parameter,7,-3.503087043762207,10,0,sa_ff,64
shuffled,791043a40592d39d,affine,4,2,11,10;9,37,seen_parameter,7,-6.089951515197754,8,0,sa_ff,64
wrong_rule,791043a40592d39d,affine,4,2,11,10;9,37,seen_parameter,7,-4.807868957519531,6,0,sa_ff,64
correct,1bc9b799d0a507c4,affine,4,2,11,10;9,37,seen_parameter,7,-3.2598037719726562,7,0,sa_ff,64
none,1bc9b799d0a507c4,affine,4,2,11,10;9,37,seen_parameter,7,-3.503087043762207,10,0,sa_ff,64
shuffled,1bc9b799d0a507c4,affine,4,2,11,10;9,37,seen_parameter,7,-5.316819190979004,10,0,sa_ff,64
wrong_rule,1bc9b799d0a507c4,affine,4,2,11,10;9,37,seen_parameter,7,-7.099481582641602,10,0,sa_ff,64
correct,e59d6efa9f8a3b9e,affine,4,2,11,10;9,37,seen_parameter,4,0.3066864013671875,1,1,sa_ff,64
none,e59d6efa9f8a3b9e,affine,4,2,11,10;9,37,seen_parameter,4,1.4320030212402344,1,1,sa_ff,64
shuffled,e59d6efa9f8a3b9e,affine,4,2,11,10;9,37,seen_parameter,4,1.7409648895263672,1,1,sa_ff,64
wrong_rule,e59d6efa9f8a3b9e,affine,4,2,11,10;9,37,seen_parameter,4,0.1683521270751953,1,1,sa_ff,64
correct,0a9405fecc5d91ce,affine,4,2,11,10;9,37,seen_parameter,10,-1.3504085540771484,4,0,sa_ff,64
none,0a9405fecc5d91ce,affine,4,2,11,10;9,37,seen_parameter,10,-0.6585607528686523,4,0,sa_ff,64
shuffled,0a9405fecc5d91ce,affine,4,2,11,10;9,37,seen_parameter,10,-0.3114604949951172,2,0,sa_ff,64
wrong_rule,0a9405fecc5d91ce,affine,4,2,11,10;9,37,seen_parameter,10,-1.067093849182129,5,0,sa_ff,64
correct,99c73085f1aa8b25,affine,4,2,11,1;7,37,seen_parameter,3,-2.9322128295898438,5,0,sa_ff,64
none,99c73085f1aa8b25,affine,4,2,11,1;7,37,seen_parameter,3,-0.9617929458618164,2,0,sa_ff,64
shuffled,99c73085f1aa8b25,affine,4,2,11,1;7,37,seen_parameter,3,-2.6497011184692383,7,0,sa_ff,64
wrong_rule,99c73085f1aa8b25,affine,4,2,11,1;7,37,seen_parameter,3,-2.987546920776367,6,0,sa_ff,64
correct,c8eb0601c20ef1cd,affine,4,2,11,1;7,37,seen_parameter,8,-0.9390888214111328,3,0,sa_ff,64
none,c8eb0601c20ef1cd,affine,4,2,11,1;7,37,seen_parameter,8,-6.00413703918457,15,0,sa_ff,64
shuffled,c8eb0601c20ef1cd,affine,4,2,11,1;7,37,seen_parameter,8,-3.1464414596557617,6,0,sa_ff,64
wrong_rule,c8eb0601c20ef1cd,affine,4,2,11,1;7,37,seen_parameter,8,-1.4955177307128906,6,0,sa_ff,64
correct,d52d3e09a1039f47,affine,4,2,11,1;7,37,seen_parameter,4,-7.476325988769531,9,0,sa_ff,64
none,d52d3e09a1039f47,affine,4,2,11,1;7,37,seen_parameter,4,-0.8794355392456055,3,0,sa_ff,64
shuffled,d52d3e09a1039f47,affine,4,2,11,1;7,37,seen_parameter,4,-9.410297393798828,10,0,sa_ff,64
wrong_rule,d52d3e09a1039f47,affine,4,2,11,1;7,37,seen_parameter,4,-7.027010917663574,9,0,sa_ff,64
correct,56152778ae8d6b39,affine,4,2,11,1;7,37,seen_parameter,10,-1.8183069229125977,7,0,sa_ff,64
none,56152778ae8d6b39,affine,4,2,11,1;7,37,seen_parameter,10,0.7531566619873047,1,1,sa_ff,64
shuffled,56152778ae8d6b39,affine,4,2,11,1;7,37,seen_parameter,10,-1.4255008697509766,5,0,sa_ff,64
wrong_rule,56152778ae8d6b39,affine,4,2,11,1;7,37,seen_parameter,10,-0.3118114471435547,2,0,sa_ff,64
correct,6dece47663e7e749,affine,4,2,11,9;7,37,seen_parameter,9,-2.266324996948242,7,0,sa_ff,64
none,6dece47663e7e749,affine,4,2,11,9;7,37,seen_parameter,9,-0.6049270629882812,3,0,sa_ff,64
shuffled,6dece47663e7e749,affine,4,2,11,9;7,37,seen_parameter,9,-1.9859142303466797,9,0,sa_ff,64
wrong_rule,6dece47663e7e749,affine,4,2,11,9;7,37,seen_parameter,9,-5.744354724884033,9,0,sa_ff,64
correct,8ed307e052c5fa3d,affine,4,2,11,9;7,37,seen_parameter,5,2.0429649353027344,1,1,sa_ff,64
none,8ed307e052c5fa3d,affine,4,2,11,9;7,37,seen_parameter,5,-2.9161558151245117,7,0,sa_ff,64
shuffled,8ed307e052c5fa3d,affine,4,2,11,9;7,37,seen_parameter,5,-1.9848880767822266,3,0,sa_ff,64
wrong_rule,8ed307e052c5fa3d,affine,4,2,11,9;7,37,seen_parameter,5,0.18817615509033203,1,1,sa_ff,64
correct,1b49a93aae3fa60e,affine,4,2,11,9;7,37,seen_parameter,0,-1.5575971603393555,3,0,sa_ff,64
none,1b49a93aae3fa60e,affine,4,2,11,9;7,37,seen_parameter,0,-3.1781387329101562,8,0,sa_ff,64
shuffled,1b49a93aae3fa60e,affine,4,2,11,9;7,37,seen_parameter,0,-1.4591751098632812,2,0,sa_ff,64
wrong_rule,1b49a93aae3fa60e,affine,4,2,11,9;7,37,seen_parameter,0,-0.9957656860351562,3,0,sa_ff,64
correct,91bd6fd777541f30,affine,4,2,11,9;7,37,seen_parameter,4,-6.877580642700195,9,0,sa_ff,64
none,91bd6fd777541f30,affine,4,2,11,9;7,37,seen_parameter,4,0.9617929458618164,1,1,sa_ff,64
shuffled,91bd6fd777541f30,affine,4,2,11,9;7,37,seen_parameter,4,-7.069953441619873,9,0,sa_ff,64
wrong_rule,91bd6fd777541f30,affine,4,2,11,9;7,37,seen_parameter,4,-7.055645942687988,9,0,sa_ff,64
correct,ff513738e5f6d06b,affine,4,2,11,3;9,37,seen_parameter,0,-2.951171875,8,0,sa_ff,64
