accuracy_delta,component,example_id,js_damage,layer,margin_delta,mode,model_depth,model_seed,predicate,stage,status
0,sa,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0.0002259485627291724,1,0.5707502365112305,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0.0003589748521335423,1,0.3747138977050781,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3.626049146987498e-05,2,0.664179801940918,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1.0575156920822337e-05,2,0.42444419860839844,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1.0077921615447849e-05,3,0.32370662689208984,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,4.028948751511052e-06,3,0.22938156127929688,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1.3718363334191963e-05,4,0.38596439361572266,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,4.684519808506593e-06,4,0.21055030822753906,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1.7718019080348313e-05,5,0.4262876510620117,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1.587772203492932e-06,5,0.12292671203613281,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,5.1038186938967556e-06,6,0.1920480728149414,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,8.443850674666464e-06,6,0.2897682189941406,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1.3498498447006568e-05,7,0.3775959014892578,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1.0091858712257817e-05,7,0.3460569381713867,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2.5851535610854626e-05,8,0.5373325347900391,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,4.762252501677722e-06,8,0.1962566375732422,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1.1059906682930887e-05,9,0.25511646270751953,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1.7621583538129926e-05,9,0.4363679885864258,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2.1754909539595246e-05,10,0.42674827575683594,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,6.015234248479828e-06,10,0.22534465789794922,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,7.3377450462430716e-06,11,0.25790977478027344,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,8.77947240951471e-06,11,0.299102783203125,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0.07175223529338837,0,-3.1265640258789062,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0.11020052433013916,0,-4.94630241394043,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0.0005852982867509127,1,-0.028528213500976562,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0.0011222157627344131,1,0.9111862182617188,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0.00016520594363100827,2,0.7301177978515625,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,7.76441884227097e-05,2,0.5294389724731445,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1.602869451744482e-05,3,0.13529491424560547,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1.408405660185963e-05,3,0.19711685180664062,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1.3726450561080128e-05,4,0.14000797271728516,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1.2624695955310017e-05,4,0.16872692108154297,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,4.5629116357304156e-05,5,0.3329277038574219,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,4.3439140426926315e-06,5,0.09903526306152344,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,4.232337232679129e-06,6,-0.05699443817138672,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2.2482272470369935e-05,6,0.23140430450439453,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2.630031667649746e-05,7,0.23402976989746094,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2.98022641800344e-05,7,0.2786874771118164,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,8.271983824670315e-05,8,0.4822254180908203,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1.0492920409888029e-05,8,0.14263153076171875,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2.3379659978672862e-05,9,0.1890239715576172,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,4.732809611596167e-05,9,0.34873390197753906,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,5.10881218360737e-05,10,0.3216056823730469,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1.5008845366537571e-05,10,0.1760883331298828,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1.799096935428679e-05,11,0.19871139526367188,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2.2415115381591022e-05,11,0.23593807220458984,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,0.3733378052711487,0,-5.304421901702881,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,0.07988224923610687,0,-5.527313232421875,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,0.001113307080231607,1,-1.729609489440918,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,0.0010879241162911057,1,-1.8079843521118164,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,2.2681215341435745e-05,2,0.38818836212158203,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,2.0761061023222283e-05,2,0.062432289123535156,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,4.879912012256682e-06,3,0.1628570556640625,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,5.077617970528081e-06,3,0.23361682891845703,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1.9998933566967025e-06,4,0.07982254028320312,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,7.1740796556696296e-06,4,0.25120067596435547,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,3.0861356208333746e-05,5,0.4102468490600586,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1.9119397620670497e-06,5,0.12893104553222656,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,2.9844886739738286e-06,6,0.032332420349121094,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1.2501583114499226e-05,6,0.3027534484863281,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1.903596057672985e-05,7,0.33803462982177734,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1.3933156878920272e-05,7,0.34244823455810547,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,3.447214839980006e-05,8,0.5326032638549805,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,5.9839840105269104e-06,8,0.1921863555908203,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,2.1807714801980183e-05,9,0.25324440002441406,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,3.301447577541694e-05,9,0.4374723434448242,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,4.7229834308382124e-05,10,0.43694496154785156,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1.0796098649734631e-05,10,0.23026752471923828,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1.4215693227015436e-05,11,0.2620220184326172,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1.665328090894036e-05,11,0.31204700469970703,zero,12,23,isAncestor,s1,
-1,sa,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,0.6191098690032959,0,-5.371038913726807,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,0.0609380342066288,0,-2.797093391418457,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,0.0038616261444985867,1,0.40724849700927734,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,0.012503033503890038,1,-0.4513225555419922,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,9.630074782762676e-05,2,0.0058917999267578125,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,4.102733510080725e-05,2,0.0791311264038086,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,0.00011346838437020779,3,0.1762218475341797,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,3.221217775717378e-05,3,0.09880447387695312,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,0.00016952853184193373,4,0.31183528900146484,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,5.103572038933635e-05,4,0.13097763061523438,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,0.00015507620992138982,5,0.2217245101928711,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,1.2565855286084116e-05,5,0.06993770599365234,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,0.00014189473586156964,6,0.26720142364501953,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,5.744854570366442e-05,6,0.13477039337158203,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,0.0002028890303336084,7,0.28531742095947266,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,5.0342699978500605e-05,7,0.10439586639404297,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,0.0002658900339156389,8,0.31854820251464844,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,6.330560427159071e-05,8,0.15032196044921875,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,0.00035994616337120533,9,0.4219493865966797,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,9.786122245714068e-05,9,0.14994335174560547,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,0.0004537013592198491,10,0.4772205352783203,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,9.553792187944055e-05,10,0.19512271881103516,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,0.00011464010458439589,11,0.22478485107421875,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,6.0335383750498295e-05,11,0.1336688995361328,zero,12,23,isAncestor,s1,
-1,sa,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,0.6108791828155518,0,-4.213306903839111,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,0.04778113216161728,0,-2.1026687622070312,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,0.0022947455290704966,1,0.21140289306640625,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,0.0073214340955019,1,-0.48905086517333984,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,5.905615398660302e-05,2,0.0957784652709961,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,2.3509521270170808e-05,2,0.04817485809326172,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,0.00010562140960246325,3,0.1585693359375,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,7.582723628729582e-05,3,0.13852310180664062,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,0.00014238408766686916,4,0.1975269317626953,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,8.835550397634506e-05,4,0.14519023895263672,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,6.988761015236378e-05,5,0.09953880310058594,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,2.177822170779109e-05,5,0.07195568084716797,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,0.00010728312190622091,6,0.16906356811523438,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,6.782362470403314e-05,6,0.12041282653808594,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,0.00011934293434023857,7,0.15902996063232422,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,3.8465193938463926e-05,7,0.07962322235107422,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,0.0002502446295693517,8,0.2416982650756836,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,7.233524229377508e-05,8,0.12906742095947266,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,0.00044147600419819355,9,0.3509197235107422,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,6.452848901972175e-05,9,0.1000823974609375,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,0.0005357812624424696,10,0.3875265121459961,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,0.0001068327110260725,10,0.15907001495361328,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,0.0001319131115451455,11,0.18179988861083984,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,5.0704635214060545e-05,11,0.09923934936523438,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,0.11371444165706635,0,-6.303738117218018,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,0.09392750263214111,0,-8.586319923400879,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,6.761885015293956e-05,1,-0.7512359619140625,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,5.72084027226083e-05,1,-0.4841623306274414,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,8.92433035915019e-07,2,0.13920879364013672,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,1.917790541483555e-06,2,0.639404296875,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,1.0233402463200036e-06,3,0.23761463165283203,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,1.065803189703729e-06,3,0.3474111557006836,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,1.081968548533041e-06,4,0.2556877136230469,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,1.4323759387480095e-06,4,0.3445606231689453,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,3.944674972444773e-06,5,0.5999717712402344,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,4.2327269511588383e-07,5,0.1908550262451172,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,3.4995491660083644e-07,6,0.0694284439086914,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,2.297766968695214e-06,6,0.44333362579345703,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,2.168607352359686e-06,7,0.4141521453857422,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,2.054996457445668e-06,7,0.45329856872558594,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,5.02508737554308e-06,8,0.7174892425537109,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,1.1952683962590527e-06,8,0.2854738235473633,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,3.063691565330373e-06,9,0.40921592712402344,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,4.148332209297223e-06,9,0.6081838607788086,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,5.553849405259825e-06,10,0.6389350891113281,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,1.6125186448334716e-06,10,0.33348846435546875,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,1.796265223674709e-06,11,0.3685150146484375,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,2.114246854034718e-06,11,0.4232950210571289,zero,12,23,isAncestor,s1,
-1,sa,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,0.6728349924087524,0,-9.753525257110596,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,0.14727923274040222,0,-5.838600158691406,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,0.0005990711506456137,1,0.2547883987426758,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,0.0015258920611813664,1,-0.294158935546875,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,8.380628423765302e-05,2,0.4812746047973633,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,2.7783702535089105e-05,2,0.36381053924560547,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,4.3947380618192255e-05,3,0.42028045654296875,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,7.519462087657303e-06,3,0.17477893829345703,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,6.816026871092618e-05,4,0.48639678955078125,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,8.89359216671437e-06,4,0.15387725830078125,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,6.715358176734298e-05,5,0.4926290512084961,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,3.6075434763915837e-06,5,0.10067939758300781,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,3.3430769690312445e-05,6,0.3450479507446289,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,2.0366176613606513e-05,6,0.2420635223388672,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,5.019306263420731e-05,7,0.42014026641845703,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,2.6646943297237158e-05,7,0.30739402770996094,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,7.135795021895319e-05,8,0.48215293884277344,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,1.1169948265887797e-05,8,0.1621112823486328,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,3.4869917726609856e-05,9,0.22454261779785156,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,4.950916627421975e-05,9,0.3839902877807617,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,7.040546915959567e-05,10,0.3833494186401367,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,1.6565958503633738e-05,10,0.1952362060546875,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,2.0959800167474896e-05,11,0.23060035705566406,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,2.6750472898129374e-05,11,0.2785816192626953,zero,12,23,isAncestor,s1,
-1,sa,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0.5769402980804443,0,-5.200552463531494,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0.08888420462608337,0,-4.0287628173828125,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0.0035186787135899067,1,0.768641471862793,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0.007445893250405788,1,-0.3389310836791992,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,6.561353802680969e-05,2,0.1113595962524414,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,3.5724420740734786e-05,2,0.12516212463378906,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,6.0101127019152045e-05,3,0.1972942352294922,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,1.9522602087818086e-05,3,0.1269664764404297,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,9.638560004532337e-05,4,0.29920101165771484,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,3.118935273960233e-05,4,0.15809917449951172,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0.00011086303857155144,5,0.24393367767333984,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,1.1701573384925723e-05,5,0.09194278717041016,zero,12,23,isAncestor,s1,
