boundary,example_id,model_depth,model_seed,path_probabilities,required_path,target_margin,top_path_hop,total_depth
9,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,6,37,2.772056e-17;8.253812e-11;1.334918e-12;2.709449e-12;2.436275e-10;3.339612e-08;1.002229e-10;4.834493e-08;2.075464e-11;1.122313e-15;3.082069e-11;1.056104e-13;3.247271e-08;1.096043e-14;2.508836e-12;4.708393e-11;7.821333e-14;7.494508e-12;9.036737e-17;9.086514e-14;5.573663e-10;1.792224e-09;6.963533e-10;9.199448e-13;3.250046e-10,4,10.759449005126953,7,24
10,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,6,37,9.297508e-17;4.680167e-10;1.223227e-11;1.857784e-11;1.342195e-09;1.32498e-07;7.118065e-10;2.56384e-07;1.810451e-10;1.726608e-14;2.039221e-10;1.244694e-12;1.426573e-07;1.366562e-13;1.331416e-11;2.684283e-10;7.08306e-13;5.406752e-11;1.477206e-15;9.91755e-13;2.943294e-09;9.364096e-09;3.489254e-09;7.354752e-12;1.594216e-09,4,9.879993438720703,7,24
11,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,6,37,3.955408e-16;1.849771e-09;1.288456e-10;1.773678e-10;8.475589e-09;7.543121e-07;4.011955e-09;9.344736e-07;1.461656e-09;5.484134e-13;1.640775e-09;1.484027e-11;4.055288e-07;2.420286e-12;1.16126e-10;1.579089e-09;8.16684e-12;6.918646e-10;2.766416e-14;1.52148e-11;1.546151e-08;7.022736e-08;3.511628e-08;9.410446e-11;8.170038e-09,4,9.101146697998047,7,24
12,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,6,37,7.624136e-16;3.353487e-09;3.041975e-10;3.969512e-10;1.611094e-08;1.29146e-06;7.8577e-09;1.594174e-06;3.136924e-09;1.688054e-12;3.64849e-09;3.731522e-11;6.535462e-07;6.281549e-12;2.362902e-10;3.447436e-09;1.955224e-11;1.495576e-09;7.864102e-14;3.79322e-11;2.96533e-08;1.333033e-07;7.842733e-08;2.447199e-10;1.520893e-08,4,8.81049919128418,7,24
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,6,37,1.220227e-19;2.390723e-20;8.9749e-19;1.42103e-15;3.029276e-22;3.595784e-20;1.345645e-19;5.456081e-16;1.034038e-23;2.597455e-20;2.397737e-16;6.61632e-18;1.059276e-19;1.446552e-17;8.045325e-19;2.65377e-18;8.580385e-17;7.279959e-24;1.952023e-22;9.982237e-18;1.03167e-19;4.472141e-20;6.62615e-21;1.565741e-17;3.58839e-21;3.912453e-19;1.639692e-12;3.516441e-17;1.478866e-18;1.790096e-19;4.141639e-20;1.156356e-13;3.856379e-18,3,-38.39252471923828,26,32
1,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,6,37,4.716712e-18;1.007652e-14;2.272238e-08;1.17391e-17;5.241474e-18;1.956515e-19;5.16733e-16;2.362447e-17;5.373377e-21;6.126846e-17;2.791342e-21;1.137015e-15;1.046996e-13;3.553472e-13;5.077069e-15;4.106563e-15;2.252328e-12;1.295866e-14;3.024296e-14;2.295986e-13;2.206716e-13;5.345982e-19;3.329562e-20;5.834407e-12;4.619989e-14;1.746931e-19;3.807441e-14;4.254989e-19;1.810426e-17;2.275904e-16;2.872096e-10;2.419994e-21;1.019401e-20,3,12.997661590576172,2,32
2,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,6,37,2.714725e-19;1.66518e-15;1.444535e-10;5.032005e-19;2.543599e-20;1.320725e-20;4.87361e-17;4.465452e-18;3.271257e-21;6.600061e-17;2.441571e-21;2.035866e-16;5.038882e-16;1.16285e-15;3.470518e-16;6.877143e-17;9.543591e-14;3.846216e-16;2.903457e-15;8.535241e-15;6.056797e-15;2.66684e-18;2.137727e-20;4.860843e-13;6.40586e-15;4.359697e-21;1.502257e-14;1.703047e-19;3.629316e-19;4.467094e-16;1.295604e-11;6.314286e-22;2.102286e-21,3,16.786195755004883,2,32
3,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,6,37,1.287658e-18;1.309206e-15;1.175681e-10;2.800348e-18;6.514189e-20;1.662506e-20;8.80774e-17;1.274978e-17;3.664888e-21;2.077009e-16;6.970708e-21;7.819386e-16;5.336114e-16;1.716286e-15;7.128046e-16;1.910325e-16;8.691522e-14;1.867424e-16;8.871432e-15;2.224933e-14;8.718326e-15;1.756402e-17;1.92419e-20;1.20777e-12;8.861257e-15;1.618224e-20;5.877091e-14;2.879501e-19;7.286606e-19;2.054687e-15;2.111141e-11;1.462144e-21;1.490083e-20,3,14.023780822753906,2,32
4,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,6,37,1.690227e-18;1.666977e-15;6.475766e-11;2.690701e-18;4.010252e-20;3.003727e-20;6.665298e-17;1.570102e-17;2.526128e-21;1.940474e-16;6.67327e-21;6.567618e-16;2.234196e-16;9.753392e-16;5.328546e-16;1.630987e-16;4.449574e-14;1.50502e-16;8.092901e-15;1.038469e-14;4.619702e-15;3.964237e-17;2.17252e-20;6.669318e-13;4.120115e-15;8.270178e-21;6.255786e-14;5.128285e-19;6.696796e-19;3.559274e-15;9.303301e-12;1.286632e-21;1.460918e-20,3,14.893470764160156,2,32
5,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,6,37,3.323209e-19;4.006697e-15;7.304378e-11;5.987491e-18;4.123217e-20;1.824586e-20;8.983424e-17;3.53276e-17;3.341298e-21;4.562811e-16;1.378986e-20;1.199866e-15;6.260967e-16;7.421843e-16;9.363745e-16;2.02141e-16;4.0425e-14;1.653621e-16;1.679483e-14;1.379851e-14;5.195067e-15;2.591627e-17;3.763412e-20;1.958273e-12;5.000292e-15;1.138873e-20;1.551584e-13;1.135995e-18;1.108779e-18;5.749255e-15;1.733079e-11;6.659453e-21;4.676837e-20,3,16.89236068725586,2,32
6,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,6,37,3.072713e-19;6.651252e-15;8.204359e-11;6.065812e-18;5.79853e-20;3.767853e-20;1.609533e-16;5.241303e-17;5.53499e-21;6.034458e-16;2.13339e-20;1.753842e-15;7.255783e-16;1.109939e-15;1.096619e-15;2.321507e-16;5.040827e-14;3.095501e-16;2.212211e-14;1.637626e-14;6.138394e-15;4.685544e-17;5.480647e-20;2.071904e-12;6.383001e-15;1.617379e-20;2.405742e-13;2.371232e-18;1.516156e-18;9.141645e-15;2.307233e-11;7.301849e-21;7.229107e-20,3,16.995464324951172,2,32
7,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,6,37,9.968705e-20;6.546259e-14;2.844364e-10;3.807578e-17;5.684994e-19;3.595132e-19;2.352953e-15;2.771966e-16;5.898005e-20;5.467756e-15;2.048873e-19;1.33069e-14;4.535163e-15;5.884584e-15;4.029549e-15;7.487599e-16;3.719846e-13;1.696386e-15;2.008822e-13;1.285517e-13;4.593387e-14;3.665331e-16;4.025556e-19;1.533325e-11;4.208837e-14;2.0596e-19;9.005611e-13;5.152992e-18;1.483682e-17;3.49469e-14;1.676944e-10;8.790938e-20;8.939917e-19,3,16.288393020629883,2,32
8,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,6,37,1.452331e-19;1.490934e-13;3.959675e-10;1.089972e-16;1.28323e-18;1.112859e-18;4.865549e-15;6.062365e-16;1.561482e-19;1.19673e-14;6.034975e-19;2.6746e-14;1.032585e-14;1.515727e-14;8.30511e-15;1.610663e-15;7.405777e-13;4.150316e-15;4.352958e-13;2.830968e-13;9.940802e-14;9.788271e-16;1.039714e-18;2.285338e-11;1.029563e-13;5.990492e-19;1.42919e-12;1.408908e-17;3.998716e-17;7.330314e-14;3.021839e-10;2.478393e-19;2.273841e-18,3,16.00876235961914,2,32
9,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,6,37,2.483892e-18;9.876267e-12;1.168748e-08;1.947341e-14;1.198388e-15;8.340591e-16;6.30563e-13;3.405803e-13;9.666033e-17;2.998132e-12;5.419097e-16;6.69829e-12;2.056326e-12;1.164087e-12;1.776625e-12;4.334796e-13;1.938894e-10;6.582731e-13;4.008166e-11;1.766827e-11;1.934651e-11;2.190675e-13;7.533807e-16;1.338562e-09;1.517669e-11;4.936006e-16;7.896502e-11;6.32873e-15;2.390202e-14;1.635562e-11;1.48914e-08;9.324787e-17;8.264305e-16,3,14.720109939575195,30,32
10,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,6,37,9.391597e-18;6.346704e-11;4.852101e-08;1.884408e-13;2.373761e-14;1.068587e-14;6.59437e-12;3.952284e-12;1.657231e-15;2.767511e-11;6.474131e-15;4.74261e-11;1.761176e-11;9.28326e-12;1.419578e-11;3.92587e-12;1.265696e-09;5.519349e-12;2.821323e-10;1.240891e-10;1.622429e-10;1.906236e-12;7.541421e-15;6.329659e-09;1.137195e-10;9.083031e-15;4.371902e-10;7.177003e-14;3.563911e-13;1.373409e-10;8.808092e-08;1.134242e-15;1.48711e-14,3,13.629205703735352,30,32
11,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,6,37,6.037687e-17;6.402394e-10;2.515e-07;2.577926e-12;9.03282e-13;3.818869e-13;9.725769e-11;7.959498e-11;4.679791e-14;3.526379e-10;1.640709e-13;4.985134e-10;2.678095e-10;1.406434e-10;1.432065e-10;5.429202e-11;9.657118e-09;6.974139e-11;2.808057e-09;1.176977e-09;2.417017e-09;3.33035e-11;1.850612e-13;5.760702e-08;1.898706e-09;2.215333e-13;2.962326e-09;1.184449e-12;7.636052e-12;1.686221e-09;7.488932e-07;2.951154e-14;3.576405e-13,3,12.02348518371582,30,32
12,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,6,37,1.63075e-16;1.752228e-09;6.28897e-07;9.797743e-12;4.392121e-12;1.581399e-12;3.49773e-10;3.117901e-10;2.284171e-13;1.376192e-09;6.782923e-13;1.464154e-09;9.482349e-10;5.076155e-10;4.176823e-10;2.277119e-10;3.029397e-08;2.406516e-10;8.890385e-09;3.348162e-09;6.252592e-09;9.890158e-11;7.604326e-13;1.606653e-07;6.636236e-09;1.234197e-12;9.423648e-09;4.763901e-12;3.062483e-11;5.596945e-09;2.175014e-06;1.317565e-13;1.692521e-12,3,11.201187133789062,30,32
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,6,37,2.849345e-15;2.003608e-21;1.100755e-22;6.328819e-19;2.235355e-22;1.298336e-20;2.086172e-19;9.998364e-17;1.945096e-19,3,-28.628673553466797,0,8
1,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,6,37,2.895092e-11;5.611395e-17;6.359439e-12;2.746692e-10;2.658331e-17;1.279109e-21;3.322171e-13;9.875293e-15;1.412956e-13,3,15.628608703613281,3,8
2,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,6,37,1.075911e-13;1.562166e-18;4.612021e-14;3.906338e-12;1.253577e-18;3.326044e-22;1.701541e-14;4.914443e-16;3.05915e-15,3,19.09538459777832,3,8
3,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,6,37,8.78995e-13;1.538108e-17;5.048997e-13;1.404749e-11;2.545549e-18;1.517341e-21;3.330716e-14;1.008235e-15;1.13026e-14,3,16.531904220581055,3,8
4,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,6,37,3.235403e-13;7.01497e-18;1.416956e-13;4.664178e-12;1.917325e-18;9.760438e-22;1.60112e-14;6.487518e-16;7.223747e-15,3,17.290462493896484,3,8
5,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,6,37,5.529424e-14;1.11261e-17;1.104543e-13;5.167318e-12;1.052975e-18;8.695163e-22;1.606259e-14;3.555047e-16;1.063439e-14,3,17.5333309173584,3,8
6,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,6,37,3.188561e-14;1.031438e-17;1.263077e-13;7.798229e-12;1.436252e-18;1.5916e-21;1.845845e-14;4.216724e-16;1.432387e-14,3,17.210018157958984,3,8
7,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,6,37,9.351384e-15;4.05338e-17;4.255113e-13;3.141076e-11;2.274355e-17;1.150052e-20;7.635347e-14;1.337061e-15;5.522191e-14,3,16.36504554748535,3,8
8,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,6,37,7.710199e-15;1.007162e-16;9.590325e-13;6.493549e-11;7.285629e-17;4.573476e-20;1.912148e-13;3.919929e-15;1.204175e-13,3,15.908283233642578,3,8
9,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,6,37,2.058342e-14;1.021344e-14;1.039649e-10;2.753602e-09;1.304676e-14;2.479902e-17;1.459454e-11;5.147623e-13;1.018344e-11,3,13.191570281982422,3,8
10,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,6,37,6.562028e-14;1.12215e-13;9.064365e-10;2.263154e-08;1.730619e-13;6.317171e-16;1.271758e-10;6.421196e-12;1.2271e-10,3,12.082155227661133,3,8
11,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,6,37,1.860845e-13;1.33779e-12;4.689007e-09;1.802706e-07;2.832106e-12;2.368045e-14;1.682805e-09;9.647463e-11;1.659744e-09,3,10.71650505065918,3,8
12,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,6,37,3.762138e-13;5.408644e-12;1.497639e-08;5.705706e-07;1.392492e-11;1.496259e-13;6.029791e-09;3.460887e-10;6.345273e-09,3,9.94911003112793,3,8
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,6,37,1.963858e-18;8.613892e-17;6.01939e-19;1;1.640924e-20;2.047755e-16;3.457965e-17;7.196561e-19;8.319452e-20,3,-45.75238037109375,3,8
1,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,6,37,6.312156e-13;6.090216e-15;2.000091e-16;1.791208e-15;2.041505e-16;1.977434e-11;7.458749e-12;2.805776e-10;2.016582e-19,3,11.843488693237305,7,8
2,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,6,37,3.290361e-13;2.757683e-16;6.250377e-17;2.956143e-17;4.336253e-16;1.407719e-12;1.848386e-12;8.602846e-12;7.392294e-20,3,13.756895065307617,7,8
3,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,6,37,1.815569e-13;2.401657e-16;1.695016e-16;4.418965e-17;1.782763e-15;1.834604e-12;5.533793e-12;2.772539e-11;1.307456e-19,3,11.149877548217773,7,8
4,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,6,37,2.789104e-13;1.604173e-16;1.693299e-16;1.842686e-17;2.494524e-15;1.210494e-12;5.086505e-12;1.321039e-11;1.438639e-19,3,11.961061477661133,7,8
5,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,6,37,8.424512e-14;1.857081e-16;6.295107e-17;2.110641e-17;1.940873e-15;2.016793e-12;5.208678e-12;2.27872e-11;1.926633e-19,3,12.25242805480957,7,8
6,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,6,37,9.789281e-14;2.132628e-16;9.145175e-17;2.494817e-17;2.2549e-15;2.581876e-12;6.146506e-12;2.094922e-11;3.196669e-19,3,12.158361434936523,7,8
7,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,6,37,9.542568e-14;8.783306e-16;6.279893e-16;1.54869e-16;8.738563e-15;1.217216e-11;1.384891e-11;5.8646e-11;2.529677e-18,3,11.924964904785156,7,8
8,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,6,37,1.829309e-13;2.513591e-15;2.113753e-15;4.232556e-16;2.324008e-14;2.6034e-11;2.74505e-11;1.040111e-10;8.964933e-18,3,11.523445129394531,7,8
9,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,6,37,1.996059e-12;2.232404e-13;3.664453e-13;3.954527e-14;1.765812e-12;1.208152e-09;1.572041e-09;2.445376e-09;3.82811e-15,3,10.633224487304688,7,8
10,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,6,37,8.329361e-12;2.085057e-12;4.315012e-12;4.225538e-13;1.257513e-11;5.535886e-09;6.746316e-09;1.036664e-08;4.612669e-14,3,9.811220169067383,7,8
11,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,6,37,4.34372e-11;2.202563e-11;7.241044e-11;4.677918e-12;1.136029e-10;3.866978e-08;3.720353e-08;5.251054e-08;7.073921e-13,3,9.0792236328125,7,8
12,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,6,37,7.222701e-11;5.148085e-11;1.838846e-10;1.143217e-11;2.528946e-10;7.259519e-08;5.509433e-08;9.723914e-08;1.95206e-12,3,8.834482192993164,7,8
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,8,11,2.053299e-23;5.495994e-25;1.100758e-20;2.662116e-25;1.16487e-20;1.505851e-23;1.123203e-24;5.054655e-22;3.422901e-22,1,-41.90266799926758,4,8
1,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,8,11,3.365673e-15;1.371682e-13;4.210569e-11;8.989805e-14;4.789543e-12;7.747199e-10;1.207428e-15;8.995951e-11;8.963175e-16,1,11.155132293701172,5,8
2,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,8,11,5.271664e-17;8.290969e-15;2.311529e-13;4.666497e-15;1.574667e-12;1.352971e-11;6.620204e-17;4.435233e-13;1.203868e-17,1,13.545415878295898,5,8
3,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,8,11,3.199392e-17;1.73411e-15;2.834867e-12;2.035608e-14;4.765882e-12;2.714796e-11;2.714036e-17;6.332786e-13;1.043105e-17,1,12.187973022460938,5,8
4,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,8,11,3.706938e-17;3.627439e-15;3.678267e-12;3.070713e-14;4.585928e-12;4.172204e-11;7.771877e-17;1.29473e-12;2.594756e-17,1,12.362712860107422,5,8
5,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,8,11,5.27933e-17;2.587029e-14;5.773697e-12;8.646123e-14;9.631533e-12;8.744722e-11;1.667191e-16;2.907171e-12;4.048731e-17,1,12.840503692626953,5,8
6,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,8,11,6.507253e-17;6.352907e-14;8.7276e-12;1.609881e-13;1.175001e-11;1.18884e-10;4.982116e-16;5.612223e-12;1.179725e-16,1,13.108818054199219,5,8
7,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,8,11,4.684415e-16;1.222196e-12;7.495124e-11;3.184864e-12;9.681216e-11;1.480411e-09;1.385376e-14;6.206325e-11;5.121774e-15,1,13.390022277832031,5,8
8,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,8,11,1.104232e-15;4.117609e-12;1.558273e-10;1.104673e-11;2.687157e-10;3.540177e-09;6.349012e-14;1.700018e-10;2.307147e-14,1,13.431501388549805,5,8
9,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,8,11,6.901286e-15;2.470935e-11;5.391992e-10;5.043918e-11;9.785421e-10;1.62004e-08;8.399529e-13;5.448978e-10;1.657972e-13,1,13.757680892944336,5,8
10,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,8,11,2.096833e-14;6.068469e-11;1.233991e-09;1.211216e-10;1.527623e-09;3.23584e-08;2.494432e-12;1.260572e-09;4.571417e-13,1,13.705052375793457,5,8
11,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,8,11,1.698805e-13;4.806037e-10;5.931679e-09;1.008531e-09;9.920327e-09;8.467997e-08;4.872124e-11;5.531064e-09;8.202975e-12,1,13.388916969299316,5,8
12,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,8,11,3.348481e-13;1.077133e-09;1.041807e-08;2.046213e-09;1.865379e-08;1.299643e-07;1.117834e-10;1.0942e-08;2.023296e-11,1,12.95260238647461,5,8
13,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,8,11,3.026732e-12;7.9076e-09;5.930685e-08;1.209917e-08;9.291107e-08;6.401403e-07;1.334828e-09;8.833692e-08;2.181399e-10,1,11.747090339660645,5,8
14,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,8,11,1.256915e-11;2.425279e-08;1.513809e-07;3.958859e-08;1.873293e-07;1.526171e-06;4.908177e-09;2.520267e-07;7.740983e-10,1,11.187122344970703,5,8
15,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,8,11,9.974736e-11;1.98729e-07;7.413619e-07;3.953438e-07;1.199659e-06;7.3848e-06;5.708185e-08;1.546154e-06;8.047127e-09,1,9.91983413696289,5,8
16,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,8,11,1.707918e-10;3.525118e-07;1.154375e-06;7.10911e-07;1.764578e-06;1.132862e-05;1.015105e-07;2.392282e-06;1.504631e-08,1,9.567845344543457,5,8
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,8,11,1.493919e-20;2.311358e-20;3.751996e-26;2.399948e-23;4.196659e-26;7.299658e-24;3.719985e-27;1.978151e-19;1.633198e-30,8,-53.83070373535156,7,8
1,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,8,11,1.639966e-09;2.011652e-18;6.766023e-12;5.817815e-14;8.836296e-15;5.310106e-14;4.229949e-11;1.447368e-20;6.583203e-15,8,15.234113693237305,0,8
2,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,8,11,7.505379e-12;1.858311e-19;4.481314e-14;1.43309e-15;4.475719e-17;3.33258e-15;7.275811e-13;7.886859e-22;2.11579e-16,8,18.320846557617188,0,8
3,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,8,11,1.921847e-12;9.358881e-19;3.57351e-14;1.310045e-15;1.231794e-17;7.652214e-15;6.568965e-13;1.8698e-21;1.023241e-16,8,16.769004821777344,0,8
4,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,8,11,2.584759e-12;2.587871e-18;7.520198e-14;2.027553e-15;2.86415e-17;2.130137e-14;7.582043e-13;3.959692e-21;1.49728e-16,8,16.655715942382812,0,8
5,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,8,11,1.444497e-12;1.199387e-17;3.818275e-13;4.904234e-15;1.081909e-16;5.296899e-14;1.444268e-12;1.896792e-20;3.296668e-16,8,17.421852111816406,0,8
6,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,8,11,1.576156e-12;3.138453e-17;7.942788e-13;8.626724e-15;2.626211e-16;1.178965e-13;2.82437e-12;4.521485e-20;8.624751e-16,8,17.511489868164062,6,8
7,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,8,11,1.254449e-12;4.177229e-16;4.552085e-12;7.710984e-14;3.086156e-15;6.29657e-13;1.821874e-11;1.679527e-18;5.99458e-15,8,17.29816246032715,6,8
8,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,8,11,1.418937e-12;1.342524e-15;8.688474e-12;1.939744e-13;9.601694e-15;1.502929e-12;3.4846e-11;6.109838e-18;1.667888e-14,8,17.22692108154297,6,8
9,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,8,11,1.846001e-12;1.795236e-14;4.495584e-11;2.756871e-12;1.294748e-13;1.002548e-11;1.363028e-10;9.588145e-17;1.968909e-13,8,16.554901123046875,6,8
10,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,8,11,2.107581e-12;5.568951e-14;7.717704e-11;7.342514e-12;3.287653e-13;2.354185e-11;2.278728e-10;3.438048e-16;5.548044e-13,8,16.300024032592773,6,8
11,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,8,11,4.900557e-12;8.258508e-13;6.035779e-10;1.258555e-10;8.076749e-12;2.718936e-10;1.100446e-09;1.763143e-14;1.380173e-11,8,15.269779205322266,6,8
12,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,8,11,5.732288e-12;1.651561e-12;1.064689e-09;2.357523e-10;1.546741e-11;4.248433e-10;1.759389e-09;3.719327e-14;3.027668e-11,8,14.922687530517578,6,8
13,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,8,11,1.310766e-11;2.362923e-11;7.543373e-09;2.327682e-09;2.015295e-10;2.865086e-09;9.424093e-09;6.870638e-13;4.495099e-10,8,13.56364917755127,6,8
14,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,8,11,1.786363e-11;8.863315e-11;1.935514e-08;7.210959e-09;7.094018e-10;6.924309e-09;2.073394e-08;3.279345e-12;1.416219e-09,8,12.990091323852539,6,8
15,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,8,11,6.010008e-11;1.512629e-09;1.91714e-07;8.762987e-08;1.084465e-08;5.472929e-08;1.325667e-07;1.52114e-10;1.554424e-08,8,11.275726318359375,2,8
16,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,8,11,7.712143e-11;3.014249e-09;3.087354e-07;1.512758e-07;1.927814e-08;8.285825e-08;2.274613e-07;3.212347e-10;3.127743e-08,8,10.94826889038086,2,8
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,8,11,1.125547e-27;4.041309e-25;1.085141e-24;1.693977e-18;2.02187e-18;2.800018e-20;1.753219e-28;3.434574e-23;7.340295e-25;9.34868e-24;1.378717e-24;8.926667e-23;5.994153e-25,8,-34.71470260620117,4,12
1,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,8,11,1.942218e-14;7.042913e-14;2.443135e-18;9.669031e-16;9.471769e-11;1.598373e-16;1.004579e-18;4.233114e-19;2.98324e-14;3.838648e-17;1.196599e-14;6.466335e-19;2.669539e-16,8,6.023967742919922,4,12
2,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,8,11,1.564313e-17;2.232719e-14;1.952745e-18;4.761925e-18;3.660889e-13;6.436768e-20;3.339442e-21;3.173366e-21;9.491006e-17;9.040479e-18;2.443301e-17;1.645416e-20;3.625406e-18,8,14.773433685302734,4,12
3,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,8,11,1.461819e-17;1.982063e-14;5.303055e-17;4.024957e-19;4.450202e-13;1.452165e-19;6.854998e-22;4.073556e-21;4.954109e-17;4.511766e-17;3.113102e-17;4.508779e-20;1.014468e-17,8,14.097122192382812,4,12
4,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,8,11,1.639117e-17;4.96508e-14;9.864045e-17;6.455936e-19;6.875921e-13;4.081157e-19;1.211069e-21;5.18886e-21;1.162934e-16;8.786369e-17;5.334249e-17;5.753352e-20;1.519433e-17,8,14.711359024047852,4,12
5,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,8,11,1.17605e-17;1.087029e-13;6.567263e-17;1.850864e-18;5.025595e-13;4.144865e-19;4.400417e-21;6.900039e-21;7.170367e-17;1.021284e-16;5.003003e-17;2.465109e-20;1.067681e-17,8,15.812110900878906,4,12
6,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,8,11,1.011784e-17;1.780564e-13;1.324323e-16;2.877445e-18;6.358944e-13;6.359214e-19;8.777688e-21;9.009972e-21;1.2965e-16;1.579511e-16;7.423579e-17;4.957408e-20;1.508628e-17,8,16.569974899291992,4,12
