accuracy_delta,component,example_id,js_damage,layer,margin_delta,mode,model_seed,predictive_order
0,ff,test:l3:t3:prandomized:c25:i31,1.020074705593288e-06,2,0.1296215057373047,mean,11,3
0,sa,test:l3:t0:paligned:c0:i0,1.0466138746778597e-06,3,-1.0279121398925781,mean,11,3
0,sa,test:l3:t0:prandomized:c20:i4,0.0007317415438592434,3,-1.0655174255371094,mean,11,3
0,sa,test:l3:t1:paligned:c40:i8,1.6732370568206534e-05,3,-0.7495365142822266,mean,11,3
0,sa,test:l3:t1:prandomized:c0:i13,1.244830627911142e-06,3,-1.8134403228759766,mean,11,3
0,sa,test:l3:t2:paligned:c20:i17,0.0014221962774172425,3,-1.2869529724121094,mean,11,3
0,sa,test:l3:t2:prandomized:c45:i22,1.2972250260645524e-06,3,-0.6146869659423828,mean,11,3
0,sa,test:l3:t3:paligned:c0:i26,1.0035141713160556e-06,3,-1.591583251953125,mean,11,3
0,sa,test:l3:t3:prandomized:c25:i31,0.00023472581233363599,3,-1.393198013305664,mean,11,3
0,ff,test:l3:t0:paligned:c0:i0,4.101879369500239e-08,3,-0.25916481018066406,mean,11,3
0,ff,test:l3:t0:prandomized:c20:i4,1.1251380783505738e-05,3,-0.1655750274658203,mean,11,3
0,ff,test:l3:t1:paligned:c40:i8,1.8692308003664948e-06,3,0.3230762481689453,mean,11,3
0,ff,test:l3:t1:prandomized:c0:i13,5.532299951482855e-09,3,-0.12584495544433594,mean,11,3
0,ff,test:l3:t2:paligned:c20:i17,1.761538442224264e-05,3,-0.18812942504882812,mean,11,3
0,ff,test:l3:t2:prandomized:c45:i22,3.210991508240113e-07,3,0.316131591796875,mean,11,3
0,ff,test:l3:t3:paligned:c0:i26,2.5580042972705996e-08,3,-0.31180572509765625,mean,11,3
0,ff,test:l3:t3:prandomized:c25:i31,1.3893441064283252e-07,3,0.046039581298828125,mean,11,3
0,sa,test:l3:t0:paligned:c0:i0,2.7550919412533403e-07,4,-0.7645301818847656,mean,11,3
0,sa,test:l3:t0:prandomized:c20:i4,7.753670797683299e-05,4,-0.40845680236816406,mean,11,3
0,sa,test:l3:t1:paligned:c40:i8,3.344381184433587e-06,4,-0.3650493621826172,mean,11,3
0,sa,test:l3:t1:prandomized:c0:i13,2.1190327004205756e-07,4,-0.7464275360107422,mean,11,3
0,sa,test:l3:t2:paligned:c20:i17,0.00013442622730508447,4,-0.48305511474609375,mean,11,3
0,sa,test:l3:t2:prandomized:c45:i22,1.9846390841848915e-07,4,-0.26317405700683594,mean,11,3
0,sa,test:l3:t3:paligned:c0:i26,7.461026996224973e-08,4,-0.3741340637207031,mean,11,3
0,sa,test:l3:t3:prandomized:c25:i31,2.15234249481e-05,4,-0.5245265960693359,mean,11,3
0,ff,test:l3:t0:paligned:c0:i0,2.5959863592106558e-08,4,-0.19197654724121094,mean,11,3
0,ff,test:l3:t0:prandomized:c20:i4,3.191653377143666e-07,4,0.027345657348632812,mean,11,3
0,ff,test:l3:t1:paligned:c40:i8,6.274353836488444e-08,4,0.058139801025390625,mean,11,3
0,ff,test:l3:t1:prandomized:c0:i13,6.170633781721335e-09,4,-0.1527843475341797,mean,11,3
0,ff,test:l3:t2:paligned:c20:i17,1.1178453860338777e-06,4,-0.04841423034667969,mean,11,3
0,ff,test:l3:t2:prandomized:c45:i22,4.8704066557547776e-08,4,0.10489654541015625,mean,11,3
0,ff,test:l3:t3:paligned:c0:i26,1.4670234804725624e-08,4,-0.24950408935546875,mean,11,3
0,ff,test:l3:t3:prandomized:c25:i31,2.2045333025744185e-06,4,0.20216941833496094,mean,11,3
0,sa,test:l3:t0:paligned:c0:i0,0.005831649526953697,5,-9.168766021728516,mean,11,3
-1,sa,test:l3:t0:prandomized:c20:i4,0.3098665475845337,5,-6.4920196533203125,mean,11,3
0,sa,test:l3:t1:paligned:c40:i8,0.0016960049979388714,5,-3.5668601989746094,mean,11,3
0,sa,test:l3:t1:prandomized:c0:i13,0.009320400655269623,5,-10.148653030395508,mean,11,3
-1,sa,test:l3:t2:paligned:c20:i17,0.40859705209732056,5,-6.978519439697266,mean,11,3
0,sa,test:l3:t2:prandomized:c45:i22,0.0038299846928566694,5,-6.303203582763672,mean,11,3
0,sa,test:l3:t3:paligned:c0:i26,0.006487537175416946,5,-9.571369171142578,mean,11,3
0,sa,test:l3:t3:prandomized:c25:i31,0.17015178501605988,5,-7.30413818359375,mean,11,3
0,ff,test:l3:t0:paligned:c0:i0,8.673625373489813e-09,5,-0.12758255004882812,mean,11,3
0,ff,test:l3:t0:prandomized:c20:i4,8.385090040974319e-06,5,0.15374755859375,mean,11,3
0,ff,test:l3:t1:paligned:c40:i8,8.183824320440181e-07,5,0.15432167053222656,mean,11,3
0,ff,test:l3:t1:prandomized:c0:i13,8.699071685214221e-09,5,-0.09250068664550781,mean,11,3
0,ff,test:l3:t2:paligned:c20:i17,8.121365681290627e-06,5,0.13765335083007812,mean,11,3
0,ff,test:l3:t2:prandomized:c45:i22,2.2325116333377082e-07,5,0.1967792510986328,mean,11,3
0,ff,test:l3:t3:paligned:c0:i26,8.962178554838829e-09,5,0.20592689514160156,mean,11,3
0,ff,test:l3:t3:prandomized:c25:i31,1.8541031749919057e-06,5,0.18019866943359375,mean,11,3
-1,sa,test:l1:t0:paligned:c0:i0,0.6655961275100708,0,-24.910493850708008,zero,23,1
0,ff,test:l1:t0:paligned:c0:i0,1.2860652542912021e-09,0,-1.6310977935791016,zero,23,1
-1,sa,test:l1:t0:paligned:c0:i0,0.649472713470459,1,-24.243797302246094,zero,23,1
0,ff,test:l1:t0:paligned:c0:i0,7.402238544340634e-12,1,-0.15617942810058594,zero,23,1
0,sa,test:l1:t0:paligned:c0:i0,7.531680834560461e-11,2,0.6805591583251953,zero,23,1
0,ff,test:l1:t0:paligned:c0:i0,7.224351672441287e-11,2,-0.5017166137695312,zero,23,1
0,sa,test:l1:t0:paligned:c0:i0,3.1773542130686394e-12,3,0.09619712829589844,zero,23,1
0,ff,test:l1:t0:paligned:c0:i0,1.0471339073614416e-11,3,-0.21651458740234375,zero,23,1
0,sa,test:l1:t0:paligned:c0:i0,1.8710755167461457e-11,4,0.19727325439453125,zero,23,1
0,ff,test:l1:t0:paligned:c0:i0,3.5249372865031603e-12,4,-0.10671234130859375,zero,23,1
0,sa,test:l1:t0:paligned:c0:i0,5.188596774452492e-11,5,0.1573944091796875,zero,23,1
0,ff,test:l1:t0:paligned:c0:i0,8.262106276912817e-12,5,-0.1683673858642578,zero,23,1
-1,sa,test:l1:t0:prandomized:c20:i4,0.6877858638763428,0,-30.700775146484375,zero,23,1
0,ff,test:l1:t0:prandomized:c20:i4,1.0859513288608014e-10,0,-2.3365402221679688,zero,23,1
-1,sa,test:l1:t0:prandomized:c20:i4,0.6726884245872498,1,-29.109582901000977,zero,23,1
0,ff,test:l1:t0:prandomized:c20:i4,2.951117215183041e-12,1,0.6653671264648438,zero,23,1
0,sa,test:l1:t0:prandomized:c20:i4,9.253699369271562e-12,2,2.241178512573242,zero,23,1
0,ff,test:l1:t0:prandomized:c20:i4,7.943895107692667e-13,2,-0.041797637939453125,zero,23,1
0,sa,test:l1:t0:prandomized:c20:i4,7.414305280839528e-12,3,2.079618453979492,zero,23,1
0,ff,test:l1:t0:prandomized:c20:i4,7.628611284338227e-13,3,0.47852134704589844,zero,23,1
0,sa,test:l1:t0:prandomized:c20:i4,7.275791514410601e-12,4,2.080169677734375,zero,23,1
0,ff,test:l1:t0:prandomized:c20:i4,4.235084071629869e-12,4,1.3095378875732422,zero,23,1
0,sa,test:l1:t0:prandomized:c20:i4,9.379871879211521e-12,5,1.9391117095947266,zero,23,1
0,ff,test:l1:t0:prandomized:c20:i4,3.545688048722795e-12,5,1.2064170837402344,zero,23,1
-1,sa,test:l1:t1:paligned:c40:i8,0.35661226511001587,0,-22.539648056030273,zero,23,1
0,ff,test:l1:t1:paligned:c40:i8,1.958523121459166e-09,0,-2.5795421600341797,zero,23,1
-1,sa,test:l1:t1:paligned:c40:i8,0.3893221318721771,1,-22.146671295166016,zero,23,1
0,ff,test:l1:t1:paligned:c40:i8,1.0738944455912502e-11,1,-0.25980567932128906,zero,23,1
0,sa,test:l1:t1:paligned:c40:i8,1.4929733838098258e-10,2,-0.48284912109375,zero,23,1
0,ff,test:l1:t1:paligned:c40:i8,8.523872579990766e-12,2,-0.23091697692871094,zero,23,1
0,sa,test:l1:t1:paligned:c40:i8,7.340828465929317e-12,3,0.0785675048828125,zero,23,1
0,ff,test:l1:t1:paligned:c40:i8,3.2827872364915578e-12,3,-0.20946502685546875,zero,23,1
0,sa,test:l1:t1:paligned:c40:i8,2.4845830948194703e-10,4,-0.7415866851806641,zero,23,1
0,ff,test:l1:t1:paligned:c40:i8,1.7956591075174444e-12,4,-0.04283714294433594,zero,23,1
0,sa,test:l1:t1:paligned:c40:i8,1.1453681753037515e-10,5,-0.33283233642578125,zero,23,1
0,ff,test:l1:t1:paligned:c40:i8,1.2517556435831523e-11,5,-0.32384300231933594,zero,23,1
-1,sa,test:l1:t1:prandomized:c0:i13,0.6338332891464233,0,-25.329593658447266,zero,23,1
0,ff,test:l1:t1:prandomized:c0:i13,6.28549545744761e-10,0,-1.9876365661621094,zero,23,1
-1,sa,test:l1:t1:prandomized:c0:i13,0.651558518409729,1,-25.417377471923828,zero,23,1
0,ff,test:l1:t1:prandomized:c0:i13,3.698473818869452e-12,1,-0.17547607421875,zero,23,1
0,sa,test:l1:t1:prandomized:c0:i13,3.5482890931026745e-11,2,0.936981201171875,zero,23,1
0,ff,test:l1:t1:prandomized:c0:i13,1.0664052974007632e-11,2,-0.3896942138671875,zero,23,1
0,sa,test:l1:t1:prandomized:c0:i13,7.818017067062755e-12,3,0.39429664611816406,zero,23,1
0,ff,test:l1:t1:prandomized:c0:i13,1.359856671712123e-12,3,-0.14783859252929688,zero,23,1
0,sa,test:l1:t1:prandomized:c0:i13,1.7766572935062896e-11,4,0.6509170532226562,zero,23,1
0,ff,test:l1:t1:prandomized:c0:i13,1.156567897009353e-12,4,0.03932380676269531,zero,23,1
0,sa,test:l1:t1:prandomized:c0:i13,1.4779025225841735e-11,5,0.3185844421386719,zero,23,1
0,ff,test:l1:t1:prandomized:c0:i13,1.4650702526153303e-12,5,-0.07927513122558594,zero,23,1
-1,sa,test:l1:t2:paligned:c20:i17,0.6597931385040283,0,-28.838823318481445,zero,23,1
0,ff,test:l1:t2:paligned:c20:i17,1.5167371358870696e-08,0,-7.488761901855469,zero,23,1
-1,sa,test:l1:t2:paligned:c20:i17,0.6900891065597534,1,-31.63751792907715,zero,23,1
0,ff,test:l1:t2:paligned:c20:i17,5.853817430789832e-12,1,-0.2742118835449219,zero,23,1
0,sa,test:l1:t2:paligned:c20:i17,2.34865720621924e-11,2,2.3272762298583984,zero,23,1
0,ff,test:l1:t2:paligned:c20:i17,1.3843762291035344e-12,2,-0.20886802673339844,zero,23,1
0,sa,test:l1:t2:paligned:c20:i17,1.1488044023011401e-11,3,0.6912441253662109,zero,23,1
0,ff,test:l1:t2:paligned:c20:i17,2.6406888828378605e-12,3,0.2608680725097656,zero,23,1
0,sa,test:l1:t2:paligned:c20:i17,1.5954123439021473e-11,4,1.7600421905517578,zero,23,1
0,ff,test:l1:t2:paligned:c20:i17,6.749250464066492e-12,4,0.6968975067138672,zero,23,1
0,sa,test:l1:t2:paligned:c20:i17,1.365386102791799e-11,5,0.7674293518066406,zero,23,1
0,ff,test:l1:t2:paligned:c20:i17,6.079347962539838e-12,5,0.4505615234375,zero,23,1
0,sa,test:l1:t2:prandomized:c45:i22,0.0021741667296737432,0,-15.245796203613281,zero,23,1
-1,ff,test:l1:t2:prandomized:c45:i22,0.3482252359390259,0,-21.17537498474121,zero,23,1
0,sa,test:l1:t2:prandomized:c45:i22,0.030865374952554703,1,-17.938121795654297,zero,23,1
0,ff,test:l1:t2:prandomized:c45:i22,1.2552869854687287e-10,1,0.6379432678222656,zero,23,1
0,sa,test:l1:t2:prandomized:c45:i22,5.083306553466116e-10,2,0.011348724365234375,zero,23,1
0,ff,test:l1:t2:prandomized:c45:i22,1.0087569668471019e-10,2,-0.0338287353515625,zero,23,1
0,sa,test:l1:t2:prandomized:c45:i22,1.8474964613712785e-10,3,1.2503852844238281,zero,23,1
0,ff,test:l1:t2:prandomized:c45:i22,6.2506944065177095e-12,3,-0.05735588073730469,zero,23,1
0,sa,test:l1:t2:prandomized:c45:i22,2.7314797645949795e-10,4,1.0647220611572266,zero,23,1
0,ff,test:l1:t2:prandomized:c45:i22,1.6871658584105553e-11,4,0.161529541015625,zero,23,1
0,sa,test:l1:t2:prandomized:c45:i22,1.8543991342490074e-10,5,1.1336402893066406,zero,23,1
0,ff,test:l1:t2:prandomized:c45:i22,5.459892260528676e-11,5,0.5825157165527344,zero,23,1
-1,sa,test:l1:t3:paligned:c0:i26,0.6855361461639404,0,-28.51500701904297,zero,23,1
0,ff,test:l1:t3:paligned:c0:i26,4.793428431959512e-10,0,-1.9868450164794922,zero,23,1
-1,sa,test:l1:t3:paligned:c0:i26,0.604936420917511,1,-24.9637393951416,zero,23,1
0,ff,test:l1:t3:paligned:c0:i26,3.0400165891564246e-12,1,-0.0442657470703125,zero,23,1
0,sa,test:l1:t3:paligned:c0:i26,3.168751372406575e-11,2,-0.041107177734375,zero,23,1
0,ff,test:l1:t3:paligned:c0:i26,1.593808418576259e-11,2,-0.4617786407470703,zero,23,1
0,sa,test:l1:t3:paligned:c0:i26,7.900971543683966e-12,3,0.12808990478515625,zero,23,1
0,ff,test:l1:t3:paligned:c0:i26,1.542582034330664e-12,3,-0.2225780487060547,zero,23,1
0,sa,test:l1:t3:paligned:c0:i26,2.199538121083755e-11,4,-0.07452011108398438,zero,23,1
0,ff,test:l1:t3:paligned:c0:i26,1.1898018377823338e-12,4,0.0838775634765625,zero,23,1
0,sa,test:l1:t3:paligned:c0:i26,1.5459089564018313e-10,5,-1.3633232116699219,zero,23,1
0,ff,test:l1:t3:paligned:c0:i26,4.7085616655673235e-12,5,-0.08939361572265625,zero,23,1
0,sa,test:l1:t3:prandomized:c25:i31,0.0011269301176071167,0,-8.817558288574219,zero,23,1
0,ff,test:l1:t3:prandomized:c25:i31,1.2913676528114593e-06,0,-2.4610748291015625,zero,23,1
0,sa,test:l1:t3:prandomized:c25:i31,0.01022152230143547,1,-10.739057540893555,zero,23,1
0,ff,test:l1:t3:prandomized:c25:i31,4.943856879435771e-09,1,-0.0941162109375,zero,23,1
0,sa,test:l1:t3:prandomized:c25:i31,8.806502904690205e-08,2,1.8836517333984375,zero,23,1
0,ff,test:l1:t3:prandomized:c25:i31,8.461444878093971e-10,2,0.0952911376953125,zero,23,1
0,sa,test:l1:t3:prandomized:c25:i31,3.417223837232086e-08,3,0.9395389556884766,zero,23,1
0,ff,test:l1:t3:prandomized:c25:i31,1.3407550625288422e-09,3,0.15345382690429688,zero,23,1
0,sa,test:l1:t3:prandomized:c25:i31,5.3991499271432986e-08,4,1.2803058624267578,zero,23,1
0,ff,test:l1:t3:prandomized:c25:i31,3.4040130714174666e-09,4,0.2517852783203125,zero,23,1
0,sa,test:l1:t3:prandomized:c25:i31,3.342926646610067e-08,5,0.9288349151611328,zero,23,1
0,ff,test:l1:t3:prandomized:c25:i31,1.2621583778127388e-08,5,0.5180397033691406,zero,23,1
0,sa,test:l1:t0:paligned:c0:i0,1.1147837142289063e-07,0,-5.284688949584961,mean,23,1
0,sa,test:l1:t0:prandomized:c20:i4,1.0774433576443698e-06,0,-11.462646484375,mean,23,1
0,sa,test:l1:t1:paligned:c40:i8,6.108669126092536e-10,0,-1.2483882904052734,mean,23,1
0,sa,test:l1:t1:prandomized:c0:i13,2.1482435386133147e-08,0,-5.062599182128906,mean,23,1
0,sa,test:l1:t2:paligned:c20:i17,3.320366772641137e-07,0,-10.598556518554688,mean,23,1
-1,sa,test:l1:t2:prandomized:c45:i22,0.6931403875350952,0,-34.2241153717041,mean,23,1
0,sa,test:l1:t3:paligned:c0:i26,9.166132741711408e-09,0,-4.886716842651367,mean,23,1
-1,sa,test:l1:t3:prandomized:c25:i31,0.6931421160697937,0,-30.19590187072754,mean,23,1
0,ff,test:l1:t0:paligned:c0:i0,2.6146459997100635e-11,0,0.3101463317871094,mean,23,1
0,ff,test:l1:t0:prandomized:c20:i4,3.6392602820178865e-10,0,-3.6145687103271484,mean,23,1
0,ff,test:l1:t1:paligned:c40:i8,1.2270459648355825e-10,0,1.5949325561523438,mean,23,1
0,ff,test:l1:t1:prandomized:c0:i13,8.307105003879656e-11,0,0.35053253173828125,mean,23,1
0,ff,test:l1:t2:paligned:c20:i17,2.0104269637943872e-10,0,-3.3461685180664062,mean,23,1
0,ff,test:l1:t2:prandomized:c45:i22,3.821728000730218e-07,0,-6.607751846313477,mean,23,1
0,ff,test:l1:t3:paligned:c0:i26,3.5272569587352365e-11,0,0.3881492614746094,mean,23,1
0,ff,test:l1:t3:prandomized:c25:i31,4.846050956075487e-07,0,-1.7907600402832031,mean,23,1
0,sa,test:l1:t0:paligned:c0:i0,1.5657919405498433e-11,1,0.21535301208496094,mean,23,1
0,sa,test:l1:t0:prandomized:c20:i4,1.4160867790879994e-11,1,1.2401676177978516,mean,23,1
0,sa,test:l1:t1:paligned:c40:i8,1.2404839655477673e-10,1,2.1869163513183594,mean,23,1
0,sa,test:l1:t1:prandomized:c0:i13,7.721361744428279e-12,1,-0.1168212890625,mean,23,1
0,sa,test:l1:t2:paligned:c20:i17,1.8871111270857277e-11,1,-0.43271636962890625,mean,23,1
0,sa,test:l1:t2:prandomized:c45:i22,7.443370808601912e-09,1,-2.897045135498047,mean,23,1
0,sa,test:l1:t3:paligned:c0:i26,1.9500821096807286e-11,1,0.24396705627441406,mean,23,1
0,sa,test:l1:t3:prandomized:c25:i31,6.602367363939265e-08,1,1.4127521514892578,mean,23,1
0,ff,test:l1:t0:paligned:c0:i0,1.6034764661887468e-13,1,0.0046367645263671875,mean,23,1
0,ff,test:l1:t0:prandomized:c20:i4,6.024637711453396e-14,1,0.06124114990234375,mean,23,1
0,ff,test:l1:t1:paligned:c40:i8,3.881409083028586e-12,1,0.26636505126953125,mean,23,1
0,ff,test:l1:t1:prandomized:c0:i13,8.45783512670728e-13,1,-0.0156097412109375,mean,23,1
0,ff,test:l1:t2:paligned:c20:i17,5.024279603471626e-13,1,-0.1114501953125,mean,23,1
0,ff,test:l1:t2:prandomized:c45:i22,1.8804430235164205e-11,1,-0.19686508178710938,mean,23,1
0,ff,test:l1:t3:paligned:c0:i26,2.0576595982646495e-13,1,-0.048946380615234375,mean,23,1
0,ff,test:l1:t3:prandomized:c25:i31,1.0019920893000744e-08,1,-0.3698253631591797,mean,23,1
0,sa,test:l1:t0:paligned:c0:i0,2.633395237983116e-12,2,-0.08363914489746094,mean,23,1
0,sa,test:l1:t0:prandomized:c20:i4,3.614945582458562e-12,2,1.2049732208251953,mean,23,1
0,sa,test:l1:t1:paligned:c40:i8,4.09960468350512e-11,2,-0.6454524993896484,mean,23,1
0,sa,test:l1:t1:prandomized:c0:i13,2.428147960475968e-12,2,-0.1961212158203125,mean,23,1
0,sa,test:l1:t2:paligned:c20:i17,1.1753792383828454e-11,2,0.9629859924316406,mean,23,1
0,sa,test:l1:t2:prandomized:c45:i22,6.551710285407353e-09,2,-2.2022666931152344,mean,23,1
0,sa,test:l1:t3:paligned:c0:i26,1.1690440282485781e-12,2,-0.1834735870361328,mean,23,1
0,sa,test:l1:t3:prandomized:c25:i31,4.875852610553011e-09,2,0.2970733642578125,mean,23,1
0,ff,test:l1:t0:paligned:c0:i0,6.737707614057342e-12,2,-0.1653919219970703,mean,23,1
0,ff,test:l1:t0:prandomized:c20:i4,3.264669350827587e-13,2,-0.2486724853515625,mean,23,1
0,ff,test:l1:t1:paligned:c40:i8,5.472965830533028e-13,2,0.07721710205078125,mean,23,1
0,ff,test:l1:t1:prandomized:c0:i13,6.401120952737038e-13,2,-0.07245826721191406,mean,23,1
0,ff,test:l1:t2:paligned:c20:i17,1.5960158541994396e-12,2,0.20958709716796875,mean,23,1
0,ff,test:l1:t2:prandomized:c45:i22,1.146686912090189e-10,2,-0.5631370544433594,mean,23,1
0,ff,test:l1:t3:paligned:c0:i26,1.2218134490260546e-12,2,-0.1360931396484375,mean,23,1
0,ff,test:l1:t3:prandomized:c25:i31,7.038124749669805e-09,2,-0.31449317932128906,mean,23,1
0,sa,test:l1:t0:paligned:c0:i0,1.3423526179501266e-11,3,0.27306175231933594,mean,23,1
0,sa,test:l1:t0:prandomized:c20:i4,1.4127943606667692e-12,3,0.5699272155761719,mean,23,1
0,sa,test:l1:t1:paligned:c40:i8,1.7667898394302384e-11,3,0.5659084320068359,mean,23,1
0,sa,test:l1:t1:prandomized:c0:i13,6.1667771583673314e-12,3,0.38407325744628906,mean,23,1
0,sa,test:l1:t2:paligned:c20:i17,1.2638418957211517e-12,3,-0.059810638427734375,mean,23,1
0,sa,test:l1:t2:prandomized:c45:i22,5.928368906893411e-11,3,0.6258468627929688,mean,23,1
0,sa,test:l1:t3:paligned:c0:i26,1.6029790342320105e-12,3,0.2125701904296875,mean,23,1
0,sa,test:l1:t3:prandomized:c25:i31,1.6643578959474326e-08,3,0.601348876953125,mean,23,1
0,ff,test:l1:t0:paligned:c0:i0,1.9500165371333367e-12,3,-0.09536552429199219,mean,23,1
0,ff,test:l1:t0:prandomized:c20:i4,6.300244614204642e-15,3,0.023952484130859375,mean,23,1
0,ff,test:l1:t1:paligned:c40:i8,1.507283881041488e-13,3,-0.04482078552246094,mean,23,1
0,ff,test:l1:t1:prandomized:c0:i13,5.303283853730356e-13,3,-0.09528350830078125,mean,23,1
0,ff,test:l1:t2:paligned:c20:i17,1.829037355599583e-12,3,0.22447586059570312,mean,23,1
0,ff,test:l1:t2:prandomized:c45:i22,8.993775169052753e-11,3,-0.5841922760009766,mean,23,1
0,ff,test:l1:t3:paligned:c0:i26,8.591989966721947e-13,3,-0.1677093505859375,mean,23,1
0,ff,test:l1:t3:prandomized:c25:i31,1.6891572585109316e-09,3,-0.15815162658691406,mean,23,1
0,sa,test:l1:t0:paligned:c0:i0,9.170927905977067e-13,4,-0.06258392333984375,mean,23,1
0,sa,test:l1:t0:prandomized:c20:i4,2.468906155905781e-13,4,-0.21583938598632812,mean,23,1
0,sa,test:l1:t1:paligned:c40:i8,8.923296129781377e-13,4,-0.09295272827148438,mean,23,1
0,sa,test:l1:t1:prandomized:c0:i13,1.0717034898410915e-13,4,0.03970146179199219,mean,23,1
0,sa,test:l1:t2:paligned:c20:i17,3.580892093263399e-13,4,-0.10458755493164062,mean,23,1
0,sa,test:l1:t2:prandomized:c45:i22,3.302033646512825e-11,4,-0.3678150177001953,mean,23,1
0,sa,test:l1:t3:paligned:c0:i26,1.817378712798412e-13,4,-0.018831253051757812,mean,23,1
0,sa,test:l1:t3:prandomized:c25:i31,6.889795400866205e-10,4,0.10482597351074219,mean,23,1
0,ff,test:l1:t0:paligned:c0:i0,5.4967558282825735e-12,4,-0.15988731384277344,mean,23,1
0,ff,test:l1:t0:prandomized:c20:i4,1.3380485955338806e-13,4,0.17808914184570312,mean,23,1
0,ff,test:l1:t1:paligned:c40:i8,2.280361229706207e-13,4,0.013916015625,mean,23,1
0,ff,test:l1:t1:prandomized:c0:i13,5.805243438739005e-13,4,-0.10015296936035156,mean,23,1
0,ff,test:l1:t2:paligned:c20:i17,1.274218577873576e-12,4,0.2978515625,mean,23,1
0,ff,test:l1:t2:prandomized:c45:i22,9.377216884931538e-13,4,-0.003997802734375,mean,23,1
0,ff,test:l1:t3:paligned:c0:i26,7.623123052941105e-14,4,-0.03532981872558594,mean,23,1
0,ff,test:l1:t3:prandomized:c25:i31,2.714894975497373e-09,4,0.220947265625,mean,23,1
0,sa,test:l1:t0:paligned:c0:i0,2.7131574764638344e-11,5,0.41460227966308594,mean,23,1
0,sa,test:l1:t0:prandomized:c20:i4,1.7470955238074737e-12,5,0.7790069580078125,mean,23,1
0,sa,test:l1:t1:paligned:c40:i8,1.492508547307203e-11,5,0.5432834625244141,mean,23,1
0,sa,test:l1:t1:prandomized:c0:i13,4.961680372117527e-12,5,0.3388710021972656,mean,23,1
0,sa,test:l1:t2:paligned:c20:i17,2.896368041238606e-12,5,-0.1818714141845703,mean,23,1
0,sa,test:l1:t2:prandomized:c45:i22,9.639344877854228e-11,5,-0.5391120910644531,mean,23,1
0,sa,test:l1:t3:paligned:c0:i26,2.2277266836789877e-12,5,0.30715179443359375,mean,23,1
0,sa,test:l1:t3:prandomized:c25:i31,2.109066699063078e-09,5,-0.17432785034179688,mean,23,1
0,ff,test:l1:t0:paligned:c0:i0,2.7058216778286237e-13,5,-0.03582000732421875,mean,23,1
0,ff,test:l1:t0:prandomized:c20:i4,4.190246240265427e-14,5,0.09455108642578125,mean,23,1
0,ff,test:l1:t1:paligned:c40:i8,1.6137698816143242e-13,5,-0.037891387939453125,mean,23,1
0,ff,test:l1:t1:prandomized:c0:i13,1.0290162819059923e-13,5,-0.04045867919921875,mean,23,1
0,ff,test:l1:t2:paligned:c20:i17,2.78651450871803e-13,5,0.07946014404296875,mean,23,1
0,ff,test:l1:t2:prandomized:c45:i22,6.7064270803385284e-12,5,0.16617584228515625,mean,23,1
0,ff,test:l1:t3:paligned:c0:i26,1.3072225593657727e-14,5,0.0119781494140625,mean,23,1
0,ff,test:l1:t3:prandomized:c25:i31,3.007031068591459e-09,5,0.23612594604492188,mean,23,1
-1,sa,test:l2:t0:paligned:c0:i0,0.6930803060531616,0,-24.342329025268555,zero,23,2
0,ff,test:l2:t0:paligned:c0:i0,4.653371433960274e-06,0,-1.1801719665527344,zero,23,2
-1,sa,test:l2:t0:paligned:c0:i0,0.6313885450363159,1,-16.43783950805664,zero,23,2
0,ff,test:l2:t0:paligned:c0:i0,2.0519225074622227e-07,1,-0.3699684143066406,zero,23,2
0,sa,test:l2:t0:paligned:c0:i0,1.99584974325262e-07,2,0.5975494384765625,zero,23,2
0,ff,test:l2:t0:paligned:c0:i0,6.00310343656929e-08,2,0.09765052795410156,zero,23,2
0,sa,test:l2:t0:paligned:c0:i0,3.00870908631623e-07,3,0.9452533721923828,zero,23,2
0,ff,test:l2:t0:paligned:c0:i0,6.424872367460921e-08,3,-0.0034027099609375,zero,23,2
0,sa,test:l2:t0:paligned:c0:i0,3.3986299285970745e-07,4,0.8952617645263672,zero,23,2
0,ff,test:l2:t0:paligned:c0:i0,2.479925171883224e-07,4,0.8085651397705078,zero,23,2
0,sa,test:l2:t0:paligned:c0:i0,7.680528142373078e-07,5,2.3738269805908203,zero,23,2
0,ff,test:l2:t0:paligned:c0:i0,1.1107718478342576e-07,5,0.45624732971191406,zero,23,2
-1,sa,test:l2:t0:prandomized:c20:i4,0.6930893063545227,0,-24.20182991027832,zero,23,2
0,ff,test:l2:t0:prandomized:c20:i4,1.249802517122589e-05,0,-2.153871536254883,zero,23,2
-1,sa,test:l2:t0:prandomized:c20:i4,0.6928396224975586,1,-22.185961723327637,zero,23,2
0,ff,test:l2:t0:prandomized:c20:i4,2.5705276129883714e-08,1,-0.1560840606689453,zero,23,2
0,sa,test:l2:t0:prandomized:c20:i4,1.673290171311237e-06,2,-0.6397190093994141,zero,23,2
0,ff,test:l2:t0:prandomized:c20:i4,1.1367163210707076e-07,2,0.2648658752441406,zero,23,2
0,sa,test:l2:t0:prandomized:c20:i4,1.1439496461207455e-08,3,0.15600013732910156,zero,23,2
0,ff,test:l2:t0:prandomized:c20:i4,1.2402853144521941e-07,3,0.2805061340332031,zero,23,2
0,sa,test:l2:t0:prandomized:c20:i4,8.464672873742529e-08,4,0.2940025329589844,zero,23,2
