accuracy_delta,example_id,head,js_damage,layer,margin_delta,mode,model_seed,predictive_order
0,test:l1:t0:prandomized:c20:i4,3,1.607945981224601e-12,2,0.6680431365966797,,23,1
0,test:l1:t0:prandomized:c20:i4,0,8.729757368375335e-13,3,0.4988727569580078,,23,1
0,test:l1:t0:prandomized:c20:i4,1,1.3654312056021745e-13,3,0.13489723205566406,,23,1
0,test:l1:t0:prandomized:c20:i4,2,5.864998157273371e-13,3,0.4146080017089844,,23,1
0,test:l1:t0:prandomized:c20:i4,3,2.7505823139983843e-12,3,0.9400749206542969,,23,1
0,test:l1:t0:prandomized:c20:i4,0,1.8235703745650422e-12,4,0.7847881317138672,,23,1
0,test:l1:t0:prandomized:c20:i4,1,8.615079136187198e-13,4,0.4536628723144531,,23,1
0,test:l1:t0:prandomized:c20:i4,2,3.7579856761171815e-13,4,0.24910354614257812,,23,1
0,test:l1:t0:prandomized:c20:i4,3,1.1143464623275534e-12,4,0.585479736328125,,23,1
0,test:l1:t0:prandomized:c20:i4,0,6.94922851901536e-13,5,0.4424591064453125,,23,1
0,test:l1:t0:prandomized:c20:i4,1,3.65569727267534e-12,5,1.2587776184082031,,23,1
0,test:l1:t0:prandomized:c20:i4,2,1.2484505616805475e-12,5,0.6260986328125,,23,1
0,test:l1:t0:prandomized:c20:i4,3,2.6037622578856112e-12,5,0.9327106475830078,,23,1
0,test:l1:t1:paligned:c40:i8,0,2.9178148612529764e-12,0,0.07230377197265625,,23,1
0,test:l1:t1:paligned:c40:i8,1,4.934240793730282e-10,0,-1.8414878845214844,,23,1
0,test:l1:t1:paligned:c40:i8,2,3.7310623340891524e-12,0,-0.142425537109375,,23,1
-1,test:l1:t1:paligned:c40:i8,3,0.5042120218276978,0,-23.604604721069336,,23,1
0,test:l1:t1:paligned:c40:i8,0,2.7861380658578128e-05,1,-11.711931228637695,,23,1
0,test:l1:t1:paligned:c40:i8,1,1.3031119239226285e-10,1,2.547840118408203,,23,1
0,test:l1:t1:paligned:c40:i8,2,1.8308972393743517e-11,1,0.4548835754394531,,23,1
0,test:l1:t1:paligned:c40:i8,3,2.477838023651202e-08,1,-4.281681060791016,,23,1
0,test:l1:t1:paligned:c40:i8,0,5.475058600934446e-11,2,-0.783447265625,,23,1
0,test:l1:t1:paligned:c40:i8,1,8.061828982164343e-12,2,-0.10918617248535156,,23,1
0,test:l1:t1:paligned:c40:i8,2,3.4591364495017984e-11,2,0.9310321807861328,,23,1
0,test:l1:t1:paligned:c40:i8,3,2.916191593760331e-11,2,-0.49456787109375,,23,1
0,test:l1:t1:paligned:c40:i8,0,3.2745091360641965e-12,3,-0.09259033203125,,23,1
0,test:l1:t1:paligned:c40:i8,1,9.046485782704394e-12,3,-0.24219894409179688,,23,1
0,test:l1:t1:paligned:c40:i8,2,2.494714504419626e-12,3,0.09201431274414062,,23,1
0,test:l1:t1:paligned:c40:i8,3,6.8208563797078625e-12,3,0.39264678955078125,,23,1
0,test:l1:t1:paligned:c40:i8,0,1.6291974713755764e-11,4,-0.37917518615722656,,23,1
0,test:l1:t1:paligned:c40:i8,1,2.987934552556304e-12,4,0.18469619750976562,,23,1
0,test:l1:t1:paligned:c40:i8,2,3.3144632871628943e-12,4,-0.1627178192138672,,23,1
0,test:l1:t1:paligned:c40:i8,3,7.674347268782356e-12,4,-0.16769027709960938,,23,1
0,test:l1:t1:paligned:c40:i8,0,7.184296560436287e-12,5,-0.011684417724609375,,23,1
0,test:l1:t1:paligned:c40:i8,1,1.507139031631244e-11,5,-0.012187957763671875,,23,1
0,test:l1:t1:paligned:c40:i8,2,2.098378415471558e-11,5,0.7110614776611328,,23,1
0,test:l1:t1:paligned:c40:i8,3,4.250987756249103e-11,5,-0.6779518127441406,,23,1
0,test:l1:t1:prandomized:c0:i13,0,3.4514179708677872e-12,0,0.25179290771484375,,23,1
0,test:l1:t1:prandomized:c0:i13,1,4.802249570223793e-11,0,-0.797271728515625,,23,1
0,test:l1:t1:prandomized:c0:i13,2,7.881013550092852e-13,0,0.09198570251464844,,23,1
-1,test:l1:t1:prandomized:c0:i13,3,0.66005539894104,0,-26.06927490234375,,23,1
0,test:l1:t1:prandomized:c0:i13,0,3.7160734223107283e-07,1,-7.885353088378906,,23,1
0,test:l1:t1:prandomized:c0:i13,1,1.4582212173874787e-11,1,0.387481689453125,,23,1
0,test:l1:t1:prandomized:c0:i13,2,5.7927204699659285e-12,1,-0.2579460144042969,,23,1
0,test:l1:t1:prandomized:c0:i13,3,9.459476757456287e-09,1,-4.207115173339844,,23,1
0,test:l1:t1:prandomized:c0:i13,0,2.7260346757707055e-12,2,-0.20421409606933594,,23,1
0,test:l1:t1:prandomized:c0:i13,1,1.2542892072198164e-12,2,-0.06406211853027344,,23,1
0,test:l1:t1:prandomized:c0:i13,2,2.736847207196469e-11,2,0.9340190887451172,,23,1
0,test:l1:t1:prandomized:c0:i13,3,8.242547269721179e-13,2,0.10537528991699219,,23,1
0,test:l1:t1:prandomized:c0:i13,0,1.6780075592914834e-12,3,0.130035400390625,,23,1
0,test:l1:t1:prandomized:c0:i13,1,4.1574556297607757e-13,3,-0.06986618041992188,,23,1
0,test:l1:t1:prandomized:c0:i13,2,7.903868531888847e-13,3,0.10734748840332031,,23,1
0,test:l1:t1:prandomized:c0:i13,3,2.5873071046733642e-12,3,0.24370956420898438,,23,1
0,test:l1:t1:prandomized:c0:i13,0,2.124998961516855e-12,4,-0.1287097930908203,,23,1
0,test:l1:t1:prandomized:c0:i13,1,1.2247376723895087e-11,4,0.5674724578857422,,23,1
0,test:l1:t1:prandomized:c0:i13,2,8.194686249018979e-13,4,0.04938507080078125,,23,1
0,test:l1:t1:prandomized:c0:i13,3,4.674744749286197e-13,4,-0.004413604736328125,,23,1
0,test:l1:t1:prandomized:c0:i13,0,8.522800520882612e-13,5,0.039642333984375,,23,1
0,test:l1:t1:prandomized:c0:i13,1,6.18365428306511e-12,5,0.3051910400390625,,23,1
0,test:l1:t1:prandomized:c0:i13,2,1.4257758168545465e-11,5,0.6238861083984375,,23,1
0,test:l1:t1:prandomized:c0:i13,3,2.1175651510052518e-11,5,-0.5623569488525391,,23,1
0,test:l1:t2:paligned:c20:i17,0,2.3032062368422146e-12,0,0.3814964294433594,,23,1
0,test:l1:t2:paligned:c20:i17,1,7.1863079723066825e-12,0,-0.2726097106933594,,23,1
0,test:l1:t2:paligned:c20:i17,2,1.0066249049589526e-12,0,-0.28275299072265625,,23,1
-1,test:l1:t2:paligned:c20:i17,3,0.6809927821159363,0,-30.05877113342285,,23,1
0,test:l1:t2:paligned:c20:i17,0,9.13893174470104e-08,1,-9.29659652709961,,23,1
0,test:l1:t2:paligned:c20:i17,1,1.9020646169209954e-11,1,0.3916473388671875,,23,1
0,test:l1:t2:paligned:c20:i17,2,1.099294960615893e-11,1,-0.11055374145507812,,23,1
0,test:l1:t2:paligned:c20:i17,3,8.468447987297623e-08,1,-8.805990219116211,,23,1
0,test:l1:t2:paligned:c20:i17,0,7.080444737461722e-12,2,0.6459560394287109,,23,1
0,test:l1:t2:paligned:c20:i17,1,1.3116981459337929e-11,2,1.3683967590332031,,23,1
0,test:l1:t2:paligned:c20:i17,2,1.2291919218587744e-11,2,1.2998600006103516,,23,1
0,test:l1:t2:paligned:c20:i17,3,3.0813251256089913e-12,2,0.5295467376708984,,23,1
0,test:l1:t2:paligned:c20:i17,0,1.7016418656090604e-12,3,0.20654296875,,23,1
0,test:l1:t2:paligned:c20:i17,1,1.1937451895038809e-12,3,0.1639423370361328,,23,1
0,test:l1:t2:paligned:c20:i17,2,9.757739321408776e-13,3,0.2635021209716797,,23,1
0,test:l1:t2:paligned:c20:i17,3,3.416569544639758e-12,3,0.0231781005859375,,23,1
0,test:l1:t2:paligned:c20:i17,0,3.071847030217123e-12,4,0.21845245361328125,,23,1
0,test:l1:t2:paligned:c20:i17,1,2.5340996662182036e-12,4,0.5744743347167969,,23,1
0,test:l1:t2:paligned:c20:i17,2,2.353823733147742e-12,4,0.4301567077636719,,23,1
0,test:l1:t2:paligned:c20:i17,3,2.589948221165539e-12,4,0.33814048767089844,,23,1
0,test:l1:t2:paligned:c20:i17,0,1.7072597675860113e-12,5,0.2991600036621094,,23,1
0,test:l1:t2:paligned:c20:i17,1,5.500411324327326e-12,5,0.5331306457519531,,23,1
0,test:l1:t2:paligned:c20:i17,2,1.798685332621286e-12,5,0.05682182312011719,,23,1
0,test:l1:t2:paligned:c20:i17,3,4.218641061481954e-12,5,-0.05450248718261719,,23,1
0,test:l1:t2:prandomized:c45:i22,0,4.476136128417352e-11,0,0.4812736511230469,,23,1
0,test:l1:t2:prandomized:c45:i22,1,3.7214116233030836e-09,0,-2.3685531616210938,,23,1
0,test:l1:t2:prandomized:c45:i22,2,1.0475023626277391e-11,0,0.19625091552734375,,23,1
0,test:l1:t2:prandomized:c45:i22,3,0.0007232496282085776,0,-14.142402648925781,,23,1
0,test:l1:t2:prandomized:c45:i22,0,5.522673745872453e-06,1,-9.152565002441406,,23,1
0,test:l1:t2:prandomized:c45:i22,1,4.2581385639728353e-10,1,1.8972511291503906,,23,1
0,test:l1:t2:prandomized:c45:i22,2,7.2565975450800124e-09,1,-2.8901844024658203,,23,1
0,test:l1:t2:prandomized:c45:i22,3,2.0153065634076484e-06,1,-8.132793426513672,,23,1
0,test:l1:t2:prandomized:c45:i22,0,4.294894440093344e-10,2,0.19711875915527344,,23,1
0,test:l1:t2:prandomized:c45:i22,1,5.797887170366778e-11,2,0.34992027282714844,,23,1
0,test:l1:t2:prandomized:c45:i22,2,6.920530121190538e-12,2,-0.0409698486328125,,23,1
0,test:l1:t2:prandomized:c45:i22,3,2.1805401928531865e-10,2,-0.7461013793945312,,23,1
0,test:l1:t2:prandomized:c45:i22,0,1.2883590028156533e-11,3,0.2157440185546875,,23,1
0,test:l1:t2:prandomized:c45:i22,1,1.3242899832288657e-11,3,0.25894927978515625,,23,1
0,test:l1:t2:prandomized:c45:i22,2,4.161788969003766e-11,3,-0.34172821044921875,,23,1
0,test:l1:t2:prandomized:c45:i22,3,1.3751430549824306e-10,3,1.0411243438720703,,23,1
0,test:l1:t2:prandomized:c45:i22,0,3.150268934604128e-11,4,0.3374156951904297,,23,1
0,test:l1:t2:prandomized:c45:i22,1,1.2490085354865954e-11,4,0.17618942260742188,,23,1
0,test:l1:t2:prandomized:c45:i22,2,5.1044016236012624e-11,4,0.532012939453125,,23,1
0,test:l1:t2:prandomized:c45:i22,3,2.0412879719877708e-11,4,0.22085189819335938,,23,1
0,test:l1:t2:prandomized:c45:i22,0,9.886623464350208e-11,5,0.7940292358398438,,23,1
0,test:l1:t2:prandomized:c45:i22,1,2.882344363186462e-11,5,0.2844982147216797,,23,1
0,test:l1:t2:prandomized:c45:i22,2,9.402881251396877e-11,5,-0.5676326751708984,,23,1
0,test:l1:t2:prandomized:c45:i22,3,5.446933182273739e-11,5,0.578338623046875,,23,1
0,test:l1:t3:paligned:c0:i26,0,2.3427434037853745e-12,0,0.15851783752441406,,23,1
0,test:l1:t3:paligned:c0:i26,1,7.521692990675177e-11,0,-1.2078475952148438,,23,1
0,test:l1:t3:paligned:c0:i26,2,2.29192207747142e-13,0,-0.016803741455078125,,23,1
-1,test:l1:t3:paligned:c0:i26,3,0.6744334101676941,0,-27.45132827758789,,23,1
0,test:l1:t3:paligned:c0:i26,0,3.4323764452892647e-07,1,-8.523279190063477,,23,1
0,test:l1:t3:paligned:c0:i26,1,1.9070713758173596e-11,1,0.6294174194335938,,23,1
0,test:l1:t3:paligned:c0:i26,2,3.2835726325453063e-12,1,0.014858245849609375,,23,1
0,test:l1:t3:paligned:c0:i26,3,8.986536847999105e-09,1,-4.316368103027344,,23,1
0,test:l1:t3:paligned:c0:i26,0,2.4607885173999478e-12,2,-0.25159645080566406,,23,1
0,test:l1:t3:paligned:c0:i26,1,4.999787476395179e-13,2,0.08599472045898438,,23,1
0,test:l1:t3:paligned:c0:i26,2,1.8358484871194847e-11,2,0.33036041259765625,,23,1
0,test:l1:t3:paligned:c0:i26,3,1.8954941782833856e-12,2,-0.03104400634765625,,23,1
0,test:l1:t3:paligned:c0:i26,0,2.172876895772946e-12,3,0.03892707824707031,,23,1
0,test:l1:t3:paligned:c0:i26,1,3.2563847451871908e-12,3,-0.13487625122070312,,23,1
0,test:l1:t3:paligned:c0:i26,2,1.2719981318243256e-12,3,0.06809806823730469,,23,1
0,test:l1:t3:paligned:c0:i26,3,1.0658470633861938e-12,3,0.193511962890625,,23,1
0,test:l1:t3:paligned:c0:i26,0,4.164973921305659e-12,4,-0.17902374267578125,,23,1
0,test:l1:t3:paligned:c0:i26,1,5.366108599136332e-12,4,0.5274200439453125,,23,1
0,test:l1:t3:paligned:c0:i26,2,6.122747708142695e-13,4,0.025508880615234375,,23,1
0,test:l1:t3:paligned:c0:i26,3,1.6845960390532433e-12,4,0.0056247711181640625,,23,1
0,test:l1:t3:paligned:c0:i26,0,9.529507391525804e-12,5,0.014499664306640625,,23,1
0,test:l1:t3:paligned:c0:i26,1,1.752573607072261e-11,5,-0.1442108154296875,,23,1
0,test:l1:t3:paligned:c0:i26,2,6.8545967513156114e-12,5,0.5428791046142578,,23,1
0,test:l1:t3:paligned:c0:i26,3,1.5382854712253646e-11,5,-0.5494575500488281,,23,1
0,test:l1:t3:prandomized:c25:i31,0,8.307949883601395e-10,0,-0.1115264892578125,,23,1
0,test:l1:t3:prandomized:c25:i31,1,8.132658990689379e-10,0,0.06313323974609375,,23,1
0,test:l1:t3:prandomized:c25:i31,2,6.032729871208176e-10,0,0.09986495971679688,,23,1
0,test:l1:t3:prandomized:c25:i31,3,0.0015736413188278675,0,-9.151744842529297,,23,1
0,test:l1:t3:prandomized:c25:i31,0,2.1225303498795256e-05,1,-4.829601287841797,,23,1
0,test:l1:t3:prandomized:c25:i31,1,4.8545370390229436e-08,1,1.1898345947265625,,23,1
0,test:l1:t3:prandomized:c25:i31,2,4.359694472100273e-08,1,0.9991569519042969,,23,1
0,test:l1:t3:prandomized:c25:i31,3,2.6212268267045147e-07,1,0.6658554077148438,,23,1
0,test:l1:t3:prandomized:c25:i31,0,5.079783704786678e-09,2,0.2950019836425781,,23,1
0,test:l1:t3:prandomized:c25:i31,1,1.2068507970752762e-08,2,0.4955177307128906,,23,1
0,test:l1:t3:prandomized:c25:i31,2,6.023586962555783e-08,2,1.3909435272216797,,23,1
0,test:l1:t3:prandomized:c25:i31,3,6.846349265288154e-09,2,-0.308502197265625,,23,1
0,test:l1:t3:prandomized:c25:i31,0,1.1129390742325995e-09,3,0.13735389709472656,,23,1
0,test:l1:t3:prandomized:c25:i31,1,4.186500035530116e-09,3,0.2786273956298828,,23,1
0,test:l1:t3:prandomized:c25:i31,2,2.9799736012137146e-09,3,-0.2103748321533203,,23,1
0,test:l1:t3:prandomized:c25:i31,3,2.0281127888210904e-08,3,0.6691532135009766,,23,1
0,test:l1:t3:prandomized:c25:i31,0,2.836065604583382e-09,4,0.22529220581054688,,23,1
0,test:l1:t3:prandomized:c25:i31,1,3.7561900256832814e-09,4,0.25685691833496094,,23,1
0,test:l1:t3:prandomized:c25:i31,2,1.6808318292760305e-08,4,0.6003990173339844,,23,1
0,test:l1:t3:prandomized:c25:i31,3,1.1710863390135273e-09,4,0.13650894165039062,,23,1
0,test:l1:t3:prandomized:c25:i31,0,1.592132292671522e-08,5,0.5929679870605469,,23,1
0,test:l1:t3:prandomized:c25:i31,1,4.155502608682582e-09,5,0.2783527374267578,,23,1
0,test:l1:t3:prandomized:c25:i31,2,9.807440193299044e-09,5,-0.3634452819824219,,23,1
0,test:l1:t3:prandomized:c25:i31,3,7.138304169984622e-09,5,0.3696022033691406,,23,1
0,test:l2:t0:paligned:c0:i0,0,1.2620982658972935e-07,0,-0.28343963623046875,,23,2
0,test:l2:t0:paligned:c0:i0,1,1.4767522316105897e-07,0,0.28673553466796875,,23,2
0,test:l2:t0:paligned:c0:i0,2,8.736842005419021e-08,0,0.5309028625488281,,23,2
-1,test:l2:t0:paligned:c0:i0,3,0.6893482208251953,0,-19.79991340637207,,23,2
0,test:l2:t0:paligned:c0:i0,0,2.7380604450399915e-08,1,-0.1427631378173828,,23,2
0,test:l2:t0:paligned:c0:i0,1,5.1849070587195456e-05,1,-3.995044708251953,,23,2
0,test:l2:t0:paligned:c0:i0,2,6.922946340637282e-07,1,-0.6380519866943359,,23,2
-1,test:l2:t0:paligned:c0:i0,3,0.4321046471595764,1,-14.290834426879883,,23,2
0,test:l2:t0:paligned:c0:i0,0,1.242595004669056e-07,2,0.4671287536621094,,23,2
0,test:l2:t0:paligned:c0:i0,1,1.6312354134129237e-08,2,0.16283226013183594,,23,2
0,test:l2:t0:paligned:c0:i0,2,8.084825253718009e-08,2,-0.3963890075683594,,23,2
0,test:l2:t0:paligned:c0:i0,3,3.503816259353698e-08,2,0.2953681945800781,,23,2
0,test:l2:t0:paligned:c0:i0,0,1.7667929341769195e-08,3,0.18349647521972656,,23,2
0,test:l2:t0:paligned:c0:i0,1,5.502466038365128e-08,3,0.3281230926513672,,23,2
0,test:l2:t0:paligned:c0:i0,2,5.079320963830014e-09,3,-0.007595062255859375,,23,2
0,test:l2:t0:paligned:c0:i0,3,5.980765394042464e-08,3,0.38143157958984375,,23,2
0,test:l2:t0:paligned:c0:i0,0,2.0798431421553687e-08,4,0.1528491973876953,,23,2
0,test:l2:t0:paligned:c0:i0,1,3.399992465347168e-08,4,0.08959770202636719,,23,2
0,test:l2:t0:paligned:c0:i0,2,7.62887708560811e-08,4,0.4177589416503906,,23,2
0,test:l2:t0:paligned:c0:i0,3,2.661089837374675e-08,4,0.14879989624023438,,23,2
0,test:l2:t0:paligned:c0:i0,0,1.073245030625003e-07,5,0.6123123168945312,,23,2
0,test:l2:t0:paligned:c0:i0,1,1.0290206375884736e-07,5,0.5323867797851562,,23,2
0,test:l2:t0:paligned:c0:i0,2,8.800698481081781e-08,5,0.5186252593994141,,23,2
0,test:l2:t0:paligned:c0:i0,3,1.0920329884811508e-07,5,0.4683990478515625,,23,2
0,test:l2:t0:prandomized:c20:i4,0,6.807714214573934e-08,0,-0.24983978271484375,,23,2
0,test:l2:t0:prandomized:c20:i4,1,1.7703439425531542e-06,0,-1.1143569946289062,,23,2
0,test:l2:t0:prandomized:c20:i4,2,5.0898876224891865e-08,0,-0.2869892120361328,,23,2
-1,test:l2:t0:prandomized:c20:i4,3,0.6629996299743652,0,-17.021347045898438,,23,2
0,test:l2:t0:prandomized:c20:i4,0,3.1140746159508126e-07,1,-0.6642742156982422,,23,2
0,test:l2:t0:prandomized:c20:i4,1,0.007618492469191551,1,-8.61294174194336,,23,2
0,test:l2:t0:prandomized:c20:i4,2,0.00015825900482013822,1,-4.810527801513672,,23,2
0,test:l2:t0:prandomized:c20:i4,3,0.07724790275096893,1,-11.062446594238281,,23,2
0,test:l2:t0:prandomized:c20:i4,0,2.1450418330459797e-07,2,0.7868099212646484,,23,2
0,test:l2:t0:prandomized:c20:i4,1,1.8495568383514183e-06,2,-1.2788982391357422,,23,2
0,test:l2:t0:prandomized:c20:i4,2,2.2271331090450985e-07,2,-0.2808399200439453,,23,2
0,test:l2:t0:prandomized:c20:i4,3,5.0298012865823694e-08,2,0.3531322479248047,,23,2
0,test:l2:t0:prandomized:c20:i4,0,5.838157335347205e-08,3,-0.3000011444091797,,23,2
0,test:l2:t0:prandomized:c20:i4,1,3.3443092739560143e-10,3,0.003620147705078125,,23,2
0,test:l2:t0:prandomized:c20:i4,2,2.3451292463505524e-08,3,0.1873302459716797,,23,2
0,test:l2:t0:prandomized:c20:i4,3,3.09180876456594e-08,3,0.2773246765136719,,23,2
0,test:l2:t0:prandomized:c20:i4,0,1.621386047645501e-08,4,0.16173934936523438,,23,2
0,test:l2:t0:prandomized:c20:i4,1,1.2266667681615218e-08,4,-0.13582420349121094,,23,2
0,test:l2:t0:prandomized:c20:i4,2,3.799863179665408e-08,4,0.2897987365722656,,23,2
0,test:l2:t0:prandomized:c20:i4,3,4.856197222125047e-09,4,-0.06621360778808594,,23,2
0,test:l2:t0:prandomized:c20:i4,0,1.5375746897916542e-07,5,0.6552829742431641,,23,2
0,test:l2:t0:prandomized:c20:i4,1,2.1012331785641436e-07,5,0.7424564361572266,,23,2
0,test:l2:t0:prandomized:c20:i4,2,1.5084029314493819e-07,5,0.622283935546875,,23,2
0,test:l2:t0:prandomized:c20:i4,3,3.594428221731505e-08,5,0.2564868927001953,,23,2
0,test:l2:t1:paligned:c40:i8,0,7.489025506401958e-07,0,1.6936779022216797,,23,2
0,test:l2:t1:paligned:c40:i8,1,1.0745349072749377e-06,0,-1.019765853881836,,23,2
0,test:l2:t1:paligned:c40:i8,2,4.867986262979684e-07,0,1.2063369750976562,,23,2
-1,test:l2:t1:paligned:c40:i8,3,0.6924893856048584,0,-21.17517852783203,,23,2
0,test:l2:t1:paligned:c40:i8,0,1.217294709476846e-07,1,0.4510784149169922,,23,2
0,test:l2:t1:paligned:c40:i8,1,3.2133997592609376e-05,1,-2.8534393310546875,,23,2
0,test:l2:t1:paligned:c40:i8,2,1.5095538401510566e-06,1,1.329538345336914,,23,2
-1,test:l2:t1:paligned:c40:i8,3,0.6807836294174194,1,-17.82991600036621,,23,2
0,test:l2:t1:paligned:c40:i8,0,1.4565880519512575e-06,2,3.405458450317383,,23,2
0,test:l2:t1:paligned:c40:i8,1,1.334947796749475e-06,2,3.136829376220703,,23,2
0,test:l2:t1:paligned:c40:i8,2,1.052523884936818e-06,2,2.3482303619384766,,23,2
0,test:l2:t1:paligned:c40:i8,3,2.232745259789226e-07,2,0.7120933532714844,,23,2
0,test:l2:t1:paligned:c40:i8,0,1.0541350548010087e-07,3,-0.3804931640625,,23,2
0,test:l2:t1:paligned:c40:i8,1,3.064131419705518e-07,3,0.8722305297851562,,23,2
0,test:l2:t1:paligned:c40:i8,2,4.9498993348606746e-08,3,-0.26053619384765625,,23,2
0,test:l2:t1:paligned:c40:i8,3,7.094905640769866e-08,3,0.3746509552001953,,23,2
0,test:l2:t1:paligned:c40:i8,0,1.34204952928485e-07,4,0.529052734375,,23,2
0,test:l2:t1:paligned:c40:i8,1,1.9491494640533347e-08,4,0.1782703399658203,,23,2
0,test:l2:t1:paligned:c40:i8,2,2.0077959561604075e-07,4,0.6722431182861328,,23,2
0,test:l2:t1:paligned:c40:i8,3,2.580522959760856e-07,4,0.7896785736083984,,23,2
0,test:l2:t1:paligned:c40:i8,0,1.7320004985776905e-07,5,0.6155223846435547,,23,2
0,test:l2:t1:paligned:c40:i8,1,3.640866452769842e-07,5,0.9830112457275391,,23,2
0,test:l2:t1:paligned:c40:i8,2,5.427247629086196e-08,5,0.3234100341796875,,23,2
0,test:l2:t1:paligned:c40:i8,3,2.441946378439752e-08,5,0.19964027404785156,,23,2
0,test:l2:t1:prandomized:c0:i13,0,3.1807417144591454e-08,0,0.045398712158203125,,23,2
0,test:l2:t1:prandomized:c0:i13,1,2.296351766517546e-07,0,0.8322238922119141,,23,2
0,test:l2:t1:prandomized:c0:i13,2,4.08028419940365e-08,0,0.38014984130859375,,23,2
-1,test:l2:t1:prandomized:c0:i13,3,0.6871216297149658,0,-19.24407958984375,,23,2
0,test:l2:t1:prandomized:c0:i13,0,3.544162296975628e-08,1,-0.24881935119628906,,23,2
0,test:l2:t1:prandomized:c0:i13,1,9.539900929667056e-05,1,-4.579416275024414,,23,2
0,test:l2:t1:prandomized:c0:i13,2,1.2034844587560656e-07,1,-0.4257984161376953,,23,2
-1,test:l2:t1:prandomized:c0:i13,3,0.32243654131889343,1,-13.53175163269043,,23,2
0,test:l2:t1:prandomized:c0:i13,0,7.751810926492908e-08,2,0.49957275390625,,23,2
0,test:l2:t1:prandomized:c0:i13,1,3.4441786311845135e-08,2,0.27385902404785156,,23,2
0,test:l2:t1:prandomized:c0:i13,2,4.861199442984798e-08,2,-0.34057044982910156,,23,2
0,test:l2:t1:prandomized:c0:i13,3,4.08014670938428e-08,2,0.3191108703613281,,23,2
0,test:l2:t1:prandomized:c0:i13,0,1.9524218686228778e-08,3,0.2223663330078125,,23,2
0,test:l2:t1:prandomized:c0:i13,1,4.1227401936794195e-08,3,0.31771087646484375,,23,2
0,test:l2:t1:prandomized:c0:i13,2,7.280220870597987e-10,3,-0.022089004516601562,,23,2
0,test:l2:t1:prandomized:c0:i13,3,2.1880833145360157e-08,3,0.25534629821777344,,23,2
0,test:l2:t1:prandomized:c0:i13,0,1.2718698982894239e-08,4,0.15002059936523438,,23,2
0,test:l2:t1:prandomized:c0:i13,1,1.6965493898624118e-08,4,0.08282279968261719,,23,2
0,test:l2:t1:prandomized:c0:i13,2,6.774507710360922e-08,4,0.43926429748535156,,23,2
0,test:l2:t1:prandomized:c0:i13,3,1.4120484337354355e-08,4,0.12244033813476562,,23,2
0,test:l2:t1:prandomized:c0:i13,0,1.0026171537447226e-07,5,0.6144180297851562,,23,2
0,test:l2:t1:prandomized:c0:i13,1,8.617638513896964e-08,5,0.5382061004638672,,23,2
0,test:l2:t1:prandomized:c0:i13,2,6.940189223314519e-08,5,0.4946174621582031,,23,2
0,test:l2:t1:prandomized:c0:i13,3,7.867641471648312e-08,5,0.4542369842529297,,23,2
0,test:l2:t2:paligned:c20:i17,0,4.459041065274505e-07,0,1.273477554321289,,23,2
0,test:l2:t2:paligned:c20:i17,1,7.289588666026248e-07,0,-0.31739234924316406,,23,2
0,test:l2:t2:paligned:c20:i17,2,6.92452317707648e-10,0,0.016872406005859375,,23,2
-1,test:l2:t2:paligned:c20:i17,3,0.693120002746582,0,-31.153085708618164,,23,2
0,test:l2:t2:paligned:c20:i17,0,3.6010396797792055e-07,1,-0.3468818664550781,,23,2
0,test:l2:t2:paligned:c20:i17,1,0.17434978485107422,1,-12.102392196655273,,23,2
0,test:l2:t2:paligned:c20:i17,2,8.253099076682702e-05,1,-4.177974700927734,,23,2
0,test:l2:t2:paligned:c20:i17,3,0.021012702956795692,1,-9.573385238647461,,23,2
0,test:l2:t2:paligned:c20:i17,0,9.82413723704667e-08,2,0.4145793914794922,,23,2
0,test:l2:t2:paligned:c20:i17,1,2.828944616339868e-06,2,-1.5485992431640625,,23,2
0,test:l2:t2:paligned:c20:i17,2,2.447480369482946e-07,2,-0.5944309234619141,,23,2
0,test:l2:t2:paligned:c20:i17,3,3.8138097124829073e-08,2,-0.24616432189941406,,23,2
0,test:l2:t2:paligned:c20:i17,0,6.956517495382286e-08,3,-0.3319969177246094,,23,2
0,test:l2:t2:paligned:c20:i17,1,4.128594355279347e-09,3,-0.081787109375,,23,2
0,test:l2:t2:paligned:c20:i17,2,1.2606110999513476e-07,3,0.5570430755615234,,23,2
0,test:l2:t2:paligned:c20:i17,3,1.7754331338437623e-08,3,-0.16648292541503906,,23,2
0,test:l2:t2:paligned:c20:i17,0,1.733378951485065e-08,4,0.1777172088623047,,23,2
0,test:l2:t2:paligned:c20:i17,1,1.0890403245866764e-08,4,0.14847183227539062,,23,2
0,test:l2:t2:paligned:c20:i17,2,2.0119315990996256e-08,4,0.1824665069580078,,23,2
0,test:l2:t2:paligned:c20:i17,3,9.33744104258949e-09,4,0.1353893280029297,,23,2
0,test:l2:t2:paligned:c20:i17,0,6.724411605318892e-08,5,0.34971046447753906,,23,2
0,test:l2:t2:paligned:c20:i17,1,1.9337167600497196e-07,5,0.6966495513916016,,23,2
0,test:l2:t2:paligned:c20:i17,2,1.0654204629645392e-07,5,0.4824180603027344,,23,2
0,test:l2:t2:paligned:c20:i17,3,4.615472448676883e-08,5,0.2982044219970703,,23,2
0,test:l2:t2:prandomized:c45:i22,0,7.035666271804075e-08,0,-0.592620849609375,,23,2
0,test:l2:t2:prandomized:c45:i22,1,1.1141877109821507e-07,0,-0.4242706298828125,,23,2
