architecture,depth,exact_trajectory_correct,example_id,final_correct,invalid_call,machine,model_forwards,nontermination,one_call_edge_coverage,per_transition_accuracy,post_tool_answer_correct,seed,selected_edge_valid,stop_emitted,termination_correct,tool_calls
wide,4,0,53,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,4,0,54,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,4,0,55,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,4,0,56,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,4,0,57,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,4,0,58,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,4,0,59,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,4,0,60,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,4,0,61,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,4,0,62,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,4,0,63,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,0,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,1,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,2,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,3,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,4,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,5,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,6,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,7,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,8,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,9,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,10,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,11,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,12,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,13,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,14,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,15,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,16,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,17,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,18,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,19,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,20,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,21,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,22,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,23,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,24,0,0,M4,2,0,,0.16666666666666666,,37,,1,0,1
wide,6,0,25,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,26,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,27,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,28,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,29,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,30,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,31,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,32,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,33,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,34,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,35,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,36,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,37,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,38,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,39,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,40,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,41,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,42,0,1,M4,3,0,,0.3333333333333333,,37,,0,0,3
wide,6,0,43,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,44,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,45,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,46,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,47,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,48,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,49,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,50,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,51,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,52,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,53,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,54,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,55,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,56,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,57,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,58,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,59,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,60,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
wide,6,0,61,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,62,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,6,0,63,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,8,0,0,0,1,M4,3,0,,0.25,,37,,0,0,3
wide,8,0,1,0,1,M4,2,0,,0.125,,37,,0,0,2
wide,8,0,2,0,1,M4,2,0,,0.125,,37,,0,0,2
wide,8,0,3,0,1,M4,2,0,,0.125,,37,,0,0,2
wide,8,0,4,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,8,0,5,0,1,M4,3,0,,0.25,,37,,0,0,3
wide,8,0,6,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,8,0,7,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,8,0,8,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,8,0,9,0,1,M4,2,0,,0.125,,37,,0,0,2
wide,8,0,10,0,1,M4,2,0,,0.125,,37,,0,0,2
wide,8,0,11,0,1,M4,2,0,,0.125,,37,,0,0,2
wide,8,0,12,0,1,M4,3,0,,0.25,,37,,0,0,3
wide,8,0,13,0,1,M4,2,0,,0.125,,37,,0,0,2
wide,8,0,14,0,1,M4,2,0,,0.125,,37,,0,0,2
wide,8,0,15,0,1,M4,2,0,,0.125,,37,,0,0,2
wide,8,0,16,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,8,0,17,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,8,0,18,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,8,0,19,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,8,0,20,0,1,M4,2,0,,0.125,,37,,0,0,2
wide,8,0,21,0,1,M4,2,0,,0.125,,37,,0,0,2
wide,8,0,22,0,1,M4,2,0,,0.125,,37,,0,0,2
wide,8,0,23,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,8,0,24,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,8,0,25,0,1,M4,2,0,,0.125,,37,,0,0,2
wide,8,0,26,0,1,M4,3,0,,0.25,,37,,0,0,3
wide,8,0,27,0,1,M4,3,0,,0.25,,37,,0,0,3
wide,8,0,28,0,1,M4,2,0,,0.125,,37,,0,0,2
wide,8,0,29,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,8,0,30,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,8,0,31,0,1,M4,2,0,,0.125,,37,,0,0,2
wide,8,0,32,0,1,M4,2,0,,0.125,,37,,0,0,2
wide,8,0,33,0,1,M4,3,0,,0.25,,37,,0,0,3
wide,8,0,34,0,1,M4,2,0,,0.125,,37,,0,0,2
wide,8,0,35,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,8,0,36,0,1,M4,2,0,,0.125,,37,,0,0,2
wide,8,0,37,0,0,M4,3,0,,0.25,,37,,1,0,2
wide,8,0,38,0,1,M4,2,0,,0.125,,37,,0,0,2
wide,8,0,39,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,8,0,40,0,1,M4,3,0,,0.25,,37,,0,0,3
wide,8,0,41,0,1,M4,2,0,,0.125,,37,,0,0,2
wide,8,0,42,0,1,M4,2,0,,0.125,,37,,0,0,2
wide,8,0,43,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,8,0,44,0,1,M4,2,0,,0.125,,37,,0,0,2
wide,8,0,45,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,8,0,46,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,8,0,47,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,8,0,48,0,1,M4,2,0,,0.125,,37,,0,0,2
wide,8,0,49,0,1,M4,2,0,,0.125,,37,,0,0,2
wide,8,0,50,0,1,M4,2,0,,0.125,,37,,0,0,2
wide,8,0,51,0,1,M4,2,0,,0.125,,37,,0,0,2
wide,8,0,52,0,1,M4,2,0,,0.125,,37,,0,0,2
wide,8,0,53,0,1,M4,2,0,,0.125,,37,,0,0,2
wide,8,0,54,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,8,0,55,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,8,0,56,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,8,0,57,0,1,M4,3,0,,0.25,,37,,0,0,3
wide,8,0,58,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,8,0,59,0,1,M4,2,0,,0.125,,37,,0,0,2
wide,8,0,60,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,8,0,61,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,8,0,62,0,1,M4,3,0,,0.25,,37,,0,0,3
wide,8,0,63,0,1,M4,1,0,,0.0,,37,,0,0,1
one_head,1,,0,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,1,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,2,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,3,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,4,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,5,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,6,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,7,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,8,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,9,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,10,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,11,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,12,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,13,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,14,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,15,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,16,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,17,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,18,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,19,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,20,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,21,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,22,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,23,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,24,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,25,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,26,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,27,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,28,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,29,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,30,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,31,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,32,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,33,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,34,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,35,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,36,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,37,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,38,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,39,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,40,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,41,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,42,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,43,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,44,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,45,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,46,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,47,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,48,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,49,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,50,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,51,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,52,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,53,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,54,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,55,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,56,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,57,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,58,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,59,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,60,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,61,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,62,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,1,,63,1,0,M3,2,0,1.0,,1,11,1,,,1
one_head,2,,0,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,1,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,2,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,3,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,4,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,5,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,6,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,7,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,8,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,9,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,10,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,11,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,12,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,13,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,14,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,15,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,16,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,17,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,18,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,19,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,20,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,21,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,22,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,23,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,24,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,25,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,26,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,27,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,28,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,29,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,30,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,31,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,32,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,33,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,34,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,35,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,36,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,37,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,38,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,39,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,40,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,41,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,42,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,43,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,44,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,45,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,46,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,47,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,48,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,49,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,50,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,51,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,52,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,53,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,54,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,55,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,56,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,57,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,58,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,59,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,60,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,61,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,62,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,2,,63,1,0,M3,2,0,0.5,,1,11,1,,,1
one_head,3,,0,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,1,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,2,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,3,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,4,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,5,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,6,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,7,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,8,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,9,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,10,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,11,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,12,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,13,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,14,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,15,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,16,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,17,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,18,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,19,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,20,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,21,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,22,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,23,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,24,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,25,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,26,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,27,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,28,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,29,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,30,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,31,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,32,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,33,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,34,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,35,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,36,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,37,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,38,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,39,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,40,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,41,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,42,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,43,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,44,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,45,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,46,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,47,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,48,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,49,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,50,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,51,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,52,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,53,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,54,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,55,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,56,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,57,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,58,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,59,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,60,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,61,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,62,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,3,,63,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
one_head,4,,0,0,1,M3,2,0,0.0,,0,11,0,,,1
one_head,4,,1,0,1,M3,2,0,0.0,,0,11,0,,,1
one_head,4,,2,0,0,M3,2,0,0.25,,0,11,1,,,1
one_head,4,,3,0,0,M3,2,0,0.25,,0,11,1,,,1
one_head,4,,4,0,1,M3,2,0,0.0,,0,11,0,,,1
one_head,4,,5,0,1,M3,2,0,0.0,,0,11,0,,,1
one_head,4,,6,0,1,M3,2,0,0.0,,0,11,0,,,1
one_head,4,,7,0,0,M3,2,0,0.25,,0,11,1,,,1
one_head,4,,8,0,1,M3,2,0,0.0,,0,11,0,,,1
one_head,4,,9,0,0,M3,2,0,0.25,,0,11,1,,,1
one_head,4,,10,0,0,M3,2,0,0.25,,0,11,1,,,1
one_head,4,,11,0,1,M3,2,0,0.0,,0,11,0,,,1
one_head,4,,12,0,0,M3,2,0,0.25,,0,11,1,,,1
one_head,4,,13,0,0,M3,2,0,0.25,,0,11,1,,,1
one_head,4,,14,0,0,M3,2,0,0.25,,0,11,1,,,1
one_head,4,,15,0,0,M3,2,0,0.25,,0,11,1,,,1
one_head,4,,16,0,1,M3,2,0,0.0,,0,11,0,,,1
one_head,4,,17,0,1,M3,2,0,0.0,,0,11,0,,,1
one_head,4,,18,0,1,M3,2,0,0.0,,0,11,0,,,1
one_head,4,,19,0,0,M3,2,0,0.25,,0,11,1,,,1
one_head,4,,20,0,0,M3,2,0,0.25,,0,11,1,,,1
one_head,4,,21,0,1,M3,2,0,0.0,,0,11,0,,,1
one_head,4,,22,0,1,M3,2,0,0.0,,0,11,0,,,1
one_head,4,,23,0,1,M3,2,0,0.0,,0,11,0,,,1
one_head,4,,24,0,0,M3,2,0,0.25,,0,11,1,,,1
one_head,4,,25,0,0,M3,2,0,0.25,,0,11,1,,,1
one_head,4,,26,0,0,M3,2,0,0.25,,0,11,1,,,1
one_head,4,,27,0,1,M3,2,0,0.0,,0,11,0,,,1
one_head,4,,28,0,1,M3,2,0,0.0,,0,11,0,,,1
one_head,4,,29,0,0,M3,2,0,0.25,,0,11,1,,,1
one_head,4,,30,0,0,M3,2,0,0.25,,0,11,1,,,1
one_head,4,,31,0,0,M3,2,0,0.25,,0,11,1,,,1
one_head,4,,32,0,1,M3,2,0,0.0,,0,11,0,,,1
one_head,4,,33,0,1,M3,2,0,0.0,,0,11,0,,,1
one_head,4,,34,0,1,M3,2,0,0.0,,0,11,0,,,1
one_head,4,,35,0,1,M3,2,0,0.0,,0,11,0,,,1
one_head,4,,36,0,0,M3,2,0,0.25,,0,11,1,,,1
one_head,4,,37,0,0,M3,2,0,0.25,,0,11,1,,,1
one_head,4,,38,0,0,M3,2,0,0.25,,0,11,1,,,1
one_head,4,,39,0,0,M3,2,0,0.25,,0,11,1,,,1
one_head,4,,40,0,0,M3,2,0,0.25,,0,11,1,,,1
one_head,4,,41,0,0,M3,2,0,0.25,,0,11,1,,,1
one_head,4,,42,0,0,M3,2,0,0.25,,0,11,1,,,1
one_head,4,,43,0,1,M3,2,0,0.0,,0,11,0,,,1
one_head,4,,44,0,0,M3,2,0,0.25,,0,11,1,,,1
one_head,4,,45,0,0,M3,2,0,0.25,,0,11,1,,,1
one_head,4,,46,0,0,M3,2,0,0.25,,0,11,1,,,1
one_head,4,,47,0,0,M3,2,0,0.25,,0,11,1,,,1
one_head,4,,48,0,1,M3,2,0,0.0,,0,11,0,,,1
one_head,4,,49,0,0,M3,2,0,0.25,,0,11,1,,,1
one_head,4,,50,0,1,M3,2,0,0.0,,0,11,0,,,1
one_head,4,,51,0,1,M3,2,0,0.0,,0,11,0,,,1
