cell_id,condition,episodes,example_id,family,heads,layers,mappings,margin,mlp_ratio,pairs,probability,rank,regime,seed,target,top1,vocabulary,width
C2_sa_ff_L2_W64_H2_S11,none,256,18,sa_ff,2,2,fresh-random,-32.57890701293945,2,3,7.0984012193035274e-15,5,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,18,sa_ff,2,2,fresh-random,-8.91566276550293,2,3,0.0001338595466222614,4,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,18,sa_ff,2,2,fresh-random,13.48193645477295,2,3,0.9999984502792358,1,C2,11,5,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,18,sa_ff,2,2,fresh-random,-10.636770248413086,2,3,2.4015904273255728e-05,2,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,19,sa_ff,2,2,fresh-random,15.806228637695312,2,3,0.9999998807907104,1,C2,11,6,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,19,sa_ff,2,2,fresh-random,-16.787782669067383,2,3,5.076610776200141e-08,3,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,19,sa_ff,2,2,fresh-random,-9.815879821777344,2,3,4.1567356674931943e-05,5,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,19,sa_ff,2,2,fresh-random,15.806228637695312,2,3,0.9999998807907104,1,C2,11,6,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,19,sa_ff,2,2,fresh-random,-22.709922790527344,2,3,1.371531638261203e-10,2,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,20,sa_ff,2,2,fresh-random,18.766834259033203,2,3,1.0,1,C2,11,5,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,20,sa_ff,2,2,fresh-random,-16.89351463317871,2,3,4.5672550186282024e-08,4,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,20,sa_ff,2,2,fresh-random,-18.306842803955078,2,3,1.1205711025752407e-08,3,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,20,sa_ff,2,2,fresh-random,12.284034729003906,2,3,0.9999935626983643,1,C2,11,5,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,20,sa_ff,2,2,fresh-random,-22.63498878479004,2,3,1.4782523816148085e-10,4,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,21,sa_ff,2,2,fresh-random,9.116621017456055,2,3,0.9998182654380798,1,C2,11,4,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,21,sa_ff,2,2,fresh-random,-24.928558349609375,2,3,1.4916434407097334e-11,2,C2,11,4,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,21,sa_ff,2,2,fresh-random,5.565496444702148,2,3,0.996181845664978,1,C2,11,4,1,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,21,sa_ff,2,2,fresh-random,10.309001922607422,2,3,0.9999581575393677,1,C2,11,4,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,21,sa_ff,2,2,fresh-random,-21.843887329101562,2,3,3.2607477828960896e-10,4,C2,11,4,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,22,sa_ff,2,2,fresh-random,14.763891220092773,2,3,0.9999996423721313,1,C2,11,6,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,22,sa_ff,2,2,fresh-random,-11.609109878540039,2,3,5.822042567160679e-06,3,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,22,sa_ff,2,2,fresh-random,-13.746490478515625,2,3,1.0714549034673837e-06,3,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,22,sa_ff,2,2,fresh-random,13.72020149230957,2,3,0.9999982118606567,1,C2,11,6,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,22,sa_ff,2,2,fresh-random,-31.06992530822754,2,3,3.2099882241220026e-14,6,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,23,sa_ff,2,2,fresh-random,13.786844253540039,2,3,0.999998927116394,1,C2,11,6,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,23,sa_ff,2,2,fresh-random,-21.830106735229492,2,3,3.3060171267251803e-10,5,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,23,sa_ff,2,2,fresh-random,-2.983722686767578,2,3,0.04813184216618538,2,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,23,sa_ff,2,2,fresh-random,13.786844253540039,2,3,0.999998927116394,1,C2,11,6,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,23,sa_ff,2,2,fresh-random,-13.394006729125977,2,3,1.5242459312503343e-06,3,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,24,sa_ff,2,2,fresh-random,14.345131874084473,2,3,0.999998927116394,1,C2,11,3,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,24,sa_ff,2,2,fresh-random,-0.5796604156494141,2,3,0.3590083718299866,2,C2,11,3,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,24,sa_ff,2,2,fresh-random,-23.184019088745117,2,3,8.537068274527826e-11,4,C2,11,3,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,24,sa_ff,2,2,fresh-random,14.345131874084473,2,3,0.999998927116394,1,C2,11,3,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,24,sa_ff,2,2,fresh-random,-16.614788055419922,2,3,6.085365100716444e-08,5,C2,11,3,0,4,64
