dependency_span,family_id,final_margin,model_depth,model_seed,model_type,model_width,nuisance_count,parameter_count,predictive_order,raw_length,span_mode,top1_correct,training_budget,training_steps
16,"p6:(2, 0, 0, 0, 0, 2):11",-1.5971488952636719,8,11,transformer,64,0,279168,6,6,large,0,2,800
16,"p6:(1, 2, 2, 1, 2, 1):12",-0.9457645416259766,8,11,transformer,64,0,279168,6,6,large,0,2,800
16,"p6:(2, 0, 2, 0, 3, 1):13",-1.3156423568725586,8,11,transformer,64,0,279168,6,6,large,0,2,800
16,"p6:(0, 1, 0, 1, 2, 3):14",0.5327510833740234,8,11,transformer,64,0,279168,6,6,large,1,2,800
16,"p6:(2, 3, 3, 3, 1, 2):15",-0.4904060363769531,8,11,transformer,64,0,279168,6,6,large,0,2,800
16,"p6:(1, 3, 0, 1, 0, 1):0",0.322021484375,8,11,transformer,64,2,279168,6,6,large,1,2,800
16,"p6:(1, 2, 1, 2, 1, 2):1",-1.292898178100586,8,11,transformer,64,2,279168,6,6,large,0,2,800
16,"p6:(2, 2, 1, 1, 2, 1):2",-1.0590171813964844,8,11,transformer,64,2,279168,6,6,large,0,2,800
16,"p6:(0, 1, 0, 2, 3, 3):3",-1.0916318893432617,8,11,transformer,64,2,279168,6,6,large,0,2,800
16,"p6:(2, 0, 3, 0, 0, 1):4",-0.33409690856933594,8,11,transformer,64,2,279168,6,6,large,0,2,800
16,"p6:(0, 3, 2, 0, 2, 1):5",-1.414602279663086,8,11,transformer,64,2,279168,6,6,large,0,2,800
16,"p6:(1, 2, 3, 0, 2, 3):6",0.5364952087402344,8,11,transformer,64,2,279168,6,6,large,1,2,800
16,"p6:(2, 3, 3, 2, 3, 0):7",-1.0307416915893555,8,11,transformer,64,2,279168,6,6,large,0,2,800
16,"p6:(2, 2, 3, 1, 1, 1):8",-0.019468307495117188,8,11,transformer,64,2,279168,6,6,large,0,2,800
16,"p6:(1, 3, 2, 2, 1, 0):9",-0.9750175476074219,8,11,transformer,64,2,279168,6,6,large,0,2,800
16,"p6:(0, 3, 3, 0, 0, 0):10",-0.939875602722168,8,11,transformer,64,2,279168,6,6,large,0,2,800
16,"p6:(2, 0, 0, 0, 0, 2):11",-1.6238946914672852,8,11,transformer,64,2,279168,6,6,large,0,2,800
16,"p6:(1, 2, 2, 1, 2, 1):12",-0.9631824493408203,8,11,transformer,64,2,279168,6,6,large,0,2,800
16,"p6:(2, 0, 2, 0, 3, 1):13",-1.2936553955078125,8,11,transformer,64,2,279168,6,6,large,0,2,800
16,"p6:(0, 1, 0, 1, 2, 3):14",0.31225013732910156,8,11,transformer,64,2,279168,6,6,large,1,2,800
16,"p6:(2, 3, 3, 3, 1, 2):15",-0.6268444061279297,8,11,transformer,64,2,279168,6,6,large,0,2,800
16,"p6:(1, 3, 0, 1, 0, 1):0",0.28944969177246094,8,11,transformer,64,4,279168,6,6,large,1,2,800
16,"p6:(1, 2, 1, 2, 1, 2):1",-0.9008579254150391,8,11,transformer,64,4,279168,6,6,large,0,2,800
16,"p6:(2, 2, 1, 1, 2, 1):2",-0.9958648681640625,8,11,transformer,64,4,279168,6,6,large,0,2,800
16,"p6:(0, 1, 0, 2, 3, 3):3",-1.0709304809570312,8,11,transformer,64,4,279168,6,6,large,0,2,800
16,"p6:(2, 0, 3, 0, 0, 1):4",-0.4237213134765625,8,11,transformer,64,4,279168,6,6,large,0,2,800
16,"p6:(0, 3, 2, 0, 2, 1):5",-1.2357149124145508,8,11,transformer,64,4,279168,6,6,large,0,2,800
16,"p6:(1, 2, 3, 0, 2, 3):6",0.6435585021972656,8,11,transformer,64,4,279168,6,6,large,1,2,800
16,"p6:(2, 3, 3, 2, 3, 0):7",-0.9815759658813477,8,11,transformer,64,4,279168,6,6,large,0,2,800
16,"p6:(2, 2, 3, 1, 1, 1):8",-0.004383087158203125,8,11,transformer,64,4,279168,6,6,large,0,2,800
16,"p6:(1, 3, 2, 2, 1, 0):9",-0.8676128387451172,8,11,transformer,64,4,279168,6,6,large,0,2,800
16,"p6:(0, 3, 3, 0, 0, 0):10",-0.9156475067138672,8,11,transformer,64,4,279168,6,6,large,0,2,800
16,"p6:(2, 0, 0, 0, 0, 2):11",-1.6281566619873047,8,11,transformer,64,4,279168,6,6,large,0,2,800
16,"p6:(1, 2, 2, 1, 2, 1):12",-1.1313505172729492,8,11,transformer,64,4,279168,6,6,large,0,2,800
16,"p6:(2, 0, 2, 0, 3, 1):13",-1.2818260192871094,8,11,transformer,64,4,279168,6,6,large,0,2,800
16,"p6:(0, 1, 0, 1, 2, 3):14",0.307830810546875,8,11,transformer,64,4,279168,6,6,large,1,2,800
16,"p6:(2, 3, 3, 3, 1, 2):15",-0.6589298248291016,8,11,transformer,64,4,279168,6,6,large,0,2,800
16,"p6:(1, 3, 0, 1, 0, 1):0",-0.12642478942871094,8,11,transformer,64,8,279168,6,6,large,0,2,800
16,"p6:(1, 2, 1, 2, 1, 2):1",-1.2453088760375977,8,11,transformer,64,8,279168,6,6,large,0,2,800
16,"p6:(2, 2, 1, 1, 2, 1):2",-1.1439323425292969,8,11,transformer,64,8,279168,6,6,large,0,2,800
16,"p6:(0, 1, 0, 2, 3, 3):3",-1.0344343185424805,8,11,transformer,64,8,279168,6,6,large,0,2,800
16,"p6:(2, 0, 3, 0, 0, 1):4",-0.46755409240722656,8,11,transformer,64,8,279168,6,6,large,0,2,800
16,"p6:(0, 3, 2, 0, 2, 1):5",-1.4537124633789062,8,11,transformer,64,8,279168,6,6,large,0,2,800
16,"p6:(1, 2, 3, 0, 2, 3):6",0.5915946960449219,8,11,transformer,64,8,279168,6,6,large,1,2,800
16,"p6:(2, 3, 3, 2, 3, 0):7",-1.0050315856933594,8,11,transformer,64,8,279168,6,6,large,0,2,800
16,"p6:(2, 2, 3, 1, 1, 1):8",-0.6195850372314453,8,11,transformer,64,8,279168,6,6,large,0,2,800
16,"p6:(1, 3, 2, 2, 1, 0):9",-1.3366632461547852,8,11,transformer,64,8,279168,6,6,large,0,2,800
16,"p6:(0, 3, 3, 0, 0, 0):10",-0.8081989288330078,8,11,transformer,64,8,279168,6,6,large,0,2,800
16,"p6:(2, 0, 0, 0, 0, 2):11",-1.5615081787109375,8,11,transformer,64,8,279168,6,6,large,0,2,800
16,"p6:(1, 2, 2, 1, 2, 1):12",-1.130584716796875,8,11,transformer,64,8,279168,6,6,large,0,2,800
16,"p6:(2, 0, 2, 0, 3, 1):13",-1.3293266296386719,8,11,transformer,64,8,279168,6,6,large,0,2,800
16,"p6:(0, 1, 0, 1, 2, 3):14",0.4781227111816406,8,11,transformer,64,8,279168,6,6,large,1,2,800
16,"p6:(2, 3, 3, 3, 1, 2):15",-1.0994205474853516,8,11,transformer,64,8,279168,6,6,large,0,2,800
6,"p6:(1, 3, 0, 1, 0, 1):0",-1.2270793914794922,8,11,transformer,64,0,279168,6,8,contiguous,0,2,800
6,"p6:(1, 2, 1, 2, 1, 2):1",-1.4488945007324219,8,11,transformer,64,0,279168,6,8,contiguous,0,2,800
6,"p6:(2, 2, 1, 1, 2, 1):2",-0.5922183990478516,8,11,transformer,64,0,279168,6,8,contiguous,0,2,800
6,"p6:(0, 1, 0, 2, 3, 3):3",-1.2341976165771484,8,11,transformer,64,0,279168,6,8,contiguous,0,2,800
6,"p6:(2, 0, 3, 0, 0, 1):4",0.6782798767089844,8,11,transformer,64,0,279168,6,8,contiguous,1,2,800
6,"p6:(0, 3, 2, 0, 2, 1):5",-1.481851577758789,8,11,transformer,64,0,279168,6,8,contiguous,0,2,800
6,"p6:(1, 2, 3, 0, 2, 3):6",1.0039443969726562,8,11,transformer,64,0,279168,6,8,contiguous,1,2,800
6,"p6:(2, 3, 3, 2, 3, 0):7",-3.246312141418457,8,11,transformer,64,0,279168,6,8,contiguous,0,2,800
6,"p6:(2, 2, 3, 1, 1, 1):8",0.3032073974609375,8,11,transformer,64,0,279168,6,8,contiguous,1,2,800
6,"p6:(1, 3, 2, 2, 1, 0):9",-0.9106979370117188,8,11,transformer,64,0,279168,6,8,contiguous,0,2,800
6,"p6:(0, 3, 3, 0, 0, 0):10",-1.4173755645751953,8,11,transformer,64,0,279168,6,8,contiguous,0,2,800
6,"p6:(2, 0, 0, 0, 0, 2):11",-1.3173065185546875,8,11,transformer,64,0,279168,6,8,contiguous,0,2,800
6,"p6:(1, 2, 2, 1, 2, 1):12",-1.3716344833374023,8,11,transformer,64,0,279168,6,8,contiguous,0,2,800
6,"p6:(2, 0, 2, 0, 3, 1):13",-3.5340747833251953,8,11,transformer,64,0,279168,6,8,contiguous,0,2,800
6,"p6:(0, 1, 0, 1, 2, 3):14",0.9089870452880859,8,11,transformer,64,0,279168,6,8,contiguous,1,2,800
6,"p6:(2, 3, 3, 3, 1, 2):15",-1.1198749542236328,8,11,transformer,64,0,279168,6,8,contiguous,0,2,800
6,"p6:(1, 3, 0, 1, 0, 1):0",-1.2267646789550781,8,11,transformer,64,2,279168,6,8,contiguous,0,2,800
6,"p6:(1, 2, 1, 2, 1, 2):1",-1.47833251953125,8,11,transformer,64,2,279168,6,8,contiguous,0,2,800
6,"p6:(2, 2, 1, 1, 2, 1):2",-0.6210594177246094,8,11,transformer,64,2,279168,6,8,contiguous,0,2,800
6,"p6:(0, 1, 0, 2, 3, 3):3",-1.2619476318359375,8,11,transformer,64,2,279168,6,8,contiguous,0,2,800
6,"p6:(2, 0, 3, 0, 0, 1):4",0.6608715057373047,8,11,transformer,64,2,279168,6,8,contiguous,1,2,800
6,"p6:(0, 3, 2, 0, 2, 1):5",-1.4741554260253906,8,11,transformer,64,2,279168,6,8,contiguous,0,2,800
6,"p6:(1, 2, 3, 0, 2, 3):6",0.5596885681152344,8,11,transformer,64,2,279168,6,8,contiguous,1,2,800
6,"p6:(2, 3, 3, 2, 3, 0):7",-3.0284881591796875,8,11,transformer,64,2,279168,6,8,contiguous,0,2,800
6,"p6:(2, 2, 3, 1, 1, 1):8",0.29782676696777344,8,11,transformer,64,2,279168,6,8,contiguous,1,2,800
6,"p6:(1, 3, 2, 2, 1, 0):9",-0.9339065551757812,8,11,transformer,64,2,279168,6,8,contiguous,0,2,800
6,"p6:(0, 3, 3, 0, 0, 0):10",-1.07318115234375,8,11,transformer,64,2,279168,6,8,contiguous,0,2,800
6,"p6:(2, 0, 0, 0, 0, 2):11",-1.343170166015625,8,11,transformer,64,2,279168,6,8,contiguous,0,2,800
6,"p6:(1, 2, 2, 1, 2, 1):12",-1.3641891479492188,8,11,transformer,64,2,279168,6,8,contiguous,0,2,800
6,"p6:(2, 0, 2, 0, 3, 1):13",-3.514155387878418,8,11,transformer,64,2,279168,6,8,contiguous,0,2,800
6,"p6:(0, 1, 0, 1, 2, 3):14",0.8435077667236328,8,11,transformer,64,2,279168,6,8,contiguous,1,2,800
6,"p6:(2, 3, 3, 3, 1, 2):15",-1.0626907348632812,8,11,transformer,64,2,279168,6,8,contiguous,0,2,800
6,"p6:(1, 3, 0, 1, 0, 1):0",-1.24005126953125,8,11,transformer,64,4,279168,6,8,contiguous,0,2,800
6,"p6:(1, 2, 1, 2, 1, 2):1",-1.459798812866211,8,11,transformer,64,4,279168,6,8,contiguous,0,2,800
6,"p6:(2, 2, 1, 1, 2, 1):2",-0.6341342926025391,8,11,transformer,64,4,279168,6,8,contiguous,0,2,800
6,"p6:(0, 1, 0, 2, 3, 3):3",-1.2581825256347656,8,11,transformer,64,4,279168,6,8,contiguous,0,2,800
6,"p6:(2, 0, 3, 0, 0, 1):4",0.6522235870361328,8,11,transformer,64,4,279168,6,8,contiguous,1,2,800
6,"p6:(0, 3, 2, 0, 2, 1):5",-1.4542264938354492,8,11,transformer,64,4,279168,6,8,contiguous,0,2,800
6,"p6:(1, 2, 3, 0, 2, 3):6",0.9452667236328125,8,11,transformer,64,4,279168,6,8,contiguous,1,2,800
6,"p6:(2, 3, 3, 2, 3, 0):7",-2.980438232421875,8,11,transformer,64,4,279168,6,8,contiguous,0,2,800
6,"p6:(2, 2, 3, 1, 1, 1):8",0.27608299255371094,8,11,transformer,64,4,279168,6,8,contiguous,1,2,800
6,"p6:(1, 3, 2, 2, 1, 0):9",-0.7301521301269531,8,11,transformer,64,4,279168,6,8,contiguous,0,2,800
6,"p6:(0, 3, 3, 0, 0, 0):10",-1.4292259216308594,8,11,transformer,64,4,279168,6,8,contiguous,0,2,800
6,"p6:(2, 0, 0, 0, 0, 2):11",-1.3416242599487305,8,11,transformer,64,4,279168,6,8,contiguous,0,2,800
6,"p6:(1, 2, 2, 1, 2, 1):12",-1.415328025817871,8,11,transformer,64,4,279168,6,8,contiguous,0,2,800
6,"p6:(2, 0, 2, 0, 3, 1):13",-3.4974794387817383,8,11,transformer,64,4,279168,6,8,contiguous,0,2,800
6,"p6:(0, 1, 0, 1, 2, 3):14",0.9065628051757812,8,11,transformer,64,4,279168,6,8,contiguous,1,2,800
6,"p6:(2, 3, 3, 3, 1, 2):15",-1.0135383605957031,8,11,transformer,64,4,279168,6,8,contiguous,0,2,800
6,"p6:(1, 3, 0, 1, 0, 1):0",-1.2196216583251953,8,11,transformer,64,8,279168,6,8,contiguous,0,2,800
6,"p6:(1, 2, 1, 2, 1, 2):1",-1.1108465194702148,8,11,transformer,64,8,279168,6,8,contiguous,0,2,800
6,"p6:(2, 2, 1, 1, 2, 1):2",-0.837493896484375,8,11,transformer,64,8,279168,6,8,contiguous,0,2,800
6,"p6:(0, 1, 0, 2, 3, 3):3",-1.228811264038086,8,11,transformer,64,8,279168,6,8,contiguous,0,2,800
6,"p6:(2, 0, 3, 0, 0, 1):4",0.6422042846679688,8,11,transformer,64,8,279168,6,8,contiguous,1,2,800
6,"p6:(0, 3, 2, 0, 2, 1):5",-1.410416603088379,8,11,transformer,64,8,279168,6,8,contiguous,0,2,800
6,"p6:(1, 2, 3, 0, 2, 3):6",0.8009529113769531,8,11,transformer,64,8,279168,6,8,contiguous,1,2,800
6,"p6:(2, 3, 3, 2, 3, 0):7",-2.1254358291625977,8,11,transformer,64,8,279168,6,8,contiguous,0,2,800
6,"p6:(2, 2, 3, 1, 1, 1):8",0.24454498291015625,8,11,transformer,64,8,279168,6,8,contiguous,1,2,800
6,"p6:(1, 3, 2, 2, 1, 0):9",-0.8902187347412109,8,11,transformer,64,8,279168,6,8,contiguous,0,2,800
6,"p6:(0, 3, 3, 0, 0, 0):10",-1.3507766723632812,8,11,transformer,64,8,279168,6,8,contiguous,0,2,800
6,"p6:(2, 0, 0, 0, 0, 2):11",-1.6393928527832031,8,11,transformer,64,8,279168,6,8,contiguous,0,2,800
6,"p6:(1, 2, 2, 1, 2, 1):12",-1.3388433456420898,8,11,transformer,64,8,279168,6,8,contiguous,0,2,800
6,"p6:(2, 0, 2, 0, 3, 1):13",-3.7867698669433594,8,11,transformer,64,8,279168,6,8,contiguous,0,2,800
6,"p6:(0, 1, 0, 1, 2, 3):14",0.8394737243652344,8,11,transformer,64,8,279168,6,8,contiguous,1,2,800
6,"p6:(2, 3, 3, 3, 1, 2):15",-0.9384346008300781,8,11,transformer,64,8,279168,6,8,contiguous,0,2,800
11,"p6:(1, 3, 0, 1, 0, 1):0",-0.5281124114990234,8,11,transformer,64,0,279168,6,8,moderate,0,2,800
11,"p6:(1, 2, 1, 2, 1, 2):1",-1.036712646484375,8,11,transformer,64,0,279168,6,8,moderate,0,2,800
11,"p6:(2, 2, 1, 1, 2, 1):2",-1.224090576171875,8,11,transformer,64,0,279168,6,8,moderate,0,2,800
11,"p6:(0, 1, 0, 2, 3, 3):3",-0.9310131072998047,8,11,transformer,64,0,279168,6,8,moderate,0,2,800
11,"p6:(2, 0, 3, 0, 0, 1):4",-0.39093780517578125,8,11,transformer,64,0,279168,6,8,moderate,0,2,800
11,"p6:(0, 3, 2, 0, 2, 1):5",-1.534602165222168,8,11,transformer,64,0,279168,6,8,moderate,0,2,800
11,"p6:(1, 2, 3, 0, 2, 3):6",0.5912799835205078,8,11,transformer,64,0,279168,6,8,moderate,1,2,800
11,"p6:(2, 3, 3, 2, 3, 0):7",-0.9959030151367188,8,11,transformer,64,0,279168,6,8,moderate,0,2,800
11,"p6:(2, 2, 3, 1, 1, 1):8",-0.2665138244628906,8,11,transformer,64,0,279168,6,8,moderate,0,2,800
11,"p6:(1, 3, 2, 2, 1, 0):9",-0.9239120483398438,8,11,transformer,64,0,279168,6,8,moderate,0,2,800
11,"p6:(0, 3, 3, 0, 0, 0):10",-0.5935535430908203,8,11,transformer,64,0,279168,6,8,moderate,0,2,800
11,"p6:(2, 0, 0, 0, 0, 2):11",-1.3831520080566406,8,11,transformer,64,0,279168,6,8,moderate,0,2,800
11,"p6:(1, 2, 2, 1, 2, 1):12",-1.234659194946289,8,11,transformer,64,0,279168,6,8,moderate,0,2,800
11,"p6:(2, 0, 2, 0, 3, 1):13",-1.251267433166504,8,11,transformer,64,0,279168,6,8,moderate,0,2,800
11,"p6:(0, 1, 0, 1, 2, 3):14",0.5194015502929688,8,11,transformer,64,0,279168,6,8,moderate,1,2,800
11,"p6:(2, 3, 3, 3, 1, 2):15",-0.2449321746826172,8,11,transformer,64,0,279168,6,8,moderate,0,2,800
11,"p6:(1, 3, 0, 1, 0, 1):0",-0.5229320526123047,8,11,transformer,64,2,279168,6,8,moderate,0,2,800
11,"p6:(1, 2, 1, 2, 1, 2):1",-1.0790996551513672,8,11,transformer,64,2,279168,6,8,moderate,0,2,800
11,"p6:(2, 2, 1, 1, 2, 1):2",-1.2565689086914062,8,11,transformer,64,2,279168,6,8,moderate,0,2,800
11,"p6:(0, 1, 0, 2, 3, 3):3",-0.9446620941162109,8,11,transformer,64,2,279168,6,8,moderate,0,2,800
11,"p6:(2, 0, 3, 0, 0, 1):4",-0.43491172790527344,8,11,transformer,64,2,279168,6,8,moderate,0,2,800
11,"p6:(0, 3, 2, 0, 2, 1):5",-1.5432167053222656,8,11,transformer,64,2,279168,6,8,moderate,0,2,800
11,"p6:(1, 2, 3, 0, 2, 3):6",0.5684394836425781,8,11,transformer,64,2,279168,6,8,moderate,1,2,800
11,"p6:(2, 3, 3, 2, 3, 0):7",-1.0000848770141602,8,11,transformer,64,2,279168,6,8,moderate,0,2,800
11,"p6:(2, 2, 3, 1, 1, 1):8",-0.2586936950683594,8,11,transformer,64,2,279168,6,8,moderate,0,2,800
11,"p6:(1, 3, 2, 2, 1, 0):9",-0.9527168273925781,8,11,transformer,64,2,279168,6,8,moderate,0,2,800
11,"p6:(0, 3, 3, 0, 0, 0):10",-0.5923099517822266,8,11,transformer,64,2,279168,6,8,moderate,0,2,800
11,"p6:(2, 0, 0, 0, 0, 2):11",-1.3842144012451172,8,11,transformer,64,2,279168,6,8,moderate,0,2,800
11,"p6:(1, 2, 2, 1, 2, 1):12",-1.261037826538086,8,11,transformer,64,2,279168,6,8,moderate,0,2,800
11,"p6:(2, 0, 2, 0, 3, 1):13",-1.2121696472167969,8,11,transformer,64,2,279168,6,8,moderate,0,2,800
11,"p6:(0, 1, 0, 1, 2, 3):14",0.5305194854736328,8,11,transformer,64,2,279168,6,8,moderate,1,2,800
11,"p6:(2, 3, 3, 3, 1, 2):15",-0.32681846618652344,8,11,transformer,64,2,279168,6,8,moderate,0,2,800
11,"p6:(1, 3, 0, 1, 0, 1):0",-0.6287345886230469,8,11,transformer,64,4,279168,6,8,moderate,0,2,800
11,"p6:(1, 2, 1, 2, 1, 2):1",-1.018960952758789,8,11,transformer,64,4,279168,6,8,moderate,0,2,800
11,"p6:(2, 2, 1, 1, 2, 1):2",-1.2319822311401367,8,11,transformer,64,4,279168,6,8,moderate,0,2,800
11,"p6:(0, 1, 0, 2, 3, 3):3",-0.98175048828125,8,11,transformer,64,4,279168,6,8,moderate,0,2,800
11,"p6:(2, 0, 3, 0, 0, 1):4",-0.34508323669433594,8,11,transformer,64,4,279168,6,8,moderate,0,2,800
11,"p6:(0, 3, 2, 0, 2, 1):5",-1.5870704650878906,8,11,transformer,64,4,279168,6,8,moderate,0,2,800
11,"p6:(1, 2, 3, 0, 2, 3):6",0.6141681671142578,8,11,transformer,64,4,279168,6,8,moderate,1,2,800
11,"p6:(2, 3, 3, 2, 3, 0):7",-1.0243844985961914,8,11,transformer,64,4,279168,6,8,moderate,0,2,800
11,"p6:(2, 2, 3, 1, 1, 1):8",-0.24678993225097656,8,11,transformer,64,4,279168,6,8,moderate,0,2,800
11,"p6:(1, 3, 2, 2, 1, 0):9",-0.9417686462402344,8,11,transformer,64,4,279168,6,8,moderate,0,2,800
11,"p6:(0, 3, 3, 0, 0, 0):10",-0.47550392150878906,8,11,transformer,64,4,279168,6,8,moderate,0,2,800
11,"p6:(2, 0, 0, 0, 0, 2):11",-1.3312463760375977,8,11,transformer,64,4,279168,6,8,moderate,0,2,800
11,"p6:(1, 2, 2, 1, 2, 1):12",-1.2350940704345703,8,11,transformer,64,4,279168,6,8,moderate,0,2,800
11,"p6:(2, 0, 2, 0, 3, 1):13",-1.1821231842041016,8,11,transformer,64,4,279168,6,8,moderate,0,2,800
11,"p6:(0, 1, 0, 1, 2, 3):14",0.5236167907714844,8,11,transformer,64,4,279168,6,8,moderate,1,2,800
11,"p6:(2, 3, 3, 3, 1, 2):15",-0.3124732971191406,8,11,transformer,64,4,279168,6,8,moderate,0,2,800
11,"p6:(1, 3, 0, 1, 0, 1):0",-0.7027702331542969,8,11,transformer,64,8,279168,6,8,moderate,0,2,800
11,"p6:(1, 2, 1, 2, 1, 2):1",-1.1743183135986328,8,11,transformer,64,8,279168,6,8,moderate,0,2,800
11,"p6:(2, 2, 1, 1, 2, 1):2",-1.3131847381591797,8,11,transformer,64,8,279168,6,8,moderate,0,2,800
11,"p6:(0, 1, 0, 2, 3, 3):3",-0.9870176315307617,8,11,transformer,64,8,279168,6,8,moderate,0,2,800
11,"p6:(2, 0, 3, 0, 0, 1):4",-0.3807392120361328,8,11,transformer,64,8,279168,6,8,moderate,0,2,800
11,"p6:(0, 3, 2, 0, 2, 1):5",-1.6898727416992188,8,11,transformer,64,8,279168,6,8,moderate,0,2,800
11,"p6:(1, 2, 3, 0, 2, 3):6",0.6085090637207031,8,11,transformer,64,8,279168,6,8,moderate,1,2,800
11,"p6:(2, 3, 3, 2, 3, 0):7",-0.9955673217773438,8,11,transformer,64,8,279168,6,8,moderate,0,2,800
11,"p6:(2, 2, 3, 1, 1, 1):8",-0.5233383178710938,8,11,transformer,64,8,279168,6,8,moderate,0,2,800
11,"p6:(1, 3, 2, 2, 1, 0):9",-0.9540691375732422,8,11,transformer,64,8,279168,6,8,moderate,0,2,800
11,"p6:(0, 3, 3, 0, 0, 0):10",-0.4399299621582031,8,11,transformer,64,8,279168,6,8,moderate,0,2,800
11,"p6:(2, 0, 0, 0, 0, 2):11",-1.5115013122558594,8,11,transformer,64,8,279168,6,8,moderate,0,2,800
11,"p6:(1, 2, 2, 1, 2, 1):12",-1.1984128952026367,8,11,transformer,64,8,279168,6,8,moderate,0,2,800
11,"p6:(2, 0, 2, 0, 3, 1):13",-1.3029098510742188,8,11,transformer,64,8,279168,6,8,moderate,0,2,800
11,"p6:(0, 1, 0, 1, 2, 3):14",0.5609130859375,8,11,transformer,64,8,279168,6,8,moderate,1,2,800
11,"p6:(2, 3, 3, 3, 1, 2):15",-0.6485996246337891,8,11,transformer,64,8,279168,6,8,moderate,0,2,800
16,"p6:(1, 3, 0, 1, 0, 1):0",-0.029132843017578125,8,11,transformer,64,0,279168,6,8,large,0,2,800
16,"p6:(1, 2, 1, 2, 1, 2):1",-1.1234416961669922,8,11,transformer,64,0,279168,6,8,large,0,2,800
16,"p6:(2, 2, 1, 1, 2, 1):2",-1.0087594985961914,8,11,transformer,64,0,279168,6,8,large,0,2,800
16,"p6:(0, 1, 0, 2, 3, 3):3",-1.0513744354248047,8,11,transformer,64,0,279168,6,8,large,0,2,800
16,"p6:(2, 0, 3, 0, 0, 1):4",-0.29911041259765625,8,11,transformer,64,0,279168,6,8,large,0,2,800
16,"p6:(0, 3, 2, 0, 2, 1):5",-1.2465410232543945,8,11,transformer,64,0,279168,6,8,large,0,2,800
16,"p6:(1, 2, 3, 0, 2, 3):6",0.4606761932373047,8,11,transformer,64,0,279168,6,8,large,1,2,800
16,"p6:(2, 3, 3, 2, 3, 0):7",-1.0419540405273438,8,11,transformer,64,0,279168,6,8,large,0,2,800
16,"p6:(2, 2, 3, 1, 1, 1):8",-0.3064117431640625,8,11,transformer,64,0,279168,6,8,large,0,2,800
16,"p6:(1, 3, 2, 2, 1, 0):9",-0.9287929534912109,8,11,transformer,64,0,279168,6,8,large,0,2,800
16,"p6:(0, 3, 3, 0, 0, 0):10",-0.7499027252197266,8,11,transformer,64,0,279168,6,8,large,0,2,800
16,"p6:(2, 0, 0, 0, 0, 2):11",-1.4034223556518555,8,11,transformer,64,0,279168,6,8,large,0,2,800
16,"p6:(1, 2, 2, 1, 2, 1):12",-0.8843088150024414,8,11,transformer,64,0,279168,6,8,large,0,2,800
16,"p6:(2, 0, 2, 0, 3, 1):13",-1.2144222259521484,8,11,transformer,64,0,279168,6,8,large,0,2,800
16,"p6:(0, 1, 0, 1, 2, 3):14",0.5078525543212891,8,11,transformer,64,0,279168,6,8,large,1,2,800
16,"p6:(2, 3, 3, 3, 1, 2):15",-0.38018798828125,8,11,transformer,64,0,279168,6,8,large,0,2,800
16,"p6:(1, 3, 0, 1, 0, 1):0",0.09389114379882812,8,11,transformer,64,2,279168,6,8,large,1,2,800
16,"p6:(1, 2, 1, 2, 1, 2):1",-1.1023540496826172,8,11,transformer,64,2,279168,6,8,large,0,2,800
16,"p6:(2, 2, 1, 1, 2, 1):2",-0.9621782302856445,8,11,transformer,64,2,279168,6,8,large,0,2,800
16,"p6:(0, 1, 0, 2, 3, 3):3",-1.0107574462890625,8,11,transformer,64,2,279168,6,8,large,0,2,800
16,"p6:(2, 0, 3, 0, 0, 1):4",-0.2181396484375,8,11,transformer,64,2,279168,6,8,large,0,2,800
16,"p6:(0, 3, 2, 0, 2, 1):5",-1.2344932556152344,8,11,transformer,64,2,279168,6,8,large,0,2,800
16,"p6:(1, 2, 3, 0, 2, 3):6",0.4601097106933594,8,11,transformer,64,2,279168,6,8,large,1,2,800
16,"p6:(2, 3, 3, 2, 3, 0):7",-0.9966945648193359,8,11,transformer,64,2,279168,6,8,large,0,2,800
16,"p6:(2, 2, 3, 1, 1, 1):8",-0.2569465637207031,8,11,transformer,64,2,279168,6,8,large,0,2,800
16,"p6:(1, 3, 2, 2, 1, 0):9",-0.8092479705810547,8,11,transformer,64,2,279168,6,8,large,0,2,800
16,"p6:(0, 3, 3, 0, 0, 0):10",-0.7385025024414062,8,11,transformer,64,2,279168,6,8,large,0,2,800
16,"p6:(2, 0, 0, 0, 0, 2):11",-1.350691795349121,8,11,transformer,64,2,279168,6,8,large,0,2,800
16,"p6:(1, 2, 2, 1, 2, 1):12",-1.1743812561035156,8,11,transformer,64,2,279168,6,8,large,0,2,800
16,"p6:(2, 0, 2, 0, 3, 1):13",-1.181962013244629,8,11,transformer,64,2,279168,6,8,large,0,2,800
16,"p6:(0, 1, 0, 1, 2, 3):14",0.5002689361572266,8,11,transformer,64,2,279168,6,8,large,1,2,800
16,"p6:(2, 3, 3, 3, 1, 2):15",-0.5069808959960938,8,11,transformer,64,2,279168,6,8,large,0,2,800
16,"p6:(1, 3, 0, 1, 0, 1):0",0.05332374572753906,8,11,transformer,64,4,279168,6,8,large,1,2,800
16,"p6:(1, 2, 1, 2, 1, 2):1",-1.5027141571044922,8,11,transformer,64,4,279168,6,8,large,0,2,800
16,"p6:(2, 2, 1, 1, 2, 1):2",-0.9158973693847656,8,11,transformer,64,4,279168,6,8,large,0,2,800
16,"p6:(0, 1, 0, 2, 3, 3):3",-1.0114154815673828,8,11,transformer,64,4,279168,6,8,large,0,2,800
