accuracy,accuracy_ci_high,accuracy_ci_low,dependency_span,mean_margin,model_depth,model_seed,model_width,n_families,nuisance_count,parameter_count,predictive_order,raw_length,span_mode,training_budget,training_steps
1.0,1.0,1.0,1,7.338105797767639,16,11,64,16,8,546944,1,1,contiguous,1,400
1.0,1.0,1.0,1,7.172991156578064,16,11,64,16,0,546944,1,1,large,1,400
1.0,1.0,1.0,1,7.158283174037933,16,11,64,16,2,546944,1,1,large,1,400
1.0,1.0,1.0,1,7.336602032184601,16,11,64,16,4,546944,1,1,large,1,400
1.0,1.0,1.0,1,7.338105797767639,16,11,64,16,8,546944,1,1,large,1,400
1.0,1.0,1.0,1,7.172991156578064,16,11,64,16,0,546944,1,1,moderate,1,400
1.0,1.0,1.0,1,7.158283174037933,16,11,64,16,2,546944,1,1,moderate,1,400
1.0,1.0,1.0,1,7.336602032184601,16,11,64,16,4,546944,1,1,moderate,1,400
1.0,1.0,1.0,1,7.338105797767639,16,11,64,16,8,546944,1,1,moderate,1,400
1.0,1.0,1.0,1,7.45172905921936,16,11,64,16,0,546944,1,4,contiguous,1,400
1.0,1.0,1.0,1,7.380030930042267,16,11,64,16,2,546944,1,4,contiguous,1,400
1.0,1.0,1.0,1,7.022721290588379,16,11,64,16,4,546944,1,4,contiguous,1,400
1.0,1.0,1.0,1,7.232762038707733,16,11,64,16,8,546944,1,4,contiguous,1,400
1.0,1.0,1.0,1,7.45172905921936,16,11,64,16,0,546944,1,4,large,1,400
1.0,1.0,1.0,1,7.380030930042267,16,11,64,16,2,546944,1,4,large,1,400
1.0,1.0,1.0,1,7.022721290588379,16,11,64,16,4,546944,1,4,large,1,400
1.0,1.0,1.0,1,7.232762038707733,16,11,64,16,8,546944,1,4,large,1,400
1.0,1.0,1.0,1,7.45172905921936,16,11,64,16,0,546944,1,4,moderate,1,400
1.0,1.0,1.0,1,7.380030930042267,16,11,64,16,2,546944,1,4,moderate,1,400
1.0,1.0,1.0,1,7.022721290588379,16,11,64,16,4,546944,1,4,moderate,1,400
1.0,1.0,1.0,1,7.232762038707733,16,11,64,16,8,546944,1,4,moderate,1,400
1.0,1.0,1.0,1,8.658280491828918,16,11,64,16,0,546944,1,8,contiguous,1,400
1.0,1.0,1.0,1,8.536528825759888,16,11,64,16,2,546944,1,8,contiguous,1,400
1.0,1.0,1.0,1,8.516521334648132,16,11,64,16,4,546944,1,8,contiguous,1,400
1.0,1.0,1.0,1,8.294624388217926,16,11,64,16,8,546944,1,8,contiguous,1,400
1.0,1.0,1.0,1,8.658280491828918,16,11,64,16,0,546944,1,8,large,1,400
1.0,1.0,1.0,1,8.536528825759888,16,11,64,16,2,546944,1,8,large,1,400
1.0,1.0,1.0,1,8.516521334648132,16,11,64,16,4,546944,1,8,large,1,400
1.0,1.0,1.0,1,8.294624388217926,16,11,64,16,8,546944,1,8,large,1,400
1.0,1.0,1.0,1,8.658280491828918,16,11,64,16,0,546944,1,8,moderate,1,400
1.0,1.0,1.0,1,8.536528825759888,16,11,64,16,2,546944,1,8,moderate,1,400
1.0,1.0,1.0,1,8.516521334648132,16,11,64,16,4,546944,1,8,moderate,1,400
1.0,1.0,1.0,1,8.294624388217926,16,11,64,16,8,546944,1,8,moderate,1,400
0.4375,0.6875,0.1875,2,-0.1290684938430786,16,11,64,16,0,546944,2,2,contiguous,1,400
0.4375,0.6875,0.1875,2,-0.14817684888839722,16,11,64,16,2,546944,2,2,contiguous,1,400
0.4375,0.6875,0.1875,2,-0.13535469770431519,16,11,64,16,4,546944,2,2,contiguous,1,400
0.4375,0.6875,0.1875,2,-0.08390933275222778,16,11,64,16,8,546944,2,2,contiguous,1,400
0.6875,0.875,0.4375,3,1.9669252634048462,16,11,64,16,0,546944,2,2,moderate,1,400
0.625,0.875,0.375,3,1.3098263144493103,16,11,64,16,2,546944,2,2,moderate,1,400
0.625,0.875,0.375,3,1.6278284192085266,16,11,64,16,4,546944,2,2,moderate,1,400
0.6875,0.8765624999999986,0.4375,3,1.630125641822815,16,11,64,16,8,546944,2,2,moderate,1,400
0.6875,0.875,0.4375,4,1.8099229335784912,16,11,64,16,0,546944,2,2,large,1,400
0.6875,0.875,0.4375,4,1.3877810835838318,16,11,64,16,2,546944,2,2,large,1,400
0.6875,0.875,0.4375,4,1.708042860031128,16,11,64,16,4,546944,2,2,large,1,400
0.6875,0.875,0.4375,4,1.749042570590973,16,11,64,16,8,546944,2,2,large,1,400
0.6875,0.875,0.4375,2,1.6335886120796204,16,11,64,16,0,546944,2,4,contiguous,1,400
0.6875,0.8765624999999986,0.4375,2,1.3316317200660706,16,11,64,16,2,546944,2,4,contiguous,1,400
0.6875,0.875,0.4375,2,1.6503069400787354,16,11,64,16,4,546944,2,4,contiguous,1,400
0.6875,0.875,0.4375,2,1.592704951763153,16,11,64,16,8,546944,2,4,contiguous,1,400
0.4375,0.6875,0.25,3,-0.037066042423248305,16,11,64,16,0,546944,2,4,moderate,1,400
0.4375,0.6875,0.1875,3,-0.06208592653274536,16,11,64,16,2,546944,2,4,moderate,1,400
0.4375,0.6875,0.1875,3,-0.04122650623321533,16,11,64,16,4,546944,2,4,moderate,1,400
0.4375,0.6875,0.1875,3,-0.07158714532852173,16,11,64,16,8,546944,2,4,moderate,1,400
0.6875,0.875,0.4375,4,0.2972959280014038,16,11,64,16,0,546944,2,4,large,1,400
0.625,0.875,0.375,4,0.23819977045059204,16,11,64,16,2,546944,2,4,large,1,400
0.6875,0.875,0.5,4,0.32939326763153076,16,11,64,16,4,546944,2,4,large,1,400
0.5625,0.8125,0.3125,4,0.11304277181625366,16,11,64,16,8,546944,2,4,large,1,400
0.6875,0.875,0.4375,2,2.923343539237976,16,11,64,16,0,546944,2,8,contiguous,1,400
0.625,0.8125,0.375,2,2.6035673022270203,16,11,64,16,2,546944,2,8,contiguous,1,400
0.625,0.8140624999999986,0.375,2,2.5822030901908875,16,11,64,16,4,546944,2,8,contiguous,1,400
0.625,0.8125,0.375,2,2.1705731749534607,16,11,64,16,8,546944,2,8,contiguous,1,400
0.5625,0.8125,0.3125,3,1.0498035550117493,16,11,64,16,0,546944,2,8,moderate,1,400
0.5625,0.8125,0.3125,3,1.076720952987671,16,11,64,16,2,546944,2,8,moderate,1,400
0.5625,0.8125,0.3125,3,0.8738875985145569,16,11,64,16,4,546944,2,8,moderate,1,400
0.4375,0.6875,0.1875,3,0.29451650381088257,16,11,64,16,8,546944,2,8,moderate,1,400
0.6875,0.875,0.4375,4,1.3646153211593628,16,11,64,16,0,546944,2,8,large,1,400
0.625,0.875,0.375,4,1.0768118500709534,16,11,64,16,2,546944,2,8,large,1,400
0.5625,0.8125,0.3125,4,0.8561590313911438,16,11,64,16,4,546944,2,8,large,1,400
0.4375,0.6875,0.1875,4,-0.041023850440979004,16,11,64,16,8,546944,2,8,large,1,400
0.3125,0.5625,0.125,3,-0.25792354345321655,16,11,64,16,0,546944,3,3,contiguous,1,400
0.3125,0.5625,0.125,3,-0.29731911420822144,16,11,64,16,2,546944,3,3,contiguous,1,400
0.375,0.625,0.125,3,-0.23320496082305908,16,11,64,16,4,546944,3,3,contiguous,1,400
0.3125,0.5625,0.125,3,-0.3338303565979004,16,11,64,16,8,546944,3,3,contiguous,1,400
0.4375,0.6875,0.1875,5,-0.1710907220840454,16,11,64,16,0,546944,3,3,moderate,1,400
0.3125,0.5,0.125,5,-0.25105535984039307,16,11,64,16,2,546944,3,3,moderate,1,400
0.3125,0.5625,0.125,5,-0.2607717514038086,16,11,64,16,4,546944,3,3,moderate,1,400
0.375,0.625,0.125,5,-0.20503026247024536,16,11,64,16,8,546944,3,3,moderate,1,400
0.3125,0.5625,0.125,7,-0.15938597917556763,16,11,64,16,0,546944,3,3,large,1,400
0.3125,0.5625,0.0625,7,-0.3043398857116699,16,11,64,16,2,546944,3,3,large,1,400
0.3125,0.5625,0.0625,7,-0.23712158203125,16,11,64,16,4,546944,3,3,large,1,400
0.375,0.625,0.125,7,-0.32509440183639526,16,11,64,16,8,546944,3,3,large,1,400
0.3125,0.5625,0.125,3,-0.22326523065567017,16,11,64,16,0,546944,3,6,contiguous,1,400
0.3125,0.5625,0.125,3,-0.21211737394332886,16,11,64,16,2,546944,3,6,contiguous,1,400
0.375,0.625,0.125,3,-0.20357799530029297,16,11,64,16,4,546944,3,6,contiguous,1,400
0.375,0.625,0.125,3,-0.18212372064590454,16,11,64,16,8,546944,3,6,contiguous,1,400
0.375,0.625,0.1875,5,-0.2597442865371704,16,11,64,16,0,546944,3,6,moderate,1,400
0.375,0.625,0.125,5,-0.23873049020767212,16,11,64,16,2,546944,3,6,moderate,1,400
0.375,0.625,0.125,5,-0.22998863458633423,16,11,64,16,4,546944,3,6,moderate,1,400
0.375,0.625,0.125,5,-0.25453460216522217,16,11,64,16,8,546944,3,6,moderate,1,400
0.375,0.625,0.125,7,-0.17919623851776123,16,11,64,16,0,546944,3,6,large,1,400
0.375,0.625,0.1859375000000001,7,-0.20022660493850708,16,11,64,16,2,546944,3,6,large,1,400
0.375,0.625,0.1875,7,-0.23752546310424805,16,11,64,16,4,546944,3,6,large,1,400
0.3125,0.5625,0.125,7,-0.22836536169052124,16,11,64,16,8,546944,3,6,large,1,400
0.5,0.75,0.25,3,-0.04300081729888916,16,11,64,16,0,546944,3,8,contiguous,1,400
0.5,0.75,0.25,3,-0.0693632960319519,16,11,64,16,2,546944,3,8,contiguous,1,400
0.5,0.75,0.25,3,-0.033831894397735596,16,11,64,16,4,546944,3,8,contiguous,1,400
0.4375,0.6875,0.25,3,-0.24842464923858643,16,11,64,16,8,546944,3,8,contiguous,1,400
0.5,0.75,0.25,5,0.026366055011749268,16,11,64,16,0,546944,3,8,moderate,1,400
0.4375,0.6875,0.1875,5,-0.10098868608474731,16,11,64,16,2,546944,3,8,moderate,1,400
0.4375,0.6875,0.1875,5,-0.15514683723449707,16,11,64,16,4,546944,3,8,moderate,1,400
0.375,0.625,0.125,5,-0.3438633680343628,16,11,64,16,8,546944,3,8,moderate,1,400
0.3125,0.5625,0.125,7,-0.2529667019844055,16,11,64,16,0,546944,3,8,large,1,400
0.375,0.625,0.1875,7,-0.3604165315628052,16,11,64,16,2,546944,3,8,large,1,400
0.375,0.625,0.125,7,-0.25854891538619995,16,11,64,16,4,546944,3,8,large,1,400
0.4375,0.6875,0.1875,7,-0.25317269563674927,16,11,64,16,8,546944,3,8,large,1,400
0.3125,0.5625,0.125,4,-0.42336779832839966,16,11,64,16,0,546944,4,4,contiguous,1,400
0.3125,0.5625,0.12343750000000009,4,-0.43370771408081055,16,11,64,16,2,546944,4,4,contiguous,1,400
0.3125,0.5625,0.125,4,-0.4576117992401123,16,11,64,16,4,546944,4,4,contiguous,1,400
0.25,0.4375,0.0625,4,-0.6013278961181641,16,11,64,16,8,546944,4,4,contiguous,1,400
0.4375,0.6875,0.1875,7,-0.22377723455429077,16,11,64,16,0,546944,4,4,moderate,1,400
0.4375,0.6875,0.1875,7,-0.22510218620300293,16,11,64,16,2,546944,4,4,moderate,1,400
0.4375,0.6875,0.1875,7,-0.19375890493392944,16,11,64,16,4,546944,4,4,moderate,1,400
0.4375,0.6875,0.1875,7,-0.21154946088790894,16,11,64,16,8,546944,4,4,moderate,1,400
0.4375,0.6875,0.1875,10,-0.24921923875808716,16,11,64,16,0,546944,4,4,large,1,400
0.4375,0.6875,0.1875,10,-0.24299860000610352,16,11,64,16,2,546944,4,4,large,1,400
0.4375,0.6875,0.25,10,-0.23618382215499878,16,11,64,16,4,546944,4,4,large,1,400
0.4375,0.6875,0.1875,10,-0.1769242286682129,16,11,64,16,8,546944,4,4,large,1,400
0.4375,0.6875,0.1875,4,-0.1870650053024292,16,11,64,16,0,546944,4,6,contiguous,1,400
0.4375,0.6875,0.1875,4,-0.1889336109161377,16,11,64,16,2,546944,4,6,contiguous,1,400
0.4375,0.6875,0.1875,4,-0.17787230014801025,16,11,64,16,4,546944,4,6,contiguous,1,400
0.4375,0.6875,0.1875,4,-0.19657957553863525,16,11,64,16,8,546944,4,6,contiguous,1,400
0.4375,0.6875,0.1875,7,-0.08695173263549805,16,11,64,16,0,546944,4,6,moderate,1,400
0.4375,0.6875,0.1875,7,-0.08932381868362427,16,11,64,16,2,546944,4,6,moderate,1,400
0.4375,0.6875,0.1875,7,-0.09024584293365479,16,11,64,16,4,546944,4,6,moderate,1,400
0.4375,0.6875,0.1875,7,-0.1055329442024231,16,11,64,16,8,546944,4,6,moderate,1,400
0.4375,0.6875,0.1875,10,-0.1854337453842163,16,11,64,16,0,546944,4,6,large,1,400
0.4375,0.6875,0.1875,10,-0.10250222682952881,16,11,64,16,2,546944,4,6,large,1,400
0.5,0.75,0.25,10,-0.09679043292999268,16,11,64,16,4,546944,4,6,large,1,400
0.4375,0.6875,0.1875,10,-0.18206369876861572,16,11,64,16,8,546944,4,6,large,1,400
0.25,0.5,0.0625,4,-0.327525794506073,16,11,64,16,0,546944,4,8,contiguous,1,400
0.3125,0.5625,0.125,4,-0.24801737070083618,16,11,64,16,2,546944,4,8,contiguous,1,400
0.3125,0.5,0.125,4,-0.3335188031196594,16,11,64,16,4,546944,4,8,contiguous,1,400
0.375,0.625,0.125,4,-0.23266851902008057,16,11,64,16,8,546944,4,8,contiguous,1,400
0.4375,0.6875,0.1875,7,-0.12733393907546997,16,11,64,16,0,546944,4,8,moderate,1,400
0.4375,0.6875,0.1875,7,-0.1306612491607666,16,11,64,16,2,546944,4,8,moderate,1,400
0.4375,0.6875,0.1875,7,-0.1239272952079773,16,11,64,16,4,546944,4,8,moderate,1,400
0.4375,0.6875,0.1875,7,-0.10734599828720091,16,11,64,16,8,546944,4,8,moderate,1,400
0.375,0.625,0.1875,10,-0.11962652206420897,16,11,64,16,0,546944,4,8,large,1,400
0.375,0.625,0.1875,10,-0.1239965558052063,16,11,64,16,2,546944,4,8,large,1,400
0.375,0.625,0.1875,10,-0.20033574104309082,16,11,64,16,4,546944,4,8,large,1,400
0.5,0.75,0.25,10,-0.22985726594924927,16,11,64,16,8,546944,4,8,large,1,400
0.1875,0.375,0.0,6,-0.4346679449081421,16,11,64,16,0,546944,6,6,contiguous,1,400
0.1875,0.375,0.0,6,-0.43679410219192505,16,11,64,16,2,546944,6,6,contiguous,1,400
0.1875,0.375,0.0,6,-0.4489184021949768,16,11,64,16,4,546944,6,6,contiguous,1,400
0.1875,0.375,0.0,6,-0.4120534658432007,16,11,64,16,8,546944,6,6,contiguous,1,400
0.1875,0.375,0.0,11,-0.41229039430618286,16,11,64,16,0,546944,6,6,moderate,1,400
0.1875,0.4375,0.0,11,-0.4093278646469116,16,11,64,16,2,546944,6,6,moderate,1,400
0.1875,0.375,0.0,11,-0.4050195813179016,16,11,64,16,4,546944,6,6,moderate,1,400
0.25,0.5,0.0625,11,-0.34408140182495117,16,11,64,16,8,546944,6,6,moderate,1,400
0.1875,0.375,0.0,16,-0.40468889474868774,16,11,64,16,0,546944,6,6,large,1,400
0.1875,0.375,0.0,16,-0.45154160261154175,16,11,64,16,2,546944,6,6,large,1,400
0.1875,0.375,0.0,16,-0.41483980417251587,16,11,64,16,4,546944,6,6,large,1,400
0.125,0.3125,0.0,16,-0.4583519697189331,16,11,64,16,8,546944,6,6,large,1,400
0.3125,0.5625,0.125,6,-0.4198768138885498,16,11,64,16,0,546944,6,8,contiguous,1,400
0.3125,0.5625,0.125,6,-0.4030454754829407,16,11,64,16,2,546944,6,8,contiguous,1,400
0.25,0.5,0.0625,6,-0.4866023063659668,16,11,64,16,4,546944,6,8,contiguous,1,400
0.25,0.5,0.0625,6,-0.49827563762664795,16,11,64,16,8,546944,6,8,contiguous,1,400
0.1875,0.4375,0.0,11,-0.3786776065826416,16,11,64,16,0,546944,6,8,moderate,1,400
0.25,0.5,0.0625,11,-0.33305901288986206,16,11,64,16,2,546944,6,8,moderate,1,400
0.125,0.3125,0.0,11,-0.44431811571121216,16,11,64,16,4,546944,6,8,moderate,1,400
0.1875,0.375,0.0,11,-0.4235392212867737,16,11,64,16,8,546944,6,8,moderate,1,400
0.1875,0.375,0.0,16,-0.39245450496673584,16,11,64,16,0,546944,6,8,large,1,400
0.125,0.3125,0.0,16,-0.39115601778030396,16,11,64,16,2,546944,6,8,large,1,400
0.1875,0.375,0.0,16,-0.5039702653884888,16,11,64,16,4,546944,6,8,large,1,400
0.1875,0.375,0.0,16,-0.29996258020401,16,11,64,16,8,546944,6,8,large,1,400
0.1875,0.375,0.0,6,-0.35986649990081787,16,11,64,16,0,546944,6,10,contiguous,1,400
0.1875,0.375,0.0,6,-0.37643706798553467,16,11,64,16,2,546944,6,10,contiguous,1,400
0.1875,0.375,0.0,6,-0.3781764507293701,16,11,64,16,4,546944,6,10,contiguous,1,400
0.1875,0.4375,0.0,6,-0.43979740142822266,16,11,64,16,8,546944,6,10,contiguous,1,400
0.1875,0.375,0.0,11,-0.3313751220703125,16,11,64,16,0,546944,6,10,moderate,1,400
0.1875,0.375,0.0,11,-0.3514605760574341,16,11,64,16,2,546944,6,10,moderate,1,400
0.1875,0.375,0.0,11,-0.35207927227020264,16,11,64,16,4,546944,6,10,moderate,1,400
0.1875,0.375,0.06093750000000009,11,-0.3737384080886841,16,11,64,16,8,546944,6,10,moderate,1,400
0.3125,0.5625,0.125,16,-0.29073917865753174,16,11,64,16,0,546944,6,10,large,1,400
0.25,0.5,0.0625,16,-0.34565287828445435,16,11,64,16,2,546944,6,10,large,1,400
0.125,0.3125,0.0,16,-0.40271562337875366,16,11,64,16,4,546944,6,10,large,1,400
0.25,0.5,0.0625,16,-0.34950023889541626,16,11,64,16,8,546944,6,10,large,1,400
0.3125,0.5625,0.125,8,-0.24133843183517456,16,11,64,16,0,546944,8,8,contiguous,1,400
0.3125,0.5625,0.125,8,-0.24782657623291016,16,11,64,16,2,546944,8,8,contiguous,1,400
0.25,0.5,0.0625,8,-0.3455294966697693,16,11,64,16,4,546944,8,8,contiguous,1,400
0.25,0.5,0.0625,8,-0.3762918710708618,16,11,64,16,8,546944,8,8,contiguous,1,400
0.1875,0.375,0.0,15,-0.43036240339279175,16,11,64,16,0,546944,8,8,moderate,1,400
0.1875,0.375,0.0,15,-0.42702800035476685,16,11,64,16,2,546944,8,8,moderate,1,400
0.1875,0.3765624999999986,0.0,15,-0.4274955987930298,16,11,64,16,4,546944,8,8,moderate,1,400
0.1875,0.375,0.0,15,-0.4605582356452942,16,11,64,16,8,546944,8,8,moderate,1,400
0.1875,0.375,0.0,22,-0.42657750844955444,16,11,64,16,0,546944,8,8,large,1,400
0.1875,0.375,0.0,22,-0.4121682643890381,16,11,64,16,2,546944,8,8,large,1,400
0.1875,0.375,0.0,22,-0.43482255935668945,16,11,64,16,4,546944,8,8,large,1,400
0.25,0.4375,0.0625,22,-0.42366015911102295,16,11,64,16,8,546944,8,8,large,1,400
0.1875,0.375,0.0,8,-0.39326220750808716,16,11,64,16,0,546944,8,10,contiguous,1,400
0.1875,0.375,0.0625,8,-0.3852018117904663,16,11,64,16,2,546944,8,10,contiguous,1,400
0.1875,0.4375,0.0,8,-0.43483078479766846,16,11,64,16,4,546944,8,10,contiguous,1,400
0.1875,0.375,0.0,8,-0.4243053197860718,16,11,64,16,8,546944,8,10,contiguous,1,400
0.25,0.5,0.0625,15,-0.30339592695236206,16,11,64,16,0,546944,8,10,moderate,1,400
0.25,0.4390624999999986,0.0625,15,-0.3125872015953064,16,11,64,16,2,546944,8,10,moderate,1,400
0.1875,0.4375,0.0,15,-0.34302622079849243,16,11,64,16,4,546944,8,10,moderate,1,400
0.25,0.5,0.0625,15,-0.34428274631500244,16,11,64,16,8,546944,8,10,moderate,1,400
0.1875,0.375,0.0,22,-0.3751305937767029,16,11,64,16,0,546944,8,10,large,1,400
0.1875,0.375,0.0,22,-0.37528276443481445,16,11,64,16,2,546944,8,10,large,1,400
0.1875,0.375,0.0,22,-0.4283076524734497,16,11,64,16,4,546944,8,10,large,1,400
0.1875,0.375,0.0,22,-0.471746027469635,16,11,64,16,8,546944,8,10,large,1,400
1.0,1.0,1.0,1,10.034686803817749,24,11,32,16,0,210752,1,1,contiguous,1,400
1.0,1.0,1.0,1,10.05743259191513,24,11,32,16,2,210752,1,1,contiguous,1,400
1.0,1.0,1.0,1,10.019075751304626,24,11,32,16,4,210752,1,1,contiguous,1,400
1.0,1.0,1.0,1,10.04433935880661,24,11,32,16,8,210752,1,1,contiguous,1,400
1.0,1.0,1.0,1,10.034686803817749,24,11,32,16,0,210752,1,1,large,1,400
1.0,1.0,1.0,1,10.05743259191513,24,11,32,16,2,210752,1,1,large,1,400
1.0,1.0,1.0,1,10.019075751304626,24,11,32,16,4,210752,1,1,large,1,400
1.0,1.0,1.0,1,10.04433935880661,24,11,32,16,8,210752,1,1,large,1,400
1.0,1.0,1.0,1,10.034686803817749,24,11,32,16,0,210752,1,1,moderate,1,400
1.0,1.0,1.0,1,10.05743259191513,24,11,32,16,2,210752,1,1,moderate,1,400
1.0,1.0,1.0,1,10.019075751304626,24,11,32,16,4,210752,1,1,moderate,1,400
1.0,1.0,1.0,1,10.04433935880661,24,11,32,16,8,210752,1,1,moderate,1,400
1.0,1.0,1.0,1,10.218259453773499,24,11,32,16,0,210752,1,4,contiguous,1,400
1.0,1.0,1.0,1,10.30274909734726,24,11,32,16,2,210752,1,4,contiguous,1,400
1.0,1.0,1.0,1,10.192166090011597,24,11,32,16,4,210752,1,4,contiguous,1,400
1.0,1.0,1.0,1,10.12102597951889,24,11,32,16,8,210752,1,4,contiguous,1,400
1.0,1.0,1.0,1,10.218259453773499,24,11,32,16,0,210752,1,4,large,1,400
1.0,1.0,1.0,1,10.30274909734726,24,11,32,16,2,210752,1,4,large,1,400
1.0,1.0,1.0,1,10.192166090011597,24,11,32,16,4,210752,1,4,large,1,400
1.0,1.0,1.0,1,10.12102597951889,24,11,32,16,8,210752,1,4,large,1,400
1.0,1.0,1.0,1,10.218259453773499,24,11,32,16,0,210752,1,4,moderate,1,400
1.0,1.0,1.0,1,10.30274909734726,24,11,32,16,2,210752,1,4,moderate,1,400
1.0,1.0,1.0,1,10.192166090011597,24,11,32,16,4,210752,1,4,moderate,1,400
1.0,1.0,1.0,1,10.12102597951889,24,11,32,16,8,210752,1,4,moderate,1,400
1.0,1.0,1.0,1,9.48999536037445,24,11,32,16,0,210752,1,8,contiguous,1,400
1.0,1.0,1.0,1,9.629818379878998,24,11,32,16,2,210752,1,8,contiguous,1,400
1.0,1.0,1.0,1,9.670023918151855,24,11,32,16,4,210752,1,8,contiguous,1,400
1.0,1.0,1.0,1,9.677249372005463,24,11,32,16,8,210752,1,8,contiguous,1,400
1.0,1.0,1.0,1,9.48999536037445,24,11,32,16,0,210752,1,8,large,1,400
1.0,1.0,1.0,1,9.629818379878998,24,11,32,16,2,210752,1,8,large,1,400
1.0,1.0,1.0,1,9.670023918151855,24,11,32,16,4,210752,1,8,large,1,400
1.0,1.0,1.0,1,9.677249372005463,24,11,32,16,8,210752,1,8,large,1,400
1.0,1.0,1.0,1,9.48999536037445,24,11,32,16,0,210752,1,8,moderate,1,400
1.0,1.0,1.0,1,9.629818379878998,24,11,32,16,2,210752,1,8,moderate,1,400
1.0,1.0,1.0,1,9.670023918151855,24,11,32,16,4,210752,1,8,moderate,1,400
1.0,1.0,1.0,1,9.677249372005463,24,11,32,16,8,210752,1,8,moderate,1,400
1.0,1.0,1.0,2,7.7432549595832825,24,11,32,16,0,210752,2,2,contiguous,1,400
0.9375,1.0,0.8125,2,7.252560973167419,24,11,32,16,2,210752,2,2,contiguous,1,400
1.0,1.0,1.0,2,6.814419209957123,24,11,32,16,4,210752,2,2,contiguous,1,400
1.0,1.0,1.0,2,7.648749947547913,24,11,32,16,8,210752,2,2,contiguous,1,400
1.0,1.0,1.0,3,7.05803257226944,24,11,32,16,0,210752,2,2,moderate,1,400
1.0,1.0,1.0,3,6.990157425403595,24,11,32,16,2,210752,2,2,moderate,1,400
1.0,1.0,1.0,3,7.050924301147461,24,11,32,16,4,210752,2,2,moderate,1,400
1.0,1.0,1.0,3,6.906976521015167,24,11,32,16,8,210752,2,2,moderate,1,400
1.0,1.0,1.0,4,8.141665518283844,24,11,32,16,0,210752,2,2,large,1,400
1.0,1.0,1.0,4,8.051616549491882,24,11,32,16,2,210752,2,2,large,1,400
1.0,1.0,1.0,4,7.825138092041016,24,11,32,16,4,210752,2,2,large,1,400
1.0,1.0,1.0,4,7.792319178581238,24,11,32,16,8,210752,2,2,large,1,400
0.875,1.0,0.6875,2,6.624372065067291,24,11,32,16,0,210752,2,4,contiguous,1,400
0.875,1.0,0.6875,2,6.530519723892212,24,11,32,16,2,210752,2,4,contiguous,1,400
0.875,1.0,0.6875,2,6.250753939151764,24,11,32,16,4,210752,2,4,contiguous,1,400
0.875,1.0,0.6875,2,6.416449725627899,24,11,32,16,8,210752,2,4,contiguous,1,400
1.0,1.0,1.0,3,6.647785842418671,24,11,32,16,0,210752,2,4,moderate,1,400
1.0,1.0,1.0,3,6.462007164955139,24,11,32,16,2,210752,2,4,moderate,1,400
1.0,1.0,1.0,3,6.331750571727753,24,11,32,16,4,210752,2,4,moderate,1,400
1.0,1.0,1.0,3,6.800276696681976,24,11,32,16,8,210752,2,4,moderate,1,400
1.0,1.0,1.0,4,7.32106077671051,24,11,32,16,0,210752,2,4,large,1,400
1.0,1.0,1.0,4,7.3526304960250854,24,11,32,16,2,210752,2,4,large,1,400
1.0,1.0,1.0,4,7.285897314548492,24,11,32,16,4,210752,2,4,large,1,400
1.0,1.0,1.0,4,7.396798312664032,24,11,32,16,8,210752,2,4,large,1,400
0.875,1.0,0.6875,2,6.683894574642181,24,11,32,16,0,210752,2,8,contiguous,1,400
0.9375,1.0,0.8125,2,6.768639028072357,24,11,32,16,2,210752,2,8,contiguous,1,400
0.875,1.0,0.6875,2,6.535178005695343,24,11,32,16,4,210752,2,8,contiguous,1,400
0.875,1.0,0.6875,2,6.715131402015686,24,11,32,16,8,210752,2,8,contiguous,1,400
0.9375,1.0,0.8125,3,6.136450946331024,24,11,32,16,0,210752,2,8,moderate,1,400
0.9375,1.0,0.8125,3,6.143554627895355,24,11,32,16,2,210752,2,8,moderate,1,400
0.9375,1.0,0.8125,3,5.948260486125946,24,11,32,16,4,210752,2,8,moderate,1,400
0.9375,1.0,0.8125,3,5.7473830580711365,24,11,32,16,8,210752,2,8,moderate,1,400
0.9375,1.0,0.8125,4,5.8770827651023865,24,11,32,16,0,210752,2,8,large,1,400
0.9375,1.0,0.8125,4,5.943849623203278,24,11,32,16,2,210752,2,8,large,1,400
0.9375,1.0,0.8125,4,5.776497721672058,24,11,32,16,4,210752,2,8,large,1,400
0.9375,1.0,0.8125,4,5.2742520570755005,24,11,32,16,8,210752,2,8,large,1,400
0.5625,0.8125,0.3125,3,1.6010000109672546,24,11,32,16,0,210752,3,3,contiguous,1,400
0.5625,0.8125,0.3125,3,1.7239538431167603,24,11,32,16,2,210752,3,3,contiguous,1,400
0.625,0.8125,0.375,3,1.71780264377594,24,11,32,16,4,210752,3,3,contiguous,1,400
0.625,0.875,0.375,3,1.584554374217987,24,11,32,16,8,210752,3,3,contiguous,1,400
0.5625,0.8125,0.3125,5,1.7914807796478271,24,11,32,16,0,210752,3,3,moderate,1,400
0.5625,0.8125,0.3125,5,1.877674639225006,24,11,32,16,2,210752,3,3,moderate,1,400
0.5625,0.8125,0.3125,5,1.8867055177688599,24,11,32,16,4,210752,3,3,moderate,1,400
0.5625,0.8125,0.3125,5,1.8407471776008606,24,11,32,16,8,210752,3,3,moderate,1,400
0.625,0.875,0.375,7,1.723365604877472,24,11,32,16,0,210752,3,3,large,1,400
0.625,0.875,0.375,7,1.7314223051071167,24,11,32,16,2,210752,3,3,large,1,400
