dependency_span,family_id,first_top1_layer,margin_trajectory,model_depth,model_seed,model_type,model_width,nuisance_count,parameter_count,predictive_order,raw_length,settling_delay,span_mode,stable_top1_layer,top1_reversals,training_budget,training_steps
8,"p8:(0, 2, 2, 0, 2, 3, 2, 1):14",2,-23.5787;-0.344152;2.16367;1.30891;0.0192423;0.204957;-0.496921;-0.60167;-0.350389;-0.445105;-0.439213;-0.470749;-0.275455,12,11,transformer,32,0,108224,8,8,,contiguous,,2,1,400
8,"p8:(3, 2, 3, 1, 1, 2, 3, 2):15",4,-23.1083;-5.43467;-2.4873;-1.96426;0.187176;0.0182505;0.687603;0.24967;0.296093;-0.0814142;0.00884247;0.194704;0.191714,12,11,transformer,32,0,108224,8,8,6,contiguous,10,3,1,400
1,"p1:(2,):0",1,-43.3008;1.00317;1.8173;3.74016;7.57521;8.80532;9.64299;11.1964;11.7523;12.8538;12.1795;12.2798;12.7959,12,11,transformer,64,0,413056,1,1,0,contiguous,1,1,1,400
1,"p1:(3,):1",1,-31.627;19.1221;22.1806;23.4912;28.2788;33.5619;31.4158;29.2696;27.0187;21.7592;17.8023;15.1965;12.476,12,11,transformer,64,0,413056,1,1,0,contiguous,1,1,1,400
1,"p1:(2,):2",1,-43.3008;1.00317;1.8173;3.74016;7.57521;8.80532;9.64299;11.1964;11.7523;12.8538;12.1795;12.2798;12.7959,12,11,transformer,64,0,413056,1,1,0,contiguous,1,1,1,400
1,"p1:(0,):3",1,-37.3332;14.3588;15.4911;17.6182;25.7019;24.1385;21.3955;17.5743;13.6014;11.049;9.34941;8.17195;6.86532,12,11,transformer,64,0,413056,1,1,0,contiguous,1,1,1,400
1,"p1:(2,):4",1,-43.3008;1.00317;1.8173;3.74016;7.57521;8.80532;9.64299;11.1964;11.7523;12.8538;12.1795;12.2798;12.7959,12,11,transformer,64,0,413056,1,1,0,contiguous,1,1,1,400
1,"p1:(0,):5",1,-37.3332;14.3588;15.4911;17.6182;25.7019;24.1385;21.3955;17.5743;13.6014;11.049;9.34941;8.17195;6.86532,12,11,transformer,64,0,413056,1,1,0,contiguous,1,1,1,400
1,"p1:(2,):6",1,-43.3008;1.00317;1.8173;3.74016;7.57521;8.80532;9.64299;11.1964;11.7523;12.8538;12.1795;12.2798;12.7959,12,11,transformer,64,0,413056,1,1,0,contiguous,1,1,1,400
1,"p1:(2,):7",1,-43.3008;1.00317;1.8173;3.74016;7.57521;8.80532;9.64299;11.1964;11.7523;12.8538;12.1795;12.2798;12.7959,12,11,transformer,64,0,413056,1,1,0,contiguous,1,1,1,400
1,"p1:(3,):8",1,-31.627;19.1221;22.1806;23.4912;28.2788;33.5619;31.4158;29.2696;27.0187;21.7592;17.8023;15.1965;12.476,12,11,transformer,64,0,413056,1,1,0,contiguous,1,1,1,400
1,"p1:(3,):9",1,-31.627;19.1221;22.1806;23.4912;28.2788;33.5619;31.4158;29.2696;27.0187;21.7592;17.8023;15.1965;12.476,12,11,transformer,64,0,413056,1,1,0,contiguous,1,1,1,400
1,"p1:(1,):10",1,-38.046;7.80795;6.15752;5.71182;12.8062;18.7255;20.5083;17.0696;16.0139;13.4852;10.8489;9.39769;8.08281,12,11,transformer,64,0,413056,1,1,0,contiguous,1,1,1,400
1,"p1:(1,):11",1,-38.046;7.80795;6.15752;5.71182;12.8062;18.7255;20.5083;17.0696;16.0139;13.4852;10.8489;9.39769;8.08281,12,11,transformer,64,0,413056,1,1,0,contiguous,1,1,1,400
1,"p1:(3,):12",1,-31.627;19.1221;22.1806;23.4912;28.2788;33.5619;31.4158;29.2696;27.0187;21.7592;17.8023;15.1965;12.476,12,11,transformer,64,0,413056,1,1,0,contiguous,1,1,1,400
1,"p1:(3,):13",1,-31.627;19.1221;22.1806;23.4912;28.2788;33.5619;31.4158;29.2696;27.0187;21.7592;17.8023;15.1965;12.476,12,11,transformer,64,0,413056,1,1,0,contiguous,1,1,1,400
1,"p1:(3,):14",1,-31.627;19.1221;22.1806;23.4912;28.2788;33.5619;31.4158;29.2696;27.0187;21.7592;17.8023;15.1965;12.476,12,11,transformer,64,0,413056,1,1,0,contiguous,1,1,1,400
1,"p1:(2,):15",1,-43.3008;1.00317;1.8173;3.74016;7.57521;8.80532;9.64299;11.1964;11.7523;12.8538;12.1795;12.2798;12.7959,12,11,transformer,64,0,413056,1,1,0,contiguous,1,1,1,400
2,"p2:(1, 1):0",10,-43.3008;-6.55818;-0.451605;-0.826115;-1.88189;-1.55489;-0.841154;-0.409687;-0.312704;-0.0643349;0.00919724;-0.050642;0.205435,12,11,transformer,64,0,413056,2,2,2,contiguous,12,3,1,400
2,"p2:(2, 3):1",,-38.046;-5.58275;-1.83385;-1.4316;-2.1695;-2.02278;-1.50017;-1.30839;-0.988319;-0.951948;-0.937071;-0.794071;-0.538971,12,11,transformer,64,0,413056,2,2,,contiguous,,0,1,400
2,"p2:(2, 2):2",3,-37.3332;-4.93854;-1.15796;0.0381384;0.997072;0.872566;0.374249;0.328762;0.00183868;-0.0181065;0.148506;0.169323;-0.0747337,12,11,transformer,64,0,413056,2,2,,contiguous,,4,1,400
2,"p2:(1, 2):3",1,-31.627;3.02601;0.605652;0.430569;-0.698927;-0.655157;-0.2082;-0.197292;0.112995;0.118809;-0.0592632;-0.0887775;-0.0624199,12,11,transformer,64,0,413056,2,2,,contiguous,,4,1,400
2,"p2:(2, 0):4",1,-43.3008;8.87107;7.35281;9.84299;8.28955;8.59733;8.41506;8.74847;9.14364;10.0354;9.8959;9.52314;8.40075,12,11,transformer,64,0,413056,2,2,0,contiguous,1,1,1,400
2,"p2:(0, 0):5",1,-37.3332;24.0712;28.3028;23.0212;17.3288;11.9763;8.39941;6.54068;5.27898;4.53603;4.11291;3.72869;3.24444,12,11,transformer,64,0,413056,2,2,0,contiguous,1,1,1,400
2,"p2:(2, 3):6",,-38.046;-5.58275;-1.83385;-1.4316;-2.1695;-2.02278;-1.50017;-1.30839;-0.988319;-0.951948;-0.937071;-0.794071;-0.538971,12,11,transformer,64,0,413056,2,2,,contiguous,,0,1,400
2,"p2:(3, 1):7",2,-37.3332;-4.95806;0.448009;1.52673;2.00205;1.60696;0.932961;0.766029;0.392616;0.324165;0.231632;0.266775;-0.0116291,12,11,transformer,64,0,413056,2,2,,contiguous,,2,1,400
2,"p2:(3, 2):8",,-38.046;-3.35982;-0.98785;-0.998165;-1.89323;-1.81839;-1.34924;-1.18756;-0.867998;-0.827377;-0.855963;-0.720318;-0.524782,12,11,transformer,64,0,413056,2,2,,contiguous,,0,1,400
2,"p2:(0, 0):9",1,-37.3332;24.0712;28.3028;23.0212;17.3288;11.9763;8.39941;6.54068;5.27898;4.53603;4.11291;3.72869;3.24444,12,11,transformer,64,0,413056,2,2,0,contiguous,1,1,1,400
2,"p2:(1, 2):10",1,-31.627;3.02601;0.605652;0.430569;-0.698927;-0.655157;-0.2082;-0.197292;0.112995;0.118809;-0.0592632;-0.0887775;-0.0624199,12,11,transformer,64,0,413056,2,2,,contiguous,,4,1,400
2,"p2:(1, 3):11",4,-37.3332;-3.86267;-1.2632;-0.661093;0.580698;0.57618;0.140213;0.141178;-0.164881;-0.163496;0.0241413;0.0574532;0.0345879,12,11,transformer,64,0,413056,2,2,6,contiguous,10,3,1,400
2,"p2:(2, 0):12",1,-43.3008;8.87107;7.35281;9.84299;8.28955;8.59733;8.41506;8.74847;9.14364;10.0354;9.8959;9.52314;8.40075,12,11,transformer,64,0,413056,2,2,0,contiguous,1,1,1,400
2,"p2:(3, 0):13",1,-31.627;27.5149;30.8815;28.558;24.2294;20.0997;14.9566;11.6712;10.0697;8.72731;7.52512;6.64712;5.64114,12,11,transformer,64,0,413056,2,2,0,contiguous,1,1,1,400
2,"p2:(3, 1):14",2,-37.3332;-4.95806;0.448009;1.52673;2.00205;1.60696;0.932961;0.766029;0.392616;0.324165;0.231632;0.266775;-0.0116291,12,11,transformer,64,0,413056,2,2,,contiguous,,2,1,400
2,"p2:(1, 0):15",1,-38.046;14.8597;14.9057;19.5062;17.7307;13.8776;10.8468;8.03619;6.94224;5.80326;4.77049;4.29479;3.87776,12,11,transformer,64,0,413056,2,2,0,contiguous,1,1,1,400
3,"p3:(0, 0, 1):0",,-38.046;-7.89736;-4.12978;-3.00303;-2.26338;-1.92017;-1.71505;-1.45308;-1.38484;-1.30164;-1.11308;-0.918795;-0.692734,12,11,transformer,64,0,413056,3,3,,contiguous,,0,1,400
3,"p3:(0, 2, 2):1",,-37.3332;-10.1503;-2.47719;-1.66713;-0.242691;-0.0355053;-0.29875;-0.204985;-0.451605;-0.417406;-0.210396;-0.155767;-0.251335,12,11,transformer,64,0,413056,3,3,,contiguous,,0,1,400
3,"p3:(1, 2, 0):2",2,-31.627;-3.59864;0.531429;1.37199;0.0567455;-0.0993519;0.194885;0.119801;0.376661;0.351385;0.153044;0.104527;-0.0365391,12,11,transformer,64,0,413056,3,3,,contiguous,,4,1,400
3,"p3:(1, 3, 1):3",,-38.046;-8.25225;-3.32348;-2.52393;-1.95739;-1.84894;-1.55667;-1.33032;-1.27964;-1.21094;-1.03501;-0.85005;-0.608559,12,11,transformer,64,0,413056,3,3,,contiguous,,0,1,400
3,"p3:(1, 0, 0):4",,-38.046;-9.50023;-3.84875;-2.88932;-2.22279;-1.91072;-1.71294;-1.45724;-1.39118;-1.31078;-1.12589;-0.93318;-0.683233,12,11,transformer,64,0,413056,3,3,,contiguous,,0,1,400
3,"p3:(1, 0, 0):5",,-38.046;-9.50023;-3.84875;-2.88932;-2.22279;-1.91072;-1.71294;-1.45724;-1.39118;-1.31078;-1.12589;-0.93318;-0.683233,12,11,transformer,64,0,413056,3,3,,contiguous,,0,1,400
3,"p3:(1, 1, 2):6",,-37.3332;-10.4429;-3.77396;-2.3933;-0.763796;-0.429386;-0.605433;-0.454412;-0.670582;-0.610523;-0.381077;-0.310902;-0.348564,12,11,transformer,64,0,413056,3,3,,contiguous,,0,1,400
3,"p3:(0, 0, 3):7",2,-31.627;-4.81372;0.429847;1.56667;0.309105;0.0945072;0.33824;0.235895;0.47583;0.438669;0.231684;0.176075;0.11614,12,11,transformer,64,0,413056,3,3,0,contiguous,2,1,1,400
3,"p3:(1, 2, 0):8",2,-31.627;-3.59864;0.531429;1.37199;0.0567455;-0.0993519;0.194885;0.119801;0.376661;0.351385;0.153044;0.104527;-0.0365391,12,11,transformer,64,0,413056,3,3,,contiguous,,4,1,400
3,"p3:(0, 1, 0):9",,-38.046;-8.52201;-2.67922;-2.05614;-1.65341;-1.48601;-1.3852;-1.19097;-1.15932;-1.10694;-0.945816;-0.769777;-0.633698,12,11,transformer,64,0,413056,3,3,,contiguous,,0,1,400
3,"p3:(0, 0, 0):10",,-37.3332;-9.24714;-2.4788;-1.71603;-0.314049;-0.0934467;-0.339664;-0.235327;-0.475258;-0.437815;-0.230366;-0.174816;-0.169605,12,11,transformer,64,0,413056,3,3,,contiguous,,0,1,400
3,"p3:(1, 3, 3):11",2,-31.627;-3.70974;1.66146;1.71811;0.505686;0.253038;0.468575;0.351017;0.578337;0.53055;0.314814;0.252481;0.240238,12,11,transformer,64,0,413056,3,3,0,contiguous,2,1,1,400
3,"p3:(1, 1, 2):12",,-37.3332;-10.4429;-3.77396;-2.3933;-0.763796;-0.429386;-0.605433;-0.454412;-0.670582;-0.610523;-0.381077;-0.310902;-0.348564,12,11,transformer,64,0,413056,3,3,,contiguous,,0,1,400
3,"p3:(3, 0, 1):13",,-37.3332;-9.3833;-2.71385;-1.81823;-0.315189;-0.0786552;-0.335047;-0.233931;-0.479111;-0.439814;-0.226877;-0.170336;-0.165731,12,11,transformer,64,0,413056,3,3,,contiguous,,0,1,400
3,"p3:(2, 3, 1):14",,-43.3008;-9.8442;-3.20486;-2.66384;-2.12631;-1.76396;-1.21988;-0.709511;-0.855253;-0.572411;-0.283533;-0.280882;-0.0240536,12,11,transformer,64,0,413056,3,3,,contiguous,,0,1,400
3,"p3:(1, 2, 3):15",,-43.3008;-9.75648;-3.27303;-2.79577;-2.25544;-1.80566;-1.33251;-0.814644;-0.945612;-0.659344;-0.365887;-0.356085;-0.0937061,12,11,transformer,64,0,413056,3,3,,contiguous,,0,1,400
4,"p4:(3, 3, 1, 1):0",4,-37.3332;-7.05699;-1.77765;-1.24619;0.0189953;0.159153;-0.146341;-0.0825863;-0.342793;-0.321934;-0.12641;-0.0808182;-0.0866051,12,11,transformer,64,0,413056,4,4,,contiguous,,2,1,400
4,"p4:(0, 1, 2, 1):1",,-37.3332;-7.20902;-4.92715;-3.32327;-1.46665;-0.969763;-1.02992;-0.806532;-0.9793;-0.884331;-0.625381;-0.535107;-0.490992,12,11,transformer,64,0,413056,4,4,,contiguous,,0,1,400
4,"p4:(2, 0, 2, 0):2",,-37.3332;-10.0359;-3.37814;-2.26712;-0.669115;-0.354313;-0.547829;-0.408972;-0.630119;-0.574816;-0.349527;-0.28245;-0.265633,12,11,transformer,64,0,413056,4,4,,contiguous,,0,1,400
4,"p4:(3, 1, 0, 2):3",,-43.3008;-12.9634;-7.20736;-5.42499;-4.06675;-3.10449;-2.38853;-1.67234;-1.69571;-1.31735;-0.945761;-0.882874;-0.560068,12,11,transformer,64,0,413056,4,4,,contiguous,,0,1,400
4,"p4:(1, 3, 3, 2):4",,-38.046;-7.68624;-3.04985;-2.3469;-1.85262;-1.64341;-1.51269;-1.30114;-1.2571;-1.19419;-1.02685;-0.84605;-0.608746,12,11,transformer,64,0,413056,4,4,,contiguous,,0,1,400
4,"p4:(2, 1, 0, 0):5",2,-31.627;-3.91078;4.54109;3.3047;2.31073;1.60018;1.52259;1.20963;1.3329;1.1953;0.899071;0.782576;0.624554,12,11,transformer,64,0,413056,4,4,0,contiguous,2,1,1,400
4,"p4:(0, 1, 1, 1):6",2,-31.627;-2.49207;2.81114;2.17573;1.5322;1.01812;1.06738;0.836405;1.00571;0.907803;0.646103;0.554014;0.354141,12,11,transformer,64,0,413056,4,4,0,contiguous,2,1,1,400
4,"p4:(3, 2, 0, 3):7",5,-37.3332;-8.96782;-2.158;-1.52582;-0.161444;0.0222244;-0.255999;-0.171701;-0.42296;-0.392277;-0.18775;-0.136608;-0.136131,12,11,transformer,64,0,413056,4,4,,contiguous,,2,1,400
4,"p4:(1, 0, 1, 2):8",,-37.3332;-8.77665;-2.96279;-2.06554;-0.543114;-0.261541;-0.474535;-0.346931;-0.574501;-0.526068;-0.308161;-0.245207;-0.232283,12,11,transformer,64,0,413056,4,4,,contiguous,,0,1,400
4,"p4:(1, 2, 3, 1):9",2,-31.627;-3.12917;2.72412;1.86182;0.432606;0.18985;0.422522;0.312878;0.545736;0.501623;0.287933;0.228168;0.218451,12,11,transformer,64,0,413056,4,4,0,contiguous,2,1,1,400
4,"p4:(1, 2, 2, 3):10",5,-37.3332;-9.45513;-2.12344;-1.50313;-0.145935;0.0364647;-0.244518;-0.161787;-0.413857;-0.384039;-0.182198;-0.130869;-0.160975,12,11,transformer,64,0,413056,4,4,,contiguous,,2,1,400
4,"p4:(2, 3, 2, 3):11",,-43.3008;-9.54184;-3.73499;-3.04104;-2.40813;-1.84658;-1.40664;-0.869616;-0.99445;-0.699303;-0.399601;-0.387178;-0.120428,12,11,transformer,64,0,413056,4,4,,contiguous,,0,1,400
4,"p4:(1, 1, 2, 1):12",,-38.046;-5.63672;-5.51663;-3.98017;-2.97412;-2.47343;-2.15366;-1.81645;-1.70486;-1.58615;-1.36907;-1.15332;-0.878881,12,11,transformer,64,0,413056,4,4,,contiguous,,0,1,400
4,"p4:(3, 1, 3, 2):13",,-38.046;-8.25566;-2.91857;-2.1819;-1.73707;-1.55288;-1.44076;-1.24222;-1.20473;-1.14758;-0.984797;-0.807692;-0.574242,12,11,transformer,64,0,413056,4,4,,contiguous,,0,1,400
4,"p4:(0, 3, 0, 1):14",5,-37.3332;-6.93263;-2.08595;-1.41618;-0.0968761;0.0659618;-0.222595;-0.145744;-0.399725;-0.372839;-0.170965;-0.121773;-0.123363,12,11,transformer,64,0,413056,4,4,,contiguous,,2,1,400
4,"p4:(3, 3, 0, 0):15",,-43.3008;-11.3887;-4.36666;-3.41297;-2.64808;-2.01646;-1.53143;-0.962013;-1.07494;-0.766678;-0.455328;-0.436703;-0.162857,12,11,transformer,64,0,413056,4,4,,contiguous,,0,1,400
6,"p6:(1, 3, 0, 1, 0, 1):0",12,-43.3008;-6.9179;-2.6999;-2.30106;-1.87559;-1.43838;-1.08507;-0.599979;-0.757984;-0.488161;-0.209583;-0.213181;0.0356102,12,11,transformer,64,0,413056,6,6,0,contiguous,12,1,1,400
6,"p6:(1, 2, 1, 2, 1, 2):1",,-38.046;-7.98782;-3.57031;-2.72577;-2.11306;-1.83401;-1.66069;-1.42045;-1.36104;-1.28492;-1.10372;-0.913851;-0.667265,12,11,transformer,64,0,413056,6,6,,contiguous,,0,1,400
6,"p6:(2, 2, 1, 1, 2, 1):2",,-38.046;-7.47885;-1.8444;-1.56171;-1.51368;-1.5217;-1.18837;-1.03583;-1.02054;-0.985472;-0.839058;-0.673014;-0.453125,12,11,transformer,64,0,413056,6,6,,contiguous,,0,1,400
6,"p6:(0, 1, 0, 2, 3, 3):3",,-38.046;-8.45043;-4.09767;-3.03032;-2.32166;-1.98526;-1.77757;-1.51183;-1.44009;-1.35383;-1.16358;-0.967833;-0.714319,12,11,transformer,64,0,413056,6,6,,contiguous,,0,1,400
6,"p6:(2, 0, 3, 0, 0, 1):4",,-43.3008;-9.46208;-2.86738;-2.46714;-2.01213;-1.55051;-1.17677;-0.683453;-0.831135;-0.556103;-0.272577;-0.271439;-0.017704,12,11,transformer,64,0,413056,6,6,,contiguous,,0,1,400
6,"p6:(0, 3, 2, 0, 2, 1):5",4,-37.3332;-9.41175;-1.57818;-1.14549;0.0808067;0.204788;-0.109558;-0.05159;-0.315205;-0.297678;-0.106033;-0.0618896;-0.118031,12,11,transformer,64,0,413056,6,6,,contiguous,,2,1,400
6,"p6:(1, 2, 3, 0, 2, 3):6",3,-31.627;-6.41002;-0.166278;0.483958;-0.542233;-0.548513;-0.155817;-0.16481;0.126175;0.129839;-0.0418453;-0.071888;-0.0490284,12,11,transformer,64,0,413056,6,6,,contiguous,,4,1,400
6,"p6:(2, 3, 3, 2, 3, 0):7",,-38.046;-6.96062;-3.46784;-2.58743;-2.01942;-1.75481;-1.59601;-1.36674;-1.3123;-1.24147;-1.0646;-0.877983;-0.635391,12,11,transformer,64,0,413056,6,6,,contiguous,,0,1,400
6,"p6:(2, 2, 3, 1, 1, 1):8",12,-43.3008;-9.2797;-2.09454;-1.9922;-1.69279;-1.40418;-0.994131;-0.535433;-0.700722;-0.441683;-0.171715;-0.179596;0.0634174,12,11,transformer,64,0,413056,6,6,0,contiguous,12,1,1,400
6,"p6:(1, 3, 2, 2, 1, 0):9",,-38.046;-6.72727;-3.67165;-2.77618;-2.14528;-1.85451;-1.67519;-1.43028;-1.36825;-1.29058;-1.10775;-0.916756;-0.669249,12,11,transformer,64,0,413056,6,6,,contiguous,,0,1,400
6,"p6:(0, 3, 3, 0, 0, 0):10",,-43.3008;-11.3611;-3.40386;-2.8559;-2.28499;-1.89925;-1.32855;-0.806486;-0.93737;-0.64904;-0.354012;-0.344828;-0.0828953,12,11,transformer,64,0,413056,6,6,,contiguous,,0,1,400
6,"p6:(2, 0, 0, 0, 0, 2):11",,-37.3332;-11.2247;-3.89152;-2.68224;-0.959381;-0.577005;-0.720112;-0.547901;-0.751705;-0.681292;-0.443398;-0.368141;-0.341751,12,11,transformer,64,0,413056,6,6,,contiguous,,0,1,400
6,"p6:(1, 2, 2, 1, 2, 1):12",,-38.046;-6.85316;-2.18593;-1.77799;-1.45778;-1.48171;-1.2702;-1.09786;-1.07707;-1.03484;-0.881855;-0.711334;-0.564093,12,11,transformer,64,0,413056,6,6,,contiguous,,0,1,400
6,"p6:(2, 0, 2, 0, 3, 1):13",,-37.3332;-9.76655;-2.80452;-1.86499;-0.408562;-0.158911;-0.393366;-0.282475;-0.518148;-0.476229;-0.263636;-0.204552;-0.201138,12,11,transformer,64,0,413056,6,6,,contiguous,,0,1,400
6,"p6:(0, 1, 0, 1, 2, 3):14",2,-31.627;-6.16577;0.986033;0.664844;-0.411133;-0.451571;-0.0811958;-0.105244;0.17716;0.17506;-0.0021553;-0.0356827;-0.0171356,12,11,transformer,64,0,413056,6,6,,contiguous,,4,1,400
6,"p6:(2, 3, 3, 3, 1, 2):15",,-43.3008;-10.5646;-3.06608;-2.56709;-2.08923;-1.71687;-1.22561;-0.724846;-0.868013;-0.589054;-0.302666;-0.299038;-0.0427303,12,11,transformer,64,0,413056,6,6,,contiguous,,0,1,400
8,"p8:(2, 3, 1, 0, 2, 2, 0, 1):0",2,-31.627;-0.4972;1.55545;0.991365;-0.294615;-0.367769;0.00676537;-0.0266876;0.257393;0.243963;0.0511818;0.0126514;0.0268021,12,11,transformer,64,0,413056,8,8,6,contiguous,8,5,1,400
8,"p8:(2, 1, 0, 1, 0, 1, 1, 2):1",,-37.3332;-8.82772;-6.26404;-4.17954;-2.025;-1.32333;-1.31015;-1.03693;-1.18226;-1.06134;-0.77825;-0.673363;-0.612976,12,11,transformer,64,0,413056,8,8,,contiguous,,0,1,400
8,"p8:(1, 0, 3, 3, 3, 3, 0, 1):2",,-43.3008;-12.3571;-3.91152;-2.85318;-2.35021;-1.94548;-1.302;-0.779158;-0.914127;-0.625782;-0.331772;-0.324303;-0.0627728,12,11,transformer,64,0,413056,8,8,,contiguous,,0,1,400
8,"p8:(0, 0, 2, 2, 3, 1, 0, 1):3",,-38.046;-7.44264;-3.98397;-2.87472;-2.16771;-1.91032;-1.67386;-1.42186;-1.35813;-1.27753;-1.08918;-0.898062;-0.648788,12,11,transformer,64,0,413056,8,8,,contiguous,,0,1,400
8,"p8:(1, 1, 1, 0, 2, 3, 0, 1):4",,-38.046;-5.76922;-6.03941;-4.13247;-3.00236;-2.62517;-2.14434;-1.79814;-1.68523;-1.5628;-1.3386;-1.12255;-0.846537,12,11,transformer,64,0,413056,8,8,,contiguous,,0,1,400
8,"p8:(0, 2, 1, 0, 0, 3, 3, 0):5",,-38.046;-4.71187;-3.81775;-2.729;-2.14582;-1.98867;-1.61274;-1.37001;-1.31307;-1.23771;-1.05349;-0.865097;-0.667646,12,11,transformer,64,0,413056,8,8,,contiguous,,0,1,400
8,"p8:(0, 2, 3, 2, 3, 1, 2, 2):6",2,-31.627;-2.21892;2.43945;2.34126;1.19165;0.750982;0.86253;0.670498;0.862223;0.779394;0.500942;0.447052;0.200565,12,11,transformer,64,0,413056,8,8,0,contiguous,2,1,1,400
8,"p8:(1, 3, 2, 1, 1, 2, 0, 2):7",5,-37.3332;-6.0921;-2.29564;-1.52576;-0.102242;0.0661335;-0.233776;-0.154861;-0.412531;-0.382051;-0.17551;-0.125376;-0.126385,12,11,transformer,64,0,413056,8,8,,contiguous,,2,1,400
8,"p8:(3, 3, 3, 0, 2, 0, 2, 1):8",,-43.3008;-12.9537;-6.54629;-4.7184;-3.54977;-2.69315;-2.06215;-1.40236;-1.45854;-1.10506;-0.756514;-0.710611;-0.406685,12,11,transformer,64,0,413056,8,8,,contiguous,,0,1,400
8,"p8:(1, 0, 3, 3, 2, 3, 1, 1):9",,-43.3008;-13.0799;-6.87843;-4.83827;-3.63687;-2.76315;-2.1189;-1.45071;-1.50163;-1.14442;-0.792238;-0.743315;-0.435764,12,11,transformer,64,0,413056,8,8,,contiguous,,0,1,400
8,"p8:(3, 2, 2, 0, 0, 3, 2, 1):10",,-38.046;-6.85151;-4.448;-3.10446;-2.31228;-1.96257;-1.75301;-1.48587;-1.41419;-1.32549;-1.13083;-0.934776;-0.680962,12,11,transformer,64,0,413056,8,8,,contiguous,,0,1,400
8,"p8:(2, 2, 3, 0, 3, 0, 0, 3):11",,-38.046;-7.69566;-3.22198;-2.12613;-1.69326;-1.42962;-1.33821;-1.15869;-1.1323;-1.0832;-0.923656;-0.74955;-0.521391,12,11,transformer,64,0,413056,8,8,,contiguous,,0,1,400
8,"p8:(3, 3, 2, 1, 0, 1, 2, 3):12",2,-31.627;-2.24099;1.68031;1.59201;0.131508;-0.0511436;0.244873;0.16715;0.424339;0.391457;0.182629;0.131247;0.0552502,12,11,transformer,64,0,413056,8,8,4,contiguous,6,3,1,400
8,"p8:(2, 0, 1, 2, 0, 2, 2, 2):13",1,-31.627;1.45488;2.45253;1.82787;0.261591;0.0461025;0.325256;0.232849;0.484676;0.444689;0.227514;0.172136;0.0493011,12,11,transformer,64,0,413056,8,8,0,contiguous,1,1,1,400
8,"p8:(0, 2, 2, 0, 2, 3, 2, 1):14",5,-37.3332;-7.44314;-2.54716;-1.6606;-0.182798;0.0129414;-0.276438;-0.192341;-0.447369;-0.41143;-0.201355;-0.148575;-0.147354,12,11,transformer,64,0,413056,8,8,,contiguous,,2,1,400
8,"p8:(3, 2, 3, 1, 1, 2, 3, 2):15",,-38.046;-5.95081;-3.33221;-2.37575;-1.87139;-1.64827;-1.51999;-1.30939;-1.26394;-1.19842;-1.02531;-0.843567;-0.605589,12,11,transformer,64,0,413056,8,8,,contiguous,,0,1,400
1,"p1:(2,):0",3,-19.4038;-17.7269;-8.21356;6.39127;9.93451;12.3474;14.8771;15.6975;15.6056;15.7718;15.4607;13.595;11.954;10.2683;9.81016;9.24934;8.4837,16,11,transformer,32,0,142400,1,1,0,contiguous,3,1,1,400
1,"p1:(3,):1",2,-29.8451;-21.1806;2.80195;0.671398;1.10741;1.94433;3.58889;5.18351;6.52053;6.76859;7.34085;7.97413;8.49975;8.48157;8.50972;8.72068;8.91798,16,11,transformer,32,0,142400,1,1,0,contiguous,2,1,1,400
1,"p1:(2,):2",3,-19.4038;-17.7269;-8.21356;6.39127;9.93451;12.3474;14.8771;15.6975;15.6056;15.7718;15.4607;13.595;11.954;10.2683;9.81016;9.24934;8.4837,16,11,transformer,32,0,142400,1,1,0,contiguous,3,1,1,400
1,"p1:(0,):3",3,-21.9809;-15.6222;-4.82043;7.42311;10.7365;10.53;10.7566;9.40665;10.6597;10.4038;11.4272;12.5937;13.1811;13.4021;12.683;10.6746;9.14655,16,11,transformer,32,0,142400,1,1,0,contiguous,3,1,1,400
1,"p1:(2,):4",3,-19.4038;-17.7269;-8.21356;6.39127;9.93451;12.3474;14.8771;15.6975;15.6056;15.7718;15.4607;13.595;11.954;10.2683;9.81016;9.24934;8.4837,16,11,transformer,32,0,142400,1,1,0,contiguous,3,1,1,400
1,"p1:(0,):5",3,-21.9809;-15.6222;-4.82043;7.42311;10.7365;10.53;10.7566;9.40665;10.6597;10.4038;11.4272;12.5937;13.1811;13.4021;12.683;10.6746;9.14655,16,11,transformer,32,0,142400,1,1,0,contiguous,3,1,1,400
1,"p1:(2,):6",3,-19.4038;-17.7269;-8.21356;6.39127;9.93451;12.3474;14.8771;15.6975;15.6056;15.7718;15.4607;13.595;11.954;10.2683;9.81016;9.24934;8.4837,16,11,transformer,32,0,142400,1,1,0,contiguous,3,1,1,400
1,"p1:(2,):7",3,-19.4038;-17.7269;-8.21356;6.39127;9.93451;12.3474;14.8771;15.6975;15.6056;15.7718;15.4607;13.595;11.954;10.2683;9.81016;9.24934;8.4837,16,11,transformer,32,0,142400,1,1,0,contiguous,3,1,1,400
1,"p1:(3,):8",2,-29.8451;-21.1806;2.80195;0.671398;1.10741;1.94433;3.58889;5.18351;6.52053;6.76859;7.34085;7.97413;8.49975;8.48157;8.50972;8.72068;8.91798,16,11,transformer,32,0,142400,1,1,0,contiguous,2,1,1,400
1,"p1:(3,):9",2,-29.8451;-21.1806;2.80195;0.671398;1.10741;1.94433;3.58889;5.18351;6.52053;6.76859;7.34085;7.97413;8.49975;8.48157;8.50972;8.72068;8.91798,16,11,transformer,32,0,142400,1,1,0,contiguous,2,1,1,400
