accuracy,branching,distractors,evaluation_axis,mean_margin,mean_target_probability,model_depth,model_seed,n,predicate,required_path,total_depth
0.9375,2,4,depth_path,7.408022930224736,0.908873836878532,6,11,48,isAncestor,8,24
0.9375,2,4,depth_path,7.961381793022156,0.9336167515721172,6,11,48,isAncestor,12,24
0.10416666666666667,2,4,depth_path,-3.3797604689995446,0.04095525316294394,6,11,48,ancestor_k,2,24
0.041666666666666664,2,4,depth_path,-3.86076528330644,0.026015697630858387,6,11,48,ancestor_k,3,24
0.041666666666666664,2,4,depth_path,-4.018155410885811,0.01664035474186676,6,11,48,ancestor_k,12,16
0.041666666666666664,2,4,depth_path,-4.331979935367902,0.017964084234108668,6,11,48,ancestor_k,4,24
0.020833333333333332,2,4,depth_path,-4.739755555987358,0.012710150823333302,6,11,48,ancestor_k,5,24
0.020833333333333332,2,4,depth_path,-4.103315651416779,0.02321155639773072,6,11,48,ancestor_k,6,24
0.1875,2,4,depth_path,-2.3425242553154626,0.06464719683208386,6,11,48,parent,1,32
0.041666666666666664,2,4,depth_path,-3.5542790293693542,0.026392371512429236,6,11,48,grandparent,2,32
0.020833333333333332,2,4,depth_path,-4.455074032147725,0.010973105876776875,6,11,48,ancestor_k,8,24
0.020833333333333332,2,4,depth_path,-4.449041043718656,0.011565143319027507,6,11,48,root,32,32
0.16666666666666666,2,4,depth_path,-2.2991155783335366,0.06285767104751964,6,11,48,ancestor_k,1,32
1.0,2,4,depth_path,9.217308392127356,0.9941387909154097,6,11,48,isAncestor,1,32
0.9583333333333334,2,4,depth_path,8.135704656442007,0.9215096029996251,6,11,48,isAncestor,2,32
1.0,2,4,depth_path,8.712326149145762,0.9839371827741464,6,11,48,isAncestor,3,32
0.9791666666666666,2,4,depth_path,8.737166663010916,0.9682649451618394,6,11,48,isAncestor,4,32
1.0,2,4,depth_path,9.206265211105347,0.9944088272750378,6,11,48,isAncestor,5,32
1.0,2,4,depth_path,9.145971218744913,0.9944827891886234,6,11,48,isAncestor,6,32
1.0,2,4,depth_path,8.851471026738485,0.9847752849260966,6,11,48,isAncestor,8,32
1.0,2,4,depth_path,9.017200311024984,0.9912251929442087,6,11,48,isAncestor,12,32
0.041666666666666664,2,4,depth_path,-3.4510763585567474,0.02554957653501333,6,11,48,ancestor_k,2,32
0.041666666666666664,2,4,depth_path,-3.7576711674531302,0.018236001659033718,6,11,48,ancestor_k,3,32
0.0,2,4,depth_path,-4.007622256875038,0.013270483637673655,6,11,48,ancestor_k,12,24
0.041666666666666664,2,4,depth_path,-4.087690045436223,0.01636750956913602,6,11,48,ancestor_k,4,32
0.020833333333333332,2,4,depth_path,-4.099671736359596,0.015588690504500846,6,11,48,ancestor_k,5,32
0.0,2,4,depth_path,-3.5657436499993005,0.013918126630414918,6,11,48,ancestor_k,6,32
0.020833333333333332,2,4,depth_path,-4.343777969479561,0.008040483291362458,6,11,48,ancestor_k,8,32
0.08333333333333333,2,4,depth_path,-3.5642372518777847,0.026892793812294258,6,11,48,ancestor_k,12,32
0.20833333333333334,2,64,distractors,-2.3368722796440125,0.09405010897872519,6,11,48,parent,1,8
0.0625,2,64,distractors,-3.970707123478254,0.03971989811198758,6,11,48,grandparent,2,8
0.041666666666666664,2,64,distractors,-4.45345454911391,0.018364292262480337,6,11,48,root,8,8
0.9166666666666666,2,64,distractors,6.316619207461675,0.898134974607577,6,11,48,isAncestor,3,8
0.10416666666666667,2,64,distractors,-3.6392220755418143,0.035347188825994635,6,11,48,ancestor_k,3,8
