cell_id,condition,episodes,example_id,family,heads,layers,mappings,margin,mlp_ratio,pairs,probability,rank,regime,seed,target,top1,vocabulary,width
C2_sa_ff_L2_W64_H2_S37,shuffled_order,1024,15,sa_ff,2,2,fresh-random,0.845311164855957,2,3,0.6185214519500732,1,C2,37,3,1,4,64
C2_sa_ff_L2_W64_H2_S37,wrong_query,1024,15,sa_ff,2,2,fresh-random,-6.280836582183838,2,3,0.0008042801055125892,4,C2,37,3,0,4,64
C2_sa_ff_L2_W64_H2_S37,correct,1024,16,sa_ff,2,2,fresh-random,-3.0937976837158203,2,3,0.025887444615364075,3,C2,37,5,0,4,64
C2_sa_ff_L2_W64_H2_S37,none,1024,16,sa_ff,2,2,fresh-random,-9.778671264648438,2,3,5.567428161157295e-05,4,C2,37,5,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_pairings,1024,16,sa_ff,2,2,fresh-random,-2.519874095916748,2,3,0.04952389746904373,3,C2,37,5,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_order,1024,16,sa_ff,2,2,fresh-random,0.4676046371459961,2,3,0.5947300791740417,1,C2,37,5,1,4,64
C2_sa_ff_L2_W64_H2_S37,wrong_query,1024,16,sa_ff,2,2,fresh-random,-5.4745306968688965,2,3,0.004086561966687441,3,C2,37,5,0,4,64
C2_sa_ff_L2_W64_H2_S37,correct,1024,17,sa_ff,2,2,fresh-random,2.785724639892578,2,3,0.9407641887664795,1,C2,37,6,1,4,64
C2_sa_ff_L2_W64_H2_S37,none,1024,17,sa_ff,2,2,fresh-random,-5.547051906585693,2,3,0.003881345735862851,2,C2,37,6,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_pairings,1024,17,sa_ff,2,2,fresh-random,-1.8775968551635742,2,3,0.13259479403495789,2,C2,37,6,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_order,1024,17,sa_ff,2,2,fresh-random,-2.0093698501586914,2,3,0.1181979551911354,2,C2,37,6,0,4,64
C2_sa_ff_L2_W64_H2_S37,wrong_query,1024,17,sa_ff,2,2,fresh-random,0.0859832763671875,2,3,0.44596290588378906,1,C2,37,6,1,4,64
C2_sa_ff_L2_W64_H2_S37,correct,1024,18,sa_ff,2,2,fresh-random,4.998741626739502,2,3,0.9893652200698853,1,C2,37,4,1,4,64
C2_sa_ff_L2_W64_H2_S37,none,1024,18,sa_ff,2,2,fresh-random,-9.480657577514648,2,3,7.596951036248356e-05,5,C2,37,4,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_pairings,1024,18,sa_ff,2,2,fresh-random,-6.816464424133301,2,3,0.0010941255604848266,2,C2,37,4,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_order,1024,18,sa_ff,2,2,fresh-random,2.756913185119629,2,3,0.8967974781990051,1,C2,37,4,1,4,64
C2_sa_ff_L2_W64_H2_S37,wrong_query,1024,18,sa_ff,2,2,fresh-random,-4.765582084655762,2,3,0.0076134405098855495,4,C2,37,4,0,4,64
C2_sa_ff_L2_W64_H2_S37,correct,1024,19,sa_ff,2,2,fresh-random,1.6605372428894043,2,3,0.8316654562950134,1,C2,37,3,1,4,64
C2_sa_ff_L2_W64_H2_S37,none,1024,19,sa_ff,2,2,fresh-random,-0.15328025817871094,2,3,0.4617404043674469,2,C2,37,3,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_pairings,1024,19,sa_ff,2,2,fresh-random,-2.2446436882019043,2,3,0.08921927958726883,2,C2,37,3,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_order,1024,19,sa_ff,2,2,fresh-random,0.7440991401672363,2,3,0.6777218580245972,1,C2,37,3,1,4,64
C2_sa_ff_L2_W64_H2_S37,wrong_query,1024,19,sa_ff,2,2,fresh-random,-1.1173877716064453,2,3,0.2458341270685196,2,C2,37,3,0,4,64
C2_sa_ff_L2_W64_H2_S37,correct,1024,20,sa_ff,2,2,fresh-random,-0.3480677604675293,2,3,0.38785046339035034,2,C2,37,5,0,4,64
C2_sa_ff_L2_W64_H2_S37,none,1024,20,sa_ff,2,2,fresh-random,0.7834932804107666,2,3,0.5347143411636353,1,C2,37,5,1,4,64
