R,accuracy,between_family_probability_variance,boundary,boundary_index,coefficient_of_variation,depth,layer,margin_SNR,margin_variance,mean_output_entropy,mean_target_margin,mean_target_probability,model_seed,n,nuisance_distance,nuisance_type,predictive_span,regime,residual_covariance_trace,trained_window,window,within_family_probability_variance
25031364.790454824,1.0,6.654292371816636e-05,l5_preSA,21,0.33233312193735964,6,5,3.009028994114344,11.917086827618824,0.01490144550042416,10.387509271502495,0.9974600998684764,23,64,32,N3,2,signal_and_nuisance_reachable,computed in selected trace only,full,8,1.6583817652460198e-12
36641682.54265945,1.0,8.93447175866818e-05,l5_postNorm,22,0.33756724998449106,6,5,2.962372681771087,12.04801602763916,0.016906051217388196,10.282470270991325,0.9970594523474574,23,64,32,N2,2,signal_and_nuisance_reachable,computed in selected trace only,full,8,1.4383355617653137e-12
27539198.64905151,1.0,8.935770619369812e-05,l5_postNorm,22,0.33756561283423686,6,5,2.9623870489015176,12.047948017775804,0.016906513312811455,10.282491117715836,0.9970592921599746,23,64,32,N3,2,signal_and_nuisance_reachable,computed in selected trace only,full,8,2.244746055701796e-12
272482.26594711706,1.0,2.7363182707185185e-07,l5_postSA,23,0.21365322590348101,6,5,4.680481632243573,6.155583472499279,0.0018057075830295588,11.612484782934189,0.9998048134148121,23,64,32,N2,2,signal_and_nuisance_reachable,computed in selected trace only,full,8,4.218847493575595e-15
254140.4084029818,1.0,2.734537492797562e-07,l5_postSA,23,0.21364075565812068,6,5,4.680754832711132,6.154877219802984,0.0018052798779937262,11.612496376037598,0.9998048637062311,23,64,32,N3,2,signal_and_nuisance_reachable,computed in selected trace only,full,8,7.599476603559197e-14
138105.6696119802,1.0,1.394702896506672e-07,l5_postFF,24,0.20256688510249315,6,5,4.936641045735128,5.870755254623072,0.0012887148933806714,11.961304262280464,0.9998616725206375,23,64,32,N2,2,signal_and_nuisance_reachable,computed in selected trace only,full,8,9.880984919163893e-15
130568.39270893791,1.0,1.3936746688647528e-07,l5_postFF,24,0.2025556340646254,6,5,4.936915253537758,5.870220815590922,0.001288405312426022,11.961424171924591,0.9998617060482502,23,64,32,N3,2,signal_and_nuisance_reachable,computed in selected trace only,full,8,6.7390537594747e-14
8.481122494427224,0.0,8.481122494427224e-12,initial,0,0.27127834600385886,6,-1,-3.6862507255768358,36.65040554301794,0.00014327641110867262,-22.31640648841858,1.681389977817359e-06,23,64,4,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.0
8.481122494427224,0.0,8.481122494427224e-12,initial,0,0.27127834600385886,6,-1,-3.6862507255768358,36.65040554301794,0.00014327641110867262,-22.31640648841858,1.681389977817359e-06,23,64,4,N2,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.0
8.481122494427224,0.0,8.481122494427224e-12,l0_preSA,1,0.27127834600385886,6,0,-3.6862507255768358,36.65040554301794,0.00014327641110867262,-22.31640648841858,1.681389977817359e-06,23,64,4,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.0
8.481122494427224,0.0,8.481122494427224e-12,l0_preSA,1,0.27127834600385886,6,0,-3.6862507255768358,36.65040554301794,0.00014327641110867262,-22.31640648841858,1.681389977817359e-06,23,64,4,N2,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.0
5.58414290719746,0.0,5.58414290719746e-12,l0_postNorm,2,0.2616218709772663,6,0,-3.822310405650022,33.502343067833124,0.00014684726193081588,-22.12399458885193,1.3643339066691422e-06,23,64,4,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.0
5.58414290719746,0.0,5.58414290719746e-12,l0_postNorm,2,0.2616218709772663,6,0,-3.822310405650022,33.502343067833124,0.00014684726193081588,-22.12399458885193,1.3643339066691422e-06,23,64,4,N2,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.0
5230.558146090004,0.125,0.07830037914256152,l0_postSA,3,0.5578234582544573,6,0,-1.7926818691975042,79.98763769314621,0.122559397806981,-16.03299516439438,0.10599624441416057,23,64,4,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,1.496979322761859e-05
2772.6681916945827,0.125,0.07833827412583438,l0_postSA,3,0.5563377908697028,6,0,-1.797469120806137,79.81375227787797,0.12288368883559997,-16.058327198028564,0.106068764210561,23,64,4,N2,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,2.8253749073843517e-05
1774.2536099843085,0.125,0.11172197592237404,l0_postFF,4,0.6845377014179673,6,0,-1.4608399182881233,74.29314748068738,0.16301207452420385,-12.5914865732193,0.15158023179699653,23,64,4,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,6.296843558295395e-05
822.9397234791616,0.125,0.11215353375943177,l0_postFF,4,0.6821600224229573,6,0,-1.4659316977454515,74.0819152976284,0.1649883701604722,-12.617398992180824,0.15233084999013105,23,64,4,N2,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.000136284019031598
1774.2536099843085,0.125,0.11172197592237404,l1_preSA,5,0.6845377014179673,6,1,-1.4608399182881233,74.29314748068738,0.16301207452420385,-12.5914865732193,0.15158023179699653,23,64,4,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,6.296843558295395e-05
822.9397234791616,0.125,0.11215353375943177,l1_preSA,5,0.6821600224229573,6,1,-1.4659316977454515,74.0819152976284,0.1649883701604722,-12.617398992180824,0.15233084999013105,23,64,4,N2,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.000136284019031598
1382.03317768896,0.125,0.10967344938556935,l1_postNorm,6,0.6718157597765184,6,1,-1.4885033362938613,71.39607214193549,0.16672857348953585,-12.577287033200264,0.14940139497471144,23,64,4,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,7.935659561149787e-05
738.0662109912556,0.125,0.10995550672048182,l1_postNorm,6,0.6694164939950541,6,1,-1.493838303616042,71.21075664851682,0.16925939234306497,-12.605973541736603,0.15007965960376357,23,64,4,N2,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.0001489778347050199
1716.683449389914,0.25,0.15912178378561836,l1_postSA,7,0.9162217888714881,6,1,-1.0914387891091122,92.98547179997254,0.18126965642113646,-10.524632349610329,0.2265009387550495,23,64,4,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,9.269139405141038e-05
18950.66363479192,0.25,0.1608055058835257,l1_postSA,7,0.9267956660843739,6,1,-1.0789864868783285,95.11934840082348,0.19226700642138894,-10.523263350129128,0.22788623757999582,23,64,4,N2,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,8.48548051043637e-06
1815.766005921937,0.25,0.18173885114791855,l1_postFF,8,1.2909876796841784,6,1,-0.774600730516763,100.52967801977098,0.22238784573073644,-7.766494661569595,0.2607723663227149,23,64,4,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.00010008935553338353
1130.1844488252038,0.25,0.1838055750962682,l1_postFF,8,1.2840513821473039,6,1,-0.7787850343682751,104.17554881645218,0.16758753030717344,-7.948780342936516,0.2540947150293723,23,64,4,N2,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.00016263325349870515
1815.766005921937,0.25,0.18173885114791855,l2_preSA,9,1.2909876796841784,6,2,-0.774600730516763,100.52967801977098,0.22238784573073644,-7.766494661569595,0.2607723663227149,23,64,4,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.00010008935553338353
1130.1844488252038,0.25,0.1838055750962682,l2_preSA,9,1.2840513821473039,6,2,-0.7787850343682751,104.17554881645218,0.16758753030717344,-7.948780342936516,0.2540947150293723,23,64,4,N2,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.00016263325349870515
2283.9243744730807,0.25,0.18204695204933824,l2_postNorm,10,1.2899893008121128,6,2,-0.7752002277389877,99.48342662387773,0.21848349401989253,-7.731953963637352,0.2595123670587603,23,64,4,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,7.97079587223257e-05
1488.4887016023563,0.25,0.18398451372212773,l2_postNorm,10,1.2840322080760178,6,2,-0.7787966637325034,102.75758245610864,0.17324287812698458,-7.894616201519966,0.2536497820903144,23,64,4,N2,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.00012360491015859235
17.987866840463685,0.625,0.16232585639756164,l2_postSA,11,3.9988907797896083,6,2,0.25006934528184005,35.044851364786275,0.5218820532600148,1.4803778156638145,0.5777075115373691,23,64,4,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.009024186014898773
23.099899172980894,0.640625,0.1730673752927057,l2_postSA,11,3.4983961408211552,6,2,0.285845272806937,36.92911920374265,0.47830349287369245,1.7370626777410507,0.5954997417061421,23,64,4,N2,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.007492126869195877
5.5341995067025245,0.828125,0.09212376791179454,l2_postFF,12,1.2383737318108825,6,2,0.807510668147424,29.92582255815369,0.2528862897893305,4.4174466878175735,0.8030737094190954,23,64,4,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.01664626795522791
6.646116480117125,0.859375,0.09206391450734969,l2_postFF,12,1.164978740883917,6,2,0.8583847623272,30.797444022307605,0.25354742741052405,4.763644427061081,0.8078298034954514,23,64,4,N2,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.013852287238137771
5.5341995067025245,0.828125,0.09212376791179454,l3_preSA,13,1.2383737318108825,6,3,0.807510668147424,29.92582255815369,0.2528862897893305,4.4174466878175735,0.8030737094190954,23,64,4,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.01664626795522791
6.646116480117125,0.859375,0.09206391450734969,l3_preSA,13,1.164978740883917,6,3,0.8583847623272,30.797444022307605,0.25354742741052405,4.763644427061081,0.8078298034954514,23,64,4,N2,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.013852287238137771
6.26079350364981,0.828125,0.09902161815904567,l3_postNorm,14,1.3111374298425449,6,3,0.7626965540149784,30.419350255113635,0.2779178886607383,4.206556737422943,0.7846732816868212,23,64,4,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.015816145045361895
7.05220886345272,0.84375,0.09691530885704788,l3_postNorm,14,1.2310011641259306,6,3,0.8123469162690883,31.320785756419184,0.2825522178038682,4.5462975949049,0.7886370871140116,23,64,4,N2,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.013742546587388863
4.565694892625947,0.859375,0.06919772619436639,l3_postSA,15,0.8107044138486655,6,3,1.2334951957097722,23.072531066467278,0.18406375027947774,5.924955353140831,0.8570452529238537,23,64,4,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.015156011914322599
6.884713497987973,0.890625,0.06465152761275161,l3_postSA,15,0.7351069405277408,6,3,1.3603462904507244,22.169845183224822,0.18637180367778683,6.405172154307365,0.8725318268989213,23,64,4,N2,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.009390590853891163
3.646646094039106,0.953125,0.01583093091876977,l3_postFF,16,0.48599476406913655,6,3,2.057635335926526,15.613433497951217,0.07808701821952013,8.130506820976734,0.9611067022196949,23,64,4,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.0043412304092247216
2.548737532250849,0.984375,0.005833076910655761,l3_postFF,16,0.44532679213823306,6,3,2.2455419644122063,14.734751330133207,0.06938182933141945,8.61970853805542,0.975264536216855,23,64,4,N2,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.002288614199892014
3.646646094039106,0.953125,0.01583093091876977,l4_preSA,17,0.48599476406913655,6,4,2.057635335926526,15.613433497951217,0.07808701821952013,8.130506820976734,0.9611067022196949,23,64,4,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.0043412304092247216
2.548737532250849,0.984375,0.005833076910655761,l4_preSA,17,0.44532679213823306,6,4,2.2455419644122063,14.734751330133207,0.06938182933141945,8.61970853805542,0.975264536216855,23,64,4,N2,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.002288614199892014
4.296313416882144,0.953125,0.020484053743499774,l4_postNorm,18,0.5129502280616761,6,4,1.9495068817870225,15.890408744025098,0.08139197545307297,7.771275527775288,0.9540502083254978,23,64,4,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.0047678210948746
2.7870706925093693,0.984375,0.008633153815863699,l4_postNorm,18,0.4696406092372606,6,4,2.129287757390585,15.144461847188548,0.07630001987359947,8.286311969161034,0.9690888696350157,23,64,4,N2,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.0030975726006087327
2.5741280616531395,1.0,2.0717007461540024e-06,l4_postSA,19,0.2879620643675456,6,4,3.4726796453526703,8.68293619624927,0.005482073989412584,10.232883423566818,0.9993206383660436,23,64,4,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,8.048155035050852e-07
1.562514781108059,1.0,4.874801727283717e-07,l4_postSA,19,0.259547810786756,6,4,3.852854687965996,7.532259532908302,0.0034624044125877163,10.574145153164864,0.9996124505996704,23,64,4,N2,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,3.1198335920246123e-07
3.2605692433748446,1.0,1.5617501618239021e-07,l4_postFF,20,0.2521987189931458,6,4,3.9651271963060992,7.857409192172374,0.002306550535376317,11.114676043391228,0.9997627744451165,23,64,4,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,4.789708298036377e-08
2.4430014116494356,1.0,5.665080172242293e-08,l4_postFF,20,0.2294274554060353,6,4,4.3586762437046245,6.897737421512313,0.0014626420966514786,11.447428524494171,0.9998587490990758,23,64,4,N2,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,2.318801718692587e-08
3.2605692433748446,1.0,1.5617501618239021e-07,l5_preSA,21,0.2521987189931458,6,5,3.9651271963060992,7.857409192172374,0.002306550535376317,11.114676043391228,0.9997627744451165,23,64,4,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,4.789708298036377e-08
2.4430014116494356,1.0,5.665080172242293e-08,l5_preSA,21,0.2294274554060353,6,5,4.3586762437046245,6.897737421512313,0.0014626420966514786,11.447428524494171,0.9998587490990758,23,64,4,N2,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,2.318801718692587e-08
3.3826841409114614,1.0,2.097346635246064e-07,l5_postNorm,22,0.256186842589456,6,5,3.9034010858885746,7.934727616228123,0.0026079933968077285,10.9953533411026,0.9997278219088912,23,64,4,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,6.200143794210522e-08
2.51775988767361,1.0,7.712349037181099e-08,l5_postNorm,22,0.23352120550352745,6,5,4.282266346551394,7.002853214781591,0.0016607463012654478,11.332120597362518,0.9998369887471199,23,64,4,N2,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,3.0630789293883964e-08
0.3880003001638062,1.0,4.400851109139653e-08,l5_postSA,23,0.19136735510704964,6,5,5.225551656555209,5.461932526572083,0.0009538615430138009,12.212520644068718,0.9998972741886973,23,64,4,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,1.1342290991145365e-07
1.3971513618011742,1.0,2.7311792237527666e-09,l5_postSA,23,0.1681363534309068,6,5,5.947553750519326,4.45615432684321,0.00040393709658559374,12.555051177740097,0.999964376911521,23,64,4,N2,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,1.9538198559043707e-09
0.31986465816743437,1.0,3.1241700829132135e-07,l5_postFF,24,0.1871961316495083,6,5,5.341990727479289,5.454388554805815,0.0013212643585962525,12.476022988557816,0.9998123347759247,23,64,4,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,9.767152464312812e-07
1.3281937394472918,1.0,2.126370742677741e-09,l5_postFF,24,0.15397635184170416,6,5,6.494503782286272,3.9393820916199997,0.000310808527132167,12.890211030840874,0.9999724794179201,23,64,4,N2,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,1.5999492286589145e-09
8.481122494427224,0.0,8.481122494427224e-12,initial,0,0.27127834600385886,6,-1,-3.6862507255768358,36.65040554301794,0.00014327641110867262,-22.31640648841858,1.681389977817359e-06,23,64,4,N3,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.0
8.481122494427224,0.0,8.481122494427224e-12,initial,0,0.27127834600385886,6,-1,-3.6862507255768358,36.65040554301794,0.00014327641110867262,-22.31640648841858,1.681389977817359e-06,23,64,8,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.0
8.481122494427224,0.0,8.481122494427224e-12,l0_preSA,1,0.27127834600385886,6,0,-3.6862507255768358,36.65040554301794,0.00014327641110867262,-22.31640648841858,1.681389977817359e-06,23,64,4,N3,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.0
8.481122494427224,0.0,8.481122494427224e-12,l0_preSA,1,0.27127834600385886,6,0,-3.6862507255768358,36.65040554301794,0.00014327641110867262,-22.31640648841858,1.681389977817359e-06,23,64,8,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.0
5.58414290719746,0.0,5.58414290719746e-12,l0_postNorm,2,0.2616218709772663,6,0,-3.822310405650022,33.502343067833124,0.00014684726193081588,-22.12399458885193,1.3643339066691422e-06,23,64,4,N3,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.0
5.58414290719746,0.0,5.58414290719746e-12,l0_postNorm,2,0.2616218709772663,6,0,-3.822310405650022,33.502343067833124,0.00014684726193081588,-22.12399458885193,1.3643339066691422e-06,23,64,8,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.0
1525.8299246424417,0.125,0.0778491248371524,l0_postSA,3,0.5560792228289613,6,0,-1.7983049155094655,79.9810434860677,0.12296355776948076,-16.0826223641634,0.10563820705368877,23,64,4,N3,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,5.1020839252163305e-05
5099.359244125187,0.125,0.07628675608964945,l0_postSA,3,0.5522201744855468,6,0,-1.8108719058554716,76.45889032387174,0.12425847862868977,-15.834404185414314,0.10411012317659829,23,64,8,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,1.4960066027546068e-05
1004.6598952139097,0.125,0.11188683712685335,l0_postFF,4,0.6819631137633678,6,0,-1.46635496791995,74.45366906159234,0.16447371061872218,-12.652669593691826,0.15197005727949903,23,64,4,N3,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.0001113678735014806
2121.8239159797863,0.125,0.10973738250347212,l0_postFF,4,0.6792876795883379,6,0,-1.4721303357163211,70.74104818492111,0.16507794763310812,-12.381749331951141,0.1483140301042495,23,64,8,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,5.1718419966519794e-05
1004.6598952139097,0.125,0.11188683712685335,l1_preSA,5,0.6819631137633678,6,1,-1.46635496791995,74.45366906159234,0.16447371061872218,-12.652669593691826,0.15197005727949903,23,64,4,N3,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.0001113678735014806
2121.8239159797863,0.125,0.10973738250347212,l1_preSA,5,0.6792876795883379,6,1,-1.4721303357163211,70.74104818492111,0.16507794763310812,-12.381749331951141,0.1483140301042495,23,64,8,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,5.1718419966519794e-05
912.8708480495867,0.125,0.10976876272676779,l1_postNorm,6,0.6694078552250339,6,1,-1.4938575817376696,71.5707328913908,0.16862172792048113,-12.637958586215973,0.1498397992982715,23,64,4,N3,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.00012024566459584693
2355.761367063131,0.125,0.10753838291980089,l1_postNorm,6,0.6659399727505321,6,1,-1.5016368452361537,67.85483105233112,0.1687360893472487,-12.369589939713478,0.1459202919642306,23,64,8,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,4.5649097598584416e-05
11418.771589905966,0.25,0.16027032005337946,l1_postSA,7,0.9172486815619747,6,1,-1.0902168843683635,95.1846516222337,0.18805943050028873,-10.636441752314568,0.22745180869320858,23,64,4,N3,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,1.4035687409343101e-05
104.57718306425313,0.25,0.1611601907100846,l1_postSA,7,0.9251491506272046,6,1,-1.0809067912153432,92.70310531523654,0.19392529655306134,-10.407235607504845,0.2284444832991313,23,64,8,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.0015410645600053045
2528.7952072526045,0.25,0.18453377577977514,l1_postFF,8,1.2709620245515154,6,1,-0.7868055696866487,104.03525358707458,0.1766579839759288,-8.025233745574951,0.2523123248168827,23,64,4,N3,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,7.297300023415721e-05
829.4461438344748,0.25,0.18202733885727856,l1_postFF,8,1.3038499045651184,6,1,-0.7669594454660251,105.96458651306463,0.1860675320313021,-7.895011633634567,0.2646022073160084,23,64,8,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.00021945648838191237
2528.7952072526045,0.25,0.18453377577977514,l2_preSA,9,1.2709620245515154,6,2,-0.7868055696866487,104.03525358707458,0.1766579839759288,-8.025233745574951,0.2523123248168827,23,64,4,N3,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,7.297300023415721e-05
829.4461438344748,0.25,0.18202733885727856,l2_preSA,9,1.3038499045651184,6,2,-0.7669594454660251,105.96458651306463,0.1860675320313021,-7.895011633634567,0.2646022073160084,23,64,8,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.00021945648838191237
3011.1396324053344,0.25,0.1846678413454756,l2_postNorm,10,1.2717250747435787,6,2,-0.7863334769723012,102.83227331210026,0.18066772496968042,-7.973912835121155,0.25205233938425164,23,64,4,N3,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,6.132822149692908e-05
998.677564021688,0.25,0.18216799125889532,l2_postNorm,10,1.2995337306171804,6,2,-0.7695067670922837,104.08211250630052,0.19091782092073117,-7.850557386875153,0.26320708324162356,23,64,8,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.0001824092147686034
20.064022893421047,0.609375,0.18089255321280365,l2_postSA,11,4.243932124520859,6,2,0.23563053550051086,36.22009747394686,0.474746747404879,1.41809843480587,0.5707491751160205,23,64,4,N3,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.00901576688551596
10.655555721703106,0.546875,0.17157542523261057,l2_postSA,11,4.638896743643462,6,2,0.2155684970738509,39.963233573898314,0.4822953903569669,1.36274816095829,0.5455725194483705,23,64,8,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.016101968747861014
6.037315506582516,0.859375,0.09246971741449968,l2_postFF,12,1.2146259785996072,6,2,0.8232987085851726,29.909918031653177,0.30267490357948645,4.5026174038648605,0.7885493509245407,23,64,4,N3,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.015316363259074692
8.206665921146952,0.78125,0.11901186090660916,l2_postFF,12,1.3388804141446309,6,2,0.7468926940991074,33.6846582869182,0.30467124393723566,4.33485209941864,0.7497778805122834,23,64,8,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.01450185276724041
6.037315506582516,0.859375,0.09246971741449968,l3_preSA,13,1.2146259785996072,6,3,0.8232987085851726,29.909918031653177,0.30267490357948645,4.5026174038648605,0.7885493509245407,23,64,4,N3,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.015316363259074692
8.206665921146952,0.78125,0.11901186090660916,l3_preSA,13,1.3388804141446309,6,3,0.7468926940991074,33.6846582869182,0.30467124393723566,4.33485209941864,0.7497778805122834,23,64,8,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.01450185276724041
6.50227154583129,0.828125,0.09862018384986229,l3_postNorm,14,1.2864359986954692,6,3,0.7773414305876616,30.41349208313681,0.33251945476064293,4.286915861070156,0.7668340842396901,23,64,4,N3,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.015167035573373892
8.196324753853084,0.75,0.12481357567027504,l3_postNorm,14,1.422847097854397,6,3,0.7028162063894026,34.28212183854157,0.3248945669011789,4.115054719150066,0.7292250813427472,23,64,8,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.015227992961528762
5.840550022130732,0.875,0.06233913012601175,l3_postSA,15,0.7847447633681107,6,3,1.2742996784508744,22.7713175184531,0.20340861992764303,6.080869078636169,0.8657987329424941,23,64,4,N3,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.010673503331699712
6.027030574093151,0.84375,0.07565489143565617,l3_postSA,15,0.8357085621830572,6,3,1.1965893911874868,24.991292646544508,0.2401636609617981,5.981904953718185,0.835120922565693,23,64,8,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.012552597916929009
3.2790736843161854,0.96875,0.01462447674937164,l3_postFF,16,0.47212783897402405,6,3,2.118070397623995,15.416562397743334,0.07205124362518234,8.316376894712448,0.964030085131526,23,64,4,N3,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.004459941481657292
2.28499137023951,1.0,0.004680132507194568,l3_postFF,16,0.49458781877497743,6,3,2.021885622071986,16.591326276716902,0.09228779794864295,8.235635861754417,0.9719343441538513,23,64,8,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.0020482057682427966
3.2790736843161854,0.96875,0.01462447674937164,l4_preSA,17,0.47212783897402405,6,4,2.118070397623995,15.416562397743334,0.07205124362518234,8.316376894712448,0.964030085131526,23,64,4,N3,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.004459941481657292
2.28499137023951,1.0,0.004680132507194568,l4_preSA,17,0.49458781877497743,6,4,2.021885622071986,16.591326276716902,0.09228779794864295,8.235635861754417,0.9719343441538513,23,64,8,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.0020482057682427966
3.533818819488976,0.96875,0.018445082944227968,l4_postNorm,18,0.49909005943426643,6,4,2.00364639752046,15.873760151930941,0.07563537600397297,7.982905477285385,0.9581951764412224,23,64,4,N3,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.005219589311984445
1.9743484948736296,0.984375,0.006535672557190115,l4_postNorm,18,0.521106635654492,6,4,1.918993026012013,16.860398684209926,0.1023932394540168,7.879657059907913,0.9651015158742666,23,64,8,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,0.003310293280130411
1.7733239031109373,1.0,2.8367917428362074e-06,l4_postSA,19,0.2810057758734053,6,4,3.558645712711362,8.438630522582049,0.0055176527036415735,10.337624177336693,0.9992787884548306,23,64,4,N3,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,1.5997020987174038e-06
1.6620707026820096,1.0,9.152750298562981e-07,l4_postSA,19,0.29570577299729606,6,4,3.381739860665593,9.246216870055996,0.00558642951725119,10.283056795597076,0.99932820815593,23,64,8,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,5.50682571029415e-07
1.8876217067900058,1.0,2.485305716356731e-07,l4_postFF,20,0.2494882157271513,6,4,4.0082053440452015,7.84406882023964,0.0023078886512344354,11.225886851549149,0.999751822091639,23,64,4,N3,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,1.3166233632511126e-07
1.5036806380416328,1.0,1.2105553758631066e-07,l4_postFF,20,0.2579746752578161,6,4,3.8763494849410343,8.30438926295548,0.002279487880137765,11.170607045292854,0.99975676368922,23,64,8,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,8.050514906099426e-08
1.8876217067900058,1.0,2.485305716356731e-07,l5_preSA,21,0.2494882157271513,6,5,4.0082053440452015,7.84406882023964,0.0023078886512344354,11.225886851549149,0.999751822091639,23,64,4,N3,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,1.3166233632511126e-07
1.5036806380416328,1.0,1.2105553758631066e-07,l5_preSA,21,0.2579746752578161,6,5,3.8763494849410343,8.30438926295548,0.002279487880137765,11.170607045292854,0.99975676368922,23,64,8,N1,2,signal_and_nuisance_reachable,computed in selected trace only,full,16,8.050514906099426e-08
