depth,family,mask,model_seed,nuisance_distance,nuisance_type,predictive_span,realization,target_margin,target_probability,top1_correct
6,3:1,signal,23,2,N3,8,2,-11.149401664733887,1.4383675988938194e-05,0
6,3:1,signal,23,2,N3,8,3,-10.70958423614502,2.2329377316054888e-05,0
6,3:2,signal,23,2,N3,8,0,-22.979219436645508,1.0477319706270194e-10,0
6,3:2,signal,23,2,N3,8,1,-24.069303512573242,3.522339017680842e-11,0
6,3:2,signal,23,2,N3,8,2,-22.979219436645508,1.0477319706270194e-10,0
6,3:2,signal,23,2,N3,8,3,-22.564626693725586,1.5860095181619016e-10,0
6,3:3,signal,23,2,N3,8,0,-18.327402114868164,1.0977512232557274e-08,0
6,3:3,signal,23,2,N3,8,1,-16.32562828063965,8.125535799763384e-08,0
6,3:3,signal,23,2,N3,8,2,-17.339780807495117,2.947303023859149e-08,0
6,3:3,signal,23,2,N3,8,3,-18.327402114868164,1.0977512232557274e-08,0
6,0:0,signal,23,4,N1,8,0,-9.813128471374512,5.472534758155234e-05,0
6,0:0,signal,23,4,N1,8,1,-9.801166534423828,5.538383265957236e-05,0
6,0:0,signal,23,4,N1,8,2,-11.56394100189209,9.50254707277054e-06,0
6,0:0,signal,23,4,N1,8,3,-10.146862983703613,3.919730806956068e-05,0
6,0:1,signal,23,4,N1,8,0,-22.758121490478516,1.3069853532776676e-10,0
6,0:1,signal,23,4,N1,8,1,-22.48058319091797,1.7250635642174217e-10,0
6,0:1,signal,23,4,N1,8,2,-22.918148040771484,1.1137141903150294e-10,0
6,0:1,signal,23,4,N1,8,3,-20.847383499145508,8.832487519150334e-10,0
6,0:2,signal,23,4,N1,8,0,-18.439960479736328,9.808776013642273e-09,0
6,0:2,signal,23,4,N1,8,1,-19.488889694213867,3.436221085451052e-09,0
6,0:2,signal,23,4,N1,8,2,-17.754322052001953,1.9471155354722214e-08,0
6,0:2,signal,23,4,N1,8,3,-14.729012489318848,4.0106536403072823e-07,0
6,0:3,signal,23,4,N1,8,0,12.017472267150879,0.9999938011169434,1
6,0:3,signal,23,4,N1,8,1,10.720064163208008,0.9999774694442749,1
6,0:3,signal,23,4,N1,8,2,12.076623916625977,0.999994158744812,1
6,0:3,signal,23,4,N1,8,3,12.5430908203125,0.9999961853027344,1
6,1:0,signal,23,4,N1,8,0,-21.80085563659668,3.404073412038855e-10,0
6,1:0,signal,23,4,N1,8,1,-22.301136016845703,2.0641401088372646e-10,0
6,1:0,signal,23,4,N1,8,2,-19.819169998168945,2.4695849809575066e-09,0
6,1:0,signal,23,4,N1,8,3,-20.699663162231445,1.0238714320820463e-09,0
6,1:1,signal,23,4,N1,8,0,-19.829238891601562,2.4449426927475315e-09,0
6,1:1,signal,23,4,N1,8,1,-17.754322052001953,1.9471155354722214e-08,0
6,1:1,signal,23,4,N1,8,2,-20.841175079345703,8.887755531539199e-10,0
6,1:1,signal,23,4,N1,8,3,-17.927120208740234,1.6380798939508168e-08,0
6,1:2,signal,23,4,N1,8,0,12.996551513671875,0.999997615814209,1
6,1:2,signal,23,4,N1,8,1,11.40046501159668,0.9999885559082031,1
6,1:2,signal,23,4,N1,8,2,10.69159984588623,0.9999769926071167,1
6,1:2,signal,23,4,N1,8,3,10.146862983703613,0.9999604225158691,1
6,1:3,signal,23,4,N1,8,0,-10.850807189941406,1.9388571672607213e-05,0
6,1:3,signal,23,4,N1,8,1,-10.670514106750488,2.3219039576360956e-05,0
6,1:3,signal,23,4,N1,8,2,-11.358975410461426,1.1664186786219943e-05,0
6,1:3,signal,23,4,N1,8,3,-10.79069995880127,2.0589675841620192e-05,0
6,2:0,signal,23,4,N1,8,0,-15.445252418518066,1.9597548828187428e-07,0
6,2:0,signal,23,4,N1,8,1,-17.091007232666016,3.7797835972241955e-08,0
6,2:0,signal,23,4,N1,8,2,-19.18929672241211,4.636524497669825e-09,0
6,2:0,signal,23,4,N1,8,3,-18.7451229095459,7.2292776209792464e-09,0
6,2:1,signal,23,4,N1,8,0,10.79069995880127,0.9999791383743286,1
6,2:1,signal,23,4,N1,8,1,12.867025375366211,0.9999972581863403,1
6,2:1,signal,23,4,N1,8,2,10.69159984588623,0.9999769926071167,1
6,2:1,signal,23,4,N1,8,3,11.358975410461426,0.9999880790710449,1
6,2:2,signal,23,4,N1,8,0,-9.541417121887207,7.180980173870921e-05,0
6,2:2,signal,23,4,N1,8,1,-12.867025375366211,2.5817887490120484e-06,0
6,2:2,signal,23,4,N1,8,2,-12.998685836791992,2.2632964373769937e-06,0
6,2:2,signal,23,4,N1,8,3,-11.37036418914795,1.1532102689670864e-05,0
6,2:3,signal,23,4,N1,8,0,-21.77989959716797,3.476220145071096e-10,0
6,2:3,signal,23,4,N1,8,1,-18.772525787353516,7.033381432819397e-09,0
6,2:3,signal,23,4,N1,8,2,-23.277240753173828,7.777116450835564e-11,0
6,2:3,signal,23,4,N1,8,3,-19.79619026184082,2.5268944714440522e-09,0
6,3:0,signal,23,4,N1,8,0,12.076623916625977,0.999994158744812,1
6,3:0,signal,23,4,N1,8,1,12.428496360778809,0.9999958276748657,1
6,3:0,signal,23,4,N1,8,2,13.023015975952148,0.999997615814209,1
6,3:0,signal,23,4,N1,8,3,12.5430908203125,0.9999961853027344,1
6,3:1,signal,23,4,N1,8,0,-12.017472267150879,6.037754246790428e-06,0
6,3:1,signal,23,4,N1,8,1,-13.20160961151123,1.8476213199392078e-06,0
6,3:1,signal,23,4,N1,8,2,-12.237977981567383,4.842967427975964e-06,0
6,3:1,signal,23,4,N1,8,3,-8.511988639831543,0.00020100284018553793,0
6,3:2,signal,23,4,N1,8,0,-20.80813980102539,9.186159055651899e-10,0
6,3:2,signal,23,4,N1,8,1,-21.35146713256836,5.335346053847445e-10,0
6,3:2,signal,23,4,N1,8,2,-23.763158798217773,4.783994728141394e-11,0
6,3:2,signal,23,4,N1,8,3,-22.130126953125,2.4491023098427434e-10,0
6,3:3,signal,23,4,N1,8,0,-19.602561950683594,3.0670037620694757e-09,0
6,3:3,signal,23,4,N1,8,1,-17.927120208740234,1.6380798939508168e-08,0
6,3:3,signal,23,4,N1,8,2,-20.36029052734375,1.43759870674387e-09,0
6,3:3,signal,23,4,N1,8,3,-14.945670127868652,3.2296355811922695e-07,0
6,0:0,signal,23,4,N2,8,0,-12.208646774291992,4.987119609722868e-06,0
6,0:0,signal,23,4,N2,8,1,-10.69699764251709,2.2612206521444023e-05,0
6,0:0,signal,23,4,N2,8,2,-10.69699764251709,2.2612206521444023e-05,0
6,0:0,signal,23,4,N2,8,3,-12.208646774291992,4.987119609722868e-06,0
6,0:1,signal,23,4,N2,8,0,-21.541765213012695,4.41082920188407e-10,0
6,0:1,signal,23,4,N2,8,1,-21.541765213012695,4.41082920188407e-10,0
6,0:1,signal,23,4,N2,8,2,-21.432567596435547,4.919850637996603e-10,0
6,0:1,signal,23,4,N2,8,3,-21.432567596435547,4.919850637996603e-10,0
6,0:2,signal,23,4,N2,8,0,-16.16096305847168,9.580163862210611e-08,0
6,0:2,signal,23,4,N2,8,1,-14.687469482421875,4.1801820316322846e-07,0
6,0:2,signal,23,4,N2,8,2,-16.16096305847168,9.580163862210611e-08,0
6,0:2,signal,23,4,N2,8,3,-14.687469482421875,4.1801820316322846e-07,0
6,0:3,signal,23,4,N2,8,0,10.69699764251709,0.9999769926071167,1
6,0:3,signal,23,4,N2,8,1,12.208646774291992,0.9999947547912598,1
6,0:3,signal,23,4,N2,8,2,10.300905227661133,0.9999656677246094,1
6,0:3,signal,23,4,N2,8,3,8.216201782226562,0.9997286200523376,1
6,1:0,signal,23,4,N2,8,0,-21.432567596435547,4.919850637996603e-10,0
6,1:0,signal,23,4,N2,8,1,-20.289165496826172,1.5435207556535602e-09,0
6,1:0,signal,23,4,N2,8,2,-18.73746681213379,7.282888958570766e-09,0
6,1:0,signal,23,4,N2,8,3,-18.73746681213379,7.282888958570766e-09,0
6,1:1,signal,23,4,N2,8,0,-16.16096305847168,9.580163862210611e-08,0
6,1:1,signal,23,4,N2,8,1,-16.16096305847168,9.580163862210611e-08,0
6,1:1,signal,23,4,N2,8,2,-14.904706954956055,3.36475238782441e-07,0
6,1:1,signal,23,4,N2,8,3,-18.590373992919922,8.439192455966804e-09,0
6,1:2,signal,23,4,N2,8,0,10.300905227661133,0.9999656677246094,1
6,1:2,signal,23,4,N2,8,1,10.69699764251709,0.9999769926071167,1
6,1:2,signal,23,4,N2,8,2,8.216201782226562,0.9997286200523376,1
6,1:2,signal,23,4,N2,8,3,12.208646774291992,0.9999947547912598,1
6,1:3,signal,23,4,N2,8,0,-8.216201782226562,0.0002701662015169859,0
6,1:3,signal,23,4,N2,8,1,-10.69699764251709,2.2612206521444023e-05,0
6,1:3,signal,23,4,N2,8,2,-12.208646774291992,4.987119609722868e-06,0
6,1:3,signal,23,4,N2,8,3,-10.69699764251709,2.2612206521444023e-05,0
6,2:0,signal,23,4,N2,8,0,-14.904706954956055,3.36475238782441e-07,0
6,2:0,signal,23,4,N2,8,1,-18.590373992919922,8.439192455966804e-09,0
6,2:0,signal,23,4,N2,8,2,-16.16096305847168,9.580163862210611e-08,0
6,2:0,signal,23,4,N2,8,3,-14.904706954956055,3.36475238782441e-07,0
6,2:1,signal,23,4,N2,8,0,10.69699764251709,0.9999769926071167,1
6,2:1,signal,23,4,N2,8,1,10.300905227661133,0.9999656677246094,1
6,2:1,signal,23,4,N2,8,2,8.216201782226562,0.9997286200523376,1
6,2:1,signal,23,4,N2,8,3,12.208646774291992,0.9999947547912598,1
6,2:2,signal,23,4,N2,8,0,-8.216201782226562,0.0002701662015169859,0
6,2:2,signal,23,4,N2,8,1,-10.300905227661133,3.360151094966568e-05,0
6,2:2,signal,23,4,N2,8,2,-8.216201782226562,0.0002701662015169859,0
6,2:2,signal,23,4,N2,8,3,-8.216201782226562,0.0002701662015169859,0
6,2:3,signal,23,4,N2,8,0,-20.289165496826172,1.5435207556535602e-09,0
6,2:3,signal,23,4,N2,8,1,-18.73746681213379,7.282888958570766e-09,0
6,2:3,signal,23,4,N2,8,2,-21.541765213012695,4.41082920188407e-10,0
6,2:3,signal,23,4,N2,8,3,-21.432567596435547,4.919850637996603e-10,0
6,3:0,signal,23,4,N2,8,0,10.300905227661133,0.9999656677246094,1
6,3:0,signal,23,4,N2,8,1,10.300905227661133,0.9999656677246094,1
6,3:0,signal,23,4,N2,8,2,10.300905227661133,0.9999656677246094,1
6,3:0,signal,23,4,N2,8,3,8.216201782226562,0.9997286200523376,1
6,3:1,signal,23,4,N2,8,0,-10.69699764251709,2.2612206521444023e-05,0
6,3:1,signal,23,4,N2,8,1,-8.216201782226562,0.0002701662015169859,0
6,3:1,signal,23,4,N2,8,2,-8.216201782226562,0.0002701662015169859,0
6,3:1,signal,23,4,N2,8,3,-8.216201782226562,0.0002701662015169859,0
6,3:2,signal,23,4,N2,8,0,-21.541765213012695,4.41082920188407e-10,0
6,3:2,signal,23,4,N2,8,1,-21.541765213012695,4.41082920188407e-10,0
6,3:2,signal,23,4,N2,8,2,-20.289165496826172,1.5435207556535602e-09,0
6,3:2,signal,23,4,N2,8,3,-18.73746681213379,7.282888958570766e-09,0
6,3:3,signal,23,4,N2,8,0,-14.904706954956055,3.36475238782441e-07,0
6,3:3,signal,23,4,N2,8,1,-18.590373992919922,8.439192455966804e-09,0
6,3:3,signal,23,4,N2,8,2,-14.904706954956055,3.36475238782441e-07,0
6,3:3,signal,23,4,N2,8,3,-16.16096305847168,9.580163862210611e-08,0
6,0:0,signal,23,4,N3,8,0,-13.023015975952148,2.208894557043095e-06,0
6,0:0,signal,23,4,N3,8,1,-10.720064163208008,2.209660306107253e-05,0
6,0:0,signal,23,4,N3,8,2,-13.716869354248047,1.1036688647436677e-06,0
6,0:0,signal,23,4,N3,8,3,-13.716869354248047,1.1036688647436677e-06,0
6,0:1,signal,23,4,N3,8,0,-21.580015182495117,4.245326312712905e-10,0
6,0:1,signal,23,4,N3,8,1,-20.83300018310547,8.960500674781713e-10,0
6,0:1,signal,23,4,N3,8,2,-22.055299758911133,2.639392315817446e-10,0
6,0:1,signal,23,4,N3,8,3,-22.055299758911133,2.639392315817446e-10,0
6,0:2,signal,23,4,N3,8,0,-16.856813430786133,4.777179540838006e-08,0
6,0:2,signal,23,4,N3,8,1,-14.675270080566406,4.231717980474059e-07,0
6,0:2,signal,23,4,N3,8,2,-16.856813430786133,4.777179540838006e-08,0
6,0:2,signal,23,4,N3,8,3,-14.675270080566406,4.231717980474059e-07,0
6,0:3,signal,23,4,N3,8,0,10.992636680603027,0.9999829530715942,1
6,0:3,signal,23,4,N3,8,1,12.514885902404785,0.9999961853027344,1
6,0:3,signal,23,4,N3,8,2,12.070945739746094,0.999994158744812,1
6,0:3,signal,23,4,N3,8,3,8.438265800476074,0.9997825026512146,1
6,1:0,signal,23,4,N3,8,0,-22.219533920288086,2.2396355603415685e-10,0
6,1:0,signal,23,4,N3,8,1,-20.912111282348633,8.2789469724176e-10,0
6,1:0,signal,23,4,N3,8,2,-20.847383499145508,8.832487519150334e-10,0
6,1:0,signal,23,4,N3,8,3,-19.911216735839844,2.2523947151853463e-09,0
6,1:1,signal,23,4,N3,8,0,-20.12630271911621,1.8165893234112218e-09,0
6,1:1,signal,23,4,N3,8,1,-16.856813430786133,4.777179540838006e-08,0
6,1:1,signal,23,4,N3,8,2,-16.476858139038086,6.985120393210309e-08,0
6,1:1,signal,23,4,N3,8,3,-15.202911376953125,2.496738886748062e-07,0
6,1:2,signal,23,4,N3,8,0,12.070945739746094,0.999994158744812,1
6,1:2,signal,23,4,N3,8,1,12.428496360778809,0.9999958276748657,1
6,1:2,signal,23,4,N3,8,2,8.528303146362305,0.9998012185096741,1
6,1:2,signal,23,4,N3,8,3,13.716869354248047,0.9999988079071045,1
6,1:3,signal,23,4,N3,8,0,-12.98169994354248,2.3020688786346e-06,0
6,1:3,signal,23,4,N3,8,1,-10.720064163208008,2.209660306107253e-05,0
6,1:3,signal,23,4,N3,8,2,-10.720064163208008,2.209660306107253e-05,0
6,1:3,signal,23,4,N3,8,3,-11.358975410461426,1.1664186786219943e-05,0
6,2:0,signal,23,4,N3,8,0,-14.953529357910156,3.2044539466369315e-07,0
6,2:0,signal,23,4,N3,8,1,-20.360288619995117,1.4376014823014316e-09,0
6,2:0,signal,23,4,N3,8,2,-16.885534286499023,4.641949757910879e-08,0
6,2:0,signal,23,4,N3,8,3,-14.953529357910156,3.2044539466369315e-07,0
6,2:1,signal,23,4,N3,8,0,11.358975410461426,0.9999880790710449,1
6,2:1,signal,23,4,N3,8,1,12.070945739746094,0.999994158744812,1
6,2:1,signal,23,4,N3,8,2,8.528303146362305,0.9998012185096741,1
6,2:1,signal,23,4,N3,8,3,12.514885902404785,0.9999961853027344,1
6,2:2,signal,23,4,N3,8,0,-9.813128471374512,5.472534758155234e-05,0
6,2:2,signal,23,4,N3,8,1,-10.635891914367676,2.4036991817411035e-05,0
6,2:2,signal,23,4,N3,8,2,-10.66369342803955,2.337795012863353e-05,0
6,2:2,signal,23,4,N3,8,3,-9.813128471374512,5.472534758155234e-05,0
6,2:3,signal,23,4,N3,8,0,-20.912111282348633,8.2789469724176e-10,0
6,2:3,signal,23,4,N3,8,1,-19.911216735839844,2.2523947151853463e-09,0
6,2:3,signal,23,4,N3,8,2,-21.580015182495117,4.245326312712905e-10,0
6,2:3,signal,23,4,N3,8,3,-21.580015182495117,4.245326312712905e-10,0
6,3:0,signal,23,4,N3,8,0,12.070945739746094,0.999994158744812,1
6,3:0,signal,23,4,N3,8,1,10.66369342803955,0.9999761581420898,1
6,3:0,signal,23,4,N3,8,2,10.124317169189453,0.9999595880508423,1
6,3:0,signal,23,4,N3,8,3,8.438265800476074,0.9997825026512146,1
6,3:1,signal,23,4,N3,8,0,-13.023015975952148,2.208894557043095e-06,0
6,3:1,signal,23,4,N3,8,1,-10.396103858947754,3.0550345400115475e-05,0
6,3:1,signal,23,4,N3,8,2,-9.813128471374512,5.472534758155234e-05,0
6,3:1,signal,23,4,N3,8,3,-8.438265800476074,0.00021637807367369533,0
6,3:2,signal,23,4,N3,8,0,-21.80085563659668,3.404073412038855e-10,0
6,3:2,signal,23,4,N3,8,1,-21.580015182495117,4.245326312712905e-10,0
6,3:2,signal,23,4,N3,8,2,-21.77989959716797,3.476220145071096e-10,0
6,3:2,signal,23,4,N3,8,3,-19.333877563476562,4.0115972765875085e-09,0
6,3:3,signal,23,4,N3,8,0,-18.81829833984375,6.71915012517843e-09,0
6,3:3,signal,23,4,N3,8,1,-15.202911376953125,2.496738886748062e-07,0
6,3:3,signal,23,4,N3,8,2,-18.81829833984375,6.71915012517843e-09,0
6,3:3,signal,23,4,N3,8,3,-20.12630271911621,1.8165893234112218e-09,0
6,0:0,signal,23,16,N1,8,0,-10.778070449829102,2.0851348381256685e-05,0
6,0:0,signal,23,16,N1,8,1,-11.051170349121094,1.5868310583755374e-05,0
6,0:0,signal,23,16,N1,8,2,-10.224326133728027,3.627567639341578e-05,0
6,0:0,signal,23,16,N1,8,3,-8.244465827941895,0.00026263907784596086,0
6,0:1,signal,23,16,N1,8,0,-18.193561553955078,1.2546250260925262e-08,0
6,0:1,signal,23,16,N1,8,1,-18.017303466796875,1.496764667763273e-08,0
6,0:1,signal,23,16,N1,8,2,-21.02794647216797,7.373315846770367e-10,0
6,0:1,signal,23,16,N1,8,3,-17.864334106445312,1.7437045585211308e-08,0
6,0:2,signal,23,16,N1,8,0,-18.612489700317383,8.254370520432985e-09,0
6,0:2,signal,23,16,N1,8,1,-17.409698486328125,2.7482434106218534e-08,0
6,0:2,signal,23,16,N1,8,2,-16.81304168701172,4.990960889017515e-08,0
6,0:2,signal,23,16,N1,8,3,-15.601126670837402,1.6768751720519504e-07,0
6,0:3,signal,23,16,N1,8,0,9.764801979064941,0.9999408721923828,1
6,0:3,signal,23,16,N1,8,1,9.958523750305176,0.9999513626098633,1
6,0:3,signal,23,16,N1,8,2,9.429107666015625,0.9999183416366577,1
6,0:3,signal,23,16,N1,8,3,8.176825523376465,0.999717652797699,1
6,1:0,signal,23,16,N1,8,0,-18.87301254272461,6.359826887347708e-09,0
6,1:0,signal,23,16,N1,8,1,-21.76763916015625,3.5190858560518734e-10,0
6,1:0,signal,23,16,N1,8,2,-18.168046951293945,1.2869493914990926e-08,0
6,1:0,signal,23,16,N1,8,3,-19.431838989257812,3.637422141267166e-09,0
6,1:1,signal,23,16,N1,8,0,-13.661426544189453,1.166522679341142e-06,0
6,1:1,signal,23,16,N1,8,1,-19.1617431640625,4.765994265909512e-09,0
6,1:1,signal,23,16,N1,8,2,-14.114507675170898,7.415333698190807e-07,0
6,1:1,signal,23,16,N1,8,3,-19.372543334960938,3.860150865619971e-09,0
6,1:2,signal,23,16,N1,8,0,9.5811767578125,0.9999285936355591,1
6,1:2,signal,23,16,N1,8,1,9.958523750305176,0.9999513626098633,1
6,1:2,signal,23,16,N1,8,2,9.864388465881348,0.9999469518661499,1
6,1:2,signal,23,16,N1,8,3,7.9349470138549805,0.9996408224105835,1
6,1:3,signal,23,16,N1,8,0,-10.66066837310791,2.344876884308178e-05,0
6,1:3,signal,23,16,N1,8,1,-8.006437301635742,0.0003331985790282488,0
6,1:3,signal,23,16,N1,8,2,-9.958523750305176,4.732024171971716e-05,0
6,1:3,signal,23,16,N1,8,3,-9.263307571411133,9.483147005084902e-05,0
6,2:0,signal,23,16,N1,8,0,-13.39209270477295,1.5270118183252634e-06,0
6,2:0,signal,23,16,N1,8,1,-18.467500686645508,9.542502787951435e-09,0
6,2:0,signal,23,16,N1,8,2,-13.201403617858887,1.8479021264283801e-06,0
6,2:0,signal,23,16,N1,8,3,-14.912874221801758,3.337426051075454e-07,0
6,2:1,signal,23,16,N1,8,0,11.834698677062988,0.9999922513961792,1
6,2:1,signal,23,16,N1,8,1,11.503829956054688,0.99998939037323,1
6,2:1,signal,23,16,N1,8,2,11.096745491027832,0.9999845027923584,1
6,2:1,signal,23,16,N1,8,3,9.420917510986328,0.9999178647994995,1
6,2:2,signal,23,16,N1,8,0,-10.822397232055664,1.9947285181842744e-05,0
6,2:2,signal,23,16,N1,8,1,-9.809977531433105,5.4897966037970036e-05,0
6,2:2,signal,23,16,N1,8,2,-11.051170349121094,1.5868310583755374e-05,0
6,2:2,signal,23,16,N1,8,3,-11.316555976867676,1.2169613000878599e-05,0
6,2:3,signal,23,16,N1,8,0,-18.58734703063965,8.464184908518746e-09,0
6,2:3,signal,23,16,N1,8,1,-21.826051712036133,3.319396424394938e-10,0
6,2:3,signal,23,16,N1,8,2,-18.87301254272461,6.359826887347708e-09,0
6,2:3,signal,23,16,N1,8,3,-20.447349548339844,1.3177234858829934e-09,0
6,3:0,signal,23,16,N1,8,0,11.74183464050293,0.999991774559021,1
6,3:0,signal,23,16,N1,8,1,9.419767379760742,0.9999173879623413,1
6,3:0,signal,23,16,N1,8,2,11.499614715576172,0.9999895095825195,1
6,3:0,signal,23,16,N1,8,3,9.591636657714844,0.9999305009841919,1
6,3:1,signal,23,16,N1,8,0,-7.9349470138549805,0.00035788235254585743,0
6,3:1,signal,23,16,N1,8,1,-9.591636657714844,6.829280755482614e-05,0
6,3:1,signal,23,16,N1,8,2,-8.218573570251465,0.0002695261500775814,0
6,3:1,signal,23,16,N1,8,3,-8.244465827941895,0.00026263907784596086,0
6,3:2,signal,23,16,N1,8,0,-19.336502075195312,4.001547537768602e-09,0
6,3:2,signal,23,16,N1,8,1,-20.3305721282959,1.4808878567862394e-09,0
6,3:2,signal,23,16,N1,8,2,-19.431838989257812,3.637422141267166e-09,0
6,3:2,signal,23,16,N1,8,3,-21.929994583129883,2.991724923351313e-10,0
6,3:3,signal,23,16,N1,8,0,-13.452348709106445,1.4377329762282898e-06,0
6,3:3,signal,23,16,N1,8,1,-18.316604614257812,1.1096726204584684e-08,0
6,3:3,signal,23,16,N1,8,2,-13.559961318969727,1.2910611530969618e-06,0
6,3:3,signal,23,16,N1,8,3,-13.431937217712402,1.4672966699436074e-06,0
6,0:0,signal,23,16,N2,8,0,-8.93189525604248,0.00013208978634793311,0
6,0:0,signal,23,16,N2,8,1,-9.75826644897461,5.7811339502222836e-05,0
6,0:0,signal,23,16,N2,8,2,-9.75826644897461,5.7811339502222836e-05,0
6,0:0,signal,23,16,N2,8,3,-10.283529281616211,3.4190456062788144e-05,0
6,0:1,signal,23,16,N2,8,0,-19.958471298217773,2.14845341517389e-09,0
6,0:1,signal,23,16,N2,8,1,-19.683631896972656,2.8280142672088004e-09,0
6,0:1,signal,23,16,N2,8,2,-19.683631896972656,2.8280142672088004e-09,0
6,0:1,signal,23,16,N2,8,3,-19.437002182006836,3.6187557395095382e-09,0
6,0:2,signal,23,16,N2,8,0,-14.469598770141602,5.198465373723593e-07,0
6,0:2,signal,23,16,N2,8,1,-14.469598770141602,5.198465373723593e-07,0
6,0:2,signal,23,16,N2,8,2,-14.634117126464844,4.410253779951745e-07,0
6,0:2,signal,23,16,N2,8,3,-14.123207092285156,7.350948862949735e-07,0
6,0:3,signal,23,16,N2,8,0,8.93189525604248,0.9998666048049927,1
6,0:3,signal,23,16,N2,8,1,10.001983642578125,0.9999537467956543,1
6,0:3,signal,23,16,N2,8,2,10.283529281616211,0.9999653100967407,1
6,0:3,signal,23,16,N2,8,3,10.001983642578125,0.9999537467956543,1
6,1:0,signal,23,16,N2,8,0,-19.683631896972656,2.8280142672088004e-09,0
6,1:0,signal,23,16,N2,8,1,-20.634057998657227,1.0932699190391304e-09,0
6,1:0,signal,23,16,N2,8,2,-19.437002182006836,3.6187557395095382e-09,0
6,1:0,signal,23,16,N2,8,3,-19.437002182006836,3.6187557395095382e-09,0
6,1:1,signal,23,16,N2,8,0,-14.123207092285156,7.350948862949735e-07,0
6,1:1,signal,23,16,N2,8,1,-14.634117126464844,4.410253779951745e-07,0
6,1:1,signal,23,16,N2,8,2,-15.994476318359375,1.1315458436911285e-07,0
6,1:1,signal,23,16,N2,8,3,-14.123207092285156,7.350948862949735e-07,0
6,1:2,signal,23,16,N2,8,0,9.75826644897461,0.9999408721923828,1
6,1:2,signal,23,16,N2,8,1,10.001983642578125,0.9999537467956543,1
6,1:2,signal,23,16,N2,8,2,10.001983642578125,0.9999537467956543,1
6,1:2,signal,23,16,N2,8,3,8.93189525604248,0.9998666048049927,1
6,1:3,signal,23,16,N2,8,0,-10.001983642578125,4.530786827672273e-05,0
6,1:3,signal,23,16,N2,8,1,-8.93189525604248,0.00013208978634793311,0
6,1:3,signal,23,16,N2,8,2,-10.001983642578125,4.530786827672273e-05,0
6,1:3,signal,23,16,N2,8,3,-10.001983642578125,4.530786827672273e-05,0
6,2:0,signal,23,16,N2,8,0,-14.469598770141602,5.198465373723593e-07,0
6,2:0,signal,23,16,N2,8,1,-14.123207092285156,7.350948862949735e-07,0
6,2:0,signal,23,16,N2,8,2,-15.994476318359375,1.1315458436911285e-07,0
6,2:0,signal,23,16,N2,8,3,-15.994476318359375,1.1315458436911285e-07,0
6,2:1,signal,23,16,N2,8,0,10.001983642578125,0.9999537467956543,1
6,2:1,signal,23,16,N2,8,1,10.001983642578125,0.9999537467956543,1
6,2:1,signal,23,16,N2,8,2,10.001983642578125,0.9999537467956543,1
6,2:1,signal,23,16,N2,8,3,10.283529281616211,0.9999653100967407,1
6,2:2,signal,23,16,N2,8,0,-8.93189525604248,0.00013208978634793311,0
6,2:2,signal,23,16,N2,8,1,-9.75826644897461,5.7811339502222836e-05,0
6,2:2,signal,23,16,N2,8,2,-9.75826644897461,5.7811339502222836e-05,0
6,2:2,signal,23,16,N2,8,3,-8.93189525604248,0.00013208978634793311,0
6,2:3,signal,23,16,N2,8,0,-19.958471298217773,2.14845341517389e-09,0
6,2:3,signal,23,16,N2,8,1,-19.683631896972656,2.8280142672088004e-09,0
6,2:3,signal,23,16,N2,8,2,-19.683631896972656,2.8280142672088004e-09,0
6,2:3,signal,23,16,N2,8,3,-19.958471298217773,2.14845341517389e-09,0
6,3:0,signal,23,16,N2,8,0,10.283529281616211,0.9999653100967407,1
6,3:0,signal,23,16,N2,8,1,9.75826644897461,0.9999408721923828,1
6,3:0,signal,23,16,N2,8,2,10.283529281616211,0.9999653100967407,1
6,3:0,signal,23,16,N2,8,3,10.283529281616211,0.9999653100967407,1
6,3:1,signal,23,16,N2,8,0,-8.93189525604248,0.00013208978634793311,0
6,3:1,signal,23,16,N2,8,1,-10.283529281616211,3.4190456062788144e-05,0
6,3:1,signal,23,16,N2,8,2,-10.001983642578125,4.530786827672273e-05,0
6,3:1,signal,23,16,N2,8,3,-10.283529281616211,3.4190456062788144e-05,0
6,3:2,signal,23,16,N2,8,0,-19.683631896972656,2.8280142672088004e-09,0
6,3:2,signal,23,16,N2,8,1,-20.634057998657227,1.0932699190391304e-09,0
6,3:2,signal,23,16,N2,8,2,-19.437002182006836,3.6187557395095382e-09,0
6,3:2,signal,23,16,N2,8,3,-19.437002182006836,3.6187557395095382e-09,0
6,3:3,signal,23,16,N2,8,0,-14.469598770141602,5.198465373723593e-07,0
6,3:3,signal,23,16,N2,8,1,-14.634117126464844,4.410253779951745e-07,0
6,3:3,signal,23,16,N2,8,2,-14.634116172790527,4.4102580432081595e-07,0
6,3:3,signal,23,16,N2,8,3,-14.469596862792969,5.198475605538988e-07,0
6,0:0,signal,23,16,N3,8,0,-9.420917510986328,8.100499690044671e-05,0
6,0:0,signal,23,16,N3,8,1,-9.778014183044434,5.668095400324091e-05,0
6,0:0,signal,23,16,N3,8,2,-10.058202743530273,4.2831077735172585e-05,0
6,0:0,signal,23,16,N3,8,3,-9.419767379760742,8.109818008961156e-05,0
6,0:1,signal,23,16,N3,8,0,-18.577491760253906,8.548178165312947e-09,0
6,0:1,signal,23,16,N3,8,1,-19.858367919921875,2.374689334061486e-09,0
