competitor_switch_count,depth,family,model_seed,nuisance_distance,nuisance_type,predictive_span,realization,stable_decision_depth,top1_reversal_count,trained_window,window
1,6,3:1,23,16,N1,8,3,,0,full,2
1,6,3:2,23,16,N1,8,0,,0,full,2
1,6,3:2,23,16,N1,8,1,,0,full,2
1,6,3:2,23,16,N1,8,2,,0,full,2
1,6,3:2,23,16,N1,8,3,,0,full,2
1,6,3:3,23,16,N1,8,0,,0,full,2
1,6,3:3,23,16,N1,8,1,,0,full,2
1,6,3:3,23,16,N1,8,2,,0,full,2
1,6,3:3,23,16,N1,8,3,,0,full,2
1,6,0:0,23,16,N2,8,0,,0,full,2
1,6,0:0,23,16,N2,8,1,,0,full,2
1,6,0:0,23,16,N2,8,2,,0,full,2
1,6,0:0,23,16,N2,8,3,,0,full,2
1,6,0:1,23,16,N2,8,0,,0,full,2
1,6,0:1,23,16,N2,8,1,,0,full,2
1,6,0:1,23,16,N2,8,2,,0,full,2
1,6,0:1,23,16,N2,8,3,,0,full,2
1,6,0:2,23,16,N2,8,0,,0,full,2
1,6,0:2,23,16,N2,8,1,,0,full,2
1,6,0:2,23,16,N2,8,2,,0,full,2
1,6,0:2,23,16,N2,8,3,,0,full,2
3,6,0:3,23,16,N2,8,0,12,1,full,2
3,6,0:3,23,16,N2,8,1,12,1,full,2
3,6,0:3,23,16,N2,8,2,12,1,full,2
3,6,0:3,23,16,N2,8,3,12,1,full,2
1,6,1:0,23,16,N2,8,0,,0,full,2
1,6,1:0,23,16,N2,8,1,,0,full,2
1,6,1:0,23,16,N2,8,2,,0,full,2
1,6,1:0,23,16,N2,8,3,,0,full,2
1,6,1:1,23,16,N2,8,0,,0,full,2
1,6,1:1,23,16,N2,8,1,,0,full,2
1,6,1:1,23,16,N2,8,2,,0,full,2
1,6,1:1,23,16,N2,8,3,,0,full,2
3,6,1:2,23,16,N2,8,0,12,1,full,2
3,6,1:2,23,16,N2,8,1,12,1,full,2
3,6,1:2,23,16,N2,8,2,12,1,full,2
3,6,1:2,23,16,N2,8,3,12,1,full,2
1,6,1:3,23,16,N2,8,0,,0,full,2
1,6,1:3,23,16,N2,8,1,,0,full,2
1,6,1:3,23,16,N2,8,2,,0,full,2
1,6,1:3,23,16,N2,8,3,,0,full,2
1,6,2:0,23,16,N2,8,0,,0,full,2
1,6,2:0,23,16,N2,8,1,,0,full,2
1,6,2:0,23,16,N2,8,2,,0,full,2
1,6,2:0,23,16,N2,8,3,,0,full,2
3,6,2:1,23,16,N2,8,0,12,1,full,2
3,6,2:1,23,16,N2,8,1,12,1,full,2
3,6,2:1,23,16,N2,8,2,12,1,full,2
3,6,2:1,23,16,N2,8,3,12,1,full,2
1,6,2:2,23,16,N2,8,0,,0,full,2
1,6,2:2,23,16,N2,8,1,,0,full,2
1,6,2:2,23,16,N2,8,2,,0,full,2
1,6,2:2,23,16,N2,8,3,,0,full,2
1,6,2:3,23,16,N2,8,0,,0,full,2
1,6,2:3,23,16,N2,8,1,,0,full,2
1,6,2:3,23,16,N2,8,2,,0,full,2
1,6,2:3,23,16,N2,8,3,,0,full,2
3,6,3:0,23,16,N2,8,0,12,1,full,2
3,6,3:0,23,16,N2,8,1,12,1,full,2
3,6,3:0,23,16,N2,8,2,12,1,full,2
3,6,3:0,23,16,N2,8,3,12,1,full,2
1,6,3:1,23,16,N2,8,0,,0,full,2
1,6,3:1,23,16,N2,8,1,,0,full,2
1,6,3:1,23,16,N2,8,2,,0,full,2
1,6,3:1,23,16,N2,8,3,,0,full,2
1,6,3:2,23,16,N2,8,0,,0,full,2
1,6,3:2,23,16,N2,8,1,,0,full,2
1,6,3:2,23,16,N2,8,2,,0,full,2
1,6,3:2,23,16,N2,8,3,,0,full,2
1,6,3:3,23,16,N2,8,0,,0,full,2
1,6,3:3,23,16,N2,8,1,,0,full,2
1,6,3:3,23,16,N2,8,2,,0,full,2
1,6,3:3,23,16,N2,8,3,,0,full,2
1,6,0:0,23,16,N3,8,0,,0,full,2
1,6,0:0,23,16,N3,8,1,,0,full,2
1,6,0:0,23,16,N3,8,2,,0,full,2
1,6,0:0,23,16,N3,8,3,,0,full,2
1,6,0:1,23,16,N3,8,0,,0,full,2
1,6,0:1,23,16,N3,8,1,,0,full,2
1,6,0:1,23,16,N3,8,2,,0,full,2
1,6,0:1,23,16,N3,8,3,,0,full,2
1,6,0:2,23,16,N3,8,0,,0,full,2
1,6,0:2,23,16,N3,8,1,,0,full,2
1,6,0:2,23,16,N3,8,2,,0,full,2
