actual_cumulative_variance,family,model_seed,nuisance_distance,nuisance_type,predictive_span,repair_fraction,summed_marginal_variance,summed_off_diagonal_covariance
0.36075510237628805,2:3,11,16,N1,2,-0.39895006931178134,0.25787560992349273,-0.07673554029016336
0.06750072948489105,3:0,11,16,N1,2,0.8691547100137934,0.5158819969141177,-0.5012526553398782
0.0029919306261945167,3:1,11,16,N1,2,0.960301171332638,0.07536571547901379,-0.06834808115960792
0.8033160302569134,3:2,11,16,N1,2,-0.33811903652456876,0.6003322636701492,0.23617937333119687
0.0707517669788255,3:3,11,16,N1,2,0.9146572553517083,0.8290308364278947,-0.7791527832056695
0.13491281752885698,0:0,11,16,N2,2,-0.2315746249881856,0.10954497989121137,0.0008958643551295609
0.03406483359890444,0:1,11,16,N2,2,0.9528073146138659,0.7218244378378434,-0.6974259754062284
1.8834399573582534e-05,0:2,11,16,N2,2,0.9999401174997306,0.31452259823542283,-0.3142326460263878
0.014488571141782813,0:3,11,16,N2,2,0.7285058940533785,0.05336606145192491,-0.04567579433478386
0.02771259763805271,1:0,11,16,N2,2,0.9727680389549666,1.0176497238749864,-1.0000564554635882
0.06241768485233479,1:1,11,16,N2,2,0.9189273607044701,0.7698982714107387,-0.7133347849374634
0.048532772024676284,1:2,11,16,N2,2,0.9527408888110269,1.026950588016992,-0.9770778662403548
0.02497582661544584,1:3,11,16,N2,2,0.9561934657879282,0.5701392969034107,-0.3033359604657257
