depth,ff_update_norm,layer,model_seed,n,nuisance_distance,nuisance_type,per_head_output_norm_mean,predictive_span,sa_nuisance_attention_mass,sa_signal_attention_mass,sa_update_norm,trained_window,window
4,1.1874182978644967,3,11,64,4,N3,1.5515454318374395,8,0.08052087327087065,0.8488235585391521,3.4936529025435448,8,8
4,2.170135334134102,0,11,64,16,N1,1.4584628194570541,8,0.0,0.12913286918774247,3.407063379883766,8,8
4,2.170135334134102,0,11,64,16,N2,1.4584628194570541,8,0.0,0.12913286918774247,3.407063379883766,8,8
4,1.42542421258986,1,11,64,16,N1,1.663875162601471,8,0.0,0.54888312285766,4.018657278269529,8,8
4,1.4367346726357937,1,11,64,16,N2,1.6670801173895597,8,0.0,0.5543346940539777,3.988806080073118,8,8
4,1.3094820380210876,2,11,64,16,N1,2.29645842500031,8,0.0,0.7313010105863214,5.540780588984489,8,8
4,1.3049282636493444,2,11,64,16,N2,2.2786620389670134,8,0.0,0.721469709649682,5.547372400760651,8,8
4,1.197850700467825,3,11,64,16,N1,1.5961874760687351,8,0.0,0.8967949124053121,3.5806203465908766,8,8
4,1.1878480771556497,3,11,64,16,N2,1.5933442879468203,8,0.0,0.8893983224406838,3.57593959197402,8,8
4,2.170135334134102,0,11,64,16,N3,1.4584628194570541,8,0.0,0.12913286918774247,3.407063379883766,8,8
4,2.170135334134102,0,11,64,32,N1,1.4584628194570541,8,0.0,0.12913286918774247,3.407063379883766,8,8
4,1.4282375648617744,1,11,64,16,N3,1.6646566335111856,8,0.0,0.5493839350529015,4.016776505857706,8,8
4,1.4402854964137077,1,11,64,32,N1,1.6630200073122978,8,0.0,0.55918531678617,3.966058686375618,8,8
4,1.3059741593897343,2,11,64,16,N3,2.278481626883149,8,0.0,0.7314454931765795,5.524036876857281,8,8
4,1.30165995657444,2,11,64,32,N1,2.280967727303505,8,0.0,0.7209676969796419,5.535873457789421,8,8
4,1.1940996693447232,3,11,64,16,N3,1.5963059812784195,8,0.0,0.8937930362299085,3.5938884504139423,8,8
4,1.1842141235247254,3,11,64,32,N1,1.5909535139799118,8,0.0,0.8920619208365679,3.559246577322483,8,8
4,2.170135334134102,0,11,64,32,N2,1.4584628194570541,8,0.0,0.12913286918774247,3.407063379883766,8,8
4,2.170135334134102,0,11,64,32,N3,1.4584628194570541,8,0.0,0.12913286918774247,3.407063379883766,8,8
4,1.4402854964137077,1,11,64,32,N2,1.6630200073122978,8,0.0,0.55918531678617,3.966058686375618,8,8
4,1.4402854964137077,1,11,64,32,N3,1.6630200073122978,8,0.0,0.55918531678617,3.966058686375618,8,8
4,1.30165995657444,2,11,64,32,N2,2.280967727303505,8,0.0,0.7209676969796419,5.535873457789421,8,8
4,1.30165995657444,2,11,64,32,N3,2.280967727303505,8,0.0,0.7209676969796419,5.535873457789421,8,8
4,1.1841821484267712,3,11,64,32,N2,1.590948410332203,8,0.0,0.8920570686459541,3.559130348265171,8,8
4,1.1842192793264985,3,11,64,32,N3,1.5909633673727512,8,0.0,0.892058084718883,3.55925964564085,8,8
6,2.027017930522561,0,11,64,2,N1,1.4095934992656112,16,0.16969842251273803,0.3762494877446443,3.2075520176440477,16,16
6,2.010233687236905,0,11,64,2,N2,1.4202389009296894,16,0.16707762388978153,0.378881512908265,3.2314079143106937,16,16
6,1.6263757180422544,1,11,64,2,N1,0.9157630652189255,16,0.1393339827482123,0.16975584274041466,2.309327246621251,16,16
6,1.6272424310445786,1,11,64,2,N2,0.907717352733016,16,0.13154309865785763,0.17970902915112674,2.316415261477232,16,16
6,1.524529617279768,2,11,64,2,N1,2.877851292490959,16,0.049164986163305,0.46837486466392875,7.120704144239426,16,16
6,1.5465691890567541,2,11,64,2,N2,2.896266859024763,16,0.027020556832212606,0.4817013032734394,7.139630600810051,16,16
6,1.430878359824419,3,11,64,2,N1,0.9358552703633904,16,0.07809252661536448,0.33071786793880165,2.2048347629606724,16,16
6,1.434815315529704,3,11,64,2,N2,0.9453514311462641,16,0.05926832789555192,0.34394777240231633,2.245557824149728,16,16
6,1.1303693614900112,4,11,64,2,N1,1.0243690935894847,16,0.09041744726710021,0.10793746614945121,2.4684366676956415,16,16
6,1.1322517339140177,4,11,64,2,N2,1.0255251936614513,16,0.1048803351004608,0.11039523719227873,2.4936232548207045,16,16
6,1.3859571032226086,5,11,64,2,N1,0.6567058307118714,16,0.09277282393304631,0.10817853210028261,1.3231245446950197,16,16
6,1.3899791678413749,5,11,64,2,N2,0.6713597262278199,16,0.10583584103733301,0.1071589922066778,1.3381263185292482,16,16
6,2.027024570852518,0,11,64,2,N3,1.4342366177588701,16,0.197047621186357,0.3706265492364764,3.2521340660750866,16,16
6,1.9869689904153347,0,11,64,4,N1,1.3966351300477982,16,0.06836450067930855,0.3861270183697343,3.2593412920832634,16,16
6,1.613635640591383,1,11,64,2,N3,0.9064827272668481,16,0.12941793049685657,0.17634582141181454,2.3156018257141113,16,16
6,1.6150545049458742,1,11,64,4,N1,0.883810811676085,16,0.1149826247128658,0.18578509928192943,2.264077330008149,16,16
6,1.5502811390906572,2,11,64,2,N3,2.8794369976967573,16,0.04677754083968466,0.4698692564852536,7.093949094414711,16,16
6,1.5402927622199059,2,11,64,4,N1,2.877519553527236,16,0.07557702597478055,0.481613059528172,7.066832095384598,16,16
6,1.4373064460232854,3,11,64,2,N3,0.9332539224997163,16,0.07022327656159177,0.33641274250112474,2.205305550247431,16,16
6,1.4278754899278283,3,11,64,4,N1,0.9237554762512445,16,0.07807087470428087,0.33497111685574055,2.18947877548635,16,16
6,1.1303421696648002,4,11,64,2,N3,1.018586229532957,16,0.09375346708111465,0.10878708987729624,2.4700757078826427,16,16
6,1.1329918438568711,4,11,64,4,N1,1.016582484357059,16,0.10711502307094634,0.10813082315144129,2.467149395495653,16,16
6,1.3959713717922568,5,11,64,2,N3,0.6588701158761978,16,0.09504692867631093,0.1074814951280132,1.3235014406964183,16,16
6,1.3920917166396976,5,11,64,4,N1,0.647108256816864,16,0.09737867111107334,0.10855402325978503,1.291426413692534,16,16
6,1.98329128138721,0,11,64,4,N2,1.3872847985476255,16,0.027916418912354857,0.3959783522877842,3.2456877566874027,16,16
6,1.9964886344969273,0,11,64,4,N3,1.3927276954054832,16,0.1056739911873592,0.38816654367838055,3.288607008755207,16,16
6,1.6086308415979147,1,11,64,4,N2,0.9002020126208663,16,0.09168074850458652,0.19556789367925376,2.305478997528553,16,16
6,1.6301487479358912,1,11,64,4,N3,0.9000191707164049,16,0.15283784570056014,0.1738725627947133,2.289145790040493,16,16
6,1.5245979279279709,2,11,64,4,N2,2.89836610481143,16,0.04362214854336344,0.48795482655987144,7.119721882045269,16,16
6,1.5104976342990994,2,11,64,4,N3,2.853799818083644,16,0.10421104087436106,0.47114137280732393,7.045515783131123,16,16
6,1.4133710637688637,3,11,64,4,N2,0.9397923471406102,16,0.07043120995513164,0.34120978228747845,2.2365265041589737,16,16
6,1.4307447280734777,3,11,64,4,N3,0.9221022976562381,16,0.07743340585147962,0.3345075893448666,2.184432776644826,16,16
6,1.1244465224444866,4,11,64,4,N2,1.0307633355259895,16,0.09852403594413772,0.11055624214350246,2.496237216517329,16,16
6,1.1255662189796567,4,11,64,4,N3,1.019984409213066,16,0.09919535939116031,0.11153102226671763,2.4753442835062742,16,16
6,1.3767607416957617,5,11,64,4,N2,0.6658071936108172,16,0.11051445419434458,0.10899682523449883,1.3287716656923294,16,16
6,1.3755496498197317,5,11,64,4,N3,0.6451992415823042,16,0.0976172701921314,0.10901105200173333,1.2880335627123713,16,16
6,2.0193751715123653,0,11,64,8,N1,1.4682128420099616,16,0.16744630376342684,0.3687714848201722,3.296964641660452,16,16
6,2.004748407751322,0,11,64,8,N2,1.518168319016695,16,0.15264534564630594,0.3801752720028162,3.3354111164808273,16,16
6,1.6594434324651957,1,11,64,8,N1,0.9129458582028747,16,0.14793758827727288,0.17499153179232962,2.2786639109253883,16,16
6,1.6438958961516619,1,11,64,8,N2,0.9231432415544987,16,0.12860333966091275,0.1780607631080784,2.3409934118390083,16,16
6,1.530615427531302,2,11,64,8,N1,2.841512890532613,16,0.16398347930589807,0.47497718082740903,7.038163974881172,16,16
6,1.5419203946366906,2,11,64,8,N2,2.862286427989602,16,0.10472454730188474,0.48674426367506385,7.050735741853714,16,16
6,1.4711814122274518,3,11,64,8,N1,0.899059777148068,16,0.1291408187826164,0.3154503570403904,2.1235762499272823,16,16
6,1.4495076136663556,3,11,64,8,N2,0.9213703162968159,16,0.11279329017270356,0.3337633942719549,2.1620360631495714,16,16
6,1.1419755993410945,4,11,64,8,N1,0.984479732811451,16,0.1548352560494095,0.10314481527893804,2.3786780051887035,16,16
6,1.128787794150412,4,11,64,8,N2,1.008965759538114,16,0.17194981721695513,0.10858102396014147,2.442786380648613,16,16
6,1.3930153967812657,5,11,64,8,N1,0.6333505567163229,16,0.09044313034974039,0.11092571797780693,1.246666831895709,16,16
6,1.3941839598119259,5,11,64,8,N2,0.6694234018214047,16,0.10372545197606087,0.10931361687835306,1.3097149040549994,16,16
6,2.0210736840963364,0,11,64,8,N3,1.5122709311544895,16,0.19141179518192075,0.3619182767579332,3.362079728394747,16,16
6,1.984719455242157,0,11,64,32,N1,1.3897849172353745,16,0.0,0.40411690576002,3.2553150951862335,16,16
6,1.6423216350376606,1,11,64,8,N3,0.9195015681907535,16,0.13604201408452354,0.17539426509756595,2.3256011940538883,16,16
6,1.6066721007227898,1,11,64,32,N1,0.9053522469475865,16,0.0,0.1995127637637779,2.314203143119812,16,16
6,1.551546735689044,2,11,64,8,N3,2.8315055314451456,16,0.13548501665354706,0.48037471575662494,6.9640348218381405,16,16
6,1.5351253869011998,2,11,64,32,N1,2.8782423473894596,16,0.0,0.4874935820698738,7.015941172838211,16,16
6,1.4731426425278187,3,11,64,8,N3,0.8902961560525,16,0.1420500975800678,0.3165357034886256,2.1001347955316305,16,16
6,1.4271589294075966,3,11,64,32,N1,0.9643755676224828,16,0.0,0.3465189423877746,2.2854053117334843,16,16
6,1.1293960409238935,4,11,64,8,N3,0.9945156751200557,16,0.16581726825097576,0.09914175141602755,2.405787266790867,16,16
6,1.126473393291235,4,11,64,32,N1,1.0418557282537222,16,0.0,0.10682044812710956,2.5550170075148344,16,16
6,1.4085815818980336,5,11,64,8,N3,0.6429201392456889,16,0.08897787606110796,0.11149828939232975,1.2693766737356782,16,16
6,1.4216750711202621,5,11,64,32,N1,0.7150920541025698,16,0.0,0.10277243464952335,1.4422700945287943,16,16
6,1.984719455242157,0,11,64,32,N2,1.3897849172353745,16,0.0,0.40411690576002,3.2553150951862335,16,16
6,1.984719455242157,0,11,64,32,N3,1.3897849172353745,16,0.0,0.40411690576002,3.2553150951862335,16,16
6,1.605528101325035,1,11,64,32,N2,0.902814052067697,16,0.0,0.199878302635625,2.3104702960699797,16,16
6,1.6062393672764301,1,11,64,32,N3,0.9045163309201598,16,0.0,0.19855689350515604,2.3129712361842394,16,16
6,1.5271481033414602,2,11,64,32,N2,2.89890456199646,16,0.0,0.48577946377918124,7.091216191649437,16,16
6,1.537202869541943,2,11,64,32,N3,2.881848579272628,16,0.0,0.48676593927666545,7.0464702770113945,16,16
6,1.4160500187426805,3,11,64,32,N2,0.9791605109348893,16,0.0,0.34583593462593853,2.316508872434497,16,16
6,1.4310175515711308,3,11,64,32,N3,0.9653123081661761,16,0.0,0.34985449397936463,2.275626180693507,16,16
6,1.1197371454909444,4,11,64,32,N2,1.0448244288563728,16,0.0,0.10839311478775926,2.565638417378068,16,16
6,1.1207607863470912,4,11,64,32,N3,1.0382217820733786,16,0.0,0.10667387305875309,2.5532941929996014,16,16
6,1.4060110747814178,5,11,64,32,N2,0.7054827846586704,16,0.0,0.10477197082946077,1.4207485364750028,16,16
6,1.419296395033598,5,11,64,32,N3,0.7136348336935043,16,0.0,0.10357712541008368,1.4238708913326263,16,16
2,3.672761559486389,0,23,64,4,N1,2.2878738045692444,2,0.0,0.7914251238107681,4.965536713600159,full,1
2,3.672761559486389,0,23,64,4,N2,2.2878738045692444,2,0.0,0.7914251238107681,4.965536713600159,full,1
2,2.523718163371086,1,23,64,4,N1,1.8170583173632622,2,0.0,0.7844097726047039,4.591807499527931,full,1
2,2.523718163371086,1,23,64,4,N2,1.8170583173632622,2,0.0,0.7844097726047039,4.591807499527931,full,1
2,3.672761559486389,0,23,64,4,N3,2.2878738045692444,2,0.0,0.7914251238107681,4.965536713600159,full,1
2,3.672761559486389,0,23,64,8,N1,2.2878738045692444,2,0.0,0.7914251238107681,4.965536713600159,full,1
2,2.523718163371086,1,23,64,4,N3,1.8170583173632622,2,0.0,0.7844097726047039,4.591807499527931,full,1
2,2.523718163371086,1,23,64,8,N1,1.8170583173632622,2,0.0,0.7844097726047039,4.591807499527931,full,1
2,3.672761559486389,0,23,64,8,N2,2.2878738045692444,2,0.0,0.7914251238107681,4.965536713600159,full,1
2,3.672761559486389,0,23,64,8,N3,2.2878738045692444,2,0.0,0.7914251238107681,4.965536713600159,full,1
2,2.523718163371086,1,23,64,8,N2,1.8170583173632622,2,0.0,0.7844097726047039,4.591807499527931,full,1
2,2.523718163371086,1,23,64,8,N3,1.8170583173632622,2,0.0,0.7844097726047039,4.591807499527931,full,1
2,3.672761559486389,0,23,64,16,N1,2.2878738045692444,2,0.0,0.7914251238107681,4.965536713600159,full,1
2,3.672761559486389,0,23,64,16,N2,2.2878738045692444,2,0.0,0.7914251238107681,4.965536713600159,full,1
2,2.523718163371086,1,23,64,16,N1,1.8170583173632622,2,0.0,0.7844097726047039,4.591807499527931,full,1
2,2.523718163371086,1,23,64,16,N2,1.8170583173632622,2,0.0,0.7844097726047039,4.591807499527931,full,1
2,3.672761559486389,0,23,64,16,N3,2.2878738045692444,2,0.0,0.7914251238107681,4.965536713600159,full,1
2,3.672761559486389,0,23,64,32,N1,2.2878738045692444,2,0.0,0.7914251238107681,4.965536713600159,full,1
2,2.523718163371086,1,23,64,16,N3,1.8170583173632622,2,0.0,0.7844097726047039,4.591807499527931,full,1
2,2.523718163371086,1,23,64,32,N1,1.8170583173632622,2,0.0,0.7844097726047039,4.591807499527931,full,1
2,3.672761559486389,0,23,64,32,N2,2.2878738045692444,2,0.0,0.7914251238107681,4.965536713600159,full,1
2,3.672761559486389,0,23,64,32,N3,2.2878738045692444,2,0.0,0.7914251238107681,4.965536713600159,full,1
2,2.523718163371086,1,23,64,32,N2,1.8170583173632622,2,0.0,0.7844097726047039,4.591807499527931,full,1
2,2.523718163371086,1,23,64,32,N3,1.8170583173632622,2,0.0,0.7844097726047039,4.591807499527931,full,1
2,3.406772494316101,0,23,64,4,N1,2.23704993724823,2,0.0,0.9236816130578518,4.471090659499168,full,2
2,3.406772494316101,0,23,64,4,N2,2.23704993724823,2,0.0,0.9236816130578518,4.471090659499168,full,2
2,2.7530211731791496,1,23,64,4,N1,1.450514629483223,2,0.0,0.8170541319996119,3.515824779868126,full,2
2,2.7517429906874895,1,23,64,4,N2,1.472108030691743,2,0.0,0.8050882872194052,3.5852477978914976,full,2
2,3.406772494316101,0,23,64,4,N3,2.23704993724823,2,0.0,0.9236816130578518,4.471090659499168,full,2
2,3.406772494316101,0,23,64,8,N1,2.23704993724823,2,0.0,0.9236816130578518,4.471090659499168,full,2
2,2.7492659259587526,1,23,64,4,N3,1.4843152491375804,2,0.0,0.8133315416052938,3.629064427688718,full,2
2,2.7467409297823906,1,23,64,8,N1,1.48250587657094,2,0.0,0.80553337931633,3.6084019541740417,full,2
2,3.406772494316101,0,23,64,8,N2,2.23704993724823,2,0.0,0.9236816130578518,4.471090659499168,full,2
2,3.406772494316101,0,23,64,8,N3,2.23704993724823,2,0.0,0.9236816130578518,4.471090659499168,full,2
2,2.7467409297823906,1,23,64,8,N2,1.48250587657094,2,0.0,0.80553337931633,3.6084019541740417,full,2
2,2.7467409297823906,1,23,64,8,N3,1.48250587657094,2,0.0,0.80553337931633,3.6084019541740417,full,2
2,3.406772494316101,0,23,64,16,N1,2.23704993724823,2,0.0,0.9236816130578518,4.471090659499168,full,2
2,3.406772494316101,0,23,64,16,N2,2.23704993724823,2,0.0,0.9236816130578518,4.471090659499168,full,2
2,2.7467409297823906,1,23,64,16,N1,1.48250587657094,2,0.0,0.80553337931633,3.6084019541740417,full,2
2,2.7467409297823906,1,23,64,16,N2,1.48250587657094,2,0.0,0.80553337931633,3.6084019541740417,full,2
2,3.406772494316101,0,23,64,16,N3,2.23704993724823,2,0.0,0.9236816130578518,4.471090659499168,full,2
2,3.406772494316101,0,23,64,32,N1,2.23704993724823,2,0.0,0.9236816130578518,4.471090659499168,full,2
2,2.7467409297823906,1,23,64,16,N3,1.48250587657094,2,0.0,0.80553337931633,3.6084019541740417,full,2
2,2.7467409297823906,1,23,64,32,N1,1.48250587657094,2,0.0,0.80553337931633,3.6084019541740417,full,2
2,3.406772494316101,0,23,64,32,N2,2.23704993724823,2,0.0,0.9236816130578518,4.471090659499168,full,2
2,3.406772494316101,0,23,64,32,N3,2.23704993724823,2,0.0,0.9236816130578518,4.471090659499168,full,2
2,2.7467409297823906,1,23,64,32,N2,1.48250587657094,2,0.0,0.80553337931633,3.6084019541740417,full,2
2,2.7467409297823906,1,23,64,32,N3,1.48250587657094,2,0.0,0.80553337931633,3.6084019541740417,full,2
2,3.394698791205883,0,23,64,4,N1,2.2028862796723843,2,0.049199302095075836,0.8928533243015409,4.450485199689865,full,4
2,3.396653898060322,0,23,64,4,N2,2.2032586466521025,2,0.054129616288264515,0.8909395895898342,4.449524074792862,full,4
2,2.750598767772317,1,23,64,4,N1,1.4885736061260104,2,0.26407032483257353,0.623006759211421,3.731446288526058,full,4
2,2.679557718336582,1,23,64,4,N2,1.6861839359626174,2,0.31981811090372503,0.5832796772010624,4.059515867382288,full,4
2,3.3931518122553825,0,23,64,4,N3,2.1953110452741385,2,0.053176527781033656,0.890364732593298,4.441977258771658,full,4
2,3.4068969786167145,0,23,64,8,N1,2.235040321946144,2,0.0,0.9211956635117531,4.465283647179604,full,4
2,2.747904472053051,1,23,64,4,N3,1.5067052133381367,2,0.2772330096922815,0.6110856216400862,3.805952614173293,full,4
2,2.7267292961478233,1,23,64,8,N1,1.8808926418423653,2,0.0,0.5756717920303345,4.246215619146824,full,4
2,3.4068969786167145,0,23,64,8,N2,2.235040321946144,2,0.0,0.9211956635117531,4.465283647179604,full,4
2,3.4068969786167145,0,23,64,8,N3,2.235040321946144,2,0.0,0.9211956635117531,4.465283647179604,full,4
2,2.7159283217042685,1,23,64,8,N2,1.8620180450379848,2,0.0,0.5776736345142126,4.207822412252426,full,4
2,2.7315344233065844,1,23,64,8,N3,1.8786650374531746,2,0.0,0.5751585816033185,4.240879766643047,full,4
2,3.4068969786167145,0,23,64,16,N1,2.235040321946144,2,0.0,0.9211956635117531,4.465283647179604,full,4
2,3.4068969786167145,0,23,64,16,N2,2.235040321946144,2,0.0,0.9211956635117531,4.465283647179604,full,4
2,2.711982384324074,1,23,64,16,N1,1.8553005307912827,2,0.0,0.5814507994800806,4.213133931159973,full,4
2,2.711982384324074,1,23,64,16,N2,1.8553005307912827,2,0.0,0.5814507994800806,4.213133931159973,full,4
2,3.4068969786167145,0,23,64,16,N3,2.235040321946144,2,0.0,0.9211956635117531,4.465283647179604,full,4
2,3.4068969786167145,0,23,64,32,N1,2.235040321946144,2,0.0,0.9211956635117531,4.465283647179604,full,4
2,2.711982384324074,1,23,64,16,N3,1.8553005307912827,2,0.0,0.5814507994800806,4.213133931159973,full,4
2,2.711982384324074,1,23,64,32,N1,1.8553005307912827,2,0.0,0.5814507994800806,4.213133931159973,full,4
2,3.4068969786167145,0,23,64,32,N2,2.235040321946144,2,0.0,0.9211956635117531,4.465283647179604,full,4
2,3.4068969786167145,0,23,64,32,N3,2.235040321946144,2,0.0,0.9211956635117531,4.465283647179604,full,4
2,2.711982384324074,1,23,64,32,N2,1.8553005307912827,2,0.0,0.5814507994800806,4.213133931159973,full,4
2,2.711982384324074,1,23,64,32,N3,1.8553005307912827,2,0.0,0.5814507994800806,4.213133931159973,full,4
2,3.3995150849223137,0,23,64,4,N1,2.195443019270897,2,0.048383882949565304,0.8705638097599149,4.413443312048912,full,8
2,3.4015703722834587,0,23,64,4,N2,2.1952749881893396,2,0.05378860180644551,0.8678466100245714,4.412777673453093,full,8
2,2.7288746647536755,1,23,64,4,N1,1.9896708875894547,2,0.09912606631405652,0.48061280767433345,4.430778190493584,full,8
2,2.7156303375959396,1,23,64,4,N2,2.0266399905085564,2,0.1346145385177806,0.47876380756497383,4.516824092715979,full,8
2,3.3979596197605133,0,23,64,4,N3,2.1876321714371443,2,0.05266831914195791,0.8675529034808278,4.405279956758022,full,8
2,3.3984524980187416,0,23,64,8,N1,2.207607936114073,2,0.03456843923049746,0.8915048399940133,4.467556148767471,full,8
2,2.7342349719256163,1,23,64,4,N3,1.9706893526017666,2,0.10876018286217004,0.47637793025933206,4.389470957219601,full,8
2,2.7005490083247423,1,23,64,8,N1,1.9663175381720066,2,0.11780420725699514,0.4740027685184032,4.497337054461241,full,8
2,3.411255791783333,0,23,64,8,N2,2.219165211543441,2,0.020186297446343815,0.9035898195579648,4.4429356679320335,full,8
2,3.408491015434265,0,23,64,8,N3,2.2085364274680614,2,0.025223279186320724,0.899734266102314,4.4505742862820625,full,8
2,2.713806653395295,1,23,64,8,N2,2.061932612210512,2,0.14646558288950473,0.47856522677466273,4.598455257713795,full,8
2,2.7192909698933363,1,23,64,8,N3,1.9379776865243912,2,0.12053474975982681,0.47234693029895425,4.4102028496563435,full,8
2,3.4123941212892532,0,23,64,16,N1,2.2279124408960342,2,0.0,0.8987511172890663,4.430043280124664,full,8
2,3.4123941212892532,0,23,64,16,N2,2.2279124408960342,2,0.0,0.8987511172890663,4.430043280124664,full,8
2,2.7142143063247204,1,23,64,16,N1,2.0494428388774395,2,0.0,0.4940935131162405,4.566354006528854,full,8
2,2.708701265975833,1,23,64,16,N2,2.045083789154887,2,0.0,0.4945770192425698,4.563716039061546,full,8
2,3.4123941212892532,0,23,64,16,N3,2.2279124408960342,2,0.0,0.8987511172890663,4.430043280124664,full,8
2,3.4123941212892532,0,23,64,32,N1,2.2279124408960342,2,0.0,0.8987511172890663,4.430043280124664,full,8
2,2.7084441296756268,1,23,64,16,N3,2.0451708007603884,2,0.0,0.4956448031589389,4.5589157193899155,full,8
2,2.7084085941314697,1,23,64,32,N1,2.044462211430073,2,0.0,0.4948041532188654,4.560424014925957,full,8
2,3.4123941212892532,0,23,64,32,N2,2.2279124408960342,2,0.0,0.8987511172890663,4.430043280124664,full,8
2,3.4123941212892532,0,23,64,32,N3,2.2279124408960342,2,0.0,0.8987511172890663,4.430043280124664,full,8
2,2.7084085941314697,1,23,64,32,N2,2.044462211430073,2,0.0,0.4948041532188654,4.560424014925957,full,8
2,2.7084085941314697,1,23,64,32,N3,2.044462211430073,2,0.0,0.4948041532188654,4.560424014925957,full,8
2,3.4101789742708206,0,23,64,4,N1,2.1896916162222624,2,0.04705993188326829,0.8330358061939478,4.313359707593918,full,16
2,3.4116719998419285,0,23,64,4,N2,2.187802003696561,2,0.05316828795366746,0.8297695592045784,4.313938714563847,full,16
2,2.7976904679089785,1,23,64,4,N1,2.1737083923071623,2,0.04982129985000938,0.42229377932380885,4.789756949990988,full,16
2,2.807072576135397,1,23,64,4,N2,2.173994731158018,2,0.0652275079919491,0.42086536763235927,4.793692089617252,full,16
2,3.4083913788199425,0,23,64,4,N3,2.1808568611741066,2,0.05182137038173096,0.8296514889225364,4.306372005492449,full,16
2,3.418240502476692,0,23,64,8,N1,2.197554040700197,2,0.02274934563138231,0.8530666381120682,4.333570148795843,full,16
2,2.8059294912964106,1,23,64,4,N3,2.1521445270627737,2,0.05603556934511289,0.4193907451117411,4.7366911098361015,full,16
2,2.7699538115411997,1,23,64,8,N1,2.1241068821400404,2,0.06707967299735174,0.4187637607101351,4.735251218080521,full,16
2,3.4242464154958725,0,23,64,8,N2,2.214748118072748,2,0.014388160836460884,0.8554790420457721,4.326099965721369,full,16
2,3.4235274977982044,0,23,64,8,N3,2.210058730095625,2,0.017008414312840614,0.8544387202709913,4.325687386095524,full,16
2,2.7880295291543007,1,23,64,8,N2,2.1811736449599266,2,0.0746528240852058,0.4199183378368616,4.825901482254267,full,16
2,2.7695821933448315,1,23,64,8,N3,2.118575280532241,2,0.06645992546691559,0.4175209013046697,4.692512962967157,full,16
2,3.417755216360092,0,23,64,16,N1,2.199740771204233,2,0.01771450248952533,0.8551215957850218,4.337296027690172,full,16
2,3.422135766595602,0,23,64,16,N2,2.2164697386324406,2,0.006157452276170261,0.859508647583425,4.330710411071777,full,16
2,2.7629863675683737,1,23,64,16,N1,2.1336432714015245,2,0.08176508630276658,0.42080687812995166,4.701371382921934,full,16
2,2.7815195322036743,1,23,64,16,N2,2.188325684517622,2,0.0769628644338809,0.4261670736595988,4.862767603248358,full,16
2,3.4212902300059795,0,23,64,16,N3,2.213219380006194,2,0.009558307340284955,0.8578646937385201,4.329215981066227,full,16
2,3.424428641796112,0,23,64,32,N1,2.2198807448148727,2,0.0,0.8608048856258392,4.329161897301674,full,16
2,2.761659963056445,1,23,64,16,N3,2.1242439690977335,2,0.08008430732297711,0.4226535875350237,4.698300622403622,full,16
2,2.797949507832527,1,23,64,32,N1,2.198379362002015,2,0.0,0.4296792815439403,4.856928505003452,full,16
2,3.424428641796112,0,23,64,32,N2,2.2198807448148727,2,0.0,0.8608048856258392,4.329161897301674,full,16
2,3.424428641796112,0,23,64,32,N3,2.2198807448148727,2,0.0,0.8608048856258392,4.329161897301674,full,16
2,2.796158256009221,1,23,64,32,N2,2.197455771267414,2,0.0,0.4296653321944177,4.85345059260726,full,16
2,2.79799441434443,1,23,64,32,N3,2.1974792033433914,2,0.0,0.4295073456596583,4.8533435352146626,full,16
2,3.430842984467745,0,23,64,4,N1,2.1619796473532915,2,0.04632741433670162,0.8195557938888669,4.271124962717295,full,full
2,3.432171020656824,0,23,64,4,N2,2.1597571838647127,2,0.05257478441308194,0.8163042450323701,4.272021017968655,full,full
2,2.8522654082626104,1,23,64,4,N1,2.289152577519417,2,0.022418823929911014,0.3683729940094054,5.114750389009714,full,full
2,2.859397729858756,1,23,64,4,N2,2.300695849582553,2,0.029891645783209242,0.36879757285350934,5.144092619419098,full,full
2,3.4290590956807137,0,23,64,4,N3,2.1529943253844976,2,0.05121980778312718,0.8161502769216895,4.26463845744729,full,full
2,3.4410096257925034,0,23,64,8,N1,2.1732751578092575,2,0.01966525383613771,0.8393733585253358,4.284331731498241,full,full
2,2.8588389810174704,1,23,64,4,N3,2.2857270818203688,2,0.02598610767745413,0.368201517383568,5.104936312884092,full,full
2,2.8207509834319353,1,23,64,8,N1,2.2586389910429716,2,0.03361576046154369,0.3671809104271233,5.071589149534702,full,full
2,3.4453328773379326,0,23,64,8,N2,2.186109760776162,2,0.013366359835345065,0.8409880045801401,4.283038534224033,full,full
2,3.444882057607174,0,23,64,8,N3,2.182788183912635,2,0.015569884568321868,0.84010742418468,4.2819085493683815,full,full
2,2.8359338250011206,1,23,64,8,N2,2.3044434189796448,2,0.033096155792009085,0.3671928911935538,5.168933883309364,full,full
2,2.822709061205387,1,23,64,8,N3,2.268443638458848,2,0.029224388272268698,0.3672846597619355,5.081148386001587,full,full
2,3.4401227980852127,0,23,64,16,N1,2.1756560057401657,2,0.014371522046531027,0.841703224927187,4.287460412830114,full,full
2,3.442894395440817,0,23,64,16,N2,2.1885521914809942,2,0.005238461985641152,0.8451240733265877,4.287025008350611,full,full
2,2.825615517795086,1,23,64,16,N1,2.2842563278973103,2,0.03435702747083269,0.3677789600333199,5.118295446038246,full,full
2,2.8315820172429085,1,23,64,16,N2,2.294960141181946,2,0.03173622555914335,0.36862508865306154,5.152282852679491,full,full
