delta_variance_ff,delta_variance_norm,delta_variance_sa,depth,layer,model_seed,nuisance_distance,nuisance_type,post_ff_signal,post_ff_variance,post_norm_variance,post_sa_signal,post_sa_variance,pre_sa_signal,pre_sa_variance,predictive_span,regime,trained_window,window
-7.990209392091867,0.4473165011133773,-8.936198520927245,6,3,23,16,N2,8.296342998743057,15.229095121440288,32.60281953557278,6.049204260110855,23.219304513532155,4.402080535888672,32.1555030344594,2,signal_and_nuisance_reachable,full,16
-1.0428854704538537,0.41671045618010893,-6.4613014177965,6,4,23,16,N2,11.172759801149368,7.724908233189934,15.645805577620397,10.260504931211472,8.767793703643788,8.296342998743057,15.229095121440288,2,signal_and_nuisance_reachable,full,16
-0.6444279741890999,0.07042995112639439,-3.932359145513958,6,5,23,16,N2,12.78967796266079,3.148121113486876,7.7953381843163285,12.38416463136673,3.792549087675976,11.172759801149368,7.724908233189934,2,signal_and_nuisance_reachable,full,16
-5.226183304884387,-3.1480624751848154,43.37454926357756,6,0,23,16,N3,-12.945860028266907,74.79877150171112,33.502343067833124,-16.3602377474308,80.0249548065955,-22.31640648841858,36.65040554301794,2,signal_and_nuisance_reachable,full,16
8.950608938339016,-2.9262639255947107,21.90572405186481,6,1,23,16,N3,-8.213458806276321,105.65510449191494,71.8725075761164,-10.980369091033936,96.70449555357592,-12.945860028266907,74.79877150171112,2,signal_and_nuisance_reachable,full,16
-6.291084031840121,-1.8191551989724815,-67.30960918115706,6,2,23,16,N3,3.948923647403717,32.05441127891776,103.83594929294246,0.8683760985732079,38.34549531075788,-8.213458806276321,105.65510449191494,2,signal_and_nuisance_reachable,full,16
-8.100782545553422,0.4639068459716924,-7.536026555648789,6,3,23,16,N3,7.892130732536316,16.41760217771555,32.518318124889454,5.539920270442963,24.518384723268973,3.948923647403717,32.05441127891776,2,signal_and_nuisance_reachable,full,16
-0.9299717060980033,0.50185830394798,-6.995249516000797,6,4,23,16,N3,11.012226849794388,8.49238095561675,16.91946048166353,10.024595379829407,9.422352661714754,7.892130732536316,16.41760217771555,2,signal_and_nuisance_reachable,full,16
-0.5465638070888996,0.0958701615862072,-3.8895070566453853,6,5,23,16,N3,12.679303646087646,4.056310091882466,8.588251117202958,12.241862341761589,4.602873898971366,11.012226849794388,8.49238095561675,2,signal_and_nuisance_reachable,full,16
-4.415514926264166,-3.1480624751848154,34.82707671378142,6,0,23,16,N1,-13.086035788059235,67.0619673305352,33.502343067833124,-16.413552820682526,71.47748225679936,-22.31640648841858,36.65040554301794,2,signal_only_reachable,full,2
16.767364723603123,-1.8182637005113094,20.820601151310854,6,1,23,16,N1,-9.669056594371796,104.64993320544917,65.24370363002389,-12.354500979185104,87.88256848184605,-13.086035788059235,67.0619673305352,2,signal_only_reachable,full,2
-0.20217453394582918,0.5711697992764186,-68.28416137080134,6,2,23,16,N1,-1.2410263419151306,36.163597300702,105.22110300472559,-4.19608736038208,36.36577183464783,-9.669056594371796,104.64993320544917,2,signal_only_reachable,full,2
-2.674471479030842,-0.41583169765694805,6.552021263648214,6,3,23,16,N1,1.999002993106842,40.04114708531937,35.74776560304505,-0.7126674056053162,42.715618564350216,-1.2410263419151306,36.163597300702,2,signal_only_reachable,full,2
0.642450215012218,-0.4975097206526229,8.73789309777625,6,4,23,16,N1,3.5068289935588837,49.42149039810784,39.54363736466675,2.2031794488430023,48.779040183095624,1.999002993106842,40.04114708531937,2,signal_only_reachable,full,2
-13.559121111521748,0.5589575786438488,0.7804469378268521,6,5,23,16,N1,3.970105469226837,36.64281622441295,49.98044797675169,2.9997586607933044,50.201937335934694,3.5068289935588837,49.42149039810784,2,signal_only_reachable,full,2
-4.415514926264166,-3.1480624751848154,34.82707671378142,6,0,23,16,N2,-13.086035788059235,67.0619673305352,33.502343067833124,-16.413552820682526,71.47748225679936,-22.31640648841858,36.65040554301794,2,signal_only_reachable,full,2
16.767364723603123,-1.8182637005113094,20.820601151310854,6,1,23,16,N2,-9.669056594371796,104.64993320544917,65.24370363002389,-12.354500979185104,87.88256848184605,-13.086035788059235,67.0619673305352,2,signal_only_reachable,full,2
-0.20217453394582918,0.5711697992764186,-68.28416137080134,6,2,23,16,N2,-1.2410263419151306,36.163597300702,105.22110300472559,-4.19608736038208,36.36577183464783,-9.669056594371796,104.64993320544917,2,signal_only_reachable,full,2
-2.674471479030842,-0.41583169765694805,6.552021263648214,6,3,23,16,N2,1.999002993106842,40.04114708531937,35.74776560304505,-0.7126674056053162,42.715618564350216,-1.2410263419151306,36.163597300702,2,signal_only_reachable,full,2
0.642450215012218,-0.4975097206526229,8.73789309777625,6,4,23,16,N2,3.5068289935588837,49.42149039810784,39.54363736466675,2.2031794488430023,48.779040183095624,1.999002993106842,40.04114708531937,2,signal_only_reachable,full,2
-13.559121111521748,0.5589575786438488,0.7804469378268521,6,5,23,16,N2,3.970105469226837,36.64281622441295,49.98044797675169,2.9997586607933044,50.201937335934694,3.5068289935588837,49.42149039810784,2,signal_only_reachable,full,2
-4.415514926264166,-3.1480624751848154,34.82707671378142,6,0,23,16,N3,-13.086035788059235,67.0619673305352,33.502343067833124,-16.413552820682526,71.47748225679936,-22.31640648841858,36.65040554301794,2,signal_only_reachable,full,2
16.767364723603123,-1.8182637005113094,20.820601151310854,6,1,23,16,N3,-9.669056594371796,104.64993320544917,65.24370363002389,-12.354500979185104,87.88256848184605,-13.086035788059235,67.0619673305352,2,signal_only_reachable,full,2
-0.20217453394582918,0.5711697992764186,-68.28416137080134,6,2,23,16,N3,-1.2410263419151306,36.163597300702,105.22110300472559,-4.19608736038208,36.36577183464783,-9.669056594371796,104.64993320544917,2,signal_only_reachable,full,2
-2.674471479030842,-0.41583169765694805,6.552021263648214,6,3,23,16,N3,1.999002993106842,40.04114708531937,35.74776560304505,-0.7126674056053162,42.715618564350216,-1.2410263419151306,36.163597300702,2,signal_only_reachable,full,2
0.642450215012218,-0.4975097206526229,8.73789309777625,6,4,23,16,N3,3.5068289935588837,49.42149039810784,39.54363736466675,2.2031794488430023,48.779040183095624,1.999002993106842,40.04114708531937,2,signal_only_reachable,full,2
-13.559121111521748,0.5589575786438488,0.7804469378268521,6,5,23,16,N3,3.970105469226837,36.64281622441295,49.98044797675169,2.9997586607933044,50.201937335934694,3.5068289935588837,49.42149039810784,2,signal_only_reachable,full,2
-4.837503804202456,-3.1480624751848154,39.00782585834865,6,0,23,16,N1,-13.007459104061127,70.82072759716414,33.502343067833124,-16.36846101284027,75.65823140136659,-22.31640648841858,36.65040554301794,2,signal_and_nuisance_reachable,full,4
15.548313293859863,-2.3439306834541327,21.998699486622144,6,1,23,16,N1,-8.807183504104614,108.36774037764614,68.47679691371,-11.449900507926941,92.81942708378628,-13.007459104061127,70.82072759716414,2,signal_and_nuisance_reachable,full,4
-1.504830117943193,-0.9160292310464371,-70.49203519851585,6,2,23,16,N1,2.1684263944625854,36.3708750611871,107.4517111465997,-0.7649236023426056,37.87570517913029,-8.807183504104614,108.36774037764614,2,signal_and_nuisance_reachable,full,4
-7.254554958704809,0.07484286347130364,-3.4737128011499436,6,3,23,16,N1,5.886465445160866,25.642607301332347,36.4457179246584,3.458853304386139,32.897162260037156,2.1684263944625854,36.3708750611871,2,signal_and_nuisance_reachable,full,4
-1.272975715535086,0.25794945595652763,-2.5008525898887726,6,4,23,16,N1,8.247597888112068,21.86877899590849,25.900556757288875,7.2786447405815125,23.141754711443575,5.886465445160866,25.642607301332347,2,signal_and_nuisance_reachable,full,4
-2.137020036535283,0.058778996316863896,-5.427918341031294,6,5,23,16,N1,9.514708682894707,14.303840618341912,21.927557992225353,8.978657603263855,16.440860654877195,8.247597888112068,21.86877899590849,2,signal_and_nuisance_reachable,full,4
-4.837503804202456,-3.1480624751848154,39.00782585834865,6,0,23,16,N2,-13.007459104061127,70.82072759716414,33.502343067833124,-16.36846101284027,75.65823140136659,-22.31640648841858,36.65040554301794,2,signal_and_nuisance_reachable,full,4
15.548313293859863,-2.3439306834541327,21.998699486622144,6,1,23,16,N2,-8.807183504104614,108.36774037764614,68.47679691371,-11.449900507926941,92.81942708378628,-13.007459104061127,70.82072759716414,2,signal_and_nuisance_reachable,full,4
-1.504830117943193,-0.9160292310464371,-70.49203519851585,6,2,23,16,N2,2.1684263944625854,36.3708750611871,107.4517111465997,-0.7649236023426056,37.87570517913029,-8.807183504104614,108.36774037764614,2,signal_and_nuisance_reachable,full,4
-7.251829949437351,0.07484286347130364,-3.480051699514597,6,3,23,16,N2,5.88671401143074,25.638993412235152,36.4457179246584,3.459201067686081,32.8908233616725,2.1684263944625854,36.3708750611871,2,signal_and_nuisance_reachable,full,4
-1.2730672578961908,0.2579060731740448,-2.4985322758810575,6,4,23,16,N2,8.248248919844627,21.867393878457904,25.896899485409197,7.27925643324852,23.140461136354094,5.88671401143074,25.638993412235152,2,signal_and_nuisance_reachable,full,4
-2.138388609932914,0.05884082292338988,-5.428445521502379,6,5,23,16,N2,9.51493364572525,14.30055974702261,21.926234701381293,8.979248434305191,16.438948356955525,8.248248919844627,21.867393878457904,2,signal_and_nuisance_reachable,full,4
-4.837503804202456,-3.1480624751848154,39.00782585834865,6,0,23,16,N3,-13.007459104061127,70.82072759716414,33.502343067833124,-16.36846101284027,75.65823140136659,-22.31640648841858,36.65040554301794,2,signal_and_nuisance_reachable,full,4
15.548313293859863,-2.3439306834541327,21.998699486622144,6,1,23,16,N3,-8.807183504104614,108.36774037764614,68.47679691371,-11.449900507926941,92.81942708378628,-13.007459104061127,70.82072759716414,2,signal_and_nuisance_reachable,full,4
-1.504830117943193,-0.9160292310464371,-70.49203519851585,6,2,23,16,N3,2.1684263944625854,36.3708750611871,107.4517111465997,-0.7649236023426056,37.87570517913029,-8.807183504104614,108.36774037764614,2,signal_and_nuisance_reachable,full,4
-7.253124447190341,0.07484286347130364,-3.4722188458602616,6,3,23,16,N3,5.886507228016853,25.645531768136497,36.4457179246584,3.458842307329178,32.89865621532684,2.1684263944625854,36.3708750611871,2,signal_and_nuisance_reachable,full,4
-1.2736071987978512,0.2580124073149044,-2.4985538279248694,6,4,23,16,N3,8.247669577598572,21.873370741413776,25.9035441754514,7.278743609786034,23.146977940211627,5.886507228016853,25.645531768136497,2,signal_and_nuisance_reachable,full,4
-2.14006679315019,0.05884243019601243,-5.42825249775461,6,5,23,16,N3,9.51489295065403,14.305051450508977,21.93221317160979,8.97978512942791,16.445118243659167,8.247669577598572,21.873370741413776,2,signal_and_nuisance_reachable,full,4
-5.656497542750486,-3.1480624751848154,40.51121242513477,6,0,23,16,N1,-12.521613895893097,71.50512042540223,33.502343067833124,-15.962386846542358,77.16161796815271,-22.31640648841858,36.65040554301794,2,signal_and_nuisance_reachable,full,8
14.84474010193982,-2.806165658699541,21.94405839249565,6,1,23,16,N1,-8.16272547841072,108.2939189198377,68.69895476670268,-10.683820009231567,93.44917881789787,-12.521613895893097,71.50512042540223,2,signal_and_nuisance_reachable,full,8
-4.44005901998672,-1.6048430834643455,-68.22042531028598,6,2,23,16,N1,3.8841603696346283,35.633434589565,106.68907583637335,0.9953236430883408,40.07349360955172,-8.16272547841072,108.2939189198377,2,signal_and_nuisance_reachable,full,8
-7.816587889407359,0.2939661507856144,-8.655637215380985,6,3,23,16,N1,7.729558765888214,19.161209484776656,35.92740074035061,5.42712989449501,26.977797374184014,3.8841603696346283,35.633434589565,2,signal_and_nuisance_reachable,full,8
-1.5497250465891312,0.31725093280100225,-5.984161749444233,6,4,23,16,N1,10.438691973686218,11.627322688743291,19.478460417577658,9.517047882080078,13.177047735332422,7.729558765888214,19.161209484776656,2,signal_and_nuisance_reachable,full,8
-0.1875907558031198,0.1531405914745747,-5.701734239831719,6,5,23,16,N1,12.015900820493698,5.737997693108452,11.780463280217866,11.696603402495384,5.925588448911572,10.438691973686218,11.627322688743291,2,signal_and_nuisance_reachable,full,8
-5.656497542750486,-3.1480624751848154,40.51121242513477,6,0,23,16,N2,-12.521613895893097,71.50512042540223,33.502343067833124,-15.962386846542358,77.16161796815271,-22.31640648841858,36.65040554301794,2,signal_and_nuisance_reachable,full,8
14.763975385064441,-2.806165658699541,21.76276144307154,6,1,23,16,N2,-8.162756204605103,108.0318572535382,68.69895476670268,-10.685126230120659,93.26788186847376,-12.521613895893097,71.50512042540223,2,signal_and_nuisance_reachable,full,8
-4.447213175682144,-1.593537514456571,-67.82714905019584,6,2,23,16,N2,3.87409844994545,35.75749502766022,106.43831973908163,0.9964103996753693,40.20470820334236,-8.162756204605103,108.0318572535382,2,signal_and_nuisance_reachable,full,8
-7.874284821700396,0.3075577291242766,-8.474463797715671,6,3,23,16,N2,7.734102472662926,19.408746408244152,36.065052756784496,5.433138936758041,27.283031229944548,3.87409844994545,35.75749502766022,2,signal_and_nuisance_reachable,full,8
-1.54538216342063,0.3304139965886215,-6.157734312798382,6,4,23,16,N2,10.41779737174511,11.70562993202514,19.739160404832774,9.498094603419304,13.25101209544577,7.734102472662926,19.408746408244152,2,signal_and_nuisance_reachable,full,8
-0.22730888458698484,0.14036184369912874,-5.816457256864645,6,5,23,16,N2,11.963878825306892,5.66186379057351,11.845991775724269,11.6429443359375,5.889172675160495,10.41779737174511,11.70562993202514,2,signal_and_nuisance_reachable,full,8
-5.656497542750486,-3.1480624751848154,40.51121242513477,6,0,23,16,N3,-12.521613895893097,71.50512042540223,33.502343067833124,-15.962386846542358,77.16161796815271,-22.31640648841858,36.65040554301794,2,signal_and_nuisance_reachable,full,8
14.812749092380358,-2.806165658699541,22.069520360358098,6,1,23,16,N3,-8.160898759961128,108.38738987814068,68.69895476670268,-10.67183731496334,93.57464078576032,-12.521613895893097,71.50512042540223,2,signal_and_nuisance_reachable,full,8
-4.398882893985558,-1.6261176872838519,-68.25006458165421,6,2,23,16,N3,3.884853884577751,35.73844240250091,106.76127219085683,0.9999057799577713,40.137325296486466,-8.160898759961128,108.38738987814068,2,signal_and_nuisance_reachable,full,8
-7.871955536881444,0.3137370143312239,-8.691751160596844,6,3,23,16,N3,7.726946577429771,19.17473570502262,36.05217941683213,5.423090249300003,27.046691241904064,3.884853884577751,35.73844240250091,2,signal_and_nuisance_reachable,full,8
-1.697093869821547,0.3252921308049821,-5.962127524966043,6,4,23,16,N3,10.401127681136131,11.51551431023503,19.500027835827602,9.489495038986206,13.212608180056577,7.726946577429771,19.17473570502262,2,signal_and_nuisance_reachable,full,8
-0.11362352566988498,0.13691404505475901,-5.766938742520175,6,5,23,16,N3,11.986210376024246,5.63495204204497,11.65242835528979,11.657641515135765,5.748575567714855,10.401127681136131,11.51551431023503,2,signal_and_nuisance_reachable,full,8
-5.881431260812988,-3.1480624751848154,41.53201734426537,6,0,23,32,N1,-12.49560435116291,72.30099162647032,33.502343067833124,-15.979605168104172,78.18242288728331,-22.31640648841858,36.65040554301794,2,full_attention,full,full
3.2034938538987205,-2.536978910401615,11.823784399313823,6,1,23,32,N1,-7.176945269107819,87.32826987968286,69.7640127160687,-9.8740364164114,84.12477602578414,-12.49560435116291,72.30099162647032,2,full_attention,full,full
-7.0109565472406,-0.9240021421948796,-52.211484500348675,6,2,23,32,N1,4.7527516931295395,28.10582883209359,86.40426773748798,1.547364979982376,35.11678537933419,-7.176945269107819,87.32826987968286,2,full_attention,full,full
-6.017653997856868,0.5369385623942193,-9.434964099428743,6,3,23,32,N1,8.623490080237389,12.653210734807978,28.64276739448781,6.537879288196564,18.670864732664846,4.7527516931295395,28.10582883209359,2,full_attention,full,full
-0.37616020291613594,-0.3500436072351203,-6.878847397193606,6,4,23,32,N1,11.363534465432167,5.398203134698235,12.303167127572857,10.511207401752472,5.774363337614371,8.623490080237389,12.653210734807978,2,full_attention,full,full
0.1079784310805798,0.014600079727761894,-1.9579581803643862,6,5,23,32,N1,12.769754365086555,3.548223385414429,5.412803214425997,12.555071115493774,3.440244954333849,11.363534465432167,5.398203134698235,2,full_attention,full,full
-6.5581915681553795,-3.1480624751848154,42.3593530373,6,0,23,32,N2,-12.354429915547371,72.45156701216256,33.502343067833124,-15.860847100615501,79.00975858031794,-22.31640648841858,36.65040554301794,2,full_attention,full,full
3.777254724565182,-2.882958230904677,14.211579523664554,6,1,23,32,N2,-7.138089239597321,90.44040126039229,69.56860878125788,-9.800657793879509,86.66314653582711,-12.354429915547371,72.45156701216256,2,full_attention,full,full
-7.76905330013782,-1.3023904868119587,-52.15676103802531,6,2,23,32,N2,4.801102235913277,30.514586922229164,89.13801077358033,1.7007905095815659,38.283640222366984,-7.138089239597321,90.44040126039229,2,full_attention,full,full
-6.426148901296681,0.6555913983896282,-9.791201033361148,6,3,23,32,N2,8.603638343513012,14.297236987571335,31.170178320618792,6.638846218585968,20.723385888868016,4.801102235913277,30.514586922229164,2,full_attention,full,full
-0.5702476901283671,-0.3043696871406105,-8.410169884242704,6,4,23,32,N2,11.440039649605751,5.316819413200264,13.992867300430724,10.57344052195549,5.887067103328631,8.603638343513012,14.297236987571335,2,full_attention,full,full
-0.7723907875020242,0.014364600631123992,-3.1150654984346215,6,5,23,32,N2,12.974036887288094,1.4293631272636182,5.331184013831388,12.664456233382225,2.2017539147656424,11.440039649605751,5.316819413200264,2,full_attention,full,full
-6.218999123655124,-3.1480624751848154,43.299979725607216,6,0,23,32,N3,-12.546973556280136,73.73138614497003,33.502343067833124,-16.017958894371986,79.95038526862515,-22.31640648841858,36.65040554301794,2,full_attention,full,full
5.395397454719117,-2.8267266165994585,15.03918991226844,6,1,23,32,N3,-7.360798940062523,94.16597351195759,70.90465952837057,-10.051437094807625,88.77057605723847,-12.546973556280136,73.73138614497003,2,full_attention,full,full
-8.38031240436257,-1.2740372108191593,-53.32202928619105,6,2,23,32,N3,4.59001000225544,32.46363182140397,92.89193630113843,1.4234429150819778,40.84394422576654,-7.360798940062523,94.16597351195759,2,full_attention,full,full
-8.22608572684862,0.5585395255259087,-9.729033496116546,6,3,23,32,N3,8.55073755979538,14.508512598438806,33.02217134692988,6.43577566742897,22.734598325287426,4.59001000225544,32.46363182140397,2,full_attention,full,full
-0.7484530703061605,-0.07418227930515897,-8.352560198063353,6,4,23,32,N3,11.409934774041176,5.407499330069292,14.434330319133647,10.513337403535843,6.155952400375453,8.55073755979538,14.508512598438806,2,full_attention,full,full
-0.6552245314533156,-0.011884305304933562,-3.2497424490231563,6,5,23,32,N3,12.97521536052227,1.5025323495928204,5.395615024764359,12.684042796492577,2.157756881046136,11.409934774041176,5.407499330069292,2,full_attention,full,full
8.334689514616187,-3.1480624751848154,41.30594159061441,6,0,23,32,N1,-16.731398940086365,86.29103664824854,33.502343067833124,-18.961858928203583,77.95634713363235,-22.31640648841858,36.65040554301794,2,signal_only_reachable,full,1
11.094407415075167,-2.4853318094971257,-3.434796271390468,6,1,23,32,N1,-13.033305406570435,93.95064779193324,83.80570483875141,-14.956603527069092,82.85624037685807,-16.731398940086365,86.29103664824854,2,signal_only_reachable,full,1
20.236765770289693,-0.6102517713182323,-3.866748470828412,6,2,23,32,N1,-10.33507251739502,110.32066509139452,93.340396020615,-10.902677118778229,90.08389932110482,-13.033305406570435,93.95064779193324,2,signal_only_reachable,full,1
1.564329465570225,0.4776403297797174,-12.995550853923632,6,3,23,32,N1,-7.679514288902283,98.88944370304111,110.79830542117423,-9.259129106998444,97.32511423747088,-10.33507251739502,110.32066509139452,2,signal_only_reachable,full,1
6.7872549789251195,0.36190088229700734,-9.392753123938036,6,4,23,32,N1,-6.49986469745636,96.2839455580282,99.25134458533812,-6.72886848449707,89.49669057910307,-7.679514288902283,98.88944370304111,2,signal_only_reachable,full,1
-9.32936092279882,-0.3371455453334704,-26.987187042978604,6,5,23,32,N1,-5.136394202709198,59.96739759225077,95.94680001269472,-5.967479765415192,69.29675851504959,-6.49986469745636,96.2839455580282,2,signal_only_reachable,full,1
8.334689514616187,-3.1480624751848154,41.30594159061441,6,0,23,32,N2,-16.731398940086365,86.29103664824854,33.502343067833124,-18.961858928203583,77.95634713363235,-22.31640648841858,36.65040554301794,2,signal_only_reachable,full,1
11.094407415075167,-2.4853318094971257,-3.434796271390468,6,1,23,32,N2,-13.033305406570435,93.95064779193324,83.80570483875141,-14.956603527069092,82.85624037685807,-16.731398940086365,86.29103664824854,2,signal_only_reachable,full,1
20.236765770289693,-0.6102517713182323,-3.866748470828412,6,2,23,32,N2,-10.33507251739502,110.32066509139452,93.340396020615,-10.902677118778229,90.08389932110482,-13.033305406570435,93.95064779193324,2,signal_only_reachable,full,1
1.564329465570225,0.4776403297797174,-12.995550853923632,6,3,23,32,N2,-7.679514288902283,98.88944370304111,110.79830542117423,-9.259129106998444,97.32511423747088,-10.33507251739502,110.32066509139452,2,signal_only_reachable,full,1
6.7872549789251195,0.36190088229700734,-9.392753123938036,6,4,23,32,N2,-6.49986469745636,96.2839455580282,99.25134458533812,-6.72886848449707,89.49669057910307,-7.679514288902283,98.88944370304111,2,signal_only_reachable,full,1
-9.32936092279882,-0.3371455453334704,-26.987187042978604,6,5,23,32,N2,-5.136394202709198,59.96739759225077,95.94680001269472,-5.967479765415192,69.29675851504959,-6.49986469745636,96.2839455580282,2,signal_only_reachable,full,1
8.334689514616187,-3.1480624751848154,41.30594159061441,6,0,23,32,N3,-16.731398940086365,86.29103664824854,33.502343067833124,-18.961858928203583,77.95634713363235,-22.31640648841858,36.65040554301794,2,signal_only_reachable,full,1
11.094407415075167,-2.4853318094971257,-3.434796271390468,6,1,23,32,N3,-13.033305406570435,93.95064779193324,83.80570483875141,-14.956603527069092,82.85624037685807,-16.731398940086365,86.29103664824854,2,signal_only_reachable,full,1
20.236765770289693,-0.6102517713182323,-3.866748470828412,6,2,23,32,N3,-10.33507251739502,110.32066509139452,93.340396020615,-10.902677118778229,90.08389932110482,-13.033305406570435,93.95064779193324,2,signal_only_reachable,full,1
1.564329465570225,0.4776403297797174,-12.995550853923632,6,3,23,32,N3,-7.679514288902283,98.88944370304111,110.79830542117423,-9.259129106998444,97.32511423747088,-10.33507251739502,110.32066509139452,2,signal_only_reachable,full,1
6.7872549789251195,0.36190088229700734,-9.392753123938036,6,4,23,32,N3,-6.49986469745636,96.2839455580282,99.25134458533812,-6.72886848449707,89.49669057910307,-7.679514288902283,98.88944370304111,2,signal_only_reachable,full,1
-9.32936092279882,-0.3371455453334704,-26.987187042978604,6,5,23,32,N3,-5.136394202709198,59.96739759225077,95.94680001269472,-5.967479765415192,69.29675851504959,-6.49986469745636,96.2839455580282,2,signal_only_reachable,full,1
-5.820809418457472,-3.1480624751848154,41.443837809615204,6,0,23,32,N1,-12.524237394332886,72.27343393417567,33.502343067833124,-15.985275149345398,78.09424335263314,-22.31640648841858,36.65040554301794,2,signal_and_nuisance_reachable,full,16
10.848447823380653,-2.983362143736315,20.658571544621665,6,1,23,32,N1,-7.875813037157059,103.78045330217799,69.29007179043936,-10.430936887860298,92.93200547879734,-12.524237394332886,72.27343393417567,2,signal_and_nuisance_reachable,full,16
-5.933793907794865,-1.3839021543001024,-64.3490355933647,6,2,23,32,N1,4.409756511449814,33.49762380101843,102.39655114787789,1.4813421219587326,39.43141770881329,-7.875813037157059,103.78045330217799,2,signal_and_nuisance_reachable,full,16
-7.590979690705764,0.42461088873326247,-10.938076565402522,6,3,23,32,N1,8.317142933607101,14.968567544910142,33.92223468975169,6.102947115898132,22.559547235615906,4.409756511449814,33.49762380101843,2,signal_and_nuisance_reachable,full,16
-0.8700000881202081,0.3192945417660642,-6.63949048255648,6,4,23,32,N1,11.227844700217247,7.4590769742334535,15.287862086676206,10.30455470085144,8.329077062353662,8.317142933607101,14.968567544910142,2,signal_and_nuisance_reachable,full,16
-0.9633758952400377,0.13490493871491793,-4.711412858039863,6,5,23,32,N1,12.907907545566559,1.7842882209535524,7.593981912948371,12.567262649536133,2.74766411619359,11.227844700217247,7.4590769742334535,2,signal_and_nuisance_reachable,full,16
-5.820809418457472,-3.1480624751848154,41.443837809615204,6,0,23,32,N2,-12.524237394332886,72.27343393417567,33.502343067833124,-15.985275149345398,78.09424335263314,-22.31640648841858,36.65040554301794,2,signal_and_nuisance_reachable,full,16
11.181130099871012,-2.983362143736315,21.10189979602694,6,1,23,32,N2,-7.959165021777153,104.55646383007362,69.29007179043936,-10.465974062681198,93.37533373020261,-12.524237394332886,72.27343393417567,2,signal_and_nuisance_reachable,full,16
-6.225673299341615,-1.3789849678257156,-63.98848699161639,6,2,23,32,N2,4.397156402468681,34.34230353911562,103.17747886224791,1.498035967350006,40.567976838457234,-7.959165021777153,104.55646383007362,2,signal_and_nuisance_reachable,full,16
-7.909973573931213,0.4565322024038778,-10.734607699501595,6,3,23,32,N2,8.336094036698341,15.697722265682811,34.7988357415195,6.118724390864372,23.607695839614024,4.397156402468681,34.34230353911562,2,signal_and_nuisance_reachable,full,16
-0.993171367426597,0.3504315261899098,-7.117199810612426,6,4,23,32,N2,11.24843755364418,7.587351087643788,16.04815379187272,10.321205422282219,8.580522455070385,8.336094036698341,15.697722265682811,2,signal_and_nuisance_reachable,full,16
-1.0122725763267877,0.13871537633735453,-4.731471136670456,6,5,23,32,N2,12.93123397231102,1.8436073746465442,7.726066463981143,12.608213901519775,2.855879950973332,11.24843755364418,7.587351087643788,2,signal_and_nuisance_reachable,full,16
-5.820809418457472,-3.1480624751848154,41.443837809615204,6,0,23,32,N3,-12.524237394332886,72.27343393417567,33.502343067833124,-15.985275149345398,78.09424335263314,-22.31640648841858,36.65040554301794,2,signal_and_nuisance_reachable,full,16
10.983670304025622,-2.983362143736315,20.818664472319227,6,1,23,32,N3,-7.889427840709686,104.07576871052052,69.29007179043936,-10.437092319130898,93.0920984064949,-12.524237394332886,72.27343393417567,2,signal_and_nuisance_reachable,full,16
-5.892036810247703,-1.3975168172880217,-64.22962002263793,6,2,23,32,N3,4.413171052932739,33.95411187763489,102.6782518932325,1.4958200454711914,39.84614868788259,-7.889427840709686,104.07576871052052,2,signal_and_nuisance_reachable,full,16
-7.728783409217645,0.4429550933694557,-10.740198789300436,6,3,23,32,N3,8.325200125575066,15.485129679116806,34.39706697100434,6.116653710603714,23.21391308833445,4.413171052932739,33.95411187763489,2,signal_and_nuisance_reachable,full,16
-0.9896046805122944,0.34565907022119724,-6.9504578217955455,6,4,23,32,N3,11.250647142529488,7.545067176808966,15.830788749338003,10.309256449341774,8.53467185732126,8.325200125575066,15.485129679116806,2,signal_and_nuisance_reachable,full,16
-0.9399182072892602,0.14447974322533153,-4.7220228253516945,6,5,23,32,N3,12.962303563952446,1.8831261441680114,7.689546920034298,12.611498519778252,2.8230443514572716,11.250647142529488,7.545067176808966,2,signal_and_nuisance_reachable,full,16
-4.415514926264166,-3.1480624751848154,34.82707671378142,6,0,23,32,N1,-13.086035788059235,67.0619673305352,33.502343067833124,-16.413552820682526,71.47748225679936,-22.31640648841858,36.65040554301794,2,signal_only_reachable,full,2
16.767364723603123,-1.8182637005113094,20.820601151310854,6,1,23,32,N1,-9.669056594371796,104.64993320544917,65.24370363002389,-12.354500979185104,87.88256848184605,-13.086035788059235,67.0619673305352,2,signal_only_reachable,full,2
-0.20217453394582918,0.5711697992764186,-68.28416137080134,6,2,23,32,N1,-1.2410263419151306,36.163597300702,105.22110300472559,-4.19608736038208,36.36577183464783,-9.669056594371796,104.64993320544917,2,signal_only_reachable,full,2
-2.674471479030842,-0.41583169765694805,6.552021263648214,6,3,23,32,N1,1.999002993106842,40.04114708531937,35.74776560304505,-0.7126674056053162,42.715618564350216,-1.2410263419151306,36.163597300702,2,signal_only_reachable,full,2
0.642450215012218,-0.4975097206526229,8.73789309777625,6,4,23,32,N1,3.5068289935588837,49.42149039810784,39.54363736466675,2.2031794488430023,48.779040183095624,1.999002993106842,40.04114708531937,2,signal_only_reachable,full,2
