answer_logprob,answer_token_accuracy,budget_chunks,budget_tokens,budget_violation,complete_evidence,condition,dataset,end_to_end_time_ns,evidence_recall,example_id,identity_id,materialization_time_ns,materialized_kv_bytes,materialized_tokens,peak_device_bytes,pid,selection_time_ns
-2.21785831451416,0.6666666865348816,2,64,0,0.0,oracle_evidence,hotpotqa,1124299152,0.6666666666666666,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,552280766,7340032,64,2829443072,27800,33509
-2.8704476356506348,0.6666666865348816,4,128,0,0.0,base_topk,hotpotqa,1609890499,0.6666666666666666,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,982373777,14680064,128,2829443072,27800,20103
-2.8704476356506348,0.6666666865348816,4,128,0,0.0,budget_tuned_topk,hotpotqa,1609890499,0.6666666666666666,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,982373777,14680064,128,2829443072,27800,65125
-2.8704476356506348,0.6666666865348816,4,128,0,0.0,power_sharpen,hotpotqa,1609890499,0.6666666666666666,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,982373777,14680064,128,2829443072,27800,70477
-2.8704476356506348,0.6666666865348816,4,128,0,0.0,entropy_adaptive_sharpen,hotpotqa,1609890499,0.6666666666666666,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,982373777,14680064,128,2829443072,27800,133594
-3.5189108848571777,0.6666666865348816,4,128,0,0.0,persistence,hotpotqa,1610034650,0.3333333333333333,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,981393725,14680064,128,2829443072,27800,22771
-3.3786511421203613,0.6666666865348816,4,128,0,0.0,agreement,hotpotqa,1599489660,0.3333333333333333,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,973539334,14680064,128,2829443072,27800,57250
-3.3786511421203613,0.6666666865348816,4,128,0,0.0,community,hotpotqa,1599489660,0.3333333333333333,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,973539334,14680064,128,2829443072,27800,58465
-2.8704476356506348,0.6666666865348816,4,128,0,0.0,bridge_preserving,hotpotqa,1609890499,0.6666666666666666,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,982373777,14680064,128,2829443072,27800,43360
-3.5189108848571777,0.6666666865348816,4,128,0,0.0,combined_structural,hotpotqa,1610034650,0.3333333333333333,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,981393725,14680064,128,2829443072,27800,67589
-0.14654800295829773,1.0,4,128,0,1.0,oracle_evidence,hotpotqa,1609356611,1.0,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,981552586,14680064,128,2829443072,27800,29252
-0.1728154867887497,1.0,6,192,0,1.0,base_topk,hotpotqa,1994276891,1.0,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,1316743763,22020096,192,2829443072,27800,46349
-0.1728154867887497,1.0,6,192,0,1.0,budget_tuned_topk,hotpotqa,1994276891,1.0,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,1316743763,22020096,192,2829443072,27800,66342
-0.1728154867887497,1.0,6,192,0,1.0,power_sharpen,hotpotqa,1994276891,1.0,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,1316743763,22020096,192,2829443072,27800,56894
-0.1728154867887497,1.0,6,192,0,1.0,entropy_adaptive_sharpen,hotpotqa,1994276891,1.0,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,1316743763,22020096,192,2829443072,27800,106537
-3.543766498565674,0.6666666865348816,6,192,0,0.0,persistence,hotpotqa,2004081785,0.3333333333333333,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,1324080732,22020096,192,2829443072,27800,22293
-2.7875728607177734,0.6666666865348816,6,192,0,0.0,agreement,hotpotqa,1996097471,0.6666666666666666,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,1318103485,22020096,192,2829443072,27800,56309
-3.6007227897644043,0.6666666865348816,6,192,0,0.0,community,hotpotqa,2002191573,0.3333333333333333,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,1329552519,22020096,192,2829443072,27800,63656
-0.1728154867887497,1.0,6,192,0,1.0,bridge_preserving,hotpotqa,1994276891,1.0,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,1316743763,22020096,192,2829443072,27800,79842
-3.543766498565674,0.6666666865348816,6,192,0,0.0,combined_structural,hotpotqa,2004081785,0.3333333333333333,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,1324080732,22020096,192,2829443072,27800,70065
-0.1728154867887497,1.0,6,192,0,1.0,oracle_evidence,hotpotqa,1994276891,1.0,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,1316743763,22020096,192,2829443072,27800,32278
-3.539170265197754,0.5,2,64,0,0.0,base_topk,hotpotqa,2689300690,0.4,hotpotqa-5a88fa9e5542993b751ca8de,5a88fa9e5542993b751ca8de,552428034,7340032,64,2829557760,27800,19648
-3.539170265197754,0.5,2,64,0,0.0,budget_tuned_topk,hotpotqa,2689300690,0.4,hotpotqa-5a88fa9e5542993b751ca8de,5a88fa9e5542993b751ca8de,552428034,7340032,64,2829557760,27800,40126
-3.539170265197754,0.5,2,64,0,0.0,power_sharpen,hotpotqa,2689300690,0.4,hotpotqa-5a88fa9e5542993b751ca8de,5a88fa9e5542993b751ca8de,552428034,7340032,64,2829557760,27800,39321
-3.539170265197754,0.5,2,64,0,0.0,entropy_adaptive_sharpen,hotpotqa,2689300690,0.4,hotpotqa-5a88fa9e5542993b751ca8de,5a88fa9e5542993b751ca8de,552428034,7340032,64,2829557760,27800,73949
-6.718644142150879,0.0,2,64,0,0.0,persistence,hotpotqa,1607635077,0.0,hotpotqa-5a88fa9e5542993b751ca8de,5a88fa9e5542993b751ca8de,569744084,7340032,64,2829565952,27800,14778
-3.539170265197754,0.5,2,64,0,0.0,agreement,hotpotqa,2689300690,0.4,hotpotqa-5a88fa9e5542993b751ca8de,5a88fa9e5542993b751ca8de,552428034,7340032,64,2829557760,27800,57066
-3.8708910942077637,0.5,2,64,0,0.0,community,hotpotqa,1585261468,0.2,hotpotqa-5a88fa9e5542993b751ca8de,5a88fa9e5542993b751ca8de,547224866,7340032,64,2829565952,27800,24968
-3.6550683975219727,0.0,2,64,0,0.0,bridge_preserving,hotpotqa,1587196186,0.4,hotpotqa-5a88fa9e5542993b751ca8de,5a88fa9e5542993b751ca8de,551094208,7340032,64,2829565952,27800,75337
-6.718644142150879,0.0,2,64,0,0.0,combined_structural,hotpotqa,1607635077,0.0,hotpotqa-5a88fa9e5542993b751ca8de,5a88fa9e5542993b751ca8de,569744084,7340032,64,2829565952,27800,99285
-3.539170265197754,0.5,2,64,0,0.0,oracle_evidence,hotpotqa,2689300690,0.4,hotpotqa-5a88fa9e5542993b751ca8de,5a88fa9e5542993b751ca8de,552428034,7340032,64,2829557760,27800,35251
-3.7025599479675293,0.0,4,128,0,0.0,base_topk,hotpotqa,2400402276,0.4,hotpotqa-5a88fa9e5542993b751ca8de,5a88fa9e5542993b751ca8de,981458585,14680064,128,2829582336,27800,20153
-3.7025599479675293,0.0,4,128,0,0.0,budget_tuned_topk,hotpotqa,2400402276,0.4,hotpotqa-5a88fa9e5542993b751ca8de,5a88fa9e5542993b751ca8de,981458585,14680064,128,2829582336,27800,65993
-3.7025599479675293,0.0,4,128,0,0.0,power_sharpen,hotpotqa,2400402276,0.4,hotpotqa-5a88fa9e5542993b751ca8de,5a88fa9e5542993b751ca8de,981458585,14680064,128,2829582336,27800,102454
-3.7025599479675293,0.0,4,128,0,0.0,entropy_adaptive_sharpen,hotpotqa,2400402276,0.4,hotpotqa-5a88fa9e5542993b751ca8de,5a88fa9e5542993b751ca8de,981458585,14680064,128,2829582336,27800,114074
-3.867887020111084,0.5,4,128,0,0.0,persistence,hotpotqa,2107335007,0.4,hotpotqa-5a88fa9e5542993b751ca8de,5a88fa9e5542993b751ca8de,975066270,14680064,128,2829582336,27800,20894
-3.7025599479675293,0.0,4,128,0,0.0,agreement,hotpotqa,2400402276,0.4,hotpotqa-5a88fa9e5542993b751ca8de,5a88fa9e5542993b751ca8de,981458585,14680064,128,2829582336,27800,70777
-3.7025599479675293,0.0,4,128,0,0.0,community,hotpotqa,2400402276,0.4,hotpotqa-5a88fa9e5542993b751ca8de,5a88fa9e5542993b751ca8de,981458585,14680064,128,2829582336,27800,21427
-4.132386207580566,0.0,4,128,0,0.0,bridge_preserving,hotpotqa,2116386237,0.6,hotpotqa-5a88fa9e5542993b751ca8de,5a88fa9e5542993b751ca8de,983346755,14680064,128,2829582336,27800,35415
-5.58197021484375,0.0,4,128,0,0.0,combined_structural,hotpotqa,2110172039,0.4,hotpotqa-5a88fa9e5542993b751ca8de,5a88fa9e5542993b751ca8de,974697147,14680064,128,2829582336,27800,122089
-2.709028959274292,0.5,4,128,0,0.0,oracle_evidence,hotpotqa,2118815777,0.8,hotpotqa-5a88fa9e5542993b751ca8de,5a88fa9e5542993b751ca8de,986291068,14680064,128,2829582336,27800,79765
-2.853623867034912,0.5,6,192,0,0.0,base_topk,hotpotqa,2830643972,0.6,hotpotqa-5a88fa9e5542993b751ca8de,5a88fa9e5542993b751ca8de,1327723596,22020096,192,2829598720,27800,54129
-2.853623867034912,0.5,6,192,0,0.0,budget_tuned_topk,hotpotqa,2830643972,0.6,hotpotqa-5a88fa9e5542993b751ca8de,5a88fa9e5542993b751ca8de,1327723596,22020096,192,2829598720,27800,60856
-2.853623867034912,0.5,6,192,0,0.0,power_sharpen,hotpotqa,2830643972,0.6,hotpotqa-5a88fa9e5542993b751ca8de,5a88fa9e5542993b751ca8de,1327723596,22020096,192,2829598720,27800,56503
-2.853623867034912,0.5,6,192,0,0.0,entropy_adaptive_sharpen,hotpotqa,2830643972,0.6,hotpotqa-5a88fa9e5542993b751ca8de,5a88fa9e5542993b751ca8de,1327723596,22020096,192,2829598720,27800,97844
-3.5200421810150146,0.0,6,192,0,0.0,persistence,hotpotqa,2550516968,0.8,hotpotqa-5a88fa9e5542993b751ca8de,5a88fa9e5542993b751ca8de,1318020056,22020096,192,2829598720,27800,19258
-3.0390119552612305,0.5,6,192,0,0.0,agreement,hotpotqa,2563845888,0.4,hotpotqa-5a88fa9e5542993b751ca8de,5a88fa9e5542993b751ca8de,1332035678,22020096,192,2829598720,27800,57974
