architecture,depth,exact_trajectory_correct,example_id,final_correct,invalid_call,machine,model_forwards,nontermination,one_call_edge_coverage,per_transition_accuracy,post_tool_answer_correct,seed,selected_edge_valid,stop_emitted,termination_correct,tool_calls
train_kmax3,6,,63,0,1,M3,2,0,0.0,,0,11,0,,,1
train_kmax3,8,,0,0,1,M3,2,0,0.0,,0,11,0,,,1
train_kmax3,8,,1,0,0,M3,2,0,0.125,,0,11,1,,,1
train_kmax3,8,,2,0,1,M3,2,0,0.0,,0,11,0,,,1
train_kmax3,8,,3,0,0,M3,2,0,0.125,,0,11,1,,,1
train_kmax3,8,,4,0,0,M3,2,0,0.125,,0,11,1,,,1
train_kmax3,8,,5,0,1,M3,2,0,0.0,,0,11,0,,,1
train_kmax3,8,,6,0,1,M3,2,0,0.0,,0,11,0,,,1
train_kmax3,8,,7,0,1,M3,2,0,0.0,,0,11,0,,,1
train_kmax3,8,,8,0,0,M3,2,0,0.125,,0,11,1,,,1
train_kmax3,8,,9,0,0,M3,2,0,0.125,,0,11,1,,,1
train_kmax3,8,,10,0,1,M3,2,0,0.0,,0,11,0,,,1
train_kmax3,8,,11,0,1,M3,2,0,0.0,,0,11,0,,,1
train_kmax3,8,,12,0,1,M3,2,0,0.0,,0,11,0,,,1
train_kmax3,8,,13,0,1,M3,2,0,0.0,,0,11,0,,,1
train_kmax3,8,,14,0,0,M3,2,0,0.125,,0,11,1,,,1
train_kmax3,8,,15,0,0,M3,2,0,0.125,,0,11,1,,,1
train_kmax3,8,,16,0,1,M3,2,0,0.0,,0,11,0,,,1
train_kmax3,8,,17,0,0,M3,2,0,0.125,,0,11,1,,,1
train_kmax3,8,,18,0,1,M3,2,0,0.0,,0,11,0,,,1
train_kmax3,8,,19,0,1,M3,2,0,0.0,,0,11,0,,,1
