R_between_within,between_family_JS_bits,boundary,covariance_trace,effective_rank,generator_family,model_seed,n,nuisance_count,nuisance_type,within_family_JS_bits
0.0,2.168404344971009e-19,embedding,1.9216294703811614e-06,2.417861564819684,balanced_ngram3,11,512,2,N2,2.8870875091666082e-11
0.0,2.168404344971009e-19,embedding,1.9216294703811614e-06,2.417861564819684,balanced_ngram3,11,512,4,N2,2.8870875091666082e-11
0.0,2.168404344971009e-19,embedding,1.9216294703811614e-06,2.417861564819684,balanced_ngram3,11,512,2,N3,2.8870875091666082e-11
0.0,2.168404344971009e-19,embedding,1.9216294703811614e-06,2.417861564819684,balanced_ngram3,11,512,4,N3,2.8870875091666082e-11
0.0,2.168404344971009e-19,embedding,1.9216294703811614e-06,2.417861564819684,balanced_ngram3,11,512,2,N4,2.8870875091666082e-11
0.0,2.168404344971009e-19,embedding,1.9216294703811614e-06,2.417861564819684,balanced_ngram3,11,512,4,N4,2.8870875091666082e-11
1.9861332299146652,0.5409233182153266,layer_0_sa,22.647014967024106,1.6535013809140244,balanced_ngram3,11,512,0,N0,0.7572610178885537
0.8980499487796549,0.36156675397726,layer_0_sa,21.1247319618797,1.771348331191232,balanced_ngram3,11,512,2,N2,0.680814366303161
0.7267386131921991,0.29729090304513495,layer_0_sa,20.070892164151836,1.8337164142803577,balanced_ngram3,11,512,4,N2,0.6240647392164764
0.8215875859733722,0.3318566886146983,layer_0_sa,19.058112455102105,1.8730494401622555,balanced_ngram3,11,512,2,N3,0.6260929120564547
0.6519987571477346,0.26782876522422416,layer_0_sa,17.913683831014133,1.938419778952257,balanced_ngram3,11,512,4,N3,0.5796203339098418
0.8127303440215472,0.3092278273947304,layer_0_sa,18.987095560836547,1.8897486666885135,balanced_ngram3,11,512,2,N4,0.5925387510292603
0.7344536558931969,0.2954451302990433,layer_0_sa,18.28527919321533,1.9181972045587616,balanced_ngram3,11,512,4,N4,0.5741449087552892
1.9940096715383777,0.49900577016831416,layer_0_ff,25.830927042484475,1.5820821198611275,balanced_ngram3,11,512,0,N0,0.8419283384523104
0.8926933492064859,0.3626589523087722,layer_0_ff,23.94770267448939,1.6647550542530003,balanced_ngram3,11,512,2,N2,0.82085319013887
0.7193167234033754,0.31925129207228187,layer_0_ff,22.694071790233707,1.704383743024593,balanced_ngram3,11,512,4,N2,0.7992204676471797
0.8040973051460922,0.3196085925790275,layer_0_ff,21.488625189106177,1.7483481216908967,balanced_ngram3,11,512,2,N3,0.7665320954775496
0.6408241837741002,0.2689208800610694,layer_0_ff,20.057921589079886,1.795685565951154,balanced_ngram3,11,512,4,N3,0.7348260661821762
0.8101795715696073,0.31672490640754636,layer_0_ff,21.386008704560584,1.7444759021456402,balanced_ngram3,11,512,2,N4,0.7597843240991544
0.7489801831566507,0.3206593300122167,layer_0_ff,20.464728213642076,1.7568129844806013,balanced_ngram3,11,512,4,N4,0.7717428075226129
0.5708518853520888,0.4374488886726118,layer_1_sa,70.72578667103166,2.6543605075083723,balanced_ngram3,11,512,0,N0,0.8187869059826487
0.4052460221691538,0.3673141279332124,layer_1_sa,67.2829004104421,2.691208227341947,balanced_ngram3,11,512,2,N2,0.7938216933582294
0.3948707796876405,0.37852679405563583,layer_1_sa,65.85160386567685,2.6804362498805077,balanced_ngram3,11,512,4,N2,0.8022595707214053
0.38162215949039696,0.360006348247522,layer_1_sa,64.06435474159153,2.672995414328815,balanced_ngram3,11,512,2,N3,0.7641090614415522
0.3527503057069109,0.35472472313318315,layer_1_sa,61.54494039330058,2.699535787775615,balanced_ngram3,11,512,4,N3,0.7831154693535352
0.4058346314083463,0.35373761665789605,layer_1_sa,63.880663153179086,2.732072874442971,balanced_ngram3,11,512,2,N4,0.7525725723339041
0.4339264486770174,0.382476978949581,layer_1_sa,61.42045597867605,2.721426339322579,balanced_ngram3,11,512,4,N4,0.7689973190375456
0.5145695366134769,0.37026847659585194,layer_1_ff,79.78527700034329,2.4378184560794787,balanced_ngram3,11,512,0,N0,0.7210978299056743
0.3652612338671146,0.3033251619625963,layer_1_ff,75.6240369206618,2.4539613187846094,balanced_ngram3,11,512,2,N2,0.694799609800725
0.352556895189135,0.3106067885634123,layer_1_ff,73.99619125103358,2.4329486864910255,balanced_ngram3,11,512,4,N2,0.6934336360669646
0.3362854627009862,0.3023329789641023,layer_1_ff,72.18781466032495,2.425460471480268,balanced_ngram3,11,512,2,N3,0.6752984987821464
0.3127946414501058,0.2928697537486531,layer_1_ff,68.89366632868696,2.461215899086972,balanced_ngram3,11,512,4,N3,0.685137108854529
0.3617496673482889,0.29815708703655175,layer_1_ff,71.53858568613875,2.48875382340638,balanced_ngram3,11,512,2,N4,0.6654294249473613
0.4004116474464246,0.3089537111656131,layer_1_ff,67.73753531574138,2.5213851844219364,balanced_ngram3,11,512,4,N4,0.6633077916513772
0.6616157121635697,0.7086079845434439,layer_2_sa,198.94259858010562,2.867857728394735,balanced_ngram3,11,512,0,N0,1.2438885814486262
0.5297316030863404,0.5835002168522694,layer_2_sa,187.64202567486987,2.937083850649291,balanced_ngram3,11,512,2,N2,1.1888524241900775
0.49388678910231093,0.5306087114886944,layer_2_sa,186.95147514411303,2.9330553302897706,balanced_ngram3,11,512,4,N2,1.1841517971454025
0.5252487927301736,0.6207500251373728,layer_2_sa,186.56451829346895,2.934800259909528,balanced_ngram3,11,512,2,N3,1.2127510703134972
0.49069609162175626,0.555640293031378,layer_2_sa,179.33562929697092,2.965734923648232,balanced_ngram3,11,512,4,N3,1.1707118824198344
0.5570886524115982,0.6081258113838868,layer_2_sa,185.21000477122973,2.9654811111035273,balanced_ngram3,11,512,2,N4,1.191279898539402
0.5825056953905624,0.5966489224293494,layer_2_sa,181.1551942791488,3.00942715935915,balanced_ngram3,11,512,4,N4,1.2027197241520604
0.6493681006333621,0.7311465039503373,layer_2_ff,244.2821869523781,2.828600734578704,balanced_ngram3,11,512,0,N0,1.2866849051484446
0.5209353977755112,0.5950861740060023,layer_2_ff,229.15539342479636,2.9121293103476025,balanced_ngram3,11,512,2,N2,1.2214977297381575
0.48808505053417767,0.5485669107996498,layer_2_ff,228.4968236479968,2.8984256146103777,balanced_ngram3,11,512,4,N2,1.2133027661491358
0.5144385222921293,0.6362325347111193,layer_2_ff,228.27528091563448,2.9089973105652027,balanced_ngram3,11,512,2,N3,1.2428907556146165
0.484264284587755,0.5658161950603944,layer_2_ff,218.84191974934316,2.931306882902629,balanced_ngram3,11,512,4,N3,1.1959558662463872
0.5521191589921453,0.6262456095760238,layer_2_ff,226.64162306134716,2.930266269333665,balanced_ngram3,11,512,2,N4,1.2213088075893737
0.5744918718518934,0.6129256434207788,layer_2_ff,221.2431979383691,2.9838914435599215,balanced_ngram3,11,512,4,N4,1.2341930831416126
0.5272189815353319,0.6968545091193259,layer_3_sa,298.07079156839785,2.7219028340077314,balanced_ngram3,11,512,0,N0,1.2399691564204824
0.43443739791864605,0.5889473535353806,layer_3_sa,287.5385335334316,2.731990140040318,balanced_ngram3,11,512,2,N2,1.1843372661810307
0.40154259803372516,0.5545524176469416,layer_3_sa,287.34790048295037,2.7406359786686423,balanced_ngram3,11,512,4,N2,1.1721851011498596
0.42185115202618306,0.6047702689837593,layer_3_sa,286.4326381407871,2.7431304732669384,balanced_ngram3,11,512,2,N3,1.1908500733002214
0.39512628262216315,0.5562487875583322,layer_3_sa,275.5330594679193,2.773494250077837,balanced_ngram3,11,512,4,N3,1.1457512877446157
0.4640400623826345,0.6101959234309307,layer_3_sa,285.0910341027792,2.802922483567315,balanced_ngram3,11,512,2,N4,1.181710507435801
0.4781868013430349,0.6062501844832637,layer_3_sa,280.60080285366894,2.872223727114263,balanced_ngram3,11,512,4,N4,1.1963373308467526
0.4745506587184584,0.684563427953542,layer_3_ff,351.8784133280112,2.5894824289361265,balanced_ngram3,11,512,0,N0,1.2238280367176642
0.3883434075383982,0.5810083175679008,layer_3_ff,337.8550293921687,2.6007615257445815,balanced_ngram3,11,512,2,N2,1.1683327375146435
0.3674607340993902,0.5504111232909084,layer_3_ff,339.37255768887564,2.598334490653863,balanced_ngram3,11,512,4,N2,1.1560824764143243
0.38211673947932046,0.5969875104328335,layer_3_ff,337.68584546252447,2.6061164970089297,balanced_ngram3,11,512,2,N3,1.1750330292562519
0.36295904820621055,0.5493786056474383,layer_3_ff,325.5554291334533,2.627451230406142,balanced_ngram3,11,512,4,N3,1.1298346636226826
0.41828051045014686,0.6047099879656963,layer_3_ff,335.6340237856603,2.674437382998943,balanced_ngram3,11,512,2,N4,1.1680526127056503
0.4354261366951936,0.6031419759681915,layer_3_ff,328.60008393355236,2.75341215243685,balanced_ngram3,11,512,4,N4,1.1834023756624832
0.0,-4.336808689942018e-19,embedding,1.9216294703811614e-06,2.417861564819684,sparse_pair,11,128,0,N0,2.8814006519314872e-11
0.0,0.0,embedding,1.9216294703811614e-06,2.417861564819684,sparse_pair,11,128,2,N2,2.8814006519314872e-11
0.0,-4.336808689942018e-19,embedding,1.9216294703811614e-06,2.417861564819684,sparse_pair,11,128,4,N2,2.8927742796655553e-11
0.0,-4.336808689942018e-19,embedding,1.9216294703811614e-06,2.417861564819684,sparse_pair,11,128,2,N3,2.8927742796655553e-11
0.0,-2.168404344971009e-19,embedding,1.9216294703811614e-06,2.417861564819684,sparse_pair,11,128,4,N3,2.8814006519314872e-11
0.0,-2.168404344971009e-19,embedding,1.9216294703811614e-06,2.417861564819684,sparse_pair,11,128,2,N4,2.8814006519314872e-11
0.0,-2.168404344971009e-19,embedding,1.9216294703811614e-06,2.417861564819684,sparse_pair,11,128,4,N4,2.8927742796655553e-11
1.7750149914787097,0.5077187099729761,layer_0_sa,23.76472240615415,1.5253928272800024,sparse_pair,11,128,0,N0,0.8626612290118789
1.0086991217573194,0.38699486091587,layer_0_sa,16.91311325386359,1.7161428652187203,sparse_pair,11,128,2,N2,0.7128757630506655
0.7057037455063919,0.2930449750770967,layer_0_sa,17.357045131467945,1.8997010445434492,sparse_pair,11,128,4,N2,0.7048156256538618
0.8324670631417068,0.32919723204890405,layer_0_sa,18.0265828323282,1.7905802264111352,sparse_pair,11,128,2,N3,0.7299802964945847
0.792496553588919,0.2862834643776655,layer_0_sa,14.962715436765066,2.0617723449859353,sparse_pair,11,128,4,N3,0.6181691077689935
0.7698113048899546,0.2593152307033699,layer_0_sa,15.399528759731638,1.9688022948258457,sparse_pair,11,128,2,N4,0.6313333223803039
0.6714827841096358,0.23300462173089564,layer_0_sa,13.251389802325287,1.9746837186842436,sparse_pair,11,128,4,N4,0.5703284512505666
1.929281427260633,0.4348096860125732,layer_0_ff,26.226170816296083,1.507403765750086,sparse_pair,11,128,0,N0,0.7434357269470064
1.0028611899802786,0.2713948572301035,layer_0_ff,18.2010479429259,1.7052235418995174,sparse_pair,11,128,2,N2,0.6148895926572995
0.730548099204588,0.25755428102243183,layer_0_ff,18.762116224236845,1.8391981478933002,sparse_pair,11,128,4,N2,0.6661140686634259
0.8345899375929626,0.2350864028774391,layer_0_ff,19.606587665693198,1.766299021234217,sparse_pair,11,128,2,N3,0.6219013989872741
0.8280480511058581,0.1994554640604309,layer_0_ff,15.948545696775351,1.9789925361463576,sparse_pair,11,128,4,N3,0.5551372198348528
0.7712288016418898,0.1981576147812838,layer_0_ff,16.415251331544752,1.9209316721524348,sparse_pair,11,128,2,N4,0.5419285069784499
0.6820280834083,0.1717239414711793,layer_0_ff,14.07882619625247,1.9609592872822985,sparse_pair,11,128,4,N4,0.4933398651948879
0.7329561143930542,0.45930196381549515,layer_1_sa,53.1743060772102,2.7131447729728078,sparse_pair,11,128,0,N0,0.9236085505410665
0.5340603657652626,0.3666949144617919,layer_1_sa,44.64410507115146,2.633023130075249,sparse_pair,11,128,2,N2,0.9096149073237962
0.518165403638423,0.3706435277162712,layer_1_sa,45.18103150828641,2.7128274387523343,sparse_pair,11,128,4,N2,0.9185367610017074
0.5227309775455395,0.38306714544932685,layer_1_sa,48.13098782981462,2.6474659262648843,sparse_pair,11,128,2,N3,0.940617115470584
0.518485902102238,0.3769415604691473,layer_1_sa,41.70820156776124,2.744816004765343,sparse_pair,11,128,4,N3,0.8880906102231989
0.4571125525986722,0.35264661940671993,layer_1_sa,42.495886809882194,2.744990799252888,sparse_pair,11,128,2,N4,0.8976398907014849
0.5243573342914233,0.32707847532640866,layer_1_sa,38.42814890743791,2.563348570028154,sparse_pair,11,128,4,N4,0.8648984491720828
0.6680377072907554,0.4237740443700524,layer_1_ff,56.501086826934056,2.7131614423704558,sparse_pair,11,128,0,N0,0.8656368461706856
0.47612076264717174,0.33755828582329883,layer_1_ff,47.59965852084038,2.5879506417949476,sparse_pair,11,128,2,N2,0.8402253374847222
0.46847585693852095,0.3407182395203372,layer_1_ff,47.92813181114072,2.6491153792296918,sparse_pair,11,128,4,N2,0.8504467403302811
0.46757154916608934,0.3486981640073714,layer_1_ff,51.2003033835278,2.630071514848182,sparse_pair,11,128,2,N3,0.8707009563929862
0.47208370877627226,0.3427292155927286,layer_1_ff,44.15714112268426,2.678932856918808,sparse_pair,11,128,4,N3,0.8139257820841828
0.41741837516864183,0.3236376240891392,layer_1_ff,44.97002128091684,2.6853962453937132,sparse_pair,11,128,2,N4,0.8309883000858809
0.4872569388672849,0.3052593608985814,layer_1_ff,40.05735103584987,2.561207863222741,sparse_pair,11,128,4,N4,0.8054378721220756
0.8737537574062528,0.8873971366693871,layer_2_sa,143.9669677687885,3.204024867498198,sparse_pair,11,128,0,N0,1.3036019759902613
0.6644328231467663,0.7062311040313376,layer_2_sa,132.38313351072108,3.3740267437378106,sparse_pair,11,128,2,N2,1.2279725876446639
0.5984079717810987,0.643171805776634,layer_2_sa,131.87855879564165,3.285382706984689,sparse_pair,11,128,4,N2,1.2424888809308796
0.7255683321363938,0.7655698502818329,layer_2_sa,138.41358109754847,3.3495505745549687,sparse_pair,11,128,2,N3,1.2756587567644726
0.584378597559424,0.670693407343878,layer_2_sa,129.77411457186398,3.3076381201447944,sparse_pair,11,128,4,N3,1.2142579348568863
0.5485957119671386,0.5563306748891985,layer_2_sa,125.5256831515311,3.3844881501789956,sparse_pair,11,128,2,N4,1.1948210731145157
0.6947102209414883,0.6766262153747835,layer_2_sa,116.0248041288537,3.504318552449898,sparse_pair,11,128,4,N4,1.2250249831897904
0.8688632287876927,0.8964818436374196,layer_2_ff,172.90385564058658,3.0588986706329693,sparse_pair,11,128,0,N0,1.3135861342159927
0.6571615288053766,0.7239912190318751,layer_2_ff,158.33868472304087,3.241085698868569,sparse_pair,11,128,2,N2,1.241542836933268
0.5948922229265926,0.6530168818510884,layer_2_ff,156.70672185153734,3.1448687512455824,sparse_pair,11,128,4,N2,1.256024982019098
0.7406528174341599,0.7842473128307048,layer_2_ff,165.42440705939248,3.207888438685488,sparse_pair,11,128,2,N3,1.2947131036302624
0.5876651695519686,0.6735930251507776,layer_2_ff,156.17694464962585,3.1730091475825817,sparse_pair,11,128,4,N3,1.2214002155028107
0.543714996102222,0.5638238196743781,layer_2_ff,150.20148090900108,3.2320560313559836,sparse_pair,11,128,2,N4,1.2026317824319872
0.7149983456555091,0.6875273560576534,layer_2_ff,137.7446796364169,3.3797200388135935,sparse_pair,11,128,4,N4,1.2329356165280834
0.8261046732334731,0.843671165167764,layer_3_sa,195.2176007849677,3.3109353016832457,sparse_pair,11,128,0,N0,1.251932514569595
0.6101521895407749,0.6679400183024169,layer_3_sa,183.49151551921298,3.392189208794223,sparse_pair,11,128,2,N2,1.1648788893844053
0.5615541933958532,0.6235671482089014,layer_3_sa,186.78708901592896,3.3122468305681845,sparse_pair,11,128,4,N2,1.1859394372149776
0.7046741771524536,0.7212879445088285,layer_3_sa,194.22169845874987,3.44865950629919,sparse_pair,11,128,2,N3,1.2179042352407976
0.5795719150869877,0.6516249599760553,layer_3_sa,186.64703779165563,3.3816960644294882,sparse_pair,11,128,4,N3,1.1518785327269585
0.5183039071365949,0.5680410544038779,layer_3_sa,183.06539406911827,3.3706011051111773,sparse_pair,11,128,2,N4,1.1366195906668282
0.6659263672972996,0.6413631112334708,layer_3_sa,169.0170907606468,3.599907573499786,sparse_pair,11,128,4,N4,1.1303688310309437
0.7712600621288206,0.8243264742656471,layer_3_ff,229.8761525544353,3.07959344836784,sparse_pair,11,128,0,N0,1.2285670671191995
0.5901658323938318,0.6562845997328397,layer_3_ff,216.59607381802547,3.117466153405126,sparse_pair,11,128,2,N2,1.143481023439357
0.5447929738716544,0.6106401089914044,layer_3_ff,219.04957980525296,3.0634720739144283,sparse_pair,11,128,4,N2,1.1593653655739617
0.6921762135830252,0.7105876766314903,layer_3_ff,229.30395947588136,3.148155636781089,sparse_pair,11,128,2,N3,1.1973862030741815
0.5596217303863791,0.6338786598543875,layer_3_ff,220.23011196549425,3.1368519738393474,sparse_pair,11,128,4,N3,1.1240531814735877
0.49784537117738525,0.5591029475184313,layer_3_ff,214.998580177296,3.114824968924928,sparse_pair,11,128,2,N4,1.1120783453954093
0.6488937928463083,0.6240793310820485,layer_3_ff,198.69038439307778,3.295698594796301,sparse_pair,11,128,4,N4,1.1010706259856526
0.0,6.505213034913027e-19,embedding,1.9216294703811614e-06,2.417861564819684,functor,11,256,0,N0,2.8870875091666082e-11
0.0,4.336808689942018e-19,embedding,1.9216294703811614e-06,2.417861564819684,functor,11,256,2,N2,2.8870875091666082e-11
0.0,6.505213034913027e-19,embedding,1.9216294703811614e-06,2.417861564819684,functor,11,256,4,N2,2.8870875091666082e-11
0.0,6.505213034913027e-19,embedding,1.9216294703811614e-06,2.417861564819684,functor,11,256,2,N3,2.8870875091666082e-11
0.0,6.505213034913027e-19,embedding,1.9216294703811614e-06,2.417861564819684,functor,11,256,4,N3,2.8870875091666082e-11
0.0,6.505213034913027e-19,embedding,1.9216294703811614e-06,2.417861564819684,functor,11,256,2,N4,2.8870875091666082e-11
0.0,4.336808689942018e-19,embedding,1.9216294703811614e-06,2.417861564819684,functor,11,256,4,N4,2.8870875091666082e-11
3.062379936028197,0.5871976077333154,layer_0_sa,30.37142222972384,1.4390043178644936,functor,11,256,0,N0,0.9717509527841819
0.9982002876437868,0.3546269881301949,layer_0_sa,22.296961467774693,1.6925371420126176,functor,11,256,2,N2,0.7882222898828433
0.7836907125319891,0.31260425020704896,layer_0_sa,21.600524123917427,1.7005291224244516,functor,11,256,4,N2,0.7751377716975147
0.9759422242565962,0.3476232247591535,layer_0_sa,22.05025160666952,1.6231298887662018,functor,11,256,2,N3,0.8184809832987967
0.8289957245569523,0.3034016548978815,layer_0_sa,18.51175518152511,1.8177900823139947,functor,11,256,4,N3,0.7125770240625218
1.154102491770347,0.39563270975021414,layer_0_sa,22.96445627770215,1.6394444807557034,functor,11,256,2,N4,0.8033876057663321
0.8941802122727847,0.3497720064562748,layer_0_sa,20.625120883218372,1.7683713448400298,functor,11,256,4,N4,0.7674704298287596
3.3632567528080632,0.5379666492045392,layer_0_ff,34.595788255382786,1.4272829458200091,functor,11,256,0,N0,0.8378924398241181
1.0425531721413324,0.2937844436731385,layer_0_ff,25.44346802707623,1.6421888891365308,functor,11,256,2,N2,0.7077542892653179
0.80937812345743,0.2499064276900731,layer_0_ff,24.459100304183035,1.6361087541019077,functor,11,256,4,N2,0.7171619278438959
1.0368397970793768,0.3016502457404835,layer_0_ff,24.806086690479905,1.5942836849909292,functor,11,256,2,N3,0.728519679506769
0.8762282944689977,0.2630637042828816,layer_0_ff,20.769411638993876,1.7493441579276068,functor,11,256,4,N3,0.6404256292095571
1.2237485181918977,0.3232191602792107,layer_0_ff,25.934473171457867,1.5743508105587134,functor,11,256,2,N4,0.6919773912122995
0.9470826852491634,0.30172246040691775,layer_0_ff,22.84732159120827,1.6940374127535451,functor,11,256,4,N4,0.740072223307386
0.6930050602211336,0.46423027781234905,layer_1_sa,67.45706995179073,2.6212487444255483,functor,11,256,0,N0,0.8542662009976529
0.37537393340337094,0.36615918775354106,layer_1_sa,58.53575783622666,2.558762478269014,functor,11,256,2,N2,0.7635505303436632
0.3035466125436668,0.33337886925082794,layer_1_sa,56.12629416465444,2.5748509241663653,functor,11,256,4,N2,0.7729322243409658
0.367775823473358,0.36966068601892843,layer_1_sa,56.535952805802125,2.6609305130226617,functor,11,256,2,N3,0.8037160278248614
0.2998649735033338,0.29377849035476866,layer_1_sa,52.987183315764106,2.4647668250127763,functor,11,256,4,N3,0.7263753472289223
0.3755702079736937,0.35186595561979805,layer_1_sa,59.049257514928094,2.5381451244665647,functor,11,256,2,N4,0.7705738207916188
0.3963478581005076,0.34395969802419324,layer_1_sa,53.108893778586236,2.7667942000764767,functor,11,256,4,N4,0.7446005857748152
0.6107157435196507,0.43895690689342226,layer_1_ff,75.31256886453734,2.4658880337244975,functor,11,256,0,N0,0.7930283996906167
0.33135939947438037,0.3392368464182032,layer_1_ff,67.13565696934316,2.2518941814784785,functor,11,256,2,N2,0.7057949688771727
0.266577993895717,0.30932512113176003,layer_1_ff,64.07335800656575,2.2618605289682168,functor,11,256,4,N2,0.7129904312555282
0.32518087371162413,0.3463576697075279,layer_1_ff,63.94612456964586,2.374030866226783,functor,11,256,2,N3,0.7458275722735448
0.2661662223872811,0.27693149494219726,layer_1_ff,60.50433430780721,2.161402017097128,functor,11,256,4,N3,0.6728032857378483
0.3323962525314561,0.3288935549340988,layer_1_ff,67.23888742705546,2.2652056738854243,functor,11,256,2,N4,0.7160086969979238
0.35535205471334536,0.32088915605290236,layer_1_ff,59.32831067087523,2.4776931875885215,functor,11,256,4,N4,0.6944372414742079
1.071989134995961,1.0941145767004725,layer_2_sa,223.2277985653984,2.8851106315489927,functor,11,256,0,N0,1.4544408890970044
0.7075810068484554,0.7964953714168397,layer_2_sa,210.833578599676,2.9185892406768685,functor,11,256,2,N2,1.3446139361517915
0.6859905958084233,0.7508952074047763,layer_2_sa,205.2021873576667,2.9372390611410495,functor,11,256,4,N2,1.3215697957409442
0.7861561008975133,0.8387636519366226,layer_2_sa,200.15091700173062,3.0179511657027462,functor,11,256,2,N3,1.3347664120137213
0.7612557314110575,0.758386868754479,layer_2_sa,198.3560975049442,2.969573035023186,functor,11,256,4,N3,1.3088850859566905
0.7463414032858618,0.8006301217184704,layer_2_sa,206.89952363426855,2.9263627192798234,functor,11,256,2,N4,1.346996811010065
0.8812089351165008,0.7740872415360831,layer_2_sa,202.26589254784312,2.935502162929955,functor,11,256,4,N4,1.360847262929126
1.0303883747061982,1.1118090119428694,layer_2_ff,275.5252354182768,2.8485098934642163,functor,11,256,0,N0,1.4823416118193748
0.6973375897894882,0.805863219618324,layer_2_ff,261.32383323442093,2.858977628138913,functor,11,256,2,N2,1.364236754421676
0.6789986908949284,0.7634768923198199,layer_2_ff,253.90813293658957,2.8835171212605086,functor,11,256,4,N2,1.333445769736216
0.7702506465337305,0.8599905280355169,layer_2_ff,247.19486613285287,2.9678619663516437,functor,11,256,2,N3,1.3617829603908966
0.7421046106644842,0.7684054079474809,layer_2_ff,243.86988994584655,2.934695791298007,functor,11,256,4,N3,1.3292053460247568
0.7274443987765954,0.8096261118962831,layer_2_ff,255.43621510981842,2.883305439103936,functor,11,256,2,N4,1.367501313345059
0.885522577737694,0.7812061205932388,layer_2_ff,249.42797564052816,2.9029480508523817,functor,11,256,4,N4,1.3750535848894074
0.9248461260705998,1.0315274188208607,layer_3_sa,309.54413791733236,3.040726090243973,functor,11,256,0,N0,1.3937814544161513
0.62707118220698,0.7212133858000691,layer_3_sa,300.5808077727085,2.948326658789653,functor,11,256,2,N2,1.2442118031024143
0.5851113570555219,0.7131948627133,layer_3_sa,295.1160584355398,2.965214054226156,functor,11,256,4,N2,1.2417115634447244
0.7031960486306413,0.8013681062700933,layer_3_sa,288.4362189465254,3.0400461197518274,functor,11,256,2,N3,1.270265613688826
0.6368925370065841,0.731664729816407,layer_3_sa,282.2414619520488,3.062774108106426,functor,11,256,4,N3,1.255996800120299
0.6381638987043078,0.7291321450956452,layer_3_sa,293.4184721394048,2.977580365671047,functor,11,256,2,N4,1.2707292930856506
0.8053334818083452,0.7515598058913933,layer_3_sa,286.66945840866794,3.0732334863135087,functor,11,256,4,N4,1.303144149236598
0.8179778400523774,1.006377372471972,layer_3_ff,372.8382196406692,2.985538037264342,functor,11,256,0,N0,1.3703905849284388
0.5608662401300594,0.7044952834530103,layer_3_ff,363.45565335294265,2.859514002300259,functor,11,256,2,N2,1.2187620349013142
0.5339945145849708,0.6966813409467689,layer_3_ff,357.4078194897571,2.869592086749849,functor,11,256,4,N2,1.21539123229038
0.6244675359180574,0.7834157361875456,layer_3_ff,347.0251472371976,2.9671022139268386,functor,11,256,2,N3,1.2481766044329148
0.5673268177187017,0.719850357536322,layer_3_ff,341.06424218216745,2.9679959388887953,functor,11,256,4,N3,1.2384863597850335
0.5692363163749958,0.7099000010811385,layer_3_ff,353.15993093807725,2.918434143044931,functor,11,256,2,N4,1.245805233762169
0.7394916661321497,0.7421556162349441,layer_3_ff,346.1178506414983,3.0409897025637442,functor,11,256,4,N4,1.2822479618912697
0.0,2.168404344971009e-19,embedding,1.9216294703811614e-06,2.417861564819684,nested_override,11,512,0,N0,2.8870875091666082e-11
0.0,2.168404344971009e-19,embedding,1.9216294703811614e-06,2.417861564819684,nested_override,11,512,2,N2,2.8870875091666082e-11
0.0,2.168404344971009e-19,embedding,1.9216294703811614e-06,2.417861564819684,nested_override,11,512,4,N2,2.8870875091666082e-11
0.0,2.168404344971009e-19,embedding,1.9216294703811614e-06,2.417861564819684,nested_override,11,512,2,N3,2.8870875091666082e-11
0.0,2.168404344971009e-19,embedding,1.9216294703811614e-06,2.417861564819684,nested_override,11,512,4,N3,2.8870875091666082e-11
0.0,2.168404344971009e-19,embedding,1.9216294703811614e-06,2.417861564819684,nested_override,11,512,2,N4,2.8870875091666082e-11
0.0,2.168404344971009e-19,embedding,1.9216294703811614e-06,2.417861564819684,nested_override,11,512,4,N4,2.8870875091666082e-11
1.885302438718981,0.5249234917256878,layer_0_sa,23.083426537978756,1.6784805390245008,nested_override,11,512,0,N0,0.7371778911252764
0.9393445142476065,0.365027195275643,layer_0_sa,20.757656824594225,1.809396103225212,nested_override,11,512,2,N2,0.6607525892553052
0.8141072222176977,0.34732885587914386,layer_0_sa,20.547498754096452,1.8222848888735654,nested_override,11,512,4,N2,0.6427408606354885
0.866535467982491,0.36206697932367193,layer_0_sa,19.423412996648153,1.8428443776389642,nested_override,11,512,2,N3,0.6372190379396732
0.8506504558686688,0.33343724261343266,layer_0_sa,19.378132706716556,1.8256605199376685,nested_override,11,512,4,N3,0.6255822448429083
0.8509520221804068,0.32137366490805963,layer_0_sa,18.18854684814178,1.8997280516646766,nested_override,11,512,2,N4,0.6032217677145189
0.811245701069725,0.29636016310691016,layer_0_sa,18.96969542637953,1.8681097379604592,nested_override,11,512,4,N4,0.5625417572740361
1.9059877599178998,0.48182517938783986,layer_0_ff,26.293349038381955,1.6055909825478356,nested_override,11,512,0,N0,0.8336372115258399
0.9236210917190341,0.3599741999198738,layer_0_ff,23.515969929932037,1.6921648391995177,nested_override,11,512,2,N2,0.7987968989343375
0.8123115862299181,0.3357573765563562,layer_0_ff,23.18319598259626,1.6918235317918555,nested_override,11,512,4,N2,0.7981649889448228
0.8468097674557059,0.3305303756275588,layer_0_ff,21.912583092142494,1.7265644889751655,nested_override,11,512,2,N3,0.7700860952420432
0.8353613718665972,0.30337417622506435,layer_0_ff,21.895985212807723,1.7000690764813078,nested_override,11,512,4,N3,0.7572839988727686
0.8498140319191761,0.32377310676379345,layer_0_ff,20.411673841198166,1.762676957660032,nested_override,11,512,2,N4,0.7539804812073574
0.8256746192548667,0.30936245600187395,layer_0_ff,21.316547643036927,1.7295572513147561,nested_override,11,512,4,N4,0.766434919927601
