boundary,fraction_top1,generator_family,margin_SNR,margin_std,mean_output_entropy,mean_target_margin,mean_target_probability,mean_target_rank,model_seed,n,nuisance_count,nuisance_type
layer_2_sa,0.6640625,nested_short,0.6866669489678445,4.361281310611357,0.5335798064390929,2.99474773183465,0.6445607161804219,1.625,11,128,4,N2
layer_2_sa,0.6640625,nested_short,0.6813958811977598,4.40488384923465,0.5081034739602046,3.00146971270442,0.6454237311663746,1.6484375,11,128,2,N3
layer_2_sa,0.6328125,nested_short,0.6473825702017321,4.467477583808497,0.5439745175160624,2.8921671211719513,0.6302892124258506,1.65625,11,128,4,N3
layer_2_sa,0.71875,nested_short,0.7509947241356005,4.377551081244289,0.5027536891386717,3.2875177673995495,0.6692639673492522,1.5625,11,128,2,N4
layer_2_sa,0.6796875,nested_short,0.7272325718445984,4.41446778025163,0.5128982575927239,3.210344757884741,0.661650792936598,1.625,11,128,4,N4
layer_2_ff,0.7421875,nested_short,0.7616037227790913,4.065958761399017,0.5012979662787984,3.096649330109358,0.6842118476670294,1.4296875,11,128,0,N0
layer_2_ff,0.671875,nested_short,0.6887553737498743,4.798160877094011,0.4934379950116181,3.3047590889036655,0.6564639911139238,1.640625,11,128,2,N2
layer_2_ff,0.6796875,nested_short,0.7384603604971367,4.517007443537401,0.5252021801741193,3.3356309458613396,0.6547264459040889,1.609375,11,128,4,N2
layer_2_ff,0.6640625,nested_short,0.7155273965386041,4.604217013683497,0.4985816593251684,3.2944434136152267,0.6473912919282157,1.6171875,11,128,2,N3
layer_2_ff,0.640625,nested_short,0.687881601453146,4.682120562193589,0.5396964627620946,3.220744591206312,0.6374847382066946,1.6484375,11,128,4,N3
layer_2_ff,0.71875,nested_short,0.8014872576372534,4.562230614110225,0.4981267261935045,3.656569704413414,0.6747746347173234,1.5625,11,128,2,N4
layer_2_ff,0.6796875,nested_short,0.7817501975182978,4.608698165111546,0.5137017797893577,3.602850701659918,0.6670327633646593,1.6171875,11,128,4,N4
layer_3_sa,0.703125,nested_short,0.8894963211586211,4.5108210357796015,0.5026555161985016,4.012358717620373,0.6865036210729158,1.515625,11,128,0,N0
layer_3_sa,0.6953125,nested_short,0.8614190777010265,4.74092123896475,0.5252388576578824,4.083920001983643,0.6741385123095824,1.578125,11,128,2,N2
layer_3_sa,0.6640625,nested_short,0.8968687514693444,4.72011745159021,0.5540667076702448,4.233325846493244,0.6665561911358964,1.6015625,11,128,4,N2
layer_3_sa,0.671875,nested_short,0.8816502108595569,4.7364784984812225,0.5423529738532125,4.175917267799377,0.6648606605740497,1.59375,11,128,2,N3
layer_3_sa,0.6484375,nested_short,0.8463574192802177,4.819214260552621,0.5624118850322475,4.0787777453660965,0.6500518633110914,1.671875,11,128,4,N3
layer_3_sa,0.6875,nested_short,0.9367126605869864,4.931035352368649,0.530236332103641,4.618963245302439,0.6769033837626921,1.5703125,11,128,2,N4
layer_3_sa,0.6875,nested_short,0.9174559438557339,4.762463112226027,0.5510328636677286,4.369350090622902,0.6682089751266176,1.5390625,11,128,4,N4
layer_3_ff,0.71875,nested_short,0.9034628102600236,5.029403603099246,0.5169714594844663,4.543879114091396,0.6829825014210655,1.4609375,11,128,0,N0
layer_3_ff,0.71875,nested_short,0.8857752024963919,5.275953560651656,0.5430556983346833,4.673308834433556,0.6719135044622817,1.5390625,11,128,2,N2
layer_3_ff,0.6796875,nested_short,0.9228902849735798,5.255687425356786,0.5707839121830887,4.850422866642475,0.665844832721632,1.6171875,11,128,4,N2
layer_3_ff,0.6796875,nested_short,0.9095294255351943,5.300420620549044,0.5532899303309193,4.8208885230124,0.6632803037500707,1.609375,11,128,2,N3
layer_3_ff,0.6484375,nested_short,0.8725825677619125,5.352604841850667,0.5744742582672586,4.670589677989483,0.6493947254057275,1.6640625,11,128,4,N3
layer_3_ff,0.671875,nested_short,0.9614020155423263,5.399456320161763,0.5455397329543814,5.191048189997673,0.6782194080587942,1.59375,11,128,2,N4
layer_3_ff,0.6796875,nested_short,0.9486945915016302,5.312831539669075,0.5681199922783833,5.040254548192024,0.6686154483613791,1.5546875,11,128,4,N4
embedding,0.0,nested_override_control,-12.422298600623419,1.7328507558953792,0.0008501303382217884,-21.525989532470703,1.6978347287116557e-09,41.5,11,48,0,N6
layer_0_sa,0.041666666666666664,nested_override_control,-1.3651924954831178,4.784075497214942,0.49781834103244665,-6.531183967987697,0.07911156298033895,10.416666666666666,11,48,0,N6
layer_0_ff,0.2708333333333333,nested_override_control,-0.7900103204458696,3.9148808379407147,0.7169824922457337,-3.092796266078949,0.26245389764995747,4.354166666666667,11,48,0,N6
layer_1_sa,0.3541666666666667,nested_override_control,-0.43264471551456946,2.888495446205487,0.8403126594300071,-1.249692291021347,0.32614476065130776,2.9791666666666665,11,48,0,N6
layer_1_ff,0.375,nested_override_control,-0.35658483067168645,2.92662076074452,0.6292097894474864,-1.0435885687669118,0.36654146349883376,2.3333333333333335,11,48,0,N6
layer_2_sa,0.8958333333333334,nested_override_control,1.3786526390953486,3.243806444552501,0.21455465609991128,4.472082316875458,0.879043059113125,1.1041666666666667,11,48,0,N6
layer_2_ff,0.9166666666666666,nested_override_control,1.7045816760255788,3.208051215216988,0.12827089422247204,5.4683853189150495,0.9266683782140414,1.0833333333333333,11,48,0,N6
layer_3_sa,1.0,nested_override_control,2.683273899897416,2.5311994563822635,0.054624894474727625,6.7919014394283295,0.9844547522564729,1.0,11,48,0,N6
layer_3_ff,1.0,nested_override_control,2.6351899168280988,3.042681513530417,0.04060397111440276,8.018043647209803,0.9882460335890452,1.0,11,48,0,N6
embedding,0.0,balanced_pair,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,128,0,N0
embedding,0.0,balanced_pair,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,128,2,N2
embedding,0.0,balanced_pair,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,128,4,N2
embedding,0.0,balanced_pair,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,128,2,N3
embedding,0.0,balanced_pair,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,128,4,N3
embedding,0.0,balanced_pair,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,128,2,N4
embedding,0.0,balanced_pair,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,128,4,N4
layer_0_sa,0.0,balanced_pair,-3.8347335781224787,3.754535496525592,0.00633044170717767,-14.397643342614174,2.687934841053008e-05,8.8671875,23,128,0,N0
layer_0_sa,0.0,balanced_pair,-3.9238223012730384,3.7654082452460234,0.005300685546899331,-14.774792850017548,2.0550178001602104e-05,9.0234375,23,128,2,N2
layer_0_sa,0.0,balanced_pair,-3.9748443397680555,3.7921488292846126,0.004917712938095065,-15.073201313614845,1.707281539535684e-05,9.296875,23,128,4,N2
layer_0_sa,0.0,balanced_pair,-3.896462209099897,3.750578481460718,0.005826606026857917,-14.613987319171429,2.3802443543708557e-05,8.9609375,23,128,2,N3
layer_0_sa,0.0,balanced_pair,-3.9127595422432333,3.7870964556936535,0.0053484751833821065,-14.817997798323631,2.2251350954203674e-05,9.1875,23,128,4,N3
layer_0_sa,0.0,balanced_pair,-3.9830580812654133,3.726263208573089,0.005862046935362741,-14.841922789812088,1.8123916130991695e-05,9.2734375,23,128,2,N4
layer_0_sa,0.0,balanced_pair,-3.8749860955650313,3.864050541490826,0.005038550905737793,-14.973142124712467,1.8722562495603035e-05,9.5390625,23,128,4,N4
layer_0_ff,0.0,balanced_pair,-3.29979522046668,3.03846903599427,0.1021845442664926,-10.026325605809689,0.000871760613754935,5.8515625,23,128,0,N0
layer_0_ff,0.0,balanced_pair,-3.347686362685326,3.1037109299732766,0.07274222333035141,-10.390250757336617,0.0007399479164628686,6.0,23,128,2,N2
layer_0_ff,0.0,balanced_pair,-3.445466284291343,3.1176217419160217,0.05027448363216536,-10.741660602390766,0.0005479233537497297,6.0703125,23,128,4,N2
layer_0_ff,0.0,balanced_pair,-3.290903913843079,3.1311937178881095,0.07788240207992203,-10.304457664489746,0.0008581241132892825,5.9921875,23,128,2,N3
layer_0_ff,0.0,balanced_pair,-3.403664625462148,3.0964780685468476,0.058808013127418235,-10.539372868835926,0.0006920601814356664,5.9921875,23,128,4,N3
layer_0_ff,0.0,balanced_pair,-3.4112069342581863,3.102183002866863,0.05752565548027633,-10.582188174128532,0.0005798755144579282,6.1328125,23,128,2,N4
layer_0_ff,0.0,balanced_pair,-3.3693461019562063,3.213647592483511,0.03980632859020261,-10.827890992164612,0.0005595188794749739,6.1875,23,128,4,N4
layer_1_sa,0.375,balanced_pair,-0.27514408071367863,4.792580662711384,0.5701438730548034,-1.3186502009630203,0.3769040120350411,2.7109375,23,128,0,N0
layer_1_sa,0.3671875,balanced_pair,-0.25898997858831946,4.615354933607018,0.6165089545346518,-1.1953306756913662,0.3724770297077704,2.609375,23,128,2,N2
layer_1_sa,0.375,balanced_pair,-0.26261193433590496,4.806132336127084,0.6184238455754212,-1.2621477097272873,0.38105480617590715,2.7578125,23,128,4,N2
layer_1_sa,0.359375,balanced_pair,-0.250566921258006,4.68374183515997,0.6338388247797866,-1.1735907718539238,0.37904858265738284,2.671875,23,128,2,N3
layer_1_sa,0.390625,balanced_pair,-0.22988856704841662,4.7350091804894365,0.6379893345770142,-1.0885244756937027,0.38960891918572216,2.734375,23,128,4,N3
layer_1_sa,0.390625,balanced_pair,-0.2735266523718516,4.781577053911676,0.6222392119410642,-1.3078887648880482,0.3713236515195746,2.8203125,23,128,2,N4
layer_1_sa,0.390625,balanced_pair,-0.21736507848236572,4.795863799487601,0.6417457622745815,-1.0424533113837242,0.39175065178466184,2.734375,23,128,4,N4
layer_1_ff,0.4375,balanced_pair,-0.22371337460720034,4.710540090015036,0.5485541467264738,-1.0538108199834824,0.41876258729967475,2.3671875,23,128,0,N0
layer_1_ff,0.4375,balanced_pair,-0.19304461935112793,4.5869737218147675,0.5912629788659842,-0.8854905962944031,0.4236590634112787,2.25,23,128,2,N2
layer_1_ff,0.4375,balanced_pair,-0.19500618132775527,4.728073697707282,0.5721998490261626,-0.9220035970211029,0.4291727563390868,2.375,23,128,4,N2
layer_1_ff,0.4375,balanced_pair,-0.17719988132677036,4.655880833995951,0.5856415916836681,-0.825021531432867,0.43809370400139436,2.3046875,23,128,2,N3
layer_1_ff,0.4453125,balanced_pair,-0.1543207183747498,4.6811410867614445,0.60128651423787,-0.7223970554769039,0.4463625546544492,2.40625,23,128,4,N3
layer_1_ff,0.4375,balanced_pair,-0.19994900761865778,4.747605285458069,0.5690943170069431,-0.9492789655923843,0.42694009892187523,2.46875,23,128,2,N4
layer_1_ff,0.46875,balanced_pair,-0.13552613717756912,4.7372185587461155,0.6000119799269896,-0.6420169323682785,0.4603670128916466,2.4296875,23,128,4,N4
layer_2_sa,0.8671875,balanced_pair,0.9871329347122255,5.022597207309361,0.1649276267765316,4.9579711221158504,0.831354113179259,1.1640625,23,128,0,N0
layer_2_sa,0.859375,balanced_pair,1.056229364461805,4.789891692350336,0.18025735153234734,5.059224259108305,0.8417748444001063,1.171875,23,128,2,N2
layer_2_sa,0.859375,balanced_pair,1.0675187154951593,4.669679846840696,0.19703439001335,4.984970632940531,0.8325037030590465,1.140625,23,128,4,N2
layer_2_sa,0.8828125,balanced_pair,1.0880288761035717,4.683900583635851,0.18959976308033788,5.096219088882208,0.8395979485030693,1.1328125,23,128,2,N3
layer_2_sa,0.84375,balanced_pair,1.0003088214361426,4.992234026658575,0.17077949055718733,4.993775736540556,0.829315575999999,1.1796875,23,128,4,N3
layer_2_sa,0.859375,balanced_pair,1.0375581867411419,4.822243689929361,0.17412501184180584,5.003358419984579,0.8327076736877643,1.1484375,23,128,2,N4
layer_2_sa,0.84375,balanced_pair,1.0549158700260906,4.81599382017572,0.1891587985172194,5.080468311905861,0.8285038365283981,1.1640625,23,128,4,N4
layer_2_ff,0.7734375,balanced_pair,0.9664332861355098,5.500780181387265,0.15216324281175986,5.316137067973614,0.7979953244275748,1.2578125,23,128,0,N0
layer_2_ff,0.8203125,balanced_pair,1.039586148399971,5.229660788098898,0.1482545323517428,5.436682917177677,0.8131992904382059,1.2109375,23,128,2,N2
layer_2_ff,0.8125,balanced_pair,1.0393336712553183,5.098785511641333,0.1778786770732026,5.2993394657969475,0.804464739485411,1.1875,23,128,4,N2
layer_2_ff,0.8359375,balanced_pair,1.0588023079971312,5.161854126745825,0.15841625825686734,5.465383064001799,0.8087378580949007,1.1875,23,128,2,N3
layer_2_ff,0.7890625,balanced_pair,0.9873752952699633,5.438919737005539,0.14243036651798846,5.37025498226285,0.8045387591296276,1.2421875,23,128,4,N3
layer_2_ff,0.8125,balanced_pair,0.9935200655760166,5.343116662521379,0.14975268354986682,5.308493617922068,0.809807319794345,1.1953125,23,128,2,N4
layer_2_ff,0.828125,balanced_pair,1.0211498174411464,5.315330057387258,0.1548940067063853,5.427748318761587,0.8089105238800585,1.1796875,23,128,4,N4
layer_3_sa,0.984375,balanced_pair,2.7095370962159375,2.931997088722827,0.020976637446523227,7.944354880601168,0.9816791319171898,1.015625,23,128,0,N0
layer_3_sa,1.0,balanced_pair,3.2142205596087496,2.5494561762883308,0.020315081908790944,8.194514460861683,0.9959138119593263,1.0,23,128,2,N2
layer_3_sa,0.9921875,balanced_pair,3.006223646061318,2.6921481059411696,0.024545771476155664,8.093199297785759,0.992169002071023,1.0078125,23,128,4,N2
layer_3_sa,1.0,balanced_pair,3.137879289929326,2.59952443758289,0.021455271935948872,8.15699389949441,0.9957645260728896,1.0,23,128,2,N3
layer_3_sa,1.0,balanced_pair,2.8649246490978393,2.8300821194580252,0.02795943405806156,8.107972025871277,0.9919027159921825,1.0,23,128,4,N3
layer_3_sa,1.0,balanced_pair,3.0542656457470683,2.6759654313583203,0.024085008841026934,8.173109289258718,0.995321090798825,1.0,23,128,2,N4
layer_3_sa,1.0,balanced_pair,3.0645868224482284,2.69392329204376,0.02274354279283841,8.255761824548244,0.9950627028010786,1.0,23,128,4,N4
layer_3_ff,0.984375,balanced_pair,2.9711664066843295,3.1022498547683046,0.010641559708162163,9.217300556600094,0.9835760496207513,1.015625,23,128,0,N0
layer_3_ff,1.0,balanced_pair,3.85668960449706,2.468892912797035,0.007031862046630977,9.521753635257483,0.9989225380122662,1.0,23,128,2,N2
layer_3_ff,1.0,balanced_pair,3.428097343851472,2.7422801053708055,0.013294949138980883,9.40080314874649,0.9965151990763843,1.0,23,128,4,N2
layer_3_ff,1.0,balanced_pair,3.6072133361399037,2.6216552863048523,0.00856296581700633,9.456869915127754,0.9986364007927477,1.0,23,128,2,N3
layer_3_ff,1.0,balanced_pair,3.2874038913820116,2.868922872173878,0.015385749856577036,9.431308217346668,0.995642775669694,1.0,23,128,4,N3
layer_3_ff,1.0,balanced_pair,3.4538542758415236,2.745338360158374,0.01152059463886701,9.481998637318611,0.9979548011906445,1.0,23,128,2,N4
layer_3_ff,1.0,balanced_pair,3.5502734584496114,2.718479121782661,0.009398225740014254,9.651344276964664,0.9981873584911227,1.0,23,128,4,N4
embedding,0.0,balanced_ngram3,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,512,0,N0
embedding,0.0,balanced_ngram3,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,512,2,N2
embedding,0.0,balanced_ngram3,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,512,4,N2
embedding,0.0,balanced_ngram3,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,512,2,N3
embedding,0.0,balanced_ngram3,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,512,4,N3
embedding,0.0,balanced_ngram3,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,512,2,N4
embedding,0.0,balanced_ngram3,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,512,4,N4
layer_0_sa,0.0,balanced_ngram3,-4.216856545864616,3.5075377834141492,0.0037580715277272247,-14.790783666074276,1.5113302848695804e-05,8.95703125,23,512,0,N0
layer_0_sa,0.0,balanced_ngram3,-4.213663290805155,3.5706385695322465,0.003347453655578647,-15.045468669384718,1.3173677289341043e-05,9.1796875,23,512,2,N2
layer_0_sa,0.0,balanced_ngram3,-4.27031044702648,3.5785722688683377,0.0030337191968783372,-15.281614549458027,9.5791352496921e-06,9.365234375,23,512,4,N2
layer_0_sa,0.0,balanced_ngram3,-4.237955055441335,3.5435555118139064,0.0034586416625188576,-15.017428999766707,1.2579258741486383e-05,9.181640625,23,512,2,N3
layer_0_sa,0.0,balanced_ngram3,-4.235367674300418,3.568150321048934,0.003263251994667371,-15.112428531050682,1.1908612016339282e-05,9.173828125,23,512,4,N3
layer_0_sa,0.0,balanced_ngram3,-4.219026010922757,3.5825220331484173,0.0032384465852146604,-15.11475364677608,1.2019464187259534e-05,9.21484375,23,512,2,N4
layer_0_sa,0.0,balanced_ngram3,-4.228543812772148,3.607265053185058,0.0032389588291152904,-15.253478325903416,1.0858138526812129e-05,9.310546875,23,512,4,N4
layer_0_ff,0.0,balanced_ngram3,-3.4535419651230557,3.007653782518568,0.074928331798219,-10.38705855794251,0.0007441485075089516,5.888671875,23,512,0,N0
layer_0_ff,0.0,balanced_ngram3,-3.4731167797666016,3.067570602414834,0.05341640361120881,-10.654030935838819,0.0006402071675420812,5.943359375,23,512,2,N2
layer_0_ff,0.0,balanced_ngram3,-3.576844824603488,3.057537276990196,0.03846769613710421,-10.936336388811469,0.0004545728425616319,6.021484375,23,512,4,N2
layer_0_ff,0.0,balanced_ngram3,-3.493288835744112,3.049125483677135,0.054640215512790746,-10.651476014405489,0.0006107781525785116,5.9375,23,512,2,N3
layer_0_ff,0.0,balanced_ngram3,-3.5362117213891024,3.0538339869406683,0.043701798866550234,-10.79900354333222,0.0005317179904186647,5.9296875,23,512,4,N3
layer_0_ff,0.0,balanced_ngram3,-3.5389045885063837,3.0588775117327263,0.04397848488224554,-10.82507566548884,0.0005285696508246229,5.93359375,23,512,2,N4
layer_0_ff,0.0,balanced_ngram3,-3.627126441232413,3.079689245044863,0.02867242586080465,-11.170422295108438,0.00038762318924836364,5.986328125,23,512,4,N4
layer_1_sa,0.26953125,balanced_ngram3,-0.6293253794001938,3.551881057516529,0.7988369066558789,-2.2352888947352767,0.2597531925310035,3.4375,23,512,0,N0
layer_1_sa,0.279296875,balanced_ngram3,-0.6034270444410191,3.6606058322525965,0.7936888180056485,-2.2089085588231683,0.2696388817042059,3.47265625,23,512,2,N2
layer_1_sa,0.2734375,balanced_ngram3,-0.6274214968142543,3.5878760036992636,0.8033862416899638,-2.2511105332523584,0.26505419971117306,3.44921875,23,512,4,N2
layer_1_sa,0.26953125,balanced_ngram3,-0.6249615746308275,3.5786369175384256,0.7988116414389879,-2.2365105636417866,0.2659679579061538,3.416015625,23,512,2,N3
layer_1_sa,0.263671875,balanced_ngram3,-0.6236337039573475,3.5381551877940636,0.8060465774156,-2.20651282556355,0.26363440539266403,3.392578125,23,512,4,N3
layer_1_sa,0.275390625,balanced_ngram3,-0.6078900204126578,3.640748945265623,0.7979436803673252,-2.213174951262772,0.2714534934064905,3.455078125,23,512,2,N4
layer_1_sa,0.2734375,balanced_ngram3,-0.6195851506780182,3.6823279395934563,0.7897016273116151,-2.2815157119184732,0.2695411193486781,3.48828125,23,512,4,N4
layer_1_ff,0.29296875,balanced_ngram3,-0.591461927506273,3.461018898917799,0.7548744533496574,-2.047060909681022,0.27966907282785947,3.107421875,23,512,0,N0
layer_1_ff,0.29296875,balanced_ngram3,-0.5674877540558062,3.5592354025257293,0.7514425901154027,-2.0198225053027272,0.28887336838336175,3.1328125,23,512,2,N2
layer_1_ff,0.291015625,balanced_ngram3,-0.5841626703618173,3.5063349274720244,0.7506571257589485,-2.0482699749991298,0.28540908796321585,3.142578125,23,512,4,N2
layer_1_ff,0.291015625,balanced_ngram3,-0.5785960614178871,3.5240942084414804,0.7480093707622473,-2.039027029648423,0.28674669724793844,3.138671875,23,512,2,N3
layer_1_ff,0.2890625,balanced_ngram3,-0.5826158474107436,3.4489049058495596,0.7607339864966889,-2.0093866549432278,0.2838490496379684,3.107421875,23,512,4,N3
layer_1_ff,0.29296875,balanced_ngram3,-0.5639246873726248,3.5539437824208884,0.7549611235820066,-2.004156637005508,0.29190165764228304,3.166015625,23,512,2,N4
layer_1_ff,0.306640625,balanced_ngram3,-0.5705129345653603,3.560481199682871,0.7502021297643751,-2.031300578266382,0.2903978283447959,3.20703125,23,512,4,N4
layer_2_sa,0.71875,balanced_ngram3,0.652968082361896,4.599637505775684,0.22465893962623795,3.003416482359171,0.7132174174665806,1.298828125,23,512,0,N0
layer_2_sa,0.70703125,balanced_ngram3,0.6463275837196358,4.731906917826869,0.2062241734187289,3.0583619652315974,0.7118054614868683,1.306640625,23,512,2,N2
layer_2_sa,0.73046875,balanced_ngram3,0.6843668300257707,4.641838582043352,0.2156199020689442,3.176720356568694,0.7194893233153721,1.28125,23,512,4,N2
layer_2_sa,0.72265625,balanced_ngram3,0.6507067833669999,4.695853671935548,0.2129241552401151,3.0556238386780024,0.7114328037667406,1.28515625,23,512,2,N3
layer_2_sa,0.71484375,balanced_ngram3,0.6575312447379608,4.668311284829104,0.2245968212303886,3.0695605305954814,0.7133004271482548,1.302734375,23,512,4,N3
layer_2_sa,0.73828125,balanced_ngram3,0.689585939401053,4.640563036963732,0.21489665739597186,3.200067021884024,0.7248272518251611,1.271484375,23,512,2,N4
layer_2_sa,0.736328125,balanced_ngram3,0.6725085228957663,4.662643123201914,0.2241290046030393,3.1356672402471304,0.7219160162341609,1.275390625,23,512,4,N4
layer_2_ff,0.7578125,balanced_ngram3,0.8312861774459976,4.764817483267965,0.19222202326055537,3.9609269127249718,0.7562928413352665,1.26171875,23,512,0,N0
layer_2_ff,0.7578125,balanced_ngram3,0.8284423314473225,4.884643378767043,0.1686211685212342,4.046645349822938,0.7624226361864732,1.2578125,23,512,2,N2
layer_2_ff,0.759765625,balanced_ngram3,0.8728094110376216,4.763460170249859,0.18123115651912514,4.1575928665697575,0.7660474300679994,1.25,23,512,4,N2
layer_2_ff,0.765625,balanced_ngram3,0.8318164184873622,4.846286302798389,0.17491779007584363,4.031220516189933,0.759975061015723,1.2421875,23,512,2,N3
layer_2_ff,0.765625,balanced_ngram3,0.8440008446821446,4.813551220107774,0.18024327702159582,4.06264129653573,0.7640798744710366,1.25,23,512,4,N3
layer_2_ff,0.775390625,balanced_ngram3,0.9007393100277123,4.710060866524067,0.1788557461308926,4.242536976002157,0.7783605580765993,1.228515625,23,512,2,N4
layer_2_ff,0.787109375,balanced_ngram3,0.8756629218437251,4.7599286925866515,0.18496487325379363,4.1680930675938725,0.777576701648286,1.22265625,23,512,4,N4
layer_3_sa,0.984375,balanced_ngram3,1.997109252085447,3.496917292789197,0.08173138689419446,6.983725881204009,0.9582005381632825,1.021484375,23,512,0,N0
layer_3_sa,0.98828125,balanced_ngram3,2.1716287261058116,3.297147897331325,0.07352317674487452,7.16018109023571,0.9682340974923136,1.01171875,23,512,2,N2
layer_3_sa,0.990234375,balanced_ngram3,2.209358674129545,3.261404794675199,0.07120829635233505,7.2056129751726985,0.9718862169756903,1.009765625,23,512,4,N2
layer_3_sa,0.982421875,balanced_ngram3,2.134662240570619,3.36100706700974,0.07833714159070482,7.174614878371358,0.9626131166978666,1.01953125,23,512,2,N3
layer_3_sa,0.984375,balanced_ngram3,2.1589510610812583,3.31753684090655,0.0767826690892619,7.162399685010314,0.96609725120652,1.015625,23,512,4,N3
layer_3_sa,0.98046875,balanced_ngram3,2.161860544789067,3.3535970421404055,0.07363228840094038,7.2500091306865215,0.9648381267916193,1.01953125,23,512,2,N4
layer_3_sa,0.984375,balanced_ngram3,2.190972870185507,3.33728949797401,0.07916993885429768,7.311910752207041,0.9652354060526704,1.015625,23,512,4,N4
layer_3_ff,0.982421875,balanced_ngram3,2.370026178874896,3.5561159010813292,0.039612216061096106,8.428087783046067,0.9749560202362773,1.0234375,23,512,0,N0
layer_3_ff,0.9921875,balanced_ngram3,2.6333370958938125,3.284679496002905,0.032658406295778875,8.64966836757958,0.9840958148352001,1.0078125,23,512,2,N2
layer_3_ff,0.99609375,balanced_ngram3,2.7296569992506976,3.2019187670148246,0.029287954441761688,8.740139976143837,0.9883361905667698,1.00390625,23,512,4,N2
layer_3_ff,0.984375,balanced_ngram3,2.5466240903910036,3.388816636987978,0.039243198949939995,8.630042088218033,0.9786118878909065,1.015625,23,512,2,N3
layer_3_ff,0.98828125,balanced_ngram3,2.5780044790969883,3.353447831157354,0.03804360469871515,8.645203531719744,0.9816209412419994,1.01171875,23,512,4,N3
layer_3_ff,0.990234375,balanced_ngram3,2.628183614031116,3.3344122053357905,0.03397786743877562,8.763447523117065,0.982059963077063,1.009765625,23,512,2,N4
layer_3_ff,0.99609375,balanced_ngram3,2.6849154655545715,3.2906562811268736,0.03349932756764895,8.83513394370675,0.9872107168921502,1.00390625,23,512,4,N4
embedding,0.0,sparse_pair,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,128,0,N0
embedding,0.0,sparse_pair,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,128,2,N2
embedding,0.0,sparse_pair,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,128,4,N2
embedding,0.0,sparse_pair,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,128,2,N3
embedding,0.0,sparse_pair,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,128,4,N3
embedding,0.0,sparse_pair,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,128,2,N4
embedding,0.0,sparse_pair,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,128,4,N4
layer_0_sa,0.0,sparse_pair,-3.8329832244826045,3.728545898123001,0.007437396307068411,-14.291453883051872,3.2962026464586694e-05,8.8984375,23,128,0,N0
layer_0_sa,0.0,sparse_pair,-3.8492315677359517,3.8012353038111883,0.006845736175819184,-14.63183493167162,2.6084453533466536e-05,9.0546875,23,128,2,N2
layer_0_sa,0.0,sparse_pair,-3.8726140490617773,3.842417294627508,0.006316063680060324,-14.880199201405048,2.276177292399558e-05,9.359375,23,128,4,N2
layer_0_sa,0.0,sparse_pair,-3.8708650600958805,3.746297907988293,0.0071913239580680965,-14.501413680613041,2.8024117394895428e-05,8.953125,23,128,2,N3
layer_0_sa,0.0,sparse_pair,-3.8207607856865593,3.8139454025504143,0.006835013583440741,-14.572173036634922,2.633716039480516e-05,9.0390625,23,128,4,N3
layer_0_sa,0.0,sparse_pair,-3.8910074189136497,3.750618829254853,0.006644023251283215,-14.593685694038868,2.7992997397259306e-05,8.9765625,23,128,2,N4
layer_0_sa,0.0,sparse_pair,-3.947915228349685,3.7707084019073425,0.006005536994962313,-14.886437125504017,2.3422846431697675e-05,9.203125,23,128,4,N4
