cumulative_gain,direction,end_layer,error_growth_per_layer,frozen_path_error,generator_family,horizon,input_delta_norm,jvp_cosine,margin_absolute_error,model_seed,observed_delta_norm,observed_margin_delta,pair_id,piecewise_error,predicted_margin_delta,start_layer
3.0305376052856445,signal,4,0.3155359625816345,1.262143850326538,nested_short,4,7.478420734405518,-0.2764052152633667,26.33139419555664,11,41.83274459838867,-27.233327865600586,s11_signal_13,0.6498228758573532,-0.9019336700439453,0
2.8081018924713135,signal,1,0.9089349508285522,0.9089349508285522,balanced_ngram3,1,13.90657901763916,0.8141847848892212,15.253551006317139,11,25.801624298095703,-19.08702850341797,s11_signal_14,0.9089349508285522,-3.83347749710083,0
2.7670600414276123,signal,2,0.39060676097869873,0.7812135219573975,balanced_ngram3,2,13.90657901763916,0.7442193031311035,18.310775756835938,11,33.479148864746094,-16.318342208862305,s11_signal_14,0.6517548710107803,1.9924335479736328,0
2.973220109939575,signal,4,0.17918075621128082,0.7167230248451233,balanced_ngram3,4,13.90657901763916,0.6974292397499084,36.61912751197815,11,58.449615478515625,-38.229976654052734,s11_signal_14,0.558833584189415,-1.610849142074585,0
1.6273291110992432,signal,1,0.8776014447212219,0.8776014447212219,nested_override,1,11.789703369140625,0.5533392429351807,10.429215908050537,11,23.12403678894043,-7.6812591552734375,s11_signal_15,0.8776014447212219,2.7479567527770996,0
1.770165205001831,signal,2,0.48242875933647156,0.9648575186729431,nested_override,2,11.789703369140625,0.38270461559295654,17.245568990707397,11,31.575990676879883,-17.246856689453125,s11_signal_15,0.7547410726547241,-0.001287698745727539,0
3.2323384284973145,signal,4,0.38923102617263794,1.5569241046905518,nested_override,4,11.789703369140625,-0.22322314977645874,51.16946792602539,11,38.46233367919922,-29.020633697509766,s11_signal_15,0.623585969209671,22.148834228515625,0
1.1678431034088135,nuisance,1,0.41963300108909607,0.41963300108909607,balanced_pair,1,29.061410903930664,0.9113872051239014,1.9131675362586975,11,40.919124603271484,-1.0985188484191895,s11_nuisance_16,0.41963300108909607,0.8146486878395081,0
1.2107585668563843,nuisance,2,0.2592436671257019,0.5184873342514038,balanced_pair,2,29.061410903930664,0.8601719737052917,0.21909213066101074,11,45.88936233520508,2.10184383392334,s11_nuisance_16,0.418366402387619,2.3209359645843506,0
2.678421974182129,nuisance,4,0.3828997015953064,1.5315988063812256,balanced_pair,4,29.061410903930664,0.25867873430252075,11.16676938533783,11,53.78375244140625,-10.69638729095459,s11_nuisance_16,0.7019270732998848,0.47038209438323975,0
2.420001745223999,signal,1,0.9744189977645874,0.9744189977645874,balanced_ngram3,1,11.097125053405762,0.6301108598709106,18.527418613433838,11,22.034366607666016,-15.507798194885254,s11_signal_17,0.9744189977645874,3.019620418548584,0
2.275507688522339,signal,2,0.4776449501514435,0.955289900302887,balanced_ngram3,2,11.097125053405762,0.4903322756290436,4.792900085449219,11,28.646482467651367,-11.087934494018555,s11_signal_17,0.7316933274269104,-6.295034408569336,0
2.8171699047088623,signal,4,0.2572687864303589,1.0290751457214355,balanced_ngram3,4,11.097125053405762,0.2596761882305145,24.86258363723755,11,50.81327819824219,-26.804086685180664,s11_signal_17,0.6447495818138123,-1.9415030479431152,0
2.420001745223999,signal,1,0.9744189977645874,0.9744189977645874,nested_override,1,11.097125053405762,0.6301108598709106,18.527418613433838,11,22.034366607666016,-15.507798194885254,s11_signal_18,0.9744189977645874,3.019620418548584,0
2.275507688522339,signal,2,0.4776449501514435,0.955289900302887,nested_override,2,11.097125053405762,0.4903322756290436,4.792900085449219,11,28.646482467651367,-11.087934494018555,s11_signal_18,0.7316933274269104,-6.295034408569336,0
2.8171699047088623,signal,4,0.2572687864303589,1.0290751457214355,nested_override,4,11.097125053405762,0.2596761882305145,24.86258363723755,11,50.81327819824219,-26.804086685180664,s11_signal_18,0.6447495818138123,-1.9415030479431152,0
1.6388307809829712,signal,1,0.7265030145645142,0.7265030145645142,functor,1,11.789703369140625,0.7070416808128357,13.343288600444794,11,22.118976593017578,-13.875296592712402,s11_signal_19,0.7265030145645142,-0.5320079922676086,0
2.3441758155822754,signal,2,0.49036267399787903,0.9807253479957581,functor,2,11.789703369140625,0.5168606042861938,24.165329933166504,11,27.765817642211914,-12.589747428894043,s11_signal_19,0.7620908915996552,11.575582504272461,0
4.3250322341918945,signal,4,0.33411481976509094,1.3364592790603638,functor,4,11.789703369140625,0.07007767260074615,53.074466705322266,11,53.144309997558594,-38.705448150634766,s11_signal_19,0.741449847817421,14.3690185546875,0
1.6012051105499268,signal,1,0.7558178305625916,0.7558178305625916,nested_override,1,14.598371505737305,0.7303069233894348,4.482353210449219,11,22.18288230895996,-12.956117630004883,s11_signal_20,0.7558178305625916,-17.4384708404541,0
3.123802900314331,signal,2,0.7966769337654114,1.5933538675308228,nested_override,2,14.598371505737305,0.4034411907196045,30.406737327575684,11,26.70130729675293,-14.021512031555176,s11_signal_20,0.9000354707241058,16.385225296020508,0
