annotated_hops,complete_recovery,connected_component_count,dataset,depth_contraction,duplicate_neighbor_rate,effective_branching_factor,example_id,giant_component_fraction,graph_density,graph_type,layer,mean_evidence_native_distance,mean_out_degree,minimum_native_recovery_depth,node_recall,oracle_parent_count,parent_count,partition,reciprocal_edge_rate,shortcut_eligible_pairs,shortcut_pairs,shortcut_rate,unique_neighbor_count,unreachable_evidence_fraction
1,1,1.0,2wikimultihopqa,1,0.8974358974358975,2.5681759764025376,0056b9ff08e711ebbda5ac1f6bf848b6,1.0,0.5,independent,16,,6.0,0,1.0,4,13,test,0.5384615384615384,0,0,0.0,8.0,0.0
1,1,1.0,2wikimultihopqa,1,0.9102564102564102,2.540072005066907,0056b9ff08e711ebbda5ac1f6bf848b6,1.0,0.5,independent,20,,6.0,0,1.0,4,13,test,0.5384615384615384,0,0,0.0,7.0,0.0
1,1,1.0,2wikimultihopqa,1,0.9102564102564102,2.540072005066907,0056b9ff08e711ebbda5ac1f6bf848b6,1.0,0.5,independent,24,,6.0,0,1.0,4,13,test,0.5384615384615384,0,0,0.0,7.0,0.0
1,1,1.0,2wikimultihopqa,1,0.9102564102564102,2.540072005066907,0056b9ff08e711ebbda5ac1f6bf848b6,1.0,0.5,independent,27,,6.0,0,1.0,4,13,test,0.5384615384615384,0,0,0.0,7.0,0.0
1,1,1.0,2wikimultihopqa,1,0.6666666666666667,1.7320508075688772,0063e31f08eb11ebbda7ac1f6bf848b6,1.0,1.0,independent,0,,3.0,0,1.0,2,4,validation,1.0,0,0,0.0,4.0,0.0
1,1,1.0,2wikimultihopqa,1,0.6666666666666667,1.7320508075688772,0063e31f08eb11ebbda7ac1f6bf848b6,1.0,1.0,independent,4,,3.0,0,1.0,2,4,validation,1.0,0,0,0.0,4.0,0.0
1,1,1.0,2wikimultihopqa,1,0.6666666666666667,1.7320508075688772,0063e31f08eb11ebbda7ac1f6bf848b6,1.0,1.0,independent,8,,3.0,0,1.0,2,4,validation,1.0,0,0,0.0,4.0,0.0
1,1,1.0,2wikimultihopqa,1,0.6666666666666667,1.7320508075688772,0063e31f08eb11ebbda7ac1f6bf848b6,1.0,1.0,independent,12,,3.0,0,1.0,2,4,validation,1.0,0,0,0.0,4.0,0.0
1,1,1.0,2wikimultihopqa,1,0.6666666666666667,1.7320508075688772,0063e31f08eb11ebbda7ac1f6bf848b6,1.0,1.0,independent,16,,3.0,0,1.0,2,4,validation,1.0,0,0,0.0,4.0,0.0
1,1,1.0,2wikimultihopqa,1,0.6666666666666667,1.7320508075688772,0063e31f08eb11ebbda7ac1f6bf848b6,1.0,1.0,independent,20,,3.0,0,1.0,2,4,validation,1.0,0,0,0.0,4.0,0.0
1,1,1.0,2wikimultihopqa,1,0.6666666666666667,1.7320508075688772,0063e31f08eb11ebbda7ac1f6bf848b6,1.0,1.0,independent,24,,3.0,0,1.0,2,4,validation,1.0,0,0,0.0,4.0,0.0
1,1,1.0,2wikimultihopqa,1,0.6666666666666667,1.7320508075688772,0063e31f08eb11ebbda7ac1f6bf848b6,1.0,1.0,independent,27,,3.0,0,1.0,2,4,validation,1.0,0,0,0.0,4.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8425925925925926,3.827635658844731,0069c0220bde11eba7f7acde48001122,1.0,0.35294117647058826,chain,0,,6.0,1,1.0,2,18,validation,0.46296296296296297,0,0,0.0,17.0,1.0
2,0,1.0,2wikimultihopqa,,0.9166666666666666,2.914213562373095,0069c0220bde11eba7f7acde48001122,1.0,0.35294117647058826,chain,4,,6.0,,0.5,2,18,validation,0.35185185185185186,0,0,0.0,9.0,1.0
2,0,1.0,2wikimultihopqa,,0.9166666666666666,2.914213562373095,0069c0220bde11eba7f7acde48001122,1.0,0.35294117647058826,chain,8,,6.0,,0.5,2,18,validation,0.3888888888888889,0,0,0.0,9.0,1.0
2,0,1.0,2wikimultihopqa,,0.9166666666666666,2.914213562373095,0069c0220bde11eba7f7acde48001122,1.0,0.35294117647058826,chain,12,,6.0,,0.5,2,18,validation,0.37037037037037035,0,0,0.0,9.0,1.0
2,0,1.0,2wikimultihopqa,,0.9166666666666666,2.914213562373095,0069c0220bde11eba7f7acde48001122,1.0,0.35294117647058826,chain,16,,6.0,,0.5,2,18,validation,0.37037037037037035,0,0,0.0,9.0,1.0
2,0,1.0,2wikimultihopqa,,0.9166666666666666,2.914213562373095,0069c0220bde11eba7f7acde48001122,1.0,0.35294117647058826,chain,20,,6.0,,0.5,2,18,validation,0.37037037037037035,0,0,0.0,9.0,1.0
2,0,1.0,2wikimultihopqa,,0.9166666666666666,2.904064906057451,0069c0220bde11eba7f7acde48001122,1.0,0.35294117647058826,chain,24,,6.0,,0.5,2,18,validation,0.3888888888888889,0,0,0.0,9.0,1.0
2,0,1.0,2wikimultihopqa,,0.9166666666666666,2.904681735970106,0069c0220bde11eba7f7acde48001122,1.0,0.35294117647058826,chain,27,,6.0,,0.5,2,18,validation,0.37037037037037035,0,0,0.0,9.0,1.0
1,1,1.0,2wikimultihopqa,1,0.8333333333333334,3.4414128728635456,006b525c08e111ebbda2ac1f6bf848b6,1.0,0.5,independent,0,,6.0,0,1.0,2,13,test,0.4358974358974359,0,0,0.0,13.0,0.0
1,1,1.0,2wikimultihopqa,1,0.9102564102564102,2.540072005066907,006b525c08e111ebbda2ac1f6bf848b6,1.0,0.5,independent,4,,6.0,0,1.0,2,13,test,0.5384615384615384,0,0,0.0,7.0,0.0
1,1,1.0,2wikimultihopqa,1,0.9102564102564102,2.540072005066907,006b525c08e111ebbda2ac1f6bf848b6,1.0,0.5,independent,8,,6.0,0,1.0,2,13,test,0.5384615384615384,0,0,0.0,7.0,0.0
1,1,1.0,2wikimultihopqa,1,0.8846153846153846,2.7160112394036675,006b525c08e111ebbda2ac1f6bf848b6,1.0,0.5,independent,12,,6.0,0,1.0,2,13,test,0.5384615384615384,0,0,0.0,9.0,0.0
1,1,1.0,2wikimultihopqa,1,0.8846153846153846,2.5681759764025376,006b525c08e111ebbda2ac1f6bf848b6,1.0,0.5,independent,16,,6.0,0,1.0,2,13,test,0.5641025641025641,0,0,0.0,9.0,0.0
1,1,1.0,2wikimultihopqa,1,0.9102564102564102,2.540072005066907,006b525c08e111ebbda2ac1f6bf848b6,1.0,0.5,independent,20,,6.0,0,1.0,2,13,test,0.5384615384615384,0,0,0.0,7.0,0.0
1,1,1.0,2wikimultihopqa,1,0.9102564102564102,2.540072005066907,006b525c08e111ebbda2ac1f6bf848b6,1.0,0.5,independent,24,,6.0,0,1.0,2,13,test,0.5384615384615384,0,0,0.0,7.0,0.0
1,1,1.0,2wikimultihopqa,1,0.9102564102564102,2.540072005066907,006b525c08e111ebbda2ac1f6bf848b6,1.0,0.5,independent,27,,6.0,0,1.0,2,13,test,0.5384615384615384,0,0,0.0,7.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8555555555555556,3.295129132276508,006d81bc0bde11eba7f7acde48001122,1.0,0.42857142857142855,chain,0,1.0,6.0,1,1.0,2,15,test,0.4666666666666667,0,0,0.0,13.0,0.0
2,1,1.0,2wikimultihopqa,1,0.9111111111111111,2.731000024116004,006d81bc0bde11eba7f7acde48001122,1.0,0.42857142857142855,chain,4,1.0,6.0,1,1.0,2,15,test,0.4666666666666667,0,0,0.0,8.0,0.0
2,1,1.0,2wikimultihopqa,1,0.9111111111111111,2.731000024116004,006d81bc0bde11eba7f7acde48001122,1.0,0.42857142857142855,chain,8,1.0,6.0,1,1.0,2,15,test,0.4666666666666667,0,0,0.0,8.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8777777777777778,3.0757295747452438,006d81bc0bde11eba7f7acde48001122,1.0,0.42857142857142855,chain,12,1.0,6.0,1,1.0,2,15,test,0.4444444444444444,0,0,0.0,11.0,0.0
2,1,1.0,2wikimultihopqa,1,0.9111111111111111,2.731000024116004,006d81bc0bde11eba7f7acde48001122,1.0,0.42857142857142855,chain,16,1.0,6.0,1,1.0,2,15,test,0.4444444444444444,0,0,0.0,8.0,0.0
2,1,1.0,2wikimultihopqa,1,0.9111111111111111,2.731000024116004,006d81bc0bde11eba7f7acde48001122,1.0,0.42857142857142855,chain,20,1.0,6.0,1,1.0,2,15,test,0.4444444444444444,0,0,0.0,8.0,0.0
2,1,1.0,2wikimultihopqa,1,0.9111111111111111,2.731000024116004,006d81bc0bde11eba7f7acde48001122,1.0,0.42857142857142855,chain,24,1.0,6.0,1,1.0,2,15,test,0.4666666666666667,0,0,0.0,8.0,0.0
2,1,1.0,2wikimultihopqa,1,0.9222222222222223,2.5541625791999314,006d81bc0bde11eba7f7acde48001122,1.0,0.42857142857142855,chain,27,1.0,6.0,1,1.0,2,15,test,0.4666666666666667,0,0,0.0,7.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.6457513110645907,007b76e80bdc11eba7f7acde48001122,1.0,0.8571428571428571,chain,0,1.0,6.0,1,1.0,2,8,validation,0.8333333333333334,0,0,0.0,8.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.6457513110645907,007b76e80bdc11eba7f7acde48001122,1.0,0.8571428571428571,chain,4,1.0,6.0,1,1.0,2,8,validation,0.875,0,0,0.0,8.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.6457513110645907,007b76e80bdc11eba7f7acde48001122,1.0,0.8571428571428571,chain,8,1.0,6.0,1,1.0,2,8,validation,0.8333333333333334,0,0,0.0,8.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.6457513110645907,007b76e80bdc11eba7f7acde48001122,1.0,0.8571428571428571,chain,12,1.0,6.0,1,1.0,2,8,validation,0.8333333333333334,0,0,0.0,8.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.6457513110645907,007b76e80bdc11eba7f7acde48001122,1.0,0.8571428571428571,chain,16,1.0,6.0,1,1.0,2,8,validation,0.875,0,0,0.0,8.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.6457513110645907,007b76e80bdc11eba7f7acde48001122,1.0,0.8571428571428571,chain,20,1.0,6.0,1,1.0,2,8,validation,0.875,0,0,0.0,8.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.6457513110645907,007b76e80bdc11eba7f7acde48001122,1.0,0.8571428571428571,chain,24,1.0,6.0,1,1.0,2,8,validation,0.8333333333333334,0,0,0.0,8.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.6457513110645907,007b76e80bdc11eba7f7acde48001122,1.0,0.8571428571428571,chain,27,1.0,6.0,1,1.0,2,8,validation,0.8333333333333334,0,0,0.0,8.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8333333333333334,3.0,0083038e0bde11eba7f7acde48001122,1.0,0.6666666666666666,chain,0,1.0,6.0,1,1.0,3,10,test,0.6333333333333333,0,0,0.0,10.0,0.0
2,1,1.0,2wikimultihopqa,1,0.85,2.845584412271571,0083038e0bde11eba7f7acde48001122,1.0,0.6666666666666666,chain,4,1.0,6.0,1,1.0,3,10,test,0.7,0,0,0.0,9.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.914213562373095,0083038e0bde11eba7f7acde48001122,1.0,0.6666666666666666,chain,8,1.0,6.0,1,1.0,3,10,test,0.7,0,0,0.0,10.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.982842712474619,0083038e0bde11eba7f7acde48001122,1.0,0.6666666666666666,chain,12,1.0,6.0,1,1.0,3,10,test,0.7,0,0,0.0,10.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8333333333333334,3.0,0083038e0bde11eba7f7acde48001122,1.0,0.6666666666666666,chain,16,1.0,6.0,1,1.0,3,10,test,0.7,0,0,0.0,10.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.8284271247461903,0083038e0bde11eba7f7acde48001122,1.0,0.6666666666666666,chain,20,1.0,6.0,1,1.0,3,10,test,0.7333333333333333,0,0,0.0,10.0,0.0
2,1,1.0,2wikimultihopqa,1,0.85,2.845584412271571,0083038e0bde11eba7f7acde48001122,1.0,0.6666666666666666,chain,24,1.0,6.0,1,1.0,3,10,test,0.6666666666666666,0,0,0.0,9.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8666666666666667,2.6822864738009105,0083038e0bde11eba7f7acde48001122,1.0,0.6666666666666666,chain,27,1.0,6.0,1,1.0,3,10,test,0.7,0,0,0.0,8.0,0.0
2,1,1.0,2wikimultihopqa,0,0.8333333333333334,3.4068512744211055,008af56e0bdc11eba7f7acde48001122,1.0,0.5,chain,0,2.0,6.0,2,1.0,2,13,test,0.5384615384615384,0,0,0.0,13.0,0.0
2,0,1.0,2wikimultihopqa,,0.9102564102564102,2.540072005066907,008af56e0bdc11eba7f7acde48001122,1.0,0.5,chain,4,,6.0,,0.5,2,13,test,0.5384615384615384,0,0,0.0,7.0,1.0
2,0,1.0,2wikimultihopqa,,0.9102564102564102,2.540072005066907,008af56e0bdc11eba7f7acde48001122,1.0,0.5,chain,8,,6.0,,0.5,2,13,test,0.5384615384615384,0,0,0.0,7.0,1.0
2,0,1.0,2wikimultihopqa,,0.8461538461538461,2.779245716406083,008af56e0bdc11eba7f7acde48001122,1.0,0.5,chain,12,,6.0,,0.5,2,13,test,0.5384615384615384,0,0,0.0,12.0,1.0
2,0,1.0,2wikimultihopqa,,0.8846153846153846,2.7019592537358523,008af56e0bdc11eba7f7acde48001122,1.0,0.5,chain,16,,6.0,,0.5,2,13,test,0.5128205128205128,0,0,0.0,9.0,1.0
2,0,1.0,2wikimultihopqa,,0.9102564102564102,2.540072005066907,008af56e0bdc11eba7f7acde48001122,1.0,0.5,chain,20,,6.0,,0.5,2,13,test,0.5384615384615384,0,0,0.0,7.0,1.0
2,0,1.0,2wikimultihopqa,,0.9102564102564102,2.540072005066907,008af56e0bdc11eba7f7acde48001122,1.0,0.5,chain,24,,6.0,,0.5,2,13,test,0.5384615384615384,0,0,0.0,7.0,1.0
2,0,1.0,2wikimultihopqa,,0.9102564102564102,2.540072005066907,008af56e0bdc11eba7f7acde48001122,1.0,0.5,chain,27,,6.0,,0.5,2,13,test,0.5384615384615384,0,0,0.0,7.0,1.0
2,1,1.0,2wikimultihopqa,2,0.8333333333333334,3.147525145607618,008b58060baf11ebab90acde48001122,1.0,0.6,chain,0,,6.0,0,1.0,2,11,test,0.6363636363636364,0,0,0.0,11.0,1.0
2,1,1.0,2wikimultihopqa,2,0.8636363636363636,2.8596221929741557,008b58060baf11ebab90acde48001122,1.0,0.6,chain,4,,6.0,0,1.0,2,11,test,0.6363636363636364,0,0,0.0,9.0,1.0
2,1,1.0,2wikimultihopqa,2,0.8484848484848485,3.0147525145607617,008b58060baf11ebab90acde48001122,1.0,0.6,chain,8,,6.0,0,1.0,2,11,test,0.6363636363636364,0,0,0.0,10.0,1.0
2,1,1.0,2wikimultihopqa,2,0.8484848484848485,3.0147525145607617,008b58060baf11ebab90acde48001122,1.0,0.6,chain,12,,6.0,0,1.0,2,11,test,0.6363636363636364,0,0,0.0,10.0,1.0
2,1,1.0,2wikimultihopqa,2,0.8484848484848485,3.0147525145607617,008b58060baf11ebab90acde48001122,1.0,0.6,chain,16,,6.0,0,1.0,2,11,test,0.6363636363636364,0,0,0.0,10.0,1.0
2,1,1.0,2wikimultihopqa,2,0.8636363636363636,2.8596221929741557,008b58060baf11ebab90acde48001122,1.0,0.6,chain,20,,6.0,0,1.0,2,11,test,0.6363636363636364,0,0,0.0,9.0,1.0
2,1,1.0,2wikimultihopqa,2,0.8636363636363636,2.8596221929741557,008b58060baf11ebab90acde48001122,1.0,0.6,chain,24,,6.0,0,1.0,2,11,test,0.6363636363636364,0,0,0.0,9.0,1.0
2,1,1.0,2wikimultihopqa,2,0.8636363636363636,2.8596221929741557,008b58060baf11ebab90acde48001122,1.0,0.6,chain,27,,6.0,0,1.0,2,11,test,0.6363636363636364,0,0,0.0,9.0,1.0
2,1,1.0,2wikimultihopqa,2,0.8,2.23606797749979,008c393e088411ebbd6dac1f6bf848b6,1.0,1.0,disconnected,0,1.0,5.0,0,1.0,4,6,test,1.0,0,0,0.0,6.0,0.0
2,1,1.0,2wikimultihopqa,2,0.8,2.23606797749979,008c393e088411ebbd6dac1f6bf848b6,1.0,1.0,disconnected,4,1.0,5.0,0,1.0,4,6,test,1.0,0,0,0.0,6.0,0.0
2,1,1.0,2wikimultihopqa,2,0.8,2.23606797749979,008c393e088411ebbd6dac1f6bf848b6,1.0,1.0,disconnected,8,1.0,5.0,0,1.0,4,6,test,1.0,0,0,0.0,6.0,0.0
2,1,1.0,2wikimultihopqa,2,0.8,2.23606797749979,008c393e088411ebbd6dac1f6bf848b6,1.0,1.0,disconnected,12,1.0,5.0,0,1.0,4,6,test,1.0,0,0,0.0,6.0,0.0
2,1,1.0,2wikimultihopqa,2,0.8,2.23606797749979,008c393e088411ebbd6dac1f6bf848b6,1.0,1.0,disconnected,16,1.0,5.0,0,1.0,4,6,test,1.0,0,0,0.0,6.0,0.0
2,1,1.0,2wikimultihopqa,2,0.8,2.23606797749979,008c393e088411ebbd6dac1f6bf848b6,1.0,1.0,disconnected,20,1.0,5.0,0,1.0,4,6,test,1.0,0,0,0.0,6.0,0.0
2,1,1.0,2wikimultihopqa,2,0.8,2.23606797749979,008c393e088411ebbd6dac1f6bf848b6,1.0,1.0,disconnected,24,1.0,5.0,0,1.0,4,6,test,1.0,0,0,0.0,6.0,0.0
2,1,1.0,2wikimultihopqa,2,0.8,2.23606797749979,008c393e088411ebbd6dac1f6bf848b6,1.0,1.0,disconnected,27,1.0,5.0,0,1.0,4,6,test,1.0,0,0,0.0,6.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.449489742783178,0098436208e011ebbda1ac1f6bf848b6,1.0,1.0,disconnected,0,1.0,6.0,1,1.0,5,7,validation,1.0,0,0,0.0,7.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.449489742783178,0098436208e011ebbda1ac1f6bf848b6,1.0,1.0,disconnected,4,1.0,6.0,1,1.0,5,7,validation,1.0,0,0,0.0,7.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.449489742783178,0098436208e011ebbda1ac1f6bf848b6,1.0,1.0,disconnected,8,1.0,6.0,1,1.0,5,7,validation,1.0,0,0,0.0,7.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.449489742783178,0098436208e011ebbda1ac1f6bf848b6,1.0,1.0,disconnected,12,1.0,6.0,1,1.0,5,7,validation,1.0,0,0,0.0,7.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.449489742783178,0098436208e011ebbda1ac1f6bf848b6,1.0,1.0,disconnected,16,1.0,6.0,1,1.0,5,7,validation,1.0,0,0,0.0,7.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.449489742783178,0098436208e011ebbda1ac1f6bf848b6,1.0,1.0,disconnected,20,1.0,6.0,1,1.0,5,7,validation,1.0,0,0,0.0,7.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.449489742783178,0098436208e011ebbda1ac1f6bf848b6,1.0,1.0,disconnected,24,1.0,6.0,1,1.0,5,7,validation,1.0,0,0,0.0,7.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.449489742783178,0098436208e011ebbda1ac1f6bf848b6,1.0,1.0,disconnected,27,1.0,6.0,1,1.0,5,7,validation,1.0,0,0,0.0,7.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.6457513110645907,00a6129c085611ebbd59ac1f6bf848b6,1.0,0.8571428571428571,disconnected,0,1.0,6.0,1,1.0,5,8,test,0.875,0,0,0.0,8.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.6457513110645907,00a6129c085611ebbd59ac1f6bf848b6,1.0,0.8571428571428571,disconnected,4,1.0,6.0,1,1.0,5,8,test,0.875,0,0,0.0,8.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.6457513110645907,00a6129c085611ebbd59ac1f6bf848b6,1.0,0.8571428571428571,disconnected,8,1.0,6.0,1,1.0,5,8,test,0.875,0,0,0.0,8.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.6457513110645907,00a6129c085611ebbd59ac1f6bf848b6,1.0,0.8571428571428571,disconnected,12,1.0,6.0,1,1.0,5,8,test,0.875,0,0,0.0,8.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.6457513110645907,00a6129c085611ebbd59ac1f6bf848b6,1.0,0.8571428571428571,disconnected,16,1.0,6.0,1,1.0,5,8,test,0.875,0,0,0.0,8.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.6457513110645907,00a6129c085611ebbd59ac1f6bf848b6,1.0,0.8571428571428571,disconnected,20,1.0,6.0,1,1.0,5,8,test,0.875,0,0,0.0,8.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.6457513110645907,00a6129c085611ebbd59ac1f6bf848b6,1.0,0.8571428571428571,disconnected,24,1.0,6.0,1,1.0,5,8,test,0.875,0,0,0.0,8.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.6457513110645907,00a6129c085611ebbd59ac1f6bf848b6,1.0,0.8571428571428571,disconnected,27,1.0,6.0,1,1.0,5,8,test,0.875,0,0,0.0,8.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8,2.23606797749979,00a68bf208cc11ebbd93ac1f6bf848b6,1.0,1.0,branching,0,1.0,5.0,1,1.0,3,6,validation,1.0,0,0,0.0,6.0,0.3333333333333333
2,1,1.0,2wikimultihopqa,1,0.8,2.23606797749979,00a68bf208cc11ebbd93ac1f6bf848b6,1.0,1.0,branching,4,1.0,5.0,1,1.0,3,6,validation,1.0,0,0,0.0,6.0,0.3333333333333333
2,1,1.0,2wikimultihopqa,1,0.8,2.23606797749979,00a68bf208cc11ebbd93ac1f6bf848b6,1.0,1.0,branching,8,1.0,5.0,1,1.0,3,6,validation,1.0,0,0,0.0,6.0,0.3333333333333333
2,1,1.0,2wikimultihopqa,1,0.8,2.23606797749979,00a68bf208cc11ebbd93ac1f6bf848b6,1.0,1.0,branching,12,1.0,5.0,1,1.0,3,6,validation,1.0,0,0,0.0,6.0,0.3333333333333333
2,1,1.0,2wikimultihopqa,1,0.8,2.23606797749979,00a68bf208cc11ebbd93ac1f6bf848b6,1.0,1.0,branching,16,1.0,5.0,1,1.0,3,6,validation,1.0,0,0,0.0,6.0,0.3333333333333333
2,1,1.0,2wikimultihopqa,1,0.8,2.23606797749979,00a68bf208cc11ebbd93ac1f6bf848b6,1.0,1.0,branching,20,1.0,5.0,1,1.0,3,6,validation,1.0,0,0,0.0,6.0,0.3333333333333333
2,1,1.0,2wikimultihopqa,1,0.8,2.23606797749979,00a68bf208cc11ebbd93ac1f6bf848b6,1.0,1.0,branching,24,1.0,5.0,1,1.0,3,6,validation,1.0,0,0,0.0,6.0,0.3333333333333333
2,1,1.0,2wikimultihopqa,1,0.8,2.23606797749979,00a68bf208cc11ebbd93ac1f6bf848b6,1.0,1.0,branching,27,1.0,5.0,1,1.0,3,6,validation,1.0,0,0,0.0,6.0,0.3333333333333333
1,1,1.0,2wikimultihopqa,1,0.8,2.23606797749979,00c2089e089911ebbd77ac1f6bf848b6,1.0,1.0,independent,0,,5.0,0,1.0,2,6,validation,1.0,0,0,0.0,6.0,0.0
1,1,1.0,2wikimultihopqa,1,0.8,2.23606797749979,00c2089e089911ebbd77ac1f6bf848b6,1.0,1.0,independent,4,,5.0,0,1.0,2,6,validation,1.0,0,0,0.0,6.0,0.0
1,1,1.0,2wikimultihopqa,1,0.8,2.23606797749979,00c2089e089911ebbd77ac1f6bf848b6,1.0,1.0,independent,8,,5.0,0,1.0,2,6,validation,1.0,0,0,0.0,6.0,0.0
1,1,1.0,2wikimultihopqa,1,0.8,2.23606797749979,00c2089e089911ebbd77ac1f6bf848b6,1.0,1.0,independent,12,,5.0,0,1.0,2,6,validation,1.0,0,0,0.0,6.0,0.0
1,1,1.0,2wikimultihopqa,1,0.8,2.23606797749979,00c2089e089911ebbd77ac1f6bf848b6,1.0,1.0,independent,16,,5.0,0,1.0,2,6,validation,1.0,0,0,0.0,6.0,0.0
1,1,1.0,2wikimultihopqa,1,0.8,2.23606797749979,00c2089e089911ebbd77ac1f6bf848b6,1.0,1.0,independent,20,,5.0,0,1.0,2,6,validation,1.0,0,0,0.0,6.0,0.0
1,1,1.0,2wikimultihopqa,1,0.8,2.23606797749979,00c2089e089911ebbd77ac1f6bf848b6,1.0,1.0,independent,24,,5.0,0,1.0,2,6,validation,1.0,0,0,0.0,6.0,0.0
1,1,1.0,2wikimultihopqa,1,0.8,2.23606797749979,00c2089e089911ebbd77ac1f6bf848b6,1.0,1.0,independent,27,,5.0,0,1.0,2,6,validation,1.0,0,0,0.0,6.0,0.0
1,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.6457513110645907,00ce250d095f11ebbdafac1f6bf848b6,1.0,0.8571428571428571,independent,0,,6.0,0,1.0,2,8,validation,0.8333333333333334,0,0,0.0,8.0,0.0
1,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.6457513110645907,00ce250d095f11ebbdafac1f6bf848b6,1.0,0.8571428571428571,independent,4,,6.0,0,1.0,2,8,validation,0.875,0,0,0.0,8.0,0.0
1,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.6457513110645907,00ce250d095f11ebbdafac1f6bf848b6,1.0,0.8571428571428571,independent,8,,6.0,0,1.0,2,8,validation,0.875,0,0,0.0,8.0,0.0
1,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.6457513110645907,00ce250d095f11ebbdafac1f6bf848b6,1.0,0.8571428571428571,independent,12,,6.0,0,1.0,2,8,validation,0.875,0,0,0.0,8.0,0.0
1,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.6457513110645907,00ce250d095f11ebbdafac1f6bf848b6,1.0,0.8571428571428571,independent,16,,6.0,0,1.0,2,8,validation,0.875,0,0,0.0,8.0,0.0
1,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.6457513110645907,00ce250d095f11ebbdafac1f6bf848b6,1.0,0.8571428571428571,independent,20,,6.0,0,1.0,2,8,validation,0.875,0,0,0.0,8.0,0.0
1,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.6457513110645907,00ce250d095f11ebbdafac1f6bf848b6,1.0,0.8571428571428571,independent,24,,6.0,0,1.0,2,8,validation,0.8333333333333334,0,0,0.0,8.0,0.0
1,1,1.0,2wikimultihopqa,1,0.8333333333333334,2.6457513110645907,00ce250d095f11ebbdafac1f6bf848b6,1.0,0.8571428571428571,independent,27,,6.0,0,1.0,2,8,validation,0.875,0,0,0.0,8.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8484848484848485,3.0147525145607617,00dd3bd608ac11ebbd82ac1f6bf848b6,1.0,0.6,disconnected,0,1.0,6.0,1,1.0,5,11,validation,0.6060606060606061,0,0,0.0,10.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8484848484848485,3.0147525145607617,00dd3bd608ac11ebbd82ac1f6bf848b6,1.0,0.6,disconnected,4,1.0,6.0,1,1.0,5,11,validation,0.6363636363636364,0,0,0.0,10.0,0.0
2,1,1.0,2wikimultihopqa,1,0.8484848484848485,3.0147525145607617,00dd3bd608ac11ebbd82ac1f6bf848b6,1.0,0.6,disconnected,8,1.0,6.0,1,1.0,5,11,validation,0.6363636363636364,0,0,0.0,10.0,0.0
