condition,example_id,family,heads,icl_gain,layers,margin,model_seed,probability,rank,stage,target,top1,width
irrelevant,15,1,1,,3,-0.35772705078125,11,0.4095437824726105,2,D4,6,0,16
reversed,15,1,1,,3,8.208029747009277,11,0.9984706044197083,1,D4,6,1,16
none,16,2,1,,3,-9.614054679870605,11,3.234104224247858e-05,31,D4,6,0,16
correct,16,2,1,16.45064353942871,3,6.8365888595581055,11,0.9982411861419678,1,D4,6,1,16
shuffled,16,2,1,,3,-10.499566078186035,11,2.751886313490104e-05,5,D4,6,0,16
wrong_chain,16,2,1,,3,-3.1401748657226562,11,0.041402507573366165,2,D4,6,0,16
irrelevant,16,2,1,,3,-0.8632984161376953,11,0.29542306065559387,2,D4,6,0,16
reversed,16,2,1,,3,7.188243865966797,11,0.9987276196479797,1,D4,6,1,16
none,17,2,1,,3,-9.614054679870605,11,3.234104224247858e-05,31,D4,6,0,16
correct,17,2,1,16.45064353942871,3,6.8365888595581055,11,0.9982411861419678,1,D4,6,1,16
shuffled,17,2,1,,3,-10.820335388183594,11,1.9830253222608007e-05,18,D4,6,0,16
wrong_chain,17,2,1,,3,-3.1401748657226562,11,0.041402507573366165,2,D4,6,0,16
irrelevant,17,2,1,,3,-0.8632984161376953,11,0.29542306065559387,2,D4,6,0,16
reversed,17,2,1,,3,7.188243865966797,11,0.9987276196479797,1,D4,6,1,16
none,18,2,1,,3,-9.614054679870605,11,3.234104224247858e-05,31,D4,6,0,16
correct,18,2,1,16.45064353942871,3,6.8365888595581055,11,0.9982411861419678,1,D4,6,1,16
shuffled,18,2,1,,3,-10.820335388183594,11,1.9830253222608007e-05,18,D4,6,0,16
wrong_chain,18,2,1,,3,-3.1401748657226562,11,0.041402507573366165,2,D4,6,0,16
irrelevant,18,2,1,,3,-0.8632984161376953,11,0.29542306065559387,2,D4,6,0,16
reversed,18,2,1,,3,7.188243865966797,11,0.9987276196479797,1,D4,6,1,16
none,19,2,1,,3,-9.614054679870605,11,3.234104224247858e-05,31,D4,6,0,16
correct,19,2,1,16.45064353942871,3,6.8365888595581055,11,0.9982411861419678,1,D4,6,1,16
shuffled,19,2,1,,3,-10.499566078186035,11,2.751886313490104e-05,5,D4,6,0,16
wrong_chain,19,2,1,,3,-3.1401748657226562,11,0.041402507573366165,2,D4,6,0,16
irrelevant,19,2,1,,3,-0.8632984161376953,11,0.29542306065559387,2,D4,6,0,16
reversed,19,2,1,,3,7.188243865966797,11,0.9987276196479797,1,D4,6,1,16
none,20,2,1,,3,-9.614054679870605,11,3.234104224247858e-05,31,D4,6,0,16
correct,20,2,1,16.45064353942871,3,6.8365888595581055,11,0.9982411861419678,1,D4,6,1,16
shuffled,20,2,1,,3,-10.820335388183594,11,1.9830253222608007e-05,18,D4,6,0,16
wrong_chain,20,2,1,,3,-3.1401748657226562,11,0.041402507573366165,2,D4,6,0,16
irrelevant,20,2,1,,3,-0.8632984161376953,11,0.29542306065559387,2,D4,6,0,16
reversed,20,2,1,,3,7.188243865966797,11,0.9987276196479797,1,D4,6,1,16
none,21,2,1,,3,-9.614054679870605,11,3.234104224247858e-05,31,D4,6,0,16
correct,21,2,1,16.45064353942871,3,6.8365888595581055,11,0.9982411861419678,1,D4,6,1,16
shuffled,21,2,1,,3,-10.820335388183594,11,1.9830253222608007e-05,18,D4,6,0,16
wrong_chain,21,2,1,,3,-3.1401748657226562,11,0.041402507573366165,2,D4,6,0,16
irrelevant,21,2,1,,3,-0.8632984161376953,11,0.29542306065559387,2,D4,6,0,16
reversed,21,2,1,,3,7.188243865966797,11,0.9987276196479797,1,D4,6,1,16
none,22,2,1,,3,-9.614054679870605,11,3.234104224247858e-05,31,D4,6,0,16
correct,22,2,1,16.45064353942871,3,6.8365888595581055,11,0.9982411861419678,1,D4,6,1,16
shuffled,22,2,1,,3,-10.820335388183594,11,1.9830253222608007e-05,18,D4,6,0,16
wrong_chain,22,2,1,,3,-3.1401748657226562,11,0.041402507573366165,2,D4,6,0,16
irrelevant,22,2,1,,3,-0.8632984161376953,11,0.29542306065559387,2,D4,6,0,16
reversed,22,2,1,,3,7.188243865966797,11,0.9987276196479797,1,D4,6,1,16
none,23,2,1,,3,-9.614054679870605,11,3.234104224247858e-05,31,D4,6,0,16
correct,23,2,1,16.45064353942871,3,6.8365888595581055,11,0.9982411861419678,1,D4,6,1,16
shuffled,23,2,1,,3,-10.499566078186035,11,2.751886313490104e-05,5,D4,6,0,16
wrong_chain,23,2,1,,3,-3.1401748657226562,11,0.041402507573366165,2,D4,6,0,16
irrelevant,23,2,1,,3,-0.8632984161376953,11,0.29542306065559387,2,D4,6,0,16
reversed,23,2,1,,3,7.188243865966797,11,0.9987276196479797,1,D4,6,1,16
none,24,3,1,,3,2.750960350036621,11,0.8720420002937317,1,D4,6,1,16
correct,24,3,1,4.63761043548584,3,7.388570785522461,11,0.9984618425369263,1,D4,6,1,16
shuffled,24,3,1,,3,-13.02775764465332,11,2.197549747506855e-06,16,D4,6,0,16
wrong_chain,24,3,1,,3,-5.164052963256836,11,0.005679597146809101,2,D4,6,0,16
irrelevant,24,3,1,,3,-2.0319652557373047,11,0.11565148085355759,2,D4,6,0,16
reversed,24,3,1,,3,7.831859588623047,11,0.9987670183181763,1,D4,6,1,16
none,25,3,1,,3,2.750960350036621,11,0.8720420002937317,1,D4,6,1,16
correct,25,3,1,4.63761043548584,3,7.388570785522461,11,0.9984618425369263,1,D4,6,1,16
shuffled,25,3,1,,3,-13.02775764465332,11,2.197549747506855e-06,16,D4,6,0,16
wrong_chain,25,3,1,,3,-5.164052963256836,11,0.005679597146809101,2,D4,6,0,16
irrelevant,25,3,1,,3,-2.0319652557373047,11,0.11565148085355759,2,D4,6,0,16
reversed,25,3,1,,3,7.831859588623047,11,0.9987670183181763,1,D4,6,1,16
none,26,3,1,,3,2.750960350036621,11,0.8720420002937317,1,D4,6,1,16
correct,26,3,1,4.63761043548584,3,7.388570785522461,11,0.9984618425369263,1,D4,6,1,16
shuffled,26,3,1,,3,-13.601300239562988,11,1.2375344340398442e-06,31,D4,6,0,16
wrong_chain,26,3,1,,3,-5.164052963256836,11,0.005679597146809101,2,D4,6,0,16
irrelevant,26,3,1,,3,-2.0319652557373047,11,0.11565148085355759,2,D4,6,0,16
reversed,26,3,1,,3,7.831859588623047,11,0.9987670183181763,1,D4,6,1,16
none,27,3,1,,3,2.750960350036621,11,0.8720420002937317,1,D4,6,1,16
correct,27,3,1,4.63761043548584,3,7.388570785522461,11,0.9984618425369263,1,D4,6,1,16
shuffled,27,3,1,,3,-13.02775764465332,11,2.197549747506855e-06,16,D4,6,0,16
wrong_chain,27,3,1,,3,-5.164052963256836,11,0.005679597146809101,2,D4,6,0,16
irrelevant,27,3,1,,3,-2.0319652557373047,11,0.11565148085355759,2,D4,6,0,16
reversed,27,3,1,,3,7.831859588623047,11,0.9987670183181763,1,D4,6,1,16
none,28,3,1,,3,2.750960350036621,11,0.8720420002937317,1,D4,6,1,16
correct,28,3,1,4.63761043548584,3,7.388570785522461,11,0.9984618425369263,1,D4,6,1,16
shuffled,28,3,1,,3,-13.601300239562988,11,1.2375344340398442e-06,31,D4,6,0,16
wrong_chain,28,3,1,,3,-5.164052963256836,11,0.005679597146809101,2,D4,6,0,16
irrelevant,28,3,1,,3,-2.0319652557373047,11,0.11565148085355759,2,D4,6,0,16
reversed,28,3,1,,3,7.831859588623047,11,0.9987670183181763,1,D4,6,1,16
none,29,3,1,,3,2.750960350036621,11,0.8720420002937317,1,D4,6,1,16
correct,29,3,1,4.63761043548584,3,7.388570785522461,11,0.9984618425369263,1,D4,6,1,16
shuffled,29,3,1,,3,-13.02775764465332,11,2.197549747506855e-06,16,D4,6,0,16
wrong_chain,29,3,1,,3,-5.164052963256836,11,0.005679597146809101,2,D4,6,0,16
irrelevant,29,3,1,,3,-2.0319652557373047,11,0.11565148085355759,2,D4,6,0,16
reversed,29,3,1,,3,7.831859588623047,11,0.9987670183181763,1,D4,6,1,16
none,30,3,1,,3,2.750960350036621,11,0.8720420002937317,1,D4,6,1,16
correct,30,3,1,4.63761043548584,3,7.388570785522461,11,0.9984618425369263,1,D4,6,1,16
shuffled,30,3,1,,3,-13.02775764465332,11,2.197549747506855e-06,16,D4,6,0,16
wrong_chain,30,3,1,,3,-5.164052963256836,11,0.005679597146809101,2,D4,6,0,16
irrelevant,30,3,1,,3,-2.0319652557373047,11,0.11565148085355759,2,D4,6,0,16
reversed,30,3,1,,3,7.831859588623047,11,0.9987670183181763,1,D4,6,1,16
none,31,3,1,,3,2.750960350036621,11,0.8720420002937317,1,D4,6,1,16
correct,31,3,1,4.63761043548584,3,7.388570785522461,11,0.9984618425369263,1,D4,6,1,16
shuffled,31,3,1,,3,-13.601300239562988,11,1.2375344340398442e-06,31,D4,6,0,16
wrong_chain,31,3,1,,3,-5.164052963256836,11,0.005679597146809101,2,D4,6,0,16
irrelevant,31,3,1,,3,-2.0319652557373047,11,0.11565148085355759,2,D4,6,0,16
reversed,31,3,1,,3,7.831859588623047,11,0.9987670183181763,1,D4,6,1,16
none,32,4,1,,3,-6.128808498382568,11,0.0018103593029081821,12,D4,6,0,16
correct,32,4,1,14.603090763092041,3,8.474282264709473,11,0.999234676361084,1,D4,6,1,16
shuffled,32,4,1,,3,-13.656340599060059,11,1.1692503676385968e-06,41,D4,6,0,16
wrong_chain,32,4,1,,3,-6.43748664855957,11,0.0015947117935866117,2,D4,6,0,16
irrelevant,32,4,1,,3,-6.363089561462402,11,0.0017192427767440677,2,D4,6,0,16
reversed,32,4,1,,3,8.352875709533691,11,0.9992639422416687,1,D4,6,1,16
none,33,4,1,,3,-6.128808498382568,11,0.0018103593029081821,12,D4,6,0,16
correct,33,4,1,14.603090763092041,3,8.474282264709473,11,0.999234676361084,1,D4,6,1,16
shuffled,33,4,1,,3,-12.345686912536621,11,4.345178695075447e-06,16,D4,6,0,16
wrong_chain,33,4,1,,3,-6.43748664855957,11,0.0015947117935866117,2,D4,6,0,16
irrelevant,33,4,1,,3,-6.363089561462402,11,0.0017192427767440677,2,D4,6,0,16
reversed,33,4,1,,3,8.352875709533691,11,0.9992639422416687,1,D4,6,1,16
none,34,4,1,,3,-6.128808498382568,11,0.0018103593029081821,12,D4,6,0,16
correct,34,4,1,14.603090763092041,3,8.474282264709473,11,0.999234676361084,1,D4,6,1,16
shuffled,34,4,1,,3,-12.345686912536621,11,4.345178695075447e-06,16,D4,6,0,16
wrong_chain,34,4,1,,3,-6.43748664855957,11,0.0015947117935866117,2,D4,6,0,16
irrelevant,34,4,1,,3,-6.363089561462402,11,0.0017192427767440677,2,D4,6,0,16
reversed,34,4,1,,3,8.352875709533691,11,0.9992639422416687,1,D4,6,1,16
none,35,4,1,,3,-6.128808498382568,11,0.0018103593029081821,12,D4,6,0,16
correct,35,4,1,14.603090763092041,3,8.474282264709473,11,0.999234676361084,1,D4,6,1,16
shuffled,35,4,1,,3,-13.656340599060059,11,1.1692503676385968e-06,41,D4,6,0,16
wrong_chain,35,4,1,,3,-6.43748664855957,11,0.0015947117935866117,2,D4,6,0,16
irrelevant,35,4,1,,3,-6.363089561462402,11,0.0017192427767440677,2,D4,6,0,16
reversed,35,4,1,,3,8.352875709533691,11,0.9992639422416687,1,D4,6,1,16
none,36,4,1,,3,-6.128808498382568,11,0.0018103593029081821,12,D4,6,0,16
correct,36,4,1,14.603090763092041,3,8.474282264709473,11,0.999234676361084,1,D4,6,1,16
shuffled,36,4,1,,3,-12.345686912536621,11,4.345178695075447e-06,16,D4,6,0,16
wrong_chain,36,4,1,,3,-6.43748664855957,11,0.0015947117935866117,2,D4,6,0,16
irrelevant,36,4,1,,3,-6.363089561462402,11,0.0017192427767440677,2,D4,6,0,16
reversed,36,4,1,,3,8.352875709533691,11,0.9992639422416687,1,D4,6,1,16
none,37,4,1,,3,-6.128808498382568,11,0.0018103593029081821,12,D4,6,0,16
correct,37,4,1,14.603090763092041,3,8.474282264709473,11,0.999234676361084,1,D4,6,1,16
shuffled,37,4,1,,3,-12.345686912536621,11,4.345178695075447e-06,16,D4,6,0,16
wrong_chain,37,4,1,,3,-6.43748664855957,11,0.0015947117935866117,2,D4,6,0,16
irrelevant,37,4,1,,3,-6.363089561462402,11,0.0017192427767440677,2,D4,6,0,16
reversed,37,4,1,,3,8.352875709533691,11,0.9992639422416687,1,D4,6,1,16
none,38,4,1,,3,-6.128808498382568,11,0.0018103593029081821,12,D4,6,0,16
correct,38,4,1,14.603090763092041,3,8.474282264709473,11,0.999234676361084,1,D4,6,1,16
shuffled,38,4,1,,3,-13.656340599060059,11,1.1692503676385968e-06,41,D4,6,0,16
wrong_chain,38,4,1,,3,-6.43748664855957,11,0.0015947117935866117,2,D4,6,0,16
irrelevant,38,4,1,,3,-6.363089561462402,11,0.0017192427767440677,2,D4,6,0,16
reversed,38,4,1,,3,8.352875709533691,11,0.9992639422416687,1,D4,6,1,16
none,39,4,1,,3,-6.128808498382568,11,0.0018103593029081821,12,D4,6,0,16
correct,39,4,1,14.603090763092041,3,8.474282264709473,11,0.999234676361084,1,D4,6,1,16
shuffled,39,4,1,,3,-12.345686912536621,11,4.345178695075447e-06,16,D4,6,0,16
wrong_chain,39,4,1,,3,-6.43748664855957,11,0.0015947117935866117,2,D4,6,0,16
irrelevant,39,4,1,,3,-6.363089561462402,11,0.0017192427767440677,2,D4,6,0,16
reversed,39,4,1,,3,8.352875709533691,11,0.9992639422416687,1,D4,6,1,16
none,40,5,1,,3,-3.780374050140381,11,0.01568700186908245,6,D4,6,0,16
correct,40,5,1,12.898314952850342,3,9.117940902709961,11,0.9996284246444702,1,D4,6,1,16
shuffled,40,5,1,,3,-13.498579025268555,11,1.3702167507290142e-06,39,D4,6,0,16
wrong_chain,40,5,1,,3,-3.897378921508789,11,0.019828109070658684,2,D4,6,0,16
irrelevant,40,5,1,,3,1.297719955444336,11,0.7817089557647705,1,D4,6,1,16
reversed,40,5,1,,3,8.401049613952637,11,0.9990435242652893,1,D4,6,1,16
none,41,5,1,,3,-3.780374050140381,11,0.01568700186908245,6,D4,6,0,16
correct,41,5,1,12.898314952850342,3,9.117940902709961,11,0.9996284246444702,1,D4,6,1,16
shuffled,41,5,1,,3,-11.1162109375,11,1.4858881513646338e-05,9,D4,6,0,16
wrong_chain,41,5,1,,3,-3.897378921508789,11,0.019828109070658684,2,D4,6,0,16
irrelevant,41,5,1,,3,1.297719955444336,11,0.7817089557647705,1,D4,6,1,16
reversed,41,5,1,,3,8.401049613952637,11,0.9990435242652893,1,D4,6,1,16
none,42,5,1,,3,-3.780374050140381,11,0.01568700186908245,6,D4,6,0,16
correct,42,5,1,12.898314952850342,3,9.117940902709961,11,0.9996284246444702,1,D4,6,1,16
shuffled,42,5,1,,3,-13.498579025268555,11,1.3702167507290142e-06,39,D4,6,0,16
wrong_chain,42,5,1,,3,-3.897378921508789,11,0.019828109070658684,2,D4,6,0,16
irrelevant,42,5,1,,3,1.297719955444336,11,0.7817089557647705,1,D4,6,1,16
reversed,42,5,1,,3,8.401049613952637,11,0.9990435242652893,1,D4,6,1,16
none,43,5,1,,3,-3.780374050140381,11,0.01568700186908245,6,D4,6,0,16
correct,43,5,1,12.898314952850342,3,9.117940902709961,11,0.9996284246444702,1,D4,6,1,16
shuffled,43,5,1,,3,-13.498579025268555,11,1.3702167507290142e-06,39,D4,6,0,16
wrong_chain,43,5,1,,3,-3.897378921508789,11,0.019828109070658684,2,D4,6,0,16
irrelevant,43,5,1,,3,1.297719955444336,11,0.7817089557647705,1,D4,6,1,16
reversed,43,5,1,,3,8.401049613952637,11,0.9990435242652893,1,D4,6,1,16
none,44,5,1,,3,-3.780374050140381,11,0.01568700186908245,6,D4,6,0,16
correct,44,5,1,12.898314952850342,3,9.117940902709961,11,0.9996284246444702,1,D4,6,1,16
shuffled,44,5,1,,3,-13.498579025268555,11,1.3702167507290142e-06,39,D4,6,0,16
wrong_chain,44,5,1,,3,-3.897378921508789,11,0.019828109070658684,2,D4,6,0,16
irrelevant,44,5,1,,3,1.297719955444336,11,0.7817089557647705,1,D4,6,1,16
reversed,44,5,1,,3,8.401049613952637,11,0.9990435242652893,1,D4,6,1,16
none,45,5,1,,3,-3.780374050140381,11,0.01568700186908245,6,D4,6,0,16
correct,45,5,1,12.898314952850342,3,9.117940902709961,11,0.9996284246444702,1,D4,6,1,16
shuffled,45,5,1,,3,-13.498579025268555,11,1.3702167507290142e-06,39,D4,6,0,16
wrong_chain,45,5,1,,3,-3.897378921508789,11,0.019828109070658684,2,D4,6,0,16
irrelevant,45,5,1,,3,1.297719955444336,11,0.7817089557647705,1,D4,6,1,16
reversed,45,5,1,,3,8.401049613952637,11,0.9990435242652893,1,D4,6,1,16
none,46,5,1,,3,-3.780374050140381,11,0.01568700186908245,6,D4,6,0,16
correct,46,5,1,12.898314952850342,3,9.117940902709961,11,0.9996284246444702,1,D4,6,1,16
shuffled,46,5,1,,3,-13.498579025268555,11,1.3702167507290142e-06,39,D4,6,0,16
wrong_chain,46,5,1,,3,-3.897378921508789,11,0.019828109070658684,2,D4,6,0,16
irrelevant,46,5,1,,3,1.297719955444336,11,0.7817089557647705,1,D4,6,1,16
reversed,46,5,1,,3,8.401049613952637,11,0.9990435242652893,1,D4,6,1,16
none,47,5,1,,3,-3.780374050140381,11,0.01568700186908245,6,D4,6,0,16
correct,47,5,1,12.898314952850342,3,9.117940902709961,11,0.9996284246444702,1,D4,6,1,16
shuffled,47,5,1,,3,-13.498579025268555,11,1.3702167507290142e-06,39,D4,6,0,16
wrong_chain,47,5,1,,3,-3.897378921508789,11,0.019828109070658684,2,D4,6,0,16
irrelevant,47,5,1,,3,1.297719955444336,11,0.7817089557647705,1,D4,6,1,16
reversed,47,5,1,,3,8.401049613952637,11,0.9990435242652893,1,D4,6,1,16
none,48,6,1,,3,-4.07647180557251,11,0.013536123558878899,4,D4,6,0,16
correct,48,6,1,12.91524076461792,3,8.83876895904541,11,0.9995254278182983,1,D4,6,1,16
shuffled,48,6,1,,3,-10.199987411499023,11,3.7030862586107105e-05,14,D4,6,0,16
wrong_chain,48,6,1,,3,-4.535480499267578,11,0.010595416650176048,2,D4,6,0,16
irrelevant,48,6,1,,3,-1.9639101028442383,11,0.12286929786205292,2,D4,6,0,16
reversed,48,6,1,,3,9.848946571350098,11,0.9997696280479431,1,D4,6,1,16
none,49,6,1,,3,-4.07647180557251,11,0.013536123558878899,4,D4,6,0,16
correct,49,6,1,12.91524076461792,3,8.83876895904541,11,0.9995254278182983,1,D4,6,1,16
shuffled,49,6,1,,3,-9.936564445495605,11,4.834480205317959e-05,5,D4,6,0,16
wrong_chain,49,6,1,,3,-4.535480499267578,11,0.010595416650176048,2,D4,6,0,16
irrelevant,49,6,1,,3,-1.9639101028442383,11,0.12286929786205292,2,D4,6,0,16
reversed,49,6,1,,3,9.848946571350098,11,0.9997696280479431,1,D4,6,1,16
none,50,6,1,,3,-4.07647180557251,11,0.013536123558878899,4,D4,6,0,16
correct,50,6,1,12.91524076461792,3,8.83876895904541,11,0.9995254278182983,1,D4,6,1,16
shuffled,50,6,1,,3,-9.936564445495605,11,4.834480205317959e-05,5,D4,6,0,16
wrong_chain,50,6,1,,3,-4.535480499267578,11,0.010595416650176048,2,D4,6,0,16
irrelevant,50,6,1,,3,-1.9639101028442383,11,0.12286929786205292,2,D4,6,0,16
reversed,50,6,1,,3,9.848946571350098,11,0.9997696280479431,1,D4,6,1,16
none,51,6,1,,3,-4.07647180557251,11,0.013536123558878899,4,D4,6,0,16
correct,51,6,1,12.91524076461792,3,8.83876895904541,11,0.9995254278182983,1,D4,6,1,16
shuffled,51,6,1,,3,-10.199987411499023,11,3.7030862586107105e-05,14,D4,6,0,16
wrong_chain,51,6,1,,3,-4.535480499267578,11,0.010595416650176048,2,D4,6,0,16
irrelevant,51,6,1,,3,-1.9639101028442383,11,0.12286929786205292,2,D4,6,0,16
reversed,51,6,1,,3,9.848946571350098,11,0.9997696280479431,1,D4,6,1,16
none,52,6,1,,3,-4.07647180557251,11,0.013536123558878899,4,D4,6,0,16
correct,52,6,1,12.91524076461792,3,8.83876895904541,11,0.9995254278182983,1,D4,6,1,16
shuffled,52,6,1,,3,-9.936564445495605,11,4.834480205317959e-05,5,D4,6,0,16
wrong_chain,52,6,1,,3,-4.535480499267578,11,0.010595416650176048,2,D4,6,0,16
irrelevant,52,6,1,,3,-1.9639101028442383,11,0.12286929786205292,2,D4,6,0,16
reversed,52,6,1,,3,9.848946571350098,11,0.9997696280479431,1,D4,6,1,16
none,53,6,1,,3,-4.07647180557251,11,0.013536123558878899,4,D4,6,0,16
correct,53,6,1,12.91524076461792,3,8.83876895904541,11,0.9995254278182983,1,D4,6,1,16
shuffled,53,6,1,,3,-9.936564445495605,11,4.834480205317959e-05,5,D4,6,0,16
wrong_chain,53,6,1,,3,-4.535480499267578,11,0.010595416650176048,2,D4,6,0,16
irrelevant,53,6,1,,3,-1.9639101028442383,11,0.12286929786205292,2,D4,6,0,16
reversed,53,6,1,,3,9.848946571350098,11,0.9997696280479431,1,D4,6,1,16
none,54,6,1,,3,-4.07647180557251,11,0.013536123558878899,4,D4,6,0,16
correct,54,6,1,12.91524076461792,3,8.83876895904541,11,0.9995254278182983,1,D4,6,1,16
shuffled,54,6,1,,3,-9.936564445495605,11,4.834480205317959e-05,5,D4,6,0,16
wrong_chain,54,6,1,,3,-4.535480499267578,11,0.010595416650176048,2,D4,6,0,16
irrelevant,54,6,1,,3,-1.9639101028442383,11,0.12286929786205292,2,D4,6,0,16
reversed,54,6,1,,3,9.848946571350098,11,0.9997696280479431,1,D4,6,1,16
none,55,6,1,,3,-4.07647180557251,11,0.013536123558878899,4,D4,6,0,16
correct,55,6,1,12.91524076461792,3,8.83876895904541,11,0.9995254278182983,1,D4,6,1,16
shuffled,55,6,1,,3,-10.199987411499023,11,3.7030862586107105e-05,14,D4,6,0,16
wrong_chain,55,6,1,,3,-4.535480499267578,11,0.010595416650176048,2,D4,6,0,16
irrelevant,55,6,1,,3,-1.9639101028442383,11,0.12286929786205292,2,D4,6,0,16
reversed,55,6,1,,3,9.848946571350098,11,0.9997696280479431,1,D4,6,1,16
none,56,7,1,,3,-14.231401443481445,11,2.9757828201582015e-07,106,D4,6,0,16
correct,56,7,1,22.887428283691406,3,8.656026840209961,11,0.9991695880889893,1,D4,6,1,16
shuffled,56,7,1,,3,-7.934455871582031,11,0.0003568099346011877,4,D4,6,0,16
wrong_chain,56,7,1,,3,-0.36742687225341797,11,0.4063342213630676,2,D4,6,0,16
irrelevant,56,7,1,,3,4.834648132324219,11,0.9900381565093994,1,D4,6,1,16
reversed,56,7,1,,3,9.237500190734863,11,0.9997512698173523,1,D4,6,1,16
none,57,7,1,,3,-14.231401443481445,11,2.9757828201582015e-07,106,D4,6,0,16
correct,57,7,1,22.887428283691406,3,8.656026840209961,11,0.9991695880889893,1,D4,6,1,16
shuffled,57,7,1,,3,-7.750143527984619,11,0.0004297813284210861,3,D4,6,0,16
wrong_chain,57,7,1,,3,-0.36742687225341797,11,0.4063342213630676,2,D4,6,0,16
irrelevant,57,7,1,,3,4.834648132324219,11,0.9900381565093994,1,D4,6,1,16
reversed,57,7,1,,3,9.237500190734863,11,0.9997512698173523,1,D4,6,1,16
none,58,7,1,,3,-14.231401443481445,11,2.9757828201582015e-07,106,D4,6,0,16
correct,58,7,1,22.887428283691406,3,8.656026840209961,11,0.9991695880889893,1,D4,6,1,16
shuffled,58,7,1,,3,-7.934455871582031,11,0.0003568099346011877,4,D4,6,0,16
wrong_chain,58,7,1,,3,-0.36742687225341797,11,0.4063342213630676,2,D4,6,0,16
irrelevant,58,7,1,,3,4.834648132324219,11,0.9900381565093994,1,D4,6,1,16
reversed,58,7,1,,3,9.237500190734863,11,0.9997512698173523,1,D4,6,1,16
none,59,7,1,,3,-14.231401443481445,11,2.9757828201582015e-07,106,D4,6,0,16
correct,59,7,1,22.887428283691406,3,8.656026840209961,11,0.9991695880889893,1,D4,6,1,16
shuffled,59,7,1,,3,-7.934455871582031,11,0.0003568099346011877,4,D4,6,0,16
wrong_chain,59,7,1,,3,-0.36742687225341797,11,0.4063342213630676,2,D4,6,0,16
irrelevant,59,7,1,,3,4.834648132324219,11,0.9900381565093994,1,D4,6,1,16
reversed,59,7,1,,3,9.237500190734863,11,0.9997512698173523,1,D4,6,1,16
none,60,7,1,,3,-14.231401443481445,11,2.9757828201582015e-07,106,D4,6,0,16
correct,60,7,1,22.887428283691406,3,8.656026840209961,11,0.9991695880889893,1,D4,6,1,16
shuffled,60,7,1,,3,-7.750143527984619,11,0.0004297813284210861,3,D4,6,0,16
wrong_chain,60,7,1,,3,-0.36742687225341797,11,0.4063342213630676,2,D4,6,0,16
irrelevant,60,7,1,,3,4.834648132324219,11,0.9900381565093994,1,D4,6,1,16
reversed,60,7,1,,3,9.237500190734863,11,0.9997512698173523,1,D4,6,1,16
none,61,7,1,,3,-14.231401443481445,11,2.9757828201582015e-07,106,D4,6,0,16
correct,61,7,1,22.887428283691406,3,8.656026840209961,11,0.9991695880889893,1,D4,6,1,16
shuffled,61,7,1,,3,-7.934455871582031,11,0.0003568099346011877,4,D4,6,0,16
wrong_chain,61,7,1,,3,-0.36742687225341797,11,0.4063342213630676,2,D4,6,0,16
irrelevant,61,7,1,,3,4.834648132324219,11,0.9900381565093994,1,D4,6,1,16
reversed,61,7,1,,3,9.237500190734863,11,0.9997512698173523,1,D4,6,1,16
none,62,7,1,,3,-14.231401443481445,11,2.9757828201582015e-07,106,D4,6,0,16
correct,62,7,1,22.887428283691406,3,8.656026840209961,11,0.9991695880889893,1,D4,6,1,16
shuffled,62,7,1,,3,-7.750143527984619,11,0.0004297813284210861,3,D4,6,0,16
wrong_chain,62,7,1,,3,-0.36742687225341797,11,0.4063342213630676,2,D4,6,0,16
irrelevant,62,7,1,,3,4.834648132324219,11,0.9900381565093994,1,D4,6,1,16
reversed,62,7,1,,3,9.237500190734863,11,0.9997512698173523,1,D4,6,1,16
none,63,7,1,,3,-14.231401443481445,11,2.9757828201582015e-07,106,D4,6,0,16
correct,63,7,1,22.887428283691406,3,8.656026840209961,11,0.9991695880889893,1,D4,6,1,16
shuffled,63,7,1,,3,-7.934455871582031,11,0.0003568099346011877,4,D4,6,0,16
wrong_chain,63,7,1,,3,-0.36742687225341797,11,0.4063342213630676,2,D4,6,0,16
irrelevant,63,7,1,,3,4.834648132324219,11,0.9900381565093994,1,D4,6,1,16
reversed,63,7,1,,3,9.237500190734863,11,0.9997512698173523,1,D4,6,1,16
none,0,0,2,,3,-3.7737903594970703,11,0.022394398227334023,2,D4,6,0,16
correct,0,0,2,12.016016006469727,3,8.242225646972656,11,0.9993422627449036,1,D4,6,1,16
shuffled,0,0,2,,3,-10.955864906311035,11,1.744342989695724e-05,8,D4,6,0,16
wrong_chain,0,0,2,,3,-4.331060409545898,11,0.012940185144543648,2,D4,6,0,16
irrelevant,0,0,2,,3,-4.537640571594238,11,0.010563240386545658,2,D4,6,0,16
reversed,0,0,2,,3,8.52556037902832,11,0.9995369911193848,1,D4,6,1,16
none,1,0,2,,3,-3.7737903594970703,11,0.022394398227334023,2,D4,6,0,16
correct,1,0,2,12.016016006469727,3,8.242225646972656,11,0.9993422627449036,1,D4,6,1,16
shuffled,1,0,2,,3,-10.955864906311035,11,1.744342989695724e-05,8,D4,6,0,16
wrong_chain,1,0,2,,3,-4.331060409545898,11,0.012940185144543648,2,D4,6,0,16
irrelevant,1,0,2,,3,-4.537640571594238,11,0.010563240386545658,2,D4,6,0,16
reversed,1,0,2,,3,8.52556037902832,11,0.9995369911193848,1,D4,6,1,16
none,2,0,2,,3,-3.7737903594970703,11,0.022394398227334023,2,D4,6,0,16
