condition,depth,example_id,final_correct,generated_steps,seed,termination_correct,trajectory_exact,transition_accuracy
O1,3,15,1,4,37,1,1,1.0
O1,3,16,1,4,37,1,1,1.0
O1,3,17,1,4,37,1,1,1.0
O1,3,18,1,4,37,1,1,1.0
O1,3,19,1,4,37,1,1,1.0
O1,3,20,1,4,37,1,1,1.0
O1,3,21,1,4,37,1,1,1.0
O1,3,22,1,4,37,1,1,1.0
O1,3,23,1,4,37,1,1,1.0
O1,3,24,1,4,37,1,1,1.0
O1,3,25,1,4,37,1,1,1.0
O1,3,26,1,4,37,1,1,1.0
O1,3,27,1,4,37,1,1,1.0
O1,3,28,1,4,37,1,1,1.0
O1,3,29,1,4,37,1,1,1.0
O1,3,30,1,4,37,1,1,1.0
O1,3,31,1,4,37,1,1,1.0
O1,3,32,1,4,37,1,1,1.0
O1,3,33,1,4,37,1,1,1.0
O1,3,34,1,4,37,1,1,1.0
O1,3,35,1,4,37,1,1,1.0
O1,3,36,1,4,37,1,1,1.0
O1,3,37,1,4,37,1,1,1.0
O1,3,38,1,4,37,1,1,1.0
O1,3,39,1,4,37,1,1,1.0
O1,3,40,1,4,37,1,1,1.0
O1,3,41,1,4,37,1,1,1.0
O1,3,42,1,4,37,1,1,1.0
O1,3,43,1,4,37,1,1,1.0
O1,3,44,1,4,37,1,1,1.0
O1,3,45,1,4,37,1,1,1.0
O1,3,46,1,4,37,1,1,1.0
O1,3,47,1,4,37,1,1,1.0
O1,3,48,1,4,37,1,1,1.0
O1,3,49,1,4,37,1,1,1.0
O1,3,50,1,4,37,1,1,1.0
O1,3,51,1,4,37,1,1,1.0
O1,3,52,1,4,37,1,1,1.0
O1,3,53,1,4,37,1,1,1.0
O1,3,54,1,4,37,1,1,1.0
O1,3,55,1,4,37,1,1,1.0
O1,3,56,1,4,37,1,1,1.0
O1,3,57,1,4,37,1,1,1.0
O1,3,58,1,4,37,1,1,1.0
O1,3,59,1,4,37,1,1,1.0
O1,3,60,1,4,37,1,1,1.0
O1,3,61,1,4,37,1,1,1.0
O1,3,62,1,4,37,1,1,1.0
O1,3,63,1,4,37,1,1,1.0
O1,4,0,0,7,37,0,0,0.25
O1,4,1,0,3,37,1,0,0.25
O1,4,2,0,3,37,1,0,0.25
O1,4,3,0,3,37,1,0,0.25
O1,4,4,0,3,37,1,0,0.25
O1,4,5,0,3,37,1,0,0.25
O1,4,6,0,3,37,1,0,0.25
O1,4,7,0,2,37,1,0,0.0
O1,4,8,0,3,37,1,0,0.25
O1,4,9,0,3,37,1,0,0.25
O1,4,10,0,4,37,1,0,0.25
O1,4,11,0,3,37,1,0,0.25
O1,4,12,0,3,37,1,0,0.25
O1,4,13,0,3,37,1,0,0.25
O1,4,14,0,7,37,0,0,0.5
O1,4,15,0,7,37,0,0,0.25
O1,4,16,0,7,37,0,0,0.25
O1,4,17,0,2,37,1,0,0.25
O1,4,18,0,7,37,0,0,0.0
O1,4,19,0,3,37,1,0,0.5
O1,4,20,0,3,37,1,0,0.0
O1,4,21,0,7,37,0,0,0.25
O1,4,22,0,3,37,1,0,0.25
O1,4,23,0,3,37,1,0,0.25
O1,4,24,0,3,37,1,0,0.25
O1,4,25,0,7,37,0,0,0.25
O1,4,26,0,2,37,1,0,0.25
O1,4,27,0,2,37,1,0,0.25
O1,4,28,0,3,37,1,0,0.25
O1,4,29,0,3,37,1,0,0.25
O1,4,30,0,3,37,1,0,0.25
O1,4,31,0,3,37,1,0,0.25
O1,4,32,0,6,37,1,0,0.0
O1,4,33,0,3,37,1,0,0.25
O1,4,34,0,3,37,1,0,0.25
O1,4,35,0,3,37,1,0,0.25
O1,4,36,0,3,37,1,0,0.25
O1,4,37,0,4,37,1,0,0.25
O1,4,38,0,6,37,1,0,0.25
O1,4,39,0,6,37,1,0,0.25
O1,4,40,0,3,37,1,0,0.0
O1,4,41,0,3,37,1,0,0.25
O1,4,42,0,3,37,1,0,0.25
O1,4,43,0,3,37,1,0,0.25
O1,4,44,0,7,37,0,0,0.25
O1,4,45,0,2,37,1,0,0.25
O1,4,46,0,3,37,1,0,0.25
O1,4,47,0,7,37,0,0,0.25
O1,4,48,0,2,37,1,0,0.25
O1,4,49,0,3,37,1,0,0.25
O1,4,50,0,7,37,0,0,0.25
O1,4,51,0,7,37,0,0,0.25
O1,4,52,0,7,37,0,0,0.25
O1,4,53,0,4,37,1,0,0.25
O1,4,54,0,6,37,1,0,0.25
O1,4,55,0,3,37,1,0,0.25
O1,4,56,0,2,37,1,0,0.25
O1,4,57,0,3,37,1,0,0.25
O1,4,58,0,2,37,1,0,0.25
O1,4,59,0,3,37,1,0,0.25
O1,4,60,0,3,37,1,0,0.25
O1,4,61,0,3,37,1,0,0.25
O1,4,62,0,2,37,1,0,0.0
O1,4,63,0,3,37,1,0,0.25
O1,6,0,0,9,37,0,0,0.0
O1,6,1,0,2,37,1,0,0.16666666666666666
O1,6,2,0,2,37,1,0,0.16666666666666666
O1,6,3,0,3,37,1,0,0.16666666666666666
O1,6,4,0,6,37,1,0,0.3333333333333333
O1,6,5,0,6,37,1,0,0.16666666666666666
O1,6,6,0,3,37,1,0,0.16666666666666666
O1,6,7,0,3,37,1,0,0.16666666666666666
O1,6,8,0,9,37,0,0,0.16666666666666666
O1,6,9,0,2,37,1,0,0.16666666666666666
O1,6,10,0,2,37,1,0,0.16666666666666666
O1,6,11,0,6,37,1,0,0.16666666666666666
O1,6,12,0,6,37,1,0,0.16666666666666666
O1,6,13,0,3,37,1,0,0.16666666666666666
O1,6,14,0,6,37,1,0,0.16666666666666666
O1,6,15,0,9,37,0,0,0.16666666666666666
O1,6,16,0,6,37,1,0,0.3333333333333333
O1,6,17,0,6,37,1,0,0.16666666666666666
O1,6,18,0,6,37,1,0,0.16666666666666666
O1,6,19,0,2,37,1,0,0.16666666666666666
O1,6,20,0,6,37,1,0,0.16666666666666666
O1,6,21,0,6,37,1,0,0.3333333333333333
O1,6,22,0,6,37,1,0,0.16666666666666666
O1,6,23,0,2,37,1,0,0.16666666666666666
O1,6,24,0,2,37,1,0,0.16666666666666666
O1,6,25,0,3,37,1,0,0.16666666666666666
O1,6,26,0,2,37,1,0,0.16666666666666666
O1,6,27,0,9,37,0,0,0.16666666666666666
O1,6,28,0,6,37,1,0,0.16666666666666666
O1,6,29,0,2,37,1,0,0.16666666666666666
O1,6,30,0,6,37,1,0,0.16666666666666666
O1,6,31,0,6,37,1,0,0.16666666666666666
O1,6,32,0,6,37,1,0,0.16666666666666666
O1,6,33,0,9,37,0,0,0.16666666666666666
O1,6,34,0,6,37,1,0,0.16666666666666666
O1,6,35,0,2,37,1,0,0.16666666666666666
O1,6,36,0,2,37,1,0,0.16666666666666666
O1,6,37,0,6,37,1,0,0.16666666666666666
O1,6,38,0,6,37,1,0,0.16666666666666666
O1,6,39,0,6,37,1,0,0.16666666666666666
O1,6,40,0,2,37,1,0,0.16666666666666666
O1,6,41,0,2,37,1,0,0.16666666666666666
O1,6,42,0,9,37,0,0,0.16666666666666666
O1,6,43,0,6,37,1,0,0.16666666666666666
O1,6,44,0,3,37,1,0,0.16666666666666666
O1,6,45,0,9,37,0,0,0.16666666666666666
O1,6,46,0,6,37,1,0,0.3333333333333333
O1,6,47,0,9,37,0,0,0.16666666666666666
O1,6,48,0,9,37,0,0,0.16666666666666666
O1,6,49,0,6,37,1,0,0.16666666666666666
O1,6,50,0,9,37,0,0,0.16666666666666666
O1,6,51,0,9,37,0,0,0.16666666666666666
O1,6,52,0,6,37,1,0,0.16666666666666666
O1,6,53,0,2,37,1,0,0.16666666666666666
O1,6,54,0,9,37,0,0,0.16666666666666666
O1,6,55,0,4,37,1,0,0.16666666666666666
O1,6,56,0,2,37,1,0,0.16666666666666666
O1,6,57,0,3,37,1,0,0.16666666666666666
O1,6,58,0,9,37,0,0,0.16666666666666666
O1,6,59,0,6,37,1,0,0.16666666666666666
O1,6,60,0,9,37,0,0,0.16666666666666666
O1,6,61,0,6,37,1,0,0.16666666666666666
O1,6,62,0,3,37,1,0,0.16666666666666666
O1,6,63,0,2,37,1,0,0.16666666666666666
O1,8,0,0,4,37,1,0,0.25
O1,8,1,0,11,37,0,0,0.125
O1,8,2,0,7,37,1,0,0.125
O1,8,3,0,11,37,0,0,0.125
O1,8,4,0,8,37,1,0,0.25
O1,8,5,0,11,37,0,0,0.125
O1,8,6,0,11,37,1,0,0.125
O1,8,7,0,7,37,1,0,0.125
O1,8,8,0,11,37,1,0,0.125
O1,8,9,0,5,37,1,0,0.125
O1,8,10,0,11,37,0,0,0.0
O1,8,11,0,7,37,1,0,0.125
O1,8,12,0,8,37,1,0,0.25
O1,8,13,0,11,37,1,0,0.125
O1,8,14,0,11,37,1,0,0.0
O1,8,15,0,11,37,0,0,0.25
O1,8,16,0,8,37,1,0,0.0
O1,8,17,0,11,37,0,0,0.125
O1,8,18,0,11,37,1,0,0.125
O1,8,19,0,7,37,1,0,0.375
O1,8,20,0,11,37,1,0,0.125
O1,8,21,0,10,37,1,0,0.0
O1,8,22,0,11,37,1,0,0.25
O1,8,23,1,11,37,1,0,0.25
O1,8,24,0,11,37,1,0,0.125
O1,8,25,0,11,37,1,0,0.375
O1,8,26,0,11,37,1,0,0.125
O1,8,27,0,8,37,1,0,0.25
O1,8,28,0,11,37,1,0,0.125
O1,8,29,0,11,37,1,0,0.125
O1,8,30,0,8,37,1,0,0.125
O1,8,31,0,7,37,1,0,0.25
O1,8,32,0,2,37,1,0,0.125
O1,8,33,0,11,37,1,0,0.25
O1,8,34,0,11,37,1,0,0.375
O1,8,35,0,11,37,0,0,0.25
O1,8,36,0,11,37,0,0,0.125
O1,8,37,0,11,37,1,0,0.125
O1,8,38,0,11,37,1,0,0.125
O1,8,39,0,11,37,0,0,0.25
O1,8,40,0,11,37,1,0,0.125
O1,8,41,0,11,37,1,0,0.0
O1,8,42,0,5,37,1,0,0.0
O1,8,43,0,11,37,1,0,0.125
O1,8,44,0,3,37,1,0,0.25
O1,8,45,0,11,37,1,0,0.125
O1,8,46,0,11,37,1,0,0.125
O1,8,47,0,11,37,0,0,0.25
O1,8,48,0,11,37,1,0,0.0
O1,8,49,0,7,37,1,0,0.25
O1,8,50,0,11,37,1,0,0.0
O1,8,51,0,11,37,1,0,0.125
O1,8,52,0,11,37,1,0,0.125
O1,8,53,0,11,37,1,0,0.125
O1,8,54,0,11,37,0,0,0.25
O1,8,55,1,7,37,1,0,0.125
O1,8,56,0,11,37,0,0,0.25
O1,8,57,0,11,37,0,0,0.25
O1,8,58,0,11,37,0,0,0.125
O1,8,59,0,11,37,1,0,0.125
O1,8,60,0,11,37,1,0,0.25
O1,8,61,0,7,37,1,0,0.125
O1,8,62,1,11,37,1,0,0.125
O1,8,63,0,8,37,1,0,0.25
O2,1,0,0,7,11,1,0,0.0
O2,1,1,0,7,11,1,0,0.0
O2,1,2,0,7,11,1,0,0.0
O2,1,3,0,7,11,1,0,0.0
O2,1,4,0,7,11,1,0,0.0
O2,1,5,0,7,11,1,0,0.0
O2,1,6,0,7,11,1,0,0.0
O2,1,7,0,7,11,1,0,0.0
O2,1,8,0,7,11,1,0,0.0
O2,1,9,1,7,11,1,0,0.0
O2,1,10,0,7,11,1,0,0.0
O2,1,11,0,7,11,1,0,0.0
O2,1,12,0,7,11,1,0,0.0
O2,1,13,0,7,11,1,0,0.0
O2,1,14,1,7,11,1,0,0.0
O2,1,15,0,7,11,1,0,0.0
O2,1,16,0,7,11,1,0,0.0
O2,1,17,1,7,11,1,0,0.0
O2,1,18,0,7,11,1,0,0.0
O2,1,19,0,7,11,1,0,0.0
O2,1,20,0,7,11,1,0,0.0
O2,1,21,1,7,11,1,0,0.0
O2,1,22,0,7,11,1,0,0.0
O2,1,23,0,7,11,1,0,0.0
O2,1,24,0,7,11,1,0,0.0
O2,1,25,0,7,11,1,0,0.0
O2,1,26,0,7,11,1,0,0.0
O2,1,27,0,7,11,1,0,0.0
O2,1,28,0,7,11,1,0,0.0
O2,1,29,0,7,11,1,0,0.0
O2,1,30,0,7,11,1,0,0.0
O2,1,31,0,7,11,1,0,0.0
O2,1,32,0,7,11,1,0,0.0
O2,1,33,0,7,11,1,0,0.0
O2,1,34,0,7,11,1,0,0.0
O2,1,35,0,7,11,1,0,0.0
O2,1,36,1,7,11,1,0,0.0
O2,1,37,1,7,11,1,0,1.0
O2,1,38,0,7,11,1,0,0.0
O2,1,39,0,7,11,1,0,0.0
O2,1,40,0,7,11,1,0,0.0
O2,1,41,1,7,11,1,0,0.0
O2,1,42,1,7,11,1,0,1.0
O2,1,43,0,7,11,1,0,0.0
O2,1,44,0,7,11,1,0,0.0
O2,1,45,0,7,11,1,0,0.0
O2,1,46,0,7,11,1,0,0.0
O2,1,47,0,7,11,1,0,0.0
O2,1,48,0,7,11,1,0,0.0
O2,1,49,0,7,11,1,0,0.0
O2,1,50,1,7,11,1,0,0.0
O2,1,51,0,7,11,1,0,0.0
O2,1,52,0,7,11,1,0,0.0
O2,1,53,1,7,11,1,0,0.0
O2,1,54,1,7,11,1,0,0.0
O2,1,55,0,7,11,1,0,0.0
O2,1,56,1,7,11,1,0,0.0
O2,1,57,0,7,11,1,0,0.0
O2,1,58,1,7,11,1,0,1.0
O2,1,59,1,7,11,1,0,0.0
O2,1,60,0,7,11,1,0,0.0
O2,1,61,0,7,11,1,0,0.0
O2,1,62,0,7,11,1,0,0.0
O2,1,63,0,7,11,1,0,0.0
O2,2,0,0,9,11,1,0,0.0
O2,2,1,0,9,11,1,0,0.0
O2,2,2,0,9,11,1,0,0.0
O2,2,3,0,9,11,1,0,0.0
O2,2,4,1,9,11,1,0,0.0
O2,2,5,0,9,11,1,0,0.0
O2,2,6,0,9,11,1,0,0.0
O2,2,7,0,9,11,1,0,0.0
O2,2,8,0,9,11,1,0,0.0
O2,2,9,0,9,11,1,0,0.0
O2,2,10,0,9,11,1,0,0.0
O2,2,11,0,9,11,1,0,0.0
O2,2,12,0,9,11,1,0,0.0
O2,2,13,0,9,11,1,0,0.0
O2,2,14,0,9,11,1,0,0.0
O2,2,15,0,9,11,1,0,0.0
O2,2,16,0,9,11,1,0,0.0
O2,2,17,1,9,11,1,0,0.0
O2,2,18,0,9,11,1,0,0.0
O2,2,19,0,9,11,1,0,0.0
O2,2,20,0,9,11,1,0,0.0
O2,2,21,0,9,11,1,0,0.0
O2,2,22,0,9,11,1,0,0.0
O2,2,23,0,9,11,1,0,0.0
O2,2,24,0,9,11,1,0,0.0
O2,2,25,0,9,11,1,0,0.0
O2,2,26,0,9,11,1,0,0.0
O2,2,27,0,9,11,1,0,0.0
O2,2,28,0,9,11,1,0,0.0
O2,2,29,0,9,11,1,0,0.0
O2,2,30,0,9,11,1,0,0.0
O2,2,31,0,9,11,1,0,0.0
O2,2,32,0,9,11,1,0,0.0
O2,2,33,1,9,11,1,0,0.0
O2,2,34,0,9,11,1,0,0.0
O2,2,35,0,9,11,1,0,0.0
O2,2,36,0,9,11,1,0,0.0
O2,2,37,0,9,11,1,0,0.0
O2,2,38,0,9,11,1,0,0.0
O2,2,39,0,9,11,1,0,0.0
O2,2,40,0,9,11,1,0,0.0
O2,2,41,0,9,11,1,0,0.0
O2,2,42,0,9,11,1,0,0.0
O2,2,43,0,9,11,1,0,0.0
O2,2,44,0,9,11,1,0,0.0
O2,2,45,0,9,11,1,0,0.0
O2,2,46,0,9,11,1,0,0.0
O2,2,47,0,9,11,1,0,0.0
O2,2,48,0,9,11,1,0,0.0
O2,2,49,0,9,11,1,0,0.0
O2,2,50,0,9,11,1,0,0.0
O2,2,51,0,9,11,1,0,0.0
O2,2,52,0,9,11,1,0,0.0
O2,2,53,0,9,11,1,0,0.0
O2,2,54,0,9,11,1,0,0.0
O2,2,55,0,9,11,1,0,0.0
O2,2,56,0,9,11,1,0,0.0
O2,2,57,0,9,11,1,0,0.0
O2,2,58,0,9,11,1,0,0.0
O2,2,59,0,9,11,1,0,0.0
O2,2,60,1,9,11,1,0,0.0
O2,2,61,0,9,11,1,0,0.0
O2,2,62,0,9,11,1,0,0.0
O2,2,63,0,9,11,1,0,0.0
O2,3,0,0,11,11,1,0,0.0
O2,3,1,0,11,11,1,0,0.0
O2,3,2,1,11,11,1,0,0.0
O2,3,3,0,11,11,1,0,0.0
O2,3,4,0,10,11,1,0,0.0
O2,3,5,1,11,11,1,0,0.0
O2,3,6,0,10,11,1,0,0.3333333333333333
O2,3,7,1,11,11,1,0,0.0
O2,3,8,0,10,11,1,0,0.0
O2,3,9,0,11,11,1,0,0.0
O2,3,10,0,11,11,1,0,0.0
O2,3,11,1,11,11,1,0,0.0
O2,3,12,0,8,11,1,0,0.0
O2,3,13,0,10,11,1,0,0.0
O2,3,14,1,11,11,1,0,0.3333333333333333
O2,3,15,0,10,11,1,0,0.0
O2,3,16,1,11,11,1,0,0.3333333333333333
O2,3,17,0,6,11,1,0,0.0
O2,3,18,1,10,11,1,0,0.0
O2,3,19,0,8,11,1,0,0.0
O2,3,20,0,11,11,1,0,0.0
O2,3,21,0,10,11,1,0,0.0
O2,3,22,1,11,11,1,0,0.0
O2,3,23,0,10,11,1,0,0.0
O2,3,24,1,10,11,1,0,0.0
O2,3,25,0,11,11,1,0,0.0
O2,3,26,1,10,11,1,0,0.0
O2,3,27,0,11,11,1,0,0.0
O2,3,28,0,8,11,1,0,0.0
O2,3,29,1,11,11,1,0,0.0
O2,3,30,0,11,11,1,0,0.0
O2,3,31,0,10,11,1,0,0.0
O2,3,32,0,11,11,1,0,0.0
O2,3,33,0,10,11,1,0,0.0
O2,3,34,0,10,11,1,0,0.0
O2,3,35,0,11,11,1,0,0.0
O2,3,36,0,10,11,1,0,0.0
O2,3,37,0,10,11,1,0,0.3333333333333333
O2,3,38,1,11,11,1,0,0.0
O2,3,39,0,10,11,1,0,0.0
O2,3,40,0,10,11,1,0,0.0
O2,3,41,0,10,11,1,0,0.0
O2,3,42,0,10,11,1,0,0.0
O2,3,43,0,10,11,1,0,0.0
O2,3,44,0,8,11,1,0,0.0
O2,3,45,0,11,11,1,0,0.0
O2,3,46,0,11,11,1,0,0.0
O2,3,47,0,10,11,1,0,0.0
O2,3,48,0,11,11,1,0,0.0
O2,3,49,1,11,11,1,0,0.0
O2,3,50,0,8,11,1,0,0.0
O2,3,51,0,11,11,1,0,0.0
O2,3,52,0,11,11,1,0,0.0
O2,3,53,0,8,11,1,0,0.0
O2,3,54,0,8,11,1,0,0.0
O2,3,55,0,10,11,1,0,0.3333333333333333
O2,3,56,0,10,11,1,0,0.0
O2,3,57,1,11,11,1,0,0.0
O2,3,58,0,8,11,1,0,0.0
O2,3,59,0,10,11,1,0,0.0
O2,3,60,0,10,11,1,0,0.0
O2,3,61,1,8,11,1,0,0.0
O2,3,62,0,10,11,1,0,0.0
O2,3,63,0,10,11,1,0,0.0
O2,4,0,0,6,11,1,0,0.0
O2,4,1,0,7,11,1,0,0.0
O2,4,2,0,7,11,1,0,0.0
O2,4,3,0,7,11,1,0,0.0
O2,4,4,0,6,11,1,0,0.0
O2,4,5,0,7,11,1,0,0.0
O2,4,6,0,7,11,1,0,0.0
O2,4,7,0,6,11,1,0,0.0
O2,4,8,0,7,11,1,0,0.0
O2,4,9,0,6,11,1,0,0.0
O2,4,10,0,7,11,1,0,0.0
O2,4,11,0,6,11,1,0,0.0
O2,4,12,0,6,11,1,0,0.0
O2,4,13,0,7,11,1,0,0.0
O2,4,14,0,7,11,1,0,0.0
O2,4,15,0,6,11,1,0,0.0
O2,4,16,0,7,11,1,0,0.0
O2,4,17,0,6,11,1,0,0.0
O2,4,18,0,6,11,1,0,0.0
O2,4,19,0,7,11,1,0,0.0
O2,4,20,0,7,11,1,0,0.0
O2,4,21,0,6,11,1,0,0.0
O2,4,22,0,7,11,1,0,0.0
O2,4,23,0,7,11,1,0,0.0
O2,4,24,0,7,11,1,0,0.0
O2,4,25,0,7,11,1,0,0.0
O2,4,26,0,6,11,1,0,0.0
O2,4,27,0,7,11,1,0,0.0
O2,4,28,0,7,11,1,0,0.0
O2,4,29,0,7,11,1,0,0.0
O2,4,30,0,7,11,1,0,0.0
O2,4,31,0,7,11,1,0,0.0
O2,4,32,0,7,11,1,0,0.0
O2,4,33,0,7,11,1,0,0.0
O2,4,34,0,7,11,1,0,0.0
O2,4,35,0,7,11,1,0,0.0
O2,4,36,0,7,11,1,0,0.0
O2,4,37,0,7,11,1,0,0.0
O2,4,38,0,6,11,1,0,0.0
O2,4,39,0,6,11,1,0,0.0
O2,4,40,0,7,11,1,0,0.0
O2,4,41,0,7,11,1,0,0.0
O2,4,42,0,7,11,1,0,0.0
O2,4,43,0,6,11,1,0,0.0
O2,4,44,0,7,11,1,0,0.0
O2,4,45,0,7,11,1,0,0.0
O2,4,46,0,7,11,1,0,0.0
O2,4,47,0,6,11,1,0,0.0
O2,4,48,0,7,11,1,0,0.0
O2,4,49,0,6,11,1,0,0.0
O2,4,50,0,7,11,1,0,0.0
O2,4,51,0,7,11,1,0,0.0
O2,4,52,0,7,11,1,0,0.0
O2,4,53,0,7,11,1,0,0.0
O2,4,54,0,7,11,1,0,0.0
O2,4,55,0,7,11,1,0,0.0
O2,4,56,0,7,11,1,0,0.0
O2,4,57,0,7,11,1,0,0.0
O2,4,58,0,6,11,1,0,0.0
O2,4,59,0,7,11,1,0,0.0
O2,4,60,0,6,11,1,0,0.0
O2,4,61,0,6,11,1,0,0.0
O2,4,62,0,7,11,1,0,0.0
O2,4,63,0,7,11,1,0,0.0
O2,6,0,1,9,11,1,0,0.0
O2,6,1,0,6,11,1,0,0.0
O2,6,2,0,9,11,1,0,0.0
O2,6,3,0,9,11,1,0,0.0
O2,6,4,0,6,11,1,0,0.0
O2,6,5,0,9,11,1,0,0.0
O2,6,6,0,9,11,1,0,0.0
O2,6,7,0,9,11,1,0,0.0
O2,6,8,0,9,11,1,0,0.0
O2,6,9,0,9,11,1,0,0.0
O2,6,10,0,9,11,1,0,0.0
O2,6,11,0,6,11,1,0,0.0
O2,6,12,0,9,11,1,0,0.0
O2,6,13,0,9,11,1,0,0.0
O2,6,14,0,9,11,1,0,0.0
O2,6,15,0,9,11,1,0,0.0
O2,6,16,0,6,11,1,0,0.0
O2,6,17,0,9,11,1,0,0.0
O2,6,18,0,6,11,1,0,0.0
O2,6,19,0,9,11,1,0,0.0
O2,6,20,0,9,11,1,0,0.0
O2,6,21,0,6,11,1,0,0.0
O2,6,22,0,9,11,1,0,0.0
O2,6,23,0,9,11,1,0,0.0
O2,6,24,0,6,11,1,0,0.0
O2,6,25,0,9,11,1,0,0.0
O2,6,26,0,9,11,1,0,0.0
O2,6,27,0,9,11,1,0,0.0
O2,6,28,0,9,11,1,0,0.0
O2,6,29,0,9,11,1,0,0.0
O2,6,30,0,9,11,1,0,0.0
O2,6,31,0,19,11,0,0,0.0
O2,6,32,0,9,11,1,0,0.0
O2,6,33,0,9,11,1,0,0.0
O2,6,34,0,9,11,1,0,0.0
O2,6,35,0,6,11,1,0,0.0
O2,6,36,0,6,11,1,0,0.0
O2,6,37,0,9,11,1,0,0.0
O2,6,38,0,9,11,1,0,0.0
O2,6,39,0,9,11,1,0,0.0
O2,6,40,0,9,11,1,0,0.0
O2,6,41,0,9,11,1,0,0.0
O2,6,42,0,9,11,1,0,0.0
O2,6,43,0,9,11,1,0,0.0
O2,6,44,0,9,11,1,0,0.0
O2,6,45,0,9,11,1,0,0.0
O2,6,46,0,9,11,1,0,0.0
O2,6,47,0,9,11,1,0,0.0
O2,6,48,0,9,11,1,0,0.0
O2,6,49,0,9,11,1,0,0.0
O2,6,50,0,9,11,1,0,0.0
O2,6,51,0,9,11,1,0,0.0
O2,6,52,0,9,11,1,0,0.0
O2,6,53,0,9,11,1,0,0.0
O2,6,54,0,6,11,1,0,0.0
O2,6,55,0,9,11,1,0,0.0
O2,6,56,0,9,11,1,0,0.0
O2,6,57,0,6,11,1,0,0.0
O2,6,58,0,9,11,1,0,0.0
O2,6,59,0,9,11,1,0,0.0
O2,6,60,0,9,11,1,0,0.0
O2,6,61,0,9,11,1,0,0.0
O2,6,62,0,9,11,1,0,0.16666666666666666
O2,6,63,0,6,11,1,0,0.0
O2,8,0,0,9,11,1,0,0.0
O2,8,1,0,9,11,1,0,0.0
O2,8,2,0,9,11,1,0,0.0
O2,8,3,0,6,11,1,0,0.0
O2,8,4,0,6,11,1,0,0.0
O2,8,5,1,9,11,1,0,0.0
O2,8,6,0,17,11,1,0,0.0
O2,8,7,0,17,11,1,0,0.0
O2,8,8,0,9,11,1,0,0.0
O2,8,9,0,9,11,1,0,0.0
O2,8,10,0,9,11,1,0,0.0
O2,8,11,0,6,11,1,0,0.0
O2,8,12,0,17,11,1,0,0.0
O2,8,13,0,11,11,1,0,0.0
O2,8,14,0,9,11,1,0,0.0
O2,8,15,0,9,11,1,0,0.0
O2,8,16,0,14,11,1,0,0.0
O2,8,17,0,9,11,1,0,0.0
O2,8,18,0,17,11,1,0,0.0
O2,8,19,0,9,11,1,0,0.0
O2,8,20,0,14,11,1,0,0.0
O2,8,21,0,3,11,1,0,0.0
O2,8,22,0,9,11,1,0,0.0
O2,8,23,0,9,11,1,0,0.0
O2,8,24,0,9,11,1,0,0.0
O2,8,25,0,9,11,1,0,0.0
O2,8,26,0,9,11,1,0,0.0
O2,8,27,0,9,11,1,0,0.0
O2,8,28,0,9,11,1,0,0.0
O2,8,29,0,17,11,1,0,0.0
O2,8,30,0,3,11,1,0,0.0
O2,8,31,0,17,11,1,0,0.0
O2,8,32,0,9,11,1,0,0.0
O2,8,33,0,3,11,1,0,0.0
O2,8,34,0,9,11,1,0,0.0
O2,8,35,0,9,11,1,0,0.0
O2,8,36,0,9,11,1,0,0.0
O2,8,37,0,9,11,1,0,0.0
O2,8,38,0,17,11,1,0,0.0
O2,8,39,0,9,11,1,0,0.0
O2,8,40,0,9,11,1,0,0.0
O2,8,41,0,9,11,1,0,0.0
O2,8,42,0,9,11,1,0,0.0
O2,8,43,0,17,11,1,0,0.0
O2,8,44,0,17,11,1,0,0.0
O2,8,45,0,9,11,1,0,0.0
O2,8,46,0,3,11,1,0,0.0
O2,8,47,0,11,11,1,0,0.0
O2,8,48,0,9,11,1,0,0.0
O2,8,49,0,9,11,1,0,0.0
O2,8,50,0,6,11,1,0,0.0
O2,8,51,0,9,11,1,0,0.0
O2,8,52,0,7,11,1,0,0.0
O2,8,53,0,17,11,1,0,0.0
O2,8,54,0,14,11,1,0,0.0
O2,8,55,0,11,11,1,0,0.0
O2,8,56,0,14,11,1,0,0.0
O2,8,57,0,17,11,1,0,0.0
O2,8,58,0,9,11,1,0,0.0
O2,8,59,0,14,11,1,0,0.0
O2,8,60,0,14,11,1,0,0.0
O2,8,61,0,9,11,1,0,0.0
O2,8,62,0,9,11,1,0,0.0
O2,8,63,0,9,11,1,0,0.0
O2,1,0,0,7,23,1,0,0.0
O2,1,1,1,7,23,1,0,1.0
O2,1,2,0,7,23,1,0,0.0
O2,1,3,0,7,23,1,0,0.0
O2,1,4,1,7,23,1,0,1.0
O2,1,5,0,7,23,1,0,0.0
O2,1,6,0,7,23,1,0,0.0
O2,1,7,1,7,23,1,0,1.0
O2,1,8,0,7,23,1,0,0.0
O2,1,9,0,7,23,1,0,0.0
O2,1,10,0,7,23,1,0,0.0
O2,1,11,0,7,23,1,0,0.0
O2,1,12,0,7,23,1,0,0.0
O2,1,13,0,7,23,1,0,0.0
O2,1,14,0,7,23,1,0,0.0
O2,1,15,0,7,23,1,0,0.0
O2,1,16,0,7,23,1,0,0.0
O2,1,17,0,7,23,1,0,0.0
O2,1,18,0,7,23,1,0,0.0
O2,1,19,0,7,23,1,0,0.0
O2,1,20,0,7,23,1,0,0.0
O2,1,21,0,7,23,1,0,0.0
O2,1,22,0,7,23,1,0,0.0
