R,between_js_bits,covariance_effective_rank,covariance_trace,generator_family,layer,mean_entropy_bits,mean_target_margin,mean_target_probability,model_seed,n_realizations,nuisance_count,predictive_family_id,top1_accuracy,within_js_bits
41311.518544493854,0.7489351719964661,3.4077186851527093,6.594408974081405,binary_functor,3,0.0036483481041310975,8.399900515874227,0.9997241944074631,11,12,8,binary_functor:r0,1.0,1.8128967377218014e-05
750022579229.7534,0.7500225792297534,0.0,0.0,binary_functor,0,0.012050090357661247,-8.279197692871094,0.0002535000385250896,11,12,0,binary_functor:r1,0.0,0.0
738745926112.5706,0.7387459261125705,0.0,0.0,binary_functor,1,1.3618829250335693,1.5134963989257812,0.6956635117530823,11,12,0,binary_functor:r1,1.0,0.0
729170863115.246,0.7291708631152459,0.0,0.0,binary_functor,2,0.34095609188079834,3.7284927368164062,0.9538438320159912,11,12,0,binary_functor:r1,1.0,0.0
749628339502.7932,0.7496283395027932,0.0,0.0,binary_functor,3,0.0002961165155284107,12.039793014526367,0.999984860420227,11,12,0,binary_functor:r1,1.0,0.0
1869.5852474836804,0.7495041807206471,2.98867340637791,1.5565768340349009,binary_functor,0,0.05264054425060749,-7.237984339396159,0.0011988210450605645,11,12,4,binary_functor:r1,0.0,0.00040089328995798545
19.990213224404936,0.6473488720861117,2.9392184072644634,1.8038228078253438,binary_functor,1,1.5049699942270915,1.1841517388820648,0.6275084291895231,11,12,4,binary_functor:r1,0.9166666666666666,0.0323832900039205
35.64495507799909,0.6373380449443307,3.172740017190855,2.159347812343307,binary_functor,2,0.7431792641679446,2.5824850499629974,0.8534111231565475,11,12,4,binary_functor:r1,1.0,0.017880175288471908
196640.07027109375,0.7497225830964801,2.857512890048308,2.7107040727035,binary_functor,3,0.0005659779199049808,11.459195057551065,0.9999692340691885,11,12,4,binary_functor:r1,1.0,3.812664336739153e-06
931.4889747365557,0.7483326459313161,2.6462047928089243,3.4436880641300442,binary_functor,0,0.07616417792936166,-7.332492828369141,0.0009579889471448647,11,12,8,binary_functor:r1,0.0,0.0008033725210144972
