cumulative_fluctuation_variance,cumulative_signal,layer_i,layer_j,model_seed,nuisance_count,predictive_family_id,update_covariance
0.09137974351949994,36.42578331629436,4,6,23,4,skip_gram:r0,0.009499692085944733
0.09137974351949994,36.42578331629436,4,7,23,4,skip_gram:r0,-0.002907590606176227
0.09137974351949994,36.42578331629436,5,0,23,4,skip_gram:r0,-0.07405524485693606
0.09137974351949994,36.42578331629436,5,1,23,4,skip_gram:r0,-0.024697344462655375
0.09137974351949994,36.42578331629436,5,2,23,4,skip_gram:r0,0.028939561733392162
0.09137974351949994,36.42578331629436,5,3,23,4,skip_gram:r0,-0.002261497842648002
0.09137974351949994,36.42578331629436,5,4,23,4,skip_gram:r0,-0.006116153922586379
0.09137974351949994,36.42578331629436,5,5,23,4,skip_gram:r0,0.07856449320575903
0.09137974351949994,36.42578331629436,5,6,23,4,skip_gram:r0,0.016214998853628815
0.09137974351949994,36.42578331629436,5,7,23,4,skip_gram:r0,-0.011736751461340287
0.09137974351949994,36.42578331629436,6,0,23,4,skip_gram:r0,-0.024072181890418997
0.09137974351949994,36.42578331629436,6,1,23,4,skip_gram:r0,-0.010756134041774643
0.09137974351949994,36.42578331629436,6,2,23,4,skip_gram:r0,0.007757946318000021
0.09137974351949994,36.42578331629436,6,3,23,4,skip_gram:r0,-0.008589761355158937
0.09137974351949994,36.42578331629436,6,4,23,4,skip_gram:r0,0.009499692085944733
0.09137974351949994,36.42578331629436,6,5,23,4,skip_gram:r0,0.016214998853628815
0.09137974351949994,36.42578331629436,6,6,23,4,skip_gram:r0,0.009489172157758952
0.09137974351949994,36.42578331629436,6,7,23,4,skip_gram:r0,-0.0020490383113803655
0.09137974351949994,36.42578331629436,7,0,23,4,skip_gram:r0,0.007897261540661433
0.09137974351949994,36.42578331629436,7,1,23,4,skip_gram:r0,0.0035612661149295463
0.09137974351949994,36.42578331629436,7,2,23,4,skip_gram:r0,-0.0077548361617421815
0.09137974351949994,36.42578331629436,7,3,23,4,skip_gram:r0,0.0037055410053157666
0.09137974351949994,36.42578331629436,7,4,23,4,skip_gram:r0,-0.002907590606176227
0.09137974351949994,36.42578331629436,7,5,23,4,skip_gram:r0,-0.011736751461340287
0.09137974351949994,36.42578331629436,7,6,23,4,skip_gram:r0,-0.0020490383113803655
0.09137974351949994,36.42578331629436,7,7,23,4,skip_gram:r0,0.00415879802872179
5.861386888740251,44.36111323038737,0,0,23,4,skip_gram:r1,2.1784055864094847
5.861386888740251,44.36111323038737,0,1,23,4,skip_gram:r1,-3.1466476172314204
5.861386888740251,44.36111323038737,0,2,23,4,skip_gram:r1,0.11783194624835731
5.861386888740251,44.36111323038737,0,3,23,4,skip_gram:r1,0.27284669856840776
5.861386888740251,44.36111323038737,0,4,23,4,skip_gram:r1,0.09052205732598051
5.861386888740251,44.36111323038737,0,5,23,4,skip_gram:r1,-0.6906113806426772
5.861386888740251,44.36111323038737,0,6,23,4,skip_gram:r1,-0.669670041272928
5.861386888740251,44.36111323038737,0,7,23,4,skip_gram:r1,-0.2765154241946716
5.861386888740251,44.36111323038737,1,0,23,4,skip_gram:r1,-3.1466476172314204
5.861386888740251,44.36111323038737,1,1,23,4,skip_gram:r1,5.136444349281461
5.861386888740251,44.36111323038737,1,2,23,4,skip_gram:r1,-0.5287159115065896
5.861386888740251,44.36111323038737,1,3,23,4,skip_gram:r1,-0.43499733686814
5.861386888740251,44.36111323038737,1,4,23,4,skip_gram:r1,-0.18132930553987203
5.861386888740251,44.36111323038737,1,5,23,4,skip_gram:r1,1.479638724926562
5.861386888740251,44.36111323038737,1,6,23,4,skip_gram:r1,0.9290252380469197
5.861386888740251,44.36111323038737,1,7,23,4,skip_gram:r1,0.5826049553008323
5.861386888740251,44.36111323038737,2,0,23,4,skip_gram:r1,0.11783194624835731
5.861386888740251,44.36111323038737,2,1,23,4,skip_gram:r1,-0.5287159115065896
5.861386888740251,44.36111323038737,2,2,23,4,skip_gram:r1,0.2714186469694059
5.861386888740251,44.36111323038737,2,3,23,4,skip_gram:r1,0.05594640486961825
5.861386888740251,44.36111323038737,2,4,23,4,skip_gram:r1,0.04376579517570051
5.861386888740251,44.36111323038737,2,5,23,4,skip_gram:r1,-0.3011430144624683
5.861386888740251,44.36111323038737,2,6,23,4,skip_gram:r1,-0.03680006376659797
5.861386888740251,44.36111323038737,2,7,23,4,skip_gram:r1,-0.12065321692840703
5.861386888740251,44.36111323038737,3,0,23,4,skip_gram:r1,0.27284669856840776
5.861386888740251,44.36111323038737,3,1,23,4,skip_gram:r1,-0.43499733686814
5.861386888740251,44.36111323038737,3,2,23,4,skip_gram:r1,0.05594640486961825
5.861386888740251,44.36111323038737,3,3,23,4,skip_gram:r1,0.07166650829747072
5.861386888740251,44.36111323038737,3,4,23,4,skip_gram:r1,0.05939896776517068
5.861386888740251,44.36111323038737,3,5,23,4,skip_gram:r1,-0.08792601925513352
5.861386888740251,44.36111323038737,3,6,23,4,skip_gram:r1,-0.07093769019026944
5.861386888740251,44.36111323038737,3,7,23,4,skip_gram:r1,-0.053360598770847326
5.861386888740251,44.36111323038737,4,0,23,4,skip_gram:r1,0.09052205732598051
5.861386888740251,44.36111323038737,4,1,23,4,skip_gram:r1,-0.18132930553987203
5.861386888740251,44.36111323038737,4,2,23,4,skip_gram:r1,0.04376579517570051
5.861386888740251,44.36111323038737,4,3,23,4,skip_gram:r1,0.05939896776517068
5.861386888740251,44.36111323038737,4,4,23,4,skip_gram:r1,0.20896657578409897
5.861386888740251,44.36111323038737,4,5,23,4,skip_gram:r1,0.03439461801418941
5.861386888740251,44.36111323038737,4,6,23,4,skip_gram:r1,-0.05683825484943967
5.861386888740251,44.36111323038737,4,7,23,4,skip_gram:r1,0.054532546408319664
5.861386888740251,44.36111323038737,5,0,23,4,skip_gram:r1,-0.6906113806426772
5.861386888740251,44.36111323038737,5,1,23,4,skip_gram:r1,1.479638724926562
5.861386888740251,44.36111323038737,5,2,23,4,skip_gram:r1,-0.3011430144624683
5.861386888740251,44.36111323038737,5,3,23,4,skip_gram:r1,-0.08792601925513352
5.861386888740251,44.36111323038737,5,4,23,4,skip_gram:r1,0.03439461801418941
5.861386888740251,44.36111323038737,5,5,23,4,skip_gram:r1,1.5393728854531936
5.861386888740251,44.36111323038737,5,6,23,4,skip_gram:r1,0.3009916034080478
5.861386888740251,44.36111323038737,5,7,23,4,skip_gram:r1,0.5083012080120334
5.861386888740251,44.36111323038737,6,0,23,4,skip_gram:r1,-0.669670041272928
5.861386888740251,44.36111323038737,6,1,23,4,skip_gram:r1,0.9290252380469197
5.861386888740251,44.36111323038737,6,2,23,4,skip_gram:r1,-0.03680006376659797
5.861386888740251,44.36111323038737,6,3,23,4,skip_gram:r1,-0.07093769019026944
5.861386888740251,44.36111323038737,6,4,23,4,skip_gram:r1,-0.05683825484943967
5.861386888740251,44.36111323038737,6,5,23,4,skip_gram:r1,0.3009916034080478
5.861386888740251,44.36111323038737,6,6,23,4,skip_gram:r1,0.3230555089097503
5.861386888740251,44.36111323038737,6,7,23,4,skip_gram:r1,0.06324300670232995
5.861386888740251,44.36111323038737,7,0,23,4,skip_gram:r1,-0.2765154241946716
5.861386888740251,44.36111323038737,7,1,23,4,skip_gram:r1,0.5826049553008323
5.861386888740251,44.36111323038737,7,2,23,4,skip_gram:r1,-0.12065321692840703
5.861386888740251,44.36111323038737,7,3,23,4,skip_gram:r1,-0.053360598770847326
5.861386888740251,44.36111323038737,7,4,23,4,skip_gram:r1,0.054532546408319664
5.861386888740251,44.36111323038737,7,5,23,4,skip_gram:r1,0.5083012080120334
5.861386888740251,44.36111323038737,7,6,23,4,skip_gram:r1,0.06324300670232995
5.861386888740251,44.36111323038737,7,7,23,4,skip_gram:r1,0.25826103704937187
0.05500137238527031,32.29324452082316,0,0,23,4,skip_gram:r2,0.257433548320147
0.05500137238527031,32.29324452082316,0,1,23,4,skip_gram:r2,-0.1673945830020371
0.05500137238527031,32.29324452082316,0,2,23,4,skip_gram:r2,-0.06366840393845699
0.05500137238527031,32.29324452082316,0,3,23,4,skip_gram:r2,0.03898594652392521
0.05500137238527031,32.29324452082316,0,4,23,4,skip_gram:r2,-0.03180096370512976
0.05500137238527031,32.29324452082316,0,5,23,4,skip_gram:r2,0.09493340302684704
0.05500137238527031,32.29324452082316,0,6,23,4,skip_gram:r2,-0.15919800685324761
0.05500137238527031,32.29324452082316,0,7,23,4,skip_gram:r2,0.007044887291571782
0.05500137238527031,32.29324452082316,1,0,23,4,skip_gram:r2,-0.1673945830020371
0.05500137238527031,32.29324452082316,1,1,23,4,skip_gram:r2,0.22197313105510313
0.05500137238527031,32.29324452082316,1,2,23,4,skip_gram:r2,-0.04824716711476123
0.05500137238527031,32.29324452082316,1,3,23,4,skip_gram:r2,0.011670362054784082
0.05500137238527031,32.29324452082316,1,4,23,4,skip_gram:r2,-0.02486199744260954
0.05500137238527031,32.29324452082316,1,5,23,4,skip_gram:r2,-0.1404538180719638
0.05500137238527031,32.29324452082316,1,6,23,4,skip_gram:r2,0.19533387787859366
0.05500137238527031,32.29324452082316,1,7,23,4,skip_gram:r2,0.009470921296683213
0.05500137238527031,32.29324452082316,2,0,23,4,skip_gram:r2,-0.06366840393845699
0.05500137238527031,32.29324452082316,2,1,23,4,skip_gram:r2,-0.04824716711476123
0.05500137238527031,32.29324452082316,2,2,23,4,skip_gram:r2,0.2401503116677759
0.05500137238527031,32.29324452082316,2,3,23,4,skip_gram:r2,-0.11865827960971068
0.05500137238527031,32.29324452082316,2,4,23,4,skip_gram:r2,0.0490266826107431
0.05500137238527031,32.29324452082316,2,5,23,4,skip_gram:r2,-0.04086412331284092
0.05500137238527031,32.29324452082316,2,6,23,4,skip_gram:r2,-0.04367063409807253
0.05500137238527031,32.29324452082316,2,7,23,4,skip_gram:r2,-0.038191407716195426
0.05500137238527031,32.29324452082316,3,0,23,4,skip_gram:r2,0.03898594652392521
0.05500137238527031,32.29324452082316,3,1,23,4,skip_gram:r2,0.011670362054784082
0.05500137238527031,32.29324452082316,3,2,23,4,skip_gram:r2,-0.11865827960971068
0.05500137238527031,32.29324452082316,3,3,23,4,skip_gram:r2,0.1163980959611515
0.05500137238527031,32.29324452082316,3,4,23,4,skip_gram:r2,-0.006805340232982748
0.05500137238527031,32.29324452082316,3,5,23,4,skip_gram:r2,-0.0012380664499522193
0.05500137238527031,32.29324452082316,3,6,23,4,skip_gram:r2,-0.0007200527576390944
0.05500137238527031,32.29324452082316,3,7,23,4,skip_gram:r2,0.0023255908481587535
0.05500137238527031,32.29324452082316,4,0,23,4,skip_gram:r2,-0.03180096370512976
0.05500137238527031,32.29324452082316,4,1,23,4,skip_gram:r2,-0.02486199744260954
0.05500137238527031,32.29324452082316,4,2,23,4,skip_gram:r2,0.0490266826107431
0.05500137238527031,32.29324452082316,4,3,23,4,skip_gram:r2,-0.006805340232982748
0.05500137238527031,32.29324452082316,4,4,23,4,skip_gram:r2,0.06974219150676177
0.05500137238527031,32.29324452082316,4,5,23,4,skip_gram:r2,0.06324207958788397
0.05500137238527031,32.29324452082316,4,6,23,4,skip_gram:r2,-0.10716457122491577
0.05500137238527031,32.29324452082316,4,7,23,4,skip_gram:r2,-0.047807930994360606
0.05500137238527031,32.29324452082316,5,0,23,4,skip_gram:r2,0.09493340302684704
0.05500137238527031,32.29324452082316,5,1,23,4,skip_gram:r2,-0.1404538180719638
0.05500137238527031,32.29324452082316,5,2,23,4,skip_gram:r2,-0.04086412331284092
0.05500137238527031,32.29324452082316,5,3,23,4,skip_gram:r2,-0.0012380664499522193
0.05500137238527031,32.29324452082316,5,4,23,4,skip_gram:r2,0.06324207958788397
0.05500137238527031,32.29324452082316,5,5,23,4,skip_gram:r2,0.28182340820605783
0.05500137238527031,32.29324452082316,5,6,23,4,skip_gram:r2,-0.2873472203681641
0.05500137238527031,32.29324452082316,5,7,23,4,skip_gram:r2,-0.04022060445781376
0.05500137238527031,32.29324452082316,6,0,23,4,skip_gram:r2,-0.15919800685324761
0.05500137238527031,32.29324452082316,6,1,23,4,skip_gram:r2,0.19533387787859366
0.05500137238527031,32.29324452082316,6,2,23,4,skip_gram:r2,-0.04367063409807253
0.05500137238527031,32.29324452082316,6,3,23,4,skip_gram:r2,-0.0007200527576390944
0.05500137238527031,32.29324452082316,6,4,23,4,skip_gram:r2,-0.10716457122491577
0.05500137238527031,32.29324452082316,6,5,23,4,skip_gram:r2,-0.2873472203681641
0.05500137238527031,32.29324452082316,6,6,23,4,skip_gram:r2,0.42560486473540193
0.05500137238527031,32.29324452082316,6,7,23,4,skip_gram:r2,0.09514174166711062
0.05500137238527031,32.29324452082316,7,0,23,4,skip_gram:r2,0.007044887291571782
0.05500137238527031,32.29324452082316,7,1,23,4,skip_gram:r2,0.009470921296683213
0.05500137238527031,32.29324452082316,7,2,23,4,skip_gram:r2,-0.038191407716195426
0.05500137238527031,32.29324452082316,7,3,23,4,skip_gram:r2,0.0023255908481587535
0.05500137238527031,32.29324452082316,7,4,23,4,skip_gram:r2,-0.047807930994360606
0.05500137238527031,32.29324452082316,7,5,23,4,skip_gram:r2,-0.04022060445781376
0.05500137238527031,32.29324452082316,7,6,23,4,skip_gram:r2,0.09514174166711062
0.05500137238527031,32.29324452082316,7,7,23,4,skip_gram:r2,0.04415117806197624
0.193549356081369,36.7346875667572,0,0,23,4,binary_functor:r0,0.313380595449885
0.193549356081369,36.7346875667572,0,1,23,4,binary_functor:r0,0.07497717116447432
0.193549356081369,36.7346875667572,0,2,23,4,binary_functor:r0,-0.059678646831509294
0.193549356081369,36.7346875667572,0,3,23,4,binary_functor:r0,0.05892255414012956
0.193549356081369,36.7346875667572,0,4,23,4,binary_functor:r0,0.009530126832859503
0.193549356081369,36.7346875667572,0,5,23,4,binary_functor:r0,-0.15522555471480617
0.193549356081369,36.7346875667572,0,6,23,4,binary_functor:r0,-0.03760874386311613
0.193549356081369,36.7346875667572,0,7,23,4,binary_functor:r0,-0.010017631153693926
0.193549356081369,36.7346875667572,1,0,23,4,binary_functor:r0,0.07497717116447432
0.193549356081369,36.7346875667572,1,1,23,4,binary_functor:r0,0.060124831750230937
0.193549356081369,36.7346875667572,1,2,23,4,binary_functor:r0,-0.030645284940626218
0.193549356081369,36.7346875667572,1,3,23,4,binary_functor:r0,-0.08656532501812432
0.193549356081369,36.7346875667572,1,4,23,4,binary_functor:r0,0.06065050794925562
0.193549356081369,36.7346875667572,1,5,23,4,binary_functor:r0,-0.032413209444546905
0.193549356081369,36.7346875667572,1,6,23,4,binary_functor:r0,0.0046608080164415614
0.193549356081369,36.7346875667572,1,7,23,4,binary_functor:r0,-0.004363336872219489
0.193549356081369,36.7346875667572,2,0,23,4,binary_functor:r0,-0.059678646831509294
0.193549356081369,36.7346875667572,2,1,23,4,binary_functor:r0,-0.030645284940626218
0.193549356081369,36.7346875667572,2,2,23,4,binary_functor:r0,0.03175031527255421
0.193549356081369,36.7346875667572,2,3,23,4,binary_functor:r0,0.016182842355688495
0.193549356081369,36.7346875667572,2,4,23,4,binary_functor:r0,-0.0094693791321664
0.193549356081369,36.7346875667572,2,5,23,4,binary_functor:r0,0.02058179710283267
0.193549356081369,36.7346875667572,2,6,23,4,binary_functor:r0,0.0056532004336986574
0.193549356081369,36.7346875667572,2,7,23,4,binary_functor:r0,0.004700035162675869
0.193549356081369,36.7346875667572,3,0,23,4,binary_functor:r0,0.05892255414012956
0.193549356081369,36.7346875667572,3,1,23,4,binary_functor:r0,-0.08656532501812432
0.193549356081369,36.7346875667572,3,2,23,4,binary_functor:r0,0.016182842355688495
0.193549356081369,36.7346875667572,3,3,23,4,binary_functor:r0,0.48906279848388023
0.193549356081369,36.7346875667572,3,4,23,4,binary_functor:r0,-0.232428417396229
0.193549356081369,36.7346875667572,3,5,23,4,binary_functor:r0,-0.10555595682903503
0.193549356081369,36.7346875667572,3,6,23,4,binary_functor:r0,-0.062039154737993325
0.193549356081369,36.7346875667572,3,7,23,4,binary_functor:r0,0.018790673246065016
0.193549356081369,36.7346875667572,4,0,23,4,binary_functor:r0,0.009530126832859503
0.193549356081369,36.7346875667572,4,1,23,4,binary_functor:r0,0.06065050794925562
0.193549356081369,36.7346875667572,4,2,23,4,binary_functor:r0,-0.0094693791321664
0.193549356081369,36.7346875667572,4,3,23,4,binary_functor:r0,-0.232428417396229
0.193549356081369,36.7346875667572,4,4,23,4,binary_functor:r0,0.1373043369530933
0.193549356081369,36.7346875667572,4,5,23,4,binary_functor:r0,-0.0006338046795545696
0.193549356081369,36.7346875667572,4,6,23,4,binary_functor:r0,0.028500142947119788
0.193549356081369,36.7346875667572,4,7,23,4,binary_functor:r0,-0.0039003597291660053
0.193549356081369,36.7346875667572,5,0,23,4,binary_functor:r0,-0.15522555471480617
0.193549356081369,36.7346875667572,5,1,23,4,binary_functor:r0,-0.032413209444546905
0.193549356081369,36.7346875667572,5,2,23,4,binary_functor:r0,0.02058179710283267
0.193549356081369,36.7346875667572,5,3,23,4,binary_functor:r0,-0.10555595682903503
0.193549356081369,36.7346875667572,5,4,23,4,binary_functor:r0,-0.0006338046795545696
0.193549356081369,36.7346875667572,5,5,23,4,binary_functor:r0,0.1689168077338598
0.193549356081369,36.7346875667572,5,6,23,4,binary_functor:r0,0.02518471631248593
0.193549356081369,36.7346875667572,5,7,23,4,binary_functor:r0,-0.010463130297797432
0.193549356081369,36.7346875667572,6,0,23,4,binary_functor:r0,-0.03760874386311613
0.193549356081369,36.7346875667572,6,1,23,4,binary_functor:r0,0.0046608080164415614
0.193549356081369,36.7346875667572,6,2,23,4,binary_functor:r0,0.0056532004336986574
0.193549356081369,36.7346875667572,6,3,23,4,binary_functor:r0,-0.062039154737993325
0.193549356081369,36.7346875667572,6,4,23,4,binary_functor:r0,0.028500142947119788
0.193549356081369,36.7346875667572,6,5,23,4,binary_functor:r0,0.02518471631248593
0.193549356081369,36.7346875667572,6,6,23,4,binary_functor:r0,0.01321393524209601
0.193549356081369,36.7346875667572,6,7,23,4,binary_functor:r0,0.00016842880239147968
0.193549356081369,36.7346875667572,7,0,23,4,binary_functor:r0,-0.010017631153693926
0.193549356081369,36.7346875667572,7,1,23,4,binary_functor:r0,-0.004363336872219489
0.193549356081369,36.7346875667572,7,2,23,4,binary_functor:r0,0.004700035162675869
0.193549356081369,36.7346875667572,7,3,23,4,binary_functor:r0,0.018790673246065016
0.193549356081369,36.7346875667572,7,4,23,4,binary_functor:r0,-0.0039003597291660053
0.193549356081369,36.7346875667572,7,5,23,4,binary_functor:r0,-0.010463130297797432
0.193549356081369,36.7346875667572,7,6,23,4,binary_functor:r0,0.00016842880239147968
0.193549356081369,36.7346875667572,7,7,23,4,binary_functor:r0,0.004805597544701055
2.4360242728712795,38.067261695861816,0,0,23,4,binary_functor:r1,1.1263003665939544
2.4360242728712795,38.067261695861816,0,1,23,4,binary_functor:r1,-1.7903330057903957
2.4360242728712795,38.067261695861816,0,2,23,4,binary_functor:r1,1.0243668880743415
2.4360242728712795,38.067261695861816,0,3,23,4,binary_functor:r1,-0.026774571066804732
2.4360242728712795,38.067261695861816,0,4,23,4,binary_functor:r1,-0.27971637341535377
2.4360242728712795,38.067261695861816,0,5,23,4,binary_functor:r1,-0.1457164921583888
2.4360242728712795,38.067261695861816,0,6,23,4,binary_functor:r1,-0.08940272348122978
2.4360242728712795,38.067261695861816,0,7,23,4,binary_functor:r1,0.3176175459576839
2.4360242728712795,38.067261695861816,1,0,23,4,binary_functor:r1,-1.7903330057903957
2.4360242728712795,38.067261695861816,1,1,23,4,binary_functor:r1,3.4231380125575566
2.4360242728712795,38.067261695861816,1,2,23,4,binary_functor:r1,-1.8060313703339568
2.4360242728712795,38.067261695861816,1,3,23,4,binary_functor:r1,-0.09568061847706608
2.4360242728712795,38.067261695861816,1,4,23,4,binary_functor:r1,0.6865448752837575
2.4360242728712795,38.067261695861816,1,5,23,4,binary_functor:r1,0.39413692063905703
2.4360242728712795,38.067261695861816,1,6,23,4,binary_functor:r1,0.14629298139859448
2.4360242728712795,38.067261695861816,1,7,23,4,binary_functor:r1,-0.5634395577521625
2.4360242728712795,38.067261695861816,2,0,23,4,binary_functor:r1,1.0243668880743415
2.4360242728712795,38.067261695861816,2,1,23,4,binary_functor:r1,-1.8060313703339568
2.4360242728712795,38.067261695861816,2,2,23,4,binary_functor:r1,1.8592226654908164
2.4360242728712795,38.067261695861816,2,3,23,4,binary_functor:r1,0.12801405805533825
2.4360242728712795,38.067261695861816,2,4,23,4,binary_functor:r1,0.22118739178569574
2.4360242728712795,38.067261695861816,2,5,23,4,binary_functor:r1,-0.45001643550707815
2.4360242728712795,38.067261695861816,2,6,23,4,binary_functor:r1,-0.02647573002354875
2.4360242728712795,38.067261695861816,2,7,23,4,binary_functor:r1,0.11059618627183973
2.4360242728712795,38.067261695861816,3,0,23,4,binary_functor:r1,-0.026774571066804732
2.4360242728712795,38.067261695861816,3,1,23,4,binary_functor:r1,-0.09568061847706608
2.4360242728712795,38.067261695861816,3,2,23,4,binary_functor:r1,0.12801405805533825
2.4360242728712795,38.067261695861816,3,3,23,4,binary_functor:r1,0.17259420675795947
2.4360242728712795,38.067261695861816,3,4,23,4,binary_functor:r1,-0.13237303871554823
2.4360242728712795,38.067261695861816,3,5,23,4,binary_functor:r1,-0.1684837748714816
2.4360242728712795,38.067261695861816,3,6,23,4,binary_functor:r1,0.034514040609379175
2.4360242728712795,38.067261695861816,3,7,23,4,binary_functor:r1,-0.024194355492606213
2.4360242728712795,38.067261695861816,4,0,23,4,binary_functor:r1,-0.27971637341535377
2.4360242728712795,38.067261695861816,4,1,23,4,binary_functor:r1,0.6865448752837575
2.4360242728712795,38.067261695861816,4,2,23,4,binary_functor:r1,0.22118739178569574
2.4360242728712795,38.067261695861816,4,3,23,4,binary_functor:r1,-0.13237303871554823
2.4360242728712795,38.067261695861816,4,4,23,4,binary_functor:r1,0.9735736447841411
2.4360242728712795,38.067261695861816,4,5,23,4,binary_functor:r1,0.049483759220134794
2.4360242728712795,38.067261695861816,4,6,23,4,binary_functor:r1,0.06019419818676397
2.4360242728712795,38.067261695861816,4,7,23,4,binary_functor:r1,-0.297183695370112
2.4360242728712795,38.067261695861816,5,0,23,4,binary_functor:r1,-0.1457164921583888
2.4360242728712795,38.067261695861816,5,1,23,4,binary_functor:r1,0.39413692063905703
2.4360242728712795,38.067261695861816,5,2,23,4,binary_functor:r1,-0.45001643550707815
2.4360242728712795,38.067261695861816,5,3,23,4,binary_functor:r1,-0.1684837748714816
2.4360242728712795,38.067261695861816,5,4,23,4,binary_functor:r1,0.049483759220134794
2.4360242728712795,38.067261695861816,5,5,23,4,binary_functor:r1,0.2503686561064748
2.4360242728712795,38.067261695861816,5,6,23,4,binary_functor:r1,-0.0353769855720326
2.4360242728712795,38.067261695861816,5,7,23,4,binary_functor:r1,0.024310297317869656
2.4360242728712795,38.067261695861816,6,0,23,4,binary_functor:r1,-0.08940272348122978
2.4360242728712795,38.067261695861816,6,1,23,4,binary_functor:r1,0.14629298139859448
2.4360242728712795,38.067261695861816,6,2,23,4,binary_functor:r1,-0.02647573002354875
2.4360242728712795,38.067261695861816,6,3,23,4,binary_functor:r1,0.034514040609379175
2.4360242728712795,38.067261695861816,6,4,23,4,binary_functor:r1,0.06019419818676397
2.4360242728712795,38.067261695861816,6,5,23,4,binary_functor:r1,-0.0353769855720326
2.4360242728712795,38.067261695861816,6,6,23,4,binary_functor:r1,0.036178857166326205
2.4360242728712795,38.067261695861816,6,7,23,4,binary_functor:r1,-0.06285377475426851
2.4360242728712795,38.067261695861816,7,0,23,4,binary_functor:r1,0.3176175459576839
2.4360242728712795,38.067261695861816,7,1,23,4,binary_functor:r1,-0.5634395577521625
2.4360242728712795,38.067261695861816,7,2,23,4,binary_functor:r1,0.11059618627183973
2.4360242728712795,38.067261695861816,7,3,23,4,binary_functor:r1,-0.024194355492606213
2.4360242728712795,38.067261695861816,7,4,23,4,binary_functor:r1,-0.297183695370112
2.4360242728712795,38.067261695861816,7,5,23,4,binary_functor:r1,0.024310297317869656
2.4360242728712795,38.067261695861816,7,6,23,4,binary_functor:r1,-0.06285377475426851
2.4360242728712795,38.067261695861816,7,7,23,4,binary_functor:r1,0.1882345833772075
0.3200878410301208,31.42512877782186,0,0,23,4,binary_functor:r2,0.16071762174658835
0.3200878410301208,31.42512877782186,0,1,23,4,binary_functor:r2,-0.08418246284636002
0.3200878410301208,31.42512877782186,0,2,23,4,binary_functor:r2,-0.09472676491435722
0.3200878410301208,31.42512877782186,0,3,23,4,binary_functor:r2,-0.02414055699303693
0.3200878410301208,31.42512877782186,0,4,23,4,binary_functor:r2,0.04890148086417067
0.3200878410301208,31.42512877782186,0,5,23,4,binary_functor:r2,-0.06235308833495793
0.3200878410301208,31.42512877782186,0,6,23,4,binary_functor:r2,0.13024774546084067
0.3200878410301208,31.42512877782186,0,7,23,4,binary_functor:r2,-0.0012037579018727804
0.3200878410301208,31.42512877782186,1,0,23,4,binary_functor:r2,-0.08418246284636002
0.3200878410301208,31.42512877782186,1,1,23,4,binary_functor:r2,0.09371113850802155
0.3200878410301208,31.42512877782186,1,2,23,4,binary_functor:r2,-0.02768976123176496
0.3200878410301208,31.42512877782186,1,3,23,4,binary_functor:r2,0.020522379594226415
0.3200878410301208,31.42512877782186,1,4,23,4,binary_functor:r2,-0.073954276332243
0.3200878410301208,31.42512877782186,1,5,23,4,binary_functor:r2,0.059080691935763985
0.3200878410301208,31.42512877782186,1,6,23,4,binary_functor:r2,0.008749945127033932
0.3200878410301208,31.42512877782186,1,7,23,4,binary_functor:r2,0.0124834308537009
0.3200878410301208,31.42512877782186,2,0,23,4,binary_functor:r2,-0.09472676491435722
0.3200878410301208,31.42512877782186,2,1,23,4,binary_functor:r2,-0.02768976123176496
0.3200878410301208,31.42512877782186,2,2,23,4,binary_functor:r2,0.22421114773687528
0.3200878410301208,31.42512877782186,2,3,23,4,binary_functor:r2,0.015382228969869948
0.3200878410301208,31.42512877782186,2,4,23,4,binary_functor:r2,0.05233010516302316
0.3200878410301208,31.42512877782186,2,5,23,4,binary_functor:r2,0.003463285695915778
0.3200878410301208,31.42512877782186,2,6,23,4,binary_functor:r2,-0.2921359211182844
0.3200878410301208,31.42512877782186,2,7,23,4,binary_functor:r2,-0.041712924904624575
0.3200878410301208,31.42512877782186,3,0,23,4,binary_functor:r2,-0.02414055699303693
0.3200878410301208,31.42512877782186,3,1,23,4,binary_functor:r2,0.020522379594226415
0.3200878410301208,31.42512877782186,3,2,23,4,binary_functor:r2,0.015382228969869948
0.3200878410301208,31.42512877782186,3,3,23,4,binary_functor:r2,0.03638485907925204
0.3200878410301208,31.42512877782186,3,4,23,4,binary_functor:r2,-0.0130799418736291
0.3200878410301208,31.42512877782186,3,5,23,4,binary_functor:r2,0.00793023001397435
0.3200878410301208,31.42512877782186,3,6,23,4,binary_functor:r2,-0.08709061263103843
0.3200878410301208,31.42512877782186,3,7,23,4,binary_functor:r2,-0.016605722846076205
0.3200878410301208,31.42512877782186,4,0,23,4,binary_functor:r2,0.04890148086417067
0.3200878410301208,31.42512877782186,4,1,23,4,binary_functor:r2,-0.073954276332243
0.3200878410301208,31.42512877782186,4,2,23,4,binary_functor:r2,0.05233010516302316
0.3200878410301208,31.42512877782186,4,3,23,4,binary_functor:r2,-0.0130799418736291
0.3200878410301208,31.42512877782186,4,4,23,4,binary_functor:r2,0.19496339709546576
0.3200878410301208,31.42512877782186,4,5,23,4,binary_functor:r2,-0.08087193534709403
0.3200878410301208,31.42512877782186,4,6,23,4,binary_functor:r2,-0.1674457493710992
0.3200878410301208,31.42512877782186,4,7,23,4,binary_functor:r2,-0.06053499350543296
0.3200878410301208,31.42512877782186,5,0,23,4,binary_functor:r2,-0.06235308833495793
