final_correct,first_top1_layer,generator_family,model_seed,nuisance_count,predictive_family_id,settling_delay,stable_top1_layer,surface_identity_id,top1_reversal_count
1,2,contiguous_ngram,37,0,contiguous_ngram:r0,0,2,test:8,1
1,2,contiguous_ngram,37,4,contiguous_ngram:r0,0,2,test:8,1
1,2,contiguous_ngram,37,8,contiguous_ngram:r0,0,2,test:8,1
1,2,contiguous_ngram,37,0,contiguous_ngram:r0,0,2,test:9,1
1,2,contiguous_ngram,37,4,contiguous_ngram:r0,0,2,test:9,1
1,2,contiguous_ngram,37,8,contiguous_ngram:r0,0,2,test:9,1
1,2,contiguous_ngram,37,0,contiguous_ngram:r1,0,2,test:0,1
1,2,contiguous_ngram,37,4,contiguous_ngram:r1,0,2,test:0,1
1,2,contiguous_ngram,37,8,contiguous_ngram:r1,0,2,test:0,1
1,2,contiguous_ngram,37,0,contiguous_ngram:r1,0,2,test:1,1
1,2,contiguous_ngram,37,4,contiguous_ngram:r1,0,2,test:1,1
1,2,contiguous_ngram,37,8,contiguous_ngram:r1,0,2,test:1,1
1,2,contiguous_ngram,37,0,contiguous_ngram:r1,0,2,test:10,1
1,2,contiguous_ngram,37,4,contiguous_ngram:r1,0,2,test:10,1
1,2,contiguous_ngram,37,8,contiguous_ngram:r1,0,2,test:10,1
1,2,contiguous_ngram,37,0,contiguous_ngram:r1,0,2,test:11,1
1,2,contiguous_ngram,37,4,contiguous_ngram:r1,0,2,test:11,1
1,2,contiguous_ngram,37,8,contiguous_ngram:r1,0,2,test:11,1
1,2,contiguous_ngram,37,0,contiguous_ngram:r1,0,2,test:2,1
1,2,contiguous_ngram,37,4,contiguous_ngram:r1,0,2,test:2,1
1,2,contiguous_ngram,37,8,contiguous_ngram:r1,0,2,test:2,1
1,2,contiguous_ngram,37,0,contiguous_ngram:r1,0,2,test:3,1
1,2,contiguous_ngram,37,4,contiguous_ngram:r1,0,2,test:3,1
1,2,contiguous_ngram,37,8,contiguous_ngram:r1,0,2,test:3,1
1,2,contiguous_ngram,37,0,contiguous_ngram:r1,0,2,test:4,1
1,2,contiguous_ngram,37,4,contiguous_ngram:r1,0,2,test:4,1
1,2,contiguous_ngram,37,8,contiguous_ngram:r1,0,2,test:4,1
1,2,contiguous_ngram,37,0,contiguous_ngram:r1,0,2,test:5,1
1,2,contiguous_ngram,37,4,contiguous_ngram:r1,0,2,test:5,1
1,2,contiguous_ngram,37,8,contiguous_ngram:r1,0,2,test:5,1
1,2,contiguous_ngram,37,0,contiguous_ngram:r1,0,2,test:6,1
1,2,contiguous_ngram,37,4,contiguous_ngram:r1,0,2,test:6,1
1,2,contiguous_ngram,37,8,contiguous_ngram:r1,0,2,test:6,1
1,2,contiguous_ngram,37,0,contiguous_ngram:r1,0,2,test:7,1
1,2,contiguous_ngram,37,4,contiguous_ngram:r1,0,2,test:7,1
1,2,contiguous_ngram,37,8,contiguous_ngram:r1,0,2,test:7,1
1,2,contiguous_ngram,37,0,contiguous_ngram:r1,0,2,test:8,1
1,2,contiguous_ngram,37,4,contiguous_ngram:r1,0,2,test:8,1
1,2,contiguous_ngram,37,8,contiguous_ngram:r1,0,2,test:8,1
1,2,contiguous_ngram,37,0,contiguous_ngram:r1,0,2,test:9,1
1,2,contiguous_ngram,37,4,contiguous_ngram:r1,0,2,test:9,1
1,2,contiguous_ngram,37,8,contiguous_ngram:r1,0,2,test:9,1
0,4,contiguous_ngram,37,0,contiguous_ngram:r2,,,test:0,2
1,4,contiguous_ngram,37,4,contiguous_ngram:r2,0,4,test:0,1
1,4,contiguous_ngram,37,8,contiguous_ngram:r2,0,4,test:0,1
0,4,contiguous_ngram,37,0,contiguous_ngram:r2,,,test:1,2
1,4,contiguous_ngram,37,4,contiguous_ngram:r2,0,4,test:1,1
1,4,contiguous_ngram,37,8,contiguous_ngram:r2,0,4,test:1,1
0,4,contiguous_ngram,37,0,contiguous_ngram:r2,,,test:10,2
1,4,contiguous_ngram,37,4,contiguous_ngram:r2,0,4,test:10,1
1,4,contiguous_ngram,37,8,contiguous_ngram:r2,0,4,test:10,1
0,4,contiguous_ngram,37,0,contiguous_ngram:r2,,,test:11,2
1,4,contiguous_ngram,37,4,contiguous_ngram:r2,0,4,test:11,1
1,4,contiguous_ngram,37,8,contiguous_ngram:r2,0,4,test:11,1
0,4,contiguous_ngram,37,0,contiguous_ngram:r2,,,test:2,2
1,4,contiguous_ngram,37,4,contiguous_ngram:r2,0,4,test:2,1
1,4,contiguous_ngram,37,8,contiguous_ngram:r2,0,4,test:2,1
0,4,contiguous_ngram,37,0,contiguous_ngram:r2,,,test:3,2
1,4,contiguous_ngram,37,4,contiguous_ngram:r2,0,4,test:3,1
1,5,contiguous_ngram,37,8,contiguous_ngram:r2,0,5,test:3,1
0,4,contiguous_ngram,37,0,contiguous_ngram:r2,,,test:4,2
1,4,contiguous_ngram,37,4,contiguous_ngram:r2,0,4,test:4,1
1,4,contiguous_ngram,37,8,contiguous_ngram:r2,0,4,test:4,1
0,4,contiguous_ngram,37,0,contiguous_ngram:r2,,,test:5,2
1,4,contiguous_ngram,37,4,contiguous_ngram:r2,0,4,test:5,1
1,5,contiguous_ngram,37,8,contiguous_ngram:r2,0,5,test:5,1
0,4,contiguous_ngram,37,0,contiguous_ngram:r2,,,test:6,2
1,4,contiguous_ngram,37,4,contiguous_ngram:r2,0,4,test:6,1
1,4,contiguous_ngram,37,8,contiguous_ngram:r2,0,4,test:6,1
0,4,contiguous_ngram,37,0,contiguous_ngram:r2,,,test:7,2
1,4,contiguous_ngram,37,4,contiguous_ngram:r2,0,4,test:7,1
1,5,contiguous_ngram,37,8,contiguous_ngram:r2,0,5,test:7,1
0,4,contiguous_ngram,37,0,contiguous_ngram:r2,,,test:8,2
1,4,contiguous_ngram,37,4,contiguous_ngram:r2,0,4,test:8,1
1,4,contiguous_ngram,37,8,contiguous_ngram:r2,0,4,test:8,1
0,4,contiguous_ngram,37,0,contiguous_ngram:r2,,,test:9,2
1,4,contiguous_ngram,37,4,contiguous_ngram:r2,0,4,test:9,1
1,4,contiguous_ngram,37,8,contiguous_ngram:r2,0,4,test:9,1
1,2,skip_gram,37,0,skip_gram:r0,0,2,test:0,1
1,2,skip_gram,37,4,skip_gram:r0,0,2,test:0,1
1,2,skip_gram,37,8,skip_gram:r0,0,2,test:0,1
1,2,skip_gram,37,0,skip_gram:r0,0,2,test:1,1
1,2,skip_gram,37,4,skip_gram:r0,0,2,test:1,1
1,2,skip_gram,37,8,skip_gram:r0,0,2,test:1,1
1,2,skip_gram,37,0,skip_gram:r0,0,2,test:10,1
1,2,skip_gram,37,4,skip_gram:r0,0,2,test:10,1
1,3,skip_gram,37,8,skip_gram:r0,0,3,test:10,1
1,2,skip_gram,37,0,skip_gram:r0,0,2,test:11,1
1,2,skip_gram,37,4,skip_gram:r0,0,2,test:11,1
1,2,skip_gram,37,8,skip_gram:r0,0,2,test:11,1
1,2,skip_gram,37,0,skip_gram:r0,0,2,test:2,1
1,2,skip_gram,37,4,skip_gram:r0,0,2,test:2,1
1,2,skip_gram,37,8,skip_gram:r0,0,2,test:2,1
1,2,skip_gram,37,0,skip_gram:r0,0,2,test:3,1
1,2,skip_gram,37,4,skip_gram:r0,0,2,test:3,1
1,2,skip_gram,37,8,skip_gram:r0,0,2,test:3,1
1,2,skip_gram,37,0,skip_gram:r0,0,2,test:4,1
1,2,skip_gram,37,4,skip_gram:r0,0,2,test:4,1
1,2,skip_gram,37,8,skip_gram:r0,0,2,test:4,1
1,2,skip_gram,37,0,skip_gram:r0,0,2,test:5,1
1,2,skip_gram,37,4,skip_gram:r0,0,2,test:5,1
1,2,skip_gram,37,8,skip_gram:r0,0,2,test:5,1
1,2,skip_gram,37,0,skip_gram:r0,0,2,test:6,1
1,2,skip_gram,37,4,skip_gram:r0,0,2,test:6,1
1,2,skip_gram,37,8,skip_gram:r0,0,2,test:6,1
1,2,skip_gram,37,0,skip_gram:r0,0,2,test:7,1
1,2,skip_gram,37,4,skip_gram:r0,0,2,test:7,1
1,2,skip_gram,37,8,skip_gram:r0,0,2,test:7,1
1,2,skip_gram,37,0,skip_gram:r0,0,2,test:8,1
1,2,skip_gram,37,4,skip_gram:r0,0,2,test:8,1
1,2,skip_gram,37,8,skip_gram:r0,0,2,test:8,1
1,2,skip_gram,37,0,skip_gram:r0,0,2,test:9,1
1,2,skip_gram,37,4,skip_gram:r0,0,2,test:9,1
1,2,skip_gram,37,8,skip_gram:r0,0,2,test:9,1
1,2,skip_gram,37,0,skip_gram:r1,0,2,test:0,1
1,2,skip_gram,37,4,skip_gram:r1,0,2,test:0,1
1,2,skip_gram,37,8,skip_gram:r1,0,2,test:0,1
1,2,skip_gram,37,0,skip_gram:r1,0,2,test:1,1
1,2,skip_gram,37,4,skip_gram:r1,0,2,test:1,1
1,2,skip_gram,37,8,skip_gram:r1,0,2,test:1,1
1,2,skip_gram,37,0,skip_gram:r1,0,2,test:10,1
1,2,skip_gram,37,4,skip_gram:r1,0,2,test:10,1
1,2,skip_gram,37,8,skip_gram:r1,0,2,test:10,1
1,2,skip_gram,37,0,skip_gram:r1,0,2,test:11,1
1,2,skip_gram,37,4,skip_gram:r1,0,2,test:11,1
1,2,skip_gram,37,8,skip_gram:r1,0,2,test:11,1
1,2,skip_gram,37,0,skip_gram:r1,0,2,test:2,1
1,2,skip_gram,37,4,skip_gram:r1,0,2,test:2,1
1,2,skip_gram,37,8,skip_gram:r1,0,2,test:2,1
1,2,skip_gram,37,0,skip_gram:r1,0,2,test:3,1
1,2,skip_gram,37,4,skip_gram:r1,0,2,test:3,1
1,2,skip_gram,37,8,skip_gram:r1,0,2,test:3,1
1,2,skip_gram,37,0,skip_gram:r1,0,2,test:4,1
1,2,skip_gram,37,4,skip_gram:r1,0,2,test:4,1
1,2,skip_gram,37,8,skip_gram:r1,0,2,test:4,1
1,2,skip_gram,37,0,skip_gram:r1,0,2,test:5,1
1,2,skip_gram,37,4,skip_gram:r1,0,2,test:5,1
1,2,skip_gram,37,8,skip_gram:r1,0,2,test:5,1
1,2,skip_gram,37,0,skip_gram:r1,0,2,test:6,1
1,2,skip_gram,37,4,skip_gram:r1,0,2,test:6,1
1,2,skip_gram,37,8,skip_gram:r1,0,2,test:6,1
1,2,skip_gram,37,0,skip_gram:r1,0,2,test:7,1
1,2,skip_gram,37,4,skip_gram:r1,0,2,test:7,1
1,2,skip_gram,37,8,skip_gram:r1,0,2,test:7,1
1,2,skip_gram,37,0,skip_gram:r1,0,2,test:8,1
1,2,skip_gram,37,4,skip_gram:r1,0,2,test:8,1
1,2,skip_gram,37,8,skip_gram:r1,0,2,test:8,1
1,2,skip_gram,37,0,skip_gram:r1,0,2,test:9,1
1,2,skip_gram,37,4,skip_gram:r1,0,2,test:9,1
1,2,skip_gram,37,8,skip_gram:r1,0,2,test:9,1
1,4,skip_gram,37,0,skip_gram:r2,0,4,test:0,1
1,5,skip_gram,37,4,skip_gram:r2,0,5,test:0,1
1,6,skip_gram,37,8,skip_gram:r2,0,6,test:0,1
1,4,skip_gram,37,0,skip_gram:r2,0,4,test:1,1
1,5,skip_gram,37,4,skip_gram:r2,0,5,test:1,1
1,6,skip_gram,37,8,skip_gram:r2,0,6,test:1,1
1,4,skip_gram,37,0,skip_gram:r2,0,4,test:10,1
1,4,skip_gram,37,4,skip_gram:r2,0,4,test:10,1
1,5,skip_gram,37,8,skip_gram:r2,0,5,test:10,1
1,4,skip_gram,37,0,skip_gram:r2,0,4,test:11,1
1,4,skip_gram,37,4,skip_gram:r2,0,4,test:11,1
1,5,skip_gram,37,8,skip_gram:r2,0,5,test:11,1
1,4,skip_gram,37,0,skip_gram:r2,0,4,test:2,1
1,4,skip_gram,37,4,skip_gram:r2,0,4,test:2,1
1,5,skip_gram,37,8,skip_gram:r2,0,5,test:2,1
1,4,skip_gram,37,0,skip_gram:r2,0,4,test:3,1
1,4,skip_gram,37,4,skip_gram:r2,0,4,test:3,1
1,5,skip_gram,37,8,skip_gram:r2,0,5,test:3,1
1,4,skip_gram,37,0,skip_gram:r2,0,4,test:4,1
1,4,skip_gram,37,4,skip_gram:r2,0,4,test:4,1
1,5,skip_gram,37,8,skip_gram:r2,0,5,test:4,1
1,4,skip_gram,37,0,skip_gram:r2,0,4,test:5,1
1,4,skip_gram,37,4,skip_gram:r2,0,4,test:5,1
1,5,skip_gram,37,8,skip_gram:r2,0,5,test:5,1
1,4,skip_gram,37,0,skip_gram:r2,0,4,test:6,1
1,4,skip_gram,37,4,skip_gram:r2,0,4,test:6,1
1,6,skip_gram,37,8,skip_gram:r2,0,6,test:6,1
1,4,skip_gram,37,0,skip_gram:r2,0,4,test:7,1
1,4,skip_gram,37,4,skip_gram:r2,0,4,test:7,1
1,5,skip_gram,37,8,skip_gram:r2,0,5,test:7,1
1,4,skip_gram,37,0,skip_gram:r2,0,4,test:8,1
1,4,skip_gram,37,4,skip_gram:r2,0,4,test:8,1
1,5,skip_gram,37,8,skip_gram:r2,0,5,test:8,1
1,4,skip_gram,37,0,skip_gram:r2,0,4,test:9,1
1,4,skip_gram,37,4,skip_gram:r2,0,4,test:9,1
1,6,skip_gram,37,8,skip_gram:r2,0,6,test:9,1
