R,between_family_JS,boundary,chi_representation,class_centroid_separation,correct_target_signal,depth_index,fluctuation_variance,fraction_stably_top1,fraction_top1,generator_family,margin_snr,mean_output_entropy,mean_target_logprob,mean_target_margin,mean_target_probability,mean_target_rank,model_seed,n_realizations,nuisance_count,predictive_family_id,q_representation,representation_covariance_trace,robust_margin_snr,var_target_margin,var_target_probability,within_family_JS
6738.118703059343,0.7499428284730564,layer0_post_sa,0.009720520370586516,57.99777614621592,-19.060794512430828,1,2.245483590336142,0.0,0.0,contiguous_ngram,-12.719969079834003,0.004445109247171786,-19.061128457387287,-19.060794512430828,1.3160580454122753e-08,23.583333333333332,23,12,4,contiguous_ngram:r1,0.5637685644780086,1.2866361639065498,-9.568820833564201,2.245483590336142,3.0383107196096484e-16,0.00011129854808472816
89.7868474927555,0.7283669808801503,layer0_post_block,0.008972376629225518,65.92173546025685,4.5397632122039795,2,1.41932362405584,1.0,1.0,contiguous_ngram,3.8105922861676533,0.21609844826161861,-0.032953053868065275,4.5397632122039795,0.9684674094120661,1.0,23,12,4,contiguous_ngram:r1,0.5914746386015957,1.3319757032155675,5.867806213862967,1.41932362405584,0.0017718139110087727,0.008112179024204174
984285.4296728439,0.7499513840197236,layer1_post_sa,0.009769967925324573,99.92235277202485,13.038299401601156,3,0.8842799463054415,1.0,1.0,contiguous_ngram,13.865197464689473,0.00011466793345486319,-5.6227293422731845e-06,13.038299401601156,0.9999943772951762,1.0,23,12,4,contiguous_ngram:r1,0.9762381816056498,1.9550928032667103,11.064582695387836,0.8842799463054415,1.886124926276159e-11,7.619247033545868e-07
43262426.93681129,0.7498954500127661,layer1_post_block,0.00968846060860402,146.57769131515062,17.246498743693035,4,1.0032927531980078,1.0,1.0,contiguous_ngram,17.21817435547922,2.8331719477137085e-06,-6.953875934338309e-08,17.246498743693035,0.9999999304612478,1.0,23,12,4,contiguous_ngram:r1,1.4201121884069565,3.0394510976810913,21.955835682000522,1.0032927531980078,1.1519404958534958e-14,1.7333642680473212e-08
10600797.663929543,0.7499986617691025,layer2_post_sa,0.007797383122992842,220.0255414180325,16.33753800392151,5,4.043610792877954,1.0,1.0,contiguous_ngram,8.124599032714453,7.266746995545266e-06,-3.079574379209286e-07,16.33753800392151,0.9999996920426687,1.0,23,12,4,contiguous_ngram:r1,1.7156234432803292,4.183159362505004,14.32580132522394,4.043610792877954,1.355414097457524e-13,7.074926675763853e-08
312082.35086859635,0.7499811320321494,layer2_post_block,0.008765005831676557,368.16150849412924,13.815311034520468,6,5.591004084791324,1.0,1.0,contiguous_ngram,5.842729250966632,0.0001727324833543283,-8.662629880973327e-06,13.815311034520468,0.9999913374582926,1.0,23,12,4,contiguous_ngram:r1,3.226937768949881,9.02597671741021,6.20836353636349,5.591004084791324,1.1031585073038569e-10,2.4031513795790788e-06
268814.8404844985,0.7499651496879995,layer3_post_sa,0.011222592586162084,269.35765270037246,12.864559968312582,7,5.237116779670665,1.0,1.0,contiguous_ngram,5.621455878120646,0.000223499664106915,-1.1921080973327966e-05,12.864559968312582,0.9999880790710449,1.0,23,12,4,contiguous_ngram:r1,3.0228911962212215,8.062722267767269,6.579288597543715,5.237116779670665,1.7675977853121532e-10,2.789894889494567e-06
4234.286327531241,0.7495871904726521,layer3_post_block,0.01504336095688349,418.70999757253344,9.722901026407877,8,5.023738316333422,1.0,1.0,contiguous_ngram,4.337928204538414,0.010712010530217716,-0.0007497135184308945,9.722901026407877,0.9992508739233017,1.0,23,12,4,contiguous_ngram:r1,6.29880562973943,16.52111092401259,5.185182477358403,5.023738316333422,6.679031030869127e-07,0.00017702798830557392
74999992.33315006,0.7499999233315007,pre_sa,0.0,66.79950211142044,-29.219970703125,0,0.0,0.0,0.0,contiguous_ngram,-292199.70703125,1.3499890883394983e-05,-29.219970703125,-29.219970703125,2.041398056455354e-13,48.0,23,12,8,contiguous_ngram:r1,0.0,0.0,-2921997070.3125,0.0,0.0,0.0
59720.20234194265,0.7499837952423024,layer0_post_sa,0.029737935971670664,58.51861348077383,-18.90710671742757,1,1.8443522551565505,0.0,0.0,contiguous_ngram,-13.922048384743615,0.0007666305064049084,-18.907150904337566,-18.90710671742757,1.2510804730155497e-08,21.583333333333332,23,12,8,contiguous_ngram:r1,1.740222780842196,1.2700990370604244,-11.592044451940497,1.8443522551565505,1.919527175725212e-16,1.2558292936585956e-05
176.94945843661338,0.8003835763901375,layer0_post_block,0.02956669686300627,63.88764542179241,5.245575984319051,2,1.9602026856223689,1.0,1.0,contiguous_ngram,3.7466462619721326,0.1392943300306797,-0.018467993698626135,5.245575984319051,0.9819397230943044,1.0,23,12,8,contiguous_ngram:r1,1.8889466454773667,1.3070224270763102,2.9392297713493507,1.9602026856223689,0.0004994358797569752,0.004523232698543974
5343771.3766852375,0.7498509921732674,layer1_post_sa,0.026199788486579403,99.81059176311884,15.531985521316528,3,1.4040370136481422,1.0,1.0,contiguous_ngram,13.10803815954698,1.3872334212313339e-05,-5.960469309229666e-07,15.531985521316528,0.9999994039535522,1.0,23,12,8,contiguous_ngram:r1,2.615016392914038,2.2581710174316028,13.314176930443411,1.4040370136481422,6.536993168992922e-13,1.4032243135341672e-07
74949506.06273223,0.7494950606273224,layer1_post_block,0.02612044306566116,143.9239718341729,20.05426534016927,4,0.8669433017152407,1.0,1.0,contiguous_ngram,21.538299246029805,1.8760469266965174e-07,0.0,20.05426534016927,1.0,1.0,23,12,8,contiguous_ngram:r1,3.759357912078334,4.866025772987504,28.39390361750989,0.8669433017152407,0.0,1.192849847427478e-09
74999746.69559173,0.7499974669559173,layer2_post_sa,0.027166441873850602,191.50401886983033,20.163996537526447,5,1.777887687904915,1.0,1.0,contiguous_ngram,15.12252989681871,3.3814909864797e-07,-9.934107462565104e-09,20.163996537526447,0.9999999900658926,1.0,23,12,8,contiguous_ngram:r1,5.202482797236034,5.1778016797718305,21.015459689132122,1.777887687904915,1.1842378929335e-15,5.374513934185411e-09
382200.312699968,0.7499928493258079,layer2_post_block,0.03378321002764552,293.1687897530453,15.538077513376871,6,4.143720355256074,1.0,1.0,contiguous_ngram,7.633119539100501,7.230069944341722e-05,-3.5961984607979502e-06,15.538077513376871,0.9999964038530985,1.0,23,12,8,contiguous_ngram:r1,9.90418279777778,12.370751408487573,9.232082092468701,4.143720355256074,9.808805619589599e-11,1.9623030761739894e-06
285641.78564335965,0.7499827361664226,layer3_post_sa,0.03517485327006069,231.75199193550594,15.373931884765625,7,4.842233890808612,1.0,1.0,contiguous_ngram,6.986538725095525,8.639199170090706e-05,-4.549907406688665e-06,15.373931884765625,0.9999954501787821,1.0,23,12,8,contiguous_ngram:r1,8.15184231137571,12.204156629877753,10.235996232874117,4.842233890808612,1.655250212989455e-10,2.6256058247122834e-06
2911.7023700074187,0.7498167770838029,layer3_post_block,0.0524860149506364,332.69500960067575,10.949796676635742,8,4.895961428118343,1.0,1.0,contiguous_ngram,4.948653667675878,0.006689875835642549,-0.0005014492895962045,10.949796676635742,0.9994994203249613,1.0,23,12,8,contiguous_ngram:r1,17.46183524790319,25.291575225757718,5.209864929319316,4.895961428118343,1.6185793601301044e-06,0.0002575183455587504
74999991.8144413,0.749999918144413,pre_sa,0.0,66.79950211142044,-20.50347328186035,0,0.0,0.0,0.0,contiguous_ngram,-205034.73281860352,0.004869516473263502,-20.503822326660156,-20.50347328186035,1.2453835740444674e-09,28.0,23,12,0,contiguous_ngram:r2,0.0,0.0,-2050347328.1860352,0.0,0.0,0.0
74998156.06512412,0.7499815606512412,layer0_post_sa,0.0,56.40013822742686,-10.687280654907227,1,0.0,0.0,0.0,contiguous_ngram,-106872.80654907227,0.02413141541182995,-10.689351081848145,-10.687280654907227,2.278629290231038e-05,6.0,23,12,0,contiguous_ngram:r2,0.0,0.0,-1068728065.4907227,0.0,0.0,0.0
73949139.67744786,0.7394913967744785,layer0_post_block,0.0,64.07027834119553,1.2163162231445312,2,0.0,1.0,1.0,contiguous_ngram,12163.162231445312,1.3493294715881348,-0.4189341366291046,1.2163162231445312,0.6577475070953369,1.0,23,12,0,contiguous_ngram:r2,0.0,0.0,121631622.31445312,0.0,0.0,0.0
75137093.33858807,0.7513709333858808,layer1_post_sa,0.0,96.17651540209152,4.717771530151367,3,0.0,1.0,1.0,contiguous_ngram,47177.71530151367,0.26436540484428406,-0.029393130913376808,4.717771530151367,0.9710346460342407,1.0,23,12,0,contiguous_ngram:r2,0.0,0.0,471777153.0151367,0.0,0.0,0.0
74997662.43517707,0.7499766243517707,layer1_post_block,0.0,139.98658694394874,5.363503456115723,4,0.0,1.0,1.0,contiguous_ngram,53635.03456115723,0.10116330534219742,-0.009603752754628658,5.363503456115723,0.9904422163963318,1.0,23,12,0,contiguous_ngram:r2,0.0,0.0,536350345.61157227,0.0,0.0,0.0
74999855.96911576,0.7499985596911576,layer2_post_sa,0.0,211.3373387665796,14.48611831665039,5,0.0,1.0,1.0,contiguous_ngram,144861.1831665039,3.708649819600396e-05,-1.4305124977909145e-06,14.48611831665039,0.9999985694885254,1.0,23,12,0,contiguous_ngram:r2,0.0,0.0,1448611831.665039,0.0,0.0,0.0
74999872.84115501,0.7499987284115501,layer2_post_block,0.0,324.65194928964763,16.48180389404297,6,0.0,1.0,1.0,contiguous_ngram,164818.0389404297,3.4791639791365014e-06,-1.1920928955078125e-07,16.48180389404297,0.9999998807907104,1.0,23,12,0,contiguous_ngram:r2,0.0,0.0,1648180389.4042969,0.0,0.0,0.0
74999283.05003326,0.7499928305003326,layer3_post_sa,0.0,256.2626287795263,13.453629493713379,7,0.0,1.0,1.0,contiguous_ngram,134536.2949371338,3.8755755667807534e-05,-1.7881409348774469e-06,13.453629493713379,0.9999982118606567,1.0,23,12,0,contiguous_ngram:r2,0.0,0.0,1345362949.371338,0.0,0.0,0.0
74985272.1623658,0.7498527216236579,layer3_post_block,0.0,387.1584137748024,10.245094299316406,8,0.0,1.0,1.0,contiguous_ngram,102450.94299316406,0.0006829956546425819,-4.0651193558005616e-05,10.245094299316406,0.9999593496322632,1.0,23,12,0,contiguous_ngram:r2,0.0,0.0,1024509429.9316406,0.0,0.0,0.0
74999991.8144413,0.749999918144413,pre_sa,0.0,66.79950211142044,-20.50347328186035,0,0.0,0.0,0.0,contiguous_ngram,-205034.73281860352,0.004869516473263502,-20.503822326660156,-20.50347328186035,1.2453835740444674e-09,28.0,23,12,4,contiguous_ngram:r2,0.0,0.0,-2050347328.1860352,0.0,0.0,0.0
5467.013705908611,0.7499529389745331,layer0_post_sa,0.009720520370586516,57.99777614621592,-10.752185185750326,1,0.5373316283397193,0.0,0.0,contiguous_ngram,-14.66815630776543,0.03199173122023543,-10.755085627237955,-10.752185185750326,2.7276420951238833e-05,5.833333333333333,23,12,4,contiguous_ngram:r2,0.5637685644780086,0.40475808227601195,-26.408130446995,0.5373316283397193,5.38028066965751e-10,0.00013717780479752644
70.4846358861936,0.7301076665667006,layer0_post_block,0.008972376629225518,65.92173546025685,1.6771305402119954,2,0.28703419554417586,1.0,1.0,contiguous_ngram,3.130401480770647,1.2059472004572551,-0.3225415274500847,1.6771305402119954,0.7292353908220927,1.0,23,12,4,contiguous_ngram:r2,0.5914746386015957,0.422886596010009,4.1328939503448465,0.28703419554417586,0.007223845623959999,0.010358394526511452
917.2457770752245,0.7511960957589241,layer1_post_sa,0.009769967925324573,99.92235277202485,4.233816305796306,3,0.0644202466204881,1.0,1.0,contiguous_ngram,16.680950205076375,0.3102441330750783,-0.03697874381517371,4.233816305796306,0.9637082119782766,1.0,23,12,4,contiguous_ngram:r2,0.9762381816056498,0.6621267144106475,15.094932028637814,0.0644202466204881,2.43764163025894e-05,0.0008189692605118612
1137.1512114430016,0.7501493109995456,layer1_post_block,0.00968846060860402,146.57769131515062,5.179293553034465,4,0.11258476692893109,1.0,1.0,contiguous_ngram,15.435855022482224,0.17224728936950365,-0.017401401807243626,5.179293553034465,0.982760081688563,1.0,23,12,4,contiguous_ngram:r2,1.4201121884069565,0.7820511067239706,14.354100723877185,0.11258476692893109,2.346342951064388e-05,0.0006596741958772877
1670724.944508886,0.7499947491866692,layer2_post_sa,0.007797383122992842,220.0255414180325,12.97997236251831,5,0.34297078901487443,1.0,1.0,contiguous_ngram,22.16384963520339,0.0001290093356753156,-6.109500058452492e-06,12.97997236251831,0.9999938905239105,1.0,23,12,4,contiguous_ngram:r2,1.7156234432803292,1.0922941086489044,19.55240145945222,0.34297078901487443,1.1529201835649225e-11,4.489037837446858e-07
10216692.398351057,0.7499872017705118,layer2_post_block,0.008765005831676557,368.16150849412924,15.735548496246338,6,0.45153419455685007,1.0,1.0,contiguous_ngram,23.41728591494787,1.3378695787954106e-05,-4.967055981334548e-07,15.735548496246338,0.9999995032946268,1.0,23,12,4,contiguous_ngram:r2,3.226937768949881,1.803387289252934,24.586620549655002,0.45153419455685007,2.295268352485657e-13,7.340802409707054e-08
8311057.481088699,0.7499749746272336,layer3_post_sa,0.011222592586162084,269.35765270037246,13.958133776982626,7,0.4464390264611142,1.0,1.0,contiguous_ngram,20.89037688963442,3.494281812284802e-05,-1.5199198439101262e-06,13.958133776982626,0.9999984800815582,1.0,23,12,4,contiguous_ngram:r2,3.0228911962212215,1.8189688857168502,23.00417916481019,0.4464390264611142,5.300002860828747e-13,9.023821292702591e-08
491744.12178188376,0.7496213363686655,layer3_post_block,0.01504336095688349,418.70999757253344,11.086150407791138,8,0.5815364857446226,1.0,1.0,contiguous_ngram,14.53758539685204,0.00036195688153384253,-2.0861921257164795e-05,11.086150407791138,0.9999791383743286,1.0,23,12,4,contiguous_ngram:r2,6.29880562973943,4.350244022064617,12.449378339249844,0.5815364857446226,1.702822125728496e-10,1.524413415766594e-06
74999991.8144413,0.749999918144413,pre_sa,0.0,66.79950211142044,-20.50347328186035,0,0.0,0.0,0.0,contiguous_ngram,-205034.73281860352,0.004869516473263502,-20.503822326660156,-20.50347328186035,1.2453835740444674e-09,28.0,23,12,8,contiguous_ngram:r2,0.0,0.0,-2050347328.1860352,0.0,0.0,0.0
138.5413250982808,0.7507691452578996,layer0_post_sa,0.029737935971670664,58.51861348077383,-12.182344913482666,1,4.031385385751739,0.0,0.0,contiguous_ngram,-6.0674154378121905,0.20596853193516532,-12.21387243270874,-12.182344913482666,1.3666841477781114e-05,9.666666666666666,23,12,8,contiguous_ngram:r2,1.740222780842196,1.6688393741706853,-7.406002644247451,4.031385385751739,2.0794534060140468e-10,0.0054190989203063145
9.735683015193883,0.7500330043767803,layer0_post_block,0.02956669686300627,63.88764542179241,-0.4690047899881999,2,2.156982684575241,0.25,0.3333333333333333,contiguous_ngram,-0.3193404609505178,1.6579568485418956,-1.4101044945418835,-0.4690047899881999,0.3352457612442474,2.0833333333333335,23,12,8,contiguous_ngram:r2,1.8889466454773667,1.9448077286485064,-0.4225751392135229,2.156982684575241,0.04778746638757201,0.07703958758787133
19.440831406120104,0.7611635206913214,layer1_post_sa,0.026199788486579403,99.81059176311884,1.723300298055013,3,0.8385394085223996,0.9166666666666666,1.0,contiguous_ngram,1.881911610426357,1.4619991307457287,-0.40528150523702305,1.723300298055013,0.6841842159628868,1.0,23,12,8,contiguous_ngram:r2,2.615016392914038,2.6547932249258777,2.157037576162984,0.8385394085223996,0.02551016781223631,0.03915282761269675
13.193119580403938,0.7606641501613056,layer1_post_block,0.02612044306566116,143.9239718341729,1.9098485310872395,4,2.1543189691843563,0.9166666666666666,0.9166666666666666,contiguous_ngram,1.301199600356678,1.2737454225619633,-0.3862074917803208,1.9098485310872395,0.712623822192351,1.0833333333333333,23,12,8,contiguous_ngram:r2,3.759357912078334,3.1166635033981294,1.0388009770142508,2.1543189691843563,0.04490375819239929,0.057656124885818415
4975.321990055852,0.7504042415234105,layer2_post_sa,0.027166441873850602,191.50401886983033,10.205756505330404,5,3.205443044591833,1.0,1.0,contiguous_ngram,5.7003453725165665,0.004976972538618914,-0.0003576944037604335,10.205756505330404,0.9996425459782282,1.0,23,12,8,contiguous_ngram:r2,5.202482797236034,5.136219047378684,6.1448008373130705,3.205443044591833,3.8453050648023396e-07,0.00015082526176662315
9645.567934764997,0.7500363305748612,layer2_post_block,0.03378321002764552,293.1687897530453,12.548056443532309,6,6.901819109397916,1.0,1.0,contiguous_ngram,4.776333872042198,0.0021643897655773494,-0.0001472039423096779,12.548056443532309,0.9998528560002645,1.0,23,12,8,contiguous_ngram:r2,9.90418279777778,9.267362380011107,5.783009187865698,6.901819109397916,1.0707688882362301e-07,7.775968565537193e-05
230048.28314047502,0.7499902628022324,layer3_post_sa,0.03517485327006069,231.75199193550594,12.817104975382486,7,1.3010922575665036,1.0,1.0,contiguous_ngram,11.236625155170524,0.00022184408044267911,-1.1523726338206567e-05,12.817104975382486,0.9999884764353434,1.0,23,12,8,contiguous_ngram:r2,8.15184231137571,7.6705818134865815,9.22890883875787,1.3010922575665036,2.0736823705991612e-10,3.260142838554738e-06
230417.11599153184,0.7498653450537753,layer3_post_block,0.0524860149506364,332.69500960067575,11.040674448013306,8,0.7630026741471118,1.0,1.0,contiguous_ngram,12.639577912937858,0.00043084765153859433,-2.530266245533615e-05,11.040674448013306,0.9999746978282928,1.0,23,12,8,contiguous_ngram:r2,17.46183524790319,18.979096138972537,11.681326431072533,0.7630026741471118,3.7196815324850007e-10,3.2543821314096037e-06
74999997.84117548,0.7499999784117548,pre_sa,0.0,66.79950211142044,-26.617839813232422,0,0.0,0.0,0.0,skip_gram,-266178.3981323242,1.413531776961463e-06,-26.617839813232422,-26.617839813232422,2.7543494828669024e-12,21.0,23,12,0,skip_gram:r0,0.0,0.0,-2661783981.323242,0.0,0.0,0.0
74998774.9045438,0.7499877490454381,layer0_post_sa,0.0,56.40013822742686,-10.45932674407959,1,0.0,0.0,0.0,skip_gram,-104593.2674407959,0.0007248013862408698,-10.459368705749512,-10.45932674407959,2.867833427444566e-05,2.0,23,12,0,skip_gram:r0,0.0,0.0,-1045932674.407959,0.0,0.0,0.0
75008644.74726519,0.7500864474726519,layer0_post_block,0.0,64.07027834119553,0.8005523681640625,2,0.0,0.0,1.0,skip_gram,8005.523681640625,0.8976178765296936,-0.3712766468524933,0.8005523681640625,0.6898530721664429,1.0,23,12,0,skip_gram:r0,0.0,0.0,80055236.81640625,0.0,0.0,0.0
75543925.06928964,0.7554392506928964,layer1_post_sa,0.0,96.17651540209152,-3.428903579711914,3,0.0,0.0,0.0,skip_gram,-34289.03579711914,0.4498683214187622,-3.5049521923065186,-3.428903579711914,0.03004821203649044,3.0,23,12,0,skip_gram:r0,0.0,0.0,-342890357.9711914,0.0,0.0,0.0
75025684.86419643,0.7502568486419643,layer1_post_block,0.0,139.98658694394874,3.5544071197509766,4,0.0,0.0,1.0,skip_gram,35544.071197509766,0.26012346148490906,-0.03786342591047287,3.5544071197509766,0.9628444314002991,1.0,23,12,0,skip_gram:r0,0.0,0.0,355440711.97509766,0.0,0.0,0.0
75184039.6190353,0.751840396190353,layer2_post_sa,0.0,211.3373387665796,-0.027233123779296875,5,0.0,0.0,0.0,skip_gram,-272.33123779296875,1.4925909042358398,-0.886014997959137,-0.027233123779296875,0.41229549050331116,2.0,23,12,0,skip_gram:r0,0.0,0.0,-2723312.3779296875,0.0,0.0,0.0
75294981.97802505,0.7529498197802504,layer2_post_block,0.0,324.65194928964763,0.5694427490234375,6,0.0,1.0,1.0,skip_gram,5694.427490234375,1.09574556350708,-0.4722609519958496,0.5694427490234375,0.6235907673835754,1.0,23,12,0,skip_gram:r0,0.0,0.0,56944274.90234375,0.0,0.0,0.0
75000169.88522209,0.7500016988522209,layer3_post_sa,0.0,256.2626287795263,8.502134323120117,7,0.0,1.0,1.0,skip_gram,85021.34323120117,0.0028671184554696083,-0.0002073860669042915,8.502134323120117,0.9997926354408264,1.0,23,12,0,skip_gram:r0,0.0,0.0,850213432.3120117,0.0,0.0,0.0
74999620.53360058,0.7499962053360059,layer3_post_block,0.0,387.1584137748024,9.312206268310547,8,0.0,1.0,1.0,skip_gram,93122.06268310547,0.0014733176212757826,-9.692185267340392e-05,9.312206268310547,0.9999030828475952,1.0,23,12,0,skip_gram:r0,0.0,0.0,931220626.8310547,0.0,0.0,0.0
74999997.84117548,0.7499999784117548,pre_sa,0.0,66.79950211142044,-26.617839813232422,0,0.0,0.0,0.0,skip_gram,-266178.3981323242,1.413531776961463e-06,-26.617839813232422,-26.617839813232422,2.7543494828669024e-12,21.0,23,12,4,skip_gram:r0,0.0,0.0,-2661783981.323242,0.0,0.0,0.0
379363.1210373608,0.7499912453365276,layer0_post_sa,0.009720520370586516,57.99777614621592,-9.845729351043701,1,0.20082933615272355,0.0,0.0,skip_gram,-21.97021495947612,0.0011029428569599986,-9.845798333485922,-9.845729351043701,5.776980469818227e-05,2.0,23,12,4,skip_gram:r0,0.5637685644780086,0.18199261810277098,-14.889528300543285,0.20082933615272355,5.673522270924468e-10,1.9769745759305534e-06
74.96760612168661,0.750264831210804,layer0_post_block,0.008972376629225518,65.92173546025685,1.5266578992207844,2,0.43085303163551353,0.0,1.0,skip_gram,2.32582560614977,0.6787644227345785,-0.22525584573547044,1.5266578992207844,0.8035699973503748,1.0,23,12,4,skip_gram:r0,0.5914746386015957,0.2080510081817023,1.6393500159747674,0.43085303163551353,0.009016054311960793,0.010007853658725372
244.8316418839338,0.7571509361649511,layer1_post_sa,0.009769967925324573,99.92235277202485,-2.8507094383239746,3,0.2845812075288036,0.0,0.0,skip_gram,-5.343795588246387,0.6528852333625158,-2.984033723672231,-2.8507094383239746,0.056394060452779136,2.75,23,12,4,skip_gram:r0,0.9762381816056498,0.35291946218542386,-4.563680291696408,0.2845812075288036,0.0007461224033738282,0.0030925371015723944
327.8897046518979,0.7508255372279414,layer1_post_block,0.00968846060860402,146.57769131515062,3.2057671546936035,4,0.19089583844544739,0.5833333333333334,1.0,skip_gram,7.337257032213363,0.37787463143467903,-0.06298200413584709,3.2057671546936035,0.9392803261677424,1.0,23,12,4,skip_gram:r0,1.4201121884069565,0.4502489155979106,7.136180393381632,0.19089583844544739,0.0006558028240887888,0.002289872254528549
49.88768943559118,0.7519340069381983,layer2_post_sa,0.007797383122992842,220.0255414180325,0.2141235669453939,5,0.19400781464915007,0.5833333333333334,0.5833333333333334,skip_gram,0.48613271257184276,1.5204479297002156,-0.8769966786106428,0.2141235669453939,0.4287513295809428,1.5,23,12,4,skip_gram:r0,1.7156234432803292,0.5266100815738423,0.4526547989149871,0.19400781464915007,0.01218561059303,0.01507253623980727
104.59554248324724,0.7527340025734072,layer2_post_block,0.008765005831676557,368.16150849412924,0.998018741607666,6,0.11619094915204187,1.0,1.0,skip_gram,2.9278749803344137,1.1397519608338673,-0.391430389136076,0.998018741607666,0.6800020486116409,1.0,23,12,4,skip_gram:r0,3.226937768949881,0.645970066694842,3.1455786305402453,0.11619094915204187,0.005881907826451815,0.007196616459004172
340845.8798726013,0.7499983280241334,layer3_post_sa,0.011222592586162084,269.35765270037246,9.099921544392904,7,0.10578924125024279,1.0,1.0,skip_gram,27.9780135634515,0.0018248268606839702,-0.00012426912417140556,9.099921544392904,0.9998757392168045,1.0,23,12,4,skip_gram:r0,3.0228911962212215,0.5993233038352692,27.26378141677384,0.10578924125024279,1.3495577988464902e-09,2.2004030921672334e-06
832282.4219529422,0.7499861561631256,layer3_post_block,0.01504336095688349,418.70999757253344,9.80794350306193,8,0.09137974351949994,1.0,1.0,skip_gram,32.44538742464373,0.0009380195018214484,-5.9536991102504544e-05,9.80794350306193,0.9999404648939768,1.0,23,12,4,skip_gram:r0,6.29880562973943,1.0429149458995042,42.10259553302017,0.09137974351949994,2.455828402589483e-10,9.011197838388689e-07
74999997.84117548,0.7499999784117548,pre_sa,0.0,66.79950211142044,-26.617839813232422,0,0.0,0.0,0.0,skip_gram,-266178.3981323242,1.413531776961463e-06,-26.617839813232422,-26.617839813232422,2.7543494828669024e-12,21.0,23,12,8,skip_gram:r0,0.0,0.0,-2661783981.323242,0.0,0.0,0.0
235648.51028386824,0.7499986780307722,layer0_post_sa,0.029737935971670664,58.51861348077383,-11.85491450627645,1,2.2298895680596336,0.0,0.0,skip_gram,-7.9388344838216565,0.0003344794198104258,-11.854933500289917,-11.85491450627645,1.4401424569617424e-05,2.1666666666666665,23,12,8,skip_gram:r0,1.740222780842196,1.3241962470297324,-9.313742446795573,2.2298895680596336,3.1731256218900165e-10,3.1827006974383357e-06
13.888290749642351,0.7555442772011121,layer0_post_block,0.02956669686300627,63.88764542179241,-0.504695733388265,2,2.1677978299309846,0.0,0.25,skip_gram,-0.3427837642953218,0.7845155460139116,-1.1711255628615618,-0.504695733388265,0.40999476456393796,1.75,23,12,8,skip_gram:r0,1.8889466454773667,1.3030077481502842,-0.30309220921057384,2.1677978299309846,0.06448784379558768,0.05440153081620708
105.619433998066,0.7567496691348379,layer1_post_sa,0.026199788486579403,99.81059176311884,-3.898283322652181,3,1.1203259582172462,0.0,0.0,skip_gram,-3.6829955880714644,0.47864338755607605,-3.9918012221654258,-3.898283322652181,0.027950437952919554,3.0,23,12,8,skip_gram:r0,2.615016392914038,1.6989881647485068,-4.520354824968653,1.1203259582172462,0.0008534451554937109,0.007164871468149457
63.23301807659421,0.7522003716811818,layer1_post_block,0.02612044306566116,143.9239718341729,2.141723950703939,4,0.3721525774452665,0.08333333333333333,1.0,skip_gram,3.5107747966996525,0.8183058798313141,-0.2112598524739345,2.141723950703939,0.8182593161861101,1.0,23,12,8,skip_gram:r0,3.759357912078334,1.8271806492867304,5.654431383026726,0.3721525774452665,0.012098164990865913,0.011895689855733927
24.53835892278598,0.7530205093016133,layer2_post_sa,0.027166441873850602,191.50401886983033,-0.8936233520507812,5,0.817368619578536,0.08333333333333333,0.08333333333333333,skip_gram,-0.9884291081140603,1.2407297790050507,-1.452686143418153,-0.8936233520507812,0.27547530364245176,2.0833333333333335,23,12,8,skip_gram:r0,5.202482797236034,2.703636095407659,-2.194800220850134,0.817368619578536,0.02290401874507493,0.030687484508280172
19.24103747049231,0.7544673022211302,layer2_post_block,0.03378321002764552,293.1687897530453,0.9162859916687012,6,1.1531115907274314,0.8333333333333334,0.8333333333333334,skip_gram,0.85328748582751,1.2881978278358777,-0.6046702495465676,0.9162859916687012,0.5836449836691221,1.1666666666666667,23,12,8,skip_gram:r0,9.90418279777778,3.0325752453804626,1.435892825172474,1.1531115907274314,0.04000131626195474,0.039211362868461073
38527.158041090566,0.7499811122724809,layer3_post_sa,0.03517485327006069,231.75199193550594,9.20746644337972,7,0.7811799946038896,1.0,1.0,skip_gram,10.417525820373125,0.0024980026040187417,-0.00017600772283306773,9.20746644337972,0.9998240172863007,1.0,23,12,8,skip_gram:r0,8.15184231137571,2.8118601841553104,10.470645317966882,0.7811799946038896,2.0764414188079172e-08,1.946629729274606e-05
93749.3984789317,0.7499946682986518,layer3_post_block,0.0524860149506364,332.69500960067575,9.947244882583618,8,0.7562628490351141,1.0,1.0,skip_gram,11.438430124483142,0.001085412570925352,-7.177350228933695e-05,9.947244882583618,0.9999282310406367,1.0,23,12,8,skip_gram:r0,17.46183524790319,4.611900961019274,12.40520686149908,0.7562628490351141,4.291412289498538e-09,7.999994458281223e-06
74999992.33315006,0.7499999233315007,pre_sa,0.0,66.79950211142044,-29.219970703125,0,0.0,0.0,0.0,skip_gram,-292199.70703125,1.3499890883394983e-05,-29.219970703125,-29.219970703125,2.041398056455354e-13,48.0,23,12,0,skip_gram:r1,0.0,0.0,-2921997070.3125,0.0,0.0,0.0
74998184.09234247,0.7499818409234247,layer0_post_sa,0.0,56.40013822742686,-20.66211700439453,1,0.0,0.0,0.0,skip_gram,-206621.1700439453,0.001199166988953948,-20.662193298339844,-20.66211700439453,1.062976262566906e-09,30.0,23,12,0,skip_gram:r1,0.0,0.0,-2066211700.4394531,0.0,0.0,0.0
