architecture,candidate_chain_first,example_id,heads,layers,model_seed,position_mode,positive,required_path,split,target_margin,template_id,top1_correct,total_depth,tree_seed,width
L4_W64_H4,1,validation:d1:t3:paligned:tree211:i10006,4,4,11,aligned,0,1,validation,-0.0016841888427734375,3,0,3,211,64
L4_W64_H4,1,validation:d1:t3:paligned:tree211:i10007,4,4,11,aligned,1,1,validation,-0.10018730163574219,3,0,3,211,64
L4_W64_H4,0,validation:d1:t3:paligned:tree211:i10008,4,4,11,aligned,0,1,validation,-0.0177154541015625,3,0,3,211,64
L4_W64_H4,0,validation:d1:t3:paligned:tree211:i10009,4,4,11,aligned,1,1,validation,0.008882522583007812,3,1,3,211,64
L4_W64_H4,1,validation:d1:t3:paligned:tree211:i10010,4,4,11,aligned,0,1,validation,-0.017852783203125,3,0,3,211,64
L4_W64_H4,1,validation:d1:t3:paligned:tree211:i10011,4,4,11,aligned,1,1,validation,-0.013294219970703125,3,0,3,211,64
L4_W64_H4,0,validation:d1:t3:paligned:tree211:i10012,4,4,11,aligned,0,1,validation,-0.007396697998046875,3,0,3,211,64
L4_W64_H4,0,validation:d1:t3:paligned:tree211:i10013,4,4,11,aligned,1,1,validation,-0.0545196533203125,3,0,3,211,64
L4_W64_H4,1,validation:d1:t3:paligned:tree211:i10014,4,4,11,aligned,0,1,validation,0.00823211669921875,3,1,3,211,64
L4_W64_H4,1,validation:d1:t3:paligned:tree211:i10015,4,4,11,aligned,1,1,validation,-0.0941009521484375,3,0,3,211,64
L4_W64_H4,0,validation:d1:t3:paligned:tree307:i10000,4,4,11,aligned,0,1,validation,0.07777786254882812,3,1,3,307,64
L4_W64_H4,0,validation:d1:t3:paligned:tree307:i10001,4,4,11,aligned,1,1,validation,0.04170036315917969,3,1,3,307,64
L4_W64_H4,1,validation:d1:t3:paligned:tree307:i10002,4,4,11,aligned,0,1,validation,0.030313491821289062,3,1,3,307,64
L4_W64_H4,1,validation:d1:t3:paligned:tree307:i10003,4,4,11,aligned,1,1,validation,-0.06827545166015625,3,0,3,307,64
L4_W64_H4,0,validation:d1:t3:paligned:tree307:i10004,4,4,11,aligned,0,1,validation,-0.03273963928222656,3,0,3,307,64
L4_W64_H4,0,validation:d1:t3:paligned:tree307:i10005,4,4,11,aligned,1,1,validation,-0.05345726013183594,3,0,3,307,64
L4_W64_H4,1,validation:d1:t3:paligned:tree307:i10006,4,4,11,aligned,0,1,validation,0.025665283203125,3,1,3,307,64
